,event,hitter,hittee,coords,period,period_time_remaining,hitter_team,hittee_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,hitter_id,hittee_id,description
67,hit,Mikhail Sergachev,Adam Fox,[-65. -38.],1,06:09,TBL,NYR,NYR,3,TBL,14,0,0,8479410,8479323.0,Mikhail Sergachev hit Adam Fox
81,hit,Kevin Shattenkirk,Jacob Trouba,[-11.  41.],1,02:41,TBL,NYR,NYR,3,TBL,14,0,1,8474031,8476885.0,Kevin Shattenkirk hit Jacob Trouba
102,hit,Kevin Shattenkirk,Brett Howden,[-23. -32.],2,17:26,TBL,NYR,NYR,3,TBL,14,0,1,8474031,8479353.0,Kevin Shattenkirk hit Brett Howden
106,hit,Ryan Lindgren,Kevin Shattenkirk,[-50.  40.],2,16:19,NYR,TBL,NYR,3,TBL,14,0,1,8479324,8474031.0,Ryan Lindgren hit Kevin Shattenkirk
119,hit,Alex Killorn,Libor Hajek,[-86.  37.],2,13:57,TBL,NYR,NYR,3,TBL,14,0,1,8473986,8479333.0,Alex Killorn hit Libor Hajek
120,hit,Ryan McDonagh,Jesper Fast,[ 97. -11.],2,13:30,TBL,NYR,NYR,3,TBL,14,0,1,8474151,8475855.0,Ryan McDonagh hit Jesper Fast
125,hit,Tony DeAngelo,Ondrej Palat,[-92. -30.],2,12:58,NYR,TBL,NYR,3,TBL,14,0,1,8477950,8476292.0,Tony DeAngelo hit Ondrej Palat
149,hit,Erik Cernak,Lias Andersson,[55. 37.],2,08:38,TBL,NYR,NYR,3,TBL,14,1,1,8478416,8480072.0,Erik Cernak hit Lias Andersson
161,hit,Jacob Trouba,Nikita Kucherov,[-93.  26.],2,06:13,NYR,TBL,NYR,3,TBL,14,1,1,8476885,8476453.0,Jacob Trouba hit Nikita Kucherov
170,hit,Braydon Coburn,Ryan Lindgren,[-87. -36.],2,04:36,TBL,NYR,NYR,3,TBL,14,1,1,8470601,8479324.0,Braydon Coburn hit Ryan Lindgren
172,hit,Brett Howden,Tyler Johnson,[-35.  40.],2,04:22,NYR,TBL,NYR,3,TBL,14,1,1,8479353,8474870.0,Brett Howden hit Tyler Johnson
176,hit,Jesper Fast,Luke Witkowski,[17. 42.],2,03:30,NYR,TBL,NYR,3,TBL,14,1,1,8475855,8474722.0,Jesper Fast hit Luke Witkowski
211,hit,Lias Andersson,Mikhail Sergachev,[-68.  40.],3,16:40,NYR,TBL,NYR,3,TBL,14,1,1,8480072,8479410.0,Lias Andersson hit Mikhail Sergachev
213,hit,Lias Andersson,Yanni Gourde,[ -8. -41.],3,16:21,NYR,TBL,NYR,3,TBL,14,1,1,8480072,8476826.0,Lias Andersson hit Yanni Gourde
214,hit,Nikita Kucherov,Libor Hajek,[ 97. -18.],3,15:37,TBL,NYR,NYR,3,TBL,14,1,1,8476453,8479333.0,Nikita Kucherov hit Libor Hajek
217,hit,Jacob Trouba,Ondrej Palat,[80. 10.],3,15:14,NYR,TBL,NYR,3,TBL,14,1,1,8476885,8476292.0,Jacob Trouba hit Ondrej Palat
219,hit,Luke Witkowski,Brady Skjei,[-72. -38.],3,14:51,TBL,NYR,NYR,3,TBL,14,1,1,8474722,8476869.0,Luke Witkowski hit Brady Skjei
220,hit,Tyler Johnson,Brendan Lemieux,[ 97. -22.],3,14:39,TBL,NYR,NYR,3,TBL,14,1,1,8474870,8477962.0,Tyler Johnson hit Brendan Lemieux
228,hit,Nikita Kucherov,Tony DeAngelo,[-76.  10.],3,13:02,TBL,NYR,NYR,3,TBL,14,1,1,8476453,8477950.0,Nikita Kucherov hit Tony DeAngelo
238,hit,Braydon Coburn,Brett Howden,[-88.  35.],3,11:13,TBL,NYR,NYR,3,TBL,14,1,1,8470601,8479353.0,Braydon Coburn hit Brett Howden
239,hit,Chris Kreider,Kevin Shattenkirk,[-49. -16.],3,10:24,NYR,TBL,NYR,3,TBL,14,1,1,8475184,8474031.0,Chris Kreider hit Kevin Shattenkirk
241,hit,Pavel Buchnevich,Brayden Point,[-94.  23.],3,10:13,NYR,TBL,NYR,3,TBL,14,1,1,8477402,8478010.0,Pavel Buchnevich hit Brayden Point
260,hit,Cedric Paquette,Jacob Trouba,[97. 17.],3,06:18,TBL,NYR,NYR,3,TBL,14,2,1,8476975,8476885.0,Cedric Paquette hit Jacob Trouba
271,hit,Tony DeAngelo,Yanni Gourde,[ 79. -37.],3,03:38,NYR,TBL,NYR,3,TBL,14,2,1,8477950,8476826.0,Tony DeAngelo hit Yanni Gourde
287,hit,Braydon Coburn,Pavel Buchnevich,[-77. -38.],3,00:29,TBL,NYR,NYR,3,TBL,14,4,1,8470601,8477402.0,Braydon Coburn hit Pavel Buchnevich
5,hit,Dan Hamhuis,Kaapo Kakko,[-81.  36.],1,17:46,NSH,NYR,NSH,18,NYR,3,0,0,8469465,8481554.0,Dan Hamhuis hit Kaapo Kakko
11,hit,Pavel Buchnevich,Dante Fabbro,[ 84. -37.],1,16:31,NYR,NSH,NSH,18,NYR,3,0,0,8477402,8479371.0,Pavel Buchnevich hit Dante Fabbro
19,hit,Libor Hajek,Matt Irwin,[ 35. -38.],1,13:10,NYR,NSH,NSH,18,NYR,3,0,0,8479333,8475625.0,Libor Hajek hit Matt Irwin
20,hit,Jacob Trouba,Craig Smith,[ 97. -17.],1,12:38,NYR,NSH,NSH,18,NYR,3,0,0,8476885,8475225.0,Jacob Trouba hit Craig Smith
21,hit,Lias Andersson,Dan Hamhuis,[-46.  39.],1,12:09,NYR,NSH,NSH,18,NYR,3,0,0,8480072,8469465.0,Lias Andersson hit Dan Hamhuis
23,hit,Mikael Granlund,Lias Andersson,[-19. -33.],1,11:59,NSH,NYR,NSH,18,NYR,3,0,0,8475798,8480072.0,Mikael Granlund hit Lias Andersson
29,hit,Brendan Smith,Mattias Ekholm,[38. 39.],1,11:06,NYR,NSH,NSH,18,NYR,3,0,0,8474090,8475218.0,Brendan Smith hit Mattias Ekholm
38,hit,Brady Skjei,Dante Fabbro,[ 38. -39.],1,08:20,NYR,NSH,NSH,18,NYR,3,0,0,8476869,8479371.0,Brady Skjei hit Dante Fabbro
43,hit,Libor Hajek,Nick Bonino,[ 44. -37.],1,05:50,NYR,NSH,NSH,18,NYR,3,0,0,8479333,8474009.0,Libor Hajek hit Nick Bonino
61,hit,Filip Forsberg,Micheal Haley,[ 18. -38.],1,00:59,NSH,NYR,NSH,18,NYR,3,0,1,8476887,8474230.0,Filip Forsberg hit Micheal Haley
83,hit,Ryan Johansen,Ryan Lindgren,[-71.  40.],2,14:58,NSH,NYR,NSH,18,NYR,3,0,2,8475793,8479324.0,Ryan Johansen hit Ryan Lindgren
101,hit,Dante Fabbro,Brendan Smith,[ 86. -34.],2,11:58,NSH,NYR,NSH,18,NYR,3,0,2,8479371,8474090.0,Dante Fabbro hit Brendan Smith
105,hit,Ryan Johansen,Jacob Trouba,[-34.  38.],2,11:23,NSH,NYR,NSH,18,NYR,3,0,2,8475793,8476885.0,Ryan Johansen hit Jacob Trouba
106,hit,Brady Skjei,Mikael Granlund,[-19.  39.],2,10:58,NYR,NSH,NSH,18,NYR,3,0,2,8476869,8475798.0,Brady Skjei hit Mikael Granlund
107,hit,Calle Jarnkrok,Filip Chytil,[ 25. -37.],2,10:47,NSH,NYR,NSH,18,NYR,3,0,2,8475714,8480078.0,Calle Jarnkrok hit Filip Chytil
111,hit,Dan Hamhuis,Jesper Fast,[51. 39.],2,09:31,NSH,NYR,NSH,18,NYR,3,0,2,8469465,8475855.0,Dan Hamhuis hit Jesper Fast
117,hit,Brendan Lemieux,Dan Hamhuis,[ 91. -32.],2,08:29,NYR,NSH,NSH,18,NYR,3,0,2,8477962,8469465.0,Brendan Lemieux hit Dan Hamhuis
125,hit,Filip Forsberg,Kaapo Kakko,[ 91. -31.],2,07:23,NSH,NYR,NSH,18,NYR,3,0,2,8476887,8481554.0,Filip Forsberg hit Kaapo Kakko
126,hit,Calle Jarnkrok,Jesper Fast,[ 95. -27.],2,06:58,NSH,NYR,NSH,18,NYR,3,0,2,8475714,8475855.0,Calle Jarnkrok hit Jesper Fast
127,hit,Mikael Granlund,Ryan Strome,[ 55. -39.],2,06:46,NSH,NYR,NSH,18,NYR,3,0,2,8475798,8476458.0,Mikael Granlund hit Ryan Strome
141,hit,Chris Kreider,Dante Fabbro,[97. 22.],2,05:04,NYR,NSH,NSH,18,NYR,3,1,2,8475184,8479371.0,Chris Kreider hit Dante Fabbro
142,hit,Craig Smith,Ryan Lindgren,[87. 34.],2,04:47,NSH,NYR,NSH,18,NYR,3,1,2,8475225,8479324.0,Craig Smith hit Ryan Lindgren
145,hit,Brady Skjei,Viktor Arvidsson,[-96.   0.],2,04:33,NYR,NSH,NSH,18,NYR,3,1,2,8476869,8478042.0,Brady Skjei hit Viktor Arvidsson
148,hit,Dan Hamhuis,Kaapo Kakko,[85. 35.],2,04:10,NSH,NYR,NSH,18,NYR,3,1,2,8469465,8481554.0,Dan Hamhuis hit Kaapo Kakko
151,hit,Artemi Panarin,Ryan Ellis,[98. -9.],2,03:11,NYR,NSH,NSH,18,NYR,3,1,2,8478550,8475176.0,Artemi Panarin hit Ryan Ellis
154,hit,Austin Watson,Brendan Smith,[-39. -37.],2,02:03,NSH,NYR,NSH,18,NYR,3,1,2,8475766,8474090.0,Austin Watson hit Brendan Smith
172,hit,Mattias Ekholm,Ryan Strome,[-74. -36.],3,17:22,NSH,NYR,NSH,18,NYR,3,1,2,8475218,8476458.0,Mattias Ekholm hit Ryan Strome
176,hit,Filip Forsberg,Pavel Buchnevich,[20. 38.],3,16:20,NSH,NYR,NSH,18,NYR,3,1,2,8476887,8477402.0,Filip Forsberg hit Pavel Buchnevich
183,hit,Colton Sissons,Libor Hajek,[ 95. -22.],3,14:05,NSH,NYR,NSH,18,NYR,3,1,2,8476925,8479333.0,Colton Sissons hit Libor Hajek
186,hit,Filip Forsberg,Ryan Lindgren,[ 96. -16.],3,13:22,NSH,NYR,NSH,18,NYR,3,1,2,8476887,8479324.0,Filip Forsberg hit Ryan Lindgren
191,hit,Matt Duchene,Filip Chytil,[-93. -25.],3,12:26,NSH,NYR,NSH,18,NYR,3,1,2,8475168,8480078.0,Matt Duchene hit Filip Chytil
196,hit,Colton Sissons,Adam Fox,[97.  4.],3,11:24,NSH,NYR,NSH,18,NYR,3,1,2,8476925,8479323.0,Colton Sissons hit Adam Fox
198,hit,Filip Forsberg,Ryan Lindgren,[ 95. -16.],3,11:03,NSH,NYR,NSH,18,NYR,3,1,2,8476887,8479324.0,Filip Forsberg hit Ryan Lindgren
200,hit,Micheal Haley,Filip Forsberg,[64.  5.],3,10:29,NYR,NSH,NSH,18,NYR,3,1,2,8474230,8476887.0,Micheal Haley hit Filip Forsberg
216,hit,Roman Josi,Brendan Lemieux,[-94. -16.],3,06:59,NSH,NYR,NSH,18,NYR,3,1,2,8474600,8477962.0,Roman Josi hit Brendan Lemieux
242,hit,Jacob Trouba,Mikael Granlund,[58. 39.],3,02:03,NYR,NSH,NSH,18,NYR,3,1,2,8476885,8475798.0,Jacob Trouba hit Mikael Granlund
3,hit,Chris Kreider,Connor Brown,[-86. -34.],1,19:40,NYR,OTT,NYR,3,OTT,9,0,0,8475184,8477015.0,Chris Kreider hit Connor Brown
11,hit,Jesper Fast,Mark Borowiecki,[-85.  36.],1,18:48,NYR,OTT,NYR,3,OTT,9,0,0,8475855,8474697.0,Jesper Fast hit Mark Borowiecki
15,hit,Bobby Ryan,Brendan Lemieux,[ 24. -39.],1,18:05,OTT,NYR,NYR,3,OTT,9,0,0,8471676,8477962.0,Bobby Ryan hit Brendan Lemieux
17,hit,Bobby Ryan,Brett Howden,[47. 36.],1,17:55,OTT,NYR,NYR,3,OTT,9,0,0,8471676,8479353.0,Bobby Ryan hit Brett Howden
19,hit,Micheal Haley,J.C. Beaudin,[-32.  39.],1,16:57,NYR,OTT,NYR,3,OTT,9,0,0,8474230,8478833.0,Micheal Haley hit J.C. Beaudin
32,hit,Brady Tkachuk,Brendan Smith,[22. 40.],1,12:56,OTT,NYR,NYR,3,OTT,9,0,0,8480801,8474090.0,Brady Tkachuk hit Brendan Smith
38,hit,J.C. Beaudin,Tony DeAngelo,[80. 38.],1,11:44,OTT,NYR,NYR,3,OTT,9,0,0,8478833,8477950.0,J.C. Beaudin hit Tony DeAngelo
43,hit,Connor Brown,Kaapo Kakko,[-93. -24.],1,11:20,OTT,NYR,NYR,3,OTT,9,0,0,8477015,8481554.0,Connor Brown hit Kaapo Kakko
46,hit,Brady Tkachuk,Libor Hajek,[ 98. -17.],1,11:05,OTT,NYR,NYR,3,OTT,9,1,0,8480801,8479333.0,Brady Tkachuk hit Libor Hajek
52,hit,Vladislav Namestnikov,Jacob Trouba,[97. -2.],1,09:08,OTT,NYR,NYR,3,OTT,9,1,0,8476480,8476885.0,Vladislav Namestnikov hit Jacob Trouba
58,hit,Filip Chlapik,Lias Andersson,[-18.  40.],1,08:10,OTT,NYR,NYR,3,OTT,9,1,0,8478488,8480072.0,Filip Chlapik hit Lias Andersson
59,hit,Vladislav Namestnikov,Libor Hajek,[ 98. -15.],1,07:44,OTT,NYR,NYR,3,OTT,9,1,0,8476480,8479333.0,Vladislav Namestnikov hit Libor Hajek
61,hit,Pavel Buchnevich,Thomas Chabot,[-96. -21.],1,07:17,NYR,OTT,NYR,3,OTT,9,1,0,8477402,8478469.0,Pavel Buchnevich hit Thomas Chabot
77,hit,Vladislav Namestnikov,Kaapo Kakko,[ 34. -38.],1,04:12,OTT,NYR,NYR,3,OTT,9,1,1,8476480,8481554.0,Vladislav Namestnikov hit Kaapo Kakko
85,hit,Chris Kreider,Dylan DeMelo,[ 21. -40.],1,03:20,NYR,OTT,NYR,3,OTT,9,1,1,8475184,8476331.0,Chris Kreider hit Dylan DeMelo
105,hit,Ryan Lindgren,Nick Paul,[ 31. -39.],1,00:27,NYR,OTT,NYR,3,OTT,9,1,2,8479324,8477426.0,Ryan Lindgren hit Nick Paul
106,hit,Brady Tkachuk,Brett Howden,[53. 39.],1,00:05,OTT,NYR,NYR,3,OTT,9,1,2,8480801,8479353.0,Brady Tkachuk hit Brett Howden
112,hit,Jean-Gabriel Pageau,Adam Fox,[-95. -22.],2,18:44,OTT,NYR,NYR,3,OTT,9,1,2,8476419,8479323.0,Jean-Gabriel Pageau hit Adam Fox
115,hit,Brendan Smith,Erik Brannstrom,[ 49. -39.],2,17:53,NYR,OTT,NYR,3,OTT,9,1,2,8474090,8480073.0,Brendan Smith hit Erik Brannstrom
124,hit,Jean-Gabriel Pageau,Brett Howden,[62. 39.],2,14:59,OTT,NYR,NYR,3,OTT,9,1,3,8476419,8479353.0,Jean-Gabriel Pageau hit Brett Howden
145,hit,Lias Andersson,Dylan DeMelo,[ 96. -23.],2,09:13,NYR,OTT,NYR,3,OTT,9,1,3,8480072,8476331.0,Lias Andersson hit Dylan DeMelo
146,hit,Chris Kreider,Nick Paul,[-94.  25.],2,08:58,NYR,OTT,NYR,3,OTT,9,1,3,8475184,8477426.0,Chris Kreider hit Nick Paul
159,hit,Mark Borowiecki,Brendan Lemieux,[93. -8.],2,06:16,OTT,NYR,NYR,3,OTT,9,1,4,8474697,8477962.0,Mark Borowiecki hit Brendan Lemieux
167,hit,Anthony Duclair,Brady Skjei,[-98.  10.],2,05:07,OTT,NYR,NYR,3,OTT,9,1,4,8477407,8476869.0,Anthony Duclair hit Brady Skjei
172,hit,Nick Paul,Ryan Strome,[92. 31.],2,04:41,OTT,NYR,NYR,3,OTT,9,1,5,8477426,8476458.0,Nick Paul hit Ryan Strome
178,hit,Adam Fox,Chris Tierney,[-89.  30.],2,03:30,NYR,OTT,NYR,3,OTT,9,1,5,8479323,8476919.0,Adam Fox hit Chris Tierney
185,hit,Vladislav Namestnikov,Filip Chytil,[98. 16.],2,01:46,OTT,NYR,NYR,3,OTT,9,2,5,8476480,8480078.0,Vladislav Namestnikov hit Filip Chytil
190,hit,Jesper Fast,Brady Tkachuk,[ 20. -40.],2,01:13,NYR,OTT,NYR,3,OTT,9,2,5,8475855,8480801.0,Jesper Fast hit Brady Tkachuk
198,hit,Nick Paul,Libor Hajek,[  4. -41.],3,19:34,OTT,NYR,NYR,3,OTT,9,2,5,8477426,8479333.0,Nick Paul hit Libor Hajek
228,hit,Jacob Trouba,Nikita Zaitsev,[ 50. -39.],3,12:02,NYR,OTT,NYR,3,OTT,9,2,6,8476885,8479458.0,Jacob Trouba hit Nikita Zaitsev
234,hit,Bobby Ryan,Ryan Lindgren,[91. 31.],3,10:31,OTT,NYR,NYR,3,OTT,9,2,6,8471676,8479324.0,Bobby Ryan hit Ryan Lindgren
240,hit,Micheal Haley,Connor Brown,[-14. -39.],3,09:50,NYR,OTT,NYR,3,OTT,9,2,6,8474230,8477015.0,Micheal Haley hit Connor Brown
246,hit,Bobby Ryan,Adam Fox,[ 97. -14.],3,07:34,OTT,NYR,NYR,3,OTT,9,2,6,8471676,8479323.0,Bobby Ryan hit Adam Fox
247,hit,Tony DeAngelo,Tyler Ennis,[ 89. -30.],3,07:13,NYR,OTT,NYR,3,OTT,9,2,6,8477950,8474589.0,Tony DeAngelo hit Tyler Ennis
249,hit,Brady Tkachuk,Brendan Lemieux,[ 18. -40.],3,06:56,OTT,NYR,NYR,3,OTT,9,2,6,8480801,8477962.0,Brady Tkachuk hit Brendan Lemieux
253,hit,Jacob Trouba,Anthony Duclair,[ 95. -27.],3,06:35,NYR,OTT,NYR,3,OTT,9,2,6,8476885,8477407.0,Jacob Trouba hit Anthony Duclair
264,hit,Chris Kreider,Mark Borowiecki,[-66. -22.],3,03:25,NYR,OTT,NYR,3,OTT,9,2,6,8475184,8474697.0,Chris Kreider hit Mark Borowiecki
265,hit,Dylan DeMelo,Brett Howden,[-33. -39.],3,03:15,OTT,NYR,NYR,3,OTT,9,2,6,8476331,8479353.0,Dylan DeMelo hit Brett Howden
267,hit,Filip Chlapik,Adam Fox,[89. 34.],3,02:34,OTT,NYR,NYR,3,OTT,9,2,6,8478488,8479323.0,Filip Chlapik hit Adam Fox
272,hit,Mark Borowiecki,Jesper Fast,[-23.  24.],3,01:15,OTT,NYR,NYR,3,OTT,9,2,6,8474697,8475855.0,Mark Borowiecki hit Jesper Fast
275,hit,Ryan Lindgren,Tyler Ennis,[ 97. -12.],3,00:16,NYR,OTT,NYR,3,OTT,9,2,6,8479324,8474589.0,Ryan Lindgren hit Tyler Ennis
277,hit,Chris Kreider,Tyler Ennis,[82.  4.],3,00:05,NYR,OTT,NYR,3,OTT,9,2,6,8475184,8474589.0,Chris Kreider hit Tyler Ennis
2,hit,Patrik Nemeth,Jesper Fast,[-95. -21.],1,19:35,DET,NYR,NYR,3,DET,17,0,0,8475747,8475855.0,Patrik Nemeth hit Jesper Fast
3,hit,Marc Staal,Valtteri Filppula,[ 50. -39.],1,18:46,NYR,DET,NYR,3,DET,17,0,0,8471686,8470047.0,Marc Staal hit Valtteri Filppula
4,hit,Pavel Buchnevich,Joe Hicketts,[-97. -17.],1,18:09,NYR,DET,NYR,3,DET,17,0,0,8477402,8478176.0,Pavel Buchnevich hit Joe Hicketts
5,hit,Justin Abdelkader,Tony DeAngelo,[98.  3.],1,17:35,DET,NYR,NYR,3,DET,17,0,0,8471716,8477950.0,Justin Abdelkader hit Tony DeAngelo
8,hit,Justin Abdelkader,Brady Skjei,[-32. -12.],1,17:10,DET,NYR,NYR,3,DET,17,0,0,8471716,8476869.0,Justin Abdelkader hit Brady Skjei
9,hit,Dennis Cholowski,Greg McKegg,[-97.  11.],1,16:59,DET,NYR,NYR,3,DET,17,0,0,8479395,8475735.0,Dennis Cholowski hit Greg McKegg
10,hit,Dylan McIlrath,Micheal Haley,[-44. -40.],1,16:52,DET,NYR,NYR,3,DET,17,0,0,8475795,8474230.0,Dylan McIlrath hit Micheal Haley
20,hit,Brendan Perlini,Adam Fox,[97. 11.],1,15:14,DET,NYR,NYR,3,DET,17,0,0,8477943,8479323.0,Brendan Perlini hit Adam Fox
24,hit,Alex Biega,Adam Fox,[-71. -38.],1,14:17,DET,NYR,NYR,3,DET,17,0,0,8473415,8479323.0,Alex Biega hit Adam Fox
30,hit,Brady Skjei,Justin Abdelkader,[97. 12.],1,12:10,NYR,DET,NYR,3,DET,17,0,0,8476869,8471716.0,Brady Skjei hit Justin Abdelkader
32,hit,Brendan Lemieux,Tyler Bertuzzi,[ 57. -39.],1,11:48,NYR,DET,NYR,3,DET,17,0,0,8477962,8477479.0,Brendan Lemieux hit Tyler Bertuzzi
35,hit,Brendan Lemieux,Patrik Nemeth,[ 34. -39.],1,11:34,NYR,DET,NYR,3,DET,17,0,0,8477962,8475747.0,Brendan Lemieux hit Patrik Nemeth
39,hit,Brendan Smith,Madison Bowey,[-97. -11.],1,09:50,NYR,DET,NYR,3,DET,17,0,0,8474090,8477474.0,Brendan Smith hit Madison Bowey
40,hit,Greg McKegg,Madison Bowey,[-81. -36.],1,09:45,NYR,DET,NYR,3,DET,17,0,0,8475735,8477474.0,Greg McKegg hit Madison Bowey
49,hit,Adam Erne,Pavel Buchnevich,[-29.  39.],1,08:29,DET,NYR,NYR,3,DET,17,0,0,8477454,8477402.0,Adam Erne hit Pavel Buchnevich
61,hit,Brendan Perlini,Adam Fox,[67. 40.],1,06:12,DET,NYR,NYR,3,DET,17,0,0,8477943,8479323.0,Brendan Perlini hit Adam Fox
64,hit,Joe Hicketts,Chris Kreider,[-90.  33.],1,05:43,DET,NYR,NYR,3,DET,17,0,0,8478176,8475184.0,Joe Hicketts hit Chris Kreider
80,hit,Brendan Lemieux,Dylan McIlrath,[-96.  10.],1,03:13,NYR,DET,NYR,3,DET,17,0,0,8477962,8475795.0,Brendan Lemieux hit Dylan McIlrath
90,hit,Kaapo Kakko,Valtteri Filppula,[ 32. -40.],1,00:30,NYR,DET,NYR,3,DET,17,0,0,8481554,8470047.0,Kaapo Kakko hit Valtteri Filppula
93,hit,Andreas Athanasiou,Marc Staal,[ 97. -11.],1,00:12,DET,NYR,NYR,3,DET,17,0,0,8476960,8471686.0,Andreas Athanasiou hit Marc Staal
94,hit,Brett Howden,Andreas Athanasiou,[98. -8.],1,00:10,NYR,DET,NYR,3,DET,17,0,0,8479353,8476960.0,Brett Howden hit Andreas Athanasiou
117,hit,Alex Biega,Brett Howden,[98. -4.],2,15:12,DET,NYR,NYR,3,DET,17,1,0,8473415,8479353.0,Alex Biega hit Brett Howden
127,hit,Justin Abdelkader,Brendan Lemieux,[ 74. -39.],2,13:01,DET,NYR,NYR,3,DET,17,2,0,8471716,8477962.0,Justin Abdelkader hit Brendan Lemieux
152,hit,Adam Erne,Greg McKegg,[-31.  38.],2,08:29,DET,NYR,NYR,3,DET,17,3,1,8477454,8475735.0,Adam Erne hit Greg McKegg
164,hit,Anthony Mantha,Brady Skjei,[-37. -38.],2,06:02,DET,NYR,NYR,3,DET,17,3,1,8477511,8476869.0,Anthony Mantha hit Brady Skjei
165,hit,Tyler Bertuzzi,Libor Hajek,[-63.  40.],2,05:14,DET,NYR,NYR,3,DET,17,3,1,8477479,8479333.0,Tyler Bertuzzi hit Libor Hajek
180,hit,Brett Howden,Joe Hicketts,[-19. -39.],2,01:14,NYR,DET,NYR,3,DET,17,3,1,8479353,8478176.0,Brett Howden hit Joe Hicketts
192,hit,Libor Hajek,Andreas Athanasiou,[ 21. -39.],3,18:47,NYR,DET,NYR,3,DET,17,3,1,8479333,8476960.0,Libor Hajek hit Andreas Athanasiou
195,hit,Adam Erne,Pavel Buchnevich,[ -5. -39.],3,17:58,DET,NYR,NYR,3,DET,17,3,1,8477454,8477402.0,Adam Erne hit Pavel Buchnevich
200,hit,Dylan McIlrath,Greg McKegg,[-66.  37.],3,16:54,DET,NYR,NYR,3,DET,17,3,1,8475795,8475735.0,Dylan McIlrath hit Greg McKegg
201,hit,Dylan Larkin,Artemi Panarin,[ 96. -22.],3,16:12,DET,NYR,NYR,3,DET,17,3,1,8477946,8478550.0,Dylan Larkin hit Artemi Panarin
211,hit,Joe Hicketts,Kaapo Kakko,[-4. 19.],3,13:32,DET,NYR,NYR,3,DET,17,3,1,8478176,8481554.0,Joe Hicketts hit Kaapo Kakko
213,hit,Brady Skjei,Tyler Bertuzzi,[68. 40.],3,13:20,NYR,DET,NYR,3,DET,17,3,1,8476869,8477479.0,Brady Skjei hit Tyler Bertuzzi
224,hit,Andreas Athanasiou,Brendan Smith,[64. 39.],3,10:25,DET,NYR,NYR,3,DET,17,4,1,8476960,8474090.0,Andreas Athanasiou hit Brendan Smith
228,hit,Brett Howden,Dylan McIlrath,[-84. -37.],3,08:56,NYR,DET,NYR,3,DET,17,4,1,8479353,8475795.0,Brett Howden hit Dylan McIlrath
235,hit,Justin Abdelkader,Chris Kreider,[-34. -40.],3,08:00,DET,NYR,NYR,3,DET,17,4,1,8471716,8475184.0,Justin Abdelkader hit Chris Kreider
263,hit,Christoffer Ehn,Greg McKegg,[96. 21.],3,02:24,DET,NYR,NYR,3,DET,17,5,1,8478036,8475735.0,Christoffer Ehn hit Greg McKegg
1,hit,Nino Niederreiter,Jacob Trouba,[-25. -40.],1,19:44,CAR,NYR,CAR,12,NYR,3,0,0,8475799,8476885.0,Nino Niederreiter hit Jacob Trouba
9,hit,Andrei Svechnikov,Marc Staal,[-32.  40.],1,18:49,CAR,NYR,CAR,12,NYR,3,0,0,8480830,8471686.0,Andrei Svechnikov hit Marc Staal
12,hit,Brendan Lemieux,Martin Necas,[29. 37.],1,18:01,NYR,CAR,CAR,12,NYR,3,0,0,8477962,8480039.0,Brendan Lemieux hit Martin Necas
18,hit,Eetu Luostarinen,Libor Hajek,[-75.  41.],1,17:02,CAR,NYR,CAR,12,NYR,3,0,0,8480185,8479333.0,Eetu Luostarinen hit Libor Hajek
26,hit,Sebastian Aho,Brendan Smith,[ 52. -22.],1,15:37,CAR,NYR,CAR,12,NYR,3,0,0,8478427,8474090.0,Sebastian Aho hit Brendan Smith
34,hit,Libor Hajek,Eetu Luostarinen,[-69.  40.],1,14:09,NYR,CAR,CAR,12,NYR,3,0,0,8479333,8480185.0,Libor Hajek hit Eetu Luostarinen
36,hit,Libor Hajek,Brian Gibbons,[-50.  41.],1,13:52,NYR,CAR,CAR,12,NYR,3,0,0,8479333,8476207.0,Libor Hajek hit Brian Gibbons
52,hit,Martin Necas,Ryan Lindgren,[-97.  -6.],1,08:44,CAR,NYR,CAR,12,NYR,3,0,0,8480039,8479324.0,Martin Necas hit Ryan Lindgren
56,hit,Eetu Luostarinen,Filip Chytil,[ 89. -32.],1,07:43,CAR,NYR,CAR,12,NYR,3,0,0,8480185,8480078.0,Eetu Luostarinen hit Filip Chytil
75,hit,Lias Andersson,Eetu Luostarinen,[-26.  40.],1,05:17,NYR,CAR,CAR,12,NYR,3,0,0,8480072,8480185.0,Lias Andersson hit Eetu Luostarinen
76,hit,Andrei Svechnikov,Brendan Smith,[ -8. -41.],1,04:48,CAR,NYR,CAR,12,NYR,3,0,0,8480830,8474090.0,Andrei Svechnikov hit Brendan Smith
100,hit,Pavel Buchnevich,Sebastian Aho,[-88. -35.],1,01:41,NYR,CAR,CAR,12,NYR,3,0,0,8477402,8478427.0,Pavel Buchnevich hit Sebastian Aho
102,hit,Sebastian Aho,Adam Fox,[ 91. -30.],1,01:07,CAR,NYR,CAR,12,NYR,3,0,0,8478427,8479323.0,Sebastian Aho hit Adam Fox
104,hit,Joel Edmundson,Filip Chytil,[ 89. -31.],1,00:56,CAR,NYR,CAR,12,NYR,3,0,0,8476441,8480078.0,Joel Edmundson hit Filip Chytil
109,hit,Ryan Strome,Jordan Staal,[-38. -40.],1,00:18,NYR,CAR,CAR,12,NYR,3,0,1,8476458,8473533.0,Ryan Strome hit Jordan Staal
