"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Joakim Nordstrom","JOAKIM.NORDSTROM","19-20","BOS","C","L",1992-02-25,27,48,580.6,28.73,39.37,38.76,38.83,34.76,1.05,2.59,21.52,33.14,30.96,48.91,40.41,63.66,1.5,2.81,-1.55,-11.62,-17.95,-23.25,-1.31,4.86,92.17
"Joakim Nygard","JOAKIM.NYGARD","19-20","EDM","L","L",1993-01-08,26,33,352.73,52.19,51.03,48.22,45.79,55.79,2.51,2.3,26.67,25.59,36,38.66,45.27,53.59,2.43,1.92,0.21,1.07,-2.66,-8.32,0.5,9.42,91.01
"Joakim Ryan","JOAKIM.RYAN","17-18","S.J","D","L",1993-06-17,24,62,1038.58,58.46,53.87,54.01,53.26,57.06,2.52,1.79,34.28,29.35,48.2,41.03,66.15,58.05,2.94,2.22,0.73,4.92,7.16,8.1,0.73,7.35,93.9
"Joakim Ryan","JOAKIM.RYAN","18-19","S.J","D","L",1993-06-17,25,44,562.07,48.4,52.1,54.2,54.67,52.78,3.21,3.42,32.29,29.69,47.52,40.16,66.34,55.01,2.95,2.64,-0.21,2.6,7.37,11.33,0.31,9.93,88.49
"Joakim Ryan","JOAKIM.RYAN","19-20","L.A","D","L",1993-06-17,26,35,670.02,28.93,48.53,47.77,47.02,46.39,1.17,2.86,28.14,29.85,39,42.64,49.25,55.48,2.22,2.57,-1.7,-1.71,-3.65,-6.24,-0.35,4.14,90.41
"Jochen Hecht","JOCHEN.HECHT","07-08","BUF","C","L",1977-06-21,30,74,1429.63,46.43,48.93,48.47,47.52,47.81,2.83,3.26,29.44,30.73,40.34,42.88,50.96,56.27,2.63,2.87,-0.43,-1.29,-2.54,-5.31,-0.24,9.6,89.39
"Jochen Hecht","JOCHEN.HECHT","08-09","BUF","C","L",1977-06-21,31,70,1216.87,40.94,47.63,47.29,47.19,45.23,2.14,3.09,28.77,31.63,39.23,43.72,50.77,56.81,2.09,2.53,-0.95,-2.86,-4.49,-6.04,-0.44,7.45,90.23
"Jochen Hecht","JOCHEN.HECHT","09-10","BUF","C","L",1977-06-21,32,79,1358.32,54.11,49.7,49.2,49.09,46.46,3,2.54,33.29,33.69,43.84,45.27,56.35,58.45,2.48,2.86,0.46,-0.4,-1.43,-2.1,-0.38,9.01,92.45
"Jochen Hecht","JOCHEN.HECHT","10-11","BUF","C","L",1977-06-21,33,67,1144.3,47.61,54.36,53.94,53.37,52.3,2.98,3.28,35.17,29.52,46.29,39.54,60.72,53.05,2.95,2.69,-0.3,5.64,6.76,7.67,0.26,8.47,88.89
"Jochen Hecht","JOCHEN.HECHT","11-12","BUF","C","L",1977-06-21,34,22,370.27,41.22,42.93,42.59,45.29,39.4,2.24,3.19,24.29,32.3,33.81,45.58,46.9,56.64,1.92,2.96,-0.95,-8,-11.77,-9.75,-1.04,9.21,90.13
"Jochen Hecht","JOCHEN.HECHT","12-13","BUF","C","L",1977-06-21,35,47,643.8,51.12,39.38,39.66,40.04,37.66,2.1,2.01,23.27,35.82,31.38,47.75,41.86,62.69,1.71,2.83,0.09,-12.55,-16.36,-20.84,-1.12,9.03,94.39
"Jody Shelley","JODY.SHELLEY","07-08","CBJ","L","L",1976-02-07,31,31,134.4,24.23,40.95,39.17,42.04,32.67,0.42,1.31,18.52,26.71,23.36,36.27,33.7,46.46,0.95,1.95,-0.89,-8.18,-12.91,-12.77,-1,2.27,95.09
"Jody Shelley","JODY.SHELLEY","07-08","S.J","L","L",1976-02-07,31,31,229.25,43.39,58.75,57.97,58.23,58.44,1.8,2.35,30.49,21.41,40.86,29.62,53.03,38.03,2.37,1.68,-0.55,9.08,11.24,14.99,0.68,5.91,89.01
"Jody Shelley","JODY.SHELLEY","08-09","S.J","L","L",1976-02-07,32,70,433.17,33.96,51.2,50.71,51.48,50.53,0.82,1.6,24.55,23.4,33.4,32.46,45.68,43.06,1.79,1.75,-0.78,1.15,0.93,2.62,0.04,3.36,93.15
"Jody Shelley","JODY.SHELLEY","09-10","NYR","L","L",1976-02-07,33,21,149.28,67.61,56.48,56.62,54.36,61.56,3.28,1.57,31.74,24.46,43.81,33.56,54.64,45.88,2.92,1.82,1.71,7.28,10.25,8.76,1.1,10.33,93.57
"Jody Shelley","JODY.SHELLEY","09-10","S.J","L","L",1976-02-07,33,35,229.1,58.3,47.91,48.21,48.38,46.13,1.83,1.31,22.19,24.12,33.63,36.13,43.67,46.6,1.84,2.15,0.52,-1.93,-2.5,-2.93,-0.31,8.25,94.57
"Jody Shelley","JODY.SHELLEY","10-11","PHI","L","L",1976-02-07,34,58,358.52,51.45,47.05,46.09,44.38,42.28,2.08,1.96,24.75,27.86,32.96,38.55,45.43,56.94,1.5,2.05,0.12,-3.11,-5.59,-11.51,-0.55,8.41,92.95
"Jody Shelley","JODY.SHELLEY","11-12","PHI","L","L",1976-02-07,35,30,169.63,20.1,47.27,46.35,44.5,48.57,0.71,2.84,26.33,29.37,34.87,40.36,44.6,55.62,1.68,1.78,-2.13,-3.05,-5.49,-11.01,-0.1,2.71,90.33
"Joe Callahan","JOE.CALLAHAN","08-09","NYI","D","R",1982-12-20,25,18,269.95,54.74,40.26,38.08,40.09,41.73,2.35,1.94,22.06,32.73,30.93,50.29,45.16,67.5,2.17,3.03,0.41,-10.67,-19.36,-22.34,-0.86,10.64,94.07
"Joe Callahan","JOE.CALLAHAN","10-11","FLA","D","R",1982-12-20,27,27,428.73,47.34,46.9,46.19,45.28,50.08,2.19,2.44,26.94,30.5,35.35,41.18,47.52,57.43,2.21,2.21,-0.25,-3.56,-5.83,-9.91,0.01,8.14,92
"Joe Colborne","JOE.COLBORNE","11-12","TOR","C","L",1990-01-30,21,10,136.88,66.31,46.49,47.13,44.25,42.02,4.05,2.06,24.06,27.7,35.08,39.35,42.87,54,1.63,2.24,1.99,-3.64,-4.27,-11.13,-0.62,16.85,92.56
"Joe Colborne","JOE.COLBORNE","13-14","CGY","C","L",1990-01-30,23,80,1141.33,43.05,49.5,48.82,47.98,47.89,2.17,2.87,25.77,26.29,36.73,38.51,50.82,55.11,2.31,2.51,-0.7,-0.53,-1.77,-4.29,-0.2,8.41,89.1
"Joe Colborne","JOE.COLBORNE","14-15","CGY","C","L",1990-01-30,24,64,986.9,53.11,45.26,45.51,45.15,48.2,2.36,2.09,23.56,28.49,33.41,40.01,48.15,58.49,2.09,2.25,0.28,-4.93,-6.59,-10.34,-0.16,10.03,92.68
"Joe Colborne","JOE.COLBORNE","15-16","CGY","C","L",1990-01-30,25,73,1107.08,49.72,53.29,52.9,52.86,51.39,3.43,3.47,31.52,27.63,42.95,38.25,59.58,53.14,3.09,2.92,-0.04,3.89,4.7,6.44,0.17,10.89,87.44
"Joe Colborne","JOE.COLBORNE","16-17","COL","C","L",1990-01-30,26,62,663.33,30.06,41.61,45.61,46.53,44.2,1.4,3.26,23.22,32.58,34.51,41.15,47.73,54.85,1.79,2.25,-1.86,-9.36,-6.64,-7.12,-0.47,6.04,89.99
"Joe Corvo","JOE.CORVO","07-08","CAR","D","R",1977-06-20,30,23,477.77,70.63,63.13,62.26,65.26,65.27,4.29,1.78,38.91,22.73,53.05,32.16,73.03,38.87,3.5,1.86,2.51,16.18,20.89,34.16,1.64,11.03,92.15
"Joe Corvo","JOE.CORVO","07-08","OTT","D","R",1977-06-20,30,51,901.37,68.45,60.58,60.19,62.74,60.81,4.41,2.03,37.38,24.32,50.92,33.68,69.74,41.42,3.7,2.38,2.38,13.06,17.24,28.32,1.32,11.79,91.65
"Joe Corvo","JOE.CORVO","08-09","CAR","D","R",1977-06-20,31,81,1970.25,58.51,54.76,54.82,55.25,54.39,3.32,2.36,34.97,28.89,48.87,40.28,64.68,52.39,3.42,2.87,0.97,6.08,8.59,12.3,0.55,9.5,91.85
"Joe Corvo","JOE.CORVO","09-10","CAR","D","R",1977-06-20,32,33,828.45,47.36,53.38,54.39,56.63,53.24,2.57,2.86,33.66,29.4,48.35,40.55,64.7,49.55,3.59,3.16,-0.29,4.26,7.8,15.15,0.44,7.64,90.27
"Joe Corvo","JOE.CORVO","09-10","WSH","D","R",1977-06-20,32,18,354.18,43.75,53.18,53.02,54.55,54.79,2.95,3.8,32.87,28.94,46.93,41.58,65.67,54.71,3.03,2.5,-0.84,3.93,5.34,10.96,0.53,8.98,86.88
"Joe Corvo","JOE.CORVO","10-11","CAR","D","R",1977-06-20,33,81,2009.9,49.87,48.8,48.74,49.98,47.68,2.71,2.73,31.09,32.62,44.34,46.63,60.27,60.32,3.04,3.33,-0.01,-1.53,-2.3,-0.05,-0.3,8.73,91.63
"Joe Corvo","JOE.CORVO","11-12","BOS","D","R",1977-06-20,34,75,1410.73,60.78,56.49,57.37,58.06,57.51,3.47,2.24,35.85,27.61,49.53,36.8,66.22,47.83,2.86,2.11,1.23,8.23,12.72,18.39,0.75,9.67,91.9
"Joe Corvo","JOE.CORVO","12-13","CAR","D","R",1977-06-20,35,40,750.38,52.77,53.6,53.13,53.93,50.74,3.28,2.93,35.21,30.48,48.55,42.83,66.1,56.46,3.33,3.23,0.34,4.73,5.71,9.64,0.1,9.31,90.38
"Joe Corvo","JOE.CORVO","13-14","OTT","D","R",1977-06-20,36,25,438.05,49.78,53.79,52.76,54.58,49.67,2.76,2.79,35.08,30.13,47.79,42.79,64.07,53.33,2.49,2.52,-0.02,4.95,5,10.74,-0.03,7.87,90.75
"Joe Dipenta","JOE.DIPENTA","07-08","ANA","D","R",1979-02-25,28,23,245.02,43.79,42.96,46.81,46.73,48.01,2.92,3.75,18.34,24.35,28.43,32.29,36.46,41.56,1.48,1.6,-0.83,-6.01,-3.87,-5.1,-0.12,15.91,84.62
"Joe Finley","JOE.FINLEY","12-13","NYI","D","L",1987-06-29,25,16,191.32,19.27,38.6,40.92,42.5,41.05,0.61,2.57,17.79,28.31,27.44,39.62,41.54,56.21,1.7,2.44,-1.96,-10.52,-12.18,-14.66,-0.74,3.45,90.91
"Joe Hicketts","JOE.HICKETTS","17-18","DET","D","L",1996-05-04,21,5,86.73,87.06,54.38,55.03,53.68,55.98,4.93,0.73,32.76,27.48,44.02,35.97,60.44,52.15,3.01,2.37,4.2,5.28,8.05,8.29,0.64,15.06,97.33
"Joe Hicketts","JOE.HICKETTS","18-19","DET","D","L",1996-05-04,22,11,204.48,10.37,34.93,35.99,34.28,31.35,0.59,5.07,21.14,39.37,29.3,52.12,38.44,73.68,1.59,3.48,-4.49,-18.24,-22.82,-35.24,-1.89,2.78,87.11
"Joe Hicketts","JOE.HICKETTS","19-20","DET","D","L",1996-05-04,23,6,109.65,29.36,51.36,47.96,45.61,43.5,2.21,5.32,28.31,26.81,37.91,41.13,46.19,55.08,2.38,3.09,-3.11,1.5,-3.22,-8.89,-0.71,7.81,80.16
"Joe Morrow","JOE.MORROW","14-15","BOS","D","L",1992-12-09,21,15,250.35,54.62,42.86,44.72,47.83,48.1,1.43,1.19,21.48,28.63,31.84,39.36,48.73,53.15,1.76,1.9,0.24,-7.15,-7.52,-4.42,-0.14,6.66,95.85
"Joe Morrow","JOE.MORROW","15-16","BOS","D","L",1992-12-09,22,33,524.97,44.47,49.05,48.65,48.91,51.04,2.77,3.46,30.84,32.03,41.95,44.28,55.15,57.61,2.62,2.51,-0.69,-1.19,-2.32,-2.47,0.11,8.99,89.19
"Joe Morrow","JOE.MORROW","16-17","BOS","D","L",1992-12-09,23,17,263.93,32.05,49.03,50.58,50.03,47.7,0.87,1.85,27.35,28.43,39.35,38.44,54.65,54.59,1.84,2.01,-0.98,-1.09,0.91,0.06,-0.18,3.19,93.49
"Joe Morrow","JOE.MORROW","17-18","MTL","D","L",1992-12-09,24,38,675.97,41.58,49.44,48.61,49.13,48.24,1.77,2.49,33.78,34.54,45.38,47.97,62.65,64.88,2.81,3.02,-0.72,-0.77,-2.6,-2.23,-0.21,5.25,92.79
"Joe Morrow","JOE.MORROW","17-18","WPG","D","L",1992-12-09,24,18,261.08,59.46,56.29,55.51,55.42,55.14,3.39,2.31,40.67,31.59,53.52,42.89,72.21,58.09,2.98,2.42,1.08,9.08,10.63,14.12,0.56,8.35,92.67
"Joe Morrow","JOE.MORROW","18-19","WPG","D","L",1992-12-09,25,41,572.33,50.46,43.03,44.15,45.13,43.48,3.09,3.03,27.42,36.31,40.21,50.86,55.04,66.93,2.29,2.98,0.06,-8.89,-10.65,-11.89,-0.69,11.27,91.65
"Joe Motzko","JOE.MOTZKO","07-08","WSH","R","R",1980-03-14,27,8,99.63,55.6,54.85,58.43,57.61,56.79,4.63,3.7,26.52,21.82,40.08,28.52,56.69,41.7,2.67,2.03,0.93,4.69,11.56,14.98,0.64,17.47,83.06
"Joe Motzko","JOE.MOTZKO","08-09","ATL","R","R",1980-03-14,28,6,69.92,56.35,41.77,45.94,48.82,46.63,2.63,2.03,30.25,42.18,44.95,52.89,57.48,60.27,3.03,3.47,0.59,-11.93,-7.94,-2.79,-0.44,8.68,95.18
"Joe Pavelski","JOE.PAVELSKI","07-08","S.J","C","R",1984-07-11,23,82,1156.33,62.87,61.87,61.51,58.42,65.57,2.91,1.72,32.62,20.1,44.99,28.15,57.29,40.78,3.36,1.77,1.19,12.52,16.84,16.51,1.6,8.92,91.45
"Joe Pavelski","JOE.PAVELSKI","08-09","S.J","C","R",1984-07-11,24,80,1517.08,58.39,58.2,58.13,57.21,57.91,3.52,2.51,35.67,25.62,48.62,35.02,63.69,47.63,3.48,2.53,1.01,10.05,13.6,16.06,0.95,9.88,90.2
"Joe Pavelski","JOE.PAVELSKI","09-10","S.J","C","R",1984-07-11,25,66,1285.95,55.31,54.16,54.67,54.93,55.67,3.59,2.9,36.87,31.21,51.68,42.86,68.37,56.09,3.75,2.98,0.69,5.66,8.82,12.28,0.76,9.74,90.7
"Joe Pavelski","JOE.PAVELSKI","10-11","S.J","C","R",1984-07-11,26,74,1454.37,60.49,60.8,61.19,60.48,64.18,4.12,2.69,41.91,27.02,57.46,36.45,76.06,49.69,4.58,2.56,1.43,14.89,21.01,26.36,2.03,9.84,90.03
"Joe Pavelski","JOE.PAVELSKI","11-12","S.J","C","R",1984-07-11,27,82,1690.32,59.76,58.15,58.59,57.89,60.08,3.51,2.37,36.94,26.59,52.76,37.3,70.87,51.54,3.64,2.42,1.15,10.35,15.46,19.33,1.22,9.51,91.1
"Joe Pavelski","JOE.PAVELSKI","12-13","S.J","C","R",1984-07-11,28,48,907.67,61.86,57.74,57.4,56.8,59.22,3.47,2.14,35.48,25.97,50.46,37.44,68.86,52.37,3.57,2.46,1.33,9.52,13.02,16.49,1.11,9.78,91.76
"Joe Pavelski","JOE.PAVELSKI","13-14","S.J","C","R",1984-07-11,29,82,1627.72,66.01,60.68,60.89,60.96,64.53,3.77,1.94,39.96,25.9,55.93,35.93,76.47,48.98,4.17,2.29,1.83,14.06,20,27.49,1.88,9.44,92.5
"Joe Pavelski","JOE.PAVELSKI","14-15","S.J","C","R",1984-07-11,30,82,1650.25,61.4,59.9,60.98,60.5,62.65,3.77,2.37,37.7,25.24,54.35,34.77,74.76,48.81,4.17,2.49,1.4,12.46,19.58,25.95,1.69,10.01,90.6
"Joe Pavelski","JOE.PAVELSKI","15-16","S.J","C","R",1984-07-11,31,82,1624.9,67.9,62.39,62.15,60.98,63.6,4.63,2.19,38.01,22.92,53.32,32.47,71.49,45.74,4.12,2.36,2.44,15.09,20.85,25.75,1.76,12.19,90.44
"Joe Pavelski","JOE.PAVELSKI","16-17","S.J","C","R",1984-07-11,32,81,1548.5,63.14,58.6,59.31,58.96,61.59,3.79,2.21,34.73,24.54,51.44,35.29,71.27,49.62,3.83,2.39,1.58,10.19,16.15,21.65,1.44,10.92,90.98
"Joe Pavelski","JOE.PAVELSKI","17-18","S.J","C","R",1984-07-11,33,82,1578.95,60.82,58.76,59.31,58.87,61.06,3.81,2.46,39.31,27.59,55.2,37.87,75.29,52.59,3.97,2.53,1.36,11.72,17.33,22.7,1.44,9.7,91.09
"Joe Pavelski","JOE.PAVELSKI","18-19","S.J","C","R",1984-07-11,34,75,1428.3,57.24,59.17,59.34,59.5,58.96,4.11,3.07,38.78,26.76,54.68,37.46,72.9,49.63,4.11,2.86,1.04,12.02,17.22,23.27,1.25,10.59,88.54
"Joe Pavelski","JOE.PAVELSKI","19-20","DAL","C","R",1984-07-11,35,67,1134.38,63.81,54.85,55.05,55.92,59.12,3.21,1.82,34.6,28.49,47.55,38.83,65.29,51.47,3.71,2.57,1.39,6.11,8.73,13.82,1.15,9.28,93.61
"Joe Piskula","JOE.PISKULA","11-12","CGY","D","L",1984-07-05,27,5,54.48,0,44.65,40.93,44.35,52.3,0,5.35,28.83,35.75,35.69,51.52,50.51,63.37,3.13,2.85,-5.35,-6.92,-15.83,-12.86,0.28,0,85.03
"Joe Sakic","JOE.SAKIC","07-08","COL","C","L",1969-07-07,38,44,879.48,59.19,56.43,55.93,56.71,60.52,3.93,2.71,31.69,24.47,42.07,33.15,55.23,42.16,3.24,2.11,1.22,7.23,8.92,13.07,1.13,12.39,88.94
"Joe Sakic","JOE.SAKIC","08-09","COL","C","L",1969-07-07,39,15,271.7,47.75,56.5,55.1,55.03,59.17,3.7,4.05,31.15,23.99,42.24,34.42,55.73,45.55,3.26,2.25,-0.35,7.17,7.82,10.19,1.01,11.87,83.12
"Joe Thornton","JOE.THORNTON","07-08","S.J","C","L",1979-07-02,28,82,1752.32,70.58,64.67,64.35,64.38,67.9,4.02,1.68,36.03,19.68,49.51,27.43,64.5,35.68,4.03,1.9,2.35,16.35,22.08,28.82,2.12,11.17,91.48
"Joe Thornton","JOE.THORNTON","08-09","S.J","C","L",1979-07-02,29,82,1595.92,67.63,61.86,61.98,63.13,66.14,4.14,1.98,39.17,24.14,53.76,32.97,71.8,41.94,4.03,2.06,2.16,15.02,20.79,29.86,1.97,10.58,91.78
"Joe Thornton","JOE.THORNTON","09-10","S.J","C","L",1979-07-02,30,78,1549.47,66.37,57.59,57.91,59.11,63.6,4.48,2.27,37.56,27.66,52.25,37.98,70.39,48.68,4.14,2.37,2.21,9.9,14.27,21.71,1.77,11.93,91.79
"Joe Thornton","JOE.THORNTON","10-11","S.J","C","L",1979-07-02,31,80,1589.62,63.87,59.26,60.27,60.72,63.7,4.24,2.4,37.99,26.12,53.28,35.12,72.27,46.76,4.21,2.4,1.84,11.87,18.16,25.51,1.81,11.17,90.8
"Joe Thornton","JOE.THORNTON","11-12","S.J","C","L",1979-07-02,32,82,1678.48,64.77,60.29,60.77,60.66,61.61,3.59,1.95,38.32,25.24,54.58,35.23,73.98,47.98,3.81,2.37,1.64,13.08,19.34,26.01,1.44,9.37,92.26
"Joe Thornton","JOE.THORNTON","12-13","S.J","C","L",1979-07-02,33,48,882.15,69.38,62.36,61.35,61.28,66.21,3.88,1.71,37.08,22.38,53.28,33.56,74.79,47.26,4.09,2.09,2.17,14.7,19.72,27.54,2,10.46,92.35
"Joe Thornton","JOE.THORNTON","13-14","S.J","C","L",1979-07-02,34,82,1552.35,66.6,64.92,64.97,65.21,68.19,4.36,2.19,43.37,23.44,60.6,32.66,82.87,44.2,4.44,2.07,2.17,19.93,27.93,38.67,2.37,10.05,90.68
"Joe Thornton","JOE.THORNTON","14-15","S.J","C","L",1979-07-02,35,78,1437.08,59.87,63.18,64.9,64.37,66.09,3.96,2.65,41.06,23.93,58.91,31.86,81.09,44.89,4.62,2.37,1.3,17.13,27.05,36.2,2.25,9.64,88.92
"Joe Thornton","JOE.THORNTON","15-16","S.J","C","L",1979-07-02,36,82,1505.72,70.38,64.97,65,63.8,66.27,4.92,2.07,39.68,21.4,55.64,29.96,74.1,42.04,4.33,2.21,2.85,18.28,25.67,32.06,2.13,12.4,90.32
"Joe Thornton","JOE.THORNTON","16-17","S.J","C","L",1979-07-02,37,79,1426.78,64.16,61.39,61.63,61.41,63.94,3.7,2.06,36.2,22.77,53.07,33.05,73.63,46.27,3.96,2.23,1.63,13.43,20.02,27.35,1.73,10.21,90.93
"Joe Thornton","JOE.THORNTON","17-18","S.J","C","L",1979-07-02,38,47,862.22,60.28,60.48,60.71,60.72,60.63,3.99,2.63,38.5,25.15,54.86,35.5,76.99,49.81,3.83,2.49,1.36,13.34,19.36,27.18,1.34,10.36,89.55
"Joe Thornton","JOE.THORNTON","18-19","S.J","C","L",1979-07-02,39,73,1135.03,62.38,60,59.96,60.63,61.55,4,2.41,36.35,24.24,49.72,33.21,67.19,43.62,3.44,2.15,1.59,12.11,16.52,23.56,1.29,11.01,90.04
"Joe Thornton","JOE.THORNTON","19-20","S.J","C","L",1979-07-02,40,70,1085,48.83,56.23,57.43,57.92,56.08,2.93,3.07,33.79,26.31,47.21,34.99,64.38,46.78,3.28,2.57,-0.14,7.48,12.22,17.6,0.71,8.67,88.33
"Joe Vitale","JOE.VITALE","10-11","PIT","C","R",1985-08-20,25,9,95.15,44.06,52.51,51.29,53.06,43.41,1.94,2.47,30.1,27.22,36.93,35.07,54.86,48.54,1.64,2.14,-0.52,2.88,1.86,6.32,-0.5,6.45,90.94
"Joe Vitale","JOE.VITALE","11-12","PIT","C","R",1985-08-20,26,68,760.17,40.28,46.83,48.3,48.56,47.2,1.59,2.35,23.92,27.16,34.75,37.2,47.36,50.16,1.79,2,-0.77,-3.24,-2.45,-2.8,-0.21,6.64,91.33
"Joe Vitale","JOE.VITALE","12-13","PIT","C","R",1985-08-20,27,33,314.05,28.31,46.29,46.98,42.59,43.76,0.97,2.46,22.79,26.45,32.25,36.4,42.18,56.86,1.63,2.09,-1.49,-3.65,-4.14,-14.68,-0.46,4.27,90.69
"Joe Vitale","JOE.VITALE","13-14","PIT","C","R",1985-08-20,28,53,581.63,44.23,46.48,45.15,44.36,43.87,1.87,2.36,24.33,28.01,33.01,40.1,44.83,56.22,1.72,2.2,-0.49,-3.68,-7.1,-11.4,-0.48,7.7,91.56
"Joe Vitale","JOE.VITALE","14-15","ARI","C","R",1985-08-20,29,70,786.05,18.3,33.38,32.89,33.02,31.44,0.83,3.71,20.98,41.88,28.48,58.12,39.84,80.84,1.66,3.62,-2.88,-20.9,-29.64,-40.99,-1.96,3.96,91.14
"Joel Armia","JOEL.ARMIA","15-16","WPG","R","R",1993-05-31,22,43,522.93,47.38,52.68,50.93,50.39,52.51,2.08,2.31,26.29,23.61,36.34,35.01,50.82,50.04,2.34,2.12,-0.23,2.68,1.33,0.79,0.22,7.93,90.2
"Joel Armia","JOEL.ARMIA","16-17","WPG","R","R",1993-05-31,23,57,862.82,38.19,43.07,43.88,43.66,44.58,1.99,3.22,26.98,35.66,36.03,46.09,47.7,61.57,2.41,3,-1.23,-8.68,-10.05,-13.86,-0.59,7.36,90.98
"Joel Armia","JOEL.ARMIA","17-18","WPG","R","R",1993-05-31,24,79,995.52,54.13,51.47,52.69,53.01,53.71,3.12,2.64,31.87,30.04,44.38,39.85,60.53,53.66,2.72,2.34,0.48,1.82,4.53,6.87,0.38,9.78,91.21
"Joel Armia","JOEL.ARMIA","18-19","MTL","R","R",1993-05-31,25,57,900.23,51.33,53.08,53.02,53.9,53.73,2.6,2.47,33.62,29.72,44.56,39.48,61.98,53.02,2.88,2.48,0.14,3.9,5.08,8.96,0.4,7.74,91.7
"Joel Armia","JOEL.ARMIA","19-20","MTL","R","R",1993-05-31,26,58,999.12,50.92,50.6,51.17,52.21,50.54,3.28,3.16,32.49,31.72,45.51,43.42,60.76,55.62,3.07,3,0.12,0.77,2.09,5.14,0.07,10.11,90.02
"Joel Edmundson","JOEL.EDMUNDSON","15-16","STL","D","L",1993-06-28,22,67,1000.27,47.78,49.24,50.85,51.35,48.88,1.82,1.99,28.57,29.44,41.42,40.03,55.57,52.64,2.28,2.39,-0.17,-0.88,1.39,2.93,-0.1,6.39,93.23
"Joel Edmundson","JOEL.EDMUNDSON","16-17","STL","D","L",1993-06-28,23,69,1226.03,51.68,46.32,45.26,45.49,43.58,2.14,2,26.74,30.98,36.28,43.88,49.27,59.03,2.07,2.68,0.14,-4.24,-7.6,-9.77,-0.61,7.99,93.55
"Joel Edmundson","JOEL.EDMUNDSON","17-18","STL","D","L",1993-06-28,24,69,1431.08,43.13,47.84,48.8,47.63,45.79,2.5,3.3,30.41,33.16,42.93,45.04,56.59,62.21,2.53,3,-0.8,-2.75,-2.1,-5.62,-0.47,8.22,90.06
"Joel Edmundson","JOEL.EDMUNDSON","18-19","STL","D","L",1993-06-28,25,64,1240.77,44.56,48.83,47.97,47.41,48.07,2.47,3.07,29.27,30.67,39.49,42.84,52.42,58.14,2.55,2.76,-0.6,-1.4,-3.35,-5.72,-0.2,8.43,89.99
"Joel Edmundson","JOEL.EDMUNDSON","19-20","CAR","D","L",1993-06-28,26,68,1253.85,45.67,44.59,45.29,45.61,41.71,2.45,2.91,27.79,34.53,38.01,45.91,50.15,59.8,2.45,3.42,-0.46,-6.74,-7.9,-9.65,-0.97,8.81,91.57
"Joel Eriksson Ek","JOEL.ERIKSSON EK","16-17","MIN","C","L",1997-01-29,19,15,159.18,56.1,40.87,43.89,43.72,43.41,2.74,2.14,25.35,36.68,37.25,47.61,47.14,60.69,1.56,2.04,0.6,-11.32,-10.37,-13.54,-0.47,10.81,94.15
"Joel Eriksson Ek","JOEL.ERIKSSON EK","17-18","MIN","C","L",1997-01-29,20,75,958.38,48.96,49.93,47.1,45.22,49.75,1.84,1.92,28.4,28.48,37.5,42.12,49.22,59.62,2.07,2.1,-0.08,-0.08,-4.61,-10.4,-0.02,6.47,93.28
"Joel Eriksson Ek","JOEL.ERIKSSON EK","18-19","MIN","C","L",1997-01-29,21,58,783.45,38.37,50.56,47.86,47.2,47.75,2,3.21,30.18,29.51,40.06,43.64,52.69,58.95,2.19,2.4,-1.21,0.67,-3.58,-6.26,-0.21,6.63,89.12
"Joel Eriksson Ek","JOEL.ERIKSSON EK","19-20","MIN","C","L",1997-01-29,22,62,974.47,45.3,44.78,43.63,43.46,44.68,2.68,3.24,26.87,33.14,35.47,45.83,46.07,59.94,1.93,2.39,-0.56,-6.27,-10.36,-13.87,-0.46,9.99,90.22
"Joel Farabee","JOEL.FARABEE","19-20","PHI","L","L",2000-02-25,19,52,733.48,60.07,51.48,50.62,52.14,53.14,3.14,2.09,28.65,26.99,39.74,38.76,53.46,49.08,2.76,2.43,1.05,1.65,0.98,4.39,0.33,10.96,92.27
"Joel Hanley","JOEL.HANLEY","15-16","MTL","D","L",1991-06-08,24,10,159.98,44.08,49.2,49.26,46.02,45.76,3,3.81,27.1,27.98,34.89,35.94,45.22,53.04,1.9,2.25,-0.81,-0.88,-1.05,-7.82,-0.35,11.07,86.39
"Joel Hanley","JOEL.HANLEY","16-17","MTL","D","L",1991-06-08,25,7,71.1,19.72,52.64,51.24,50.98,50.65,0.84,3.4,24.65,22.18,33,31.4,48.47,46.62,1.98,1.93,-2.57,2.47,1.6,1.86,0.05,3.39,84.67
"Joel Hanley","JOEL.HANLEY","17-18","ARI","D","L",1991-06-08,26,5,55.65,50.25,51.54,54.05,51.39,54.94,3.22,3.19,32.81,30.85,50.16,42.64,62.56,59.18,3,2.46,0.03,1.96,7.51,3.37,0.54,9.83,89.65
"Joel Hanley","JOEL.HANLEY","18-19","DAL","D","L",1991-06-08,27,16,219.08,45.16,54.04,53.53,51.02,61.61,1.36,1.65,27.4,23.3,38.17,33.14,50.14,48.12,2.74,1.71,-0.29,4.1,5.03,2.01,1.03,4.95,92.94
