"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS","NZS","DZS","OTF","OZF","NZF","DZF","Ice_F","Ice_A"
"Jonathon Blum","JONATHON.BLUM","11-12","NSH","D","R",1989-01-30,22,33,53.65,1.63,28.11,3,6,38,34,5,7,47,0,1
"Joni Pitkanen","JONI.PITKANEN","07-08","EDM","D","L",1983-09-19,23,63,130.88,2.08,28.7,2,22,53,103,6,42,83,0,1
"Joni Pitkanen","JONI.PITKANEN","08-09","CAR","D","L",1983-09-19,24,70,129.75,1.85,31.5,6,11,68,101,10,20,84,0,1
"Joni Pitkanen","JONI.PITKANEN","09-10","CAR","D","L",1983-09-19,25,71,139.3,1.96,32.75,6,19,77,94,10,32,105,0,0
"Joni Pitkanen","JONI.PITKANEN","10-11","CAR","D","L",1983-09-19,26,69,79.15,1.15,20.98,6,13,51,71,10,20,55,0,1
"Joni Pitkanen","JONI.PITKANEN","11-12","CAR","D","L",1983-09-19,27,30,50.78,1.69,29.28,5,9,29,50,7,15,35,0,0
"Joonas Kemppainen","JOONAS.KEMPPAINEN","15-16","BOS","C","L",1988-04-07,27,42,70.67,1.68,28.92,4,7,52,59,8,12,61,0,3
"Jordan Eberle","JORDAN.EBERLE","13-14","EDM","C","R",1990-05-15,23,79,54.48,0.69,12.31,3,9,19,93,6,10,23,0,2
"Jordan Greenway","JORDAN.GREENWAY","19-20","MIN","L","L",1997-02-16,22,67,59.37,0.89,19.12,3,6,10,85,8,9,15,0,2
"Jordan Hendry","JORDAN.HENDRY","07-08","CHI","D","L",1984-02-23,23,40,87.85,2.2,30.68,2,13,34,75,4,20,50,0,0
"Jordan Leopold","JORDAN.LEOPOLD","08-09","COL","D","L",1980-08-03,28,63,64.78,1.03,16.88,3,5,21,73,7,9,27,0,4
"Jordan Leopold","JORDAN.LEOPOLD","09-10","FLA","D","L",1980-08-03,29,61,183.02,3,53.92,3,16,130,79,5,28,191,0,1
"Jordan Leopold","JORDAN.LEOPOLD","10-11","BUF","D","L",1980-08-03,30,70,182.65,2.61,42.01,4,14,106,133,9,33,150,0,4
"Jordan Leopold","JORDAN.LEOPOLD","11-12","BUF","D","L",1980-08-03,31,78,182.37,2.34,45.19,2,22,101,108,8,42,156,1,0
"Jordan Leopold","JORDAN.LEOPOLD","12-13","BUF","D","L",1980-08-03,32,24,53.15,2.21,37.18,1,6,25,36,4,12,38,0,0
"Jordan Martinook","JORDAN.MARTINOOK","15-16","ARI","L","L",1992-07-25,23,81,209.82,2.59,42.36,7,30,169,111,11,46,217,0,2
"Jordan Martinook","JORDAN.MARTINOOK","16-17","ARI","L","L",1992-07-25,24,74,171.18,2.31,43.46,5,26,144,92,5,33,175,0,0
"Jordan Martinook","JORDAN.MARTINOOK","17-18","ARI","L","L",1992-07-25,25,79,147.55,1.87,41.94,4,26,133,90,5,32,171,0,2
"Jordan Martinook","JORDAN.MARTINOOK","18-19","CAR","L","L",1992-07-25,26,81,131.35,1.62,34.46,5,15,59,156,8,25,72,0,2
"Jordan Martinook","JORDAN.MARTINOOK","19-20","CAR","L","L",1992-07-25,27,45,57.5,1.28,20.94,2,7,22,78,4,12,25,0,2
"Jordan Oesterle","JORDAN.OESTERLE","18-19","ARI","D","L",1992-06-25,26,70,74.08,1.06,22.86,2,9,43,35,3,12,67,0,1
"Jordan Staal","JORDAN.STAAL","07-08","PIT","C","L",1988-09-10,19,82,280.45,3.42,48.2,6,101,162,114,13,130,225,0,2
"Jordan Staal","JORDAN.STAAL","08-09","PIT","C","L",1988-09-10,20,82,288.92,3.52,51.11,5,46,212,133,11,54,290,0,0
"Jordan Staal","JORDAN.STAAL","09-10","PIT","C","L",1988-09-10,21,81,269.2,3.32,50.18,4,39,207,120,11,50,269,0,3
"Jordan Staal","JORDAN.STAAL","10-11","PIT","C","L",1988-09-10,22,42,105.68,2.52,41.66,3,10,78,63,4,17,103,0,1
"Jordan Staal","JORDAN.STAAL","11-12","PIT","C","L",1988-09-10,23,62,159.25,2.57,45.48,4,15,142,72,8,23,184,1,4
"Jordan Staal","JORDAN.STAAL","12-13","CAR","C","L",1988-09-10,24,47,104.62,2.23,42.36,8,9,93,60,11,12,132,0,2
"Jordan Staal","JORDAN.STAAL","13-14","CAR","C","L",1988-09-10,25,80,129.42,1.62,33.99,4,17,85,125,7,23,102,0,2
"Jordan Staal","JORDAN.STAAL","15-16","CAR","C","L",1988-09-10,27,76,144.25,1.9,42.36,4,14,121,117,10,24,146,0,4
"Jordan Staal","JORDAN.STAAL","16-17","CAR","C","L",1988-09-10,28,70,116.25,1.66,38.21,3,23,107,71,4,29,130,0,0
"Jordan Staal","JORDAN.STAAL","17-18","CAR","C","L",1988-09-10,29,73,135.72,1.86,45.98,1,18,134,67,4,24,163,1,5
"Jordan Staal","JORDAN.STAAL","18-19","CAR","C","L",1988-09-10,30,49,89.08,1.82,42.14,0,12,85,46,3,14,119,0,2
"Jordan Staal","JORDAN.STAAL","19-20","CAR","C","L",1988-09-10,31,68,154.22,2.27,38.24,1,20,172,48,1,28,224,0,2
"Jordie Benn","JORDIE.BENN","12-13","DAL","D","L",1987-07-26,25,26,51.35,1.98,31.15,2,8,39,39,2,10,48,0,0
"Jordie Benn","JORDIE.BENN","13-14","DAL","D","L",1987-07-26,26,77,130.23,1.69,33.48,4,14,73,105,11,26,99,0,0
"Jordie Benn","JORDIE.BENN","14-15","DAL","D","L",1987-07-26,27,73,132.13,1.81,34.87,4,11,54,139,14,28,78,0,3
"Jordie Benn","JORDIE.BENN","15-16","DAL","D","L",1987-07-26,28,61,123.97,2.03,37.6,2,8,58,117,6,12,80,0,2
"Jordie Benn","JORDIE.BENN","16-17","DAL","D","L",1987-07-26,29,58,141.75,2.44,48.67,2,16,98,70,5,27,140,0,2
"Jordie Benn","JORDIE.BENN","17-18","MTL","D","L",1987-07-26,30,77,169.05,2.2,42.9,2,8,90,139,9,26,126,0,1
"Jordie Benn","JORDIE.BENN","18-19","MTL","D","L",1987-07-26,31,78,223.13,2.86,56.08,2,24,141,76,16,50,221,0,2
"Jordie Benn","JORDIE.BENN","19-20","VAN","D","L",1987-07-26,32,44,103.07,2.34,42.7,1,12,50,65,2,18,84,0,2
"Jori Lehtera","JORI.LEHTERA","15-16","STL","C","L",1987-12-23,27,78,63.33,0.81,14.47,4,10,12,122,5,15,13,0,1
"Josef Melichar","JOSEF.MELICHAR","08-09","T.B","D","L",1979-01-20,29,24,56,2.33,32.37,1,5,27,58,2,10,34,0,0
"Josef Vasicek","JOSEF.VASICEK","07-08","NYI","C","L",1980-09-12,27,80,112.07,1.4,18.55,7,18,63,94,9,29,79,0,0
"Josh Anderson","JOSH.ANDERSON","17-18","CBJ","R","R",1994-05-07,23,59,61.27,1.04,23.41,3,15,25,62,7,15,29,0,4
"Josh Anderson","JOSH.ANDERSON","18-19","CBJ","R","R",1994-05-07,24,78,108.38,1.39,33.57,3,12,79,93,3,13,108,0,1
"Josh Archibald","JOSH.ARCHIBALD","18-19","ARI","R","R",1992-10-06,25,67,108.67,1.62,35.65,5,13,40,138,5,16,48,0,0
"Josh Archibald","JOSH.ARCHIBALD","19-20","EDM","R","R",1992-10-06,26,60,140.72,2.35,47.83,0,17,136,62,3,23,170,0,1
"Josh Bailey","JOSH.BAILEY","10-11","NYI","C","L",1989-10-02,20,70,164.25,2.35,39.1,8,26,81,143,13,38,115,0,3
"Josh Bailey","JOSH.BAILEY","11-12","NYI","C","L",1989-10-02,21,76,125.92,1.66,32.71,2,11,75,114,5,19,94,0,1
"Josh Bailey","JOSH.BAILEY","19-20","NYI","C","L",1989-10-02,29,63,94.65,1.5,33.42,2,9,47,98,5,12,61,0,3
"Josh Gorges","JOSH.GORGES","07-08","MTL","D","L",1984-08-14,23,62,79.42,1.28,19.35,2,16,35,69,5,22,46,0,2
"Josh Gorges","JOSH.GORGES","08-09","MTL","D","L",1984-08-14,24,81,233.77,2.89,42.06,8,33,138,157,16,60,190,0,2
"Josh Gorges","JOSH.GORGES","09-10","MTL","D","L",1984-08-14,25,81,255.28,3.15,50.5,4,28,178,129,13,53,258,0,1
"Josh Gorges","JOSH.GORGES","10-11","MTL","D","L",1984-08-14,26,36,135.15,3.75,56.27,1,18,96,55,1,34,136,0,0
"Josh Gorges","JOSH.GORGES","11-12","MTL","D","L",1984-08-14,27,81,314.8,3.89,61.1,4,41,197,93,11,76,331,1,1
"Josh Gorges","JOSH.GORGES","12-13","MTL","D","L",1984-08-14,28,47,152.78,3.25,56.83,3,17,106,59,11,31,155,1,3
"Josh Gorges","JOSH.GORGES","13-14","MTL","D","L",1984-08-14,29,66,220.2,3.34,57.42,1,21,169,90,8,44,254,0,3
"Josh Gorges","JOSH.GORGES","14-15","BUF","D","L",1984-08-14,30,46,136.32,2.96,56.87,2,12,104,46,4,26,160,0,2
"Josh Gorges","JOSH.GORGES","15-16","BUF","D","L",1984-08-14,31,72,174.95,2.43,53.59,3,26,139,53,10,37,200,0,1
"Josh Gorges","JOSH.GORGES","16-17","BUF","D","L",1984-08-14,32,62,172.75,2.79,52.45,2,13,133,52,6,25,196,0,1
"Josh Gorges","JOSH.GORGES","17-18","BUF","D","L",1984-08-14,33,34,65.03,1.91,36.46,3,8,25,53,6,10,30,0,0
"Josh Jooris","JOSH.JOORIS","14-15","CGY","R","R",1990-07-14,24,55,67.3,1.22,30.49,6,6,36,76,7,11,44,0,0
"Josh Jooris","JOSH.JOORIS","15-16","CGY","R","R",1990-07-14,25,56,89.85,1.6,32.6,4,12,58,84,8,19,71,0,0
"Josh Jooris","JOSH.JOORIS","16-17","ARI","R","R",1990-07-14,26,41,76.18,1.86,36.97,3,6,49,66,5,11,55,0,1
"Josh Manson","JOSH.MANSON","15-16","ANA","D","R",1991-10-07,23,71,147.83,2.08,34.99,4,14,67,115,8,21,101,0,1
"Josh Manson","JOSH.MANSON","16-17","ANA","D","R",1991-10-07,24,82,191.18,2.33,39.88,6,23,118,101,9,33,175,0,3
"Josh Manson","JOSH.MANSON","17-18","ANA","D","R",1991-10-07,25,78,194.52,2.49,42.45,2,23,132,73,13,37,202,0,4
"Josh Manson","JOSH.MANSON","18-19","ANA","D","R",1991-10-07,26,71,228.3,3.22,56.04,2,27,142,86,8,47,239,0,4
"Josh Manson","JOSH.MANSON","19-20","ANA","D","R",1991-10-07,27,49,120.75,2.46,51.46,0,20,69,64,4,25,120,0,2
"Josh Morrissey","JOSH.MORRISSEY","16-17","WPG","D","L",1995-03-28,21,80,68.8,0.86,16.03,1,6,41,52,2,11,52,0,0
"Josh Morrissey","JOSH.MORRISSEY","17-18","WPG","D","L",1995-03-28,22,80,192.97,2.41,43.89,2,15,138,95,9,34,206,1,1
"Josh Morrissey","JOSH.MORRISSEY","18-19","WPG","D","L",1995-03-28,23,57,165.05,2.9,52.19,1,27,110,51,6,38,181,0,0
"Josh Morrissey","JOSH.MORRISSEY","19-20","WPG","D","L",1995-03-28,24,63,62.62,0.99,23.91,1,10,36,60,4,11,56,0,1
"Jozef Stumpel","JOZEF.STUMPEL","07-08","FLA","C","R",1972-07-20,35,52,91.73,1.76,23.55,1,21,56,65,3,26,68,0,0
"Juho Lammikko","JUHO.LAMMIKKO","18-19","FLA","L","L",1996-01-29,22,39,69.27,1.78,38.13,3,11,30,80,3,17,36,0,1
"Jujhar Khaira","JUJHAR.KHAIRA","17-18","EDM","L","L",1994-08-13,23,68,102.05,1.5,30.16,4,17,78,73,6,22,94,0,1
"Jujhar Khaira","JUJHAR.KHAIRA","18-19","EDM","L","L",1994-08-13,24,60,68.92,1.15,22.42,2,8,50,58,4,11,63,0,2
"Jujhar Khaira","JUJHAR.KHAIRA","19-20","EDM","L","L",1994-08-13,25,63,100.4,1.59,31.97,3,4,35,114,4,8,39,0,0
"Jussi Jokinen","JUSSI.JOKINEN","08-09","T.B","L","L",1983-04-01,25,46,112.47,2.44,30.99,4,14,87,110,6,21,116,0,0
"Jussi Jokinen","JUSSI.JOKINEN","10-11","CAR","L","L",1983-04-01,27,68,57.57,0.85,16.11,7,17,31,61,8,24,39,0,1
"Jussi Jokinen","JUSSI.JOKINEN","11-12","CAR","L","L",1983-04-01,28,78,101.18,1.3,26.84,8,20,70,102,9,25,88,0,1
"Jussi Jokinen","JUSSI.JOKINEN","14-15","FLA","L","L",1983-04-01,31,77,137.38,1.78,34.47,4,21,80,130,6,33,108,0,1
"Jussi Jokinen","JUSSI.JOKINEN","15-16","FLA","L","L",1983-04-01,32,81,179.72,2.22,41.88,7,26,103,127,12,43,151,0,2
"Jussi Jokinen","JUSSI.JOKINEN","16-17","FLA","L","L",1983-04-01,33,67,91.63,1.37,26.19,8,11,37,102,8,13,50,0,0
"Justin Abdelkader","JUSTIN.ABDELKADER","10-11","DET","L","L",1987-02-25,23,74,126.17,1.7,28.85,5,9,48,149,6,18,55,0,1
"Justin Abdelkader","JUSTIN.ABDELKADER","11-12","DET","L","L",1987-02-25,24,80,114.82,1.44,26.15,4,17,46,111,4,23,57,0,0
"Justin Abdelkader","JUSTIN.ABDELKADER","14-15","DET","L","L",1987-02-25,27,71,65.9,0.93,16.63,1,6,39,79,1,8,45,0,1
"Justin Abdelkader","JUSTIN.ABDELKADER","15-16","DET","L","L",1987-02-25,28,81,128.83,1.59,29.4,10,22,82,102,10,35,101,0,0
"Justin Abdelkader","JUSTIN.ABDELKADER","16-17","DET","L","L",1987-02-25,29,63,77.83,1.24,25.68,4,9,35,77,4,20,48,0,0
"Justin Abdelkader","JUSTIN.ABDELKADER","17-18","DET","L","L",1987-02-25,30,74,103.1,1.39,26.74,5,13,54,106,9,22,67,0,2
"Justin Abdelkader","JUSTIN.ABDELKADER","18-19","DET","L","L",1987-02-25,31,69,131.85,1.91,38.08,5,9,48,142,10,15,55,0,2
"Justin Abdelkader","JUSTIN.ABDELKADER","19-20","DET","L","L",1987-02-25,32,47,56.65,1.21,22.11,3,6,17,65,4,10,23,0,1
"Justin Braun","JUSTIN.BRAUN","11-12","S.J","D","R",1987-02-10,24,61,66.5,1.09,23.54,3,6,35,71,7,12,53,0,2
"Justin Braun","JUSTIN.BRAUN","12-13","S.J","D","R",1987-02-10,25,38,63.12,1.66,32.94,2,8,29,57,6,15,45,0,0
"Justin Braun","JUSTIN.BRAUN","13-14","S.J","D","R",1987-02-10,26,79,177.9,2.25,49.47,1,30,116,99,11,40,166,0,2
"Justin Braun","JUSTIN.BRAUN","14-15","S.J","D","R",1987-02-10,27,66,151.52,2.3,48.75,8,17,124,63,13,26,170,0,3
"Justin Braun","JUSTIN.BRAUN","15-16","S.J","D","R",1987-02-10,28,79,156.82,1.99,42.43,2,20,88,89,9,31,145,0,2
"Justin Braun","JUSTIN.BRAUN","16-17","S.J","D","R",1987-02-10,29,79,171.12,2.17,48.71,3,19,107,87,7,32,166,0,1
"Justin Braun","JUSTIN.BRAUN","17-18","S.J","D","R",1987-02-10,30,77,217.08,2.82,61.07,3,31,154,68,12,57,239,1,2
"Justin Braun","JUSTIN.BRAUN","18-19","S.J","D","R",1987-02-10,31,74,176.87,2.39,48.22,2,21,107,87,7,40,168,0,3
"Justin Braun","JUSTIN.BRAUN","19-20","PHI","D","R",1987-02-10,32,60,117.98,1.97,39.26,3,7,62,103,8,17,75,0,4
"Justin Falk","JUSTIN.FALK","11-12","MIN","D","L",1988-10-11,22,46,109.15,2.37,37.05,2,14,62,74,5,26,96,0,0
"Justin Falk","JUSTIN.FALK","17-18","BUF","D","L",1988-10-11,28,44,72.43,1.65,35.39,1,5,45,57,2,9,54,0,0
"Justin Faulk","JUSTIN.FAULK","11-12","CAR","D","R",1992-03-20,19,65,118.15,1.82,38.99,3,16,67,94,4,26,75,0,2
"Justin Faulk","JUSTIN.FAULK","12-13","CAR","D","R",1992-03-20,20,37,112.75,3.05,56.71,7,10,70,50,16,16,130,0,4
"Justin Faulk","JUSTIN.FAULK","13-14","CAR","D","R",1992-03-20,21,74,181.52,2.45,50.62,1,21,118,98,10,40,176,0,3
"Justin Faulk","JUSTIN.FAULK","14-15","CAR","D","R",1992-03-20,22,76,162.47,2.14,49.67,2,24,97,89,5,40,155,0,1
"Justin Faulk","JUSTIN.FAULK","15-16","CAR","D","R",1992-03-20,23,59,120.35,2.04,45.77,6,14,67,61,14,18,109,0,5
"Justin Faulk","JUSTIN.FAULK","16-17","CAR","D","R",1992-03-20,24,71,52.3,0.74,16.43,1,8,21,51,2,11,24,0,1
"Justin Faulk","JUSTIN.FAULK","18-19","CAR","D","R",1992-03-20,26,81,139.82,1.73,36.68,4,5,78,106,8,11,97,0,3
"Justin Faulk","JUSTIN.FAULK","19-20","STL","D","R",1992-03-20,27,66,77.08,1.17,23.87,4,9,42,76,9,10,54,0,1
"Justin Fontaine","JUSTIN.FONTAINE","15-16","MIN","R","R",1987-11-06,27,57,64.75,1.14,25.25,2,12,17,95,2,17,21,0,1
"Justin Holl","JUSTIN.HOLL","19-20","TOR","D","R",1992-01-30,27,67,132.5,1.98,42.87,4,10,57,86,10,18,86,0,3
"Justin Schultz","JUSTIN.SCHULTZ","13-14","EDM","D","R",1990-07-06,23,73,72.2,0.99,17.65,0,8,29,87,4,13,43,0,1
"Justin Schultz","JUSTIN.SCHULTZ","15-16","EDM","D","R",1990-07-06,25,44,50.03,1.14,20.45,0,6,35,37,1,10,49,0,2
"Justin Williams","JUSTIN.WILLIAMS","07-08","CAR","R","R",1981-10-04,25,37,87.02,2.35,31.98,1,33,50,53,2,40,76,0,3
"Justin Williams","JUSTIN.WILLIAMS","13-14","L.A","R","R",1981-10-04,31,80,52.92,0.66,10.88,2,9,20,68,3,12,27,1,1
"Justin Williams","JUSTIN.WILLIAMS","15-16","WSH","R","R",1981-10-04,33,81,78.8,0.97,18.36,1,12,25,114,5,24,30,0,1
"Kamil Kreps","KAMIL.KREPS","07-08","FLA","C","R",1984-11-18,22,76,137.63,1.81,25.42,6,14,83,129,8,27,103,0,0
"Kamil Kreps","KAMIL.KREPS","08-09","FLA","C","R",1984-11-18,23,66,157.8,2.39,40.61,6,29,125,94,8,38,173,0,1
"Kamil Kreps","KAMIL.KREPS","09-10","FLA","C","R",1984-11-18,24,76,146.83,1.93,35.71,3,20,124,118,4,25,154,0,1
"Karel Rachunek","KAREL.RACHUNEK","07-08","N.J","D","R",1979-08-27,28,47,59.37,1.26,18.61,1,5,19,57,2,17,32,0,1
"Karl Alzner","KARL.ALZNER","08-09","WSH","D","L",1988-09-24,19,30,91.7,3.06,44.36,1,15,67,56,4,28,91,0,0
"Karl Alzner","KARL.ALZNER","10-11","WSH","D","L",1988-09-24,21,80,171.05,2.14,34.48,5,19,80,126,13,41,122,0,4
"Karl Alzner","KARL.ALZNER","11-12","WSH","D","L",1988-09-24,22,81,222.28,2.74,50.89,3,16,162,113,6,35,246,0,0
"Karl Alzner","KARL.ALZNER","12-13","WSH","D","L",1988-09-24,23,48,123.28,2.57,46.68,1,14,66,77,6,24,112,0,0
"Karl Alzner","KARL.ALZNER","13-14","WSH","D","L",1988-09-24,24,79,288.9,3.66,61.69,2,26,186,79,17,56,332,0,6
"Karl Alzner","KARL.ALZNER","14-15","WSH","D","L",1988-09-24,25,79,177.2,2.24,40.12,3,10,88,150,10,30,120,0,3
"Karl Alzner","KARL.ALZNER","15-16","WSH","D","L",1988-09-24,26,81,230.38,2.84,53.67,1,33,144,115,8,55,236,0,3
"Karl Alzner","KARL.ALZNER","16-17","WSH","D","L",1988-09-24,27,80,249.75,3.12,53.81,2,30,186,101,14,49,279,0,4
"Karl Alzner","KARL.ALZNER","17-18","MTL","D","L",1988-09-24,28,82,231.35,2.82,54.54,4,24,159,95,11,46,247,0,2
"Karlis Skrastins","KARLIS.SKRASTINS","07-08","COL","D","L",1974-07-09,33,43,109.57,2.55,42.37,3,32,38,80,9,49,51,0,2
"Karlis Skrastins","KARLIS.SKRASTINS","07-08","FLA","D","L",1974-07-09,33,17,50.47,2.97,43.34,1,8,28,31,4,12,39,0,2
"Karlis Skrastins","KARLIS.SKRASTINS","08-09","FLA","D","L",1974-07-09,34,79,255.47,3.23,52.67,5,37,182,102,12,56,261,0,0
"Karlis Skrastins","KARLIS.SKRASTINS","09-10","DAL","D","L",1974-07-09,35,76,251.33,3.31,57.74,0,24,178,100,9,43,277,0,2
"Karlis Skrastins","KARLIS.SKRASTINS","10-11","DAL","D","L",1974-07-09,36,73,239.05,3.27,56.2,3,32,161,93,13,48,277,1,1
"Kaspars Daugavins","KASPARS.DAUGAVINS","11-12","OTT","L","L",1988-05-18,23,64,126.85,1.98,33.39,4,16,83,135,7,26,102,0,3
"Kasperi Kapanen","KASPERI.KAPANEN","18-19","TOR","R","R",1996-07-23,22,76,124.83,1.64,37.18,1,13,35,177,2,18,41,0,4
"Kasperi Kapanen","KASPERI.KAPANEN","19-20","TOR","R","R",1996-07-23,23,68,111.4,1.64,35.49,3,11,23,151,6,14,32,0,3
"Keaton Ellerby","KEATON.ELLERBY","12-13","L.A","D","L",1988-11-05,23,34,60.68,1.78,33.71,3,7,31,54,5,13,36,0,3
"Keith Aulie","KEITH.AULIE","10-11","TOR","D","L",1989-06-11,21,39,82.12,2.11,39.73,1,13,49,70,5,15,77,0,1
"Keith Ballard","KEITH.BALLARD","07-08","ARI","D","L",1982-11-26,24,81,278.88,3.44,53.57,10,71,154,128,22,108,216,0,3
"Keith Ballard","KEITH.BALLARD","08-09","FLA","D","L",1982-11-26,25,81,195.2,2.41,39.11,3,26,108,161,10,38,135,0,0
"Keith Ballard","KEITH.BALLARD","09-10","FLA","D","L",1982-11-26,26,82,218.77,2.67,49.26,5,24,148,91,5,32,238,0,0
"Keith Ballard","KEITH.BALLARD","10-11","VAN","D","L",1982-11-26,27,65,105.23,1.62,25.58,7,15,46,99,10,22,64,0,0
"Keith Yandle","KEITH.YANDLE","10-11","ARI","D","L",1986-09-09,24,81,59.55,0.74,12.83,3,9,25,81,3,10,33,0,0
"Keith Yandle","KEITH.YANDLE","16-17","FLA","D","L",1986-09-09,30,80,136.85,1.71,32.67,1,9,57,151,11,18,80,0,1
"Keith Yandle","KEITH.YANDLE","17-18","FLA","D","L",1986-09-09,31,76,180.45,2.37,47.97,4,22,157,90,9,36,238,0,1
"Ken Klee","KEN.KLEE","07-08","ATL","D","R",1971-04-24,36,72,187.37,2.6,39.52,4,28,89,135,8,51,123,0,2
"Ken Klee","KEN.KLEE","08-09","ARI","D","R",1971-04-24,37,65,119.9,1.84,33.64,3,17,75,99,3,22,90,0,1
"Kent Huskins","KENT.HUSKINS","07-08","ANA","D","L",1979-05-04,28,76,87.32,1.15,15.28,6,11,31,94,13,17,40,1,2
"Kent Huskins","KENT.HUSKINS","08-09","ANA","D","L",1979-05-04,29,33,88.92,2.69,31.89,0,7,53,66,0,11,73,0,0
"Kent Huskins","KENT.HUSKINS","09-10","S.J","D","L",1979-05-04,30,80,132.87,1.66,25.65,2,15,65,142,6,25,81,0,2
"Kent Huskins","KENT.HUSKINS","10-11","S.J","D","L",1979-05-04,31,49,72,1.47,26.85,3,11,51,61,5,19,63,0,1
"Kevan Miller","KEVAN.MILLER","13-14","BOS","D","R",1987-11-15,25,46,92.38,2.01,37.57,2,8,42,70,9,21,57,0,3
"Kevan Miller","KEVAN.MILLER","14-15","BOS","D","R",1987-11-15,26,41,114.65,2.8,49.12,1,7,88,41,6,17,113,0,2
"Kevan Miller","KEVAN.MILLER","15-16","BOS","D","R",1987-11-15,27,66,177.23,2.69,46.71,2,17,111,79,13,38,163,0,3
"Kevan Miller","KEVAN.MILLER","16-17","BOS","D","R",1987-11-15,28,58,116.22,2,37.31,2,7,47,83,9,19,74,0,3
"Kevan Miller","KEVAN.MILLER","17-18","BOS","D","R",1987-11-15,29,66,147.93,2.24,42.28,2,8,85,82,5,19,124,0,1
"Kevan Miller","KEVAN.MILLER","18-19","BOS","D","R",1987-11-15,30,37,69.18,1.87,39.1,0,5,28,51,3,8,39,0,1
"Kevin Bieksa","KEVIN.BIEKSA","07-08","VAN","D","R",1981-06-16,26,34,87.23,2.57,33.77,1,17,46,57,5,28,61,0,2
"Kevin Bieksa","KEVIN.BIEKSA","08-09","VAN","D","R",1981-06-16,27,70,177.5,2.54,35.59,3,20,80,108,6,29,126,0,1
"Kevin Bieksa","KEVIN.BIEKSA","09-10","VAN","D","R",1981-06-16,28,55,106.57,1.94,30.32,3,11,69,72,4,18,103,0,1
"Kevin Bieksa","KEVIN.BIEKSA","10-11","VAN","D","R",1981-06-16,29,66,174.02,2.64,41.93,6,17,132,66,13,28,183,0,1
"Kevin Bieksa","KEVIN.BIEKSA","11-12","VAN","D","R",1981-06-16,30,77,199.68,2.59,43.75,5,23,122,109,6,45,176,0,2
"Kevin Bieksa","KEVIN.BIEKSA","12-13","VAN","D","R",1981-06-16,31,36,71.08,1.97,34.06,1,6,40,42,3,12,65,0,2
"Kevin Bieksa","KEVIN.BIEKSA","13-14","VAN","D","R",1981-06-16,32,76,164.58,2.17,38.57,4,13,71,146,12,22,94,0,2
"Kevin Bieksa","KEVIN.BIEKSA","14-15","VAN","D","R",1981-06-16,33,58,112.63,1.94,33.1,5,5,56,108,5,14,81,0,0
"Kevin Bieksa","KEVIN.BIEKSA","15-16","ANA","D","R",1981-06-16,34,71,142.82,2.01,34,6,17,77,87,10,24,115,0,4
"Kevin Bieksa","KEVIN.BIEKSA","16-17","ANA","D","R",1981-06-16,35,81,135.47,1.67,28.61,9,13,72,116,17,23,107,0,5
"Kevin Bieksa","KEVIN.BIEKSA","17-18","ANA","D","R",1981-06-16,36,58,113.58,1.96,33.25,4,11,63,65,8,20,93,0,1
"Kevin Connauton","KEVIN.CONNAUTON","18-19","ARI","D","L",1990-02-23,28,49,137.27,2.8,58.62,0,14,77,26,7,29,139,1,0
"Kevin Gravel","KEVIN.GRAVEL","18-19","EDM","D","L",1992-03-06,26,36,56.87,1.58,30.76,1,2,33,52,3,5,43,0,1
"Kevin Hayes","KEVIN.HAYES","16-17","NYR","R","L",1992-05-08,24,75,107.62,1.43,30.69,3,11,87,96,3,15,108,0,2
"Kevin Hayes","KEVIN.HAYES","17-18","NYR","R","L",1992-05-08,25,75,169.28,2.26,44.85,0,22,151,72,2,33,193,0,1
"Kevin Hayes","KEVIN.HAYES","18-19","NYR","R","L",1992-05-08,26,51,100.72,1.97,39.12,4,10,70,64,6,15,84,0,0
"Kevin Hayes","KEVIN.HAYES","19-20","PHI","R","L",1992-05-08,27,67,139.05,2.08,40.52,3,11,90,96,3,15,109,0,1
"Kevin Klein","KEVIN.KLEIN","09-10","NSH","D","R",1984-12-13,24,80,200.2,2.5,51.12,3,17,129,87,6,36,214,0,2
"Kevin Klein","KEVIN.KLEIN","10-11","NSH","D","R",1984-12-13,25,80,254.65,3.18,56.2,4,25,172,105,11,50,267,0,2
"Kevin Klein","KEVIN.KLEIN","11-12","NSH","D","R",1984-12-13,26,66,150.55,2.28,48.8,2,24,103,72,4,31,139,0,1
"Kevin Klein","KEVIN.KLEIN","12-13","NSH","D","R",1984-12-13,27,46,128.22,2.79,57.81,2,9,87,46,8,21,136,0,1
"Kevin Klein","KEVIN.KLEIN","13-14","NSH","D","R",1984-12-13,28,47,102.38,2.18,43.59,1,12,42,80,3,21,58,0,1
"Kevin Klein","KEVIN.KLEIN","14-15","NYR","D","R",1984-12-13,29,64,116.35,1.82,36.56,3,14,65,91,3,20,72,0,0
"Kevin Klein","KEVIN.KLEIN","15-16","NYR","D","R",1984-12-13,30,64,141.1,2.2,42.06,5,20,87,102,12,24,112,0,1
"Kevin Klein","KEVIN.KLEIN","16-17","NYR","D","R",1984-12-13,31,57,76.12,1.34,29.17,5,6,36,72,7,13,47,0,1
