"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS/60","NZS/60","DZS/60","OTF/60","OZF/60","NZF/60","DZF/60","Ice_F/60","Ice_A/60"
"Matt Moulson","MATT.MOULSON","14-15","BUF","L","L",1983-11-01,30,77,1361.93,17.69,29.05,12.73,13.61,9.56,34.45,23.26,18.28,18.19,3.79,3.04
"Matt Moulson","MATT.MOULSON","15-16","BUF","L","L",1983-11-01,31,81,964.15,11.9,19.55,14.75,12.07,7.65,45.3,22.96,18.54,15.56,3.61,3.61
"Matt Moulson","MATT.MOULSON","16-17","BUF","L","L",1983-11-01,32,81,940.13,11.61,19.09,15.44,11.74,6.77,39.76,25.91,16.78,14.49,4.47,3.7
"Matt Moulson","MATT.MOULSON","17-18","BUF","L","L",1983-11-01,33,14,144.02,10.29,16.94,12.08,10,3.33,55.83,18.75,16.25,8.75,4.17,4.17
"Matt Nieto","MATT.NIETO","13-14","S.J","L","L",1992-11-05,20,66,929.07,14.08,22.95,10.72,15.24,7.3,54.57,18.86,20.86,16.79,5.94,3.75
"Matt Nieto","MATT.NIETO","14-15","S.J","L","L",1992-11-05,21,72,1098.38,15.26,25.1,11.36,14.75,9.29,52.06,19.5,21.41,18.52,5.13,3.82
"Matt Nieto","MATT.NIETO","15-16","S.J","L","L",1992-11-05,22,67,881.68,13.16,21.68,7.28,16.26,9.05,58.52,13.2,22.93,19.67,5.99,3.2
"Matt Nieto","MATT.NIETO","16-17","COL","L","L",1992-11-05,23,43,685.15,15.93,26.3,10.33,10.77,12,46.5,19.18,16.55,21.37,4.99,4.99
"Matt Nieto","MATT.NIETO","16-17","S.J","L","L",1992-11-05,23,16,195.42,12.21,20.12,8.6,11.67,9.21,62.94,16.27,15.97,18.73,5.83,3.99
"Matt Nieto","MATT.NIETO","17-18","COL","L","L",1992-11-05,24,74,1103.27,14.91,24.65,6.8,13.76,13.05,46.5,10.66,18.98,25.89,5.76,4.19
"Matt Nieto","MATT.NIETO","18-19","COL","L","L",1992-11-05,25,64,881.32,13.77,22.73,7.56,14.5,13.89,48.13,12.73,19.54,23.56,3.88,4.83
"Matt Nieto","MATT.NIETO","19-20","COL","L","L",1992-11-05,26,70,945.23,13.5,22.3,6.09,11.43,15.55,48.5,11.68,16.12,27.04,3.55,5.78
"Matt Niskanen","MATT.NISKANEN","07-08","DAL","D","R",1986-12-06,20,78,1598.42,20.49,33.76,7.51,14.6,8.86,35.17,16.07,21.73,14.45,1.84,2.18
"Matt Niskanen","MATT.NISKANEN","08-09","DAL","D","R",1986-12-06,21,80,1598.58,19.98,32.76,10.51,11.34,8.6,44.89,18.88,17,13.62,2.29,2.78
"Matt Niskanen","MATT.NISKANEN","09-10","DAL","D","R",1986-12-06,22,73,1335.77,18.3,29.9,12.85,11.68,6.6,41.64,23.18,17.29,11.86,2.29,2.34
"Matt Niskanen","MATT.NISKANEN","10-11","DAL","D","R",1986-12-06,23,45,708.1,15.74,25.86,12.88,12.63,7.63,47.03,23.13,18.98,13.98,2.54,3.39
"Matt Niskanen","MATT.NISKANEN","10-11","PIT","D","R",1986-12-06,23,18,333.17,18.51,29.83,9.36,10.99,7.2,44.3,18.01,18.19,14.77,4.86,2.52
"Matt Niskanen","MATT.NISKANEN","11-12","PIT","D","R",1986-12-06,24,75,1345.42,17.94,29.44,10.75,12.84,5.62,41.38,23.19,20.83,12.67,4.01,3.97
"Matt Niskanen","MATT.NISKANEN","12-13","PIT","D","R",1986-12-06,25,40,814.3,20.36,33.67,10.09,11.72,7.88,37.28,19.82,18.64,16.95,4.42,4.13
"Matt Niskanen","MATT.NISKANEN","13-14","PIT","D","R",1986-12-06,26,81,1724.8,21.29,35.04,10.3,11.41,7.72,37.5,21.74,17.78,15.9,3.55,3.51
"Matt Niskanen","MATT.NISKANEN","14-15","WSH","D","R",1986-12-06,27,82,1833.02,22.35,36.65,8.64,13.42,10.44,40.56,18.76,20.39,19.35,3.63,4.45
"Matt Niskanen","MATT.NISKANEN","15-16","WSH","D","R",1986-12-06,28,82,2022.25,24.66,40.59,8.57,13.83,12.52,34.12,18.54,20.98,24.77,3.47,3.26
"Matt Niskanen","MATT.NISKANEN","16-17","WSH","D","R",1986-12-06,29,78,1729.73,22.18,36.55,8.53,12.73,10.37,37.95,19.46,19.67,20.4,3.05,3.92
"Matt Niskanen","MATT.NISKANEN","17-18","WSH","D","R",1986-12-06,30,68,1537.28,22.61,37.29,5.82,13.66,11.59,34.27,14.48,23.22,23.07,3.36,3.43
"Matt Niskanen","MATT.NISKANEN","18-19","WSH","D","R",1986-12-06,31,80,1754.52,21.93,36.12,6.16,12.65,10.77,34.95,13.82,19.08,23.6,4.45,2.98
"Matt Niskanen","MATT.NISKANEN","19-20","PHI","D","R",1986-12-06,32,68,1489.53,21.9,35.97,7.94,13.01,13.05,41.21,14.54,17.24,23.08,3.83,4.43
"Matt Pelech","MATT.PELECH","08-09","CGY","D","R",1987-09-04,21,5,66.35,13.27,22.12,14.47,15.37,10.85,54.26,27.13,18.99,11.76,0.9,1.81
"Matt Pettinger","MATT.PETTINGER","07-08","VAN","L","L",1980-10-22,26,20,263.37,13.17,21.82,9.8,12.99,8.43,57.64,14.81,16.86,14.35,1.14,4.1
"Matt Pettinger","MATT.PETTINGER","07-08","WSH","L","L",1980-10-22,26,56,823.72,14.71,24.14,10.05,16.46,6.7,45.31,15.59,22.65,13.99,3.35,3.5
"Matt Pettinger","MATT.PETTINGER","08-09","T.B","L","L",1980-10-22,27,59,726.6,12.32,20.22,7.1,15.19,9.91,57.06,11.56,21.06,18.58,3.3,2.56
"Matt Pettinger","MATT.PETTINGER","09-10","VAN","L","L",1980-10-22,28,9,96.82,10.76,17.93,8.06,16.73,17.35,51.44,11.15,19.83,27.89,3.1,3.1
"Matt Puempel","MATT.PUEMPEL","14-15","OTT","L","L",1993-01-24,21,13,104.42,8.03,13.06,15.51,12.64,9.77,55.16,23.56,20.11,18.96,4.02,3.45
"Matt Puempel","MATT.PUEMPEL","15-16","OTT","L","L",1993-01-24,22,26,294.78,11.34,18.56,11.4,14.04,7.73,52.31,18.32,19.74,18.52,6.11,6.92
"Matt Puempel","MATT.PUEMPEL","16-17","NYR","L","L",1993-01-24,23,27,274.35,10.16,16.71,10.5,15.75,5.69,58.61,15.97,20.12,14.87,6.56,4.81
"Matt Puempel","MATT.PUEMPEL","16-17","OTT","L","L",1993-01-24,23,13,110.7,8.52,13.96,15.18,12.47,2.17,59.62,22.76,20.6,11.38,6.5,4.88
"Matt Puempel","MATT.PUEMPEL","18-19","DET","L","L",1993-01-24,25,8,83.22,10.4,17.24,12.98,12.26,7.21,50.47,15.86,19.47,16.58,8.65,2.16
"Matt Read","MATT.READ","11-12","PHI","R","R",1986-06-14,25,79,1347.83,17.06,27.98,11.84,11.97,10.33,40.69,17.9,16.78,16.65,2.4,3.34
"Matt Read","MATT.READ","12-13","PHI","R","R",1986-06-14,26,42,756.73,18.02,29.78,10.15,14.75,8.09,39.41,15.62,20.54,15.54,3.25,3.96
"Matt Read","MATT.READ","13-14","PHI","R","R",1986-06-14,27,75,1409.87,18.8,30.85,9.23,15.83,13.53,38.98,15.02,21.41,22.26,3.83,3.32
"Matt Read","MATT.READ","14-15","PHI","R","R",1986-06-14,28,80,1405.32,17.57,28.67,9.44,14.73,13.79,41.54,14.6,19.34,22.07,3.84,3.24
"Matt Read","MATT.READ","15-16","PHI","R","R",1986-06-14,29,79,1205,15.25,24.95,10.46,13.24,10.8,46.71,16.68,18.22,19.12,3.83,3.98
"Matt Read","MATT.READ","16-17","PHI","R","R",1986-06-14,30,63,869.1,13.8,22.61,9.94,13.95,8.49,51.02,16.36,18.29,15.95,3.66,4.35
"Matt Read","MATT.READ","17-18","PHI","R","R",1986-06-14,31,19,207.13,10.9,17.91,6.37,12.75,7.82,55.91,9.56,15.64,15.35,6.08,4.63
"Matt Read","MATT.READ","18-19","MIN","R","R",1986-06-14,32,12,141.05,11.75,19.49,10.63,14.89,7.23,47.22,18.72,17.87,15.74,4.25,5.53
"Matt Roy","MATT.ROY","18-19","L.A","D","R",1995-03-01,23,25,428.27,17.13,28.12,4.06,10.93,8.83,52.26,11.91,18.35,18.35,3.92,3.64
"Matt Roy","MATT.ROY","19-20","L.A","D","R",1995-03-01,24,70,1267.98,18.11,29.9,7.62,10.55,9.23,46.61,18.12,17.13,18.74,4.54,5.3
"Matt Smaby","MATT.SMABY","07-08","T.B","D","L",1984-10-14,22,14,169.97,12.14,20.18,9.18,10.59,5.3,55.42,16.24,17.65,11.65,3.18,3.18
"Matt Smaby","MATT.SMABY","08-09","T.B","D","L",1984-10-14,23,43,820.63,19.08,31.33,5.41,13.96,13.38,50.81,11.7,21.28,24.86,3.14,2.92
"Matt Smaby","MATT.SMABY","09-10","T.B","D","L",1984-10-14,24,33,444.8,13.48,22.18,5.53,12.68,9.44,60.3,11.74,18.08,17,4.18,4.45
"Matt Smaby","MATT.SMABY","10-11","T.B","D","L",1984-10-14,25,32,223.68,6.99,11.53,6.44,13.14,10.46,62.23,10.73,18.78,17.97,4.83,3.76
"Matt Stajan","MATT.STAJAN","07-08","TOR","C","L",1983-12-19,23,82,1550.3,18.91,31.06,7.43,13.31,11.03,45.44,14.36,20.01,18.77,2.55,2.21
"Matt Stajan","MATT.STAJAN","08-09","TOR","C","L",1983-12-19,24,75,1266.07,16.88,27.64,11.8,14.22,9.19,41.37,21.18,21.8,17.2,2.89,2.7
"Matt Stajan","MATT.STAJAN","09-10","CGY","C","L",1983-12-19,25,27,517.87,19.18,31.83,12.05,12.51,8.11,39.16,23.75,18.54,15.53,2.9,3.36
"Matt Stajan","MATT.STAJAN","09-10","TOR","C","L",1983-12-19,25,55,1033.22,18.79,30.9,11.9,12.95,9.06,35.83,23,21.49,15.74,2.67,3.37
"Matt Stajan","MATT.STAJAN","10-11","CGY","C","L",1983-12-19,26,76,1081.28,14.23,23.3,11.87,11.49,9.16,46.39,20.7,18.81,17.04,3.61,3.83
"Matt Stajan","MATT.STAJAN","11-12","CGY","C","L",1983-12-19,27,61,793.63,13.01,21.26,8.92,11.87,13.76,44.91,15.42,17.39,22.91,4.31,4.69
"Matt Stajan","MATT.STAJAN","12-13","CGY","C","L",1983-12-19,28,43,737.97,17.16,28.42,10.24,16.42,16.1,41.95,16.91,22.44,30.49,6.91,3.98
"Matt Stajan","MATT.STAJAN","13-14","CGY","C","L",1983-12-19,29,63,1157.58,18.37,30.09,8.76,14.51,18.4,41.26,13.79,19.44,28.09,4.72,3.89
"Matt Stajan","MATT.STAJAN","14-15","CGY","C","L",1983-12-19,30,59,707.87,12,19.73,6.95,13.31,14.83,59.08,10.6,19.16,26.28,6.95,4.15
"Matt Stajan","MATT.STAJAN","15-16","CGY","C","L",1983-12-19,31,80,1015.8,12.7,20.93,6.79,14.12,15.24,55.7,10.99,19.79,24.63,5.08,4.31
"Matt Stajan","MATT.STAJAN","16-17","CGY","C","L",1983-12-19,32,81,1027.18,12.68,20.9,6.72,12.27,13.61,52.8,10.63,18.11,24.01,5.26,4.5
"Matt Stajan","MATT.STAJAN","17-18","CGY","C","L",1983-12-19,33,68,743.57,10.93,17.97,7.67,11.7,14.28,48.9,12.91,16.86,24.37,6.05,4.76
"Matt Taormina","MATT.TAORMINA","10-11","N.J","D","L",1986-10-20,23,17,351.38,20.67,34.08,8.71,10.59,4.78,42.69,21.69,17.93,11.27,3.42,2.9
"Matt Taormina","MATT.TAORMINA","11-12","N.J","D","L",1986-10-20,24,30,496.03,16.53,27.03,6.41,12.46,5.44,51.89,16.93,18.39,11.37,2.78,3.27
"Matt Taormina","MATT.TAORMINA","13-14","T.B","D","L",1986-10-20,26,7,93.78,13.4,21.51,15.99,8.32,6.4,52.46,24.95,13.44,9.6,2.56,4.48
"Matt Tennyson","MATT.TENNYSON","12-13","S.J","D","R",1990-04-23,22,4,62.85,15.71,26.19,11.46,8.59,8.59,47.73,21.96,17.18,19.09,3.82,3.82
"Matt Tennyson","MATT.TENNYSON","14-15","S.J","D","R",1990-04-23,24,27,474.32,17.57,28.98,9.74,12.27,9.11,53.13,19.48,17.84,16.7,3.42,5.44
"Matt Tennyson","MATT.TENNYSON","15-16","S.J","D","R",1990-04-23,25,29,304.8,10.51,17.37,13.39,16.93,5.71,51.38,24.8,23.62,13.58,4.33,4.72
"Matt Tennyson","MATT.TENNYSON","16-17","CAR","D","R",1990-04-23,26,45,597.9,13.29,21.79,11.04,12.54,4.92,54.19,20.57,18.97,11.64,3.71,5.12
"Matt Tennyson","MATT.TENNYSON","17-18","BUF","D","R",1990-04-23,27,15,269.58,17.97,29.56,9.79,12.24,11.13,49.86,22.03,20.25,18.7,3.78,6.68
"Matt Tennyson","MATT.TENNYSON","19-20","N.J","D","R",1990-04-23,29,20,242.93,12.15,20.03,5.43,14.57,6.92,61.01,17.78,21.49,14.08,3.46,5.68
"Matt Walker","MATT.WALKER","07-08","STL","D","R",1980-04-07,27,43,683.55,15.9,26.09,7.29,14.92,9.92,48.54,13.08,21.24,16.59,3.25,2.46
"Matt Walker","MATT.WALKER","08-09","CHI","D","R",1980-04-07,28,65,1081.15,16.63,27.41,5.99,13.49,8.27,52.28,14.04,20.42,16.04,2.89,2.72
"Matt Walker","MATT.WALKER","09-10","T.B","D","R",1980-04-07,29,66,1066.43,16.16,26.44,5.01,13.45,12.83,51.93,9.73,19.64,20.99,3.77,2.81
"Matthew Corrente","MATTHEW.CORRENTE","09-10","N.J","D","R",1988-03-17,21,12,106.28,8.86,14.66,5.65,13.55,5.65,59.28,14.11,19.76,12.42,6.21,2.26
"Matthew Corrente","MATTHEW.CORRENTE","10-11","N.J","D","R",1988-03-17,22,22,299.18,13.6,22.58,7.22,10.83,4.41,54.35,14.24,17.85,12.84,4.61,3.01
"Matthew Highmore","MATTHEW.HIGHMORE","17-18","CHI","C","L",1996-02-27,21,13,157.98,12.15,20.03,6.84,13.29,13.29,47.09,16.33,18.61,18.61,2.28,5.32
"Matthew Highmore","MATTHEW.HIGHMORE","19-20","CHI","C","L",1996-02-27,23,36,353.27,9.81,16.24,7.64,13.08,8.32,55.03,13.76,18.34,19.53,5.27,2.89
"Matthew Lombardi","MATTHEW.LOMBARDI","07-08","CGY","C","L",1982-03-18,25,82,1419.53,17.31,28.53,7.86,13.82,10.78,51.69,13.57,19.78,18.68,3.17,3.3
"Matthew Lombardi","MATTHEW.LOMBARDI","08-09","ARI","C","L",1982-03-18,26,18,380.27,21.13,34.74,10.1,14.83,13.41,36.92,18.93,19.25,22.88,1.89,2.37
"Matthew Lombardi","MATTHEW.LOMBARDI","08-09","CGY","C","L",1982-03-18,26,49,812.75,16.59,27.32,10.48,11.44,9.6,48.43,18.6,16.98,15.8,1.99,3.99
"Matthew Lombardi","MATTHEW.LOMBARDI","09-10","ARI","C","L",1982-03-18,27,78,1399.33,17.94,29.23,12.56,10.98,5.75,40.82,22.55,16.12,11.19,2.36,2.57
"Matthew Lombardi","MATTHEW.LOMBARDI","11-12","TOR","C","L",1982-03-18,29,62,841.18,13.57,22.31,9.84,11.27,8.35,50.71,14.98,17.83,15.41,2.71,3
"Matthew Lombardi","MATTHEW.LOMBARDI","12-13","ANA","C","L",1982-03-18,30,7,94,13.43,22,10.21,10.85,7.66,45.32,15.96,15.32,14.68,5.74,7.02
"Matthew Lombardi","MATTHEW.LOMBARDI","12-13","ARI","C","L",1982-03-18,30,21,296.93,14.14,23.06,12.12,11.11,2.83,51.33,19.2,17.78,9.09,4.45,3.44
"Matthew Peca","MATTHEW.PECA","16-17","T.B","C","L",1993-04-27,23,10,114.45,11.45,18.91,9.96,19.92,6.29,44.56,16.25,23.07,11.53,4.72,2.62
"Matthew Peca","MATTHEW.PECA","17-18","T.B","C","L",1993-04-27,24,10,136.7,13.67,22.72,8.34,14.92,20.63,36.43,16.24,19.75,29.41,3.95,2.63
"Matthew Peca","MATTHEW.PECA","18-19","MTL","C","L",1993-04-27,25,39,410.45,10.52,17.38,9.65,12.28,8.62,56.13,15.5,17.69,16.81,4.09,3.07
"Matthew Peca","MATTHEW.PECA","19-20","OTT","C","L",1993-04-27,26,9,100.72,11.19,18.31,7.15,16.08,11.32,57.19,12.51,24.42,17.87,4.77,4.77
"Matthew Spiller","MATTHEW.SPILLER","07-08","NYI","D","L",1983-02-07,24,9,178.1,19.79,32.65,2.7,14.49,10.11,37.39,12.13,19.88,22.57,3.03,2.7
"Matthew Tkachuk","MATTHEW.TKACHUK","16-17","CGY","L","L",1997-12-11,18,76,1114.23,14.66,24.18,10.18,15.83,12.01,40.12,16.53,20.89,22.4,4.85,3.72
"Matthew Tkachuk","MATTHEW.TKACHUK","17-18","CGY","L","L",1997-12-11,19,68,1173.05,17.25,28.35,12.58,13.55,8.49,33.55,24.19,19.23,19.03,4.96,4.96
"Matthew Tkachuk","MATTHEW.TKACHUK","18-19","CGY","L","L",1997-12-11,20,80,1407.92,17.6,29.14,15.64,13,7.46,34.26,26.08,17.09,13.51,3.41,4.82
"Matthew Tkachuk","MATTHEW.TKACHUK","19-20","CGY","L","L",1997-12-11,21,69,1263.25,18.31,30.02,13.16,12.35,8.98,34.15,25.93,17.15,16.67,3.18,4.8
"Mattias Ekholm","MATTIAS.EKHOLM","13-14","NSH","D","L",1990-05-24,23,62,1042.63,16.82,27.56,7.88,10.65,9.03,52.6,16.4,16.63,17.9,4.43,4.43
"Mattias Ekholm","MATTIAS.EKHOLM","14-15","NSH","D","L",1990-05-24,24,80,1520.7,19.01,31.13,9.39,11.76,9.47,47.31,19.73,17.95,17.79,3.55,5.33
"Mattias Ekholm","MATTIAS.EKHOLM","15-16","NSH","D","L",1990-05-24,25,82,1659.82,20.24,33.33,8.78,11.93,10.01,45.26,17.24,18.54,18.51,3.29,4.45
"Mattias Ekholm","MATTIAS.EKHOLM","16-17","NSH","D","L",1990-05-24,26,82,1923.58,23.46,38.58,7.99,13.69,12.13,38.3,18.18,20.18,23.61,4.34,4.18
"Mattias Ekholm","MATTIAS.EKHOLM","17-18","NSH","D","L",1990-05-24,27,81,1909.77,23.58,38.61,9.74,13.32,13.01,35.5,19.26,19.67,24.69,4.81,3.58
"Mattias Ekholm","MATTIAS.EKHOLM","18-19","NSH","D","L",1990-05-24,28,80,1869.12,23.36,38.56,10.21,12.9,11.97,37.75,20.35,19.77,21.8,4.91,5.1
"Mattias Ekholm","MATTIAS.EKHOLM","19-20","NSH","D","L",1990-05-24,29,68,1588.52,23.36,38.41,7.86,9.52,12.69,39.36,18.36,15.9,25.16,4.49,4.34
"Mattias Janmark","MATTIAS.JANMARK","15-16","DAL","C","L",1992-12-08,22,73,1034.62,14.17,23.37,11.83,12,7.37,51.44,20.7,18.44,16.18,5.74,4.23
"Mattias Janmark","MATTIAS.JANMARK","17-18","DAL","C","L",1992-12-08,24,81,1371.02,16.93,27.86,12.17,13.48,7.48,49.06,20.35,17.16,16.24,5.82,4.6
"Mattias Janmark","MATTIAS.JANMARK","18-19","DAL","C","L",1992-12-08,25,81,1232.53,15.22,25.14,8.81,13.1,9.69,53.65,12.41,17.04,17.14,4.38,4.19
"Mattias Janmark","MATTIAS.JANMARK","19-20","DAL","C","L",1992-12-08,26,62,906.43,14.62,24.04,9.27,10.13,6.09,56.4,15.82,13.3,12.71,3.97,3.91
"Mattias Norstrom","MATTIAS.NORSTROM","07-08","DAL","D","L",1972-01-02,35,66,1287.05,19.5,32.2,5.97,16.55,10.3,37.48,12.49,24.19,17.48,2.24,2.8
"Mattias Ohlund","MATTIAS.OHLUND","07-08","VAN","D","L",1976-09-09,31,53,1260.42,23.78,38.88,10.38,12.85,9.09,41.32,21.28,19.95,16.57,2.19,2.57
"Mattias Ohlund","MATTIAS.OHLUND","08-09","VAN","D","L",1976-09-09,32,81,1749.72,21.6,35.49,10.15,12.79,10.8,40.88,18.55,19.41,19.92,3.15,2.16
"Mattias Ohlund","MATTIAS.OHLUND","09-10","T.B","D","L",1976-09-09,33,67,1528.92,22.82,37.33,7.26,15.11,12.79,42.3,13.74,21.78,23.39,3.02,2.59
"Mattias Ohlund","MATTIAS.OHLUND","10-11","T.B","D","L",1976-09-09,34,72,1348.17,18.72,30.59,6.41,17.49,16.07,44.64,11.57,24.79,27.68,3.03,2
"Mattias Ritola","MATTIAS.RITOLA","09-10","DET","C","L",1987-03-14,22,5,58.48,11.7,19.29,29.75,8.21,9.23,37.96,33.86,9.23,12.31,3.08,2.05
"Mattias Ritola","MATTIAS.RITOLA","10-11","T.B","C","L",1987-03-14,23,31,311.95,10.06,16.48,10,13.66,7.69,53.09,14.04,19.04,13.66,2.69,2.89
"Mattias Ritola","MATTIAS.RITOLA","11-12","T.B","C","L",1987-03-14,24,5,54.17,10.83,17.47,5.54,9.97,4.43,67.57,12.18,14.4,9.97,2.22,2.22
"Mattias Tedenby","MATTIAS.TEDENBY","10-11","N.J","L","L",1990-02-21,20,58,727.53,12.54,20.64,12.12,11.22,4.87,54.02,19.22,16.33,11.05,3.13,2.8
"Mattias Tedenby","MATTIAS.TEDENBY","11-12","N.J","L","L",1990-02-21,21,43,462.28,10.75,17.55,9.22,11.16,8.05,56.46,14.8,17.13,14.8,2.86,2.99
"Mattias Tedenby","MATTIAS.TEDENBY","13-14","N.J","L","L",1990-02-21,23,15,150.35,10.02,16.46,9.98,11.17,6.78,56.67,13.97,21.55,11.97,4.39,4.79
"Max Comtois","MAX.COMTOIS","18-19","ANA","L","L",1999-01-08,19,10,145.9,14.59,23.92,9.46,13.16,9.46,46.06,13.57,17.68,18.51,2.47,4.93
"Max Comtois","MAX.COMTOIS","19-20","ANA","L","L",1999-01-08,20,29,405.23,13.97,22.94,14.81,11.85,4.89,48.27,21.17,17.03,11.1,3.11,2.96
"Max Domi","MAX.DOMI","15-16","ARI","C","L",1995-03-02,20,81,1326.32,16.37,27.09,14.11,13.84,5.93,44.29,26.92,20.18,13.8,4.12,4.34
"Max Domi","MAX.DOMI","16-17","ARI","C","L",1995-03-02,21,59,1001.87,16.98,27.9,14.07,11.86,8.14,38.93,25.87,18.57,19.4,5.81,3.77
"Max Domi","MAX.DOMI","17-18","ARI","C","L",1995-03-02,22,82,1369.87,16.71,27.4,15.77,13.58,6.44,43.97,27.9,19.53,15.77,6.04,5.04
"Max Domi","MAX.DOMI","18-19","MTL","C","L",1995-03-02,23,82,1425.32,17.38,28.75,13.22,10.57,6.82,41.76,25.05,17.3,16.33,4.42,3.54
"Max Domi","MAX.DOMI","19-20","MTL","C","L",1995-03-02,24,71,1213.92,17.1,28.17,13.15,10.13,7.22,42.41,26.05,16.81,16.56,4.45,4.05
"Max Jones","MAX.JONES","18-19","ANA","L","L",1998-02-17,20,30,394.9,13.16,21.87,11.85,14.59,7.14,48.92,17.62,19.14,14.28,3.04,4.56
"Max Jones","MAX.JONES","19-20","ANA","L","L",1998-02-17,21,59,842.05,14.27,23.45,11.47,13.89,6.48,49.81,18.17,17.88,14.11,4.77,4.77
"Max McCormick","MAX.MCCORMICK","15-16","OTT","L","L",1992-05-01,23,20,209.17,10.46,17.19,10.33,17.78,7.74,48.76,15.78,23.81,15.49,5.45,4.88
"Max McCormick","MAX.MCCORMICK","17-18","OTT","L","L",1992-05-01,25,30,250.53,8.35,13.74,9.82,14.61,5.27,56.52,15.33,20.84,13.41,5.27,4.79
"Max McCormick","MAX.MCCORMICK","18-19","OTT","L","L",1992-05-01,26,14,105,7.5,12.39,9.14,15.43,5.14,57.71,16.57,22.29,14.86,5.71,5.14
"Max Pacioretty","MAX.PACIORETTY","08-09","MTL","L","L",1988-11-20,19,34,429.08,12.62,20.79,11.61,13.98,6.71,44.47,21.53,19.16,16.08,4.06,2.94
"Max Pacioretty","MAX.PACIORETTY","09-10","MTL","L","L",1988-11-20,20,52,660.88,12.71,20.84,8.72,14.53,9.26,50.57,14.8,20.7,17.25,3,3.09
"Max Pacioretty","MAX.PACIORETTY","10-11","MTL","L","L",1988-11-20,21,37,588.15,15.9,26.04,11.73,13.36,6.43,44.07,25.71,22.44,12.04,1.84,3.57
"Max Pacioretty","MAX.PACIORETTY","11-12","MTL","L","L",1988-11-20,22,79,1442.6,18.26,29.85,12.39,13.23,7.99,41.47,24.87,20.8,15.93,3.83,2.83
"Max Pacioretty","MAX.PACIORETTY","12-13","MTL","L","L",1988-11-20,23,44,726.42,16.51,27.16,18.17,14.78,6.28,38.66,30.48,20.73,12.31,3.39,3.72
"Max Pacioretty","MAX.PACIORETTY","13-14","MTL","L","L",1988-11-20,24,73,1349.87,18.49,30.32,15.11,13.96,7.38,39.2,24.98,20.18,15.65,4.84,3.42
"Max Pacioretty","MAX.PACIORETTY","14-15","MTL","L","L",1988-11-20,25,80,1551.52,19.39,31.79,16.86,16.44,7.42,37.82,26.22,21.73,15.55,5.3,3.75
"Max Pacioretty","MAX.PACIORETTY","15-16","MTL","L","L",1988-11-20,26,82,1519.23,18.53,30.54,18.17,15.6,10.27,37.64,28,21.13,18.29,4.9,3.95
"Max Pacioretty","MAX.PACIORETTY","16-17","MTL","L","L",1988-11-20,27,81,1553.3,19.18,31.53,15.37,13.67,7.69,39.4,26.31,19.43,15.8,4.64,3.82
"Max Pacioretty","MAX.PACIORETTY","17-18","MTL","L","L",1988-11-20,28,64,1216.78,19.01,31.28,13.91,12.03,9.22,37.03,27.86,19.82,16.03,3.3,3.7
"Max Pacioretty","MAX.PACIORETTY","18-19","VGK","L","L",1988-11-20,29,66,1122.08,17,28.1,11.28,9.73,5.24,37.22,27.59,18.18,16.04,5.19,5.19
"Max Pacioretty","MAX.PACIORETTY","19-20","VGK","L","L",1988-11-20,30,71,1271,17.9,29.46,12.13,10.72,6.56,37.1,27.57,17.37,15.34,5,6.33
"Max Reinhart","MAX.REINHART","12-13","CGY","C","L",1992-02-04,20,11,158.58,14.42,23.86,9.46,10.97,9.46,51.08,17.03,15.51,21.19,6.81,4.92
"Max Reinhart","MAX.REINHART","13-14","CGY","C","L",1992-02-04,21,8,85.62,10.7,17.84,11.91,11.91,8.41,54.66,15.42,17.52,16.12,4.2,2.8
"Max Talbot","MAX.TALBOT","07-08","PIT","C","L",1984-02-11,23,63,974,15.46,25.43,7.15,16.32,12.26,45.4,10.41,21.01,19.9,2.59,2.65
"Max Talbot","MAX.TALBOT","08-09","PIT","C","L",1984-02-11,24,75,1060.15,14.14,23.1,9.23,14.26,14.66,40.24,12.22,18.39,22.92,2.55,2.77
"Max Talbot","MAX.TALBOT","09-10","PIT","C","L",1984-02-11,25,45,549.85,12.22,20.12,8.95,13.97,11.68,43.54,13.2,20.95,17.35,2.4,2.18
"Max Talbot","MAX.TALBOT","10-11","PIT","C","L",1984-02-11,26,82,1235.57,15.07,24.63,9.03,13.31,12.33,42.44,14.57,18.55,21.66,2.96,2.43
"Max Talbot","MAX.TALBOT","11-12","PHI","C","L",1984-02-11,27,81,1295.97,16,26.25,8.15,16.99,19.54,35.09,12.78,22.69,30.14,2.36,4.03
"Max Talbot","MAX.TALBOT","12-13","PHI","C","L",1984-02-11,28,35,540.12,15.43,25.47,5.89,15,17,36.99,10.33,21.11,30.99,4,3.44
"Max Talbot","MAX.TALBOT","13-14","COL","C","L",1984-02-11,29,70,1142.4,16.32,26.67,8.25,11.76,15.18,42.8,14.08,16.91,26.79,3.99,4.41
"Max Talbot","MAX.TALBOT","13-14","PHI","C","L",1984-02-11,29,11,166.47,15.13,25.22,6.49,11.53,19.1,45.77,15.14,16.58,31.36,3.24,7.57
"Max Talbot","MAX.TALBOT","14-15","BOS","C","L",1984-02-11,30,18,219.93,12.22,19.61,8.73,11.73,9.82,51.56,16.1,15.55,20.19,3.27,5.46
