"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS%","NZS%","DZS%","OTF%","OZF%","NZF%","DZF%","Ice_F","Ice_A","Ice%"
"Jon Merrill","JON.MERRILL","16-17","N.J","D","L",1992-02-03,24,51,946.88,18.57,30.67,5.85,13.68,12.89,67.59,23.04,35.65,41.31,73,61,45.52
"Jon Merrill","JON.MERRILL","17-18","VGK","D","L",1992-02-03,25,34,546.92,16.09,26.6,10.13,15.63,8.83,65.41,33.54,35.16,31.3,57,46,44.66
"Jon Merrill","JON.MERRILL","18-19","VGK","D","L",1992-02-03,26,57,1019.07,17.88,29.51,13.27,13.67,9.4,63.67,42.93,31.61,25.46,68,114,62.64
"Jon Merrill","JON.MERRILL","19-20","VGK","D","L",1992-02-03,27,49,889.55,18.15,29.85,10.67,15.31,10.12,63.9,34.15,35.45,30.4,74,85,53.46
"Jon Sim","JON.SIM","08-09","NYI","L","L",1977-09-29,30,49,596.32,12.17,19.98,11.61,15.72,12.7,59.98,31.1,35.57,33.33,33,33,50
"Jon Sim","JON.SIM","09-10","NYI","L","L",1977-09-29,31,76,883.5,11.62,19,13.32,17.65,10.78,58.25,31.51,36.16,32.33,62,38,38
"Jon Sim","JON.SIM","10-11","NYI","L","L",1977-09-29,32,34,387.73,11.4,18.66,9.22,18.78,13.91,58.09,22.57,39.11,38.32,28,16,36.36
"Jonas Brodin","JONAS.BRODIN","12-13","MIN","D","L",1993-07-12,19,45,1044.58,23.21,38.13,12.86,19.55,15.49,52.11,30.31,32.72,36.97,87,80,47.9
"Jonas Brodin","JONAS.BRODIN","13-14","MIN","D","L",1993-07-12,20,79,1888.25,23.9,39.01,12.72,17.26,14.61,55.41,31.05,32.82,36.13,105,122,53.74
"Jonas Brodin","JONAS.BRODIN","14-15","MIN","D","L",1993-07-12,21,71,1715.87,24.17,39.83,11.45,20.29,14.26,54,30.15,36.2,33.65,130,144,52.55
"Jonas Brodin","JONAS.BRODIN","15-16","MIN","D","L",1993-07-12,22,68,1388.52,20.42,33.57,7.82,15.8,16.09,60.29,23.34,34.49,42.16,101,108,51.67
"Jonas Brodin","JONAS.BRODIN","16-17","MIN","D","L",1993-07-12,23,68,1330.63,19.57,32.34,11.11,15.81,12.24,60.84,30.05,35.95,34.01,88,96,52.17
"Jonas Brodin","JONAS.BRODIN","17-18","MIN","D","L",1993-07-12,24,73,1577.12,21.6,35.64,10.1,15.89,14.47,59.53,29.19,34.47,36.34,96,100,51.02
"Jonas Brodin","JONAS.BRODIN","18-19","MIN","D","L",1993-07-12,25,82,1684.55,20.54,33.91,9.28,16.34,16.99,57.39,27.77,32.15,40.09,102,108,51.43
"Jonas Brodin","JONAS.BRODIN","19-20","MIN","D","L",1993-07-12,26,69,1487.05,21.55,35.57,9.26,17.76,16.21,56.77,27.82,32.53,39.65,95,112,54.11
"Jonas Frogren","JONAS.FROGREN","08-09","TOR","D","L",1980-08-28,28,41,550.93,13.44,21.91,6.14,13.53,13.91,66.42,23.62,35.1,41.28,16,25,60.98
"Jonas Holos","JONAS.HOLOS","10-11","COL","D","R",1987-08-27,23,39,704.03,18.05,29.72,10.35,16.05,13.2,60.4,31.26,34.7,34.04,36,59,62.11
"Jonas Junland","JONAS.JUNLAND","09-10","STL","D","L",1987-11-15,21,3,51.53,17.18,27.85,18.18,19.48,2.6,59.74,55.56,35.56,8.89,0,1,100
"Jonas Siegenthaler","JONAS.SIEGENTHALER","18-19","WSH","D","L",1997-05-06,21,26,367.98,14.15,23.31,8.94,15.59,12.27,63.2,26,37.33,36.67,26,26,50
"Jonas Siegenthaler","JONAS.SIEGENTHALER","19-20","WSH","D","L",1997-05-06,22,64,1006.68,15.73,25.87,9.62,13.26,20.13,56.99,24.57,27.02,48.4,94,62,39.74
"Jonathan Cheechoo","JONATHAN.CHEECHOO","07-08","S.J","R","R",1980-07-15,27,69,1143.33,16.57,27.2,13.76,19.88,7.71,58.65,40.77,39.71,19.52,40,62,60.78
"Jonathan Cheechoo","JONATHAN.CHEECHOO","08-09","S.J","R","R",1980-07-15,28,66,1010.92,15.32,25.1,16.25,17.61,7.62,58.52,39.28,39.51,21.21,29,45,60.81
"Jonathan Cheechoo","JONATHAN.CHEECHOO","09-10","OTT","R","R",1980-07-15,29,61,728.52,11.94,19.65,15.05,17.17,9.48,58.31,36.99,37.15,25.86,26,41,61.19
"Jonathan Drouin","JONATHAN.DROUIN","14-15","T.B","L","L",1995-03-28,19,70,926.55,13.24,21.85,17.64,15.64,7.99,58.73,44.25,33.42,22.32,42,74,63.79
"Jonathan Drouin","JONATHAN.DROUIN","15-16","T.B","L","L",1995-03-28,20,21,303.3,14.44,23.82,19.89,16.94,9.14,54.03,43.41,33.33,23.26,11,22,66.67
"Jonathan Drouin","JONATHAN.DROUIN","16-17","T.B","L","L",1995-03-28,21,73,1292.58,17.71,29.1,23.65,16.06,10.19,50.1,47.36,28.96,23.68,74,93,55.69
"Jonathan Drouin","JONATHAN.DROUIN","17-18","MTL","L","L",1995-03-28,22,77,1355.15,17.6,28.97,22.42,17.49,8.97,51.12,47.14,30.9,21.96,97,87,47.28
"Jonathan Drouin","JONATHAN.DROUIN","18-19","MTL","L","L",1995-03-28,23,81,1371.43,16.93,28,19.65,15.93,9.68,54.75,44.12,30.5,25.38,89,84,48.55
"Jonathan Drouin","JONATHAN.DROUIN","19-20","MTL","L","L",1995-03-28,24,27,423.93,15.7,25.82,15.85,17.36,6.79,60,45.01,31.79,23.2,37,41,52.56
"Jonathan Ericsson","JONATHAN.ERICSSON","07-08","DET","D","L",1984-03-02,23,8,127.73,15.97,26.34,17.22,16.67,8.89,57.22,42.34,39.64,18.02,2,4,66.67
"Jonathan Ericsson","JONATHAN.ERICSSON","08-09","DET","D","L",1984-03-02,24,19,335.8,17.67,29.11,14.38,15.98,11.42,58.22,37.12,30.37,32.52,19,21,52.5
"Jonathan Ericsson","JONATHAN.ERICSSON","09-10","DET","D","L",1984-03-02,25,62,1035.78,16.71,27.18,12.95,16.06,14.51,56.48,31.09,33.37,35.54,38,50,56.82
"Jonathan Ericsson","JONATHAN.ERICSSON","10-11","DET","D","L",1984-03-02,26,74,1394.23,18.84,30.88,12.01,16.42,15.1,56.47,30.27,34.56,35.18,56,64,53.33
"Jonathan Ericsson","JONATHAN.ERICSSON","11-12","DET","D","L",1984-03-02,27,69,1179.27,17.09,27.99,11.61,15.63,11.74,61.02,32.31,36.09,31.6,37,58,61.05
"Jonathan Ericsson","JONATHAN.ERICSSON","12-13","DET","D","L",1984-03-02,28,45,959.6,21.32,34.99,12.46,18.18,16.85,52.51,28.43,31.63,39.94,52,56,51.85
"Jonathan Ericsson","JONATHAN.ERICSSON","13-14","DET","D","L",1984-03-02,29,48,1019.83,21.25,34.68,11.05,18.26,16.72,53.98,28.6,33.98,37.42,53,81,60.45
"Jonathan Ericsson","JONATHAN.ERICSSON","14-15","DET","D","L",1984-03-02,30,82,1605.6,19.58,32,10.11,18,17.16,54.72,26.17,33.75,40.08,110,123,52.79
"Jonathan Ericsson","JONATHAN.ERICSSON","15-16","DET","D","L",1984-03-02,31,71,1315.95,18.53,30.46,10.43,16.8,16.75,56.01,26.31,33.6,40.09,95,92,49.2
"Jonathan Ericsson","JONATHAN.ERICSSON","16-17","DET","D","L",1984-03-02,32,51,980.25,19.22,31.41,7.36,14.8,15.1,62.73,24.24,32.21,43.56,91,74,44.85
"Jonathan Ericsson","JONATHAN.ERICSSON","17-18","DET","D","L",1984-03-02,33,81,1563.98,19.31,31.76,7.74,16.08,17.34,58.83,22.06,31.01,46.94,151,120,44.28
"Jonathan Ericsson","JONATHAN.ERICSSON","18-19","DET","D","L",1984-03-02,34,52,895.42,17.22,28.32,8.01,16.19,16.52,59.28,23.27,33.66,43.07,80,61,43.26
"Jonathan Ericsson","JONATHAN.ERICSSON","19-20","DET","D","L",1984-03-02,35,18,256.43,14.25,23.41,8.24,13.35,13.35,65.06,28.89,30.22,40.89,19,17,47.22
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","12-13","FLA","C","L",1993-06-04,19,48,812.52,16.93,27.88,18.76,17.5,7.16,56.58,44.86,35.39,19.75,39,48,55.17
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","13-14","FLA","C","L",1993-06-04,20,69,1080.88,15.66,25.66,17.34,16.4,10.53,55.74,40.78,32.19,27.03,65,72,52.55
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","14-15","FLA","C","L",1993-06-04,21,79,1323.08,16.75,27.34,16.68,18.48,8.84,56,39.33,34.78,25.89,81,88,52.07
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","15-16","FLA","C","L",1993-06-04,22,76,1378.92,18.14,29.84,13.38,20.01,10.32,56.29,33.5,37.39,29.11,92,85,48.02
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","16-17","FLA","C","L",1993-06-04,23,31,555.5,17.92,29.6,23.09,18.53,9.85,48.53,48.59,29.93,21.48,24,34,58.62
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","17-18","FLA","C","L",1993-06-04,24,82,1574.92,19.21,31.67,20.55,18.89,12.73,47.83,40.34,30.06,29.6,120,105,46.67
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","18-19","FLA","C","L",1993-06-04,25,82,1545.98,18.85,30.92,20.22,18.45,11.38,49.94,42.77,30.23,27,118,105,47.09
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","19-20","FLA","C","L",1993-06-04,26,69,1295.22,18.77,30.95,22.25,21.9,7.87,47.98,47.37,33.38,19.25,85,89,51.15
"Jonathan Marchessault","JONATHAN.MARCHESSAULT","15-16","T.B","C","R",1990-12-27,24,45,544.02,12.09,19.98,17.66,17.81,10.36,54.16,40.2,33.07,26.73,41,43,51.19
"Jonathan Marchessault","JONATHAN.MARCHESSAULT","16-17","FLA","C","R",1990-12-27,25,75,1268.32,16.91,27.75,19.2,14.24,7.9,58.65,47.81,28.45,23.74,90,86,48.86
"Jonathan Marchessault","JONATHAN.MARCHESSAULT","17-18","VGK","C","R",1990-12-27,26,77,1347.85,17.5,28.85,15.82,20.7,8.04,55.44,40.84,33.87,25.3,123,123,50
"Jonathan Marchessault","JONATHAN.MARCHESSAULT","18-19","VGK","C","R",1990-12-27,27,82,1488.02,18.15,30,18.17,21.55,7.83,52.44,41.48,33.18,25.34,138,126,47.73
"Jonathan Marchessault","JONATHAN.MARCHESSAULT","19-20","VGK","C","R",1990-12-27,28,66,1140.55,17.28,28.44,17.5,17.89,7.71,56.9,44.12,31.47,24.41,101,79,43.89
"Jonathan Rheault","JONATHAN.RHEAULT","12-13","FLA","R","R",1986-08-01,26,5,52.85,10.57,17.37,8.22,20.55,10.96,60.27,19.51,51.22,29.27,0,1,100
"Jonathan Toews","JONATHAN.TOEWS","07-08","CHI","C","L",1988-04-29,19,64,1194.6,18.67,30.85,16.89,20.73,12.67,49.71,37.18,37.78,25.04,33,50,60.24
"Jonathan Toews","JONATHAN.TOEWS","08-09","CHI","C","L",1988-04-29,20,82,1527.32,18.63,30.57,20.49,17.42,6.18,55.9,49.34,33.17,17.49,57,61,51.69
"Jonathan Toews","JONATHAN.TOEWS","09-10","CHI","C","L",1988-04-29,21,76,1520.7,20.01,32.72,19.91,16.6,10.14,53.34,45.88,31.05,23.08,56,68,54.84
"Jonathan Toews","JONATHAN.TOEWS","10-11","CHI","C","L",1988-04-29,22,80,1661.13,20.76,34.04,19.04,17.28,12.45,51.23,42.79,31.29,25.92,62,84,57.53
"Jonathan Toews","JONATHAN.TOEWS","11-12","CHI","C","L",1988-04-29,23,59,1229.77,20.84,34.17,17.67,18.13,10.73,53.47,44.21,32.31,23.48,50,60,54.55
"Jonathan Toews","JONATHAN.TOEWS","12-13","CHI","C","L",1988-04-29,24,47,909.08,19.34,31.51,14.97,21.86,9.64,53.53,37.65,37.24,25.1,56,71,55.91
"Jonathan Toews","JONATHAN.TOEWS","13-14","CHI","C","L",1988-04-29,25,76,1555.47,20.47,33.51,20.74,21.05,8.04,50.18,44.42,35.5,20.07,82,119,59.2
"Jonathan Toews","JONATHAN.TOEWS","14-15","CHI","C","L",1988-04-29,26,81,1583.95,19.55,32.1,20.12,20.48,10.73,48.67,44.21,32.53,23.26,94,114,54.81
"Jonathan Toews","JONATHAN.TOEWS","15-16","CHI","C","L",1988-04-29,27,80,1538.72,19.23,31.73,17.48,19.45,11.37,51.69,38.39,34.19,27.42,103,108,51.18
"Jonathan Toews","JONATHAN.TOEWS","16-17","CHI","C","L",1988-04-29,28,72,1451.1,20.15,33.19,18.51,19.72,14.92,46.85,38.22,31.05,30.73,94,95,50.26
"Jonathan Toews","JONATHAN.TOEWS","17-18","CHI","C","L",1988-04-29,29,74,1457.1,19.69,32.52,19.25,20.43,16.45,43.87,39.73,30.55,29.72,85,134,61.19
"Jonathan Toews","JONATHAN.TOEWS","18-19","CHI","C","L",1988-04-29,30,82,1722.3,21,34.59,19.45,21.31,17.2,42.04,39.74,29.1,31.16,101,114,53.02
"Jonathan Toews","JONATHAN.TOEWS","19-20","CHI","C","L",1988-04-29,31,70,1384.38,19.78,32.53,20.92,16.79,16.67,45.62,42.48,24.64,32.89,85,100,54.05
"Jonathon Blum","JONATHON.BLUM","10-11","NSH","D","R",1989-01-30,21,23,408.37,17.76,29.26,12.26,14.94,10.92,61.88,33.7,36.46,29.83,18,22,55
"Jonathon Blum","JONATHON.BLUM","11-12","NSH","D","R",1989-01-30,22,33,591.97,17.94,29.52,11.65,15.11,15.49,57.75,28.01,35.5,36.49,22,23,51.11
"Jonathon Blum","JONATHON.BLUM","12-13","NSH","D","R",1989-01-30,23,35,500.48,14.3,23.56,11.88,14.61,10.91,62.6,32.82,31.81,35.37,38,29,43.28
"Jonathon Blum","JONATHON.BLUM","13-14","MIN","D","R",1989-01-30,24,15,174.97,11.66,19.18,11.62,15.35,7.05,65.98,37.04,37.78,25.19,9,9,50
"Joni Pitkanen","JONI.PITKANEN","07-08","EDM","D","L",1983-09-19,23,63,1519.72,24.12,39.27,11,19.44,11.83,57.74,31.2,39.55,29.25,60,64,51.61
"Joni Pitkanen","JONI.PITKANEN","08-09","CAR","D","L",1983-09-19,24,71,1760.87,24.8,40.77,15.2,17.06,11.11,56.64,41.4,32.25,26.35,70,94,57.32
"Joni Pitkanen","JONI.PITKANEN","09-10","CAR","D","L",1983-09-19,25,71,1943.65,27.38,45.03,16.1,17.9,13.73,52.26,39.03,31.45,29.52,95,90,48.65
"Joni Pitkanen","JONI.PITKANEN","10-11","CAR","D","L",1983-09-19,26,71,1774.28,24.99,40.95,17.57,19.62,12.48,50.33,40.83,32.28,26.88,94,100,51.55
"Joni Pitkanen","JONI.PITKANEN","11-12","CAR","D","L",1983-09-19,27,30,669.13,22.3,36.83,17.93,17.93,13.33,50.81,39.94,31.28,28.78,44,35,44.3
"Joni Pitkanen","JONI.PITKANEN","12-13","CAR","D","L",1983-09-19,28,22,501.98,22.82,37.77,15.43,20.47,13.54,50.55,36.73,35.19,28.08,27,43,61.43
"Jonny Brodzinski","JONNY.BRODZINSKI","16-17","L.A","C","R",1993-06-19,23,6,73.72,12.29,20.45,13.54,9.38,13.54,63.54,34.33,28.36,37.31,5,5,50
"Jonny Brodzinski","JONNY.BRODZINSKI","17-18","L.A","C","R",1993-06-19,24,35,332.68,9.51,15.71,16.6,15.55,8.61,59.24,38.26,32.21,29.53,34,27,44.26
"Jonny Brodzinski","JONNY.BRODZINSKI","18-19","L.A","C","R",1993-06-19,25,13,129,9.92,16.06,10.8,9.66,6.25,73.3,35.48,34.41,30.11,10,6,37.5
"Joona Luoto","JOONA.LUOTO","19-20","WPG","L","L",1997-09-26,21,16,105.43,6.59,10.96,6.67,10.67,4,78.67,23.64,41.82,34.55,12,2,14.29
"Joonas Donskoi","JOONAS.DONSKOI","15-16","S.J","R","R",1992-04-13,23,76,1075.65,14.15,23.33,11.93,15.36,8.11,64.6,32.6,37.51,29.89,103,74,41.81
"Joonas Donskoi","JOONAS.DONSKOI","16-17","S.J","R","R",1992-04-13,24,61,842.47,13.81,22.9,14.02,15.95,7.39,62.64,33.77,39.77,26.47,68,53,43.8
"Joonas Donskoi","JOONAS.DONSKOI","17-18","S.J","R","R",1992-04-13,25,66,988.22,14.97,24.62,14.39,17.01,8.07,60.54,37.94,36.87,25.19,69,81,54
"Joonas Donskoi","JOONAS.DONSKOI","18-19","S.J","R","R",1992-04-13,26,80,1073.4,13.42,22.17,14.59,17.53,7.88,60,35.2,38.2,26.6,80,77,49.04
"Joonas Donskoi","JOONAS.DONSKOI","19-20","COL","R","R",1992-04-13,27,65,1055.9,16.24,26.84,16.59,16.9,10.31,56.2,39.92,31.18,28.9,72,80,52.63
"Joonas Kemppainen","JOONAS.KEMPPAINEN","15-16","BOS","C","L",1988-04-07,27,44,551.67,12.54,20.67,10.68,11.93,18.01,59.38,27.75,28.68,43.58,50,44,46.81
"Jordan Caron","JORDAN.CARON","10-11","BOS","R","L",1990-11-02,19,23,291.45,12.67,20.97,8.26,14.05,20.11,57.58,25,32.86,42.14,13,18,58.06
"Jordan Caron","JORDAN.CARON","11-12","BOS","R","L",1990-11-02,20,48,553.35,11.53,18.93,13.84,17.88,6.18,62.1,35.23,41.14,23.63,28,42,60
"Jordan Caron","JORDAN.CARON","12-13","BOS","R","L",1990-11-02,21,17,159.9,9.41,15.45,10.31,17.04,6.73,65.92,30.3,37.12,32.58,19,10,34.48
"Jordan Caron","JORDAN.CARON","13-14","BOS","R","L",1990-11-02,22,35,382.35,10.92,18.09,11.72,17.4,8.61,62.27,30.86,36.29,32.86,36,34,48.57
"Jordan Caron","JORDAN.CARON","14-15","BOS","R","L",1990-11-02,23,11,87.23,7.93,13.15,9.93,17.73,6.38,65.96,25,47.22,27.78,8,8,50
"Jordan Caron","JORDAN.CARON","14-15","COL","R","L",1990-11-02,23,19,153.83,8.1,13.36,13.84,17.86,10.71,57.59,30.41,35.14,34.46,22,13,37.14
"Jordan Eberle","JORDAN.EBERLE","10-11","EDM","C","R",1990-05-15,20,69,1220.13,17.68,29.02,15.16,17.81,11.74,55.29,35.99,35.02,28.99,50,59,54.13
"Jordan Eberle","JORDAN.EBERLE","11-12","EDM","C","R",1990-05-15,21,78,1372.58,17.6,28.94,18.47,16.38,7.11,58.04,46.23,34.87,18.9,39,95,70.9
"Jordan Eberle","JORDAN.EBERLE","12-13","EDM","C","R",1990-05-15,22,48,911.77,19,31.19,16.79,19.71,9.58,53.92,40.53,34.38,25.09,47,60,56.07
"Jordan Eberle","JORDAN.EBERLE","13-14","EDM","C","R",1990-05-15,23,80,1563.78,19.55,32.16,17.58,20.69,8.04,53.69,39.83,38.65,21.52,72,94,56.63
"Jordan Eberle","JORDAN.EBERLE","14-15","EDM","C","R",1990-05-15,24,81,1542.42,19.04,31.2,20.23,19.57,6.81,53.38,44.75,37.41,17.84,58,121,67.6
"Jordan Eberle","JORDAN.EBERLE","15-16","EDM","C","R",1990-05-15,25,69,1231.68,17.85,29.33,15.4,16.64,10.48,57.47,41.36,31.94,26.7,77,94,54.97
"Jordan Eberle","JORDAN.EBERLE","16-17","EDM","C","R",1990-05-15,26,82,1374.95,16.77,27.55,17.34,19.73,8.75,54.18,39.41,37.15,23.44,91,104,53.33
"Jordan Eberle","JORDAN.EBERLE","17-18","NYI","C","R",1990-05-15,27,81,1301.52,16.07,26.44,15.13,17.03,11.33,56.52,39.05,32.77,28.18,63,88,58.28
"Jordan Eberle","JORDAN.EBERLE","18-19","NYI","C","R",1990-05-15,28,78,1289.1,16.53,27.19,18.46,16.52,8.36,56.66,45,30.91,24.08,82,104,55.91
"Jordan Eberle","JORDAN.EBERLE","19-20","NYI","C","R",1990-05-15,29,58,1033.08,17.81,29.18,18.15,14.38,7.45,60.02,47.27,30.88,21.85,47,82,63.57
"Jordan Greenway","JORDAN.GREENWAY","17-18","MIN","L","L",1997-02-16,20,6,68.65,11.44,18.79,14.61,22.47,5.62,57.3,29.23,46.15,24.62,6,5,45.45
"Jordan Greenway","JORDAN.GREENWAY","18-19","MIN","L","L",1997-02-16,21,81,1103.92,13.63,22.49,14.71,18.63,9.31,57.35,35.7,36.74,27.56,70,94,57.32
"Jordan Greenway","JORDAN.GREENWAY","19-20","MIN","L","L",1997-02-16,22,67,948.82,14.16,23.37,10.82,18.66,11.23,59.29,30.21,35.36,34.43,79,72,47.68
"Jordan Hendry","JORDAN.HENDRY","07-08","CHI","D","L",1984-02-23,23,40,688.43,17.21,28.2,6.96,15.94,12.23,64.87,24.78,40.46,34.76,23,47,67.14
"Jordan Hendry","JORDAN.HENDRY","08-09","CHI","D","L",1984-02-23,24,9,90.9,10.1,16.38,11.54,8.46,9.23,70.77,37.29,30.51,32.2,3,4,57.14
"Jordan Hendry","JORDAN.HENDRY","09-10","CHI","D","L",1984-02-23,25,43,509.58,11.85,19.42,12.41,15.15,6.78,65.66,40.49,35.8,23.7,24,31,56.36
"Jordan Hendry","JORDAN.HENDRY","10-11","CHI","D","L",1984-02-23,26,37,395.6,10.69,17.46,11.72,13.92,6.96,67.4,34.7,37.54,27.76,28,17,37.78
"Jordan Kyrou","JORDAN.KYROU","18-19","STL","C","R",1998-05-05,20,16,154.55,9.66,15.82,13.15,17.37,8.92,60.56,36.76,33.82,29.41,13,11,45.83
"Jordan Kyrou","JORDAN.KYROU","19-20","STL","C","R",1998-05-05,21,28,304.08,10.86,17.95,12.59,14.61,3.27,69.52,39.82,39.38,20.8,23,16,41.03
"Jordan Leopold","JORDAN.LEOPOLD","07-08","COL","D","L",1980-08-03,27,43,687.4,15.99,26.25,12.63,14.91,9.11,63.35,35.65,36.01,28.34,41,21,33.87
"Jordan Leopold","JORDAN.LEOPOLD","08-09","CGY","D","L",1980-08-03,28,19,398.38,20.97,34.79,14.15,13,12.43,60.42,37.57,29.48,32.95,17,15,46.88
"Jordan Leopold","JORDAN.LEOPOLD","08-09","COL","D","L",1980-08-03,28,64,1162.63,18.17,29.9,16.12,15.91,7.51,60.47,41.55,35.68,22.77,54,54,50
"Jordan Leopold","JORDAN.LEOPOLD","09-10","FLA","D","L",1980-08-03,29,61,1367.62,22.42,36.67,9.5,17.91,19.36,53.24,23.58,33.82,42.59,85,42,33.07
"Jordan Leopold","JORDAN.LEOPOLD","09-10","PIT","D","L",1980-08-03,29,20,408.97,20.45,33.35,12.87,17.43,11.88,57.82,33.24,35.97,30.79,14,21,60
"Jordan Leopold","JORDAN.LEOPOLD","10-11","BUF","D","L",1980-08-03,30,71,1656.33,23.33,38.29,13.06,15.7,13.16,58.08,36.78,32.4,30.82,80,82,50.62
"Jordan Leopold","JORDAN.LEOPOLD","11-12","BUF","D","L",1980-08-03,31,79,1767.28,22.37,36.6,10.9,16.57,13.24,59.29,32.4,35.74,31.86,63,105,62.5
"Jordan Leopold","JORDAN.LEOPOLD","12-13","BUF","D","L",1980-08-03,32,24,507.23,21.13,34.6,10.62,15.03,12.91,61.44,32.71,31.88,35.42,32,36,52.94
"Jordan Leopold","JORDAN.LEOPOLD","12-13","STL","D","L",1980-08-03,32,15,274.75,18.32,30.03,19.14,14.29,5.71,60.86,46.84,29.11,24.05,21,21,50
"Jordan Leopold","JORDAN.LEOPOLD","13-14","STL","D","L",1980-08-03,33,27,421.17,15.6,25.48,13.22,18.26,6.96,61.57,35.69,40.6,23.71,24,27,52.94
"Jordan Leopold","JORDAN.LEOPOLD","14-15","CBJ","D","L",1980-08-03,34,18,310.42,17.25,28.05,7.31,21.41,15.14,56.14,23.03,39.8,37.17,20,24,54.55
"Jordan Leopold","JORDAN.LEOPOLD","14-15","MIN","D","L",1980-08-03,34,18,239.75,13.32,21.99,10.66,13.48,10.03,65.83,33.71,33.14,33.14,12,20,62.5
"Jordan Leopold","JORDAN.LEOPOLD","14-15","STL","D","L",1980-08-03,34,7,91.52,13.07,21.53,14.06,15.62,10.16,60.16,41.38,32.18,26.44,3,6,66.67
"Jordan Martinook","JORDAN.MARTINOOK","14-15","ARI","L","L",1992-07-25,22,8,93.58,11.7,19.5,7.03,24.22,7.03,61.72,26.83,52.44,20.73,4,7,63.64
"Jordan Martinook","JORDAN.MARTINOOK","15-16","ARI","L","L",1992-07-25,23,81,1230.45,15.19,25.13,9.18,17.35,20.37,53.11,22.31,33.86,43.82,79,86,52.12
"Jordan Martinook","JORDAN.MARTINOOK","16-17","ARI","L","L",1992-07-25,24,77,1207.3,15.68,25.8,9.89,17.32,22.95,49.85,23.15,32.28,44.57,88,70,44.3
"Jordan Martinook","JORDAN.MARTINOOK","17-18","ARI","L","L",1992-07-25,25,81,1134.83,14.01,22.98,7.88,16.65,21.27,54.21,19.67,31.82,48.51,104,105,50.24
"Jordan Martinook","JORDAN.MARTINOOK","18-19","CAR","L","L",1992-07-25,26,82,1187.83,14.49,23.96,10.93,15.49,12.57,61.02,30.21,33.39,36.4,98,92,48.42
"Jordan Martinook","JORDAN.MARTINOOK","19-20","CAR","L","L",1992-07-25,27,45,506.68,11.26,18.57,13.12,14.59,8.17,64.12,35.34,34.05,30.6,45,48,51.61
"Jordan Nolan","JORDAN.NOLAN","11-12","L.A","C","L",1989-06-23,22,26,243.05,9.35,15.28,10.95,12.68,6.05,70.32,31.71,40.24,28.05,12,15,55.56
"Jordan Nolan","JORDAN.NOLAN","12-13","L.A","C","L",1989-06-23,23,44,372.82,8.47,13.93,12.7,9.84,5.01,72.45,43.94,31.82,24.24,26,32,55.17
"Jordan Nolan","JORDAN.NOLAN","13-14","L.A","C","L",1989-06-23,24,64,576.02,9,14.77,12.32,12.81,5.79,69.09,38.39,35.07,26.54,37,50,57.47
"Jordan Nolan","JORDAN.NOLAN","14-15","L.A","C","L",1989-06-23,25,60,597.87,9.96,16.4,10.49,10.88,7.9,70.73,37,29.96,33.04,49,62,55.86
"Jordan Nolan","JORDAN.NOLAN","15-16","L.A","C","L",1989-06-23,26,52,462.65,8.9,14.6,11.56,11.11,7.81,69.52,36.75,31.5,31.76,43,39,47.56
"Jordan Nolan","JORDAN.NOLAN","16-17","L.A","C","L",1989-06-23,27,46,499.37,10.86,17.94,13.53,11.91,8.09,66.47,39.6,28.82,31.58,40,42,51.22
"Jordan Nolan","JORDAN.NOLAN","17-18","BUF","C","L",1989-06-23,28,69,676.03,9.8,16.17,7.65,13.98,6.22,72.14,25.36,44.28,30.35,54,51,48.57
"Jordan Nolan","JORDAN.NOLAN","18-19","STL","C","L",1989-06-23,29,14,111.13,7.94,13.12,2.42,13.94,9.09,74.55,9.76,46.34,43.9,15,7,31.82
"Jordan Oesterle","JORDAN.OESTERLE","14-15","EDM","D","L",1992-06-25,22,6,88.17,14.7,24.16,11.32,7.55,4.72,76.42,43.48,30.43,26.09,9,4,30.77
"Jordan Oesterle","JORDAN.OESTERLE","15-16","EDM","D","L",1992-06-25,23,17,367.4,21.61,35.8,9.73,11.95,13.05,65.27,38.68,27.67,33.65,18,25,58.14
"Jordan Oesterle","JORDAN.OESTERLE","17-18","CHI","D","L",1992-06-25,25,55,1128.35,20.52,33.95,13.25,18.48,10.32,57.95,36.54,35.76,27.7,72,106,59.55
"Jordan Oesterle","JORDAN.OESTERLE","18-19","ARI","D","L",1992-06-25,26,71,1341.62,18.9,31.12,10.64,11.68,9.42,68.26,37.36,29.69,32.94,105,102,49.28
"Jordan Oesterle","JORDAN.OESTERLE","19-20","ARI","D","L",1992-06-25,27,58,986.85,17.01,27.96,13.33,12.53,9.48,64.66,36.82,29.63,33.54,76,55,41.98
"Jordan Schmaltz","JORDAN.SCHMALTZ","16-17","STL","D","R",1993-10-08,22,9,129.07,14.34,23.47,12.69,9.14,6.6,71.57,42.06,26.17,31.78,15,11,42.31
