"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Matt Stajan","MATT.STAJAN","07-08","TOR","C","L",1983-12-19,23,82,144.77,81.17,81.11,82.6,85.06,89,6,1.39,46.27,10.78,63.29,13.33,86.65,15.22,5.57,0.69,4.61,35.49,49.95,71.42,4.88,12.97,87.08
"Matt Stajan","MATT.STAJAN","08-09","TOR","C","L",1983-12-19,24,74,173.42,83.32,88.38,89.46,90.82,92.32,7,1.4,55.47,7.29,75.65,8.92,102.54,10.37,6.82,0.57,5.6,48.18,66.74,92.17,6.25,12.62,80.78
"Matt Stajan","MATT.STAJAN","09-10","CGY","C","L",1983-12-19,25,27,74.72,100,92.17,86.66,88.27,91.45,6.15,0,52.74,4.48,66.85,10.29,95.51,12.7,5.32,0.5,6.15,48.26,56.56,82.81,4.83,11.66,100
"Matt Stajan","MATT.STAJAN","09-10","TOR","C","L",1983-12-19,25,54,147.32,94.66,88.35,89.02,89.72,90,7.3,0.41,55.53,7.32,76.04,9.38,103.99,11.92,7.04,0.78,6.89,48.21,66.67,92.07,6.26,13.14,94.38
"Matt Stajan","MATT.STAJAN","10-11","CGY","C","L",1983-12-19,26,76,79.9,77.26,76.34,76.92,79.94,77.04,3.01,0.89,39.06,12.11,61.08,18.33,81.21,20.38,4.54,1.35,2.13,26.96,42.75,60.83,3.18,7.71,92.68
"Matt Taormina","MATT.TAORMINA","10-11","N.J","D","L",1986-10-20,23,17,52,100,95.1,94.98,94.71,94.34,2.16,0,45.01,2.32,67.7,3.58,89.52,5,5.77,0.35,2.16,42.69,64.12,84.52,5.42,4.79,100
"Matthew Lombardi","MATTHEW.LOMBARDI","07-08","CGY","C","L",1982-03-18,25,82,91.85,86.29,81.62,79.56,80.99,86.42,4.44,0.71,47.8,10.77,60.11,15.44,77.17,18.11,6.03,0.95,3.74,37.04,44.67,59.06,5.08,9.29,93.45
"Matthew Lombardi","MATTHEW.LOMBARDI","08-09","ARI","C","L",1982-03-18,26,18,63.82,100,87.81,86.23,85.16,94.61,3.86,0,54.25,7.53,76.27,12.18,92.74,16.16,7.43,0.42,3.86,46.72,64.09,76.57,7,7.12,100
"Matthew Lombardi","MATTHEW.LOMBARDI","08-09","CGY","C","L",1982-03-18,26,48,89.32,87.33,84.17,84.72,84.29,85.59,4.68,0.68,38.65,7.27,54.67,9.86,70.2,13.09,4.75,0.8,4,31.38,44.81,57.12,3.95,12.1,90.67
"Matthew Lombardi","MATTHEW.LOMBARDI","09-10","ARI","C","L",1982-03-18,27,76,256.43,87.82,85.97,86.98,87.93,85.67,5.16,0.72,49.13,8.02,70.4,10.53,92.11,12.64,5.86,0.98,4.45,41.11,59.86,79.47,4.88,10.51,91.07
"Matthew Tkachuk","MATTHEW.TKACHUK","16-17","CGY","L","L",1997-12-11,18,74,153.53,94.34,85.64,85.29,86.64,91.49,7.69,0.46,49.59,8.31,69.48,11.99,92.32,14.23,6.73,0.63,7.23,41.28,57.5,78.08,6.1,15.51,94.45
"Matthew Tkachuk","MATTHEW.TKACHUK","17-18","CGY","L","L",1997-12-11,19,67,197.37,95.55,83.67,84.33,86.92,91.65,6.6,0.31,55.14,10.76,79.6,14.8,110.6,16.65,7.97,0.73,6.29,44.38,64.8,93.95,7.25,11.96,97.15
"Matthew Tkachuk","MATTHEW.TKACHUK","18-19","CGY","L","L",1997-12-11,20,78,253.68,93.05,81.12,84.23,85.75,89.16,9.56,0.71,58.18,13.54,79.93,14.96,104.16,17.32,8.13,0.99,8.85,44.64,64.97,86.84,7.15,16.43,94.72
"Matthew Tkachuk","MATTHEW.TKACHUK","19-20","CGY","L","L",1997-12-11,21,67,190.85,87.27,83,84.64,85.4,88.76,8.3,1.21,57.65,11.81,79.41,14.41,100.76,17.23,7.42,0.94,7.09,45.84,65,83.53,6.48,14.39,89.75
"Mattias Ekholm","MATTIAS.EKHOLM","15-16","NSH","D","L",1990-05-24,25,82,92.85,100,89.04,90.57,92.43,94.66,5.82,0,50.65,6.24,65.13,6.79,82.77,6.78,6.41,0.36,5.82,44.41,58.35,75.99,6.05,11.48,100
"Mattias Ekholm","MATTIAS.EKHOLM","16-17","NSH","D","L",1990-05-24,26,81,116.17,81.7,84.28,86.62,89.74,86.14,4.61,1.03,43.83,8.18,63.44,9.8,85.93,9.83,5.49,0.88,3.58,35.65,53.64,76.1,4.61,10.52,87.37
"Mattias Ekholm","MATTIAS.EKHOLM","17-18","NSH","D","L",1990-05-24,27,78,151.15,90.45,86.11,89.06,90.17,94.32,7.78,0.82,46.47,7.5,73.9,9.07,99.51,10.85,6.19,0.37,6.96,38.97,64.83,88.66,5.82,16.75,89.04
"Mattias Ekholm","MATTIAS.EKHOLM","18-19","NSH","D","L",1990-05-24,28,79,108.75,88.46,78.16,78.98,83.13,80.08,4.27,0.56,46.98,13.13,62.26,16.57,89.5,18.16,5.54,1.38,3.71,33.85,45.69,71.33,4.17,9.09,95.75
"Mattias Ekholm","MATTIAS.EKHOLM","19-20","NSH","D","L",1990-05-24,29,67,88.27,85.01,87.26,87.79,89.55,92.07,4.55,0.8,48.95,7.14,73.6,10.24,87.58,10.22,7.65,0.66,3.75,41.8,63.36,77.36,6.99,9.29,88.77
"Mattias Janmark","MATTIAS.JANMARK","17-18","DAL","C","L",1992-12-08,24,78,125,85.46,81.66,84.75,86.9,90.34,5.28,0.9,50.71,11.39,71.72,12.9,97.84,14.76,5.75,0.61,4.38,39.32,58.81,83.09,5.13,10.4,92.12
"Mattias Ohlund","MATTIAS.OHLUND","07-08","VAN","D","L",1976-09-09,31,53,184.42,84.41,80.71,83.95,85.63,81.7,7.56,1.4,55.02,13.15,75.85,14.5,94.28,15.83,6.42,1.44,6.16,41.87,61.35,78.46,4.98,13.74,89.39
"Mattias Ohlund","MATTIAS.OHLUND","08-09","VAN","D","L",1976-09-09,32,81,191.72,100,86,85.39,87.97,89.13,5.52,0,43.17,7.03,63.53,10.87,90.68,12.4,5.57,0.68,5.52,36.15,52.66,78.29,4.89,12.78,100
"Mattias Ohlund","MATTIAS.OHLUND","09-10","T.B","D","L",1976-09-09,33,67,81.23,67.65,73.08,73.22,76,73.79,1.53,0.73,36.62,13.49,51.64,18.89,63.01,19.89,3.6,1.28,0.8,23.13,32.75,43.11,2.32,4.18,94.58
"Mattias Tedenby","MATTIAS.TEDENBY","10-11","N.J","L","L",1990-02-21,20,56,108.33,81.88,83.64,84.82,86.53,82.35,5.03,1.11,45.23,8.85,64.97,11.63,86.88,13.52,5.43,1.16,3.92,36.39,53.34,73.36,4.26,11.12,87.41
"Max Comtois","MAX.COMTOIS","19-20","ANA","L","L",1999-01-08,20,28,63.5,89.68,84.99,83.59,85.68,93.83,8.13,0.94,45.25,7.99,62.85,12.34,86.44,14.45,5.03,0.33,7.19,37.26,50.51,71.99,4.7,17.96,88.3
"Max Domi","MAX.DOMI","15-16","ARI","C","L",1995-03-02,20,81,237.62,88.84,84.47,86.92,88.96,89.45,7.64,0.96,54.96,10.11,77.57,11.67,102.94,12.77,7.73,0.91,6.68,44.86,65.89,90.16,6.82,13.9,90.5
"Max Domi","MAX.DOMI","16-17","ARI","C","L",1995-03-02,21,56,149.72,85.89,88.68,89.57,91.06,90.84,6.85,1.13,42.89,5.47,65.66,7.64,89.24,8.76,5.65,0.57,5.73,37.42,58.02,80.49,5.08,15.98,79.43
"Max Domi","MAX.DOMI","17-18","ARI","C","L",1995-03-02,22,81,211.9,77.79,82.6,84.21,87.63,88.85,5.46,1.56,53.39,11.25,74.34,13.93,103.17,14.57,7.33,0.92,3.9,42.14,60.4,88.6,6.41,10.24,86.13
"Max Domi","MAX.DOMI","18-19","MTL","C","L",1995-03-02,23,78,210.18,79.68,80.46,83.2,85.42,87.1,4.67,1.19,45.45,11.04,66.13,13.35,90.24,15.4,5.38,0.8,3.48,34.41,52.78,74.83,4.58,10.27,89.22
"Max Domi","MAX.DOMI","19-20","MTL","C","L",1995-03-02,24,68,160.95,100,86.43,84.7,86.3,90.12,6.71,0,55.94,8.78,73.66,13.3,94.89,15.06,7.28,0.8,6.71,47.16,60.36,79.83,6.48,12,100
"Max Pacioretty","MAX.PACIORETTY","10-11","MTL","L","L",1988-11-20,21,37,88.78,82.86,87.28,88.41,89.25,92.38,9.54,1.97,52.21,7.61,79.54,10.43,104.79,12.62,6.8,0.56,7.57,44.6,69.12,92.17,6.24,18.28,74.07
"Max Pacioretty","MAX.PACIORETTY","11-12","MTL","L","L",1988-11-20,22,79,247.25,89.85,84.07,85.6,86.99,88.27,6.34,0.72,51.04,9.67,73.35,12.34,97.9,14.64,6.83,0.91,5.62,41.37,61.02,83.26,5.92,12.41,92.6
"Max Pacioretty","MAX.PACIORETTY","12-13","MTL","L","L",1988-11-20,23,44,131.33,94.54,88.08,89.78,89.77,95.06,6.88,0.4,58.22,7.88,81.3,9.25,101.23,11.54,8.18,0.42,6.49,50.34,72.05,89.7,7.76,11.83,94.96
"Max Pacioretty","MAX.PACIORETTY","13-14","MTL","L","L",1988-11-20,24,72,217.73,77.95,83.99,86.3,88.42,86.89,6.78,1.92,53.17,10.14,72.83,11.56,102.91,13.48,6.34,0.96,4.86,43.04,61.27,89.43,5.38,12.75,81.08
"Max Pacioretty","MAX.PACIORETTY","14-15","MTL","L","L",1988-11-20,25,78,205.73,100,85.02,87.11,88.55,91.41,5.19,0,46.26,8.15,66.11,9.78,97.77,12.64,5.62,0.53,5.19,38.11,56.33,85.13,5.09,11.21,100
"Max Pacioretty","MAX.PACIORETTY","15-16","MTL","L","L",1988-11-20,26,79,236.27,76.84,81.47,84.4,87.3,89.79,6.67,2.01,48.9,11.13,71.51,13.22,99.25,14.44,6.72,0.76,4.66,37.78,58.29,84.81,5.96,13.65,81.92
"Max Pacioretty","MAX.PACIORETTY","16-17","MTL","L","L",1988-11-20,27,81,216.03,89.18,85.07,87.19,86.49,91.75,7.07,0.86,41.28,7.25,62.89,9.24,81.59,12.75,4.85,0.44,6.21,34.03,53.65,68.84,4.41,17.13,88.16
"Max Pacioretty","MAX.PACIORETTY","17-18","MTL","L","L",1988-11-20,28,62,194.48,92.36,86.81,87.31,88.64,90.5,8.43,0.7,63.76,9.69,90.93,13.21,121.83,15.61,8.7,0.91,7.74,54.07,77.72,106.22,7.79,13.23,92.8
"Max Pacioretty","MAX.PACIORETTY","18-19","VGK","L","L",1988-11-20,29,66,166.3,88.99,86.09,86.88,89.29,87.85,6.18,0.76,54.83,8.86,79.13,11.95,105.91,12.7,8.03,1.11,5.42,45.97,67.18,93.2,6.92,11.27,91.37
"Max Pacioretty","MAX.PACIORETTY","19-20","VGK","L","L",1988-11-20,30,69,172.63,92.95,89.76,91.62,93.05,91.75,9.71,0.74,68.85,7.86,94.01,8.6,124.85,9.32,8.97,0.81,8.98,60.99,85.41,115.53,8.16,14.11,90.62
"Maxim Afinogenov","MAXIM.AFINOGENOV","07-08","BUF","R","L",1979-09-04,28,55,177.97,87.83,81.7,82.46,85.29,88.79,4.55,0.63,44.88,10.05,62.76,13.35,83.49,14.4,5.45,0.69,3.92,34.82,49.41,69.1,4.76,10.13,93.73
"Maxim Afinogenov","MAXIM.AFINOGENOV","08-09","BUF","R","L",1979-09-04,29,48,108.75,100,87.5,88.05,89.36,88.01,6.35,0,45.22,6.46,64.34,8.73,86.62,10.31,4.78,0.65,6.35,38.76,55.61,76.31,4.13,14.04,100
"Maxim Afinogenov","MAXIM.AFINOGENOV","09-10","ATL","R","L",1979-09-04,30,82,253.47,88.8,82.24,82.36,84.07,83.07,6.1,0.77,43.83,9.47,58.75,12.58,80.22,15.2,5.13,1.05,5.33,34.37,46.17,65.02,4.09,13.92,91.88
"Maxime Lajoie","MAXIME.LAJOIE","18-19","OTT","D","L",1997-11-05,20,55,92.2,75.3,73.75,73.02,74.41,81.61,6.03,1.98,37.59,13.38,47.02,17.38,62.86,21.62,4.68,1.05,4.05,24.21,29.64,41.25,3.62,16.05,85.21
"Melker Karlsson","MELKER.KARLSSON","14-15","S.J","C","R",1990-07-18,24,53,55.05,54.86,70.49,73.72,80.41,75.17,3.14,2.58,26.74,11.19,43.63,15.55,68.29,16.64,3.6,1.19,0.56,15.54,28.08,51.65,2.41,11.74,76.92
"Michael Amadio","MICHAEL.AMADIO","19-20","L.A","C","R",1996-05-13,23,66,98.67,100,79.81,81.03,82.25,83.63,4.98,0,58.31,14.75,78.56,18.39,95.91,20.7,6.62,1.3,4.98,43.56,60.17,75.21,5.32,8.54,100
"Michael Del Zotto","MICHAEL.DEL ZOTTO","09-10","NYR","D","L",1990-06-24,19,80,304.8,87.15,85.48,87.51,87.83,87.12,7.14,1.05,53.27,9.05,74.56,10.64,93.48,12.95,7.72,1.14,6.09,44.22,63.92,80.53,6.58,13.4,88.36
"Michael Del Zotto","MICHAEL.DEL ZOTTO","10-11","NYR","D","L",1990-06-24,20,45,175.28,94.92,83.66,83.73,84.98,90.12,5.57,0.3,49.49,9.66,69.76,13.56,92.46,16.34,7.27,0.8,5.27,39.83,56.2,76.13,6.48,11.25,96.92
"Michael Del Zotto","MICHAEL.DEL ZOTTO","11-12","NYR","D","L",1990-06-24,21,76,320.13,100,86.19,86.84,87.24,91,5.47,0,42.4,6.79,64.62,9.79,88.13,12.89,6.8,0.67,5.47,35.6,54.83,75.24,6.13,12.91,100
"Michael Del Zotto","MICHAEL.DEL ZOTTO","12-13","NYR","D","L",1990-06-24,22,46,131.78,87.06,76.76,75.96,79.08,83.79,5.94,0.88,43.34,13.12,56.87,18,81.87,21.66,5.27,1.02,5.06,30.21,38.87,60.21,4.25,13.71,93.27
"Michael Del Zotto","MICHAEL.DEL ZOTTO","13-14","NYR","D","L",1990-06-24,23,42,81.12,91.77,85.18,83.41,86.87,85.26,7.67,0.69,50.1,8.71,74.01,14.72,106.69,16.12,6.33,1.09,6.98,41.38,59.29,90.57,5.24,15.31,92.11
"Michael Del Zotto","MICHAEL.DEL ZOTTO","14-15","PHI","D","L",1990-06-24,24,63,110.77,85.58,78.68,82.21,85.9,87.68,6.43,1.08,39.47,10.69,56.74,12.27,78.31,12.85,4.97,0.7,5.35,28.77,44.47,65.45,4.27,16.29,89.87
"Michael Del Zotto","MICHAEL.DEL ZOTTO","15-16","PHI","D","L",1990-06-24,25,52,73.05,100,86.07,87.12,89.95,89.91,4.2,0,41.86,6.78,57.93,8.57,84.64,9.45,5.56,0.62,4.2,35.09,49.36,75.19,4.94,10.03,100
"Michael Del Zotto","MICHAEL.DEL ZOTTO","17-18","VAN","D","L",1990-06-24,27,81,75.35,76.29,73.03,74.54,80.7,78.43,8.33,2.59,43.93,16.22,57.12,19.51,85.61,20.47,5.5,1.51,5.74,27.71,37.61,65.14,3.99,18.96,84.05
"Michael Frolik","MICHAEL.FROLIK","08-09","FLA","C","L",1988-02-17,20,77,175.18,83.38,87.58,86.56,86.04,88.11,7.01,1.4,52.09,7.39,71.67,11.13,93.72,15.2,6.2,0.84,5.61,44.7,60.54,78.51,5.36,13.46,81.08
"Michael Frolik","MICHAEL.FROLIK","09-10","FLA","C/R","L",1988-02-17,21,82,226.2,83.74,81.8,83.72,86.19,87.67,5.81,1.13,48.8,10.85,66.88,13.01,91.36,14.64,5.77,0.81,4.68,37.94,53.87,76.72,4.96,11.9,89.61
"Michael Frolik","MICHAEL.FROLIK","10-11","FLA","R","L",1988-02-17,22,52,107.68,87.64,84.22,84.9,85.01,87.47,3.99,0.56,50.91,9.54,66.47,11.82,83.5,14.73,5.52,0.79,3.43,41.37,54.66,68.77,4.73,7.84,94.1
"Michael Frolik","MICHAEL.FROLIK","13-14","WPG","R","L",1988-02-17,25,79,79.77,58.76,84.31,88.63,91.47,80.36,2.14,1.5,39.74,7.39,62.87,8.06,86.91,8.1,4.65,1.14,0.64,32.34,54.81,78.81,3.51,5.39,79.65
"Michael Frolik","MICHAEL.FROLIK","14-15","WPG","R","L",1988-02-17,26,79,133.47,91.78,88.18,88.35,88.37,91.31,5.92,0.53,48.62,6.51,62.56,8.25,88.17,11.61,5.62,0.53,5.39,42.1,54.31,76.56,5.09,12.18,91.86
"Michael Frolik","MICHAEL.FROLIK","16-17","CGY","R","L",1988-02-17,28,80,96.4,100,88.8,86.39,87.67,92.83,7.99,0,48.88,6.17,67.77,10.68,93.73,13.19,6.52,0.5,7.99,42.72,57.09,80.55,6.02,16.35,100
"Michael Grabner","MICHAEL.GRABNER","10-11","NYI","R","L",1987-10-05,22,76,69.4,100,84.27,84.18,83.72,84.82,6.69,0,45.82,8.55,55.43,10.42,81.77,15.9,5.84,1.05,6.69,37.27,45.01,65.87,4.8,14.6,100
"Michael Grabner","MICHAEL.GRABNER","11-12","NYI","R","L",1987-10-05,23,74,60.42,84.84,74.23,74.4,76.51,74.95,4.84,0.86,28.31,9.83,41.45,14.26,62.82,19.29,3.57,1.19,3.97,18.48,27.19,43.54,2.37,17.08,91.21
"Michael Kostka","MICHAEL.KOSTKA","12-13","TOR","D","R",1985-11-28,26,34,88.85,100,88.61,87.05,88.31,91.72,5.88,0,46.96,6.04,64.6,9.61,86.28,11.43,5.83,0.53,5.88,40.92,54.99,74.85,5.31,12.51,100
"Michael Nylander","MICHAEL.NYLANDER","07-08","WSH","C","L",1972-10-03,34,40,203.13,89.59,86.29,85.1,88.09,83.91,7.78,0.9,51.32,8.15,66.43,11.63,90.94,12.29,5.99,1.15,6.88,43.17,54.8,78.65,4.84,15.16,88.91
"Michael Nylander","MICHAEL.NYLANDER","08-09","WSH","C","L",1972-10-03,35,72,159.38,87.68,83.59,83.68,86.29,84.15,5.49,0.77,52.76,10.36,70.41,13.73,95.99,15.25,6.41,1.21,4.72,42.4,56.68,80.75,5.21,10.41,92.55
"Michael Peca","MICHAEL.PECA","07-08","CBJ","C","R",1974-03-26,33,65,164.27,100,88.52,88.19,90.41,94.81,7.25,0,46.34,6.01,60.5,8.1,83.5,8.86,5.14,0.28,7.25,40.33,52.4,74.64,4.85,15.64,100
"Michael Peca","MICHAEL.PECA","08-09","CBJ","C","R",1974-03-26,34,69,61.78,100,88.69,85.86,86.91,87.42,3.67,0,36.79,4.69,58.33,9.61,75.95,11.44,3.91,0.56,3.67,32.1,48.72,64.51,3.35,9.98,100
"Michael Raffl","MICHAEL.RAFFL","15-16","PHI","L","L",1988-12-01,26,82,105.32,87.23,90.06,88.43,90.71,87.86,3.62,0.53,49.22,5.43,66.33,8.68,90.67,9.29,5.49,0.76,3.09,43.78,57.65,81.39,4.73,7.35,90.25
"Michael Rasmussen","MICHAEL.RASMUSSEN","18-19","DET","C","L",1999-04-17,19,61,110.32,91.34,78.23,80.16,82.55,89.77,5.79,0.55,35.65,9.92,51.76,12.81,72.7,15.37,4.92,0.56,5.24,25.73,38.95,57.33,4.36,16.25,94.46
"Michael Ryder","MICHAEL.RYDER","07-08","MTL","R","R",1980-03-31,27,70,148.57,100,86.94,88.48,87.89,95.33,9.73,0,57.65,8.66,79.8,10.39,104.27,14.36,7.83,0.38,9.73,49,69.42,89.91,7.45,16.88,100
"Michael Ryder","MICHAEL.RYDER","08-09","BOS","R","R",1980-03-31,28,73,224.57,92.17,88.01,88.93,88.77,92.17,8.96,0.76,65.08,8.86,83.25,10.36,108.05,13.67,7.17,0.61,8.2,56.21,72.89,94.38,6.56,13.77,91.41
"Michael Ryder","MICHAEL.RYDER","09-10","BOS","R","R",1980-03-31,29,81,182.98,89.42,82.45,83.75,85.45,84.79,6.57,0.78,53.49,11.39,67.67,13.13,91.19,15.53,6.05,1.09,5.79,42.11,54.54,75.66,4.96,12.28,93.18
"Michael Ryder","MICHAEL.RYDER","10-11","BOS","R","R",1980-03-31,30,77,165.9,84.4,78.83,78.09,81.92,82.38,6.22,1.15,52.08,13.99,66.22,18.58,90.56,19.99,5.5,1.18,5.07,38.1,47.64,70.56,4.32,11.95,91.78
"Michael Ryder","MICHAEL.RYDER","11-12","DAL","R","R",1980-03-31,31,78,214.78,89.65,83.39,82.96,84.75,88.72,4.52,0.52,40.31,8.03,57.81,11.88,80.16,14.42,5.27,0.67,4,32.28,45.93,65.73,4.6,11.22,93.49
"Michael Ryder","MICHAEL.RYDER","12-13","DAL","R","R",1980-03-31,32,19,57.97,100,86.8,88.42,91.34,90.81,7.31,0,53.5,8.14,76.97,10.08,106.53,10.1,7.16,0.72,7.31,45.36,66.89,96.43,6.44,13.66,100
"Michael Ryder","MICHAEL.RYDER","12-13","MTL","R","R",1980-03-31,32,27,77.5,94.72,84.07,83.67,85.2,82.43,12.09,0.67,47.55,9.01,58.44,11.4,87.33,15.17,5.16,1.1,11.41,38.54,47.04,72.15,4.06,25.42,92.53
"Michael Ryder","MICHAEL.RYDER","13-14","N.J","R","R",1980-03-31,33,82,190.48,94.36,83.65,82.33,85.08,84.54,6.21,0.37,46.84,9.16,59.73,12.82,78.24,13.72,5.15,0.94,5.84,37.68,46.91,64.52,4.21,13.27,95.94
"Michael Ryder","MICHAEL.RYDER","14-15","N.J","R","R",1980-03-31,34,45,67.4,88.77,82.28,86.12,88.61,83.42,6.12,0.77,48.27,10.4,69.02,11.13,93.34,12,5.91,1.18,5.35,37.87,57.89,81.34,4.74,12.69,92.55
"Michael Stone","MICHAEL.STONE","13-14","ARI","D","R",1990-06-07,23,70,89.57,91.66,89.62,88.05,87.59,91.15,6.85,0.62,52.55,6.09,77.11,10.46,102.11,14.46,6.07,0.59,6.22,46.46,66.65,87.65,5.48,13.03,89.77
"Michael Stone","MICHAEL.STONE","14-15","ARI","D","R",1990-06-07,24,77,88.85,100,91.88,89.56,90.5,93,8.55,0,60.64,5.36,88.8,10.35,116.41,12.22,7.36,0.55,8.55,55.28,78.45,104.19,6.81,14.1,100
"Michael Stone","MICHAEL.STONE","15-16","ARI","D","R",1990-06-07,25,75,212.23,82.83,83.89,86.32,88.68,89.6,7.05,1.46,51.55,9.9,69.99,11.09,95.67,12.21,7.06,0.82,5.59,41.65,58.9,83.45,6.25,13.68,85.24
"Michael Stone","MICHAEL.STONE","16-17","ARI","D","R",1990-06-07,26,44,76.38,69.06,77.84,80.19,81.73,86.05,5.29,2.37,42.38,12.07,57.96,14.32,71.15,15.91,5.72,0.93,2.92,30.31,43.64,55.25,4.79,12.49,80.34
"Michael York","MICHAEL.YORK","07-08","ARI","L","R",1978-01-03,29,62,109,82.28,80.97,80.16,84.12,85.1,4.96,1.07,51.46,12.09,68.76,17.01,92.84,17.53,6.63,1.16,3.89,39.37,51.75,75.31,5.47,9.64,91.17
"Michal Handzus","MICHAL.HANDZUS","08-09","L.A","C","L",1977-03-11,31,81,251.98,97.67,87.27,89.21,90.76,91.06,9.9,0.24,53.74,7.84,85.5,10.34,115.14,11.72,7.47,0.73,9.67,45.9,75.16,103.42,6.74,18.43,96.99
"Michal Handzus","MICHAL.HANDZUS","09-10","L.A","C","L",1977-03-11,32,80,199.13,86.22,81.15,82.83,85.11,82.75,5.9,0.94,43.49,10.1,65.95,13.67,89.85,15.72,5.52,1.15,4.96,33.39,52.28,74.13,4.37,13.57,90.67
"Michal Handzus","MICHAL.HANDZUS","10-11","L.A","C","L",1977-03-11,33,80,218.53,95.48,90.69,90,90.89,93.61,5.39,0.26,50.85,5.22,72.42,8.05,99.81,10,5.35,0.37,5.13,45.63,64.37,89.81,4.98,10.6,95.11
"Michal Handzus","MICHAL.HANDZUS","11-12","S.J","C","L",1977-03-11,34,67,72.35,100,90.98,91.01,90.94,94.49,6.35,0,60.12,5.96,84.14,8.31,108.94,10.85,7.4,0.43,6.35,54.16,75.83,98.09,6.97,10.57,100
"Michal Rozsival","MICHAL.ROZSIVAL","07-08","NYR","D","R",1978-09-03,29,80,294.3,91.56,83.09,86.18,86.7,85.76,6.32,0.58,51.91,10.56,75.41,12.1,94.21,14.45,7,1.16,5.74,41.35,63.31,79.76,5.83,12.18,94.48
"Michal Rozsival","MICHAL.ROZSIVAL","08-09","NYR","D","R",1978-09-03,30,76,258.3,77.44,85.14,87.23,88.94,87.17,5.61,1.64,51.83,9.05,71.51,10.47,95.63,11.89,7.02,1.03,3.98,42.78,61.04,83.74,5.99,10.83,81.92
"Michal Rozsival","MICHAL.ROZSIVAL","09-10","NYR","D","R",1978-09-03,31,82,154.88,100,80.87,83.17,83.53,84.51,4.22,0,42.4,10.03,65.36,13.23,84.88,16.74,6.21,1.14,4.22,32.37,52.13,68.14,5.07,9.96,100
"Michal Rozsival","MICHAL.ROZSIVAL","10-11","NYR","D","R",1978-09-03,32,32,96.57,100,84.12,83.68,83.68,88.15,5.61,0,50.03,9.44,69.12,13.48,82.27,16.05,7.39,0.99,5.61,40.58,55.64,66.22,6.4,11.21,100
"Micheal Ferland","MICHEAL.FERLAND","15-16","CGY","L","L",1992-04-20,23,70,72,78.48,84.38,86.56,89.5,88.32,6.44,1.77,53.29,9.87,74.81,11.62,99.33,11.66,6.99,0.93,4.68,43.42,63.19,87.68,6.07,12.09,82.09
"Micheal Ferland","MICHEAL.FERLAND","17-18","CGY","L","L",1992-04-20,25,76,142.65,82.38,85.47,85.92,88.52,90.82,6.25,1.34,58.05,9.87,79.57,13.03,110.75,14.37,7.86,0.79,4.92,48.18,66.54,96.38,7.07,10.77,86.45
"Micheal Ferland","MICHEAL.FERLAND","18-19","CAR","L","L",1992-04-20,26,69,135.6,91.95,80.64,83.5,85.89,94.54,9.09,0.8,60.85,14.61,83.23,16.45,108.45,17.81,8.42,0.49,8.3,46.24,66.78,90.64,7.93,14.94,94.55
"Michel Ouellet","MICHEL.OUELLET","07-08","T.B","R","R",1982-03-05,25,64,129.17,100,82.51,85.32,83.37,86.7,7.96,0,42.73,9.06,63.02,10.84,81.97,16.35,5.48,0.84,7.96,33.68,52.18,65.62,4.64,18.63,100
"Mika Zibanejad","MIKA.ZIBANEJAD","12-13","OTT","C","R",1993-04-18,19,41,77.92,90.16,82.31,83.19,84.4,89.77,6.14,0.67,47.09,10.12,65.02,13.14,82.98,15.34,5.81,0.66,5.47,36.97,51.88,67.64,5.15,13.03,93.38
"Mika Zibanejad","MIKA.ZIBANEJAD","13-14","OTT","C","R",1993-04-18,20,69,131.88,92.02,82.06,85.63,87.97,89.31,5.19,0.45,48.25,10.55,71.23,11.95,97.18,13.29,5.93,0.71,4.74,37.7,59.28,83.89,5.22,10.76,95.73
"Mika Zibanejad","MIKA.ZIBANEJAD","14-15","OTT","C","R",1993-04-18,21,80,214.43,100,91.01,90.51,91.48,92.88,5.63,0,53.3,5.27,77.47,8.13,103.36,9.62,7.3,0.56,5.63,48.04,69.35,93.74,6.74,10.56,100
"Mika Zibanejad","MIKA.ZIBANEJAD","15-16","OTT","C","R",1993-04-18,22,79,195.17,90.23,88.66,88.93,90.27,92.11,4.91,0.53,48,6.14,68.75,8.56,93.95,10.13,5.67,0.49,4.38,41.86,60.2,83.82,5.19,10.24,91.33
"Mika Zibanejad","MIKA.ZIBANEJAD","16-17","NYR","C","R",1993-04-18,23,52,133.75,83.14,86.12,87.28,87.4,89.15,8.25,1.67,59.22,9.54,84.27,12.28,106.14,15.31,8.59,1.05,6.58,49.68,71.99,90.83,7.55,13.93,82.46
"Mika Zibanejad","MIKA.ZIBANEJAD","17-18","NYR","C","R",1993-04-18,24,71,212.93,90.75,86.46,87.53,89.26,91.23,8.07,0.82,58.79,9.21,83.99,11.96,110.89,13.34,7.74,0.74,7.25,49.58,72.03,97.55,6.99,13.73,91.06
