"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","G","A1","A2","Points","iSF","iFF","iCF","ixG","Sh%","FSh%","xFSh%","iBLK","GIVE","TAKE","iHF","iHA","iPENT2","iPEND2","iPENT5","iPEND5","iPEN±","FOW","FOL","FO±"
"Jeff Finger","JEFF.FINGER","08-09","TOR","D","R",1979-12-18,28,65,1059.78,5,6,7,18,47,77,126,1.87,10.64,6.49,2.43,110,46,25,113,70,12,13,1,1,1,0,0,0
"Jeff Finger","JEFF.FINGER","09-10","TOR","D","R",1979-12-18,29,39,449.5,1,4,4,9,27,44,64,1.25,3.7,2.27,2.84,70,14,7,70,32,4,6,2,2,2,0,0,0
"Jeff Giuliano","JEFF.GIULIANO","07-08","L.A","L","R",1979-06-20,28,53,471.12,0,3,2,5,27,38,46,2.87,0,0,7.55,8,9,5,61,57,7,4,0,0,-3,77,94,-17
"Jeff Halpern","JEFF.HALPERN","07-08","DAL","C","R",1976-05-03,31,64,768.92,7,7,5,19,69,98,138,5.82,10.14,7.14,5.94,26,21,28,51,63,10,16,0,0,6,191,167,24
"Jeff Halpern","JEFF.HALPERN","07-08","T.B","C","R",1976-05-03,31,19,249.55,7,2,0,9,36,41,56,2.59,19.44,17.07,6.32,5,2,5,23,23,5,5,0,0,0,63,77,-14
"Jeff Halpern","JEFF.HALPERN","08-09","T.B","C","R",1976-05-03,32,52,584.85,4,6,0,10,40,61,76,3.5,10,6.56,5.74,28,11,14,25,49,8,8,0,0,0,257,220,37
"Jeff Halpern","JEFF.HALPERN","09-10","L.A","C","R",1976-05-03,33,16,140.38,0,1,1,2,6,11,11,0.87,0,0,7.91,8,3,3,9,10,6,1,0,0,-5,36,40,-4
"Jeff Halpern","JEFF.HALPERN","09-10","T.B","C","R",1976-05-03,33,55,618.58,7,3,2,12,55,73,86,5.77,12.73,9.59,7.9,24,11,16,27,47,10,11,1,1,1,136,118,18
"Jeff Halpern","JEFF.HALPERN","10-11","MTL","C","R",1976-05-03,34,72,720.22,10,9,5,24,55,74,98,5.23,18.18,13.51,7.07,33,14,11,39,66,6,13,1,1,7,248,191,57
"Jeff Halpern","JEFF.HALPERN","11-12","WSH","C","R",1976-05-03,35,69,724.53,4,6,3,13,60,79,99,7.42,6.67,5.06,9.39,27,5,20,48,76,9,9,0,0,0,252,185,67
"Jeff Halpern","JEFF.HALPERN","12-13","MTL","C","R",1976-05-03,36,16,151.73,1,1,0,2,12,17,23,1.33,8.33,5.88,7.82,6,1,5,19,13,1,2,0,0,1,95,63,32
"Jeff Halpern","JEFF.HALPERN","12-13","NYR","C","R",1976-05-03,36,30,206.7,0,0,1,1,9,15,20,0.89,0,0,5.93,11,1,5,32,27,3,4,0,0,1,67,50,17
"Jeff Halpern","JEFF.HALPERN","13-14","ARI","C","R",1976-05-03,37,69,559.47,5,3,4,12,42,54,68,3.59,11.9,9.26,6.65,21,3,8,64,64,11,10,0,0,-1,233,182,51
"Jeff Petry","JEFF.PETRY","10-11","EDM","D","R",1987-12-09,22,35,561.1,1,0,1,2,32,56,91,1.1,3.12,1.79,1.96,43,23,14,42,44,4,3,0,0,-1,0,0,0
"Jeff Petry","JEFF.PETRY","11-12","EDM","D","R",1987-12-09,23,73,1243.13,1,11,7,19,83,123,185,4.24,1.2,0.81,3.45,100,73,23,96,90,9,11,0,0,2,0,0,0
"Jeff Petry","JEFF.PETRY","12-13","EDM","D","R",1987-12-09,24,48,816.82,2,4,5,11,61,89,125,2.06,3.28,2.25,2.31,60,37,19,87,71,7,8,1,1,1,0,1,-1
"Jeff Petry","JEFF.PETRY","13-14","EDM","D","R",1987-12-09,25,80,1337.23,4,4,4,12,74,120,185,3.6,5.41,3.33,3,97,73,20,150,106,15,9,0,0,-6,0,0,0
"Jeff Petry","JEFF.PETRY","14-15","EDM","D","R",1987-12-09,26,59,1030.27,3,4,3,10,83,123,193,3.34,3.61,2.44,2.72,64,55,26,93,78,12,4,0,0,-8,0,0,0
"Jeff Petry","JEFF.PETRY","14-15","MTL","D","R",1987-12-09,26,19,331.05,3,3,0,6,16,24,42,0.9,18.75,12.5,3.75,32,15,11,39,39,3,3,0,0,0,0,0,0
"Jeff Petry","JEFF.PETRY","15-16","MTL","D","R",1987-12-09,27,51,839.72,3,2,2,7,82,118,189,3.56,3.66,2.54,3.02,56,40,11,71,111,8,3,0,0,-5,0,0,0
"Jeff Petry","JEFF.PETRY","16-17","MTL","D","R",1987-12-09,28,80,1412.47,6,7,7,20,139,205,292,5.41,4.32,2.93,2.64,116,85,15,147,148,9,5,0,0,-4,0,0,0
"Jeff Petry","JEFF.PETRY","17-18","MTL","D","R",1987-12-09,29,82,1427.27,6,8,2,16,127,173,268,6.16,4.72,3.47,3.56,99,74,27,145,122,10,8,0,0,-2,0,0,0
"Jeff Petry","JEFF.PETRY","18-19","MTL","D","R",1987-12-09,30,82,1425.98,6,12,10,28,121,198,312,5.12,4.96,3.03,2.59,89,104,32,159,135,11,5,0,0,-6,0,0,0
"Jeff Petry","JEFF.PETRY","19-20","MTL","D","R",1987-12-09,31,71,1270.8,4,7,10,21,106,165,272,4.7,3.77,2.42,2.85,57,70,23,145,109,9,9,0,0,0,0,0,0
"Jeff Schultz","JEFF.SCHULTZ","07-08","WSH","D","L",1986-02-25,21,72,1013.03,5,4,6,15,31,54,97,1.27,16.13,9.26,2.35,64,41,14,49,81,13,3,0,0,-10,1,0,1
"Jeff Schultz","JEFF.SCHULTZ","08-09","WSH","D","L",1986-02-25,22,64,978.28,0,2,6,8,32,44,85,0.99,0,0,2.25,61,27,7,43,76,4,3,1,1,-1,0,0,0
"Jeff Schultz","JEFF.SCHULTZ","09-10","WSH","D","L",1986-02-25,23,73,1177.82,3,5,15,23,41,57,95,1.47,7.32,5.26,2.58,99,36,9,61,71,10,2,0,0,-8,0,0,0
"Jeff Schultz","JEFF.SCHULTZ","10-11","WSH","D","L",1986-02-25,24,71,1167.63,1,1,4,6,28,47,86,0.85,3.57,2.13,1.81,102,33,13,44,79,4,1,0,0,-3,0,0,0
"Jeff Schultz","JEFF.SCHULTZ","11-12","WSH","D","L",1986-02-25,25,54,732.55,1,3,0,4,22,34,59,0.72,4.55,2.94,2.12,48,29,9,42,46,5,1,0,0,-4,0,0,0
"Jeff Schultz","JEFF.SCHULTZ","12-13","WSH","D","L",1986-02-25,26,26,327.18,0,2,1,3,12,16,34,0.3,0,0,1.88,19,4,3,15,33,6,1,0,0,-5,0,0,0
"Jeff Schultz","JEFF.SCHULTZ","14-15","L.A","D","L",1986-02-25,28,9,130.75,0,1,0,1,7,11,16,0.23,0,0,2.09,8,4,0,10,11,2,0,0,0,-2,0,0,0
"Jeff Skinner","JEFF.SKINNER","10-11","CAR","C","L",1992-05-16,18,81,1036.87,23,8,11,42,151,223,299,19.83,15.23,10.31,8.89,27,23,57,65,91,13,43,0,0,30,48,84,-36
"Jeff Skinner","JEFF.SKINNER","11-12","CAR","C","L",1992-05-16,19,64,904.68,15,9,5,29,147,201,263,15.78,10.2,7.46,7.85,13,32,39,36,83,16,45,0,0,29,61,83,-22
"Jeff Skinner","JEFF.SKINNER","12-13","CAR","C","L",1992-05-16,20,42,620.62,7,4,2,13,119,168,214,11.5,5.88,4.17,6.85,8,14,35,17,59,8,20,0,0,12,18,19,-1
"Jeff Skinner","JEFF.SKINNER","13-14","CAR","C","L",1992-05-16,21,71,950.33,19,9,3,31,195,249,324,16.25,9.74,7.63,6.53,6,32,43,20,56,10,23,0,0,13,20,22,-2
"Jeff Skinner","JEFF.SKINNER","14-15","CAR","C","L",1992-05-16,22,77,1011.23,13,7,3,23,179,262,343,16.54,7.26,4.96,6.31,11,32,53,44,70,7,23,0,0,16,11,13,-2
"Jeff Skinner","JEFF.SKINNER","15-16","CAR","C","L",1992-05-16,23,82,1110,19,17,2,38,194,260,333,19.46,9.79,7.31,7.48,16,38,71,20,75,6,23,0,0,17,7,13,-6
"Jeff Skinner","JEFF.SKINNER","16-17","CAR","C","L",1992-05-16,24,79,1166.8,27,10,5,42,214,285,373,22.26,12.62,9.47,7.81,25,51,56,31,78,11,28,0,0,17,8,13,-5
"Jeff Skinner","JEFF.SKINNER","17-18","CAR","C","L",1992-05-16,25,82,1140.1,18,9,9,36,211,286,370,19.41,8.53,6.29,6.79,23,52,83,33,80,16,22,0,0,6,21,27,-6
"Jeff Skinner","JEFF.SKINNER","18-19","BUF","C","L",1992-05-16,26,82,1210.05,27,11,4,42,196,263,323,19.12,13.78,10.27,7.27,23,34,53,29,52,10,32,0,0,22,93,102,-9
"Jeff Skinner","JEFF.SKINNER","19-20","BUF","C","L",1992-05-16,27,59,792.78,14,3,2,19,147,192,238,12.53,9.52,7.29,6.53,10,21,27,29,27,8,20,0,0,12,16,37,-21
"Jeff Taffe","JEFF.TAFFE","07-08","PIT","L","L",1981-02-19,26,45,375.95,3,2,3,8,44,64,82,3.27,6.82,4.69,5.11,9,5,9,47,26,4,6,0,0,2,67,71,-4
"Jeff Taffe","JEFF.TAFFE","08-09","PIT","L","L",1981-02-19,27,8,54.18,0,0,0,0,5,8,9,0.22,0,0,2.75,0,1,0,2,4,0,0,0,0,0,15,12,3
"Jeff Taffe","JEFF.TAFFE","09-10","FLA","L","L",1981-02-19,28,21,168.62,1,1,0,2,17,19,26,1.38,5.88,5.26,7.26,7,3,6,27,8,2,3,0,0,1,32,38,-6
"Jeff Taffe","JEFF.TAFFE","11-12","MIN","L","L",1981-02-19,30,5,55.33,0,1,1,2,6,7,10,0.36,0,0,5.14,2,1,0,7,8,0,0,0,0,0,1,2,-1
"Jeff Tambellini","JEFF.TAMBELLINI","07-08","NYI","L","L",1984-04-13,23,31,303.32,1,1,2,4,43,49,55,2.44,2.33,2.04,4.98,10,7,8,18,24,3,3,0,0,0,0,0,0
"Jeff Tambellini","JEFF.TAMBELLINI","08-09","NYI","L","L",1984-04-13,24,65,766.22,7,3,5,15,89,118,152,8.46,7.87,5.93,7.17,30,14,15,94,50,11,12,0,0,1,3,2,1
"Jeff Tambellini","JEFF.TAMBELLINI","09-10","NYI","L","L",1984-04-13,25,36,370.03,4,3,1,8,46,58,74,5.02,8.7,6.9,8.66,12,7,7,47,32,5,4,0,0,-1,0,2,-2
"Jeff Tambellini","JEFF.TAMBELLINI","10-11","VAN","L","L",1984-04-13,26,62,630.32,7,2,3,12,95,135,167,9.53,7.37,5.19,7.06,20,8,10,106,68,6,4,0,0,-2,15,11,4
"Jeff Woywitka","JEFF.WOYWITKA","07-08","STL","D","L",1983-09-01,24,27,380.18,2,0,5,7,23,32,44,0.93,8.7,6.25,2.91,22,12,2,14,54,5,1,0,0,-4,0,0,0
"Jeff Woywitka","JEFF.WOYWITKA","08-09","STL","D","L",1983-09-01,25,65,968.12,1,4,5,10,46,66,92,1.91,2.17,1.52,2.89,64,17,13,15,100,11,4,3,3,-7,0,0,0
"Jeff Woywitka","JEFF.WOYWITKA","09-10","DAL","D","L",1983-09-01,26,35,458.5,0,0,1,1,39,56,83,1.57,0,0,2.8,36,17,6,25,62,2,4,1,1,2,0,0,0
"Jeff Woywitka","JEFF.WOYWITKA","10-11","DAL","D","L",1983-09-01,27,63,1038.75,1,1,7,9,56,85,141,1.42,1.79,1.18,1.67,87,25,18,41,154,10,4,0,0,-6,0,0,0
"Jeff Woywitka","JEFF.WOYWITKA","11-12","NYR","D","L",1983-09-01,28,27,269.38,1,2,3,6,13,18,33,0.4,7.69,5.56,2.22,19,7,4,18,40,4,1,0,0,-3,0,0,0
"Jeffrey Hamilton","JEFFREY.HAMILTON","07-08","CAR","C","R",1977-09-04,30,58,345.93,2,3,3,8,48,65,91,3.12,4.17,3.08,4.8,9,7,5,16,12,3,5,0,0,2,36,40,-4
"Jeffrey Hamilton","JEFFREY.HAMILTON","08-09","TOR","C","R",1977-09-04,31,15,160.6,3,1,2,6,27,37,48,1.72,11.11,8.11,4.65,5,5,6,6,10,2,1,0,0,-1,3,8,-5
"Jere Lehtinen","JERE.LEHTINEN","07-08","DAL","R","R",1973-06-24,34,48,587.53,6,5,4,15,83,113,152,8.36,7.23,5.31,7.4,16,15,29,16,47,5,5,0,0,0,0,0,0
"Jere Lehtinen","JERE.LEHTINEN","08-09","DAL","R","R",1973-06-24,35,48,602.22,6,4,6,16,86,121,145,7.46,6.98,4.96,6.17,17,7,25,21,72,2,4,0,0,2,1,0,1
"Jere Lehtinen","JERE.LEHTINEN","09-10","DAL","R","R",1973-06-24,36,57,654.32,2,5,5,12,74,99,130,6.22,2.7,2.02,6.28,12,13,29,40,58,3,10,0,0,7,1,1,0
"Jeremy Colliton","JEREMY.COLLITON","07-08","NYI","C","R",1985-01-13,22,16,106.83,0,0,0,0,15,18,20,1.55,0,0,8.61,1,1,6,11,17,4,3,0,0,-1,40,35,5
"Jeremy Colliton","JEREMY.COLLITON","08-09","NYI","C","R",1985-01-13,23,6,50.12,0,1,0,1,3,4,4,0.22,0,0,5.5,5,1,0,18,6,1,2,0,0,1,36,16,20
"Jeremy Colliton","JEREMY.COLLITON","10-11","NYI","C","R",1985-01-13,25,15,150.65,0,1,0,1,5,11,18,0.74,0,0,6.73,8,4,10,23,23,4,1,0,0,-3,36,25,11
"Jeremy Lauzon","JEREMY.LAUZON","18-19","BOS","D","L",1997-04-28,21,16,211.3,1,0,0,1,9,15,27,0.32,11.11,6.67,2.13,10,4,4,11,19,1,0,0,0,-1,0,0,0
"Jeremy Lauzon","JEREMY.LAUZON","19-20","BOS","D","L",1997-04-28,22,19,254.45,1,0,1,2,19,26,32,1.29,5.26,3.85,4.96,16,6,2,27,22,7,1,1,1,-6,0,0,0
"Jeremy Morin","JEREMY.MORIN","10-11","CHI","L","R",1991-04-16,19,9,90.35,2,0,0,2,11,14,16,0.8,18.18,14.29,5.71,2,2,3,12,4,2,0,1,1,-2,0,0,0
"Jeremy Morin","JEREMY.MORIN","13-14","CHI","L","R",1991-04-16,22,24,210.93,5,5,1,11,43,57,73,3.55,11.63,8.77,6.23,2,0,9,20,29,6,10,0,0,4,3,2,1
"Jeremy Morin","JEREMY.MORIN","14-15","CBJ","L","R",1991-04-16,23,28,311.45,2,4,0,6,42,53,65,3.36,4.76,3.77,6.34,4,7,11,31,25,2,3,1,1,1,0,3,-3
"Jeremy Morin","JEREMY.MORIN","14-15","CHI","L","R",1991-04-16,23,15,114.58,0,0,0,0,28,32,41,1.76,0,0,5.5,1,2,3,13,16,5,6,1,1,1,1,0,1
"Jeremy Reich","JEREMY.REICH","07-08","BOS","L","L",1979-02-11,28,58,391.98,1,1,0,2,36,54,62,2.7,2.78,1.85,5,9,1,6,46,38,7,3,9,9,-4,8,4,4
"Jeremy Roenick","JEREMY.ROENICK","07-08","S.J","C","R",1970-01-17,37,69,729.07,7,7,7,21,61,88,102,5.88,11.48,7.95,6.68,20,38,18,90,73,9,4,0,0,-5,55,74,-19
"Jeremy Roenick","JEREMY.ROENICK","08-09","S.J","C","R",1970-01-17,38,42,435.32,3,6,1,10,44,53,66,4.4,6.82,5.66,8.3,14,25,15,51,48,5,7,0,0,2,93,107,-14
"Jeremy Welsh","JEREMY.WELSH","13-14","VAN","C","L",1988-04-30,25,19,128.02,1,0,0,1,13,18,20,0.91,7.69,5.56,5.06,8,5,3,16,12,1,3,0,0,2,46,43,3
"Jeremy Williams","JEREMY.WILLIAMS","07-08","TOR","R","R",1984-01-26,23,18,120.17,2,0,0,2,13,19,26,1.09,15.38,10.53,5.74,6,5,3,8,11,2,0,0,1,-1,0,3,-3
"Jeremy Williams","JEREMY.WILLIAMS","08-09","TOR","R","R",1984-01-26,24,11,125.48,5,1,0,6,21,25,31,1.27,23.81,20,5.08,4,1,1,8,7,1,2,0,0,1,0,1,-1
"Jerome Samson","JEROME.SAMSON","09-10","CAR","R","R",1987-09-04,22,7,58.27,0,2,0,2,17,20,20,1.08,0,0,5.4,2,1,3,2,9,4,1,0,0,-3,0,1,-1
"Jerome Samson","JEROME.SAMSON","10-11","CAR","R","R",1987-09-04,23,23,154.57,0,0,2,2,28,42,59,1.85,0,0,4.4,3,1,9,13,28,0,2,0,0,2,2,1,1
"Jerome Samson","JEROME.SAMSON","11-12","CAR","R","R",1987-09-04,24,16,174.07,1,2,0,3,28,38,50,1.83,3.57,2.63,4.82,5,0,6,10,19,4,1,0,0,-3,0,0,0
"Jerred Smithson","JERRED.SMITHSON","07-08","NSH","C","R",1979-02-04,28,81,737.63,4,2,2,8,49,64,90,4.28,8.16,6.25,6.69,25,15,20,119,55,8,10,1,1,2,194,150,44
"Jerred Smithson","JERRED.SMITHSON","08-09","NSH","C/R","R",1979-02-04,29,82,876.05,4,8,0,12,66,88,109,4.77,6.06,4.55,5.42,24,18,26,135,68,17,9,1,1,-8,276,228,48
"Jerred Smithson","JERRED.SMITHSON","09-10","NSH","R","R",1979-02-04,30,69,786.03,6,3,1,10,48,73,97,5.71,12.5,8.22,7.82,20,18,22,80,57,10,9,2,1,-2,210,182,28
"Jerred Smithson","JERRED.SMITHSON","10-11","NSH","R","R",1979-02-04,31,82,955.3,5,3,4,12,65,91,120,6.25,7.69,5.49,6.87,29,16,30,150,88,15,20,0,0,5,452,307,145
"Jerred Smithson","JERRED.SMITHSON","11-12","FLA","R","R",1979-02-04,32,16,149.75,0,1,0,1,11,13,15,0.58,0,0,4.46,6,2,1,30,10,1,0,0,0,-1,62,38,24
"Jerred Smithson","JERRED.SMITHSON","11-12","NSH","R","R",1979-02-04,32,53,505.17,1,0,3,4,24,39,50,2.23,4.17,2.56,5.72,18,11,11,92,32,11,5,0,0,-6,236,172,64
"Jerred Smithson","JERRED.SMITHSON","12-13","EDM","R","R",1979-02-04,33,10,87.13,1,0,0,1,7,10,11,0.73,14.29,10,7.3,4,1,2,12,7,1,0,0,0,-1,43,34,9
"Jerred Smithson","JERRED.SMITHSON","12-13","FLA","R","R",1979-02-04,33,35,287.17,1,3,0,4,19,25,34,1.67,5.26,4,6.68,17,5,4,77,21,4,4,0,0,0,152,129,23
"Jerred Smithson","JERRED.SMITHSON","13-14","TOR","R","R",1979-02-04,34,18,122.88,0,0,0,0,2,8,11,0.56,0,0,7,6,2,2,33,8,2,2,1,1,0,100,70,30
"Jerry D'amigo","JERRY.D'AMIGO","13-14","TOR","R","L",1991-02-19,22,22,153.75,1,1,1,3,11,14,19,1.23,9.09,7.14,8.79,4,3,5,22,34,0,6,0,0,6,1,1,0
"Jerry D'amigo","JERRY.D'AMIGO","14-15","BUF","R","L",1991-02-19,23,9,75.77,0,0,0,0,6,7,8,0.32,0,0,4.57,6,0,2,8,15,1,2,0,0,1,0,0,0
"Jesper Boqvist","JESPER.BOQVIST","19-20","N.J","C","L",1998-10-30,20,35,347.22,3,0,0,3,38,52,64,2.91,7.89,5.77,5.6,16,10,11,36,42,4,5,0,0,1,3,9,-6
"Jesper Bratt","JESPER.BRATT","17-18","N.J","L","L",1998-07-30,19,74,863.13,7,7,5,19,67,94,125,6.15,10.45,7.45,6.54,19,22,20,38,59,5,12,0,0,7,3,3,0
"Jesper Bratt","JESPER.BRATT","18-19","N.J","L","L",1998-07-30,20,51,617.97,6,12,5,23,79,99,114,5.57,7.59,6.06,5.63,21,16,15,36,45,3,10,0,0,7,3,3,0
"Jesper Bratt","JESPER.BRATT","19-20","N.J","L","L",1998-07-30,21,60,681.57,13,9,2,24,84,112,131,7.64,15.48,11.61,6.82,21,19,16,27,33,1,7,0,0,6,2,10,-8
"Jesper Fast","JESPER.FAST","13-14","NYR","R","R",1991-12-02,21,11,104.18,0,0,0,0,7,10,14,0.66,0,0,6.6,3,0,1,20,14,1,2,0,0,1,0,0,0
"Jesper Fast","JESPER.FAST","14-15","NYR","R","R",1991-12-02,22,58,605.73,5,3,4,12,49,67,85,6.84,10.2,7.46,10.21,23,4,11,98,75,3,7,0,0,4,2,7,-5
"Jesper Fast","JESPER.FAST","15-16","NYR","R","R",1991-12-02,23,79,961.85,7,7,10,24,67,99,127,8.1,10.45,7.07,8.18,33,16,27,100,108,9,12,0,0,3,0,2,-2
"Jesper Fast","JESPER.FAST","16-17","NYR","R","R",1991-12-02,24,68,801,6,10,4,20,53,78,96,6.86,11.32,7.69,8.79,31,20,23,93,91,5,5,0,1,1,9,5,4
"Jesper Fast","JESPER.FAST","17-18","NYR","R","R",1991-12-02,25,71,894.3,13,8,6,27,75,105,125,10.7,17.33,12.38,10.19,27,24,19,126,100,9,14,0,0,5,7,13,-6
"Jesper Fast","JESPER.FAST","18-19","NYR","R","R",1991-12-02,26,66,882.62,8,3,7,18,75,92,112,10.61,10.67,8.7,11.53,33,21,21,112,91,11,15,0,0,4,4,8,-4
"Jesper Fast","JESPER.FAST","19-20","NYR","R","R",1991-12-02,27,69,946.35,10,8,8,26,75,108,118,10.48,13.33,9.26,9.7,38,31,19,117,104,7,7,0,0,0,6,15,-9
"Jesperi Kotkaniemi","JESPERI.KOTKANIEMI","18-19","MTL","C","L",2000-07-06,18,79,911.4,10,12,7,29,118,154,222,8.52,8.47,6.49,5.53,40,37,30,63,91,9,13,0,0,4,314,380,-66
"Jesperi Kotkaniemi","JESPERI.KOTKANIEMI","19-20","MTL","C","L",2000-07-06,19,36,397.68,5,0,1,6,42,51,69,3.28,11.9,9.8,6.43,16,20,14,50,44,4,4,1,1,0,112,156,-44
"Jesse Joensuu","JESSE.JOENSUU","08-09","NYI","L","L",1987-10-05,20,7,82.38,1,1,0,2,8,12,20,1.12,12.5,8.33,9.33,2,1,4,7,11,2,3,0,0,1,0,0,0
"Jesse Joensuu","JESSE.JOENSUU","09-10","NYI","L","L",1987-10-05,21,11,117.65,0,0,0,0,10,15,18,1.3,0,0,8.67,1,6,6,10,15,2,3,0,0,1,0,1,-1
"Jesse Joensuu","JESSE.JOENSUU","10-11","NYI","L","L",1987-10-05,22,42,473.83,6,1,2,9,40,53,73,3.97,15,11.32,7.49,13,10,11,59,35,6,4,1,1,-2,5,4,1
"Jesse Joensuu","JESSE.JOENSUU","12-13","NYI","L","L",1987-10-05,24,7,70.85,0,2,0,2,15,16,18,1.18,0,0,7.38,0,3,5,12,19,3,0,0,0,-3,0,0,0
"Jesse Joensuu","JESSE.JOENSUU","13-14","EDM","L","L",1987-10-05,25,42,365.95,2,1,1,4,37,50,67,3.42,5.41,4,6.84,18,17,14,63,49,7,8,0,0,1,0,5,-5
"Jesse Joensuu","JESSE.JOENSUU","14-15","EDM","L","L",1987-10-05,26,20,193.38,1,0,1,2,17,27,29,2.51,5.88,3.7,9.3,8,4,7,37,22,7,1,0,0,-6,0,0,0
"Jesse Puljujarvi","JESSE.PULJUJARVI","16-17","EDM","R","R",1998-05-07,18,28,288.8,0,7,0,7,35,48,61,2.53,0,0,5.27,9,9,11,11,18,4,3,0,0,-1,0,1,-1
"Jesse Puljujarvi","JESSE.PULJUJARVI","17-18","EDM","R","R",1998-05-07,19,65,815.37,10,6,1,17,126,173,218,11.96,7.94,5.78,6.91,23,40,27,67,76,7,4,0,0,-3,0,3,-3
"Jesse Puljujarvi","JESSE.PULJUJARVI","18-19","EDM","R","R",1998-05-07,20,46,522.97,4,1,2,7,50,72,102,4.3,8,5.56,5.97,26,29,20,45,59,7,5,0,0,-2,2,2,0
"Jesse Winchester","JESSE.WINCHESTER","08-09","OTT","C","R",1983-10-04,24,76,745.1,3,4,10,17,109,129,154,6.47,2.75,2.33,5.02,19,17,21,115,115,7,18,3,3,11,88,68,20
"Jesse Winchester","JESSE.WINCHESTER","09-10","OTT","C","R",1983-10-04,25,52,442.8,0,5,4,9,67,87,110,4.03,0,0,4.63,14,7,13,88,73,4,2,2,2,-2,171,126,45
"Jesse Winchester","JESSE.WINCHESTER","10-11","OTT","C","R",1983-10-04,26,72,686.9,4,6,2,12,108,145,177,9.87,3.7,2.76,6.81,23,8,21,96,95,11,18,2,2,7,247,206,41
"Jesse Winchester","JESSE.WINCHESTER","11-12","OTT","C","R",1983-10-04,27,32,259.5,1,2,2,5,44,58,76,2.66,2.27,1.72,4.59,2,6,7,48,37,4,8,2,2,4,88,77,11
"Jesse Winchester","JESSE.WINCHESTER","13-14","FLA","C","R",1983-10-04,29,52,537.17,8,9,0,17,93,119,141,7.76,8.6,6.72,6.52,17,9,6,61,72,6,5,2,2,-1,32,37,-5
"Jim O'Brien","JIM.O'BRIEN","10-11","OTT","C","R",1989-01-29,21,6,54.87,0,0,0,0,11,13,15,0.39,0,0,3,0,4,2,5,10,1,0,0,0,-1,8,7,1
"Jim O'Brien","JIM.O'BRIEN","11-12","OTT","C","R",1989-01-29,22,28,266,3,2,1,6,35,45,62,2.23,8.57,6.67,4.96,5,5,12,25,33,1,1,0,0,0,89,92,-3
"Jim O'Brien","JIM.O'BRIEN","12-13","OTT","C","R",1989-01-29,23,29,259.33,4,1,0,5,36,46,57,2.49,11.11,8.7,5.41,9,4,8,26,36,2,3,0,0,1,70,73,-3
"Jim O'Brien","JIM.O'BRIEN","15-16","N.J","C","R",1989-01-29,26,4,51.37,0,0,0,0,3,3,5,0.1,0,0,3.33,2,1,0,7,5,1,2,0,0,1,25,19,6
"Jim O'Brien","JIM.O'BRIEN","17-18","OTT","C","R",1989-01-29,28,10,82.17,0,1,0,1,11,13,14,0.72,0,0,5.54,4,2,2,10,14,0,2,0,0,2,26,35,-9
"Jim Slater","JIM.SLATER","07-08","ATL","C","L",1982-12-09,24,69,624.27,5,3,2,10,88,108,136,6.27,5.68,4.63,5.81,19,8,21,81,55,8,14,1,1,6,164,139,25
"Jim Slater","JIM.SLATER","08-09","ATL","C","L",1982-12-09,25,60,504.18,6,3,7,16,82,108,131,7.55,7.32,5.56,6.99,16,7,14,73,46,11,14,2,2,3,184,170,14
"Jim Slater","JIM.SLATER","09-10","ATL","C","L",1982-12-09,26,61,625.78,10,5,1,16,96,126,157,9.93,10.42,7.94,7.88,19,13,28,98,49,18,16,4,4,-2,211,140,71
"Jim Slater","JIM.SLATER","10-11","ATL","C","L",1982-12-09,27,36,336.08,5,4,3,12,48,64,74,5.62,10.42,7.81,8.78,13,5,14,56,41,6,5,1,1,-1,158,103,55
"Jim Slater","JIM.SLATER","11-12","WPG","C","L",1982-12-09,28,78,940.98,11,6,2,19,106,141,163,8.81,10.38,7.8,6.25,49,16,19,150,83,15,15,2,2,0,481,387,94
"Jim Slater","JIM.SLATER","12-13","WPG","C","L",1982-12-09,29,26,216.37,1,0,1,2,20,28,35,1.35,5,3.57,4.82,6,2,4,38,26,5,4,1,1,-1,106,80,26
"Jim Slater","JIM.SLATER","13-14","WPG","C","L",1982-12-09,30,27,231.75,1,0,1,2,20,25,29,2.01,5,4,8.04,5,5,4,38,32,4,3,0,0,-1,118,76,42
"Jim Slater","JIM.SLATER","14-15","WPG","C","L",1982-12-09,31,82,559.45,5,5,2,12,46,72,83,5.82,10.87,6.94,8.08,23,10,11,126,55,12,12,3,3,0,284,158,126
"Jim Vandermeer","JIM.VANDERMEER","07-08","CGY","D","L",1980-02-21,27,21,321.43,0,0,1,1,15,22,32,0.47,0,0,2.14,11,11,7,30,18,3,4,5,5,1,0,0,0
"Jim Vandermeer","JIM.VANDERMEER","07-08","CHI","D","L",1980-02-21,27,25,364.23,1,2,2,5,17,21,34,0.43,5.88,4.76,2.05,14,7,5,40,17,8,2,1,1,-6,0,0,0
"Jim Vandermeer","JIM.VANDERMEER","07-08","PHI","D","L",1980-02-21,27,28,421.65,0,2,2,4,16,19,35,0.81,0,0,4.26,25,10,5,29,29,7,5,1,1,-2,0,0,0
"Jim Vandermeer","JIM.VANDERMEER","08-09","CGY","D","L",1980-02-21,28,45,621,0,2,4,6,30,54,83,1.24,0,0,2.3,20,28,13,67,59,13,11,4,4,-2,0,0,0
