"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS/60","NZS/60","DZS/60","OTF/60","OZF/60","NZF/60","DZF/60","Ice_F/60","Ice_A/60"
"Marian Gaborik","MARIAN.GABORIK","13-14","L.A","R","L",1982-02-14,31,18,57.17,3.18,55.22,33.58,7.35,1.05,9.45,58.77,13.64,3.15,1.05,0
"Marian Gaborik","MARIAN.GABORIK","14-15","L.A","R","L",1982-02-14,32,67,185.92,2.77,54.66,35.82,6.13,0.65,10.65,61.64,12.26,1.94,0.65,0
"Marian Gaborik","MARIAN.GABORIK","15-16","L.A","R","L",1982-02-14,33,52,97.55,1.88,39.56,33.21,5.54,0.62,28.91,52.9,8.61,1.85,1.23,0
"Marian Gaborik","MARIAN.GABORIK","16-17","L.A","R","L",1982-02-14,34,54,80.6,1.49,30.35,21.59,5.21,0.74,46.15,34.99,9.68,5.21,0.74,0
"Marian Gaborik","MARIAN.GABORIK","17-18","L.A","R","L",1982-02-14,35,30,55.07,1.84,44.16,33.78,7.63,0,25.06,53.39,11.98,3.27,3.27,0
"Marian Hossa","MARIAN.HOSSA","07-08","ATL","R","L",1979-01-12,28,60,273.08,4.55,70.61,18.68,12.52,0.44,5.27,41.31,21.97,1.76,0.44,0
"Marian Hossa","MARIAN.HOSSA","08-09","DET","R","L",1979-01-12,29,73,217.2,2.98,44.14,38.67,6.63,1.1,24.31,55.52,9.39,2.49,0.28,0
"Marian Hossa","MARIAN.HOSSA","09-10","CHI","R","L",1979-01-12,30,56,152.03,2.71,46.48,29.6,8.29,0.39,25.65,46.96,12.63,1.97,0.39,0
"Marian Hossa","MARIAN.HOSSA","10-11","CHI","R","L",1979-01-12,31,64,172.22,2.69,49.89,30.66,6.62,1.05,23.69,51.21,11.5,3.48,0.35,0
"Marian Hossa","MARIAN.HOSSA","11-12","CHI","R","L",1979-01-12,32,80,253.87,3.17,54.7,28.83,4.49,0,19.38,50.1,10.87,1.65,0.47,0
"Marian Hossa","MARIAN.HOSSA","12-13","CHI","R","L",1979-01-12,33,40,105.38,2.63,47.7,28.47,6.83,1.14,24.48,51.81,11.39,2.28,0.57,0
"Marian Hossa","MARIAN.HOSSA","13-14","CHI","R","L",1979-01-12,34,71,158.92,2.24,42.77,18.5,10.19,1.51,34.73,33.6,15.1,2.64,0.38,0
"Marian Hossa","MARIAN.HOSSA","14-15","CHI","R","L",1979-01-12,35,79,199.12,2.52,44.87,28.32,5.42,0.6,28.32,44.6,9.04,2.11,0.9,0
"Marian Hossa","MARIAN.HOSSA","15-16","CHI","R","L",1979-01-12,36,64,122.37,1.91,39.58,26.97,8.34,1.96,36.77,37.75,12.26,3.43,0.49,0
"Marian Hossa","MARIAN.HOSSA","16-17","CHI","R","L",1979-01-12,37,73,123.7,1.69,36.1,23.77,5.34,1.94,42.68,33.47,6.79,5.34,1.46,0
"Mark Barberio","MARK.BARBERIO","16-17","COL","D","L",1990-03-23,26,31,74,2.39,49.37,21.08,5.68,0,26.76,50.27,11.35,3.24,2.43,0
"Mark Eaton","MARK.EATON","09-10","PIT","D","L",1977-05-06,32,78,78.08,1,15.72,28.43,15.37,5.38,53.02,38.42,22.28,6.15,0,0
"Mark Fayne","MARK.FAYNE","11-12","N.J","D","R",1987-05-15,24,81,121.25,1.5,28.02,22.27,9.4,5.44,42.56,39.09,16.33,7.42,1.48,0
"Mark Giordano","MARK.GIORDANO","08-09","CGY","D","L",1983-10-03,24,56,160.08,2.86,37.94,20.24,9,2.25,40.48,36.73,14.99,3.37,0.37,0
"Mark Giordano","MARK.GIORDANO","09-10","CGY","D","L",1983-10-03,25,82,220.22,2.69,48.39,24.79,4.09,0.27,27.79,45.23,8.99,1.63,0.27,0
"Mark Giordano","MARK.GIORDANO","10-11","CGY","D","L",1983-10-03,26,82,287.42,3.51,55.54,25.89,6.05,0.63,17.12,52.4,11.9,3.55,1.04,0
"Mark Giordano","MARK.GIORDANO","11-12","CGY","D","L",1983-10-03,27,59,202.12,3.43,63.98,26.12,5.34,0.59,10.39,51.36,11.87,2.67,1.19,0
"Mark Giordano","MARK.GIORDANO","12-13","CGY","D","L",1983-10-03,28,46,100.6,2.19,40.66,25.05,7.16,1.19,34.59,47.12,11.93,2.98,0,0
"Mark Giordano","MARK.GIORDANO","13-14","CGY","D","L",1983-10-03,29,61,212.68,3.49,68,27.65,5.36,0.28,10.44,55.58,10.72,1.41,0.28,0.28
"Mark Giordano","MARK.GIORDANO","14-15","CGY","D","L",1983-10-03,30,60,190.43,3.17,56.76,25.21,5.36,1.58,21.43,49.15,10.4,3.47,1.26,0
"Mark Giordano","MARK.GIORDANO","15-16","CGY","D","L",1983-10-03,31,81,257.12,3.17,57.88,26.6,7.23,0.47,17.03,56,12.13,1.63,0.47,0.23
"Mark Giordano","MARK.GIORDANO","16-17","CGY","D","L",1983-10-03,32,79,208.62,2.64,48.95,22.72,5.18,0.86,29.05,46.59,9.78,2.59,0.29,0
"Mark Giordano","MARK.GIORDANO","17-18","CGY","D","L",1983-10-03,33,81,252,3.11,56.81,20.24,5.71,0.48,17.62,49.52,10.71,1.9,0.48,0
"Mark Giordano","MARK.GIORDANO","18-19","CGY","D","L",1983-10-03,34,76,256.2,3.37,60.13,29.27,6.79,0.7,12.41,53.86,10.07,1.17,0.47,0
"Mark Giordano","MARK.GIORDANO","19-20","CGY","D","L",1983-10-03,35,58,154.95,2.67,59.35,29.43,5.42,0,9.68,58.47,7.74,1.16,0.39,0
"Mark Jankowski","MARK.JANKOWSKI","17-18","CGY","C","L",1994-09-13,23,71,57.95,0.82,15.1,36.24,5.18,1.04,35.2,56.95,9.32,1.04,0,0
"Mark Letestu","MARK.LETESTU","10-11","PIT","C","R",1985-02-04,25,64,135.83,2.12,33.14,32.25,7.95,3.53,28.71,51.24,13.25,4.86,0,0
"Mark Letestu","MARK.LETESTU","11-12","CBJ","C","R",1985-02-04,26,50,133.63,2.67,41.3,30.08,7.18,2.69,32.33,48.49,8.98,4.04,0.45,0
"Mark Letestu","MARK.LETESTU","12-13","CBJ","C","R",1985-02-04,27,46,54.58,1.19,21.64,36.28,9.89,4.4,26.38,48.37,15.39,4.4,0,0
"Mark Letestu","MARK.LETESTU","13-14","CBJ","C","R",1985-02-04,28,79,101.18,1.28,21.98,34.99,11.86,1.19,27.87,52.78,15.42,1.19,0,0
"Mark Letestu","MARK.LETESTU","15-16","EDM","C","R",1985-02-04,30,81,160.68,1.98,39.43,33.23,7.09,1.87,31.37,45.18,11.95,4.11,0.37,0
"Mark Letestu","MARK.LETESTU","16-17","EDM","C","R",1985-02-04,31,76,174.73,2.3,46.58,43.61,5.15,1.03,16.48,54.94,8.93,3.09,0.34,0
"Mark Letestu","MARK.LETESTU","17-18","EDM","C","R",1985-02-04,32,57,134.23,2.35,50.78,43.36,3.13,0,12.96,59,4.47,1.79,1.34,0
"Mark Parrish","MARK.PARRISH","07-08","MIN","R","R",1977-02-02,30,65,194.85,3,47.37,31.1,16.63,1.23,31.1,43.73,20.63,3.08,0.62,0
"Mark Parrish","MARK.PARRISH","08-09","DAL","R","R",1977-02-02,31,44,83.32,1.89,27.79,34.57,10.08,0.72,23.76,51.13,14.4,0.72,0,0
"Mark Pysyk","MARK.PYSYK","13-14","BUF","D","R",1992-01-11,21,42,52.98,1.26,24.06,30.58,5.66,4.53,35.11,40.77,11.33,7.93,2.27,0
"Mark Recchi","MARK.RECCHI","07-08","ATL","R","L",1968-02-01,39,53,212.62,4.01,68.49,19.47,12.42,0.56,4.23,41.76,21.73,1.69,0.28,0
"Mark Recchi","MARK.RECCHI","07-08","PIT","R","L",1968-02-01,39,19,67.6,3.56,45.63,28.4,13.31,3.55,14.2,45.27,20.41,4.44,0,0
"Mark Recchi","MARK.RECCHI","08-09","BOS","R","L",1968-02-01,40,18,54.73,3.04,58.96,37.27,6.58,1.1,5.48,59.2,8.77,2.19,0,0
"Mark Recchi","MARK.RECCHI","08-09","T.B","R","L",1968-02-01,40,62,202.87,3.27,47.5,32.53,5.92,0.89,18.04,53.24,8.87,2.37,0.3,0
"Mark Recchi","MARK.RECCHI","09-10","BOS","R","L",1968-02-01,41,80,210.13,2.63,49.34,25.98,5.71,2.28,25.7,45.4,11.71,3.43,0.57,0
"Mark Recchi","MARK.RECCHI","10-11","BOS","R","L",1968-02-01,42,78,216.22,2.77,48.18,30.8,6.38,1.39,21.92,51.06,13.6,2.22,0,0
"Mark Scheifele","MARK.SCHEIFELE","13-14","WPG","C","R",1993-03-15,20,61,122.9,2.01,36.53,32.22,9.76,0.98,31.73,52.73,13.67,3.42,1.95,0
"Mark Scheifele","MARK.SCHEIFELE","14-15","WPG","C","R",1993-03-15,21,79,197.85,2.5,43.66,23.35,6.37,2.12,30.02,40.94,12.74,6.07,2.12,0
"Mark Scheifele","MARK.SCHEIFELE","15-16","WPG","C","R",1993-03-15,22,69,187.98,2.72,48.46,26.17,4.79,1.28,28.41,44.05,8.62,3.83,1.28,0
"Mark Scheifele","MARK.SCHEIFELE","16-17","WPG","C","R",1993-03-15,23,78,237.25,3.04,56.59,29.59,6.07,1.26,15.17,53.87,10.37,4.3,1.26,0
"Mark Scheifele","MARK.SCHEIFELE","17-18","WPG","C","R",1993-03-15,24,58,185.33,3.2,58.44,40.14,5.83,0.32,8.74,61.84,11.33,3.88,1.62,0
"Mark Scheifele","MARK.SCHEIFELE","18-19","WPG","C","R",1993-03-15,25,81,289.3,3.57,71.31,30.9,3.73,0.21,3.73,60.56,8.5,1.66,0.41,0
"Mark Scheifele","MARK.SCHEIFELE","19-20","WPG","C","R",1993-03-15,26,67,229.7,3.43,70.4,30.3,4.7,0,4.7,65.3,6.79,1.31,0.52,0
"Mark Stone","MARK.STONE","14-15","OTT","R","R",1992-05-13,22,80,190.83,2.39,41.57,35.21,8.17,0.94,23.9,54.71,14.78,4.72,1.26,0
"Mark Stone","MARK.STONE","15-16","OTT","R","R",1992-05-13,23,74,217.08,2.93,56.44,33.17,6.91,0.83,12.16,57.21,11.89,1.93,0.55,0
"Mark Stone","MARK.STONE","16-17","OTT","R","R",1992-05-13,24,71,215.02,3.03,60.15,36.55,5.58,1.12,6.14,70.88,10.05,3.35,0.56,0
"Mark Stone","MARK.STONE","17-18","OTT","R","R",1992-05-13,25,58,177.77,3.07,57.1,29.36,7.43,1.69,12.15,57.38,10.13,3.04,0.68,0
"Mark Stone","MARK.STONE","18-19","OTT","R","R",1992-05-13,26,58,153.47,2.65,57.07,30.89,8.21,0.78,14.86,51.22,10.95,5.47,0.39,0
"Mark Stone","MARK.STONE","19-20","VGK","R","R",1992-05-13,27,64,162.13,2.53,54.64,33.31,5.55,0.74,16.28,59.58,10.73,1.85,0.74,0
"Mark Streit","MARK.STREIT","07-08","MTL","D","L",1977-12-11,29,81,391.38,4.83,67.16,24.99,13.8,0.92,5.98,44.61,20.54,2.15,0,0.15
"Mark Streit","MARK.STREIT","08-09","NYI","D","L",1977-12-11,30,74,379.55,5.13,80.31,24.34,4.58,0.32,2.21,53.12,9.96,2.06,0,0.16
"Mark Streit","MARK.STREIT","09-10","NYI","D","L",1977-12-11,31,79,421.77,5.34,79.87,21.91,3.98,0.28,5.41,49.65,8.68,1.99,0.43,0
"Mark Streit","MARK.STREIT","11-12","NYI","D","L",1977-12-11,33,78,303.72,3.89,75.88,22.52,4.15,0,4.74,51.56,8.89,1.19,0.2,0
"Mark Streit","MARK.STREIT","12-13","NYI","D","L",1977-12-11,34,45,179.97,4,74.42,22,5,0.33,6.67,57.34,8.67,1.33,1,0.33
"Mark Streit","MARK.STREIT","13-14","PHI","D","L",1977-12-11,35,82,218.6,2.67,45.51,20.31,6.31,1.65,32.39,35.96,12.9,3.57,0.82,0
"Mark Streit","MARK.STREIT","14-15","PHI","D","L",1977-12-11,36,80,289.15,3.61,69.91,30.71,6.64,0.21,4.57,59.76,9.75,2.08,0.83,0
"Mark Streit","MARK.STREIT","15-16","PHI","D","L",1977-12-11,37,62,186.92,3.01,50.25,25.36,8.99,0.96,23.43,46.86,12.52,1.6,0.32,0
"Mark Streit","MARK.STREIT","16-17","PHI","D","L",1977-12-11,38,48,118.12,2.46,40.68,23.87,10.16,1.02,40.13,40.64,14.73,1.02,0,0
"Marko Dano","MARKO.DANO","16-17","WPG","C","L",1994-11-30,21,37,51.15,1.38,26.13,28.15,4.69,1.17,42.23,41.06,9.38,4.69,0,0
"Markus Granlund","MARKUS.GRANLUND","16-17","VAN","C","L",1993-04-16,23,68,131.38,1.93,37.43,23.29,4.11,2.74,42.93,37.91,8.22,5.94,2.28,0
"Markus Granlund","MARKUS.GRANLUND","17-18","VAN","C","L",1993-04-16,24,53,60.13,1.13,21.88,33.93,6.98,0,25.94,54.88,9.98,0,0,0
"Markus Granlund","MARKUS.GRANLUND","18-19","VAN","C","L",1993-04-16,25,76,120.22,1.58,29.32,22.46,6.99,0.5,52.4,30.94,12.98,1.5,0,0
"Markus Naslund","MARKUS.NASLUND","07-08","VAN","L","L",1973-07-30,34,82,290.13,3.54,49.97,27.09,15.1,1.65,23.16,41.98,22.54,4.55,0.62,0
"Markus Naslund","MARKUS.NASLUND","08-09","NYR","L","L",1973-07-30,35,82,267.85,3.27,48.13,33.82,7.62,0.45,19.26,51.52,13.89,1.34,0.45,0
"Martin Erat","MARTIN.ERAT","07-08","NSH","R","L",1981-08-29,26,76,261.82,3.44,46.77,18.79,12.15,2.06,28.65,33,18.33,3.9,0.23,0
"Martin Erat","MARTIN.ERAT","08-09","NSH","R","L",1981-08-29,27,71,237.97,3.35,52.42,23.7,6.56,0.76,22.94,45.38,10.09,1.76,0.5,0
"Martin Erat","MARTIN.ERAT","09-10","NSH","R","L",1981-08-29,28,73,202.12,2.77,48.08,27.61,6.23,0.3,23.75,45.72,13.66,0.89,0,0
"Martin Erat","MARTIN.ERAT","10-11","NSH","R","L",1981-08-29,29,63,162.32,2.58,45.46,25.87,6.65,0,32.53,40.66,9.61,1.48,0.37,0
"Martin Erat","MARTIN.ERAT","11-12","NSH","R","L",1981-08-29,30,69,166.12,2.41,48.66,30.7,9.03,1.08,20.59,54.54,13,2.53,1.08,0
"Martin Erat","MARTIN.ERAT","12-13","NSH","R","L",1981-08-29,31,36,94.33,2.62,52.14,30.53,10.18,1.27,19.08,50.25,16.54,2.54,0.64,0
"Martin Erat","MARTIN.ERAT","13-14","WSH","R","L",1981-08-29,32,53,74.83,1.41,24.16,31.27,11.23,2.41,36.08,48.11,13.63,5.61,0,0
"Martin Erat","MARTIN.ERAT","14-15","ARI","R","L",1981-08-29,33,75,128.45,1.71,35.56,24.76,4.2,1.87,36.43,39.7,9.81,4.2,0.47,0
"Martin Frk","MARTIN.FRK","17-18","DET","R","R",1993-10-05,23,67,146.03,2.18,48.19,33.69,6.16,1.64,20.54,50.13,10.68,2.47,0,0
"Martin Hanzal","MARTIN.HANZAL","07-08","ARI","C","L",1987-02-20,20,72,192.58,2.67,40.76,23.68,11.84,1.87,24.3,38.32,19.01,3.12,0,0
"Martin Hanzal","MARTIN.HANZAL","08-09","ARI","C","L",1987-02-20,21,72,58.43,0.81,11.96,36.97,11.3,4.11,45.18,50.32,15.4,7.19,0,0
"Martin Hanzal","MARTIN.HANZAL","09-10","ARI","C","L",1987-02-20,22,79,168.57,2.13,32.86,28.12,6.41,2.14,34.88,40.93,11.39,3.92,0,0
"Martin Hanzal","MARTIN.HANZAL","10-11","ARI","C","L",1987-02-20,23,59,180.72,3.06,51.75,35.86,6.31,0.66,10.96,59.76,10.62,2.66,0,0.33
"Martin Hanzal","MARTIN.HANZAL","11-12","ARI","C","L",1987-02-20,24,64,186.18,2.91,53.78,38.35,4.83,0.32,8.38,57.36,12.25,0.97,0.32,0
"Martin Hanzal","MARTIN.HANZAL","12-13","ARI","C","L",1987-02-20,25,39,112.75,2.89,51.15,36.72,5.32,0,16.5,58,8.51,1.06,1.06,0
"Martin Hanzal","MARTIN.HANZAL","13-14","ARI","C","L",1987-02-20,26,65,177.97,2.74,50.41,28.32,6.41,0.34,21.24,52.26,10.79,2.7,1.01,0.34
"Martin Hanzal","MARTIN.HANZAL","14-15","ARI","C","L",1987-02-20,27,35,75.97,2.17,41.78,23.69,5.53,1.58,35.54,39.49,12.64,6.32,0.79,0
"Martin Hanzal","MARTIN.HANZAL","15-16","ARI","C","L",1987-02-20,28,64,197.93,3.09,52.34,26.98,8.18,1.52,22.74,52.44,13.64,4.24,0.91,0
"Martin Hanzal","MARTIN.HANZAL","16-17","ARI","C","L",1987-02-20,29,50,151.42,3.03,56.69,32.1,5.55,0.79,11.49,53.1,10.7,1.98,0,0
"Martin Hanzal","MARTIN.HANZAL","17-18","DAL","C","L",1987-02-20,30,38,64.17,1.69,33.36,19.64,7.48,2.81,48.62,27.12,11.22,4.68,0,0
"Martin Havlat","MARTIN.HAVLAT","07-08","CHI","R","L",1981-04-19,26,34,134.18,3.95,50.38,23.7,13.41,2.24,21.02,38.46,22.36,4.02,0.45,0
"Martin Havlat","MARTIN.HAVLAT","08-09","CHI","R","L",1981-04-19,27,81,248.78,3.07,43.27,22.91,6.99,0.72,39.55,35.45,11.58,1.93,0.24,0
"Martin Havlat","MARTIN.HAVLAT","09-10","MIN","R","L",1981-04-19,28,72,247.77,3.44,57.97,33.18,5.81,0,13.32,56.42,9.93,1.7,0.73,0
"Martin Havlat","MARTIN.HAVLAT","10-11","MIN","R","L",1981-04-19,29,77,216.63,2.81,50.34,24.93,5.26,0.83,27.42,44.87,10.8,3.32,0,0
"Martin Havlat","MARTIN.HAVLAT","11-12","S.J","R","L",1981-04-19,30,39,86.22,2.21,39.16,28.53,6.96,3.48,38.97,40.36,9.74,4.18,0,0
"Martin Havlat","MARTIN.HAVLAT","12-13","S.J","R","L",1981-04-19,31,39,87.73,2.25,38.25,22.57,6.84,3.42,45.82,36.25,10.26,6.84,1.37,0
"Martin Havlat","MARTIN.HAVLAT","13-14","S.J","R","L",1981-04-19,32,48,85.52,1.78,31.08,18.24,9.82,3.51,54.72,27.36,16.84,4.91,0.7,0
"Martin Havlat","MARTIN.HAVLAT","14-15","N.J","R","L",1981-04-19,33,39,63.52,1.63,37.13,30.23,4.72,0,30.23,45.34,6.61,0.94,0,0
"Martin Necas","MARTIN.NECAS","19-20","CAR","C","R",1999-01-15,20,63,115.53,1.83,36.85,24.93,8.31,0.52,41.03,33.24,14.02,1.04,1.04,0
"Martin Rucinsky","MARTIN.RUCINSKY","07-08","STL","L","L",1971-03-11,36,40,87.38,2.18,31.4,24.03,9.61,1.37,36.39,41.89,14.42,3.43,0.69,0
"Martin St  Louis","MARTIN.ST. LOUIS","07-08","T.B","R","L",1975-06-18,32,81,337.77,4.17,71.93,20.61,10.84,0,6.39,44.59,18.83,1.6,0.89,0.18
"Martin St  Louis","MARTIN.ST. LOUIS","08-09","T.B","R","L",1975-06-18,33,82,376.7,4.59,68.55,29.31,5.89,0.8,7.8,55.11,13.38,2.39,0.32,0
"Martin St  Louis","MARTIN.ST. LOUIS","09-10","T.B","R","L",1975-06-18,34,82,383.68,4.68,72.84,26.27,5.63,0.31,5.63,54.26,10.32,1.25,0.78,0
"Martin St  Louis","MARTIN.ST. LOUIS","10-11","T.B","R","L",1975-06-18,35,81,369.05,4.56,68.79,26.01,5.85,0.81,10.08,53.65,12.68,3.25,0.98,0
"Martin St  Louis","MARTIN.ST. LOUIS","11-12","T.B","R","L",1975-06-18,36,76,284.57,3.74,70.68,24.88,5.48,0.84,4.64,53.34,11.81,1.9,0.21,0.21
"Martin St  Louis","MARTIN.ST. LOUIS","12-13","T.B","R","L",1975-06-18,37,48,173.37,3.61,64.31,25.96,5.54,1.04,9.34,52.95,12.11,3.11,1.04,0
"Martin St  Louis","MARTIN.ST. LOUIS","13-14","NYR","R","L",1975-06-18,38,19,52.1,2.74,51.19,35.7,4.61,1.15,24.18,56.43,5.76,3.45,1.15,0
"Martin St  Louis","MARTIN.ST. LOUIS","13-14","T.B","R","L",1975-06-18,38,62,213.1,3.44,64.56,30.97,5.35,0,8.45,54.9,9.01,1.13,0.28,0
"Martin St  Louis","MARTIN.ST. LOUIS","14-15","NYR","R","L",1975-06-18,39,72,211.08,2.93,57.91,34.68,9.1,0.85,11.65,61.11,13.64,3.98,0.57,0
"Martin Straka","MARTIN.STRAKA","07-08","NYR","C","L",1972-09-03,35,65,204.85,3.15,44.54,24.31,9.96,0.29,27.53,38.37,15.52,2.93,1.17,0
"Mason Raymond","MASON.RAYMOND","07-08","VAN","L","L",1985-09-17,21,49,117.83,2.4,35.27,26.48,13.75,1.02,28.52,37.68,23.93,4.07,1.53,0
"Mason Raymond","MASON.RAYMOND","08-09","VAN","L","L",1985-09-17,22,71,131.18,1.85,25.71,27.44,5.49,1.37,40.25,36.59,10.52,2.74,0.91,0
"Mason Raymond","MASON.RAYMOND","09-10","VAN","L","L",1985-09-17,23,82,170.4,2.08,33.5,32.75,8.45,1.06,30.99,53.17,11.62,3.17,0.7,0
"Mason Raymond","MASON.RAYMOND","10-11","VAN","L","L",1985-09-17,24,67,95.7,1.43,25.54,18.81,5.02,0.63,62.07,25.08,9.4,2.51,0.63,0
"Mason Raymond","MASON.RAYMOND","11-12","VAN","L","L",1985-09-17,25,53,62.57,1.18,21.91,22.06,6.71,1.92,54.66,32.6,8.63,1.92,0,0
"Mason Raymond","MASON.RAYMOND","12-13","VAN","L","L",1985-09-17,26,45,97.73,2.17,36.33,20.87,7.37,1.84,46.66,30.08,10.44,3.68,1.23,0
"Mason Raymond","MASON.RAYMOND","13-14","TOR","L","L",1985-09-17,27,81,161.15,1.99,38.07,29.04,8.94,3.72,35.74,39.09,10.05,5.58,0.74,0
"Mason Raymond","MASON.RAYMOND","14-15","CGY","L","L",1985-09-17,28,57,116.4,2.04,39.82,29.38,2.06,2.58,41.24,37.11,7.73,4.64,0.52,0
"Mathew Barzal","MATHEW.BARZAL","17-18","NYI","C","R",1997-05-26,20,81,255.03,3.15,62.4,29.17,4.71,0.71,7.06,55.76,7.76,2.82,0,0
"Mathew Barzal","MATHEW.BARZAL","18-19","NYI","C","R",1997-05-26,21,80,240.23,3,61.54,27.47,3.75,0.25,8.49,51.7,6.99,1.25,0.5,0
"Mathew Barzal","MATHEW.BARZAL","19-20","NYI","C","R",1997-05-26,22,65,178.83,2.75,62.81,25.5,3.36,0,10.74,53.68,8.39,0.67,0.34,0
"Mathieu Darche","MATHIEU.DARCHE","07-08","T.B","L","L",1976-11-26,30,72,69.67,0.97,16.32,24.11,15.5,1.72,36.17,36.17,23.25,4.31,1.72,0
"Mathieu Darche","MATHIEU.DARCHE","10-11","MTL","L","L",1976-11-26,33,58,79.5,1.37,23.25,33.21,4.53,2.26,40,45.28,9.06,4.53,0.75,0
"Mathieu Perreault","MATHIEU.PERREAULT","10-11","WSH","C","L",1988-01-05,22,33,51.93,1.57,27.13,31.2,5.78,0,45.06,47.37,13.86,1.16,0,0
"Mathieu Perreault","MATHIEU.PERREAULT","11-12","WSH","C","L",1988-01-05,23,62,64.33,1.04,20.35,25.18,10.26,1.87,33.58,43.84,19.59,3.73,0.93,0
"Mathieu Perreault","MATHIEU.PERREAULT","13-14","ANA","C","L",1988-01-05,25,69,147.55,2.14,37.49,29.68,6.1,1.63,30.5,51.24,10.17,2.44,1.22,0
"Mathieu Perreault","MATHIEU.PERREAULT","14-15","WPG","C","L",1988-01-05,26,59,186.85,3.17,52.39,34.04,8.35,1.61,9.31,56.84,12.52,7.39,2.89,0
"Mathieu Perreault","MATHIEU.PERREAULT","15-16","WPG","C","L",1988-01-05,27,70,202.28,2.89,52.92,32.33,5.93,0.3,14.24,56.65,9.49,2.08,0.59,0
"Mathieu Perreault","MATHIEU.PERREAULT","16-17","WPG","C","L",1988-01-05,28,65,167.55,2.58,48.25,32.59,5.01,1.43,22.92,53.72,11.82,2.51,0.36,0
"Mathieu Perreault","MATHIEU.PERREAULT","17-18","WPG","C","L",1988-01-05,29,68,155.93,2.29,42.01,30.01,5.77,1.54,33.48,47.71,11.16,5,1.92,0
"Mathieu Perreault","MATHIEU.PERREAULT","18-19","WPG","C","L",1988-01-05,30,81,111.8,1.38,27.56,21.47,4.83,3.76,53.67,32.74,9.12,8.59,1.61,0
"Mathieu Perreault","MATHIEU.PERREAULT","19-20","WPG","C","L",1988-01-05,31,46,72.15,1.57,30.57,20.79,5.82,1.66,50.73,34.93,8.32,5.82,2.49,0
"Mathieu Schneider","MATHIEU.SCHNEIDER","07-08","ANA","D","L",1969-06-12,38,64,289.35,4.52,66.47,17.63,8.92,0.83,12.44,40.64,21.15,3.53,0.21,0
"Mathieu Schneider","MATHIEU.SCHNEIDER","08-09","ATL","D","L",1969-06-12,39,44,126.03,2.86,44.29,22.38,6.67,4.28,27.14,46.66,10.47,7.14,0,0
"Mathieu Schneider","MATHIEU.SCHNEIDER","08-09","MTL","D","L",1969-06-12,39,23,118.58,5.16,72.96,29.35,6.58,0,5.06,62.74,11.64,2.02,0.51,0
"Mats Sundin","MATS.SUNDIN","07-08","TOR","C","R",1971-02-13,36,74,315.2,4.26,60.3,22.46,14.85,0.76,6.47,48.73,24.75,2.66,0.57,0
"Mats Sundin","MATS.SUNDIN","08-09","VAN","C","R",1971-02-13,37,40,133.32,3.33,49.6,37.35,6.3,1.8,23.85,58.96,11.7,3.15,0.45,0
"Mats Zuccarello","MATS.ZUCCARELLO","10-11","NYR","C","L",1987-09-01,23,40,104.97,2.62,44.11,34.3,5.14,1.71,20.58,52.59,10.29,4.57,0.57,0
"Mats Zuccarello","MATS.ZUCCARELLO","13-14","NYR","C","L",1987-09-01,26,76,200.95,2.64,48.45,26.28,5.97,1.49,30.46,45.09,11.35,2.99,1.19,0
"Mats Zuccarello","MATS.ZUCCARELLO","14-15","NYR","C","L",1987-09-01,27,74,150.32,2.03,41.58,24.75,8.38,2.39,35.92,41.51,13.17,4.39,1.6,0
"Mats Zuccarello","MATS.ZUCCARELLO","15-16","NYR","C","L",1987-09-01,28,78,217.95,2.79,59.39,38.27,6.61,0.83,11.56,58.91,10.19,5.23,2.48,0
"Mats Zuccarello","MATS.ZUCCARELLO","16-17","NYR","C","L",1987-09-01,29,76,217.35,2.86,55.69,35.89,6.63,1.1,16.84,55.76,10.77,3.59,0.83,0
"Mats Zuccarello","MATS.ZUCCARELLO","17-18","NYR","C","L",1987-09-01,30,78,218.08,2.8,56.6,39.07,4.13,0,11.83,60.25,6.6,3.03,1.65,0
"Mats Zuccarello","MATS.ZUCCARELLO","18-19","NYR","C","L",1987-09-01,31,45,135.52,3.01,63.36,35.86,8.41,0.89,5.76,58,11.95,2.66,1.33,0
"Mats Zuccarello","MATS.ZUCCARELLO","19-20","MIN","C","L",1987-09-01,32,63,157.97,2.51,48.5,30.77,4.94,0,22.41,46.34,10.26,2.28,0.76,0
"Matt Beleskey","MATT.BELESKEY","13-14","ANA","L","L",1988-06-07,25,55,68.72,1.25,21.89,27.07,8.73,0.87,41.91,40.16,11.35,4.37,2.62,0
"Matt Beleskey","MATT.BELESKEY","14-15","ANA","L","L",1988-06-07,26,63,99.18,1.57,29.1,31.46,6.65,0,30.85,52.63,11.49,2.42,1.21,0
"Matt Beleskey","MATT.BELESKEY","15-16","BOS","L","L",1988-06-07,27,76,97.17,1.28,26.67,26.55,6.17,0.62,50.02,44.46,8.64,4.32,1.23,0
"Matt Beleskey","MATT.BELESKEY","16-17","BOS","L","L",1988-06-07,28,47,71.57,1.52,29.85,20.96,6.71,0.84,41.92,36.05,10.06,3.35,1.68,0
"Matt Benning","MATT.BENNING","17-18","EDM","D","R",1994-05-25,23,70,64.33,0.92,20.55,27.05,7.46,1.87,45.7,49.43,9.33,3.73,0.93,0
