"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS/60","NZS/60","DZS/60","OTF/60","OZF/60","NZF/60","DZF/60","Ice_F/60","Ice_A/60"
"James Van Riemsdyk","JAMES.VAN RIEMSDYK","12-13","TOR","L","L",1989-05-04,23,47,57.77,1.23,22.05,1.04,6.23,1.04,101.78,2.08,13.5,2.08,0,1.04
"James Van Riemsdyk","JAMES.VAN RIEMSDYK","13-14","TOR","L","L",1989-05-04,24,79,114.97,1.46,27.98,3.13,6.78,12,81.93,3.65,8.87,15.13,0.52,0
"James Van Riemsdyk","JAMES.VAN RIEMSDYK","14-15","TOR","L","L",1989-05-04,25,81,52.22,0.64,12.17,3.45,10.34,14.94,86.17,9.19,14.94,16.09,0,2.3
"James Wisniewski","JAMES.WISNIEWSKI","07-08","CHI","D","R",1984-02-21,23,67,88.93,1.33,18.08,2.02,14.17,16.87,58.02,2.7,22.94,22.94,0,0
"James Wisniewski","JAMES.WISNIEWSKI","08-09","CHI","D","R",1984-02-21,24,31,66.55,2.15,33.77,0,8.11,27.95,40.57,1.8,13.52,39.67,0,0
"James Wisniewski","JAMES.WISNIEWSKI","09-10","ANA","D","R",1984-02-21,25,69,223.27,3.24,55.46,0.81,5.91,38.7,11.29,2.42,11.82,63.42,0,0.81
"James Wisniewski","JAMES.WISNIEWSKI","11-12","CBJ","D","R",1984-02-21,27,47,86.45,1.84,38.65,0.69,6.94,28.46,35.4,2.78,11.1,44.42,0,0.69
"James Wisniewski","JAMES.WISNIEWSKI","13-14","CBJ","D","R",1984-02-21,29,73,148.58,2.04,35.44,1.62,5.65,30.69,42.4,3.63,10.1,44.82,0,0.4
"James Wisniewski","JAMES.WISNIEWSKI","14-15","CBJ","D","R",1984-02-21,30,56,107.23,1.91,33.31,1.68,6.71,35.25,42.53,2.8,12.31,50.92,0,0.56
"James Wright","JAMES.WRIGHT","09-10","T.B","C","L",1990-03-24,19,48,93.55,1.95,31.24,1.28,5.13,57.08,45.54,1.28,8.98,71.83,0,0
"James Wright","JAMES.WRIGHT","12-13","WPG","C","L",1990-03-24,22,38,53.72,1.41,32.25,0,10.05,52.49,36.86,1.12,11.17,64.78,0,0
"James Wright","JAMES.WRIGHT","13-14","WPG","C","L",1990-03-24,23,59,129.33,2.19,39.58,1.86,6.96,38.51,51.03,2.78,13.92,49.18,0,0.46
"Jamie Benn","JAMIE.BENN","10-11","DAL","L","L",1989-07-18,21,68,111,1.63,29.79,1.08,5.41,37.84,43.78,2.7,8.11,55.14,0,0.54
"Jamie Benn","JAMIE.BENN","13-14","DAL","L","L",1989-07-18,24,80,59.1,0.74,15.49,4.06,14.21,32.49,91.37,8.12,21.32,35.53,0,1.02
"Jamie Benn","JAMIE.BENN","14-15","DAL","L","L",1989-07-18,25,82,119.38,1.46,29.34,5.03,5.03,41.21,62.82,7.54,9.05,49.25,0,1.01
"Jamie Benn","JAMIE.BENN","15-16","DAL","L","L",1989-07-18,26,79,127.5,1.61,32.8,2.35,5.18,33.41,63.53,4.24,8.47,40.47,0,0.47
"Jamie Benn","JAMIE.BENN","16-17","DAL","L","L",1989-07-18,27,76,110.65,1.46,30.85,2.17,7.05,35.79,68.32,3.8,9.76,40.67,0,1.08
"Jamie Benn","JAMIE.BENN","17-18","DAL","L","L",1989-07-18,28,81,109.52,1.35,24.4,1.64,12.05,82.72,47.11,2.19,15.89,101.9,0,0
"Jamie Langenbrunner","JAMIE.LANGENBRUNNER","07-08","N.J","R","R",1975-07-24,32,64,118.4,1.85,30.82,0.51,13.68,27.87,53.72,2.53,18.24,39.53,0,0
"Jamie Langenbrunner","JAMIE.LANGENBRUNNER","08-09","N.J","R","R",1975-07-24,33,81,143.22,1.77,29,4.19,5.87,28.07,62.84,4.19,8.8,38.12,0,0
"Jamie Langenbrunner","JAMIE.LANGENBRUNNER","09-10","N.J","R","R",1975-07-24,34,80,134.52,1.68,34.67,2.23,10.26,42.82,62.89,3.57,12.49,53.52,0,0
"Jamie Langenbrunner","JAMIE.LANGENBRUNNER","10-11","N.J","R","R",1975-07-24,35,30,70.78,2.36,38.57,0,11.87,40.69,57.64,0.85,16.11,52.56,0,0.85
"Jamie Langenbrunner","JAMIE.LANGENBRUNNER","11-12","STL","R","R",1975-07-24,36,67,75.05,1.12,18.63,1.6,10.39,32.78,84.74,2.4,12.79,37.57,0,1.6
"Jamie McBain","JAMIE.MCBAIN","13-14","BUF","D","R",1988-02-25,25,69,70.92,1.03,18.15,1.69,8.46,29.61,49.92,4.23,13.54,39.76,0,0.85
"Jamie Oleksiak","JAMIE.OLEKSIAK","17-18","PIT","D","L",1992-12-21,24,47,83.35,1.77,39.26,0.72,5.76,20.88,59.75,2.88,8.64,28.07,0,0.72
"Jan Hejda","JAN.HEJDA","07-08","CBJ","D","L",1978-06-18,29,81,300.12,3.71,55.56,1.2,13.99,28.39,22.19,3.2,23.79,48.58,0,0.2
"Jan Hejda","JAN.HEJDA","08-09","CBJ","D","L",1978-06-18,30,82,307.28,3.75,58.27,1.37,7.81,34.37,24.02,2.34,14.45,54.48,0,0
"Jan Hejda","JAN.HEJDA","09-10","CBJ","D","L",1978-06-18,31,61,195.43,3.2,54.42,1.23,8.9,38.99,25.48,4.3,13.2,59.56,0,1.54
"Jan Hejda","JAN.HEJDA","10-11","CBJ","D","L",1978-06-18,32,77,212.2,2.76,47.02,1.41,7.63,29.12,40.15,3.39,11.88,43.83,0,0.57
"Jan Hejda","JAN.HEJDA","11-12","COL","D","L",1978-06-18,33,81,240.08,2.96,52.74,1.25,9.25,35.74,32.49,3.5,12,48.98,0,1
"Jan Hejda","JAN.HEJDA","12-13","COL","D","L",1978-06-18,34,45,124.22,2.76,46.31,1.45,4.35,33.33,44.92,3.86,8.21,43.95,0,0.97
"Jan Hejda","JAN.HEJDA","13-14","COL","D","L",1978-06-18,35,75,212.6,2.83,55.8,0.56,8.75,35.28,23.42,3.1,14.39,64.35,0,1.13
"Jan Hejda","JAN.HEJDA","14-15","COL","D","L",1978-06-18,36,76,176.15,2.32,45.08,0.68,7.49,32.36,42.24,2.72,11.92,47.69,0,0.68
"Jan Rutta","JAN.RUTTA","17-18","CHI","D","R",1990-07-29,27,57,124.62,2.19,45.53,1.93,6.74,28.89,47.18,4.81,11.56,42.85,0,1.44
"Jan Rutta","JAN.RUTTA","19-20","T.B","D","R",1990-07-29,29,33,50.03,1.52,31,0,3.6,41.97,31.18,0,7.2,57.57,0,0
"Jannik Hansen","JANNIK.HANSEN","08-09","VAN","R","R",1986-03-15,22,54,90.02,1.67,25.02,0.67,6.67,12.66,78.65,1.33,10,14.66,0,0
"Jannik Hansen","JANNIK.HANSEN","09-10","VAN","R","R",1986-03-15,23,47,83.5,1.78,29.65,2.16,6.47,28.02,66.11,3.59,12.93,31.62,0,0
"Jannik Hansen","JANNIK.HANSEN","10-11","VAN","R","R",1986-03-15,24,82,186.23,2.27,38.27,2.9,10.63,30.93,51.55,3.22,13.85,39.63,0,0.97
"Jannik Hansen","JANNIK.HANSEN","11-12","VAN","R","R",1986-03-15,25,81,172.05,2.12,36.95,1.74,7.32,37.66,52.31,2.09,14.65,48.47,0,0.35
"Jannik Hansen","JANNIK.HANSEN","12-13","VAN","R","R",1986-03-15,26,47,95.62,2.03,36.83,1.88,6.9,8.16,72.16,3.76,10.67,10.67,0,0.63
"Jannik Hansen","JANNIK.HANSEN","13-14","VAN","R","R",1986-03-15,27,71,58.58,0.83,15.48,4.1,2.05,14.34,86.04,7.17,3.07,18.44,0,1.02
"Jannik Hansen","JANNIK.HANSEN","14-15","VAN","R","R",1986-03-15,28,79,106.35,1.35,25.11,3.95,7.9,18.62,73.34,4.51,11.28,22.57,0,0
"Jannik Hansen","JANNIK.HANSEN","15-16","VAN","R","R",1986-03-15,29,66,116.27,1.76,36.28,0.52,4.64,40.77,41.28,1.55,7.22,57.28,0,0
"Jared Cowen","JARED.COWEN","11-12","OTT","D","L",1991-01-25,20,81,247.02,3.05,50.48,0.73,7.29,37.16,20.89,3.64,13.12,62.67,0,0.49
"Jared Cowen","JARED.COWEN","13-14","OTT","D","L",1991-01-25,22,67,187.22,2.79,46.57,0.64,5.77,37.5,30.12,4.49,12.82,55.44,0,0.32
"Jared Cowen","JARED.COWEN","14-15","OTT","D","L",1991-01-25,23,54,112.75,2.09,37.41,1.6,3.73,29.8,43.64,5.85,8.51,41.51,0,1.6
"Jared Cowen","JARED.COWEN","15-16","OTT","D","L",1991-01-25,24,37,85.83,2.32,46.2,0.7,5.59,48.93,26.56,4.89,11.18,60.82,0,2.1
"Jared Spurgeon","JARED.SPURGEON","11-12","MIN","D","R",1989-11-29,21,68,116.62,1.72,30.75,2.57,9.78,46.82,41.67,3.6,11.32,58.65,0,0
"Jared Spurgeon","JARED.SPURGEON","12-13","MIN","D","R",1989-11-29,22,38,50.37,1.33,30.49,2.38,16.68,34.54,42.88,2.38,25.01,46.46,0,2.38
"Jared Spurgeon","JARED.SPURGEON","13-14","MIN","D","R",1989-11-29,23,64,133.37,2.08,39.9,3.15,6.75,29.24,50.84,4.5,10.8,45.44,0,1.35
"Jared Spurgeon","JARED.SPURGEON","14-15","MIN","D","R",1989-11-29,24,64,136.88,2.14,44.71,0.88,9.21,32,46.03,3.07,14.03,45.59,0,1.32
"Jared Spurgeon","JARED.SPURGEON","15-16","MIN","D","R",1989-11-29,25,74,130.82,1.77,45.09,1.38,7.34,43.57,40.36,2.29,11.92,59.62,0,0
"Jared Spurgeon","JARED.SPURGEON","16-17","MIN","D","R",1989-11-29,26,75,154.88,2.07,49.02,0.39,7.36,40.29,26.73,1.94,11.62,60.05,0,0.39
"Jared Spurgeon","JARED.SPURGEON","17-18","MIN","D","R",1989-11-29,27,61,162.52,2.66,54.02,0.74,8.12,42.09,19.2,1.85,12.92,64.98,0,0.37
"Jared Spurgeon","JARED.SPURGEON","18-19","MIN","D","R",1989-11-29,28,81,180.13,2.22,47.06,0.33,6,34.31,22.98,3.33,9.99,55.63,0,1.33
"Jared Spurgeon","JARED.SPURGEON","19-20","MIN","D","R",1989-11-29,29,62,139.87,2.26,49.49,0,7.72,39.04,23.59,2.57,11.15,57.05,0,1.72
"Jarkko Ruutu","JARKKO.RUUTU","07-08","PIT","L","L",1975-08-23,32,71,58.45,0.82,11.62,5.13,19.5,13.34,64.67,5.13,21.56,22.58,0,0
"Jarkko Ruutu","JARKKO.RUUTU","08-09","OTT","L","L",1975-08-23,33,77,123.08,1.6,23.95,3.41,5.85,17.06,70.2,4.39,8.77,21.45,0,0.49
"Jarkko Ruutu","JARKKO.RUUTU","09-10","OTT","L","L",1975-08-23,34,81,172.12,2.12,34.54,3.14,7.32,26.84,48.45,5.93,11.5,35.21,0,0
"Jarkko Ruutu","JARKKO.RUUTU","10-11","OTT","L","L",1975-08-23,35,47,87.75,1.87,30.13,3.42,6.15,41.03,49.23,5.47,8.21,45.13,0,1.37
"Jaroslav Hlinka","JAROSLAV.HLINKA","07-08","COL","C","L",1976-11-10,30,63,66.97,1.06,18.86,4.48,10.75,24.19,69.88,4.48,14.33,29.57,0,0.9
"Jaroslav Modry","JAROSLAV.MODRY","07-08","L.A","D","L",1971-02-27,36,61,152.93,2.51,43.75,0.78,13.34,23.93,26.29,2.75,19.62,35.7,0,0
"Jaroslav Spacek","JAROSLAV.SPACEK","07-08","BUF","D","L",1974-02-11,33,60,143.43,2.39,36.24,0.84,10.46,25.94,44.76,2.09,17.57,35.14,0,0.84
"Jaroslav Spacek","JAROSLAV.SPACEK","08-09","BUF","D","L",1974-02-11,34,79,172.18,2.18,35.17,0.35,11.15,32.06,47.04,2.09,14.64,42.17,0,0.7
"Jaroslav Spacek","JAROSLAV.SPACEK","09-10","MTL","D","L",1974-02-11,35,73,83.02,1.14,18.88,2.17,9.4,23.85,62.88,4.34,13.73,33.25,0,0
"Jaroslav Spacek","JAROSLAV.SPACEK","10-11","MTL","D","L",1974-02-11,36,59,129.65,2.2,35.02,0.93,5.09,25.45,62.48,4.63,14.35,31.01,0,0
"Jarret Stoll","JARRET.STOLL","07-08","EDM","C","R",1982-06-24,25,81,213.98,2.64,38.32,2.24,14.3,48.79,37.29,3.65,20.19,65.61,0,0.56
"Jarret Stoll","JARRET.STOLL","08-09","L.A","C","R",1982-06-24,26,74,163.32,2.21,31.06,1.84,3.67,56.58,48.13,2.2,5.14,74.21,0,0
"Jarret Stoll","JARRET.STOLL","09-10","L.A","C","R",1982-06-24,27,73,134.88,1.85,31.9,0.89,5.34,77.85,43.59,1.78,9.34,96.98,0,0
"Jarret Stoll","JARRET.STOLL","10-11","L.A","C","R",1982-06-24,28,80,120.78,1.51,27.86,2.48,3.48,74.52,55.14,4.97,6.95,96.87,0,0.5
"Jarret Stoll","JARRET.STOLL","11-12","L.A","C","R",1982-06-24,29,78,154.05,1.98,33.33,1.56,10.13,66.21,28.82,2.73,12.46,82.96,0,0.39
"Jarret Stoll","JARRET.STOLL","12-13","L.A","C","R",1982-06-24,30,47,90.73,1.93,37.36,0.66,6.61,70.76,33.73,1.32,9.92,80.02,0,0
"Jarret Stoll","JARRET.STOLL","13-14","L.A","C","R",1982-06-24,31,76,153.43,2.02,34.16,1.56,6.65,60.22,35.2,3.13,12.51,75.47,0,0.39
"Jarret Stoll","JARRET.STOLL","14-15","L.A","C","R",1982-06-24,32,72,105.43,1.46,29.52,2.28,9.11,55.77,35.28,3.41,12.52,66.02,0,0.57
"Jarret Stoll","JARRET.STOLL","15-16","MIN","C","R",1982-06-24,33,50,79.7,1.59,38.71,1.51,3.76,51.19,43.66,2.26,6.02,68.51,0,0
"Jarret Stoll","JARRET.STOLL","15-16","NYR","C","R",1982-06-24,33,27,54.97,2.04,37.85,1.09,4.37,51.3,51.3,2.18,4.37,63.31,0,0
"Jason Blake","JASON.BLAKE","08-09","TOR","L","L",1973-09-02,35,76,109.32,1.44,24.97,0.55,10.43,49.4,51.59,1.65,18.11,60.37,0,0
"Jason Chimera","JASON.CHIMERA","07-08","CBJ","L","L",1979-05-02,28,81,177.85,2.2,32.66,2.02,13.16,33.74,53.98,2.7,15.86,42.17,0,0
"Jason Chimera","JASON.CHIMERA","08-09","CBJ","L","L",1979-05-02,29,49,94.25,1.92,29.66,1.27,6.37,38.2,52.2,1.91,9.55,40.11,0,0.64
"Jason Chimera","JASON.CHIMERA","10-11","WSH","L","L",1979-05-02,31,79,66.93,0.85,14.23,3.59,10.76,4.48,103.09,8.07,16.14,6.28,0,2.69
"Jason Chimera","JASON.CHIMERA","11-12","WSH","L","L",1979-05-02,32,81,74.77,0.92,17.74,3.21,5.62,14.44,106.73,4.81,7.22,15.25,0,0.8
"Jason Chimera","JASON.CHIMERA","13-14","WSH","L","L",1979-05-02,34,79,141,1.78,31.35,1.7,8.09,29.36,60,2.55,8.94,37.02,0,0.85
"Jason Chimera","JASON.CHIMERA","14-15","WSH","L","L",1979-05-02,35,74,107.58,1.45,26.93,2.79,3.9,22.31,71.95,4.46,8.92,30.67,0,1.12
"Jason Chimera","JASON.CHIMERA","15-16","WSH","L","L",1979-05-02,36,80,80.7,1.01,19.46,2.97,5.95,12.64,97.4,5.2,14.87,18.59,0,0.74
"Jason Chimera","JASON.CHIMERA","16-17","NYI","L","L",1979-05-02,37,77,96.13,1.25,25.55,2.5,4.37,8.74,93,3.12,11.23,10.61,0,0
"Jason Demers","JASON.DEMERS","10-11","S.J","D","R",1988-06-09,22,74,116.37,1.57,29.95,4.64,5.67,33,49.5,7.22,12.37,46.92,0,1.03
"Jason Demers","JASON.DEMERS","13-14","S.J","D","R",1988-06-09,25,72,104.82,1.46,33.41,1.14,2.29,33.2,50.94,2.86,6.87,47.51,0.57,1.72
"Jason Demers","JASON.DEMERS","14-15","DAL","D","R",1988-06-09,26,61,113.35,1.86,37.98,1.59,5.29,27,61.4,4.23,11.65,38.64,0,1.06
"Jason Demers","JASON.DEMERS","15-16","DAL","D","R",1988-06-09,27,59,139.67,2.37,48.38,1.29,8.16,45.97,24.92,5.16,12.89,64.01,0,0.86
"Jason Demers","JASON.DEMERS","16-17","FLA","D","R",1988-06-09,28,79,132.7,1.68,33.14,1.36,4.07,24.87,65.56,5.88,6.78,32.55,0,0.45
"Jason Demers","JASON.DEMERS","17-18","ARI","D","R",1988-06-09,29,67,131.17,1.96,44.67,0.46,5.03,35.68,42.08,2.29,11.89,54.43,0,0
"Jason Demers","JASON.DEMERS","18-19","ARI","D","R",1988-06-09,30,35,64.78,1.85,37.63,0.93,8.34,29.64,43.53,3.7,12.04,43.53,0,0
"Jason Demers","JASON.DEMERS","19-20","ARI","D","R",1988-06-09,31,49,111.95,2.28,50.99,0.54,8.04,44.48,22.51,2.14,9.65,64.85,0,0.54
"Jason Dickinson","JASON.DICKINSON","18-19","DAL","C","L",1995-07-04,23,67,95.43,1.42,31.45,0.63,7.54,33.95,60.99,2.51,8.8,44.64,0.63,1.26
"Jason Dickinson","JASON.DICKINSON","19-20","DAL","C","L",1995-07-04,24,64,137.5,2.15,42.59,0,6.55,35.35,53.24,0.44,10.47,45.38,0,0.44
"Jason Garrison","JASON.GARRISON","10-11","FLA","D","L",1984-11-13,25,72,219.57,3.05,57.36,1.09,9.02,39.9,22.41,3.01,15.58,60.39,0,0.55
"Jason Garrison","JASON.GARRISON","11-12","FLA","D","L",1984-11-13,26,77,187.38,2.43,55.1,1.28,6.72,41.95,24.34,2.24,12.49,65.96,0,0.96
"Jason Garrison","JASON.GARRISON","12-13","VAN","D","L",1984-11-13,27,47,106.5,2.27,40.48,1.13,5.07,33.24,41.69,2.25,11.27,49.01,0,1.13
"Jason Garrison","JASON.GARRISON","13-14","VAN","D","L",1984-11-13,28,81,116.88,1.44,27.44,1.03,7.7,27.21,52.36,2.57,10.27,36.96,0,0.51
"Jason Garrison","JASON.GARRISON","14-15","T.B","D","L",1984-11-13,29,69,141.58,2.05,40.78,1.7,5.51,46.19,39.84,3.39,8.48,59.75,0,1.27
"Jason Garrison","JASON.GARRISON","15-16","T.B","D","L",1984-11-13,30,70,133.47,1.91,34.61,0.9,12.14,33.72,39.11,3.15,17.08,44.05,0,1.35
"Jason Garrison","JASON.GARRISON","16-17","T.B","D","L",1984-11-13,31,70,147.1,2.1,41.91,0.41,6.93,46.09,35.49,1.22,9.79,60.37,0,0.82
"Jason Pominville","JASON.POMINVILLE","07-08","BUF","R","R",1982-11-30,24,80,214.03,2.68,41.19,1.4,20.74,27.47,29.72,3.36,28.87,36.44,0,1.12
"Jason Pominville","JASON.POMINVILLE","08-09","BUF","R","R",1982-11-30,25,81,195.37,2.41,39.1,1.54,10.13,38.7,40.54,1.54,14.13,51.59,0,0.31
"Jason Pominville","JASON.POMINVILLE","09-10","BUF","R","R",1982-11-30,26,80,142.2,1.78,31.32,1.69,5.06,34.18,54.43,2.53,10.97,41.35,0,0
"Jason Pominville","JASON.POMINVILLE","10-11","BUF","R","R",1982-11-30,27,72,137.27,1.91,35,0.87,8.74,38.46,45.02,3.06,13.11,49.83,0,1.31
"Jason Pominville","JASON.POMINVILLE","11-12","BUF","R","R",1982-11-30,28,81,179.75,2.22,44.53,0.67,8.68,41.72,39.72,0.67,13.69,53.41,0,0
"Jason Pominville","JASON.POMINVILLE","12-13","BUF","R","R",1982-11-30,29,36,71.52,1.99,33.88,2.52,11.74,38.59,36.91,4.19,18.46,52.85,0,0
"Jason Pominville","JASON.POMINVILLE","16-17","MIN","R","R",1982-11-30,33,76,69.88,0.92,21.96,3.43,9.44,9.44,89.3,4.29,14.6,14.6,0,0
"Jason Smith","JASON.SMITH","07-08","PHI","D","R",1973-11-02,33,77,199.05,2.59,37.87,2.11,12.96,30.44,32.25,3.01,21.1,44.31,0,0
"Jason Smith","JASON.SMITH","08-09","OTT","D","R",1973-11-02,34,62,189.27,3.05,45.98,1.59,4.12,27.58,36.77,3.8,8.88,41.21,0,0.63
"Jason Spezza","JASON.SPEZZA","10-11","OTT","C","R",1983-06-13,27,61,107.98,1.77,28.02,1.67,4.45,70.01,35.01,1.67,8.33,83.9,0,0
"Jason Spezza","JASON.SPEZZA","13-14","OTT","C","R",1983-06-13,30,75,57.95,0.77,12.96,4.14,6.21,59.02,65.23,8.28,9.32,74.55,0,0
"Jason Strudwick","JASON.STRUDWICK","08-09","EDM","D","L",1975-07-17,33,70,91.35,1.3,20.59,1.97,9.2,32.84,43.35,3.28,13.14,44.66,0,1.31
"Jason Strudwick","JASON.STRUDWICK","09-10","EDM","D","L",1975-07-17,34,71,165.63,2.33,40.51,1.45,5.07,38.76,38.76,2.54,10.51,52.53,0,0.36
"Jason Strudwick","JASON.STRUDWICK","10-11","EDM","D","L",1975-07-17,35,43,76.38,1.78,27.82,0.79,5.5,21.21,64.41,3.93,11,30.64,0,0.79
"Jason Ward","JASON.WARD","07-08","T.B","R","R",1979-01-16,28,78,151.13,1.94,31.86,1.19,21.04,30.97,38.11,1.99,30.17,39.7,0,0.4
"Jason Zucker","JASON.ZUCKER","14-15","MIN","L","L",1992-01-16,22,50,57.25,1.15,24.57,4.19,10.48,29.34,59.74,4.19,12.58,36.68,0,0
"Jassen Cullimore","JASSEN.CULLIMORE","07-08","FLA","D","L",1972-12-04,34,65,155.37,2.39,35.42,3.48,6.56,24.72,47.5,6.95,10.43,36.3,0,1.16
"Jassen Cullimore","JASSEN.CULLIMORE","08-09","FLA","D","L",1972-12-04,35,67,120.95,1.81,31.45,0.99,4.96,34.23,45.64,4.46,9.43,42.17,0.5,0
"Jay Beagle","JAY.BEAGLE","12-13","WSH","C","R",1985-10-16,26,48,96.87,2.02,38.55,1.24,9.91,55.74,38.4,1.86,12.39,68.13,0,0
"Jay Beagle","JAY.BEAGLE","13-14","WSH","C","R",1985-10-16,27,59,56.12,0.95,17.42,1.07,7.48,27.8,60.94,3.21,7.48,36.35,0,2.14
"Jay Beagle","JAY.BEAGLE","14-15","WSH","C","R",1985-10-16,28,60,106.63,1.78,35,2.25,7.88,34.32,56.27,4.5,15.19,43.89,0,0.56
"Jay Beagle","JAY.BEAGLE","15-16","WSH","C","R",1985-10-16,29,55,106.58,1.94,38.22,1.69,7.32,42.22,39.97,2.25,12.95,62.49,0,1.13
"Jay Beagle","JAY.BEAGLE","16-17","WSH","C","R",1985-10-16,30,79,217.72,2.76,48.36,2.2,9.92,42.99,38.31,4.68,14.05,54.84,0,0
"Jay Beagle","JAY.BEAGLE","17-18","WSH","C","R",1985-10-16,31,77,189.7,2.46,45.52,0.95,7.27,51.56,32.58,2.85,11.07,66.74,0,0.63
"Jay Beagle","JAY.BEAGLE","18-19","VAN","C","R",1985-10-16,32,56,144.92,2.59,52.97,1.66,5.38,41.4,45.54,2.48,9.52,59.62,0,0.41
"Jay Beagle","JAY.BEAGLE","19-20","VAN","C","R",1985-10-16,33,55,160.58,2.92,56.94,0.37,5.6,48.57,31.01,0.75,8.59,68.75,0,0.75
"Jay Bouwmeester","JAY.BOUWMEESTER","07-08","FLA","D","L",1983-09-27,23,82,307.03,3.74,54.19,1.17,11.53,34.2,25.01,3.91,19.54,53.15,0,1.37
"Jay Bouwmeester","JAY.BOUWMEESTER","08-09","FLA","D","L",1983-09-27,24,81,258.3,3.19,54.11,1.39,7.9,40.19,23.23,2.79,13.01,60.39,0,0
"Jay Bouwmeester","JAY.BOUWMEESTER","09-10","CGY","D","L",1983-09-27,25,79,294.02,3.72,60.53,1.22,6.73,35.3,22.65,3.88,12.65,64.49,0,0.2
"Jay Bouwmeester","JAY.BOUWMEESTER","10-11","CGY","D","L",1983-09-27,26,79,257.05,3.25,57.84,0.93,8.4,38.98,23.58,2.8,12.37,66.76,0,0.23
"Jay Bouwmeester","JAY.BOUWMEESTER","11-12","CGY","D","L",1983-09-27,27,80,251.8,3.15,63.27,0.48,4.29,24.54,23.11,2.62,10.96,46.47,0,0.48
"Jay Bouwmeester","JAY.BOUWMEESTER","12-13","CGY","D","L",1983-09-27,28,32,103.83,3.24,63.01,0,5.2,35.25,20.8,0.58,12.14,60.68,0,0
"Jay Bouwmeester","JAY.BOUWMEESTER","13-14","STL","D","L",1983-09-27,29,81,253.2,3.13,53.54,2.13,10.43,41.47,31.99,4.5,14.45,60.19,0,1.18
"Jay Bouwmeester","JAY.BOUWMEESTER","14-15","STL","D","L",1983-09-27,30,69,192.15,2.78,53.44,0.62,7.49,42.47,34.66,3.12,9.99,63.08,0,1.87
"Jay Bouwmeester","JAY.BOUWMEESTER","15-16","STL","D","L",1983-09-27,31,71,211.35,2.98,54.32,1.14,7.67,45.14,27.82,3.41,10.79,67.85,0,0.85
"Jay Bouwmeester","JAY.BOUWMEESTER","16-17","STL","D","L",1983-09-27,32,81,220.78,2.73,53.54,1.9,7.34,40.76,30.98,3.26,10.6,63.86,0,1.09
"Jay Bouwmeester","JAY.BOUWMEESTER","17-18","STL","D","L",1983-09-27,33,34,72.83,2.14,47.38,0.82,5.77,32.13,38.72,3.3,11.53,55.2,0,0.82
"Jay Bouwmeester","JAY.BOUWMEESTER","18-19","STL","D","L",1983-09-27,34,76,168.45,2.22,48.3,1.07,6.77,33.13,36.33,1.78,9.97,54.5,0,0.36
"Jay Bouwmeester","JAY.BOUWMEESTER","19-20","STL","D","L",1983-09-27,35,54,134.43,2.49,53.3,0.45,3.57,39.72,29.46,0.89,6.69,57.13,0,0.45
"Jay Harrison","JAY.HARRISON","09-10","CAR","D","L",1982-11-03,26,37,57.35,1.55,26.66,4.18,7.32,41.85,43.94,8.37,10.46,48.13,0,0
"Jay Harrison","JAY.HARRISON","10-11","CAR","D","L",1982-11-03,27,69,140.52,2.04,37.5,2.56,9.82,30.74,44.83,4.27,13.66,37.57,0,1.28
"Jay Harrison","JAY.HARRISON","11-12","CAR","D","L",1982-11-03,28,70,114.58,1.64,34.04,2.62,6.28,20.42,60.22,4.71,12.04,25.14,0,1.57
"Jay Harrison","JAY.HARRISON","12-13","CAR","D","L",1982-11-03,29,46,98.47,2.14,42.28,1.83,2.44,39,45.7,5.48,5.48,52.4,0,1.83
"Jay Harrison","JAY.HARRISON","14-15","WPG","D","L",1982-11-03,31,35,60.13,1.72,31.8,1,6.98,33.93,39.91,4.99,9.98,48.89,0,0
"Jay McClement","JAY.MCCLEMENT","07-08","STL","C","L",1983-03-02,24,81,193.4,2.39,34.82,0.62,9,23.58,65.15,2.48,15.51,29.47,0,0.62
"Jay McClement","JAY.MCCLEMENT","08-09","STL","C","L",1983-03-02,25,81,294.1,3.63,52.99,1.02,7.34,52.23,26.52,2.24,11.63,75.69,0,0.41
"Jay McClement","JAY.MCCLEMENT","09-10","STL","C","L",1983-03-02,26,82,288.63,3.52,52,0.62,6.86,52.18,25.57,2.91,10.81,72.55,0,0.21
"Jay McClement","JAY.MCCLEMENT","10-11","COL","C","L",1983-03-02,27,24,58.53,2.44,48.2,2.05,4.1,59.46,22.55,3.08,6.15,76.88,0,0
"Jay McClement","JAY.MCCLEMENT","10-11","STL","C","L",1983-03-02,27,55,158.22,2.88,50.03,0.76,9.86,45.13,25.79,2.28,14.79,63.33,0,0.76
"Jay McClement","JAY.MCCLEMENT","11-12","COL","C","L",1983-03-02,28,80,237.7,2.97,52.83,1.01,9.59,48.72,28.27,1.77,11.86,63.61,0,0.25
"Jay McClement","JAY.MCCLEMENT","12-13","TOR","C","L",1983-03-02,29,47,169.48,3.61,64.68,1.42,6.73,43.9,26.55,2.48,13.81,65.49,0,0.35
"Jay McClement","JAY.MCCLEMENT","13-14","TOR","C","L",1983-03-02,30,80,266.8,3.34,63.95,1.35,6.52,45.88,18.22,2.92,14.62,76.46,0,0.9
"Jay McClement","JAY.MCCLEMENT","14-15","CAR","C","L",1983-03-02,31,76,175.22,2.31,54.1,2.05,7.88,45.2,36.3,3.08,13.7,60.95,0,0.68
