"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","G","A1","A2","Points","iSF","iFF","iCF","ixG","Sh%","FSh%","xFSh%","iBLK","GIVE","TAKE","iHF","iHA","iPENT2","iPEND2","iPENT5","iPEND5","iPEN±","FOW","FOL","FO±"
"Frans Nielsen","FRANS.NIELSEN","09-10","NYI","C","L",1984-04-24,25,43,53.12,1,1,1,3,7,10,14,0.77,14.29,10,7.7,0,2,5,2,3,0,0,0,0,0,43,28,15
"Frans Nielsen","FRANS.NIELSEN","13-14","NYI","C","L",1984-04-24,29,49,51.8,0,0,0,0,5,6,6,0.47,0,0,7.83,2,2,3,2,1,0,0,0,0,0,33,26,7
"Greg Zanon","GREG.ZANON","09-10","MIN","D","L",1980-06-05,29,52,70.5,1,2,2,5,2,3,6,0.32,50,33.33,10.67,5,3,2,9,1,1,0,0,0,-1,0,0,0
"Greg Zanon","GREG.ZANON","10-11","MIN","D","L",1980-06-05,30,49,51.88,0,0,0,0,7,12,14,0.39,0,0,3.25,7,1,0,6,1,0,0,0,0,0,0,0,0
"Hampus Lindholm","HAMPUS.LINDHOLM","13-14","ANA","D","L",1994-01-20,19,52,63.37,0,0,0,0,8,10,13,0.7,0,0,7,2,1,1,3,5,0,1,0,0,1,0,0,0
"Hampus Lindholm","HAMPUS.LINDHOLM","14-15","ANA","D","L",1994-01-20,20,50,63.4,1,0,1,2,6,7,12,0.24,16.67,14.29,3.43,2,1,1,2,1,1,1,0,0,0,0,0,0
"Henrik Sedin","HENRIK.SEDIN","07-08","VAN","C","L",1980-09-26,26,60,79.57,1,2,1,4,6,10,11,0.96,16.67,10,9.6,2,2,5,0,8,0,0,0,0,0,48,56,-8
"Henrik Sedin","HENRIK.SEDIN","08-09","VAN","C","L",1980-09-26,27,56,60.23,2,0,0,2,5,7,9,0.72,40,28.57,10.29,1,4,2,3,2,1,0,0,0,-1,34,51,-17
"Henrik Sedin","HENRIK.SEDIN","09-10","VAN","C","L",1980-09-26,28,52,64.97,1,0,0,1,7,11,11,0.7,14.29,9.09,6.36,1,4,5,0,5,2,1,0,0,-1,41,58,-17
"Henrik Sedin","HENRIK.SEDIN","11-12","VAN","C","L",1980-09-26,30,59,70.13,0,3,0,3,6,7,9,0.81,0,0,11.57,0,1,3,1,2,0,0,0,0,0,44,41,3
"Henrik Sedin","HENRIK.SEDIN","13-14","VAN","C","L",1980-09-26,32,49,68.07,0,0,0,0,3,5,5,0.44,0,0,8.8,1,4,1,2,3,1,0,0,0,-1,34,38,-4
"Henrik Sedin","HENRIK.SEDIN","14-15","VAN","C","L",1980-09-26,33,47,54.02,0,4,2,6,1,3,3,0.19,0,0,6.33,1,2,2,1,3,2,0,0,0,-2,32,34,-2
"Henrik Tallinder","HENRIK.TALLINDER","07-08","BUF","D","L",1979-01-10,28,48,70.77,0,0,1,1,5,7,11,0.22,0,0,3.14,5,2,2,1,3,2,1,0,0,-1,0,0,0
"Henrik Tallinder","HENRIK.TALLINDER","08-09","BUF","D","L",1979-01-10,29,53,56.43,0,1,0,1,1,2,5,0.22,0,0,11,4,1,0,3,3,0,1,0,0,1,0,0,0
"Henrik Tallinder","HENRIK.TALLINDER","09-10","BUF","D","L",1979-01-10,30,57,73.83,0,0,0,0,3,3,6,0.05,0,0,1.67,8,1,1,1,4,1,0,0,0,-1,0,0,0
"Henrik Zetterberg","HENRIK.ZETTERBERG","07-08","DET","L","L",1980-10-09,26,57,57.83,0,1,1,2,11,12,18,1.03,0,0,8.58,1,4,1,2,7,1,1,0,0,0,31,25,6
"Henrik Zetterberg","HENRIK.ZETTERBERG","09-10","DET","L","L",1980-10-09,28,48,55.65,3,0,1,4,13,16,18,1.64,23.08,18.75,10.25,1,1,1,3,4,0,1,0,0,1,24,27,-3
"Henrik Zetterberg","HENRIK.ZETTERBERG","14-15","DET","L","L",1980-10-09,33,50,55.63,2,1,0,3,9,11,12,0.57,22.22,18.18,5.18,3,0,1,2,3,1,0,0,0,-1,22,21,1
"Ian White","IAN.WHITE","08-09","TOR","D","R",1984-06-04,24,48,63.97,1,1,1,3,8,8,10,0.42,12.5,12.5,5.25,3,0,2,6,1,0,0,0,0,0,0,0,0
"Ian White","IAN.WHITE","11-12","DET","D","R",1984-06-04,27,47,59.47,0,0,1,1,12,16,16,0.55,0,0,3.44,2,1,0,0,3,0,0,0,0,0,0,0,0
"Ilya Kovalchuk","ILYA.KOVALCHUK","07-08","ATL","L","R",1983-04-15,24,53,67.2,1,0,0,1,16,22,23,1.04,6.25,4.55,4.73,0,2,0,2,1,1,2,0,0,1,4,3,1
"Ilya Kovalchuk","ILYA.KOVALCHUK","08-09","ATL","L","R",1983-04-15,25,52,69.27,2,1,0,3,13,19,25,0.92,15.38,10.53,4.84,0,4,4,0,2,2,0,0,0,-2,3,3,0
"Ilya Kovalchuk","ILYA.KOVALCHUK","11-12","N.J","L","R",1983-04-15,28,44,61.78,1,0,2,3,10,13,20,0.76,10,7.69,5.85,0,6,0,1,0,0,1,0,0,1,1,2,-1
"Jack Johnson","JACK.JOHNSON","09-10","L.A","D","L",1987-01-13,22,52,87.32,1,2,0,3,10,15,19,0.67,10,6.67,4.47,4,1,1,1,3,1,1,0,0,0,0,0,0
"Jack Johnson","JACK.JOHNSON","10-11","L.A","D","L",1987-01-13,23,52,70.57,0,0,1,1,5,12,18,0.32,0,0,2.67,7,2,0,3,3,0,0,0,0,0,0,0,0
"Jack Johnson","JACK.JOHNSON","11-12","L.A","D","L",1987-01-13,24,42,51.58,0,1,1,2,3,5,10,0.17,0,0,3.4,2,0,2,3,2,1,0,0,0,-1,0,0,0
"Jack Johnson","JACK.JOHNSON","12-13","CBJ","D","L",1987-01-13,25,30,54.42,0,0,1,1,7,9,11,0.27,0,0,3,4,1,0,4,1,1,0,0,0,-1,0,0,0
"Jack Johnson","JACK.JOHNSON","13-14","CBJ","D","L",1987-01-13,26,53,60.1,0,0,0,0,11,18,18,0.71,0,0,3.94,4,4,1,4,5,0,0,0,0,0,0,0,0
"Jack Johnson","JACK.JOHNSON","14-15","CBJ","D","L",1987-01-13,27,42,60.95,2,0,0,2,9,11,14,0.57,22.22,18.18,5.18,7,1,0,2,1,0,1,0,0,1,0,0,0
"Jacob Trouba","JACOB.TROUBA","14-15","WPG","D","R",1994-02-26,20,44,52.95,3,1,0,4,13,14,18,1.11,23.08,21.43,7.93,4,3,2,1,2,0,0,0,0,0,0,0,0
"Jake Gardiner","JAKE.GARDINER","11-12","TOR","D","L",1990-07-04,21,45,54.7,1,1,1,3,2,9,9,0.51,50,11.11,5.67,3,0,1,3,3,0,1,0,0,1,0,0,0
"Jake Gardiner","JAKE.GARDINER","13-14","TOR","D","L",1990-07-04,23,51,68.97,0,1,0,1,9,11,13,0.62,0,0,5.64,4,1,2,3,2,0,0,0,0,0,0,0,0
"Jake Gardiner","JAKE.GARDINER","14-15","TOR","D","L",1990-07-04,24,46,72.15,0,0,1,1,3,4,5,0.22,0,0,5.5,1,4,1,5,6,0,1,0,0,1,0,0,0
"Jake Muzzin","JAKE.MUZZIN","13-14","L.A","D","L",1989-02-21,24,51,51.43,2,0,0,2,9,10,13,0.56,22.22,20,5.6,4,2,0,9,2,1,0,0,0,-1,0,0,0
"Jakub Voracek","JAKUB.VORACEK","14-15","PHI","R","L",1989-08-15,25,49,54.23,1,1,0,2,9,10,11,0.75,11.11,10,7.5,1,0,2,0,3,0,1,0,0,1,1,0,1
"James Wisniewski","JAMES.WISNIEWSKI","09-10","ANA","D","R",1984-02-21,25,45,72.13,0,0,0,0,9,12,19,0.66,0,0,5.5,5,1,0,6,5,3,2,0,0,-1,0,0,0
"Jamie Benn","JAMIE.BENN","13-14","DAL","L","L",1989-07-18,24,54,53.5,1,0,0,1,12,16,22,0.73,8.33,6.25,4.56,3,2,8,2,5,1,2,0,0,1,26,22,4
"Jamie Benn","JAMIE.BENN","14-15","DAL","L","L",1989-07-18,25,55,50.93,0,2,0,2,9,12,13,0.82,0,0,6.83,2,2,5,3,3,0,0,0,0,0,17,10,7
"Jamie McBain","JAMIE.MCBAIN","10-11","CAR","D","R",1988-02-25,22,54,51.22,1,1,1,3,4,4,7,0.12,25,25,3,4,0,0,1,2,0,0,0,0,0,0,0,0
"Jamie McBain","JAMIE.MCBAIN","11-12","CAR","D","R",1988-02-25,23,52,53.77,0,0,0,0,8,9,13,0.43,0,0,4.78,6,2,2,1,3,0,1,0,0,1,0,0,0
"Jan Hejda","JAN.HEJDA","07-08","CBJ","D","L",1978-06-18,29,59,61.08,0,0,0,0,4,4,6,0.06,0,0,1.5,3,4,0,1,1,0,0,0,0,0,0,0,0
"Jan Hejda","JAN.HEJDA","08-09","CBJ","D","L",1978-06-18,30,59,71.57,0,0,3,3,6,8,14,0.21,0,0,2.62,6,0,2,3,2,2,1,0,0,-1,0,0,0
"Jan Hejda","JAN.HEJDA","10-11","CBJ","D","L",1978-06-18,32,57,76.17,1,1,1,3,7,12,20,0.5,14.29,8.33,4.17,11,1,0,7,5,1,0,0,0,-1,0,0,0
"Jan Hejda","JAN.HEJDA","13-14","COL","D","L",1978-06-18,35,45,50.45,0,0,1,1,2,3,3,0.06,0,0,2,3,0,1,4,2,1,0,0,0,-1,0,0,0
"Jared Cowen","JARED.COWEN","13-14","OTT","D","L",1991-01-25,22,55,50.77,0,0,0,0,2,4,6,0.31,0,0,7.75,6,3,0,3,5,2,0,0,0,-2,0,0,0
"Jared Spurgeon","JARED.SPURGEON","11-12","MIN","D","R",1989-11-29,21,47,61.22,0,0,0,0,7,10,12,0.28,0,0,2.8,7,1,0,1,4,0,1,0,0,1,0,0,0
"Jared Spurgeon","JARED.SPURGEON","13-14","MIN","D","R",1989-11-29,23,44,55.07,0,0,2,2,6,11,12,0.56,0,0,5.09,9,0,1,6,3,0,0,0,0,0,0,0,0
"Jared Spurgeon","JARED.SPURGEON","14-15","MIN","D","R",1989-11-29,24,41,52.47,0,0,0,0,4,5,7,0.16,0,0,3.2,10,0,2,3,2,0,0,0,0,0,0,0,0
"Jarome Iginla","JAROME.IGINLA","07-08","CGY","R","R",1977-07-01,30,58,59.8,2,0,0,2,15,18,27,1.33,13.33,11.11,7.39,0,4,1,2,3,1,0,0,0,-1,16,20,-4
"Jarome Iginla","JAROME.IGINLA","08-09","CGY","R","R",1977-07-01,31,53,58.4,1,1,1,3,6,7,12,0.39,16.67,14.29,5.57,1,2,4,1,3,0,1,0,0,1,15,18,-3
"Jarome Iginla","JAROME.IGINLA","09-10","CGY","R","R",1977-07-01,32,45,54.7,0,1,1,2,11,13,15,1.01,0,0,7.77,2,3,1,1,3,0,1,0,0,1,13,12,1
"Jarome Iginla","JAROME.IGINLA","10-11","CGY","R","R",1977-07-01,33,52,57.33,2,0,0,2,7,9,14,0.63,28.57,22.22,7,1,4,3,2,4,0,0,0,0,0,12,17,-5
"Jarome Iginla","JAROME.IGINLA","11-12","CGY","R","R",1977-07-01,34,54,71.15,2,0,0,2,8,12,19,1.58,25,16.67,13.17,3,2,2,3,5,2,1,0,0,-1,11,25,-14
"Jaromir Jagr","JAROMIR.JAGR","07-08","NYR","R","L",1972-02-15,35,62,62.48,1,1,0,2,6,12,19,1.06,16.67,8.33,8.83,0,3,1,1,7,2,2,0,0,0,1,0,1
"Jaroslav Spacek","JAROSLAV.SPACEK","08-09","BUF","D","L",1974-02-11,34,64,57.48,0,0,0,0,3,5,8,0.07,0,0,1.4,6,3,1,5,2,1,0,0,0,-1,0,0,0
"Jaroslav Spacek","JAROSLAV.SPACEK","09-10","MTL","D","L",1974-02-11,35,53,74.13,0,2,0,2,8,10,13,0.3,0,0,3,4,2,2,0,2,2,0,0,0,-2,0,0,0
"Jason Arnott","JASON.ARNOTT","07-08","NSH","C","R",1974-10-11,32,56,53.02,0,1,1,2,12,14,17,1.28,0,0,9.14,0,3,5,1,2,2,2,0,0,0,31,31,0
"Jason Garrison","JASON.GARRISON","11-12","FLA","D","L",1984-11-13,26,48,62.95,0,0,1,1,8,11,16,0.25,0,0,2.27,5,0,1,4,3,0,0,0,0,0,0,0,0
"Jason Garrison","JASON.GARRISON","13-14","VAN","D","L",1984-11-13,28,54,54.27,0,1,0,1,5,8,12,0.41,0,0,5.12,5,0,3,2,3,0,0,0,0,0,0,0,0
"Jason Pominville","JASON.POMINVILLE","11-12","BUF","R","R",1982-11-30,28,52,50.78,1,0,1,2,6,10,11,0.45,16.67,10,4.5,1,2,2,0,1,0,0,0,0,0,18,20,-2
"Jason Pominville","JASON.POMINVILLE","13-14","MIN","R","R",1982-11-30,30,53,54.5,0,0,0,0,10,11,14,0.72,0,0,6.55,0,1,0,0,1,1,0,0,0,-1,2,4,-2
"Jason Spezza","JASON.SPEZZA","07-08","OTT","C","R",1983-06-13,24,54,52.98,1,0,1,2,5,8,11,0.41,20,12.5,5.12,0,6,2,0,1,1,0,0,0,-1,31,29,2
"Jason Spezza","JASON.SPEZZA","08-09","OTT","C","R",1983-06-13,25,54,50.83,0,0,0,0,6,9,11,0.41,0,0,4.56,1,5,1,1,3,2,1,0,0,-1,21,36,-15
"Jason Spezza","JASON.SPEZZA","11-12","OTT","C","R",1983-06-13,28,54,51.98,0,0,1,1,9,14,21,0.64,0,0,4.57,1,2,8,0,0,0,0,0,0,0,34,37,-3
"Jay Bouwmeester","JAY.BOUWMEESTER","07-08","FLA","D","L",1983-09-27,23,56,67.87,1,0,0,1,8,11,14,0.2,12.5,9.09,1.82,2,0,1,2,0,0,0,0,0,0,0,0,0
"Jay Bouwmeester","JAY.BOUWMEESTER","08-09","FLA","D","L",1983-09-27,24,43,56.85,0,0,2,2,4,6,6,0.27,0,0,4.5,3,3,3,3,1,0,0,0,0,0,0,0,0
"Jay Bouwmeester","JAY.BOUWMEESTER","09-10","CGY","D","L",1983-09-27,25,45,64.8,1,2,0,3,8,12,16,0.43,12.5,8.33,3.58,3,0,2,2,3,0,0,0,0,0,0,0,0
"Jay Bouwmeester","JAY.BOUWMEESTER","10-11","CGY","D","L",1983-09-27,26,52,83.03,0,0,0,0,3,7,12,0.21,0,0,3,2,1,0,7,5,1,0,0,0,-1,0,0,0
"Jay Bouwmeester","JAY.BOUWMEESTER","11-12","CGY","D","L",1983-09-27,27,54,89.72,0,2,1,3,6,13,17,0.4,0,0,3.08,4,4,3,3,6,3,0,0,0,-3,0,0,0
"Jay Bouwmeester","JAY.BOUWMEESTER","13-14","STL","D","L",1983-09-27,29,56,78.83,1,0,0,1,9,10,12,0.28,11.11,10,2.8,7,0,2,2,2,0,1,0,0,1,0,0,0
"Jay Bouwmeester","JAY.BOUWMEESTER","14-15","STL","D","L",1983-09-27,30,47,64.63,0,1,1,2,2,8,11,0.31,0,0,3.88,3,1,2,3,3,1,0,0,0,-1,0,0,0
"Jay Harrison","JAY.HARRISON","11-12","CAR","D","L",1982-11-03,28,50,58.8,0,1,0,1,8,10,13,0.35,0,0,3.5,7,0,1,9,2,0,0,0,0,0,0,0,0
"Jeff Carter","JEFF.CARTER","07-08","PHI","C","R",1985-01-01,22,67,84.97,4,1,1,6,30,39,43,3,13.33,10.26,7.69,5,4,4,2,5,2,1,0,0,-1,55,58,-3
"Jeff Carter","JEFF.CARTER","08-09","PHI","C","R",1985-01-01,23,66,83.43,2,3,0,5,28,37,49,1.87,7.14,5.41,5.05,1,4,5,3,0,2,1,0,0,-1,56,66,-10
"Jeff Carter","JEFF.CARTER","09-10","PHI","C","R",1985-01-01,24,53,61.83,0,1,3,4,10,18,26,1.58,0,0,8.78,0,2,0,3,0,0,0,0,0,0,39,35,4
"Jeff Carter","JEFF.CARTER","10-11","PHI","C","R",1985-01-01,25,51,51.48,1,1,0,2,14,20,24,1.8,7.14,5,9,2,1,1,3,4,2,0,0,0,-2,27,18,9
"Jeff Carter","JEFF.CARTER","13-14","L.A","C","R",1985-01-01,28,48,51.75,0,0,1,1,7,10,18,0.57,0,0,5.7,1,3,3,0,2,1,1,0,0,0,16,24,-8
"Jeff Petry","JEFF.PETRY","11-12","EDM","D","R",1987-12-09,23,48,56.55,0,0,0,0,5,9,9,0.28,0,0,3.11,6,1,2,10,3,1,0,0,0,-1,0,0,0
"Jeff Petry","JEFF.PETRY","13-14","EDM","D","R",1987-12-09,25,56,57.02,2,1,0,3,9,9,11,0.75,22.22,22.22,8.33,2,1,3,4,5,0,1,0,0,1,0,0,0
"Jeff Schultz","JEFF.SCHULTZ","09-10","WSH","D","L",1986-02-25,23,52,52.37,0,0,0,0,1,1,4,0.03,0,0,3,4,2,0,1,0,0,0,0,0,0,0,0,0
"Joe Corvo","JOE.CORVO","08-09","CAR","D","R",1977-06-20,31,54,67.53,3,0,3,6,13,19,28,0.74,23.08,15.79,3.89,2,3,2,1,6,0,0,0,0,0,0,0,0
"Joe Corvo","JOE.CORVO","10-11","CAR","D","R",1977-06-20,33,59,72.53,0,1,0,1,9,11,14,0.33,0,0,3,6,1,2,3,1,0,0,0,0,0,0,0,0
"Joe Thornton","JOE.THORNTON","07-08","S.J","C","L",1979-07-02,28,59,64.87,0,0,0,0,4,5,9,0.39,0,0,7.8,1,3,4,2,3,1,1,0,0,0,29,31,-2
"Joe Thornton","JOE.THORNTON","08-09","S.J","C","L",1979-07-02,29,58,60.72,1,2,1,4,7,7,12,0.66,14.29,14.29,9.43,0,1,5,2,5,1,1,0,0,0,38,39,-1
"Joe Thornton","JOE.THORNTON","09-10","S.J","C","L",1979-07-02,30,54,59.3,1,2,0,3,8,11,15,1.1,12.5,9.09,10,1,5,5,3,3,0,1,0,0,1,37,25,12
"Joe Thornton","JOE.THORNTON","11-12","S.J","C","L",1979-07-02,32,50,54.1,1,0,1,2,4,5,8,0.79,25,20,15.8,1,2,4,0,0,1,0,1,1,-1,24,15,9
"Joe Thornton","JOE.THORNTON","13-14","S.J","C","L",1979-07-02,34,50,52.48,1,2,0,3,3,3,4,0.33,33.33,33.33,11,1,4,4,3,1,0,0,0,0,0,24,23,1
"Johan Franzen","JOHAN.FRANZEN","11-12","DET","C","L",1979-12-23,31,46,50.88,0,0,1,1,12,15,18,1.02,0,0,6.8,2,2,0,3,0,1,0,0,0,-1,2,7,-5
"John-Michael Liles","JOHN-MICHAEL.LILES","08-09","COL","D","L",1980-11-25,27,47,50.67,2,0,1,3,7,8,11,0.39,28.57,25,4.88,3,2,0,3,1,0,0,0,0,0,0,0,0
"John-Michael Liles","JOHN-MICHAEL.LILES","10-11","COL","D","L",1980-11-25,29,48,57.78,0,0,1,1,5,7,10,0.15,0,0,2.14,5,3,1,2,1,1,3,0,0,2,0,0,0
"John Carlson","JOHN.CARLSON","10-11","WSH","D","R",1990-01-10,20,47,72.3,0,3,2,5,10,14,19,0.7,0,0,5,9,0,3,6,4,0,2,0,0,2,0,0,0
"John Carlson","JOHN.CARLSON","11-12","WSH","D","R",1990-01-10,21,49,54.08,0,0,2,2,8,13,13,0.4,0,0,3.08,8,2,0,1,3,1,0,0,0,-1,0,0,0
"John Carlson","JOHN.CARLSON","13-14","WSH","D","R",1990-01-10,23,61,93.13,0,0,1,1,11,15,21,0.63,0,0,4.2,11,0,1,4,4,1,0,0,0,-1,0,0,0
"John Carlson","JOHN.CARLSON","14-15","WSH","D","R",1990-01-10,24,58,82.38,0,0,2,2,12,15,19,0.59,0,0,3.93,7,4,2,3,3,1,0,0,0,-1,0,0,0
"John Klingberg","JOHN.KLINGBERG","14-15","DAL","D","R",1992-08-14,22,43,52.37,1,1,2,4,3,6,8,0.34,33.33,16.67,5.67,6,2,3,1,3,0,0,0,0,0,0,0,0
"John Tavares","JOHN.TAVARES","11-12","NYI","C","L",1990-09-20,20,55,51.48,1,0,0,1,10,15,18,1.92,10,6.67,12.8,0,1,6,0,3,1,2,0,0,1,32,28,4
"John Tavares","JOHN.TAVARES","14-15","NYI","C","L",1990-09-20,23,47,57.37,2,0,0,2,11,12,15,1.32,18.18,16.67,11,2,3,2,0,3,0,0,0,0,0,28,31,-3
"Johnny Boychuk","JOHNNY.BOYCHUK","11-12","BOS","D","R",1984-01-19,27,47,51.18,0,0,0,0,11,14,20,0.63,0,0,4.5,4,0,0,5,2,1,0,0,0,-1,0,0,0
"Johnny Oduya","JOHNNY.ODUYA","08-09","N.J","D","L",1981-10-01,26,56,63.62,2,0,0,2,13,17,20,0.86,15.38,11.76,5.06,9,3,1,1,2,0,0,0,0,0,0,0,0
"Jonas Brodin","JONAS.BRODIN","13-14","MIN","D","L",1993-07-12,20,51,73.55,0,1,0,1,3,4,9,0.12,0,0,3,6,0,0,3,4,0,0,0,0,0,0,0,0
"Jonas Brodin","JONAS.BRODIN","14-15","MIN","D","L",1993-07-12,21,41,51.53,0,0,0,0,6,7,10,0.3,0,0,4.29,3,3,0,1,2,0,0,0,0,0,0,0,0
"Jonathan Ericsson","JONATHAN.ERICSSON","14-15","DET","D","L",1984-03-02,30,54,54.75,0,1,1,2,5,11,14,0.28,0,0,2.55,1,2,1,1,0,0,0,0,0,0,0,0,0
"Jonathan Toews","JONATHAN.TOEWS","09-10","CHI","C","L",1988-04-29,21,55,55.9,1,1,0,2,8,10,11,1.37,12.5,10,13.7,1,0,4,2,1,1,0,0,0,-1,36,36,0
"Joni Pitkanen","JONI.PITKANEN","07-08","EDM","D","L",1983-09-19,23,40,61.27,0,0,0,0,6,7,10,0.27,0,0,3.86,2,6,3,1,0,0,0,0,0,0,0,0,0
"Joni Pitkanen","JONI.PITKANEN","08-09","CAR","D","L",1983-09-19,24,47,65.2,1,1,0,2,9,11,15,0.69,11.11,9.09,6.27,5,0,3,6,4,0,0,0,0,0,0,0,0
"Joni Pitkanen","JONI.PITKANEN","09-10","CAR","D","L",1983-09-19,25,46,63.07,1,0,2,3,9,13,23,0.63,11.11,7.69,4.85,8,5,1,2,4,0,0,0,0,0,0,0,0
"Joni Pitkanen","JONI.PITKANEN","10-11","CAR","D","L",1983-09-19,26,52,78.13,1,3,1,5,14,16,20,0.38,7.14,6.25,2.38,7,2,1,3,10,2,1,0,0,-1,0,0,0
"Jordan Eberle","JORDAN.EBERLE","13-14","EDM","C","R",1990-05-15,23,57,54.67,0,0,2,2,4,7,8,0.8,0,0,11.43,0,3,2,0,5,0,1,0,0,1,2,2,0
"Jordan Leopold","JORDAN.LEOPOLD","09-10","FLA","D","L",1980-08-03,29,40,54.58,0,0,0,0,2,6,7,0.21,0,0,3.5,7,1,0,2,1,2,2,0,0,0,0,0,0
"Jordan Leopold","JORDAN.LEOPOLD","10-11","BUF","D","L",1980-08-03,30,50,52.9,0,2,1,3,11,14,15,0.72,0,0,5.14,8,2,3,0,5,1,0,0,0,-1,0,0,0
"Jordan Staal","JORDAN.STAAL","07-08","PIT","C","L",1988-09-10,19,52,50.38,0,0,0,0,9,12,14,0.86,0,0,7.17,2,1,2,0,5,0,1,0,0,1,14,31,-17
"Jordan Staal","JORDAN.STAAL","08-09","PIT","C","L",1988-09-10,20,60,63.8,0,2,0,2,6,11,11,1.05,0,0,9.55,1,2,6,6,7,0,2,0,0,2,26,30,-4
"Josh Gorges","JOSH.GORGES","08-09","MTL","D","L",1984-08-14,24,58,66.1,0,1,0,1,2,3,5,0.09,0,0,3,6,0,0,1,8,0,1,0,0,1,0,0,0
"Josh Gorges","JOSH.GORGES","09-10","MTL","D","L",1984-08-14,25,58,58.83,1,0,1,2,3,5,5,0.48,33.33,20,9.6,7,0,0,2,1,2,0,0,0,-2,0,0,0
"Josh Gorges","JOSH.GORGES","11-12","MTL","D","L",1984-08-14,27,53,83.3,1,0,0,1,6,9,12,0.85,16.67,11.11,9.44,8,1,0,4,6,1,0,0,0,-1,0,0,0
"Justin Braun","JUSTIN.BRAUN","13-14","S.J","D","R",1987-02-10,26,50,61.9,0,0,0,0,6,7,11,0.28,0,0,4,3,1,0,2,3,1,0,0,0,-1,0,0,0
"Justin Faulk","JUSTIN.FAULK","11-12","CAR","D","R",1992-03-20,19,44,54.78,1,0,0,1,9,12,15,0.36,11.11,8.33,3,4,1,0,4,0,0,0,0,0,0,0,0,0
"Justin Faulk","JUSTIN.FAULK","13-14","CAR","D","R",1992-03-20,21,51,57.45,0,1,0,1,9,13,14,0.3,0,0,2.31,3,1,4,0,2,1,1,0,0,0,0,0,0
"Justin Faulk","JUSTIN.FAULK","14-15","CAR","D","R",1992-03-20,22,44,67.47,0,0,0,0,8,12,14,0.37,0,0,3.08,9,4,3,9,6,0,0,0,0,0,0,0,0
"Justin Schultz","JUSTIN.SCHULTZ","13-14","EDM","D","R",1990-07-06,23,52,75.02,1,0,1,2,6,9,11,0.51,16.67,11.11,5.67,4,4,2,4,1,0,1,0,0,1,0,0,0
"Justin Schultz","JUSTIN.SCHULTZ","14-15","EDM","D","R",1990-07-06,24,37,61.98,0,0,0,0,3,4,5,0.36,0,0,9,1,1,1,3,2,0,0,0,0,0,0,0,0
"Karl Alzner","KARL.ALZNER","10-11","WSH","D","L",1988-09-24,21,47,69.15,0,0,1,1,3,3,3,0.1,0,0,3.33,5,1,0,4,1,0,0,0,0,0,0,0,0
"Karl Alzner","KARL.ALZNER","11-12","WSH","D","L",1988-09-24,22,49,54.93,0,1,1,2,1,2,4,0.13,0,0,6.5,7,1,0,2,1,0,0,0,0,0,0,0,0
"Karl Alzner","KARL.ALZNER","13-14","WSH","D","L",1988-09-24,24,61,81.43,0,0,0,0,8,13,16,0.45,0,0,3.46,11,0,2,2,3,1,0,0,0,-1,0,0,0
"Karl Alzner","KARL.ALZNER","14-15","WSH","D","L",1988-09-24,25,58,50.63,1,1,1,3,5,6,10,0.2,20,16.67,3.33,5,1,0,1,2,0,0,0,0,0,0,0,0
"Keith Ballard","KEITH.BALLARD","07-08","ARI","D","L",1982-11-26,24,58,72.05,0,1,0,1,5,8,11,0.51,0,0,6.38,6,0,3,10,0,3,0,0,0,-3,0,0,0
"Keith Ballard","KEITH.BALLARD","08-09","FLA","D","L",1982-11-26,25,43,62.43,1,1,1,3,8,13,16,0.84,12.5,7.69,6.46,3,3,1,3,1,1,1,0,0,0,0,0,0
"Keith Ballard","KEITH.BALLARD","09-10","FLA","D","L",1982-11-26,26,53,64.28,0,1,0,1,6,7,11,0.38,0,0,5.43,7,4,0,8,1,3,3,0,0,0,0,0,0
"Keith Yandle","KEITH.YANDLE","09-10","ARI","D","L",1986-09-09,23,58,67.63,0,0,0,0,8,11,17,0.26,0,0,2.36,10,0,1,4,2,0,0,0,0,0,0,0,0
"Keith Yandle","KEITH.YANDLE","10-11","ARI","D","L",1986-09-09,24,49,65,1,0,0,1,13,18,23,0.73,7.69,5.56,4.06,3,1,3,2,2,1,0,0,0,-1,0,0,0
"Keith Yandle","KEITH.YANDLE","11-12","ARI","D","L",1986-09-09,25,48,65.88,1,0,0,1,13,20,27,1.05,7.69,5,5.25,2,4,3,1,2,1,1,0,0,0,0,0,0
"Keith Yandle","KEITH.YANDLE","13-14","ARI","D","L",1986-09-09,27,51,78.1,1,0,0,1,14,20,26,1.09,7.14,5,5.45,5,3,2,1,2,2,0,0,0,-2,0,0,0
"Kent Huskins","KENT.HUSKINS","07-08","ANA","D","L",1979-05-04,28,60,63.8,1,1,0,2,5,6,11,0.24,20,16.67,4,2,2,4,2,7,0,1,0,0,1,0,0,0
"Kevin Bieksa","KEVIN.BIEKSA","08-09","VAN","D","R",1981-06-16,27,48,62.12,0,0,1,1,5,7,11,0.26,0,0,3.71,2,0,1,3,2,1,1,0,0,0,0,0,0
"Kevin Bieksa","KEVIN.BIEKSA","11-12","VAN","D","R",1981-06-16,30,56,89.37,0,1,1,2,16,18,20,0.78,0,0,4.33,1,2,1,7,11,2,3,0,0,1,0,0,0
