"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS%","NZS%","DZS%","OTF%","OZF%","NZF%","DZF%","Ice_F","Ice_A","Ice%"
"Joel Lundqvist","JOEL.LUNDQVIST","07-08","DAL","C","L",1982-03-02,25,55,541.38,9.84,21.53,12.43,19.61,11.23,56.74,29,42.24,28.77,24,25,51.02
"Joel Lundqvist","JOEL.LUNDQVIST","08-09","DAL","C","L",1982-03-02,26,43,424.15,9.86,20.92,13.99,17.35,9.51,59.14,33.23,38.92,27.85,19,29,60.42
"Joel Perrault","JOEL.PERRAULT","07-08","ARI","C","R",1983-04-06,24,49,588.62,12.01,25.19,16.04,20.3,10.4,53.26,31.6,40.97,27.43,34,26,43.33
"Joel Perrault","JOEL.PERRAULT","08-09","ARI","C","R",1983-04-06,25,7,79.15,11.31,23.49,10.58,21.15,11.54,56.73,23.61,48.61,27.78,4,3,42.86
"Joel Persson","JOEL.PERSSON","19-20","EDM","D","R",1994-03-04,25,13,194.4,14.95,30.5,12.71,11.86,8.47,66.95,37.95,33.73,28.31,11,15,57.69
"Joel Rechlicz","JOEL.RECHLICZ","08-09","NYI","R","R",1987-06-14,21,17,81.7,4.81,10.13,14.19,12.26,3.87,69.68,38.46,35.38,26.15,9,2,18.18
"Joel Vermin","JOEL.VERMIN","16-17","T.B","R","L",1992-02-05,24,18,178,9.89,19.88,12.55,22.67,13.36,51.42,25.6,40.48,33.93,14,15,51.72
"Joel Ward","JOEL.WARD","08-09","NSH","R","R",1980-12-02,27,79,970.35,12.28,26.03,10.56,19.7,13.23,56.51,27.1,38.06,34.84,64,66,50.77
"Joel Ward","JOEL.WARD","09-10","NSH","R","R",1980-12-02,28,71,1008.07,14.2,28.65,11.45,21.59,13.14,53.82,24.18,41.12,34.69,60,37,38.14
"Joel Ward","JOEL.WARD","10-11","NSH","R","R",1980-12-02,29,80,1074.65,13.43,27.32,11.01,18.76,15.23,55,26.2,36.11,37.68,63,63,50
"Joel Ward","JOEL.WARD","11-12","WSH","R","R",1980-12-02,30,73,833.77,11.42,23.07,10.51,20.67,9.28,59.54,25.93,43.35,30.72,55,41,42.71
"Joel Ward","JOEL.WARD","12-13","WSH","R","R",1980-12-02,31,39,457.83,11.74,24.06,12.37,20.03,13.41,54.18,27.08,37.04,35.88,42,44,51.16
"Joel Ward","JOEL.WARD","13-14","WSH","R","R",1980-12-02,32,82,1010.95,12.33,24.84,11.66,21.42,14.86,52.06,26.85,40.12,33.03,56,74,56.92
"Joel Ward","JOEL.WARD","14-15","WSH","R","R",1980-12-02,33,82,1074.82,13.11,26.2,13.73,19.99,12.8,53.49,29.45,36.57,33.97,81,63,43.75
"Joel Ward","JOEL.WARD","15-16","S.J","R","R",1980-12-02,34,79,1033.7,13.08,26.42,11.35,17.56,10.85,60.24,28.94,38.35,32.71,88,68,43.59
"Joel Ward","JOEL.WARD","16-17","S.J","R","R",1980-12-02,35,78,1011.6,12.97,25.94,12.45,15.61,10.72,61.22,31.11,37.04,31.84,82,75,47.77
"Joel Ward","JOEL.WARD","17-18","S.J","R","R",1980-12-02,36,52,538.77,10.36,20.77,12.66,14.19,8.7,64.45,33.26,37.19,29.55,39,43,52.44
"Joey Anderson","JOEY.ANDERSON","18-19","N.J","R","R",1998-06-19,20,34,385.13,11.33,22.46,7.41,14.61,12.14,65.84,26.84,35.4,37.76,32,26,44.83
"Joey Anderson","JOEY.ANDERSON","19-20","N.J","R","R",1998-06-19,21,18,195.45,10.86,22.04,7.89,16.54,16.17,59.4,23.89,33.89,42.22,17,15,46.88
"Joey Crabb","JOEY.CRABB","08-09","ATL","R","R",1983-04-03,25,29,285.77,9.85,21.04,10.62,21.24,9.14,59,23.81,45.45,30.74,25,14,35.9
"Joey Crabb","JOEY.CRABB","10-11","TOR","R","R",1983-04-03,27,48,536.97,11.19,23.32,9.37,17.34,12.87,60.42,26.54,38.07,35.39,24,34,58.62
"Joey Crabb","JOEY.CRABB","11-12","TOR","R","R",1983-04-03,28,67,782.32,11.68,23.07,9.95,17.32,13.21,59.52,26.35,38.8,34.85,48,54,52.94
"Joey Crabb","JOEY.CRABB","12-13","WSH","R","R",1983-04-03,29,26,216.62,8.33,17.23,11.23,20.29,9.42,59.06,26.52,40.88,32.6,20,14,41.18
"Joey Crabb","JOEY.CRABB","13-14","FLA","R","R",1983-04-03,30,9,109.17,12.13,24.36,9.4,18.79,10.74,61.07,23.91,42.39,33.7,9,6,40
"Joey Hishon","JOEY.HISHON","14-15","COL","C","L",1991-10-20,22,13,118.27,9.1,17.64,9.88,18.02,8.72,63.37,24.75,44.55,30.69,11,6,35.29
"Joffrey Lupul","JOFFREY.LUPUL","07-08","PHI","R","R",1983-09-23,23,56,727.63,12.99,28.96,12.45,22.49,13.21,51.86,27.34,39.86,32.81,36,41,53.25
"Joffrey Lupul","JOFFREY.LUPUL","08-09","PHI","R","R",1983-09-23,24,79,1030.33,13.04,27.98,12.82,21.42,12.11,53.65,27.82,40.51,31.68,69,68,49.64
"Joffrey Lupul","JOFFREY.LUPUL","09-10","ANA","R","R",1983-09-23,25,23,296.5,12.89,27.11,12.9,21.09,12.41,53.6,27,43.35,29.66,15,18,54.55
"Joffrey Lupul","JOFFREY.LUPUL","10-11","ANA","R","R",1983-09-23,26,26,287.52,11.06,22.7,13.04,16.62,9.21,61.13,32.02,37.72,30.26,14,14,50
"Joffrey Lupul","JOFFREY.LUPUL","10-11","TOR","R","R",1983-09-23,26,28,392.2,14.01,29.18,12.63,12.63,13.24,61.51,31.98,31.1,36.92,23,23,50
"Joffrey Lupul","JOFFREY.LUPUL","11-12","TOR","R","R",1983-09-23,27,66,988.62,14.98,30.23,14.58,17.69,10.4,57.33,34.53,36.05,29.42,55,79,58.96
"Joffrey Lupul","JOFFREY.LUPUL","12-13","TOR","R","R",1983-09-23,28,16,209.7,13.11,27.01,14.24,18.87,10.93,55.96,29.13,39.32,31.55,24,16,40
"Joffrey Lupul","JOFFREY.LUPUL","13-14","TOR","R","R",1983-09-23,29,69,1067.15,15.47,31.08,14.25,20.35,15.72,49.67,26.74,35.65,37.61,77,76,49.67
"Joffrey Lupul","JOFFREY.LUPUL","14-15","TOR","R","R",1983-09-23,30,55,721.53,13.12,26.79,13.96,21.81,16.47,47.76,25.59,36.3,38.11,55,42,43.3
"Joffrey Lupul","JOFFREY.LUPUL","15-16","TOR","R","R",1983-09-23,31,46,543.12,11.81,23.89,11.14,20,12.57,56.29,28.39,38.96,32.65,37,49,56.98
"Johan Franzen","JOHAN.FRANZEN","07-08","DET","C","L",1979-12-23,27,72,932.03,12.94,28.1,15.33,20.08,7.79,56.8,37.05,40.27,22.68,51,62,54.87
"Johan Franzen","JOHAN.FRANZEN","08-09","DET","C","L",1979-12-23,28,70,993.62,14.19,29.96,12.71,22.82,12.31,52.16,27.12,44.05,28.83,35,43,55.13
"Johan Franzen","JOHAN.FRANZEN","09-10","DET","C","L",1979-12-23,29,27,416.12,15.41,30.97,14.63,19.01,15.72,50.64,34.78,33.7,31.52,15,19,55.88
"Johan Franzen","JOHAN.FRANZEN","10-11","DET","C","L",1979-12-23,30,76,1086.23,14.29,29.44,15.43,20.88,13.97,49.72,31.2,36.76,32.05,39,57,59.38
"Johan Franzen","JOHAN.FRANZEN","11-12","DET","C","L",1979-12-23,31,77,1110.45,14.42,29.5,16.28,20.38,12.24,51.09,34.01,37.32,28.67,41,62,60.19
"Johan Franzen","JOHAN.FRANZEN","12-13","DET","C","L",1979-12-23,32,41,572.85,13.97,28.7,18.76,20.74,12.55,47.95,37.17,34.34,28.5,32,53,62.35
"Johan Franzen","JOHAN.FRANZEN","13-14","DET","C","L",1979-12-23,33,54,754.9,13.98,28.57,15.23,22.89,11.73,50.14,33.63,37.83,28.54,43,75,63.56
"Johan Franzen","JOHAN.FRANZEN","14-15","DET","C","L",1979-12-23,34,33,406.45,12.32,25.54,19.26,17.25,8.54,54.94,40.83,34.4,24.77,36,32,47.06
"Johan Harju","JOHAN.HARJU","10-11","T.B","L","L",1986-05-15,24,10,71.32,7.13,15.3,18.1,12.38,6.67,62.86,41.38,31.03,27.59,5,1,16.67
"Johan Larsson","JOHAN.LARSSON","13-14","BUF","L","L",1992-07-25,21,28,339.37,12.12,24.69,12.14,15.78,13.83,58.25,29.55,31.96,38.49,29,32,52.46
"Johan Larsson","JOHAN.LARSSON","14-15","BUF","L","L",1992-07-25,22,39,500.92,12.84,25.14,10.54,20.29,12.62,56.55,28.15,38.67,33.18,31,27,46.55
"Johan Larsson","JOHAN.LARSSON","15-16","BUF","L","L",1992-07-25,23,74,989.38,13.37,26.59,9.24,17.93,14.96,57.87,23.46,38.55,37.99,65,66,50.38
"Johan Larsson","JOHAN.LARSSON","16-17","BUF","L","L",1992-07-25,24,36,541.08,15.03,30,8.62,19.82,16.94,54.61,22.63,36.18,41.19,60,43,41.75
"Johan Larsson","JOHAN.LARSSON","17-18","BUF","L","L",1992-07-25,25,80,941.02,11.76,23.91,7.93,14.41,17.53,60.14,21.25,34.49,44.25,64,88,57.89
"Johan Larsson","JOHAN.LARSSON","18-19","BUF","L","L",1992-07-25,26,73,855.48,11.72,23.05,5.17,19.58,26.93,48.32,10.3,35.07,54.63,73,52,41.6
"Johan Larsson","JOHAN.LARSSON","19-20","BUF","L","L",1992-07-25,27,62,776.92,12.53,24.87,9.62,15.48,13.99,60.91,24.14,34.91,40.95,45,60,57.14
"Johan Sundstrom","JOHAN.SUNDSTROM","13-14","NYI","C","R",1992-09-21,20,11,90.92,8.27,16.77,14.6,14.6,7.3,63.5,39.29,36.9,23.81,5,6,54.55
"John-Michael Liles","JOHN-MICHAEL.LILES","07-08","COL","D","L",1980-11-25,26,81,1182.03,14.59,30.85,12.94,17.05,8.22,61.79,35.87,39.68,24.45,66,77,53.85
"John-Michael Liles","JOHN-MICHAEL.LILES","08-09","COL","D","L",1980-11-25,27,75,1253.98,16.72,35.13,13.22,20.01,11.86,54.91,32.46,37.68,29.86,67,60,47.24
"John-Michael Liles","JOHN-MICHAEL.LILES","09-10","COL","D","L",1980-11-25,28,59,861.18,14.6,30.04,11.04,16.09,9.91,62.96,33.8,37.99,28.21,43,45,51.14
"John-Michael Liles","JOHN-MICHAEL.LILES","10-11","COL","D","L",1980-11-25,29,76,1317.58,17.34,35.79,13.9,19.65,10.96,55.48,34.32,37.34,28.34,76,87,53.37
"John-Michael Liles","JOHN-MICHAEL.LILES","11-12","TOR","D","L",1980-11-25,30,66,1139.2,17.26,34.61,10.76,17.03,10.18,62.04,31.51,38.31,30.17,70,88,55.7
"John-Michael Liles","JOHN-MICHAEL.LILES","12-13","TOR","D","L",1980-11-25,31,32,508.67,15.9,33.07,10.04,17.47,10.73,61.76,30.95,36.36,32.68,41,49,54.44
"John-Michael Liles","JOHN-MICHAEL.LILES","13-14","CAR","D","L",1980-11-25,32,35,597.22,17.06,33.83,13.48,19.26,11.17,56.1,33.84,36.01,30.15,49,52,51.49
"John-Michael Liles","JOHN-MICHAEL.LILES","13-14","TOR","D","L",1980-11-25,32,6,96.67,16.11,31.75,9.45,16.54,19.69,54.33,27.72,29.7,42.57,5,8,61.54
"John-Michael Liles","JOHN-MICHAEL.LILES","14-15","CAR","D","L",1980-11-25,33,57,943.23,16.55,32.17,11.95,15.06,9.08,63.9,35.75,34.12,30.12,60,82,57.75
"John-Michael Liles","JOHN-MICHAEL.LILES","15-16","BOS","D","L",1980-11-25,34,17,283.02,16.65,33.32,12.6,15.49,8.14,63.78,36.55,37.75,25.7,12,28,70
"John-Michael Liles","JOHN-MICHAEL.LILES","15-16","CAR","D","L",1980-11-25,34,64,1080.03,16.88,33.52,10.04,17.65,11.81,60.5,31.39,36.8,31.81,67,88,56.77
"John-Michael Liles","JOHN-MICHAEL.LILES","16-17","BOS","D","L",1980-11-25,35,36,476.55,13.24,26.69,12.8,13.74,7.42,66.03,40.47,33.26,26.28,30,53,63.86
"John Carlson","JOHN.CARLSON","09-10","WSH","D","R",1990-01-10,19,22,325.02,14.77,29.26,8.18,17.68,10.55,63.59,28.34,39.41,32.25,17,23,57.5
"John Carlson","JOHN.CARLSON","10-11","WSH","D","R",1990-01-10,20,81,1441.12,17.79,36.41,10.2,19.93,10.74,59.13,30.95,38.68,30.37,85,103,54.79
"John Carlson","JOHN.CARLSON","11-12","WSH","D","R",1990-01-10,21,82,1438.77,17.55,35.27,10.14,19.48,12.34,58.04,28.21,37.98,33.81,107,85,44.27
"John Carlson","JOHN.CARLSON","12-13","WSH","D","R",1990-01-10,22,48,845.68,17.62,35.85,9.95,20.21,11.52,58.32,30.67,37.27,32.06,72,83,53.55
"John Carlson","JOHN.CARLSON","13-14","WSH","D","R",1990-01-10,23,82,1414.92,17.26,34.77,11.32,20.86,13.11,54.71,30.91,37.44,31.65,85,112,56.85
"John Carlson","JOHN.CARLSON","14-15","WSH","D","R",1990-01-10,24,82,1461.45,17.82,35.62,11.83,20.14,12.31,55.72,31.77,37.9,30.33,103,106,50.72
"John Carlson","JOHN.CARLSON","15-16","WSH","D","R",1990-01-10,25,56,994.92,17.77,35.83,9.71,17.05,10.89,62.35,31.39,36.61,32,82,61,42.66
"John Carlson","JOHN.CARLSON","16-17","WSH","D","R",1990-01-10,26,72,1199.2,16.66,33.96,12.21,19.69,11.86,56.24,31.97,36.99,31.04,75,91,54.82
"John Carlson","JOHN.CARLSON","17-18","WSH","D","R",1990-01-10,27,82,1463.07,17.84,36.08,11.06,18.7,12.91,57.32,31.04,35.89,33.07,125,104,45.41
"John Carlson","JOHN.CARLSON","18-19","WSH","D","R",1990-01-10,28,80,1408.27,17.6,35.7,14.98,20.75,11.35,52.92,36.93,35.36,27.71,108,130,54.62
"John Carlson","JOHN.CARLSON","19-20","WSH","D","R",1990-01-10,29,69,1250.07,18.12,37.63,13.76,24.36,12.04,49.83,32.97,36.59,30.44,135,97,41.81
"John Erskine","JOHN.ERSKINE","07-08","WSH","D","L",1980-06-26,27,51,679.32,13.32,28.77,11.45,16.85,7.6,64.1,35.71,37.59,26.7,47,43,47.78
"John Erskine","JOHN.ERSKINE","08-09","WSH","D","L",1980-06-26,28,52,781.23,15.02,32.45,7.82,17.9,7.72,66.56,31.02,40.28,28.7,55,47,46.08
"John Erskine","JOHN.ERSKINE","09-10","WSH","D","L",1980-06-26,29,50,733.47,14.67,30.45,7.38,16.72,10.03,65.86,29.83,38.47,31.7,42,44,51.16
"John Erskine","JOHN.ERSKINE","10-11","WSH","D","L",1980-06-26,30,72,964.32,13.39,27.55,9.69,14.83,8.68,66.81,33.84,35.02,31.14,62,54,46.55
"John Erskine","JOHN.ERSKINE","11-12","WSH","D","L",1980-06-26,31,28,321.8,11.49,23.43,11.14,16.81,8.08,63.97,33.68,38.95,27.37,18,12,40
"John Erskine","JOHN.ERSKINE","12-13","WSH","D","L",1980-06-26,32,30,482.4,16.08,32.71,7.01,19.06,10.79,63.13,28.82,36.24,34.93,42,49,53.85
"John Erskine","JOHN.ERSKINE","13-14","WSH","D","L",1980-06-26,33,37,498.63,13.48,27.68,7.94,17.57,9.46,65.03,28.38,40.5,31.12,31,43,58.11
"John Gilmour","JOHN.GILMOUR","17-18","NYR","D","L",1993-05-17,24,28,428.77,15.31,30.21,15.35,14.19,11.72,58.75,39.47,29.78,30.75,30,34,53.12
"John Gilmour","JOHN.GILMOUR","18-19","NYR","D","L",1993-05-17,25,5,79.38,15.88,32.36,12.75,12.75,6.86,67.65,45.07,32.39,22.54,5,4,44.44
"John Gilmour","JOHN.GILMOUR","19-20","BUF","D","L",1993-05-17,26,4,61.65,15.41,30.35,6.17,20.99,13.58,59.26,22.64,39.62,37.74,4,4,50
"John Hayden","JOHN.HAYDEN","16-17","CHI","C","R",1995-02-14,21,12,136.7,11.39,22.17,17.33,18.81,5.94,57.92,38.52,37.78,23.7,15,14,48.28
"John Hayden","JOHN.HAYDEN","17-18","CHI","C","R",1995-02-14,22,47,451.52,9.61,19.84,12.54,14.92,14.44,58.1,30.32,31.45,38.24,45,41,47.67
"John Hayden","JOHN.HAYDEN","18-19","CHI","C","R",1995-02-14,23,54,459.1,8.5,16.83,10.2,16.59,9.89,63.32,28.86,36.32,34.83,41,51,55.43
"John Hayden","JOHN.HAYDEN","19-20","N.J","C","R",1995-02-14,24,43,401.73,9.34,19,5.64,15.98,12.59,65.79,17.45,35.83,46.73,48,33,40.74
"John Klingberg","JOHN.KLINGBERG","14-15","DAL","D","R",1992-08-14,22,65,1188.3,18.28,37.51,9.63,20.75,11.97,57.64,29.05,40.26,30.69,99,103,50.99
"John Klingberg","JOHN.KLINGBERG","15-16","DAL","D","R",1992-08-14,23,76,1427.33,18.78,38.02,10.03,18.45,9.42,62.11,32.34,37.84,29.82,155,111,41.73
"John Klingberg","JOHN.KLINGBERG","16-17","DAL","D","R",1992-08-14,24,80,1550.9,19.39,39,11.05,20.54,10.64,57.77,30.28,37.61,32.11,179,131,42.26
"John Klingberg","JOHN.KLINGBERG","17-18","DAL","D","R",1992-08-14,25,82,1527.63,18.63,37.88,13.8,23,10.52,52.67,33.27,37.95,28.78,162,117,41.94
"John Klingberg","JOHN.KLINGBERG","18-19","DAL","D","R",1992-08-14,26,64,1293.95,20.22,40.01,17.55,18.02,13.26,51.17,39.07,30.05,30.88,112,93,45.37
"John Klingberg","JOHN.KLINGBERG","19-20","DAL","D","R",1992-08-14,27,58,1083.97,18.69,37.75,15.38,16.62,10.62,57.38,38.76,30.07,31.17,87,84,49.12
"John Madden","JOHN.MADDEN","07-08","N.J","C","L",1973-05-04,34,80,1168.83,14.61,30.8,11.19,19.44,8.58,60.79,28.33,40.87,30.8,87,49,36.03
"John Madden","JOHN.MADDEN","08-09","N.J","C","L",1973-05-04,35,76,979.58,12.89,27.01,12.09,19,11.1,57.81,29.43,37.35,33.22,66,40,37.74
"John Madden","JOHN.MADDEN","09-10","CHI","C","L",1973-05-04,36,79,1002.62,12.69,25.6,9.55,15.97,18.03,56.45,23.97,33.37,42.66,74,46,38.33
"John Madden","JOHN.MADDEN","10-11","MIN","C","L",1973-05-04,37,76,941.23,12.38,25.44,9.32,20.06,16.16,54.46,21.43,36.8,41.77,87,47,35.07
"John Madden","JOHN.MADDEN","11-12","FLA","C","L",1973-05-04,38,31,330.93,10.68,20.45,11.76,18.66,12.78,56.8,25.66,37.5,36.84,26,12,31.58
"John Marino","JOHN.MARINO","19-20","PIT","D","R",1997-05-21,22,56,960.8,17.16,34.08,12.09,15.87,11.85,60.19,32.06,33.86,34.08,89,88,49.72
"John McCarthy","JOHN.MCCARTHY","10-11","S.J","L","L",1986-08-09,24,37,304.62,8.23,16.63,16.17,16.17,7.02,60.64,37.95,37.62,24.42,27,28,50.91
"John McCarthy","JOHN.MCCARTHY","11-12","S.J","L","L",1986-08-09,25,10,93.6,9.36,18.29,8.78,15.54,6.76,68.92,40,34.67,25.33,7,5,41.67
"John McCarthy","JOHN.MCCARTHY","13-14","S.J","L","L",1986-08-09,27,36,347.47,9.65,18.66,13,17.69,10.11,59.21,31.71,36.86,31.43,30,24,44.44
"John Mitchell","JOHN.MITCHELL","08-09","TOR","C","L",1985-01-22,23,76,861.43,11.33,23.44,14.14,18.18,9.92,57.76,32.68,38.54,28.78,52,46,46.94
"John Mitchell","JOHN.MITCHELL","09-10","TOR","C","L",1985-01-22,24,60,758.48,12.64,26.31,12.01,17.97,11.36,58.66,31.92,38.65,29.42,30,56,65.12
"John Mitchell","JOHN.MITCHELL","10-11","TOR","C","L",1985-01-22,25,23,253.02,11,23.07,13.19,15.34,7.67,63.8,37.31,35.23,27.46,8,19,70.37
"John Mitchell","JOHN.MITCHELL","11-12","NYR","C","L",1985-01-22,26,63,590.08,9.37,18.79,10.39,20.64,11.19,57.79,26.74,41.57,31.69,33,37,52.86
"John Mitchell","JOHN.MITCHELL","12-13","COL","C","L",1985-01-22,27,47,638.02,13.57,27.51,11.52,18.46,13.14,56.88,29.25,34.68,36.08,46,50,52.08
"John Mitchell","JOHN.MITCHELL","13-14","COL","C","L",1985-01-22,28,75,991.67,13.22,26.75,12.04,17.35,13,57.61,28.39,34.89,36.72,79,77,49.36
"John Mitchell","JOHN.MITCHELL","14-15","COL","C","L",1985-01-22,29,68,949.22,13.96,27.79,13.39,16.97,15.22,54.41,30.25,31.36,38.39,86,75,46.58
"John Mitchell","JOHN.MITCHELL","15-16","COL","C","L",1985-01-22,30,71,872.77,12.29,25.26,10.39,19.4,14.76,55.45,25.12,36.38,38.5,72,77,51.68
"John Mitchell","JOHN.MITCHELL","16-17","COL","C","L",1985-01-22,31,65,754.3,11.6,23.82,13.74,14.65,11.01,60.61,33.69,31.54,34.77,61,75,55.15
"John Moore","JOHN.MOORE","11-12","CBJ","D","L",1990-11-19,20,67,961.13,14.35,29.82,8.82,18.82,9.76,62.6,27.22,40.39,32.39,57,58,50.43
"John Moore","JOHN.MOORE","12-13","CBJ","D","L",1990-11-19,21,17,234.85,13.81,28.22,11.33,15.33,12.33,61,32.54,33.49,33.97,17,24,58.54
"John Moore","JOHN.MOORE","12-13","NYR","D","L",1990-11-19,21,13,141.48,10.88,21.75,18.33,17.22,11.11,53.33,37.59,30.83,31.58,11,12,52.17
"John Moore","JOHN.MOORE","13-14","NYR","D","L",1990-11-19,22,74,1033.25,13.96,28.15,16.08,15.23,5.71,62.98,42.21,33.56,24.23,83,85,50.6
"John Moore","JOHN.MOORE","14-15","ARI","D","L",1990-11-19,23,19,297.02,15.63,31.59,12.29,13.76,12.29,61.67,33.21,30.69,36.1,24,20,45.45
"John Moore","JOHN.MOORE","14-15","NYR","D","L",1990-11-19,23,38,537,14.13,27.7,15.02,17.79,5.8,61.4,39.01,39.44,21.55,42,53,55.79
"John Moore","JOHN.MOORE","15-16","N.J","D","L",1990-11-19,24,73,1163.63,15.94,32.58,9.29,15.96,9.1,65.64,30.15,37.01,32.84,101,73,41.95
"John Moore","JOHN.MOORE","16-17","N.J","D","L",1990-11-19,25,63,992.75,15.76,31.76,12.21,15.54,11.5,60.75,34.4,33.43,32.17,77,68,46.9
"John Moore","JOHN.MOORE","17-18","N.J","D","L",1990-11-19,26,81,1422.43,17.56,35.35,10.89,16.52,10.25,62.35,34.81,33.05,32.14,113,137,54.8
"John Moore","JOHN.MOORE","18-19","BOS","D","L",1990-11-19,27,61,976.85,16.01,32.1,10.11,17.78,9.73,62.38,33.44,35.89,30.67,77,103,57.22
"John Moore","JOHN.MOORE","19-20","BOS","D","L",1990-11-19,28,24,340.92,14.21,28.8,9.65,15.35,6.36,68.64,35.58,40.07,24.34,26,23,46.94
"John Persson","JOHN.PERSSON","13-14","NYI","L","L",1992-05-18,21,10,120.12,12.01,23.13,13.29,11.56,10.4,64.74,36.61,33.04,30.36,9,15,62.5
"John Pohl","JOHN.POHL","07-08","TOR","C","R",1979-06-29,28,33,222.3,6.74,15.04,11.85,17.33,5.78,65.05,34.12,44.71,21.18,11,12,52.17
"John Quenneville","JOHN.QUENNEVILLE","16-17","N.J","C","L",1996-04-16,20,12,139.32,11.61,22.93,12.5,18.23,8.33,60.94,32.03,38.28,29.69,15,10,40
"John Quenneville","JOHN.QUENNEVILLE","18-19","N.J","C","L",1996-04-16,22,19,194.78,10.25,21.95,10.27,20.53,10.27,58.94,29.69,38.54,31.77,14,10,41.67
"John Quenneville","JOHN.QUENNEVILLE","19-20","CHI","C","L",1996-04-16,23,9,92.22,10.25,20.89,10.16,17.97,9.38,62.5,37.38,27.1,35.51,9,12,57.14
"John Scott","JOHN.SCOTT","08-09","MIN","D","L",1982-09-26,25,20,179.78,8.99,18.73,7.02,11.58,8.77,72.63,23.31,39.1,37.59,12,8,40
"John Scott","JOHN.SCOTT","09-10","MIN","D","L",1982-09-26,26,51,428.1,8.39,17.57,7.99,14.17,5.89,71.95,33.04,38.35,28.61,32,22,40.74
"John Scott","JOHN.SCOTT","10-11","CHI","D/L","L",1982-09-26,27,40,242.35,6.06,12.35,12.9,15.05,4.3,67.74,36.22,39.46,24.32,19,14,42.42
"John Scott","JOHN.SCOTT","11-12","CHI","L","L",1982-09-26,28,29,194.47,6.71,13.81,13.03,15.85,5.28,65.85,37.04,43.21,19.75,12,8,40
"John Scott","JOHN.SCOTT","12-13","BUF","L","L",1982-09-26,29,34,183.48,5.4,10.86,14.9,16.47,8.63,60,33.12,38.31,28.57,10,12,54.55
"John Scott","JOHN.SCOTT","13-14","BUF","L","L",1982-09-26,30,56,369.62,6.6,13.5,13.66,12.52,11.57,62.24,31.75,30.56,37.69,41,25,37.88
"John Scott","JOHN.SCOTT","14-15","S.J","L","L",1982-09-26,31,38,281.32,7.4,14.4,11.01,15.51,6.52,66.97,31.38,39.33,29.29,25,34,57.63
"John Scott","JOHN.SCOTT","15-16","ARI","L","L",1982-09-26,32,11,66.68,6.06,12.61,12.61,14.41,8.11,64.86,27.87,39.34,32.79,7,7,50
"John Tavares","JOHN.TAVARES","09-10","NYI","C","L",1990-09-20,18,81,1092.2,13.48,28.07,16.97,15.95,9.28,57.8,38.07,33.86,28.07,59,68,53.54
"John Tavares","JOHN.TAVARES","10-11","NYI","C","L",1990-09-20,19,79,1201.57,15.21,31.46,13.25,17.91,9.38,59.46,34.41,36.49,29.1,57,69,54.76
"John Tavares","JOHN.TAVARES","11-12","NYI","C","L",1990-09-20,20,82,1381.6,16.85,33.31,16.04,21.09,9.64,53.23,36.85,36.93,26.21,69,79,53.38
"John Tavares","JOHN.TAVARES","12-13","NYI","C","L",1990-09-20,21,48,807.27,16.82,33.27,16.65,19.82,7.89,55.64,38.62,36.55,24.83,49,55,52.88
"John Tavares","JOHN.TAVARES","13-14","NYI","C","L",1990-09-20,22,59,978.53,16.59,33.3,17.43,19.43,6.57,56.57,40.11,35.03,24.86,65,83,56.08
"John Tavares","JOHN.TAVARES","14-15","NYI","C","L",1990-09-20,23,82,1355.2,16.53,32.6,19.33,17.64,4.46,58.57,45.39,34.66,19.95,83,114,57.87
"John Tavares","JOHN.TAVARES","15-16","NYI","C","L",1990-09-20,24,78,1269.82,16.28,32.1,18.09,18.02,5.25,58.64,41.96,34.32,23.72,87,89,50.57
"John Tavares","JOHN.TAVARES","16-17","NYI","C","L",1990-09-20,25,77,1218.6,15.83,31.4,19.95,18.09,8.57,53.39,42.41,33.53,24.07,69,96,58.18
"John Tavares","JOHN.TAVARES","17-18","NYI","C","L",1990-09-20,26,82,1202.03,14.66,29.22,17.67,19.25,14.38,48.7,35.22,32.27,32.51,76,76,50
"John Tavares","JOHN.TAVARES","18-19","TOR","C","L",1990-09-20,27,82,1281.93,15.63,30.81,13.7,19.62,11.6,55.08,33.87,34.26,31.86,114,135,54.22
"John Tavares","JOHN.TAVARES","19-20","TOR","C","L",1990-09-20,28,63,997.17,15.83,31.14,14.05,18.95,9.8,57.19,34.64,35.18,30.18,59,93,61.18
"John Zeiler","JOHN.ZEILER","07-08","L.A","R","R",1982-11-21,24,36,294.37,8.18,17.75,14.52,18.89,9.91,56.68,31.78,40.31,27.91,18,15,45.45
"John Zeiler","JOHN.ZEILER","08-09","L.A","R","R",1982-11-21,25,27,175.78,6.51,13.82,14.62,16.92,11.92,56.54,31.17,36.36,32.47,13,6,31.58
"Johnny Boychuk","JOHNNY.BOYCHUK","09-10","BOS","D","R",1984-01-19,25,51,777.25,15.24,30.41,9.44,13.64,8.72,68.21,33.11,36.59,30.3,49,52,51.49
"Johnny Boychuk","JOHNNY.BOYCHUK","10-11","BOS","D","R",1984-01-19,26,69,1180.92,17.11,34.51,9.97,19.11,10.31,60.62,32.19,38.97,28.84,61,55,47.41
"Johnny Boychuk","JOHNNY.BOYCHUK","11-12","BOS","D","R",1984-01-19,27,77,1373.1,17.83,35.79,11.3,20.21,11.06,57.43,33.79,37.68,28.53,68,90,56.96
