"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","G/60","A1/60","A2/60","Points/60","iSF/60","iFF/60","iCF/60","ixG/60","Sh%","FSh%","xFSh%","iBLK/60","GIVE/60","TAKE/60","iHF/60","iHA/60","iPENT2/60","iPEND2/60","iPENT5/60","iPEND5/60","iPEN±/60","FOW/60","FOL/60","FO±/60"
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","18-19","NYR","D","R",1989-01-29,29,69,168.03,0.36,1.43,0.71,2.5,11.07,11.78,19.64,0.62,3.23,3.03,5.27,0.71,2.5,1.43,1.07,1.43,0.36,0,0,0,-0.36,0,0,0
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","19-20","T.B","D","R",1989-01-29,30,68,96.25,0.62,1.87,1.87,4.36,12.47,16.21,19.95,1.08,5,3.85,6.69,0.62,2.49,2.49,0,4.36,1.25,0,0,0,-1.25,0,0,0
"Kevin Stenlund","KEVIN.STENLUND","19-20","CBJ","C","R",1996-09-20,22,32,60.4,2.98,0.99,0.99,4.97,13.91,15.89,19.87,1.23,21.43,18.75,7.75,0,3.97,0.99,0,5.96,0.99,0.99,0,0,0,1.99,0.99,0.99
"Kim Johnsson","KIM.JOHNSSON","07-08","MIN","D","L",1976-03-16,31,79,157.18,0.76,2.29,0.38,3.44,8.02,9.54,10.69,0.48,9.52,8,5.04,0.38,2.67,0.76,0,0,0,0,0,0,0,0,0,0
"Kim Johnsson","KIM.JOHNSSON","08-09","MIN","D","L",1976-03-16,32,80,128.75,0.47,0.93,1.4,2.8,6.06,9.32,14.45,0.48,7.69,5,5.2,0.47,0.47,0.47,0.47,0.93,0,0,0,0,0,0,0,0
"Kim Johnsson","KIM.JOHNSSON","09-10","MIN","D","L",1976-03-16,33,52,151.65,1.19,0,0,1.19,10.68,14.24,18.99,0.82,11.11,8.33,5.72,2.37,2.37,0.4,0.79,2.37,0.4,0,0,0,-0.4,0,0,0
"Kimmo Timonen","KIMMO.TIMONEN","07-08","PHI","D","L",1975-03-18,32,79,367.62,0.49,1.14,2.45,4.08,8.49,12.4,16.97,0.56,5.77,3.95,4.49,1.31,0.98,0.65,0.65,0.82,0.65,0,0,0,-0.65,0,0,0
"Kimmo Timonen","KIMMO.TIMONEN","08-09","PHI","D","L",1975-03-18,33,77,289.08,0.42,2.28,2.28,4.98,4.15,8.92,17.23,0.38,10,4.65,4.23,1.66,1.04,0.21,1.04,0.83,0.42,0.21,0,0,-0.21,0,0,0
"Kimmo Timonen","KIMMO.TIMONEN","09-10","PHI","D","L",1975-03-18,34,82,283.22,0.21,1.48,2.12,3.81,6.14,8.9,12.5,0.54,3.45,2.38,6.02,1.48,0.85,0.42,0,1.27,0,0.42,0,0,0.42,0,0,0
"Kimmo Timonen","KIMMO.TIMONEN","10-11","PHI","D","L",1975-03-18,35,82,254.4,0,1.42,1.65,3.07,6.6,10.38,15.57,0.6,0,0,5.75,0.24,0.47,0.94,0.94,1.65,0.24,0,0,0,-0.24,0,0,0
"Kimmo Timonen","KIMMO.TIMONEN","11-12","PHI","D","L",1975-03-18,36,75,275.25,0.87,0.87,1.96,3.71,7.63,11.55,17.87,0.57,11.43,7.55,4.94,1.53,0.65,0,1.31,0.65,0.22,0,0,0,-0.22,0,0,0
"Kimmo Timonen","KIMMO.TIMONEN","12-13","PHI","D","L",1975-03-18,37,45,164.08,1.1,2.93,1.46,5.49,10.24,12.07,20.84,0.64,10.71,9.09,5.27,2.56,1.1,0.73,0,0.37,0.73,0.37,0,0,-0.37,0,0,0
"Kimmo Timonen","KIMMO.TIMONEN","13-14","PHI","D","L",1975-03-18,38,77,250.3,0.24,2.88,0.96,4.08,10.31,16.54,23.49,0.81,2.33,1.45,4.87,1.92,0.48,0.48,1.68,0.48,0.96,0,0,0,-0.96,0,0,0
"Kirby Dach","KIRBY.DACH","19-20","CHI","C","R",2001-01-21,18,63,99.78,0,1.2,0.6,1.8,5.41,7.82,10.22,1.15,0,0,14.77,0,0,1.2,0.6,10.82,0.6,0.6,0,0,0,0.6,5.41,-4.81
"Kris Letang","KRIS.LETANG","07-08","PIT","D","R",1987-04-24,20,63,154.7,0.39,0.39,1.55,2.33,8.92,14.74,20.94,1.02,4.35,2.63,6.92,0.78,1.16,0.39,0,3.1,0,0.39,0,0,0.39,0,0,0
"Kris Letang","KRIS.LETANG","08-09","PIT","D","R",1987-04-24,21,74,246.48,0.73,0.97,0.49,2.19,7.3,11.44,16.55,0.74,10,6.38,6.51,1.46,3.65,0.97,1.7,1.95,0.24,0.24,0,0,0,0,0,0
"Kris Letang","KRIS.LETANG","09-10","PIT","D","R",1987-04-24,22,72,196.97,0,0.61,0.91,1.52,9.44,15.23,22.85,0.98,0,0,6.44,0.91,1.52,0.91,1.83,1.52,0,0,0,0,0,0,0,0
"Kris Letang","KRIS.LETANG","10-11","PIT","D","R",1987-04-24,23,82,354.3,0.68,1.52,1.69,3.9,13.21,18.12,26.59,1.04,5.13,3.74,5.76,1.19,1.86,0.51,0.51,2.88,0.34,0,0,0,-0.34,0,0,0
"Kris Letang","KRIS.LETANG","11-12","PIT","D","R",1987-04-24,24,50,194.52,1.23,1.54,1.54,4.32,10.49,13.57,19.12,0.74,11.76,9.09,5.45,1.23,1.23,0.31,1.23,0.62,0.93,0.93,0,0,0,0,0,0
"Kris Letang","KRIS.LETANG","12-13","PIT","D","R",1987-04-24,25,35,147.15,0.41,2.04,2.04,4.49,9.79,13.46,17.94,0.77,4.17,3.03,5.7,0.41,4.89,1.22,0,3.26,0,0.82,0,0,0.82,0,0,0
"Kris Letang","KRIS.LETANG","13-14","PIT","D","R",1987-04-24,26,37,133.73,2.24,1.79,0.45,4.49,13.46,18.84,26.02,1.35,16.67,11.9,7.19,0,2.24,0,0.45,2.24,0.9,1.35,0,0,0.45,0,0,0
"Kris Letang","KRIS.LETANG","14-15","PIT","D","R",1987-04-24,27,66,251.57,0.48,2.62,1.91,5.01,10.97,14.07,19.56,1,4.35,3.39,7.12,0.95,2.86,1.43,3.58,1.91,0.72,0,0,0,-0.72,0,0,0
"Kris Letang","KRIS.LETANG","15-16","PIT","D","R",1987-04-24,28,71,259.8,0.92,1.62,2.77,5.31,10.62,13.63,18.71,0.7,8.7,6.78,5.1,0.69,1.85,0.92,0.69,2.54,0.23,0.23,0,0,0,0,0,0
"Kris Letang","KRIS.LETANG","16-17","PIT","D","R",1987-04-24,29,40,145.43,0.83,2.06,1.65,4.54,10.73,13.61,22.28,0.74,7.69,6.06,5.42,1.65,2.06,2.06,1.65,0.83,0.41,0,0,0,-0.41,0,0,0
"Kris Letang","KRIS.LETANG","17-18","PIT","D","R",1987-04-24,30,78,235.12,1.02,1.79,2.04,4.85,8.17,10.46,18.88,0.61,12.5,9.76,5.8,0.77,3.32,0.51,1.02,1.28,0.77,0,0,0,-0.77,0,0,0
"Kris Letang","KRIS.LETANG","18-19","PIT","D","R",1987-04-24,31,64,201.63,0.3,3.27,1.79,5.36,6.25,8.33,14.88,0.45,4.76,3.57,5.39,0.6,2.38,1.19,1.49,0.6,1.19,0.6,0,0,-0.6,0,0,0
"Kris Letang","KRIS.LETANG","19-20","PIT","D","R",1987-04-24,32,60,198.27,1.82,0.91,0.91,3.63,9.08,11.5,17.85,0.68,20,15.79,5.92,1.21,4.24,0.91,1.21,0.91,0.61,0.61,0,0,0,0,0,0
"Kris Russell","KRIS.RUSSELL","07-08","CBJ","D","L",1987-05-02,20,67,208.78,0.29,0.29,0.86,1.44,7.18,10.35,16.96,0.6,4,2.78,5.78,0.29,1.44,0.57,0,2.01,0.29,0,0,0,-0.29,0,0,0
"Kris Russell","KRIS.RUSSELL","08-09","CBJ","D","L",1987-05-02,21,64,210.87,0.28,1.99,0.57,2.85,8.25,11.38,15.36,0.77,3.45,2.5,6.75,1.42,0.28,0.85,0.57,1.99,0,0.57,0,0,0.57,0,0,0
"Kris Russell","KRIS.RUSSELL","09-10","CBJ","D","L",1987-05-02,22,68,170.02,0,0.71,1.76,2.47,10.23,14.47,19.76,0.96,0,0,6.61,0.71,2.12,0,1.06,1.76,0,0,0,0,0,0,0,0
"Kris Russell","KRIS.RUSSELL","10-11","CBJ","D","L",1987-05-02,23,71,191.37,0.31,0.94,0.31,1.57,8.15,11.29,16.3,0.68,3.85,2.78,6.03,1.57,1.25,0,0.31,1.25,0,0,0,0,0,0,0,0
"Kris Russell","KRIS.RUSSELL","11-12","STL","D","L",1987-05-02,24,43,59.25,0,0,0,0,3.04,5.06,7.09,0.22,0,0,4.4,3.04,0,0,0,3.04,0,0,0,0,0,0,0,0
"Kris Russell","KRIS.RUSSELL","13-14","CGY","D","L",1987-05-02,26,61,187.37,1.28,0.96,1.28,3.52,5.12,8.01,11.85,0.48,25,16,6.04,0.96,1.28,0.32,0.32,0.96,0,0,0,0,0,0,0,0
"Kris Russell","KRIS.RUSSELL","14-15","CGY","D","L",1987-05-02,27,78,183.8,0.33,1.31,2.61,4.24,3.92,5.22,11.75,0.27,8.33,6.25,5.19,2.61,2.29,0,0,0.65,0,0,0,0,0,0,0,0
"Kris Russell","KRIS.RUSSELL","15-16","CGY","D","L",1987-05-02,28,50,65.92,1.82,0,0,1.82,7.28,15.47,23.67,0.94,25,11.76,6.06,0.91,1.82,0.91,0,1.82,0,0.91,0,0,0.91,0,0,0
"Kris Versteeg","KRIS.VERSTEEG","08-09","CHI","R","R",1986-05-13,22,78,186.63,1.61,1.93,1.29,4.82,4.18,6.43,9,0.71,38.46,25,11,0,0.96,0.96,0.64,1.61,0.32,0.32,0,0,0,13.5,10.61,2.89
"Kris Versteeg","KRIS.VERSTEEG","09-10","CHI","R","R",1986-05-13,23,78,145.77,1.65,1.65,1.23,4.53,7,9.06,16.05,1.16,23.53,18.18,12.77,0.41,2.06,1.23,1.23,4.12,0,0.82,0,0,0.82,7,7.82,-0.82
"Kris Versteeg","KRIS.VERSTEEG","10-11","TOR","R","R",1986-05-13,24,53,184.07,0.33,1.3,0.98,2.61,8.8,14.67,21.84,1.01,3.7,2.22,6.91,0.33,1.63,1.63,0.65,2.28,0,0.65,0,0,0.65,1.3,0.98,0.33
"Kris Versteeg","KRIS.VERSTEEG","11-12","FLA","R","R",1986-05-13,25,71,228.67,1.84,0.79,1.05,3.67,8.13,11.28,13.64,1.04,22.58,16.28,9.23,0,1.05,1.31,0.26,4.72,0.26,0,0,0,-0.26,1.05,3.41,-2.36
"Kris Versteeg","KRIS.VERSTEEG","13-14","CHI","R","R",1986-05-13,27,62,117.77,0.51,2.55,0,3.06,7.13,10.19,12.74,1.02,7.14,5,10,0,0,2.04,0.51,2.55,0,0,0,0,0,6.62,10.7,-4.08
"Kris Versteeg","KRIS.VERSTEEG","14-15","CHI","R","R",1986-05-13,28,58,104.12,0.58,0.58,1.15,2.31,9.22,10.37,11.53,1.21,6.25,5.56,11.67,0.58,1.73,0,0,4.03,0.58,1.15,0,0,0.58,0.58,2.31,-1.73
"Kris Versteeg","KRIS.VERSTEEG","15-16","CAR","R","R",1986-05-13,29,61,114.47,1.05,0.52,2.1,3.67,11.01,18.35,23.06,1.51,9.52,5.71,8.26,0,3.14,2.1,0,0.52,0,0,0,0,0,1.57,1.57,0
"Kris Versteeg","KRIS.VERSTEEG","16-17","CGY","R","R",1986-05-13,30,67,168,2.5,0.36,2.14,5,17.86,22.14,37.14,1.46,14,11.29,6.58,0.36,2.14,1.07,0,1.07,0,0.71,0,0,0.71,2.14,2.86,-0.71
"Kris Versteeg","KRIS.VERSTEEG","17-18","CGY","R","R",1986-05-13,31,24,74.17,0,1.62,1.62,3.24,14.56,19.41,33.17,1.04,0,0,5.38,0.81,6.47,1.62,0.81,1.62,0,0,0,0,0,8.09,2.43,5.66
"Kristian Huselius","KRISTIAN.HUSELIUS","07-08","CGY","L","L",1978-11-10,28,81,292.45,0.62,2.05,1.64,4.31,7.39,10.87,14.16,1.01,8.33,5.66,9.32,0,4.1,0.21,0.21,0.82,0.21,0.21,0,0,0,0,0.21,-0.21
"Kristian Huselius","KRISTIAN.HUSELIUS","08-09","CBJ","L","L",1978-11-10,29,72,269.77,1.11,1.33,0.44,2.89,9.79,12.68,17.79,1.19,11.36,8.77,9.37,0,2.22,1.33,0,1.78,1.11,0.22,0,0,-0.89,0.67,1.11,-0.44
"Kristian Huselius","KRISTIAN.HUSELIUS","09-10","CBJ","L","L",1978-11-10,30,72,232.98,1.8,1.03,1.8,4.64,9.79,15.71,19.06,1.5,18.42,11.48,9.52,0,1.03,1.03,0.26,0,1.29,0,0,0,-1.29,0,0.52,-0.52
"Kristian Huselius","KRISTIAN.HUSELIUS","10-11","CBJ","L","L",1978-11-10,31,38,98.3,3.05,0.61,0,3.66,15.26,20.75,23.19,1.4,20,14.71,6.76,0,2.44,0.61,0,2.44,0,0,0,0,0,0,0,0
"Kurtis Foster","KURTIS.FOSTER","07-08","MIN","D","R",1981-11-24,25,56,141.05,0.85,0.85,1.28,2.98,15.31,21.27,29.78,1.07,5.56,4,5.04,1.28,0.85,0,3.83,2.13,1.7,0.43,0,0,-1.28,0.85,0,0.85
"Kurtis Foster","KURTIS.FOSTER","09-10","T.B","D","R",1981-11-24,27,71,262.67,0.69,2.74,1.83,5.25,13.71,18.27,27.64,0.82,5,3.75,4.51,1.14,1.83,0.23,1.6,1.6,0.91,0.23,0,0,-0.69,0,0,0
"Kurtis Foster","KURTIS.FOSTER","10-11","EDM","D","R",1981-11-24,28,74,261.85,1.15,0.46,1.15,2.75,15.81,22.46,33,1.16,7.25,5.1,5.18,0.46,1.37,0.46,1.83,0.46,0.69,0,0,0,-0.69,0,0,0
"Kurtis Foster","KURTIS.FOSTER","11-12","N.J","D","R",1981-11-24,29,28,90.27,0,0.66,4.65,5.32,11.3,15.29,26.59,0.73,0,0,4.78,1.33,3.32,0,0.66,0,0,0,0,0,0,0,0,0
"Kyle Brodziak","KYLE.BRODZIAK","10-11","MIN","C","R",1984-05-25,26,78,99.3,1.21,1.21,0,2.42,9.06,12.08,15.11,1.26,13.33,10,10.4,0,2.42,0,0.6,5.44,0.6,0,0,0,-0.6,25.38,26.59,-1.21
"Kyle Brodziak","KYLE.BRODZIAK","11-12","MIN","C","R",1984-05-25,27,82,130.92,2.29,2.29,0.46,5.04,8.25,11.92,13.29,1.88,27.78,19.23,15.77,0,2.29,0,0.46,2.29,0.46,0.46,0.46,0,-0.46,19.71,16.5,3.21
"Kyle Brodziak","KYLE.BRODZIAK","12-13","MIN","C","R",1984-05-25,28,46,58,1.03,1.03,0,2.07,14.48,17.59,20.69,2.01,7.14,5.88,11.41,0,0,0,0,2.07,0,0,0,0,0,28.97,16.55,12.41
"Kyle Calder","KYLE.CALDER","07-08","L.A","L","L",1979-01-05,28,65,185.93,0.97,0.65,0,1.61,3.23,5.81,6.13,0.86,30,16.67,14.78,0,1.61,0.32,1.94,4.2,0,0,0,0,0,1.29,1.61,-0.32
"Kyle Calder","KYLE.CALDER","08-09","L.A","L","L",1979-01-05,29,74,112.03,1.07,0.54,0.54,2.14,5.89,9.1,10.71,1.41,18.18,11.76,15.53,0,0.54,0,0.54,4.28,0.54,0.54,0,0,0,0,0,0
"Kyle Connor","KYLE.CONNOR","17-18","WPG","L","L",1996-12-09,20,74,201.95,2.08,0.3,0.89,3.27,10.99,11.88,13.96,1.73,18.92,17.5,14.52,0,1.49,0.3,0,2.08,0.59,0.59,0,0,0,0,0.59,-0.59
"Kyle Connor","KYLE.CONNOR","18-19","WPG","L","L",1996-12-09,21,81,276.75,2.38,0.43,1.08,3.9,12.36,16.26,16.91,2.31,19.3,14.67,14.21,0,1.52,0.65,0,2.82,0,0,0,0.22,0.22,0.43,0,0.43
"Kyle Connor","KYLE.CONNOR","19-20","WPG","L","L",1996-12-09,22,67,222.9,2.42,1.35,0.81,4.58,14.27,16.69,18.3,2.43,16.98,14.52,14.55,0,1.08,1.08,0.54,1.35,0.54,0.27,0,0,-0.27,0,0,0
"Kyle Cumiskey","KYLE.CUMISKEY","07-08","COL","D","L",1986-12-02,20,38,54.9,0,0,1.09,1.09,3.28,5.46,7.65,0.25,0,0,4.6,0,0,1.09,0,3.28,1.09,0,0,0,-1.09,0,0,0
"Kyle Cumiskey","KYLE.CUMISKEY","09-10","COL","D","L",1986-12-02,22,61,120.62,0.5,0.99,1.49,2.98,8.95,11.94,14.43,0.69,5.56,4.17,5.79,1.49,1.99,2.49,0.99,3.98,0,0.5,0,0,0.5,0,0,0
"Kyle Okposo","KYLE.OKPOSO","08-09","NYI","R","R",1988-04-16,20,65,201.05,2.09,0.6,0.6,3.28,12.53,17.61,25.96,1.71,16.67,11.86,9.69,0.3,2.39,1.49,0.6,2.09,0.3,0.9,0,0,0.6,0,0,0
"Kyle Okposo","KYLE.OKPOSO","09-10","NYI","R","R",1988-04-16,21,77,321.1,0.75,0.93,1.49,3.18,10.46,16.07,21.11,1.65,7.14,4.65,10.26,0,2.43,0.75,0.75,4.67,0.37,0,0,0,-0.37,1.87,1.49,0.37
"Kyle Okposo","KYLE.OKPOSO","10-11","NYI","R","R",1988-04-16,22,38,92.7,0,1.29,1.29,2.59,5.83,12.3,18.12,1.02,0,0,8.26,0,3.24,1.29,1.94,5.18,0.65,0,0,0,-0.65,1.29,1.94,-0.65
"Kyle Okposo","KYLE.OKPOSO","11-12","NYI","R","R",1988-04-16,23,75,129.63,1.39,0.46,0.93,2.78,5.09,8.79,13.42,1.13,27.27,15.79,12.89,0.46,0.93,0.93,0.93,3.7,1.39,1.39,0,0,0,7.41,9.72,-2.31
"Kyle Okposo","KYLE.OKPOSO","12-13","NYI","R","R",1988-04-16,24,45,67.32,0,0,1.78,1.78,8.91,9.8,15.15,1.26,0,0,12.82,0,1.78,0.89,0.89,5.35,0.89,1.78,0,0,0.89,6.24,4.46,1.78
"Kyle Okposo","KYLE.OKPOSO","13-14","NYI","R","R",1988-04-16,25,70,260.13,1.15,0.69,0.69,2.54,10.15,13.38,19.61,1.5,11.36,8.62,11.21,0,1.61,0,0.23,2.77,0.46,0.23,0,0,-0.23,6,6,0
"Kyle Okposo","KYLE.OKPOSO","14-15","NYI","R","R",1988-04-16,26,60,206.08,1.75,1.46,1.16,4.37,10.48,16.6,20.96,1.71,16.67,10.53,10.3,0,2.33,0.87,0.29,4.08,0,0.29,0,0,0.29,5.24,6.99,-1.75
"Kyle Okposo","KYLE.OKPOSO","15-16","NYI","R","R",1988-04-16,27,76,224.53,1.6,1.07,2.41,5.08,10.96,14.16,21.38,1.46,14.63,11.32,10.32,0,1.07,1.07,1.34,4.01,0,0.53,0.27,0.27,0.53,0.53,0.53,0
"Kyle Okposo","KYLE.OKPOSO","16-17","BUF","R","R",1988-04-16,28,63,194.72,1.54,1.85,2.77,6.16,11.4,15.41,19.72,1.53,13.51,10,9.96,0,3.08,0,0,0.62,0,0,0,0,0,7.09,4.01,3.08
"Kyle Okposo","KYLE.OKPOSO","17-18","BUF","R","R",1988-04-16,29,74,247.23,1.46,1.46,1.94,4.85,13.83,18.2,21.6,1.81,10.53,8,9.96,0,0.97,0.24,0.49,1.7,0.49,0.24,0,0,-0.24,0.73,1.21,-0.49
"Kyle Okposo","KYLE.OKPOSO","18-19","BUF","R","R",1988-04-16,30,77,145.32,2.89,0.83,0.83,4.54,13.63,16.52,21.06,1.74,21.21,17.5,10.53,0.41,0.41,0.41,3.3,2.48,0,0,0,0,0,6.19,7.43,-1.24
"Kyle Palmieri","KYLE.PALMIERI","12-13","ANA","C","R",1991-02-01,21,42,56.75,2.11,0,1.06,3.17,11.63,16.92,22.2,1.68,18.18,12.5,9.94,0,1.06,0,3.17,9.52,0,0,0,0,0,0,0,0
"Kyle Palmieri","KYLE.PALMIERI","13-14","ANA","C","R",1991-02-01,22,71,91.45,0,0,0,0,14.43,19.68,22.96,1.66,0,0,8.43,1.97,1.31,0,3.94,5.25,0,0.66,0,0,0.66,1.31,0,1.31
"Kyle Palmieri","KYLE.PALMIERI","14-15","ANA","C","R",1991-02-01,23,53,96.83,1.86,1.86,1.86,5.58,13.01,18.59,22.31,1.78,14.29,10,9.57,0,3.1,1.24,1.86,6.2,0.62,0.62,0,0,0,1.24,0.62,0.62
"Kyle Palmieri","KYLE.PALMIERI","15-16","N.J","C","R",1991-02-01,24,81,197.25,2.43,2.13,0.91,5.48,21.9,27.98,36.5,1.97,11.11,8.7,7.03,0.3,2.74,0.91,1.52,1.52,0,0.3,0,0,0.3,0,0.3,-0.3
"Kyle Palmieri","KYLE.PALMIERI","16-17","N.J","C","R",1991-02-01,25,79,201.18,2.09,1.79,1.49,5.37,16.7,24.16,34.89,2.11,12.5,8.64,8.75,0.6,2.09,0,0.89,2.39,0,1.19,0,0,1.19,0.89,0.89,0
"Kyle Palmieri","KYLE.PALMIERI","17-18","N.J","C","R",1991-02-01,26,61,164.72,3.64,1.82,2.55,8.01,21.13,33.88,43.35,2.43,17.24,10.75,7.18,1.09,0.73,1.46,2.55,3.64,0.36,0.36,0,0,0,1.46,1.46,0
"Kyle Palmieri","KYLE.PALMIERI","18-19","N.J","C","R",1991-02-01,27,73,229.17,2.36,1.05,0.52,3.93,19.11,25.66,35.61,1.98,12.33,9.18,7.7,0.52,1.05,0.52,0.26,3.93,0.52,0.26,0,0,-0.26,0,0.52,-0.52
"Kyle Palmieri","KYLE.PALMIERI","19-20","N.J","C","R",1991-02-01,28,64,194.13,2.78,0.62,1.55,4.95,12.05,19.16,21.94,2.28,23.08,14.52,11.89,0.31,0.62,0.31,2.78,2.16,0,0.31,0,0,0.31,0.31,0.31,0
"Kyle Quincey","KYLE.QUINCEY","08-09","L.A","D","L",1985-08-12,23,72,229.98,0.26,3.91,1.83,6,12.78,22.18,36.52,0.89,2.04,1.18,4,0.78,2.87,0.26,2.61,1.57,0.78,0.78,0,0,0,0,0,0
"Kyle Quincey","KYLE.QUINCEY","09-10","COL","D","L",1985-08-12,24,79,229.43,0.26,0.78,1.05,2.09,10.72,17.26,30.34,0.7,2.44,1.52,4.05,0.26,2.35,0.26,1.05,1.83,0.78,0.78,0,0,0,0,0,0
"Kyle Quincey","KYLE.QUINCEY","11-12","COL","D","L",1985-08-12,26,49,122.18,0.98,0,1.96,2.95,14.73,19.15,31.43,0.87,6.67,5.13,4.56,0.49,1.47,0.49,2.46,4.42,1.47,0,0,0,-1.47,0,0,0
"Kyle Turris","KYLE.TURRIS","08-09","ARI","C","R",1989-08-14,19,60,148.33,1.21,2.02,1.21,4.45,9.71,13.75,16.18,1.17,12.5,8.82,8.5,0,2.83,1.21,0.81,6.47,0,0.4,0,0,0.4,15.37,21.44,-6.07
"Kyle Turris","KYLE.TURRIS","10-11","ARI","C","R",1989-08-14,21,63,93.33,0,0.64,0,0.64,8.36,11.57,14.14,1.14,0,0,9.89,0,3.21,0,0.64,3.21,1.29,0,0,0,-1.29,23.14,26.36,-3.21
"Kyle Turris","KYLE.TURRIS","11-12","OTT","C","R",1989-08-14,22,48,91.73,0.65,1.31,1.31,3.27,8.5,9.81,13.08,0.85,7.69,6.67,8.67,0,1.31,0.65,0.65,1.96,0,0,0,0,0,29.43,29.43,0
"Kyle Turris","KYLE.TURRIS","12-13","OTT","C","R",1989-08-14,23,46,122.45,0.98,1.47,0.98,3.43,6.37,9.31,11.76,0.61,15.38,10.53,6.58,0.49,1.96,0.49,0.49,4.41,0.49,0,0,0,-0.49,26.95,38.71,-11.76
"Kyle Turris","KYLE.TURRIS","13-14","OTT","C","R",1989-08-14,24,82,189,1.9,1.27,0.95,4.13,7.94,11.43,16.83,1.13,24,16.67,9.92,0,1.59,1.27,0.32,2.22,0.95,0,0,0,-0.95,26.67,21.27,5.4
"Kyle Turris","KYLE.TURRIS","14-15","OTT","C","R",1989-08-14,25,82,238.78,0.75,2.01,1.26,4.02,10.05,15.08,23.37,0.97,7.5,5,6.43,0.25,2.51,0,1.01,3.02,0.5,0.25,0,0.5,0.25,26.64,20.86,5.78
"Kyle Turris","KYLE.TURRIS","15-16","OTT","C","R",1989-08-14,26,56,174.32,0.69,1.03,0.69,2.41,8.26,12.74,17.55,0.87,8.33,5.41,6.81,0,0.69,0,0,4.13,0.69,0.34,0,0,-0.34,30.98,27.88,3.1
"Kyle Turris","KYLE.TURRIS","16-17","OTT","C","R",1989-08-14,27,78,216.28,1.39,1.94,0.83,4.16,8.32,13.87,20.25,0.96,16.67,10,6.9,0,6.1,0.55,0,2.5,0,0.28,0,0,0.28,29.68,26.35,3.33
"Kyle Turris","KYLE.TURRIS","17-18","NSH","C","R",1989-08-14,28,62,130.33,2.3,2.3,3.22,7.83,7.83,12.43,17.03,0.78,29.41,18.52,6.26,0,3.22,0.92,0,1.84,0.46,0.46,0,0,0,6.91,6.91,0
"Kyle Turris","KYLE.TURRIS","18-19","NSH","C","R",1989-08-14,29,54,120,2,0.5,0.5,3,6.5,10,13,0.86,30.77,20,8.55,0,3,1,1,3,0.5,0,0,0,-0.5,11,9.5,1.5
"Kyle Turris","KYLE.TURRIS","19-20","NSH","C","R",1989-08-14,30,61,138.5,0.87,1.3,2.17,4.33,8.66,11.26,14.3,0.82,10,7.69,7.27,0.43,1.3,0.43,0,0.87,0.43,0,0,0,-0.43,8.66,11.7,-3.03
"Kyle Wellwood","KYLE.WELLWOOD","07-08","TOR","C","R",1983-05-16,24,59,170.98,1.75,1.4,1.05,4.21,8.77,12.98,15.09,1.75,20,13.51,13.51,0.35,1.05,0.35,0.7,3.51,0,0.7,0,0,0.7,5.97,3.16,2.81
"Kyle Wellwood","KYLE.WELLWOOD","08-09","VAN","C","R",1983-05-16,25,73,208.55,2.3,0.58,0,2.88,10.36,12.95,13.23,1.9,22.22,17.78,14.71,0,3.16,0.86,0.29,1.44,0.29,0,0,0,-0.29,17.26,9.21,8.06
"Kyle Wellwood","KYLE.WELLWOOD","09-10","VAN","C","R",1983-05-16,26,75,132.3,0.91,0,0.45,1.36,3.63,7.26,8.16,0.88,25,12.5,12.06,0,2.72,0.91,2.27,2.27,0,0,0,0,0,9.07,10.88,-1.81
"Kyle Wellwood","KYLE.WELLWOOD","11-12","WPG","C","R",1983-05-16,28,75,145.72,2.06,0.82,0.82,3.71,4.12,5.76,7.82,0.78,50,35.71,13.57,0,1.65,0,0,2.47,0,0.41,0,0,0.41,12.76,9.47,3.29
"Ladislav Nagy","LADISLAV.NAGY","07-08","L.A","L","L",1979-06-01,28,38,108.5,1.11,2.76,2.76,6.64,10.51,14.38,18.25,1.5,10.53,7.69,10.46,0.55,3.32,0.55,0.55,3.32,0,2.21,0,0,2.21,19.35,9.95,9.4
"Ladislav Smid","LADISLAV.SMID","10-11","EDM","D","L",1986-02-01,24,77,57.55,0,0,1.04,1.04,5.21,6.26,13.55,0.23,0,0,3.67,1.04,2.09,0,0,1.04,0,0,0,0,0,0,0,0
"Lars Eller","LARS.ELLER","11-12","MTL","C","L",1989-05-08,22,79,52.05,2.31,1.15,0,3.46,12.68,14.99,16.14,1.74,18.18,15.38,11.62,0,1.15,0,1.15,5.76,2.31,0,0,0,-2.31,12.68,6.92,5.76
"Lars Eller","LARS.ELLER","13-14","MTL","C","L",1989-05-08,24,77,85,1.41,0,0.71,2.12,8.47,14.12,18.35,1.47,16.67,10,10.4,0,0.71,0,1.41,7.76,0,0,0,0,0,33.88,25.41,8.47
"Lars Eller","LARS.ELLER","15-16","MTL","C","L",1989-05-08,26,77,73.82,0.81,0,0,0.81,8.94,12.19,13.82,0.98,9.09,6.67,8.07,0,0.81,0.81,0,1.63,0,0,0,0,0,12.19,17.07,-4.88
"Lars Eller","LARS.ELLER","17-18","WSH","C","L",1989-05-08,28,78,94.07,1.91,0.64,1.28,3.83,9.57,11.48,17.86,1.28,20,16.67,11.11,0.64,3.83,1.91,0,1.91,0.64,0,0,0,-0.64,21.69,24.88,-3.19
