"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS","NZS","DZS","OTF","OZF","NZF","DZF","Ice_F","Ice_A"
"Joni Pitkanen","JONI.PITKANEN","07-08","EDM","D","L",1983-09-19,23,40,61.27,1.53,45.49,2,20,11,34,10,35,19,4,0
"Joni Pitkanen","JONI.PITKANEN","08-09","CAR","D","L",1983-09-19,24,47,65.2,1.39,47.9,11,16,13,34,28,21,23,0,1
"Joni Pitkanen","JONI.PITKANEN","09-10","CAR","D","L",1983-09-19,25,46,63.07,1.37,49.85,14,20,10,25,34,32,25,2,3
"Joni Pitkanen","JONI.PITKANEN","10-11","CAR","D","L",1983-09-19,26,52,78.13,1.5,52.11,18,30,20,34,31,40,32,1,1
"Jordan Eberle","JORDAN.EBERLE","13-14","EDM","C","R",1990-05-15,23,57,54.67,0.96,36.34,13,37,7,36,18,41,9,0,1
"Jordan Leopold","JORDAN.LEOPOLD","09-10","FLA","D","L",1980-08-03,29,40,54.58,1.36,45.2,5,15,18,31,18,17,27,3,0
"Jordan Leopold","JORDAN.LEOPOLD","10-11","BUF","D","L",1980-08-03,30,50,52.9,1.06,40.2,6,14,12,36,16,21,18,2,0
"Jordan Staal","JORDAN.STAAL","07-08","PIT","C","L",1988-09-10,19,52,50.38,0.97,34.05,14,17,8,36,18,20,19,1,0
"Jordan Staal","JORDAN.STAAL","08-09","PIT","C","L",1988-09-10,20,60,63.8,1.06,34.85,15,19,22,36,16,24,29,1,1
"Josh Gorges","JOSH.GORGES","08-09","MTL","D","L",1984-08-14,24,58,66.1,1.14,37.46,15,13,26,46,32,18,33,1,0
"Josh Gorges","JOSH.GORGES","09-10","MTL","D","L",1984-08-14,25,58,58.83,1.01,35.35,10,21,23,45,17,26,34,2,0
"Josh Gorges","JOSH.GORGES","11-12","MTL","D","L",1984-08-14,27,53,83.3,1.57,47.28,14,33,32,41,21,44,40,1,1
"Justin Braun","JUSTIN.BRAUN","13-14","S.J","D","R",1987-02-10,26,50,61.9,1.24,37.58,8,15,23,49,15,23,28,2,2
"Justin Faulk","JUSTIN.FAULK","11-12","CAR","D","R",1992-03-20,19,44,54.78,1.25,46.78,16,21,14,27,27,25,24,3,0
"Justin Faulk","JUSTIN.FAULK","13-14","CAR","D","R",1992-03-20,21,51,57.45,1.13,46.04,15,21,14,35,34,24,22,2,1
"Justin Faulk","JUSTIN.FAULK","14-15","CAR","D","R",1992-03-20,22,44,67.47,1.53,48.37,10,22,21,34,21,26,34,2,1
"Justin Schultz","JUSTIN.SCHULTZ","13-14","EDM","D","R",1990-07-06,23,52,75.02,1.44,54.86,24,32,13,28,40,44,25,0,2
"Justin Schultz","JUSTIN.SCHULTZ","14-15","EDM","D","R",1990-07-06,24,37,61.98,1.68,52.52,15,21,11,24,25,30,18,0,3
"Karl Alzner","KARL.ALZNER","10-11","WSH","D","L",1988-09-24,21,47,69.15,1.47,48.15,12,25,16,41,28,34,24,0,0
"Karl Alzner","KARL.ALZNER","11-12","WSH","D","L",1988-09-24,22,49,54.93,1.12,44.4,11,23,20,21,19,28,32,1,1
"Karl Alzner","KARL.ALZNER","13-14","WSH","D","L",1988-09-24,24,61,81.43,1.33,45.77,17,30,27,34,24,41,45,2,2
"Karl Alzner","KARL.ALZNER","14-15","WSH","D","L",1988-09-24,25,58,50.63,0.87,28.27,4,10,15,44,15,16,21,2,3
"Keith Ballard","KEITH.BALLARD","07-08","ARI","D","L",1982-11-26,24,58,72.05,1.24,42.73,13,36,23,45,22,51,30,1,2
"Keith Ballard","KEITH.BALLARD","08-09","FLA","D","L",1982-11-26,25,43,62.43,1.45,51.31,6,18,11,41,14,23,20,0,2
"Keith Ballard","KEITH.BALLARD","09-10","FLA","D","L",1982-11-26,26,53,64.28,1.21,41.7,11,22,22,44,21,29,32,1,0
"Keith Yandle","KEITH.YANDLE","09-10","ARI","D","L",1986-09-09,23,58,67.63,1.17,36.68,25,15,15,55,37,19,21,1,3
"Keith Yandle","KEITH.YANDLE","10-11","ARI","D","L",1986-09-09,24,49,65,1.33,46.77,21,28,9,32,31,31,20,0,1
"Keith Yandle","KEITH.YANDLE","11-12","ARI","D","L",1986-09-09,25,48,65.88,1.37,42.5,20,10,10,45,30,18,18,1,0
"Keith Yandle","KEITH.YANDLE","13-14","ARI","D","L",1986-09-09,27,51,78.1,1.53,49.96,21,24,16,48,31,30,30,4,1
"Kent Huskins","KENT.HUSKINS","07-08","ANA","D","L",1979-05-04,28,60,63.8,1.06,33.5,18,21,13,32,30,31,17,0,2
"Kevin Bieksa","KEVIN.BIEKSA","08-09","VAN","D","R",1981-06-16,27,48,62.12,1.29,42.16,13,13,19,33,27,19,29,1,1
"Kevin Bieksa","KEVIN.BIEKSA","11-12","VAN","D","R",1981-06-16,30,56,89.37,1.6,49.52,15,23,23,44,31,30,29,1,2
"Kevin Bieksa","KEVIN.BIEKSA","13-14","VAN","D","R",1981-06-16,32,52,59.4,1.14,35.8,15,13,11,44,31,18,15,1,2
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","11-12","STL","D","R",1989-01-29,22,58,76.42,1.32,40.69,19,21,13,57,30,26,21,1,1
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","13-14","STL","D","R",1989-01-29,24,56,61.27,1.09,35.98,18,14,12,48,22,15,20,4,0
"Kim Johnsson","KIM.JOHNSSON","07-08","MIN","D","L",1976-03-16,31,63,84.08,1.33,50.96,11,33,22,61,23,44,34,2,1
"Kim Johnsson","KIM.JOHNSSON","08-09","MIN","D","L",1976-03-16,32,51,65.43,1.28,48.73,6,25,30,43,14,37,41,0,1
"Kimmo Timonen","KIMMO.TIMONEN","07-08","PHI","D","L",1975-03-18,32,65,73.58,1.13,36.42,21,33,21,46,37,50,32,1,1
"Kimmo Timonen","KIMMO.TIMONEN","08-09","PHI","D","L",1975-03-18,33,62,81.25,1.31,43.82,16,30,27,59,31,46,42,1,2
"Kimmo Timonen","KIMMO.TIMONEN","09-10","PHI","D","L",1975-03-18,34,59,66.88,1.13,38.92,23,22,16,52,43,28,24,2,1
"Kris Letang","KRIS.LETANG","08-09","PIT","D","R",1987-04-24,21,55,70.28,1.28,40.79,12,21,17,46,23,29,27,1,0
"Kris Letang","KRIS.LETANG","09-10","PIT","D","R",1987-04-24,22,52,74.07,1.42,43.72,21,16,17,30,38,22,28,0,4
"Kris Letang","KRIS.LETANG","10-11","PIT","D","R",1987-04-24,23,63,87.1,1.38,46.05,19,20,9,55,35,31,16,1,5
"Kris Letang","KRIS.LETANG","11-12","PIT","D","R",1987-04-24,24,37,59.85,1.62,53.18,7,19,9,31,20,24,22,1,1
"Kris Letang","KRIS.LETANG","14-15","PIT","D","R",1987-04-24,27,51,63.73,1.25,42.61,14,23,10,35,28,32,21,0,4
"Kris Russell","KRIS.RUSSELL","10-11","CBJ","D","L",1987-05-02,23,55,51.6,0.94,28.49,15,16,6,43,20,22,12,2,0
"Kris Russell","KRIS.RUSSELL","14-15","CGY","D","L",1987-05-02,27,42,68.13,1.62,50.58,19,15,14,42,28,20,26,2,1
"Kris Versteeg","KRIS.VERSTEEG","11-12","FLA","R","R",1986-05-13,25,42,52.48,1.25,38.23,11,14,7,36,12,16,12,0,0
"Kristian Huselius","KRISTIAN.HUSELIUS","08-09","CBJ","L","L",1978-11-10,29,52,55.35,1.06,35.29,19,19,4,34,19,21,4,0,1
"Kyle Brodziak","KYLE.BRODZIAK","11-12","MIN","C","R",1984-05-25,27,57,57.18,1,30.01,19,16,21,27,23,18,30,2,0
"Kyle Cumiskey","KYLE.CUMISKEY","09-10","COL","D","L",1986-12-02,22,39,51.02,1.31,47.5,6,16,13,27,15,28,18,0,0
"Kyle Okposo","KYLE.OKPOSO","09-10","NYI","R","R",1988-04-16,21,47,61.67,1.31,38.6,17,33,15,27,21,35,21,2,0
"Kyle Quincey","KYLE.QUINCEY","08-09","L.A","D","L",1985-08-12,23,52,64.7,1.24,42.09,25,15,11,36,40,22,19,0,1
"Kyle Quincey","KYLE.QUINCEY","09-10","COL","D","L",1985-08-12,24,52,51.7,0.99,37.53,3,19,9,44,7,21,19,1,2
"Kyle Quincey","KYLE.QUINCEY","13-14","DET","D","L",1985-08-12,28,63,51.55,0.82,32.07,3,15,14,50,9,21,15,0,0
"Kyle Turris","KYLE.TURRIS","13-14","OTT","C","R",1989-08-14,24,65,62.3,0.96,33.14,10,33,15,35,18,37,22,0,1
"Kyle Turris","KYLE.TURRIS","14-15","OTT","C","R",1989-08-14,25,54,71.02,1.32,37.4,16,22,19,39,28,32,31,1,1
"Ladislav Smid","LADISLAV.SMID","10-11","EDM","D","L",1986-02-01,24,55,50.6,0.92,37.79,5,15,17,53,12,24,23,0,1
"Loui Eriksson","LOUI.ERIKSSON","08-09","DAL","L","L",1985-07-17,23,58,66.82,1.15,40.05,18,20,11,33,27,25,16,0,1
"Loui Eriksson","LOUI.ERIKSSON","11-12","DAL","L","L",1985-07-17,26,59,62.42,1.06,38.97,19,23,13,29,29,25,16,0,2
"Loui Eriksson","LOUI.ERIKSSON","14-15","BOS","L","L",1985-07-17,29,52,50.4,0.97,32.23,11,17,4,36,20,19,10,2,3
"Lubomir Visnovsky","LUBOMIR.VISNOVSKY","10-11","ANA","D","L",1976-08-11,34,48,80.47,1.68,57.51,15,31,10,38,27,42,26,1,2
"Lukas Krajicek","LUKAS.KRAJICEK","08-09","T.B","D","L",1983-03-11,25,50,68.9,1.38,42.37,11,25,21,47,17,34,37,2,0
"Luke Schenn","LUKE.SCHENN","08-09","TOR","D","R",1989-11-02,18,46,53.4,1.16,39.36,10,15,20,35,18,19,27,1,2
"Luke Schenn","LUKE.SCHENN","10-11","TOR","D","R",1989-11-02,20,44,52.1,1.18,42.09,12,15,17,41,19,19,21,1,1
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","07-08","S.J","D","L",1987-03-30,20,59,65.62,1.11,37.22,6,26,14,54,21,32,23,4,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","08-09","S.J","D","L",1987-03-30,21,58,86.15,1.49,50.85,19,29,14,46,41,44,29,0,3
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","09-10","S.J","D","L",1987-03-30,22,45,62.78,1.4,42.61,9,20,21,37,16,27,28,0,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","10-11","S.J","D","L",1987-03-30,23,45,55.95,1.24,41.54,7,23,12,40,11,28,17,2,1
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","11-12","S.J","D","L",1987-03-30,24,50,79.65,1.59,51.4,15,20,25,47,21,26,37,2,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","13-14","S.J","D","L",1987-03-30,26,50,61.37,1.23,37.26,8,17,20,46,14,24,27,1,1
"Marc Methot","MARC.METHOT","08-09","CBJ","D","L",1985-06-21,23,48,51.2,1.07,32.76,8,17,22,28,13,18,27,0,1
"Marc Methot","MARC.METHOT","10-11","CBJ","D","L",1985-06-21,25,54,53.9,1,32.93,13,18,16,42,23,24,20,0,0
"Marc Methot","MARC.METHOT","13-14","OTT","D","L",1985-06-21,28,60,63.67,1.06,35.78,13,24,19,40,19,29,27,1,2
"Marc Savard","MARC.SAVARD","07-08","BOS","C","L",1977-07-17,30,44,50.35,1.14,33.02,9,23,14,28,12,30,21,0,0
"Marc Staal","MARC.STAAL","07-08","NYR","D","L",1987-01-13,20,61,61.12,1,36,7,25,10,39,17,34,11,0,0
"Marc Staal","MARC.STAAL","08-09","NYR","D","L",1987-01-13,21,60,76.32,1.27,40.46,18,24,19,49,31,31,24,1,1
"Marc Staal","MARC.STAAL","09-10","NYR","D","L",1987-01-13,22,56,78.1,1.39,50.02,18,40,21,31,26,49,29,0,2
"Marc Staal","MARC.STAAL","10-11","NYR","D","L",1987-01-13,23,46,57.53,1.25,42.85,6,26,16,38,13,32,31,3,2
"Marco Scandella","MARCO.SCANDELLA","11-12","MIN","D","L",1990-02-23,21,46,54.82,1.19,36.08,10,13,21,46,18,16,26,1,0
"Marco Scandella","MARCO.SCANDELLA","13-14","MIN","D","L",1990-02-23,23,49,51.68,1.05,34.33,3,9,12,54,6,13,21,1,1
"Marcus Johansson","MARCUS.JOHANSSON","13-14","WSH","C","L",1990-10-06,22,60,56.05,0.93,32.41,16,21,19,33,21,22,20,0,0
"Marek Zidlicky","MAREK.ZIDLICKY","07-08","NSH","D","R",1977-02-03,30,57,55.98,0.98,37.88,14,26,6,35,24,32,14,1,2
"Marek Zidlicky","MAREK.ZIDLICKY","08-09","MIN","D","R",1977-02-03,31,49,50.4,1.03,40.7,19,16,10,35,27,22,15,0,0
"Marek Zidlicky","MAREK.ZIDLICKY","09-10","MIN","D","R",1977-02-03,32,50,62.82,1.26,43.32,8,29,14,48,17,32,26,1,0
"Marek Zidlicky","MAREK.ZIDLICKY","13-14","N.J","D","R",1977-02-03,36,50,59.77,1.2,45.32,14,18,4,51,25,29,14,1,2
"Marian Gaborik","MARIAN.GABORIK","07-08","MIN","R","L",1982-02-14,25,60,71.4,1.19,45.03,15,31,17,47,22,36,24,2,2
"Marian Gaborik","MARIAN.GABORIK","09-10","NYR","R","L",1982-02-14,27,51,60.22,1.18,44.67,28,29,6,25,32,31,10,0,1
"Marian Gaborik","MARIAN.GABORIK","11-12","NYR","R","L",1982-02-14,29,53,61.37,1.16,39.7,18,37,6,26,25,41,9,3,2
"Mark Eaton","MARK.EATON","08-09","PIT","D","L",1977-05-06,31,52,53.13,1.02,33.44,7,18,22,30,14,22,28,0,1
"Mark Eaton","MARK.EATON","09-10","PIT","D","L",1977-05-06,32,55,55.12,1,31.93,17,18,20,27,27,28,27,1,4
"Mark Fayne","MARK.FAYNE","11-12","N.J","D","R",1987-05-15,24,47,51.73,1.1,37.57,16,17,10,31,24,21,17,0,2
"Mark Giordano","MARK.GIORDANO","10-11","CGY","D","L",1983-10-03,26,52,60.95,1.17,42.75,8,17,11,64,25,21,19,0,1
"Mark Giordano","MARK.GIORDANO","14-15","CGY","D","L",1983-10-03,30,32,50.4,1.57,48.33,6,20,7,28,17,26,15,2,2
"Mark Scheifele","MARK.SCHEIFELE","14-15","WPG","C","R",1993-03-15,21,55,59.35,1.08,37.58,20,10,18,39,27,18,29,2,2
"Mark Streit","MARK.STREIT","08-09","NYI","D","L",1977-12-11,30,48,53.8,1.12,45.52,18,19,12,24,27,24,19,1,0
"Mark Streit","MARK.STREIT","09-10","NYI","D","L",1977-12-11,31,48,77.37,1.61,46.96,17,28,12,44,26,36,28,2,0
"Mark Streit","MARK.STREIT","11-12","NYI","D","L",1977-12-11,33,55,53.37,0.97,38.46,11,13,12,39,27,18,24,1,1
"Mark Streit","MARK.STREIT","13-14","PHI","D","L",1977-12-11,35,52,69.88,1.34,47.93,22,8,16,46,39,13,26,0,2
"Mark Streit","MARK.STREIT","14-15","PHI","D","L",1977-12-11,36,48,65.88,1.37,44.28,16,20,14,43,36,27,17,2,2
"Markus Naslund","MARKUS.NASLUND","07-08","VAN","L","L",1973-07-30,34,60,50.72,0.85,25.51,8,18,7,52,13,20,13,0,2
"Martin Hanzal","MARTIN.HANZAL","09-10","ARI","C","L",1987-02-20,22,57,65.22,1.14,35.68,12,23,23,34,22,28,29,0,2
"Martin Havlat","MARTIN.HAVLAT","08-09","CHI","R","L",1981-04-19,27,51,50.02,0.98,38.06,20,10,13,33,24,20,23,0,1
"Martin Havlat","MARTIN.HAVLAT","10-11","MIN","R","L",1981-04-19,29,47,52.93,1.13,38.58,25,17,8,24,32,19,12,0,1
"Martin Skoula","MARTIN.SKOULA","07-08","MIN","D","L",1979-10-28,27,62,65.12,1.05,40.39,10,16,12,63,19,21,15,2,2
"Martin St  Louis","MARTIN.ST. LOUIS","07-08","T.B","R","L",1975-06-18,32,52,55.07,1.06,46.72,12,29,10,19,17,36,21,1,3
"Martin St  Louis","MARTIN.ST. LOUIS","08-09","T.B","R","L",1975-06-18,33,59,65.8,1.12,37.68,14,29,9,50,22,34,24,1,0
"Martin St  Louis","MARTIN.ST. LOUIS","09-10","T.B","R","L",1975-06-18,34,58,76.82,1.32,44.66,27,27,15,50,36,37,19,0,1
"Martin St  Louis","MARTIN.ST. LOUIS","10-11","T.B","R","L",1975-06-18,35,56,61.37,1.1,35.32,14,13,13,43,24,20,30,2,0
"Mathieu Schneider","MATHIEU.SCHNEIDER","07-08","ANA","D","L",1969-06-12,38,49,55.35,1.13,39.17,12,16,10,36,19,25,16,0,1
"Matt Carle","MATT.CARLE","08-09","PHI","D","L",1984-09-25,23,51,73.33,1.44,53.82,21,12,18,42,29,26,34,0,1
"Matt Carle","MATT.CARLE","09-10","PHI","D","L",1984-09-25,24,57,86.83,1.52,53.97,18,20,24,51,28,34,45,1,1
"Matt Carle","MATT.CARLE","10-11","PHI","D","L",1984-09-25,25,53,68.23,1.29,51.39,15,13,10,50,28,27,24,0,1
"Matt Carle","MATT.CARLE","11-12","PHI","D","L",1984-09-25,26,59,86.55,1.47,49.48,18,21,16,46,34,32,32,1,3
"Matt Carle","MATT.CARLE","13-14","T.B","D","L",1984-09-25,28,53,74.6,1.41,49.61,17,22,18,36,32,26,36,2,3
"Matt Cullen","MATT.CULLEN","11-12","MIN","C","L",1976-11-02,34,49,61.73,1.26,37.04,15,26,19,38,23,29,24,1,1
"Matt Duchene","MATT.DUCHENE","09-10","COL","C","L",1991-01-16,18,52,51.3,0.99,37.17,14,18,12,38,18,26,15,0,1
"Matt Duchene","MATT.DUCHENE","14-15","COL","C","L",1991-01-16,23,53,58.33,1.1,39.25,14,24,17,27,21,28,22,0,0
"Matt Greene","MATT.GREENE","08-09","L.A","D","R",1983-05-13,25,58,51.83,0.89,30.67,15,16,14,35,24,20,17,0,1
"Matt Hunwick","MATT.HUNWICK","09-10","BOS","D","L",1985-05-21,24,52,55,1.06,34.41,13,14,13,44,20,21,20,1,0
"Matt Niskanen","MATT.NISKANEN","08-09","DAL","D","R",1986-12-06,21,57,56.67,0.99,35.87,17,14,14,45,27,18,18,0,0
"Matt Niskanen","MATT.NISKANEN","11-12","PIT","D","R",1986-12-06,24,48,50,1.04,36.77,16,14,8,30,27,20,12,0,1
"Matt Niskanen","MATT.NISKANEN","13-14","PIT","D","R",1986-12-06,26,50,66.52,1.33,43.86,13,19,16,36,27,29,25,1,3
"Matt Niskanen","MATT.NISKANEN","14-15","WSH","D","R",1986-12-06,27,58,82.38,1.42,45.99,7,20,19,46,26,27,32,3,4
"Matthew Lombardi","MATTHEW.LOMBARDI","09-10","ARI","C","L",1982-03-18,27,55,53.27,0.97,30.35,14,15,11,40,19,17,14,0,2
"Mattias Ekholm","MATTIAS.EKHOLM","14-15","NSH","D","L",1990-05-24,24,46,50.57,1.1,37.01,13,8,13,30,22,11,17,1,4
"Mattias Ohlund","MATTIAS.OHLUND","07-08","VAN","D","L",1976-09-09,31,37,55.2,1.49,42.13,14,19,12,32,23,23,20,0,1
"Mattias Ohlund","MATTIAS.OHLUND","08-09","VAN","D","L",1976-09-09,32,56,68.37,1.22,41.6,15,15,29,33,31,20,44,0,2
"Mattias Ohlund","MATTIAS.OHLUND","09-10","T.B","D","L",1976-09-09,33,46,65.42,1.42,43.84,16,29,17,42,23,33,25,0,0
"Max Pacioretty","MAX.PACIORETTY","14-15","MTL","L","L",1988-11-20,25,55,60.05,1.09,36.28,18,31,9,25,23,39,14,3,1
"Michal Rozsival","MICHAL.ROZSIVAL","07-08","NYR","D","R",1978-09-03,29,60,70.28,1.17,42.89,8,33,9,39,20,48,14,2,0
"Michal Rozsival","MICHAL.ROZSIVAL","08-09","NYR","D","R",1978-09-03,30,55,63.52,1.15,38.57,14,18,14,48,22,25,21,2,1
"Michal Rozsival","MICHAL.ROZSIVAL","09-10","NYR","D","R",1978-09-03,31,56,67,1.2,42.91,17,28,12,43,28,34,17,0,1
"Mika Zibanejad","MIKA.ZIBANEJAD","14-15","OTT","C","R",1993-04-18,21,52,54.77,1.05,30.7,16,18,10,37,21,20,18,1,1
"Mike Cammalleri","MIKE.CAMMALLERI","09-10","MTL","L","L",1982-06-08,27,45,52.6,1.17,41.33,14,15,15,32,20,25,19,0,1
"Mike Commodore","MIKE.COMMODORE","08-09","CBJ","D","R",1979-11-07,28,58,64.67,1.12,35.75,12,24,22,47,21,39,33,1,0
"Mike Fisher","MIKE.FISHER","07-08","OTT","C","R",1980-06-05,27,55,55.23,1,38.13,9,23,13,27,16,26,22,0,1
"Mike Fisher","MIKE.FISHER","09-10","OTT","C","R",1980-06-05,29,54,57.15,1.06,39.9,19,24,17,16,24,30,25,1,1
"Mike Green","MIKE.GREEN","07-08","WSH","D","R",1985-10-12,21,55,63.68,1.16,49.09,9,28,6,41,19,40,12,0,1
"Mike Green","MIKE.GREEN","08-09","WSH","D","R",1985-10-12,22,51,77.65,1.52,54.89,19,22,13,40,38,35,21,0,1
"Mike Green","MIKE.GREEN","09-10","WSH","D","R",1985-10-12,23,53,76.85,1.45,48.45,6,21,8,41,24,29,22,2,1
"Mike Green","MIKE.GREEN","13-14","WSH","D","R",1985-10-12,27,52,64.38,1.24,40.38,18,18,9,32,32,26,21,0,1
"Mike Green","MIKE.GREEN","14-15","WSH","D","R",1985-10-12,28,52,55.82,1.07,36.86,7,13,5,44,17,14,14,2,2
"Mike Komisarek","MIKE.KOMISAREK","07-08","MTL","D","R",1982-01-19,25,51,56.9,1.12,37.87,11,29,13,25,16,40,21,3,0
"Mike Lundin","MIKE.LUNDIN","10-11","T.B","D","L",1984-09-24,25,47,68.47,1.46,47.29,10,27,25,41,24,30,35,1,0
"Mike Mottau","MIKE.MOTTAU","08-09","N.J","D","L",1978-03-19,30,54,55.42,1.03,36.46,12,13,15,38,18,21,21,1,1
"Mike Mottau","MIKE.MOTTAU","09-10","N.J","D","L",1978-03-19,31,45,60.98,1.36,46.48,8,21,23,45,16,26,27,0,1
"Mike Ribeiro","MIKE.RIBEIRO","08-09","DAL","C","L",1980-02-10,28,58,56.95,0.98,34.13,17,18,10,27,29,21,17,1,1
"Mike Ribeiro","MIKE.RIBEIRO","10-11","DAL","C","L",1980-02-10,30,46,53.8,1.17,35.75,13,18,7,34,17,21,15,1,1
"Mike Ribeiro","MIKE.RIBEIRO","11-12","DAL","C","L",1980-02-10,31,52,52.63,1.01,39.94,15,15,10,32,19,17,11,0,0
"Mike Richards","MIKE.RICHARDS","07-08","PHI","C","L",1985-02-11,22,59,53.15,0.9,33.04,8,25,19,23,15,32,29,0,1
"Mike Richards","MIKE.RICHARDS","08-09","PHI","C","L",1985-02-11,23,63,82.77,1.31,43.46,19,21,37,37,28,29,47,1,1
"Mike Richards","MIKE.RICHARDS","09-10","PHI","C","L",1985-02-11,24,59,69.97,1.19,40.72,20,22,18,28,26,28,35,1,1
"Mikko Koivu","MIKKO.KOIVU","08-09","MIN","C","L",1983-03-12,25,48,50.62,1.05,39.83,14,18,17,32,22,23,23,0,0
"Mikko Koivu","MIKKO.KOIVU","09-10","MIN","C","L",1983-03-12,26,51,53.85,1.06,35.25,11,22,17,28,14,26,30,1,0
"Morgan Rielly","MORGAN.RIELLY","14-15","TOR","D","L",1994-03-09,20,47,57.93,1.23,40.29,21,17,7,33,38,23,17,4,3
"Nazem Kadri","NAZEM.KADRI","13-14","TOR","C","L",1990-10-06,22,51,52.12,1.02,33.88,16,13,10,29,22,16,15,1,0
"Nick Leddy","NICK.LEDDY","11-12","CHI","D","L",1991-03-20,20,45,64.93,1.44,44.79,17,13,12,51,25,19,19,0,0
"Nick Leddy","NICK.LEDDY","14-15","NYI","D","L",1991-03-20,23,45,54.38,1.21,37.39,15,11,8,32,25,20,15,1,0
"Nick Schultz","NICK.SCHULTZ","07-08","MIN","D","L",1982-08-25,25,62,63.88,1.03,39.68,2,31,23,44,4,40,29,1,1
"Nick Schultz","NICK.SCHULTZ","09-10","MIN","D","L",1982-08-25,27,52,67.47,1.3,43.05,12,24,21,50,26,31,29,5,0
"Nick Schultz","NICK.SCHULTZ","10-11","MIN","D","L",1982-08-25,28,45,55.65,1.24,41.32,15,20,16,37,26,33,20,1,0
"Nicklas Backstrom","NICKLAS.BACKSTROM","08-09","WSH","C","L",1987-11-23,20,61,55.78,0.91,35.57,17,22,8,28,29,32,18,0,2
"Nicklas Backstrom","NICKLAS.BACKSTROM","09-10","WSH","C","L",1987-11-23,21,57,60.68,1.06,36.73,13,15,8,33,23,20,21,2,0
"Nicklas Backstrom","NICKLAS.BACKSTROM","13-14","WSH","C","L",1987-11-23,25,61,60.9,1,34.23,12,34,14,29,15,39,22,2,2
"Nicklas Backstrom","NICKLAS.BACKSTROM","14-15","WSH","C","L",1987-11-23,26,58,69.75,1.2,38.94,14,38,9,22,28,43,21,2,3
"Nicklas Lidstrom","NICKLAS.LIDSTROM","07-08","DET","D","L",1970-04-28,37,56,72.78,1.3,53.9,12,40,11,29,33,59,16,1,2
"Nicklas Lidstrom","NICKLAS.LIDSTROM","08-09","DET","D","L",1970-04-28,38,48,62.12,1.29,45.97,8,25,14,41,26,34,29,0,1
"Nicklas Lidstrom","NICKLAS.LIDSTROM","09-10","DET","D","L",1970-04-28,39,55,87.75,1.6,52.8,17,33,23,48,37,44,39,1,1
"Nicklas Lidstrom","NICKLAS.LIDSTROM","10-11","DET","D","L",1970-04-28,40,49,56.28,1.15,43.82,17,22,11,35,28,27,20,1,0
"Nicklas Lidstrom","NICKLAS.LIDSTROM","11-12","DET","D","L",1970-04-28,41,43,57.87,1.35,44.98,15,16,16,33,22,21,24,2,0
"Niclas Havelid","NICLAS.HAVELID","07-08","ATL","D","L",1973-04-12,34,56,82.48,1.47,51.93,6,33,22,37,18,50,37,1,2
"Niklas Hjalmarsson","NIKLAS.HJALMARSSON","09-10","CHI","D","L",1987-06-06,22,58,52.73,0.91,31.54,18,17,18,35,31,22,22,1,1
"Niklas Hjalmarsson","NIKLAS.HJALMARSSON","13-14","CHI","D","L",1987-06-06,26,55,50.4,0.92,36.71,10,18,9,45,23,24,15,3,1
"Niklas Kronwall","NIKLAS.KRONWALL","07-08","DET","D","L",1981-01-12,26,50,52.35,1.05,42.96,11,18,6,35,23,27,9,0,1
"Niklas Kronwall","NIKLAS.KRONWALL","08-09","DET","D","L",1981-01-12,27,49,67.82,1.38,47.64,14,23,11,44,27,29,18,0,1
"Niklas Kronwall","NIKLAS.KRONWALL","11-12","DET","D","L",1981-01-12,30,49,62.1,1.27,43.83,4,20,18,37,13,25,30,2,0
"Niklas Kronwall","NIKLAS.KRONWALL","13-14","DET","D","L",1981-01-12,32,60,69.25,1.15,45.39,12,30,15,41,26,39,21,1,3
"Niklas Kronwall","NIKLAS.KRONWALL","14-15","DET","D","L",1981-01-12,33,53,74.72,1.41,44.21,17,30,18,47,26,35,30,4,1
"Nikolay Zherdev","NIKOLAY.ZHERDEV","07-08","CBJ","R","R",1984-11-05,22,60,55.08,0.92,31.15,12,24,6,46,17,28,13,0,1
"Oliver Ekman-Larsson","OLIVER.EKMAN-LARSSON","11-12","ARI","D","L",1991-07-17,20,48,74.57,1.55,48.1,11,22,15,50,21,30,27,2,3
"Oliver Ekman-Larsson","OLIVER.EKMAN-LARSSON","13-14","ARI","D","L",1991-07-17,22,51,70.05,1.37,44.81,13,28,19,45,23,36,33,1,1
"Oliver Ekman-Larsson","OLIVER.EKMAN-LARSSON","14-15","ARI","D","L",1991-07-17,23,43,62.85,1.46,47.73,21,20,15,25,27,26,26,1,1
"Olli Jokinen","OLLI.JOKINEN","07-08","FLA","C","L",1978-12-05,28,56,59.12,1.06,43.11,12,20,8,38,17,26,17,3,0
"Olli Jokinen","OLLI.JOKINEN","11-12","CGY","C","L",1978-12-05,32,54,64.22,1.19,39.27,25,20,17,24,31,22,28,2,3
