"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","G","A1","A2","Points","iSF","iFF","iCF","ixG","Sh%","FSh%","xFSh%","iBLK","GIVE","TAKE","iHF","iHA","iPENT2","iPEND2","iPENT5","iPEND5","iPEN±","FOW","FOL","FO±"
"Luke Gazdic","LUKE.GAZDIC","13-14","EDM","L","L",1989-07-25,24,67,384.67,2,1,1,4,29,38,50,1.54,6.9,5.26,4.05,22,11,6,103,41,10,9,15,15,-1,3,0,3
"Luke Gazdic","LUKE.GAZDIC","14-15","EDM","L","L",1989-07-25,25,40,294.68,2,0,1,3,26,38,46,1.91,7.69,5.26,5.03,15,7,1,76,36,4,2,7,7,-2,0,0,0
"Luke Gazdic","LUKE.GAZDIC","15-16","EDM","L","L",1989-07-25,26,29,179.42,1,0,0,1,18,21,27,2.1,5.56,4.76,10,9,1,2,35,20,2,3,4,4,1,0,1,-1
"Luke Gazdic","LUKE.GAZDIC","16-17","N.J","L","L",1989-07-25,27,11,78.15,0,0,0,0,3,4,5,0.64,0,0,16,6,0,1,16,4,1,2,2,2,1,0,0,0
"Luke Glendening","LUKE.GLENDENING","13-14","DET","C","R",1989-04-28,24,56,612.38,1,6,0,7,45,57,70,3.21,2.22,1.75,5.63,20,7,9,84,98,7,10,0,0,3,249,248,1
"Luke Glendening","LUKE.GLENDENING","14-15","DET","C","R",1989-04-28,25,82,899.03,9,2,4,15,84,105,123,7.69,10.71,8.57,7.32,36,11,15,143,150,15,13,0,0,-2,380,294,86
"Luke Glendening","LUKE.GLENDENING","15-16","DET","C","R",1989-04-28,26,81,895.1,5,4,7,16,76,112,137,7.53,6.58,4.46,6.72,27,8,13,128,97,17,16,0,0,-1,450,318,132
"Luke Glendening","LUKE.GLENDENING","16-17","DET","C","R",1989-04-28,27,74,772.05,2,8,2,12,69,96,111,6.94,2.9,2.08,7.23,44,9,15,136,130,8,9,0,0,1,226,180,46
"Luke Glendening","LUKE.GLENDENING","17-18","DET","C","R",1989-04-28,28,69,702.67,6,5,2,13,69,92,98,6.79,8.7,6.52,7.38,55,8,13,129,87,5,12,1,1,7,301,207,94
"Luke Glendening","LUKE.GLENDENING","18-19","DET","C","R",1989-04-28,29,78,1003.1,9,7,4,20,90,130,153,10.28,10,6.92,7.91,81,20,16,189,95,3,2,1,1,-1,545,414,131
"Luke Glendening","LUKE.GLENDENING","19-20","DET","C","R",1989-04-28,30,60,715.22,3,1,0,4,61,89,106,6.25,4.92,3.37,7.02,49,12,8,140,76,3,5,0,0,2,295,204,91
"Luke Johnson","LUKE.JOHNSON","18-19","CHI","C","R",1994-09-19,23,15,135.85,0,0,0,0,18,21,25,1.31,0,0,6.24,7,1,6,29,24,2,0,0,0,-2,46,42,4
"Luke Kunin","LUKE.KUNIN","17-18","MIN","C","R",1997-12-04,19,19,226.05,1,0,1,2,31,39,53,1.9,3.23,2.56,4.87,8,3,2,34,19,4,2,1,1,-2,21,28,-7
"Luke Kunin","LUKE.KUNIN","18-19","MIN","C","R",1997-12-04,20,49,633.18,6,8,2,16,79,111,143,5.93,7.59,5.41,5.34,30,12,10,67,60,8,14,1,1,6,68,98,-30
"Luke Kunin","LUKE.KUNIN","19-20","MIN","C","R",1997-12-04,21,63,809.93,12,6,6,24,109,158,206,10.53,11.01,7.59,6.66,45,14,6,62,55,13,7,3,3,-6,175,195,-20
"Luke Richardson","LUKE.RICHARDSON","07-08","OTT","D","L",1969-03-26,38,76,892.43,2,3,4,9,40,56,84,1.16,5,3.57,2.07,52,22,13,60,108,11,3,3,3,-8,0,0,0
"Luke Schenn","LUKE.SCHENN","08-09","TOR","D","R",1989-11-02,18,69,1250.02,1,7,5,13,91,126,209,2.94,1.1,0.79,2.33,81,56,25,185,125,16,10,6,6,-6,0,0,0
"Luke Schenn","LUKE.SCHENN","09-10","TOR","D","R",1989-11-02,19,79,1167.32,5,5,7,17,91,138,225,2.88,5.49,3.62,2.09,99,34,19,158,131,11,11,4,4,0,0,0,0
"Luke Schenn","LUKE.SCHENN","10-11","TOR","D","R",1989-11-02,20,82,1507.82,5,10,6,21,110,158,270,3.32,4.55,3.16,2.1,136,81,31,217,153,10,9,2,2,-1,0,0,0
"Luke Schenn","LUKE.SCHENN","11-12","TOR","D","R",1989-11-02,21,79,1151.05,1,7,11,19,77,120,182,2.87,1.3,0.83,2.39,96,53,24,250,148,11,7,6,6,-4,0,0,0
"Luke Schenn","LUKE.SCHENN","12-13","PHI","D","R",1989-11-02,22,47,860.53,2,2,6,10,74,95,145,2.43,2.7,2.11,2.56,77,25,9,167,109,11,5,2,2,-6,0,0,0
"Luke Schenn","LUKE.SCHENN","13-14","PHI","D","R",1989-11-02,23,79,1127.12,4,5,2,11,74,103,180,2.63,5.41,3.88,2.55,92,32,11,235,146,8,3,6,6,-5,0,0,0
"Luke Schenn","LUKE.SCHENN","14-15","PHI","D","R",1989-11-02,24,58,902.98,3,5,5,13,65,84,149,2.02,4.62,3.57,2.4,70,35,6,172,122,4,3,1,2,0,0,0,0
"Luke Schenn","LUKE.SCHENN","15-16","L.A","D","R",1989-11-02,25,43,644.3,1,3,6,10,53,76,118,1.44,1.89,1.32,1.89,43,32,7,143,75,9,5,4,4,-4,0,0,0
"Luke Schenn","LUKE.SCHENN","15-16","PHI","D","R",1989-11-02,25,29,440.15,2,0,3,5,18,26,73,0.53,11.11,7.69,2.04,28,14,3,65,50,5,0,2,2,-5,1,1,0
"Luke Schenn","LUKE.SCHENN","16-17","ARI","D","R",1989-11-02,26,78,1222.63,1,2,5,8,92,132,210,2.61,1.09,0.76,1.98,104,27,9,268,106,18,8,5,6,-9,0,0,0
"Luke Schenn","LUKE.SCHENN","17-18","ARI","D","R",1989-11-02,27,64,916.53,1,1,4,6,56,98,154,2.06,1.79,1.02,2.1,83,29,9,204,78,9,8,3,3,-1,0,0,0
"Luke Schenn","LUKE.SCHENN","18-19","ANA","D","R",1989-11-02,28,8,87.32,0,0,0,0,6,7,14,0.43,0,0,6.14,7,4,0,22,13,1,0,1,1,-1,0,0,0
"Luke Schenn","LUKE.SCHENN","18-19","VAN","D","R",1989-11-02,28,18,241.48,0,0,2,2,22,31,48,0.68,0,0,2.19,24,5,2,79,20,1,2,1,1,1,0,0,0
"Luke Schenn","LUKE.SCHENN","19-20","T.B","D","R",1989-11-02,29,25,265.67,1,1,1,3,29,40,53,0.82,3.45,2.5,2.05,20,10,4,78,29,8,6,1,1,-2,0,0,0
"Luke Witkowski","LUKE.WITKOWSKI","14-15","T.B","D","R",1990-04-14,24,16,230.32,0,0,0,0,10,16,28,0.3,0,0,1.88,20,9,2,34,27,4,4,1,1,0,0,0,0
"Luke Witkowski","LUKE.WITKOWSKI","16-17","T.B","D","R",1990-04-14,26,34,331.13,0,0,4,4,24,31,42,1.55,0,0,5,21,8,2,81,52,12,2,3,3,-10,0,0,0
"Luke Witkowski","LUKE.WITKOWSKI","17-18","DET","R","R",1990-04-14,27,31,209.95,1,1,2,4,16,23,28,1.75,6.25,4.35,7.61,11,7,2,57,23,8,1,5,6,-6,1,1,0
"Luke Witkowski","LUKE.WITKOWSKI","18-19","DET","R","R",1990-04-14,28,34,304.17,0,2,0,2,14,21,28,0.49,0,0,2.33,23,20,2,66,44,4,4,3,3,0,0,0,0
"Luke Witkowski","LUKE.WITKOWSKI","19-20","T.B","R","R",1990-04-14,29,12,102.92,1,1,1,3,10,12,13,0.66,10,8.33,5.5,3,2,2,38,13,4,1,1,1,-3,0,0,0
"MacKenzie ","MACKENZIE.MACEACHERN","18-19","STL","L","L",1994-03-09,24,29,231.88,3,1,1,5,33,41,47,3.42,9.09,7.32,8.34,4,0,6,49,37,4,4,0,0,0,0,0,0
"MacKenzie ","MACKENZIE.MACEACHERN","19-20","STL","L","L",1994-03-09,25,51,449.6,7,1,2,10,62,75,86,5.84,11.29,9.33,7.79,13,11,14,82,67,4,7,1,1,3,1,3,-2
"Mackenzie Weegar","MACKENZIE.WEEGAR","17-18","FLA","D","R",1994-01-07,23,60,837.3,2,2,4,8,57,82,129,2.1,3.51,2.44,2.56,64,52,22,108,99,10,7,2,2,-3,0,0,0
"Mackenzie Weegar","MACKENZIE.WEEGAR","18-19","FLA","D","R",1994-01-07,24,64,968.48,4,4,6,14,78,106,154,2.72,5.13,3.77,2.57,86,53,33,118,135,8,3,4,4,-5,1,0,1
"Mackenzie Weegar","MACKENZIE.WEEGAR","19-20","FLA","D","R",1994-01-07,25,45,799.4,6,4,6,16,72,92,126,3.29,8.33,6.52,3.58,56,32,23,73,68,8,8,3,3,0,0,0,0
"Madison Bowey","MADISON.BOWEY","17-18","WSH","D","R",1995-04-22,22,51,679.17,0,2,8,10,46,70,100,2.29,0,0,3.27,39,37,11,47,64,12,3,0,1,-8,0,0,0
"Madison Bowey","MADISON.BOWEY","18-19","DET","D","R",1995-04-22,23,17,276.87,1,3,0,4,13,24,34,0.67,7.69,4.17,2.79,18,13,4,23,36,4,1,0,0,-3,0,0,0
"Madison Bowey","MADISON.BOWEY","18-19","WSH","D","R",1995-04-22,23,33,428.17,1,1,4,6,32,49,73,1.21,3.12,2.04,2.47,39,15,5,45,44,13,5,2,2,-8,0,0,0
"Madison Bowey","MADISON.BOWEY","19-20","DET","D","R",1995-04-22,24,53,826.68,3,6,6,15,61,84,115,2.48,4.92,3.57,2.95,52,41,13,50,66,15,3,0,0,-12,0,0,0
"Magnus Johansson","MAGNUS.JOHANSSON","07-08","CHI","D","R",1973-09-04,34,17,188.77,0,2,2,4,11,15,20,0.3,0,0,2,10,5,3,2,17,2,2,0,0,0,0,0,0
"Magnus Johansson","MAGNUS.JOHANSSON","07-08","FLA","D","R",1973-09-04,34,27,373.68,0,2,5,7,13,18,35,0.29,0,0,1.61,21,8,3,18,20,5,1,0,0,-4,0,0,0
"Magnus Paajarvi","MAGNUS.PAAJARVI","10-11","EDM","L","L",1991-04-12,19,80,1064.53,11,7,6,24,153,202,266,10.86,7.19,5.45,5.38,22,29,23,21,89,4,16,0,0,12,1,4,-3
"Magnus Paajarvi","MAGNUS.PAAJARVI","11-12","EDM","L","L",1991-04-12,20,41,485.55,2,1,3,6,66,86,113,5.17,3.03,2.33,6.01,6,14,11,17,39,2,7,0,0,5,2,5,-3
"Magnus Paajarvi","MAGNUS.PAAJARVI","12-13","EDM","L","L",1991-04-12,21,42,507.77,6,4,3,13,68,82,99,5.88,8.82,7.32,7.17,22,9,7,23,53,3,4,0,0,1,3,8,-5
"Magnus Paajarvi","MAGNUS.PAAJARVI","13-14","STL","L","L",1991-04-12,22,55,551.37,6,3,2,11,60,75,104,5.38,10,8,7.17,24,3,13,26,67,3,8,0,0,5,2,4,-2
"Magnus Paajarvi","MAGNUS.PAAJARVI","14-15","STL","L","L",1991-04-12,23,10,94.58,0,0,0,0,9,12,14,0.71,0,0,5.92,0,1,0,8,9,3,1,0,0,-2,1,0,1
"Magnus Paajarvi","MAGNUS.PAAJARVI","15-16","STL","L","L",1991-04-12,24,48,595.27,3,6,0,9,86,118,139,8.27,3.49,2.54,7.01,16,4,7,44,67,4,9,0,1,6,0,2,-2
"Magnus Paajarvi","MAGNUS.PAAJARVI","16-17","STL","L","L",1991-04-12,25,32,357.15,7,3,2,12,48,60,78,4.29,14.58,11.67,7.15,13,0,10,29,37,2,5,0,0,3,1,2,-1
"Magnus Paajarvi","MAGNUS.PAAJARVI","17-18","OTT","L","L",1991-04-12,26,35,434.05,6,1,1,8,61,70,85,5.05,9.84,8.57,7.21,22,8,6,47,35,2,0,0,0,-2,0,0,0
"Magnus Paajarvi","MAGNUS.PAAJARVI","17-18","STL","L","L",1991-04-12,26,44,427.27,2,1,1,4,55,65,78,5.55,3.64,3.08,8.54,10,4,13,55,46,2,3,0,0,1,0,4,-4
"Magnus Paajarvi","MAGNUS.PAAJARVI","18-19","OTT","L","L",1991-04-12,27,80,902.57,8,1,6,15,106,137,158,8.5,7.55,5.84,6.2,54,15,16,62,77,3,3,0,0,0,1,5,-4
"Maksim Mayorov","MAKSIM.MAYOROV","11-12","CBJ","R","L",1989-03-26,22,10,103.68,1,1,0,2,9,9,9,0.79,11.11,11.11,8.78,3,0,2,11,12,1,1,0,0,0,0,0,0
"Manny Malhotra","MANNY.MALHOTRA","07-08","CBJ","C","L",1980-05-18,27,71,895.68,8,11,4,23,90,119,153,8.6,8.89,6.72,7.23,29,18,23,60,50,15,10,0,0,-5,507,331,176
"Manny Malhotra","MANNY.MALHOTRA","08-09","CBJ","C","L",1980-05-18,28,77,1069.52,11,8,8,27,99,134,164,8.27,11.11,8.21,6.17,39,18,32,66,79,13,11,0,0,-2,593,431,162
"Manny Malhotra","MANNY.MALHOTRA","09-10","S.J","C","L",1980-05-18,29,71,850.87,11,6,6,23,94,135,174,7.83,11.7,8.15,5.8,23,19,22,59,76,10,8,1,1,-2,287,178,109
"Manny Malhotra","MANNY.MALHOTRA","10-11","VAN","C","L",1980-05-18,30,72,892.35,7,6,4,17,92,131,166,9.09,7.61,5.34,6.94,49,15,33,51,102,7,10,0,0,3,577,357,220
"Manny Malhotra","MANNY.MALHOTRA","11-12","VAN","C","L",1980-05-18,31,78,762.67,6,4,7,17,55,72,96,4.42,10.91,8.33,6.14,26,20,15,39,55,7,8,0,0,1,393,253,140
"Manny Malhotra","MANNY.MALHOTRA","12-13","VAN","C","L",1980-05-18,32,9,72.63,0,0,0,0,2,4,6,0.29,0,0,7.25,3,0,3,7,4,0,2,0,0,2,44,18,26
"Manny Malhotra","MANNY.MALHOTRA","13-14","CAR","C","L",1980-05-18,33,69,672.8,6,2,2,10,47,62,80,4.59,12.77,9.68,7.4,40,19,18,77,48,6,5,0,0,-1,431,285,146
"Manny Malhotra","MANNY.MALHOTRA","14-15","MTL","C","L",1980-05-18,34,58,481.47,1,1,2,4,42,59,75,2.31,2.38,1.69,3.92,45,19,10,33,63,5,5,0,0,0,400,273,127
"Marc-Andre Bergeron","MARC-ANDRE.BERGERON","07-08","ANA","D","L",1980-10-13,26,9,97.22,0,0,0,0,7,16,20,0.47,0,0,2.94,7,2,1,7,9,1,1,0,0,0,0,0,0
"Marc-Andre Bergeron","MARC-ANDRE.BERGERON","07-08","NYI","D","L",1980-10-13,26,46,601.57,1,2,1,4,48,61,91,1.53,2.08,1.64,2.51,36,25,17,16,43,7,6,0,0,-1,0,0,0
"Marc-Andre Bergeron","MARC-ANDRE.BERGERON","08-09","MIN","D","L",1980-10-13,27,72,939.35,7,3,4,14,85,122,177,3.57,8.24,5.74,2.93,65,13,9,27,76,11,6,0,0,-5,0,0,0
"Marc-Andre Bergeron","MARC-ANDRE.BERGERON","09-10","MTL","D","L",1980-10-13,28,60,704.43,6,1,4,11,72,108,154,3.29,8.33,5.56,3.05,45,36,13,53,69,7,5,0,0,-2,0,0,0
"Marc-Andre Bergeron","MARC-ANDRE.BERGERON","10-11","T.B","D","L",1980-10-13,29,23,246.03,2,1,2,5,24,39,62,1.11,8.33,5.13,2.85,17,10,5,6,23,4,3,0,0,-1,0,0,0
"Marc-Andre Bergeron","MARC-ANDRE.BERGERON","11-12","T.B","D","L",1980-10-13,30,43,693.83,3,6,6,15,51,82,136,1.82,5.88,3.66,2.22,38,16,17,36,62,6,2,0,0,-4,0,0,0
"Marc-Andre Bergeron","MARC-ANDRE.BERGERON","12-13","CAR","D","L",1980-10-13,31,13,150.82,0,1,0,1,15,24,41,0.61,0,0,2.54,11,4,5,10,11,0,0,0,0,0,0,0,0
"Marc-Andre Bergeron","MARC-ANDRE.BERGERON","12-13","T.B","D","L",1980-10-13,31,12,116.13,1,0,2,3,16,23,30,0.33,6.25,4.35,1.43,8,1,1,5,9,2,1,0,0,-1,0,0,0
"Marc-Andre Bourdon","MARC-ANDRE.BOURDON","11-12","PHI","D","L",1989-09-17,21,45,688.78,4,0,3,7,44,66,101,2.12,9.09,6.06,3.21,74,24,7,73,92,15,6,2,2,-9,0,0,0
"Marc-Andre Cliche","MARC-ANDRE.CLICHE","13-14","COL","R","R",1987-03-23,26,76,599.75,1,2,2,5,55,71,87,3.44,1.82,1.41,4.85,28,2,25,25,29,6,2,1,1,-4,264,283,-19
"Marc-Andre Cliche","MARC-ANDRE.CLICHE","14-15","COL","R","R",1987-03-23,27,74,624.87,2,4,1,7,59,69,89,3.06,3.39,2.9,4.43,18,13,23,27,34,6,8,1,1,2,285,260,25
"Marc-Andre Gragnani","MARC-ANDRE.GRAGNANI","08-09","BUF","D","L",1987-03-11,21,4,51.65,0,0,0,0,3,4,5,0.12,0,0,3,0,0,1,2,2,1,0,0,0,-1,0,0,0
"Marc-Andre Gragnani","MARC-ANDRE.GRAGNANI","10-11","BUF","D","L",1987-03-11,23,9,117.22,1,0,0,1,4,7,11,0.11,25,14.29,1.57,5,3,6,6,9,0,0,0,0,0,0,0,0
"Marc-Andre Gragnani","MARC-ANDRE.GRAGNANI","11-12","BUF","D","L",1987-03-11,24,44,589.18,0,1,3,4,25,32,46,0.77,0,0,2.41,27,29,5,11,46,9,1,0,0,-8,1,0,1
"Marc-Andre Gragnani","MARC-ANDRE.GRAGNANI","11-12","VAN","D","L",1987-03-11,24,14,192.65,1,1,1,3,11,13,15,0.4,9.09,7.69,3.08,14,3,2,7,15,3,1,0,0,-2,0,0,0
"Marc-Antoine Pouliot","MARC-ANTOINE.POULIOT","07-08","EDM","C","R",1985-05-22,22,24,231.45,1,3,1,5,29,45,55,2.62,3.45,2.22,5.82,2,9,3,23,18,3,3,0,0,0,20,21,-1
"Marc-Antoine Pouliot","MARC-ANTOINE.POULIOT","08-09","EDM","C","R",1985-05-22,23,63,644.48,8,5,5,18,83,112,138,8.19,9.64,7.14,7.31,16,20,18,40,56,8,7,1,1,-1,95,94,1
"Marc-Antoine Pouliot","MARC-ANTOINE.POULIOT","09-10","EDM","C","R",1985-05-22,24,35,379.15,6,3,4,13,52,66,85,4.59,11.54,9.09,6.95,3,12,13,33,29,7,9,1,1,2,88,114,-26
"Marc-Antoine Pouliot","MARC-ANTOINE.POULIOT","11-12","ARI","C","R",1985-05-22,26,13,144.8,0,2,2,4,19,27,33,2.32,0,0,8.59,1,3,2,10,23,1,1,0,0,0,37,49,-12
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","07-08","S.J","D","L",1987-03-30,20,82,1417.13,1,3,5,9,62,110,158,3.38,1.61,0.91,3.07,66,32,9,23,92,10,9,0,0,-1,0,0,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","08-09","S.J","D","L",1987-03-30,21,82,1480.17,3,2,6,11,65,104,170,2.9,4.62,2.88,2.79,96,44,15,43,102,8,5,0,0,-3,0,0,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","09-10","S.J","D","L",1987-03-30,22,64,1100.12,2,4,7,13,50,94,137,2.74,4,2.13,2.91,82,19,6,41,91,4,7,0,0,3,0,0,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","10-11","S.J","D","L",1987-03-30,23,80,1401.92,4,8,4,16,98,160,243,4.65,4.08,2.5,2.91,124,41,25,47,124,6,6,0,0,0,0,0,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","11-12","S.J","D","L",1987-03-30,24,82,1660.82,4,8,9,21,111,180,270,6.25,3.6,2.22,3.47,156,39,18,41,138,14,18,0,0,4,0,0,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","12-13","S.J","D","L",1987-03-30,25,48,863.3,3,2,2,7,52,82,127,2.29,5.77,3.66,2.79,63,31,10,23,78,3,7,0,0,4,0,0,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","13-14","S.J","D","L",1987-03-30,26,81,1412.8,4,8,6,18,124,195,304,5.04,3.23,2.05,2.58,113,34,12,44,113,8,8,0,0,0,0,0,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","14-15","S.J","D","L",1987-03-30,27,70,1260.57,7,4,5,16,75,114,195,3.08,9.33,6.14,2.7,89,26,8,45,110,8,10,0,0,2,0,0,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","15-16","S.J","D","L",1987-03-30,28,67,1227.03,6,8,12,26,90,145,212,4.99,6.67,4.14,3.44,91,23,9,42,118,6,5,1,1,-1,0,0,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","16-17","S.J","D","L",1987-03-30,29,75,1249.52,5,9,5,19,114,171,251,4.76,4.39,2.92,2.78,118,46,19,17,98,10,11,1,1,1,0,0,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","17-18","S.J","D","L",1987-03-30,30,81,1464.42,9,3,11,23,128,176,277,6.92,7.03,5.11,3.93,138,46,15,20,103,2,6,0,0,4,0,0,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","18-19","S.J","D","L",1987-03-30,31,72,1250.7,3,11,8,22,82,131,211,4.3,3.66,2.29,3.28,98,42,18,23,78,5,5,0,0,0,0,0,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","19-20","S.J","D","L",1987-03-30,32,70,1183.58,3,4,4,11,64,116,186,2.51,4.69,2.59,2.16,83,34,17,33,54,3,2,0,0,-1,0,0,0
"Marc Methot","MARC.METHOT","07-08","CBJ","D","L",1985-06-21,22,9,119.65,0,0,0,0,8,11,16,0.13,0,0,1.18,1,1,0,15,7,3,3,0,0,0,0,0,0
"Marc Methot","MARC.METHOT","08-09","CBJ","D","L",1985-06-21,23,66,1059.3,4,3,10,17,54,83,113,1.8,7.41,4.82,2.17,44,17,8,125,79,16,10,1,1,-6,0,0,0
"Marc Methot","MARC.METHOT","09-10","CBJ","D","L",1985-06-21,24,59,960.48,2,2,3,7,40,66,88,1.6,5,3.03,2.42,53,12,13,123,74,10,4,1,1,-6,0,0,0
"Marc Methot","MARC.METHOT","10-11","CBJ","D","L",1985-06-21,25,74,1218.23,0,7,5,12,53,83,123,1.87,0,0,2.25,66,24,17,150,76,19,11,2,2,-8,0,0,0
"Marc Methot","MARC.METHOT","11-12","CBJ","D","L",1985-06-21,26,46,808.13,1,3,2,6,39,54,84,1.14,2.56,1.85,2.11,44,13,9,93,49,10,1,0,0,-9,0,0,0
"Marc Methot","MARC.METHOT","12-13","OTT","D","L",1985-06-21,27,47,877.75,2,4,2,8,47,62,89,1.53,4.26,3.23,2.47,64,16,4,101,69,10,6,1,1,-4,0,0,0
"Marc Methot","MARC.METHOT","13-14","OTT","D","L",1985-06-21,28,75,1367.6,5,6,8,19,104,138,186,3.76,4.81,3.62,2.72,93,34,15,151,110,10,4,0,0,-6,0,0,0
"Marc Methot","MARC.METHOT","14-15","OTT","D","L",1985-06-21,29,45,917.08,1,2,7,10,45,63,87,1.26,2.22,1.59,2,59,21,10,84,63,8,4,0,0,-4,0,1,-1
"Marc Methot","MARC.METHOT","15-16","OTT","D","L",1985-06-21,30,69,1252.48,5,3,4,12,72,94,128,2.37,6.94,5.32,2.52,75,43,9,111,78,15,3,0,0,-12,0,0,0
"Marc Methot","MARC.METHOT","16-17","OTT","D","L",1985-06-21,31,68,1177.02,0,5,7,12,65,76,109,2.52,0,0,3.32,60,36,8,152,62,9,8,0,0,-1,0,0,0
"Marc Methot","MARC.METHOT","17-18","DAL","D","L",1985-06-21,32,36,558.05,1,0,2,3,24,42,60,1.1,4.17,2.38,2.62,41,9,0,65,26,9,1,0,0,-8,0,0,0
"Marc Methot","MARC.METHOT","18-19","DAL","D","L",1985-06-21,33,9,135.97,0,0,0,0,3,5,6,0.11,0,0,2.2,10,2,0,14,5,3,1,0,0,-2,0,0,0
"Marc Savard","MARC.SAVARD","07-08","BOS","C","L",1977-07-17,30,74,1118.52,10,20,11,41,146,187,247,9.74,6.85,5.35,5.21,9,52,39,38,57,22,17,0,0,-5,552,517,35
"Marc Savard","MARC.SAVARD","08-09","BOS","C","L",1977-07-17,31,81,1126.62,13,22,12,47,146,195,246,11.34,8.9,6.67,5.82,14,37,45,24,61,18,19,0,0,1,434,460,-26
"Marc Savard","MARC.SAVARD","09-10","BOS","C","L",1977-07-17,32,41,574.07,4,9,3,16,73,102,124,5.02,5.48,3.92,4.92,8,23,15,9,42,5,16,0,0,11,232,261,-29
"Marc Savard","MARC.SAVARD","10-11","BOS","C","L",1977-07-17,33,25,313.78,2,2,2,6,37,50,62,2.33,5.41,4,4.66,4,8,3,5,14,5,6,1,1,1,128,128,0
"Marc Staal","MARC.STAAL","07-08","NYR","D","L",1987-01-13,20,80,1293.88,2,6,1,9,75,126,180,3.97,2.67,1.59,3.15,47,34,30,107,123,11,3,2,2,-8,0,0,0
"Marc Staal","MARC.STAAL","08-09","NYR","D","L",1987-01-13,21,82,1428.4,3,6,4,13,85,125,192,4.77,3.53,2.4,3.82,60,25,32,159,143,17,12,2,2,-5,0,0,0
"Marc Staal","MARC.STAAL","09-10","NYR","D","L",1987-01-13,22,82,1529.72,6,5,14,25,68,98,157,3.9,8.82,6.12,3.98,74,35,29,151,158,17,11,0,0,-6,0,0,0
"Marc Staal","MARC.STAAL","10-11","NYR","D","L",1987-01-13,23,77,1508.05,1,5,8,14,81,121,172,5.6,1.23,0.83,4.63,82,26,42,111,112,19,14,0,0,-5,0,0,0
"Marc Staal","MARC.STAAL","11-12","NYR","D","L",1987-01-13,24,46,807.9,1,1,0,2,54,72,102,2.78,1.85,1.39,3.86,60,18,12,54,68,8,9,0,0,1,0,0,0
"Marc Staal","MARC.STAAL","12-13","NYR","D","L",1987-01-13,25,21,423.43,1,3,4,8,16,32,59,1.38,6.25,3.12,4.31,29,11,3,41,24,6,2,0,0,-4,0,0,0
"Marc Staal","MARC.STAAL","13-14","NYR","D","L",1987-01-13,26,72,1289.28,2,4,4,10,88,129,202,3.8,2.27,1.55,2.95,67,42,35,73,103,10,5,0,0,-5,1,0,1
"Marc Staal","MARC.STAAL","14-15","NYR","D","L",1987-01-13,27,80,1487.4,5,3,9,17,92,128,192,4.38,5.43,3.91,3.42,100,38,35,92,120,18,8,0,0,-10,0,0,0
"Marc Staal","MARC.STAAL","15-16","NYR","D","L",1987-01-13,28,77,1317.37,2,5,8,15,59,86,138,2.8,3.39,2.33,3.26,93,47,17,59,124,16,3,0,0,-13,0,1,-1
"Marc Staal","MARC.STAAL","16-17","NYR","D","L",1987-01-13,29,72,1222.23,3,3,3,9,68,101,141,3.48,4.41,2.97,3.45,82,42,19,83,89,14,9,0,0,-5,0,1,-1
"Marc Staal","MARC.STAAL","17-18","NYR","D","L",1987-01-13,30,72,1113.17,0,4,2,6,65,95,141,3.53,0,0,3.72,72,31,29,69,82,8,8,0,0,0,0,0,0
"Marc Staal","MARC.STAAL","18-19","NYR","D","L",1987-01-13,31,79,1277.5,3,3,7,13,77,101,161,3.42,3.9,2.97,3.39,94,58,23,87,53,12,6,0,0,-6,0,0,0
"Marc Staal","MARC.STAAL","19-20","NYR","D","L",1987-01-13,32,52,755.22,2,3,4,9,40,55,80,1.53,5,3.64,2.78,60,30,14,66,49,8,2,0,0,-6,0,0,0
"Marcel Goc","MARCEL.GOC","07-08","S.J","C","L",1983-08-24,24,51,471.52,5,3,0,8,81,105,121,6.47,6.17,4.76,6.16,10,10,15,44,69,6,9,0,0,3,87,67,20
"Marcel Goc","MARCEL.GOC","08-09","S.J","C","L",1983-08-24,25,55,667.67,1,5,4,10,99,133,161,6.16,1.01,0.75,4.63,11,20,22,81,75,7,11,0,0,4,299,203,96
"Marcel Goc","MARCEL.GOC","09-10","NSH","C","L",1983-08-24,26,73,938.1,12,7,11,30,110,149,195,9.51,10.91,8.05,6.38,23,22,41,49,64,7,8,0,0,1,401,372,29
"Marcel Goc","MARCEL.GOC","10-11","NSH","C","L",1983-08-24,27,51,716.27,8,4,10,22,103,128,162,8.14,7.77,6.25,6.36,11,16,15,49,55,2,5,0,0,3,302,297,5
