"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS/60","NZS/60","DZS/60","OTF/60","OZF/60","NZF/60","DZF/60","Ice_F/60","Ice_A/60"
"Johnny Gaudreau","JOHNNY.GAUDREAU","14-15","CGY","L","L",1993-08-13,21,80,1154.78,14.43,28.4,14.44,14.91,8.78,50.71,23.43,19.12,18.7,5.72,4.47
"Johnny Gaudreau","JOHNNY.GAUDREAU","15-16","CGY","L","L",1993-08-13,22,79,1240.05,15.7,31.63,13.6,15.48,9.48,42.39,23.22,19.79,18.43,5.13,5.18
"Johnny Gaudreau","JOHNNY.GAUDREAU","16-17","CGY","L","L",1993-08-13,23,72,1070.28,14.87,30.58,14.58,12.5,5.38,45.13,25,18.84,14.91,4.93,4.93
"Johnny Gaudreau","JOHNNY.GAUDREAU","17-18","CGY","L","L",1993-08-13,24,80,1234.07,15.43,31.44,13.66,12.54,6.27,40.06,24.21,19.64,17.55,6.13,5.49
"Johnny Gaudreau","JOHNNY.GAUDREAU","18-19","CGY","L","L",1993-08-13,25,82,1319.38,16.09,32.9,13.82,16.42,8.82,35.29,22.15,22.1,16.64,4.18,5.68
"Johnny Gaudreau","JOHNNY.GAUDREAU","19-20","CGY","L","L",1993-08-13,26,70,1070.87,15.3,30.27,13.78,14.34,8.46,39,24.32,18.88,17.48,4.31,5.49
"Johnny Oduya","JOHNNY.ODUYA","07-08","N.J","D","L",1981-10-01,25,75,1163,15.51,32.66,6.09,13.36,5.21,49.22,13.83,20.53,11.66,2.94,3.15
"Johnny Oduya","JOHNNY.ODUYA","08-09","N.J","D","L",1981-10-01,26,82,1387.42,16.92,35.42,8.09,13.58,8.39,42.03,15.83,18.94,15.31,2.34,3.03
"Johnny Oduya","JOHNNY.ODUYA","09-10","ATL","D","L",1981-10-01,27,27,440.15,16.3,35.02,6.54,16.49,12,40.62,13.5,24.67,21.95,3.41,3.54
"Johnny Oduya","JOHNNY.ODUYA","09-10","N.J","D","L",1981-10-01,27,40,714.9,17.87,35.79,10.24,11.41,5.2,49.35,20.98,16.79,9.99,2.18,3.61
"Johnny Oduya","JOHNNY.ODUYA","10-11","ATL","D","L",1981-10-01,28,82,1365.2,16.65,33.56,6.77,12.17,8.04,47.55,13.58,19.16,15.69,2.68,3.25
"Johnny Oduya","JOHNNY.ODUYA","11-12","CHI","D","L",1981-10-01,29,18,355.87,19.77,39.21,11.13,12.81,8.6,44.68,20.06,18.71,14.16,2.19,3.54
"Johnny Oduya","JOHNNY.ODUYA","11-12","WPG","D","L",1981-10-01,29,63,1047.22,16.62,33.75,6.82,13.24,7.85,46.58,14.27,19.19,15.64,3.55,3.95
"Johnny Oduya","JOHNNY.ODUYA","12-13","CHI","D","L",1981-10-01,30,48,829.53,17.28,34.36,9.4,12.8,8.9,44.27,19.67,20.54,18.37,4.92,5.14
"Johnny Oduya","JOHNNY.ODUYA","13-14","CHI","D","L",1981-10-01,31,77,1357.2,17.63,34.99,9.11,16.49,9.73,48.01,18.66,24.27,18.97,4.6,5.31
"Johnny Oduya","JOHNNY.ODUYA","14-15","CHI","D","L",1981-10-01,32,76,1387.52,18.26,36.35,8.91,13.53,8.35,50.03,20.02,20.67,18.9,5.49,4.93
"Johnny Oduya","JOHNNY.ODUYA","15-16","DAL","D","L",1981-10-01,33,82,1406.48,17.15,34.67,8.06,14.76,8.02,49.19,18.6,22.87,19.2,5.84,5.08
"Johnny Oduya","JOHNNY.ODUYA","16-17","CHI","D","L",1981-10-01,34,15,246.42,16.43,32.2,7.55,16.56,8.28,54.78,18.75,22.16,20.7,6.82,5.6
"Johnny Oduya","JOHNNY.ODUYA","16-17","DAL","D","L",1981-10-01,34,37,566.25,15.3,31.3,6.36,15.26,12.29,48.85,15.36,22.89,24.69,6.15,5.09
"Johnny Oduya","JOHNNY.ODUYA","17-18","OTT","D","L",1981-10-01,35,51,765.87,15.02,30.02,7.99,17.16,10.34,50.61,17,23.97,19.51,5.56,5.88
"Jon Kalinski","JON.KALINSKI","08-09","PHI","L","L",1987-05-25,21,12,90.8,7.57,15.55,14.54,10.57,5.95,54.19,17.84,15.2,8.59,2.64,3.96
"Jon Kalinski","JON.KALINSKI","09-10","PHI","L","L",1987-05-25,22,10,67.43,6.74,14.78,14.24,8.9,3.56,52.5,16.91,14.24,13.35,5.34,3.56
"Jon Klemm","JON.KLEMM","07-08","L.A","D","R",1970-01-08,37,22,190.85,8.67,17.84,8.49,17.92,10.37,47.79,11.95,23.89,16.66,1.57,2.52
"Jon Matsumoto","JON.MATSUMOTO","10-11","CAR","C","L",1986-10-13,23,13,89.27,6.87,14.26,9.41,17.48,11.43,57.8,13.44,24.2,20.84,4.7,2.69
"Jon Merrill","JON.MERRILL","13-14","N.J","D","L",1992-02-03,21,52,876.65,16.86,33.59,7.8,13.07,5.54,50.99,16.22,20.46,13.07,4.24,4.45
"Jon Merrill","JON.MERRILL","14-15","N.J","D","L",1992-02-03,22,66,1161.82,17.6,34.95,8.31,12.76,8.99,44.88,15.75,19.68,17.82,4.75,4.13
"Jon Merrill","JON.MERRILL","15-16","N.J","D","L",1992-02-03,23,47,721.2,15.34,31.49,7.82,10.73,4.58,55.66,17.39,18.47,12.65,4.74,4.83
"Jon Merrill","JON.MERRILL","16-17","N.J","D","L",1992-02-03,24,51,847.68,16.62,33.46,5.17,11.18,8.64,54.36,12.46,17.77,18.33,5.03,4.18
"Jon Merrill","JON.MERRILL","17-18","VGK","D","L",1992-02-03,25,34,526.13,15.47,31.35,7.87,12.09,6.39,49.04,18.59,19.27,16.54,6.5,5.13
"Jon Merrill","JON.MERRILL","18-19","VGK","D","L",1992-02-03,26,57,932.72,16.36,32.59,10.42,10.74,6.24,45.54,24.83,17.82,13.25,4.37,7.2
"Jon Merrill","JON.MERRILL","19-20","VGK","D","L",1992-02-03,27,49,807.07,16.47,33.04,8.33,12.19,6.77,46.17,18.88,19.7,15.54,5.5,6.24
"Jon Sim","JON.SIM","08-09","NYI","L","L",1977-09-29,30,49,511.12,10.43,22.51,8.33,13.97,11.03,48.6,14.32,20.43,19.25,3.87,3.76
"Jon Sim","JON.SIM","09-10","NYI","L","L",1977-09-29,31,76,820.77,10.8,22.47,10.89,15.28,9.36,46.86,15.35,18.28,16.23,4.31,2.78
"Jon Sim","JON.SIM","10-11","NYI","L","L",1977-09-29,32,34,334.9,9.85,20.99,8.42,18.27,12.18,47.48,13.44,24.72,23.29,5.02,2.69
"Jonas Brodin","JONAS.BRODIN","12-13","MIN","D","L",1993-07-12,19,45,882.12,19.6,39.27,9.52,16.12,9.66,39.72,18.64,21.97,20.68,5.71,5.31
"Jonas Brodin","JONAS.BRODIN","13-14","MIN","D","L",1993-07-12,20,79,1574.17,19.93,39.68,9.8,14.1,8.84,41.39,18.83,19.93,18.18,3.89,4.54
"Jonas Brodin","JONAS.BRODIN","14-15","MIN","D","L",1993-07-12,21,71,1466.32,20.65,41.51,8.84,16.53,8.92,39.16,19.27,24.18,18.37,5.2,5.65
"Jonas Brodin","JONAS.BRODIN","15-16","MIN","D","L",1993-07-12,22,68,1242.82,18.28,36.17,6.23,12.84,10.09,46.64,13.18,19.26,19.5,4.63,5.02
"Jonas Brodin","JONAS.BRODIN","16-17","MIN","D","L",1993-07-12,23,68,1091.35,16.05,32.01,6.32,13.36,7.2,49.15,15.06,22.49,17.04,4.67,5.11
"Jonas Brodin","JONAS.BRODIN","17-18","MIN","D","L",1993-07-12,24,73,1326.02,18.16,36.89,6.97,12.17,8.69,42.49,17.06,21.22,18.91,4.16,4.48
"Jonas Brodin","JONAS.BRODIN","18-19","MIN","D","L",1993-07-12,25,82,1475.4,17.99,36.19,6.91,12.32,9.72,41.48,16.84,19.6,20.41,4.07,4.23
"Jonas Brodin","JONAS.BRODIN","19-20","MIN","D","L",1993-07-12,26,69,1295.4,18.77,37.87,6.72,12.64,9.12,39.23,17.32,19.96,20.19,4.12,4.96
"Jonas Frogren","JONAS.FROGREN","08-09","TOR","D","L",1980-08-28,28,41,475.65,11.6,23.83,5.93,12.24,9.46,59.29,12.74,18.16,16.78,2.02,3.15
"Jonas Holos","JONAS.HOLOS","10-11","COL","D","R",1987-08-27,23,39,575.63,14.76,30.36,6.98,13.45,9.07,50.66,14.49,19.07,16.16,3.75,5.73
"Jonas Siegenthaler","JONAS.SIEGENTHALER","18-19","WSH","D","L",1997-05-06,21,26,339.42,13.05,26.34,7.6,12.73,8.31,49.14,13.79,19.09,16.62,4.6,4.6
"Jonas Siegenthaler","JONAS.SIEGENTHALER","19-20","WSH","D","L",1997-05-06,22,64,792.08,12.38,25.92,8.79,11.21,7.65,48.78,16.97,17.04,17.73,6.67,4.62
"Jonathan Cheechoo","JONATHAN.CHEECHOO","07-08","S.J","R","R",1980-07-15,27,69,884.02,12.81,27.54,7.81,14.93,6.72,49.14,16.76,21.65,12.15,2.38,3.94
"Jonathan Cheechoo","JONATHAN.CHEECHOO","08-09","S.J","R","R",1980-07-15,28,66,849.93,12.88,26.98,9.6,15.74,6.78,50.4,15.04,21.53,11.93,2.05,3.11
"Jonathan Cheechoo","JONATHAN.CHEECHOO","09-10","OTT","R","R",1980-07-15,29,61,656.77,10.77,22.19,9.41,13.43,7.67,43.67,15.62,19.18,14.07,2.38,3.75
"Jonathan Drouin","JONATHAN.DROUIN","14-15","T.B","L","L",1995-03-28,19,70,778.92,11.13,22.84,10.71,12.48,6.86,47.37,17.49,17.64,12.63,3.24,5.24
"Jonathan Drouin","JONATHAN.DROUIN","15-16","T.B","L","L",1995-03-28,20,21,253.97,12.09,24.76,13.23,13.23,8.03,42.29,19.14,18.19,13.94,2.6,4.96
"Jonathan Drouin","JONATHAN.DROUIN","16-17","T.B","L","L",1995-03-28,21,73,1036.32,14.2,28.72,14.07,12.51,8.57,40.7,21.89,18.35,16.21,3.94,5.21
"Jonathan Drouin","JONATHAN.DROUIN","17-18","MTL","L","L",1995-03-28,22,77,1056.15,13.72,27.66,10.96,13.98,7.44,43.18,21.13,21.36,16.13,5.28,4.54
"Jonathan Drouin","JONATHAN.DROUIN","18-19","MTL","L","L",1995-03-28,23,81,1090.93,13.47,27.08,10.78,13.31,8.69,47.3,19.91,20.51,18.26,4.29,4.01
"Jonathan Drouin","JONATHAN.DROUIN","19-20","MTL","L","L",1995-03-28,24,27,342.62,12.69,25.47,9.11,14.54,6.13,51.84,21.54,21.36,15.76,5.78,6.48
"Jonathan Ericsson","JONATHAN.ERICSSON","07-08","DET","D","L",1984-03-02,23,8,105.25,13.16,29.71,12.54,14.82,7.98,47.89,19.38,21.09,9.69,1.14,2.28
"Jonathan Ericsson","JONATHAN.ERICSSON","08-09","DET","D","L",1984-03-02,24,19,290.28,15.28,31.99,12.4,13.85,7.65,44.44,23.56,18.4,17.36,3.72,4.34
"Jonathan Ericsson","JONATHAN.ERICSSON","09-10","DET","D","L",1984-03-02,25,62,904.07,14.58,29.63,11.02,13.41,8.16,44.73,18.98,19.58,15.26,2.52,3.25
"Jonathan Ericsson","JONATHAN.ERICSSON","10-11","DET","D","L",1984-03-02,26,74,1269.75,17.16,35.11,9.73,13.42,10.49,42.29,17.63,19.75,17.96,2.65,2.98
"Jonathan Ericsson","JONATHAN.ERICSSON","11-12","DET","D","L",1984-03-02,27,69,1027.1,14.89,30.34,9.58,12.97,6.25,47.73,17.17,18.69,11.8,2.1,3.33
"Jonathan Ericsson","JONATHAN.ERICSSON","12-13","DET","D","L",1984-03-02,28,45,799.6,17.77,36.23,11.03,15.31,8.55,44.8,19.96,20.86,17.41,3.83,4.13
"Jonathan Ericsson","JONATHAN.ERICSSON","13-14","DET","D","L",1984-03-02,29,48,843.7,17.58,36.07,9.46,15.57,8.89,44.8,19.49,22.54,17.78,3.77,5.33
"Jonathan Ericsson","JONATHAN.ERICSSON","14-15","DET","D","L",1984-03-02,30,82,1354.63,16.52,33.88,10.1,17.36,10.54,51.07,18.38,23.16,19.27,4.61,5.32
"Jonathan Ericsson","JONATHAN.ERICSSON","15-16","DET","D","L",1984-03-02,31,71,1113.63,15.68,32.01,10.45,15.68,10.13,52.05,18.53,21.87,19.34,4.69,4.8
"Jonathan Ericsson","JONATHAN.ERICSSON","16-17","DET","D","L",1984-03-02,32,51,861.33,16.89,33.75,6.76,12.96,9.26,52.59,14.98,19.02,20.55,6.34,5.09
"Jonathan Ericsson","JONATHAN.ERICSSON","17-18","DET","D","L",1984-03-02,33,81,1326.65,16.38,32.75,7.28,14.34,10.9,52.06,16.01,21.17,24.74,6.6,5.34
"Jonathan Ericsson","JONATHAN.ERICSSON","18-19","DET","D","L",1984-03-02,34,52,762.2,14.66,29.23,7.71,14.48,10.71,50.93,16.69,22.2,22.36,5.9,4.72
"Jonathan Ericsson","JONATHAN.ERICSSON","19-20","DET","D","L",1984-03-02,35,18,226.53,12.59,25.47,7.68,11.65,7.68,54.3,16.95,16.42,17.22,5.03,3.97
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","12-13","FLA","C","L",1993-06-04,19,48,683.25,14.23,28.48,12.29,14.84,6.23,46.54,20.99,20.37,12.12,3.42,3.95
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","13-14","FLA","C","L",1993-06-04,20,69,927.2,13.44,27.28,12.3,14.62,9.84,47.89,20.06,19.87,17.54,4.08,4.53
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","14-15","FLA","C","L",1993-06-04,21,79,1108.95,14.04,27.82,8.6,14.77,7.25,43.83,17.31,22.67,17.31,3.84,4.33
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","15-16","FLA","C","L",1993-06-04,22,76,1103.23,14.52,29.63,6.36,15.94,7.99,40.84,14.85,25.34,19.63,4.57,4.41
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","16-17","FLA","C","L",1993-06-04,23,31,457.95,14.77,29.68,12.84,15.59,8.65,39.31,21.88,20.96,15.33,2.75,3.54
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","17-18","FLA","C","L",1993-06-04,24,82,1235.43,15.07,30.29,11.56,15.06,10.98,41.09,19.04,21.76,22.97,5.29,4.52
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","18-19","FLA","C","L",1993-06-04,25,82,1199.03,14.62,29.19,11.31,14.96,10.06,42.18,18.06,21.37,20.97,5.7,4.3
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","19-20","FLA","C","L",1993-06-04,26,69,1006.4,14.59,29.13,12.28,17.65,6.62,40.18,21.1,24.26,14.37,4.77,4.35
"Jonathan Marchessault","JONATHAN.MARCHESSAULT","15-16","T.B","C","R",1990-12-27,24,45,410.2,9.12,19.12,8.78,15.5,10.09,48.42,15.5,20.92,19.16,6,6.29
"Jonathan Marchessault","JONATHAN.MARCHESSAULT","16-17","FLA","C","R",1990-12-27,25,75,1034.92,13.8,27.92,9.91,11.31,6.67,48,19.89,17.45,15.65,5.04,4.41
"Jonathan Marchessault","JONATHAN.MARCHESSAULT","17-18","VGK","C","R",1990-12-27,26,77,1129.63,14.67,29.29,7.7,15.83,6.16,41.54,20.82,24.38,18.59,6.43,6
"Jonathan Marchessault","JONATHAN.MARCHESSAULT","18-19","VGK","C","R",1990-12-27,27,82,1221.38,14.89,29.84,8.4,15.67,6.04,38.86,19.45,23.68,18.77,6.34,5.85
"Jonathan Marchessault","JONATHAN.MARCHESSAULT","19-20","VGK","C","R",1990-12-27,28,66,960.15,14.55,28.98,9.19,13.81,6.12,42.87,20.12,20.93,17.18,6.19,4.25
"Jonathan Rheault","JONATHAN.RHEAULT","12-13","FLA","R","R",1986-08-01,26,5,51.63,10.33,19.33,6.97,17.43,9.3,49.97,8.13,24.4,13.95,0,1.16
"Jonathan Toews","JONATHAN.TOEWS","07-08","CHI","C","L",1988-04-29,19,64,848.5,13.26,29.39,10.39,17.11,8.34,44.55,16.26,22.98,13.72,2.12,3.25
"Jonathan Toews","JONATHAN.TOEWS","08-09","CHI","C","L",1988-04-29,20,82,1120.4,13.66,29.25,10.87,15.69,5.36,49.27,18.8,21.53,11.35,2.89,2.68
"Jonathan Toews","JONATHAN.TOEWS","09-10","CHI","C","L",1988-04-29,21,76,1156.03,15.21,30.56,11.78,14.58,6.75,40.38,20.61,20.35,13.44,2.85,3.43
"Jonathan Toews","JONATHAN.TOEWS","10-11","CHI","C","L",1988-04-29,22,80,1233.9,15.42,30.89,12.21,15.8,6.81,44.3,21.4,22.42,13.13,2.97,3.94
"Jonathan Toews","JONATHAN.TOEWS","11-12","CHI","C","L",1988-04-29,23,59,906.92,15.37,30.87,11.38,15.55,6.22,43.07,21.7,21.37,12.04,3.11,3.64
"Jonathan Toews","JONATHAN.TOEWS","12-13","CHI","C","L",1988-04-29,24,47,701.03,14.92,29.66,8.99,19.94,7.1,39.54,20.97,28.16,16.78,4.54,5.56
"Jonathan Toews","JONATHAN.TOEWS","13-14","CHI","C","L",1988-04-29,25,76,1169.47,15.39,30.65,12.21,18.57,5.23,39.4,22.47,25.5,12.88,4.05,5.75
"Jonathan Toews","JONATHAN.TOEWS","14-15","CHI","C","L",1988-04-29,26,81,1167.07,14.41,28.66,12.18,18.56,8.23,39.79,22.21,25.04,16.71,4.58,5.35
"Jonathan Toews","JONATHAN.TOEWS","15-16","CHI","C","L",1988-04-29,27,80,1180.27,14.75,29.53,12.2,17.84,7.83,41.63,20.39,24.6,16.62,4.73,4.73
"Jonathan Toews","JONATHAN.TOEWS","16-17","CHI","C","L",1988-04-29,28,72,1127.28,15.66,30.89,11.02,16.77,8.04,37.52,20.86,23.85,17.35,4.58,4.63
"Jonathan Toews","JONATHAN.TOEWS","17-18","CHI","C","L",1988-04-29,29,74,1053.68,14.24,29.18,11.62,18.85,9.45,35.36,23.35,26.19,18.91,4.78,6.49
"Jonathan Toews","JONATHAN.TOEWS","18-19","CHI","C","L",1988-04-29,30,82,1262.8,15.4,30.56,12.78,18.53,8.69,36.21,23.14,24.47,18.01,4.13,4.75
"Jonathan Toews","JONATHAN.TOEWS","19-20","CHI","C","L",1988-04-29,31,70,973.22,13.9,27.9,13.69,14.86,7.21,39.95,25.03,21.52,18.87,4.81,5.18
"Jonathon Blum","JONATHON.BLUM","10-11","NSH","D","R",1989-01-30,21,23,363.52,15.81,31.18,8.09,11.88,8.91,47.7,16.67,20.63,17.17,2.97,3.63
"Jonathon Blum","JONATHON.BLUM","11-12","NSH","D","R",1989-01-30,22,33,493.9,14.97,30.94,8.75,13,9.84,46.28,13.48,19.68,16.4,2.55,2.67
"Jonathon Blum","JONATHON.BLUM","12-13","NSH","D","R",1989-01-30,23,35,454.77,12.99,25.63,7.39,10.82,8.58,46.97,14.12,15.17,17.81,5.01,3.83
"Jonathon Blum","JONATHON.BLUM","13-14","MIN","D","R",1989-01-30,24,15,165.72,11.05,22.01,9.78,12.67,5.79,54.31,17.74,17.38,11.59,3.26,3.26
"Joni Pitkanen","JONI.PITKANEN","07-08","EDM","D","L",1983-09-19,23,63,1103.8,17.52,37.59,4.95,13.26,6.74,40.22,13.1,21.42,15.11,3.15,3.21
"Joni Pitkanen","JONI.PITKANEN","08-09","CAR","D","L",1983-09-19,24,71,1316.48,18.54,39.55,7.52,12.94,6.24,40.38,17.73,20.05,14.17,3.1,4.01
"Joni Pitkanen","JONI.PITKANEN","09-10","CAR","D","L",1983-09-19,25,71,1453.2,20.47,42.82,7.68,12.39,7.68,36.46,16.93,19.65,17.05,3.55,3.43
"Joni Pitkanen","JONI.PITKANEN","10-11","CAR","D","L",1983-09-19,26,71,1380.83,19.45,40.42,8.78,14.64,8.17,37.2,19.42,21.64,17.86,4.04,4.08
"Joni Pitkanen","JONI.PITKANEN","11-12","CAR","D","L",1983-09-19,27,30,491.8,16.39,34.49,10.37,14.88,9.39,41.6,18.18,21.11,18.79,4.88,3.78
"Joni Pitkanen","JONI.PITKANEN","12-13","CAR","D","L",1983-09-19,28,22,388.65,17.67,36.94,10.5,18.53,10.19,39.98,20.22,25.63,18.37,3.86,6.48
"Jonny Brodzinski","JONNY.BRODZINSKI","16-17","L.A","C","R",1993-06-19,23,6,69.83,11.64,23.02,9.45,7.73,11.17,50.69,16.33,15.47,21.48,4.3,4.3
"Jonny Brodzinski","JONNY.BRODZINSKI","17-18","L.A","C","R",1993-06-19,24,35,321.92,9.2,18.45,13.61,13.23,7.64,51.25,18.82,17.15,16.22,6.34,4.85
"Jonny Brodzinski","JONNY.BRODZINSKI","18-19","L.A","C","R",1993-06-19,25,13,125.12,9.62,18.23,8.15,8.15,4.8,59.94,14.39,14.87,12.95,4.8,2.88
"Joona Luoto","JOONA.LUOTO","19-20","WPG","L","L",1997-09-26,21,16,103.85,6.49,12.94,5.78,8.67,2.89,67.6,7.51,12.13,10.4,6.93,1.16
"Joonas Donskoi","JOONAS.DONSKOI","15-16","S.J","R","R",1992-04-13,23,76,951.27,12.52,25.34,9.71,13.75,7.32,54.24,17.16,20.5,16.97,6.12,4.48
"Joonas Donskoi","JOONAS.DONSKOI","16-17","S.J","R","R",1992-04-13,24,61,746.63,12.24,24.6,11.41,14.38,6.83,53.52,17.52,22.98,15.51,5.06,4.1
"Joonas Donskoi","JOONAS.DONSKOI","17-18","S.J","R","R",1992-04-13,25,66,868.15,13.15,26.05,10.57,14.72,7.12,52.87,19.49,21.84,15.41,4.56,5.46
"Joonas Donskoi","JOONAS.DONSKOI","18-19","S.J","R","R",1992-04-13,26,80,1017.2,12.71,25.39,11.92,14.51,6.61,48.37,19.58,21.65,15.45,4.72,4.48
"Joonas Donskoi","JOONAS.DONSKOI","19-20","COL","R","R",1992-04-13,27,65,847.33,13.04,26.8,10.55,14.3,8.57,43.27,19.19,20.04,18.76,4.53,5.03
"Joonas Kemppainen","JOONAS.KEMPPAINEN","15-16","BOS","C","L",1988-04-07,27,44,468.9,10.66,21.62,9.47,11.26,11.52,52.34,16.89,17.4,21.24,6.27,5.25
"Jordan Caron","JORDAN.CARON","10-11","BOS","R","L",1990-11-02,19,23,237.38,10.32,21.77,7.58,11.37,8.85,43.73,17.19,20.22,17.69,3.29,4.55
"Jordan Caron","JORDAN.CARON","11-12","BOS","R","L",1990-11-02,20,48,515.15,10.73,21.33,10.37,15.02,5.12,49.15,16.54,21.31,11.76,3.03,4.89
"Jordan Caron","JORDAN.CARON","12-13","BOS","R","L",1990-11-02,21,17,155.07,9.12,17.71,7.74,14.32,5.8,55.72,13.93,18.57,16.25,6.96,3.87
"Jordan Caron","JORDAN.CARON","13-14","BOS","R","L",1990-11-02,22,35,354.38,10.13,20.14,10.33,15.75,6.26,51.47,17.78,20.83,17.27,6.1,5.76
"Jordan Caron","JORDAN.CARON","14-15","BOS","R","L",1990-11-02,23,11,85.88,7.81,15.7,9.78,16.07,6.29,63.58,12.58,22.36,13.97,5.59,5.59
"Jordan Caron","JORDAN.CARON","14-15","COL","R","L",1990-11-02,23,19,151.13,7.95,15.44,11.91,15.88,9.53,51.21,17.47,20.64,19.85,8.73,5.16
"Jordan Eberle","JORDAN.EBERLE","10-11","EDM","C","R",1990-05-15,20,69,980.6,14.21,29.58,8.75,15.3,8.93,44.67,15.11,21.17,16.58,3.06,3.37
"Jordan Eberle","JORDAN.EBERLE","11-12","EDM","C","R",1990-05-15,21,78,1097.18,14.07,28.95,9.79,13.29,6.23,48.51,18.32,20.45,12.03,2.02,4.92
"Jordan Eberle","JORDAN.EBERLE","12-13","EDM","C","R",1990-05-15,22,48,732.65,15.26,31.55,8.35,16.13,8.11,44.3,15.15,22.03,16.46,3.6,4.5
"Jordan Eberle","JORDAN.EBERLE","13-14","EDM","C","R",1990-05-15,23,80,1230.18,15.38,31.46,11.32,18.09,6.73,44.33,16.73,23.85,13.27,3.37,4.15
"Jordan Eberle","JORDAN.EBERLE","14-15","EDM","C","R",1990-05-15,24,81,1288.72,15.91,31.13,12.01,16.57,6.05,45.86,20.67,24.44,12.34,2.51,5.21
"Jordan Eberle","JORDAN.EBERLE","15-16","EDM","C","R",1990-05-15,25,69,1017.3,14.74,29.71,9.38,13.74,9.2,47.71,18.99,20.7,18.58,4.31,5.07
"Jordan Eberle","JORDAN.EBERLE","16-17","EDM","C","R",1990-05-15,26,82,1168.7,14.25,28.34,10.99,16.89,7.75,44.25,18.53,23.62,15.5,4.47,4.67
"Jordan Eberle","JORDAN.EBERLE","17-18","NYI","C","R",1990-05-15,27,81,1112.47,13.73,27.36,9.11,13.05,9.06,41.64,18.07,19.42,17.42,3.34,4.58
"Jordan Eberle","JORDAN.EBERLE","18-19","NYI","C","R",1990-05-15,28,78,1045.57,13.4,26.55,8.32,13.31,7.17,47.11,17.39,19.11,15.84,4.59,5.39
"Jordan Eberle","JORDAN.EBERLE","19-20","NYI","C","R",1990-05-15,29,58,854.52,14.73,28.67,9.13,11.16,6.11,46.76,16.78,16.78,12.78,3.23,4.77
"Jordan Greenway","JORDAN.GREENWAY","17-18","MIN","L","L",1997-02-16,20,6,66.58,11.1,22.06,11.72,18.02,4.51,43.26,17.12,25.23,14.42,5.41,4.51
"Jordan Greenway","JORDAN.GREENWAY","18-19","MIN","L","L",1997-02-16,21,81,1033.78,12.76,25.6,10.62,14.86,7.49,44.86,19.39,21.65,16.37,3.95,5.34
"Jordan Greenway","JORDAN.GREENWAY","19-20","MIN","L","L",1997-02-16,22,67,849.18,12.67,25.6,8.69,15.54,9.04,43.88,16.32,20.28,19.15,5.23,4.8
"Jordan Hendry","JORDAN.HENDRY","07-08","CHI","D","L",1984-02-23,23,40,588.75,14.72,32.14,5.5,12.33,7.54,49.43,13.04,20.18,14.68,2.34,4.79
"Jordan Hendry","JORDAN.HENDRY","08-09","CHI","D","L",1984-02-23,24,9,78.75,8.75,18.91,10.67,7.62,3.05,63.24,16,10.67,7.62,2.29,3.05
"Jordan Hendry","JORDAN.HENDRY","09-10","CHI","D","L",1984-02-23,25,43,491.35,11.43,23.13,10.14,12.82,5.13,53.61,19.54,17.71,10.87,2.81,3.79
"Jordan Hendry","JORDAN.HENDRY","10-11","CHI","D","L",1984-02-23,26,37,387.18,10.46,20.52,9.45,11.62,5.89,55.79,16.43,18.29,13.17,4.03,2.63
"Jordan Kyrou","JORDAN.KYROU","18-19","STL","C","R",1998-05-05,20,16,149.18,9.32,19.08,10.46,14.48,7.64,50.68,19.31,18.1,16.09,5.23,4.42
"Jordan Kyrou","JORDAN.KYROU","19-20","STL","C","R",1998-05-05,21,28,293.03,10.47,20.67,9.42,11.67,2.66,54.87,17.2,18.02,9.62,4.71,3.28
"Jordan Leopold","JORDAN.LEOPOLD","07-08","COL","D","L",1980-08-03,27,43,592.03,13.77,29.05,9.83,13.48,7.7,53.31,15.61,17.94,14.09,3.95,2.13
"Jordan Leopold","JORDAN.LEOPOLD","08-09","CGY","D","L",1980-08-03,28,19,311.23,16.38,35.39,11.37,10.6,7.71,48.2,19.28,16.19,14.84,3.08,2.89
"Jordan Leopold","JORDAN.LEOPOLD","08-09","COL","D","L",1980-08-03,28,64,930.32,14.54,30.69,10.71,13.16,5.61,47.27,18.45,19.28,11.87,3.42,3.16
"Jordan Leopold","JORDAN.LEOPOLD","09-10","FLA","D","L",1980-08-03,29,61,1098.4,18.01,37.23,7.54,14.37,10,40.15,15.57,21.85,19.94,4.64,2.18
"Jordan Leopold","JORDAN.LEOPOLD","09-10","PIT","D","L",1980-08-03,29,20,322.57,16.13,34.27,10.23,13.21,5.21,42.04,19.9,21.02,13.39,2.6,3.72
"Jordan Leopold","JORDAN.LEOPOLD","10-11","BUF","D","L",1980-08-03,30,71,1254.1,17.66,36.51,7.85,12.68,6.99,45.12,17.75,20.24,15.31,3.68,3.4
"Jordan Leopold","JORDAN.LEOPOLD","11-12","BUF","D","L",1980-08-03,31,79,1403.83,17.77,35.4,6.41,13.04,7.44,45.9,16.45,21.84,15.26,2.56,4.36
