"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Matt Beleskey","MATT.BELESKEY","09-10","ANA","L","L",1988-06-07,21,60,81.03,14.45,10.76,10.44,11.17,6.43,0.99,5.86,9.26,76.76,13.19,113.19,17.71,140.8,0.59,8.58,-4.87,-67.5,-100,-123.09,-7.99,10.69,92.37
"Matt Benning","MATT.BENNING","18-19","EDM","D","R",1994-05-25,24,69,86.83,26.82,25.21,21.96,18.73,26.28,4.19,11.43,21.44,63.59,26.46,94.05,30,130.16,2.98,8.36,-7.24,-42.15,-67.59,-100.16,-5.38,19.54,82.03
"Matt Bradley","MATT.BRADLEY","07-08","WSH","R","R",1978-06-13,29,77,55.35,27.38,29.42,22.55,19.24,20.74,1.18,3.13,12.23,29.34,13.2,45.33,14.13,59.3,0.95,3.63,-1.95,-17.11,-32.13,-45.17,-2.68,9.65,89.33
"Matt Bradley","MATT.BRADLEY","08-09","WSH","R","R",1978-06-13,30,81,60.6,0,17.12,14.69,16.53,8.15,0,3.98,9.99,48.35,12.47,72.39,18.2,91.91,0.55,6.2,-3.98,-38.36,-59.92,-73.71,-5.65,0,91.77
"Matt Bradley","MATT.BRADLEY","09-10","WSH","R","R",1978-06-13,31,77,97.08,14.02,23.06,18.61,18.51,16.85,0.99,6.07,23.39,78.05,26.44,115.67,33.36,146.88,1.84,9.08,-5.08,-54.66,-89.23,-113.52,-7.24,4.23,92.22
"Matt Calvert","MATT.CALVERT","13-14","CBJ","L","L",1989-12-24,23,55,84.32,0,10.7,12.15,11.11,11.95,0,3.79,8.06,67.27,12.27,88.75,14.15,113.18,0.9,6.63,-3.79,-59.21,-76.48,-99.03,-5.73,0,94.37
"Matt Calvert","MATT.CALVERT","14-15","CBJ","L","L",1989-12-24,24,56,108.8,18.12,9.92,11.1,12.66,10.89,1.08,4.88,11.11,100.9,15.22,121.88,22.58,155.72,1.3,10.64,-3.8,-89.79,-106.66,-133.14,-9.34,9.72,95.16
"Matt Calvert","MATT.CALVERT","15-16","CBJ","L","L",1989-12-24,25,73,138.93,5.04,12.81,12.08,11.6,9.67,0.93,17.52,18.31,124.6,24.64,179.35,32.62,248.64,1.82,17,-16.59,-106.29,-154.71,-216.02,-15.18,5.08,85.94
"Matt Calvert","MATT.CALVERT","16-17","CBJ","L","L",1989-12-24,26,63,109.28,27.51,21.03,18.02,14.75,19.98,4.06,10.7,22.69,85.19,27.9,126.93,28.92,167.15,3.39,13.58,-6.64,-62.5,-99.03,-138.23,-10.19,17.89,87.44
"Matt Calvert","MATT.CALVERT","17-18","CBJ","L","L",1989-12-24,27,66,102.65,9.34,25.57,21.92,19.2,15.08,1.94,18.82,30.43,88.57,32.47,115.64,36.41,153.21,2.06,11.6,-16.88,-58.14,-83.17,-116.8,-9.54,6.38,78.75
"Matt Calvert","MATT.CALVERT","18-19","COL","L","L",1989-12-24,28,82,181.03,4.11,18.62,15.99,12.05,11.84,0.99,23.07,38.59,168.65,42.52,223.39,44.65,325.93,2.72,20.26,-22.08,-130.06,-180.87,-281.28,-17.54,2.57,86.32
"Matt Calvert","MATT.CALVERT","19-20","COL","L","L",1989-12-24,29,50,105.22,30.33,20.13,17.06,14.94,11.6,5.62,12.91,21.29,84.48,24.48,119,28.62,162.93,1.51,11.51,-7.29,-63.19,-94.52,-134.31,-10,26.4,84.72
"Matt Carkner","MATT.CARKNER","09-10","OTT","D","R",1980-11-03,28,80,178.18,10.29,13.56,15.45,13.53,13.83,2.07,18.05,24.8,158.14,38.24,209.21,45.38,290.08,3.02,18.81,-15.98,-133.34,-170.97,-244.7,-15.79,8.35,88.59
"Matt Carkner","MATT.CARKNER","10-11","OTT","D","R",1980-11-03,29,48,96.77,0,10.46,13.17,11.39,9.81,0,11.66,10.52,90.09,16.83,110.95,19.51,151.8,1.15,10.57,-11.66,-79.57,-94.12,-132.29,-9.42,0,87.06
"Matt Carle","MATT.CARLE","09-10","PHI","D","L",1984-09-25,24,79,149.52,20.85,16.52,15.07,12.74,13.08,2.05,7.78,18.56,93.82,24.41,137.56,30.63,209.77,1.89,12.56,-5.73,-75.26,-113.15,-179.14,-10.67,11.05,91.71
"Matt Carle","MATT.CARLE","10-11","PHI","D","L",1984-09-25,25,80,99.48,14.36,23.66,21.66,20.97,24.37,1.18,7.04,17.5,56.46,25.09,90.74,33.61,126.69,2.42,7.51,-5.86,-38.96,-65.65,-93.08,-5.09,6.74,87.53
"Matt Carle","MATT.CARLE","11-12","PHI","D","L",1984-09-25,26,80,138.68,19.72,27.86,20.45,17.04,17.84,1.99,8.1,25.76,66.71,31.05,120.77,35.18,171.33,2.4,11.05,-6.11,-40.95,-89.72,-136.15,-8.65,7.73,87.86
"Matt Carle","MATT.CARLE","12-13","T.B","D","L",1984-09-25,27,47,118.92,0,7.05,8.68,8.42,11.89,0,6.07,7.04,92.88,12.84,135.08,16.5,179.51,1.41,10.45,-6.07,-85.84,-122.24,-163.01,-9.04,0,93.46
"Matt Carle","MATT.CARLE","13-14","T.B","D","L",1984-09-25,28,82,186.03,15.4,14.49,12.84,11.95,11.86,3.8,20.88,26.41,155.81,33.19,225.31,40.97,301.95,2.45,18.21,-17.08,-129.4,-192.12,-260.98,-15.76,14.39,86.6
"Matt Carle","MATT.CARLE","14-15","T.B","D","L",1984-09-25,29,58,117.2,0,12.39,13.18,10.83,15.11,0,15.05,16.97,119.96,23.96,157.88,27.8,228.84,2.31,12.98,-15.05,-102.99,-133.92,-201.04,-10.67,0,87.45
"Matt Carle","MATT.CARLE","15-16","T.B","D","L",1984-09-25,30,62,91.78,0,7.58,7.37,6.93,3.6,0,9.19,6.96,84.81,9.15,115.05,11.18,150.2,0.32,8.56,-9.19,-77.85,-105.9,-139.02,-8.24,0,89.16
"Matt Cooke","MATT.COOKE","07-08","VAN","L","L",1978-09-07,29,61,92.32,0,12.52,11.81,13.09,7.61,0,11.91,10.02,69.99,11.94,89.17,16.82,111.66,0.65,7.89,-11.91,-59.97,-77.23,-94.84,-7.24,0,82.98
"Matt Cooke","MATT.COOKE","08-09","PIT","L","L",1978-09-07,30,76,124.05,7.95,15.02,14.03,11.68,12.36,1.18,13.66,15.26,86.31,20.01,122.61,23.83,180.14,1.46,10.35,-12.48,-71.05,-102.6,-156.31,-8.89,7.73,84.17
"Matt Cooke","MATT.COOKE","09-10","PIT","L","L",1978-09-07,31,78,189.43,4.7,14.23,12.96,11.2,8.5,0.99,20.07,24.94,150.33,30.03,201.6,36.63,290.41,1.62,17.45,-19.08,-125.39,-171.57,-253.78,-15.83,3.97,86.65
"Matt Cooke","MATT.COOKE","10-11","PIT","L","L",1978-09-07,32,65,177.9,36.06,15.28,14.28,12.3,11.67,5.02,8.9,26.48,146.82,32.17,193.17,36.61,261.11,2.14,16.2,-3.88,-120.34,-161,-224.5,-14.06,18.96,93.94
"Matt Cooke","MATT.COOKE","11-12","PIT","L","L",1978-09-07,33,81,192.5,30.14,16.92,18.87,16.62,16.63,5.23,12.12,27.2,133.54,41.26,177.45,49.97,250.69,3.26,16.34,-6.89,-106.34,-136.19,-200.72,-13.08,19.23,90.92
"Matt Cooke","MATT.COOKE","12-13","PIT","L","L",1978-09-07,34,47,97.27,0,8.86,7.2,6.95,2.98,0,17.81,7.88,81.04,8.73,112.56,10.76,143.98,0.33,10.73,-17.81,-73.16,-103.83,-133.22,-10.4,0,78.02
"Matt Cooke","MATT.COOKE","13-14","MIN","L","L",1978-09-07,35,79,199.15,7.46,10.93,12.17,11.16,9.54,1.94,24.08,20.45,166.63,29.05,209.72,35.21,280.38,1.97,18.68,-22.14,-146.18,-180.67,-245.17,-16.71,9.49,85.55
"Matt Cooke","MATT.COOKE","14-15","MIN","L","L",1978-09-07,36,29,57.18,10.73,10.7,10.84,9.57,5.03,0.99,8.24,4.36,36.4,7.84,64.49,9.94,93.91,0.27,5.1,-7.25,-32.04,-56.65,-83.97,-4.83,22.71,77.36
"Matt Cullen","MATT.CULLEN","08-09","CAR","C","L",1976-11-02,31,68,104.48,32.76,18.35,16.98,13.87,17.44,5.35,10.98,19.78,88.01,25.3,123.66,27.27,169.37,2.3,10.89,-5.63,-68.23,-98.36,-142.1,-8.59,27.05,87.52
"Matt Cullen","MATT.CULLEN","09-10","CAR","C","L",1976-11-02,32,59,124.2,18.55,14.99,17.43,15.37,13.34,2.99,13.13,19.1,108.36,30.25,143.26,36.57,201.39,2.31,15,-10.14,-89.26,-113.01,-164.82,-12.69,15.65,87.88
"Matt Cullen","MATT.CULLEN","10-11","MIN","C","L",1976-11-02,33,76,156.15,26.27,15.48,14.25,12.76,14.05,3.87,10.86,23.5,128.27,29.52,177.58,35.38,241.99,2.45,14.99,-6.99,-104.77,-148.06,-206.61,-12.54,16.47,91.53
"Matt Cullen","MATT.CULLEN","11-12","MIN","C","L",1976-11-02,34,71,126.55,0,16.01,13.02,11.29,11.21,0,6.96,17.84,93.6,21.73,145.23,25.87,203.3,1.41,11.17,-6.96,-75.76,-123.5,-177.43,-9.76,0,92.56
"Matt Cullen","MATT.CULLEN","12-13","MIN","C","L",1976-11-02,35,41,54.73,0,13.97,16.61,15.4,6.93,0,6.83,6.81,41.95,11.02,55.31,13.93,76.55,0.38,5.1,-6.83,-35.14,-44.29,-62.62,-4.72,0,83.72
"Matt Cullen","MATT.CULLEN","15-16","PIT","C","L",1976-11-02,38,81,200.48,26.2,16.83,14.8,13.22,12.24,5.41,15.24,35.94,177.58,41.9,241.3,48.02,315.18,2.76,19.79,-9.83,-141.64,-199.4,-267.16,-17.03,15.05,91.42
"Matt Cullen","MATT.CULLEN","16-17","PIT","C","L",1976-11-02,39,70,157.95,11.2,11.59,12.51,10.58,8.47,2.92,23.16,20.3,154.88,29.78,208.28,34.09,288.09,1.87,20.22,-20.24,-134.58,-178.5,-254,-18.35,14.38,85.05
"Matt Cullen","MATT.CULLEN","17-18","MIN","C","L",1976-11-02,40,79,67.68,0,11,7.9,7.66,7.94,0,9.13,7.86,63.6,7.86,91.59,9.84,118.55,0.62,7.19,-9.13,-55.74,-83.73,-108.71,-6.57,0,85.64
"Matt Cullen","MATT.CULLEN","18-19","PIT","C","L",1976-11-02,41,69,152.23,15.24,23.69,22.22,19.27,17.61,3.66,20.36,42.22,136,50.58,177.06,55.77,233.7,3.46,16.19,-16.7,-93.78,-126.48,-177.93,-12.73,8.67,85.03
"Matt Duchene","MATT.DUCHENE","12-13","COL","C","L",1991-01-16,21,46,97.75,7.18,16.54,14.71,13.15,9.92,0.87,11.25,15.98,80.64,19.9,115.34,24.51,161.93,1.24,11.26,-10.38,-64.66,-95.44,-137.42,-10.02,5.44,86.05
"Matt Duchene","MATT.DUCHENE","16-17","COL","C","L",1991-01-16,25,77,68.25,7.77,11.26,9.91,9.41,6.18,0.87,10.33,8.03,63.27,9.07,82.47,11.28,108.55,0.48,7.29,-9.46,-55.24,-73.4,-97.27,-6.81,10.83,83.67
"Matt Dumba","MATT.DUMBA","17-18","MIN","D","R",1994-07-25,23,82,146.75,24.96,15.82,14.49,12.54,9.12,2.94,8.84,22.86,121.68,31.11,183.52,34.96,243.93,1.49,14.85,-5.9,-98.82,-152.41,-208.97,-13.36,12.86,92.74
"Matt Dumba","MATT.DUMBA","19-20","MIN","D","R",1994-07-25,25,69,73.83,13.65,12.68,13.12,12.61,10.2,1.73,10.94,8.82,60.72,11.98,79.36,15.03,104.12,0.73,6.43,-9.21,-51.9,-67.38,-89.09,-5.7,19.61,81.98
"Matt Ellis","MATT.ELLIS","13-14","BUF","L","L",1981-08-31,32,50,67,12,13.89,12.84,10.96,4.77,1.08,7.92,10.32,63.96,12.39,84.07,13.27,107.76,0.4,7.99,-6.84,-53.64,-71.68,-94.49,-7.59,10.47,87.62
"Matt Gilroy","MATT.GILROY","09-10","NYR","D","R",1984-07-20,25,68,62.5,17.63,25.73,19.62,19.83,18.18,1.01,4.72,13.26,38.28,15.23,62.39,20.04,81.01,1.5,6.75,-3.71,-25.02,-47.16,-60.97,-5.25,7.62,87.67
"Matt Gilroy","MATT.GILROY","11-12","T.B","D","R",1984-07-20,27,53,71.85,0,15.37,12.75,12.92,12.5,0,8.19,10.71,58.98,12.75,87.22,16.78,113.11,0.96,6.72,-8.19,-48.27,-74.47,-96.33,-5.76,0,86.11
"Matt Greene","MATT.GREENE","07-08","EDM","D","R",1983-05-13,24,46,115.55,7.28,8.82,9.48,9.54,8.74,1.01,12.86,10.63,109.84,14.5,138.38,18.93,179.51,1.08,11.28,-11.85,-99.21,-123.88,-160.58,-10.2,9.5,88.29
"Matt Greene","MATT.GREENE","08-09","L.A","D","R",1983-05-13,25,82,238.6,5.51,14.27,13.59,11.64,12.48,1.18,20.25,29.28,175.86,44.08,280.22,51.08,387.73,3.36,23.56,-19.07,-146.58,-236.14,-336.65,-20.2,4.03,88.49
"Matt Greene","MATT.GREENE","09-10","L.A","D","R",1983-05-13,26,75,197.58,0,10.68,8.5,6.61,3.96,0,20.88,16.52,138.14,20.64,222.27,21.55,304.71,0.79,19.18,-20.88,-121.62,-201.63,-283.16,-18.39,0,84.88
"Matt Greene","MATT.GREENE","10-11","L.A","D","R",1983-05-13,27,69,170.43,16.7,15.21,13.65,11.79,9.79,3.25,16.21,25.36,141.38,32.84,207.81,35.83,268.17,1.83,16.86,-12.96,-116.02,-174.97,-232.34,-15.03,12.82,88.53
"Matt Greene","MATT.GREENE","11-12","L.A","D","R",1983-05-13,28,82,235.72,24.5,10.84,9.58,8.05,12.59,4.82,14.85,21.54,177.19,27.94,263.7,30.13,343.99,3.04,21.11,-10.03,-155.65,-235.76,-313.86,-18.07,22.38,91.62
"Matt Greene","MATT.GREENE","13-14","L.A","D","R",1983-05-13,30,36,97.55,4.32,12.66,14.61,12.21,11.72,0.87,19.29,12.76,88.06,21,122.75,22.76,163.57,1.5,11.3,-18.42,-75.3,-101.75,-140.81,-9.8,6.82,78.09
"Matt Greene","MATT.GREENE","14-15","L.A","D","R",1983-05-13,31,81,155.98,11.3,17.01,14.42,11.41,13.08,3.01,23.63,23.82,116.23,29.77,176.72,33.98,263.72,2.41,16.01,-20.62,-92.41,-146.95,-229.74,-13.6,12.64,79.67
"Matt Grzelcyk","MATT.GRZELCYK","19-20","BOS","D","L",1994-01-05,25,67,68.15,23.25,25.48,22.31,18.12,20.59,1.86,6.14,15.1,44.16,17.19,59.85,18.35,82.91,1.32,5.09,-4.28,-29.06,-42.66,-64.56,-3.77,12.32,86.1
"Matt Halischuk","MATT.HALISCHUK","11-12","NSH","R","R",1988-06-01,23,72,92.65,7.9,14.8,11.15,9.14,8.59,0.87,10.14,14.79,85.12,14.82,118.06,16.58,164.91,1,10.64,-9.27,-70.33,-103.24,-148.33,-9.64,5.88,88.09
"Matt Hendricks","MATT.HENDRICKS","09-10","COL","C","L",1981-06-17,28,56,68.57,21.53,13.01,14.57,12.08,12.02,2.19,7.98,8.2,54.83,12.53,73.46,14.63,106.51,0.72,5.27,-5.79,-46.63,-60.93,-91.88,-4.55,26.71,85.45
"Matt Hendricks","MATT.HENDRICKS","10-11","WSH","C","L",1981-06-17,29,75,88.1,0,17.26,16.18,13.92,13.17,0,10.05,13.27,63.62,17.19,89.07,20.07,124.08,1.18,7.78,-10.05,-50.35,-71.88,-104.01,-6.6,0,84.2
"Matt Hendricks","MATT.HENDRICKS","11-12","WSH","C","L",1981-06-17,30,77,87.52,10.82,11.18,10.37,8.45,7.9,0.99,8.16,10.36,82.32,13.09,113.12,14.06,152.24,0.8,9.33,-7.17,-71.96,-100.03,-138.18,-8.53,9.56,90.09
"Matt Hendricks","MATT.HENDRICKS","12-13","WSH","C","L",1981-06-17,31,48,83.27,0,9.58,9.37,10.59,2.49,0,9.57,7.82,73.85,10.02,96.93,16.83,142.15,0.22,8.61,-9.57,-66.03,-86.91,-125.32,-8.39,0,87.04
"Matt Hendricks","MATT.HENDRICKS","13-14","EDM","C","L",1981-06-17,32,32,93.15,10.33,9.83,8.6,6.95,6.49,1.08,9.37,10.23,93.87,12.14,128.95,13.04,174.48,0.82,11.82,-8.29,-83.64,-116.81,-161.44,-11,10.56,90.02
"Matt Hendricks","MATT.HENDRICKS","13-14","NSH","C","L",1981-06-17,32,44,99.4,9.04,11.1,9.4,8.79,5.52,0.87,8.75,10.6,84.91,14.33,138.13,18.06,187.41,0.68,11.63,-7.88,-74.31,-123.8,-169.35,-10.95,8.21,89.69
"Matt Hendricks","MATT.HENDRICKS","14-15","EDM","C","L",1981-06-17,33,68,154.05,8.85,12.1,10.39,8.05,9.34,2.01,20.71,19.05,138.37,22.25,191.83,24.07,274.92,1.72,16.7,-18.7,-119.32,-169.58,-250.85,-14.98,10.55,85.03
"Matt Hendricks","MATT.HENDRICKS","15-16","EDM","C","L",1981-06-17,34,67,148.97,13.69,10.14,7.43,6.34,5.33,1.8,11.35,13.88,123.02,14.81,184.6,17.53,259.11,0.9,15.99,-9.55,-109.14,-169.79,-241.58,-15.09,12.97,90.77
"Matt Hendricks","MATT.HENDRICKS","16-17","EDM","C","L",1981-06-17,35,41,62.63,0,11.78,12.03,11.97,5.51,0,8.47,6.65,49.82,9.91,72.49,14.77,108.59,0.39,6.69,-8.47,-43.17,-62.58,-93.82,-6.3,0,83
"Matt Hendricks","MATT.HENDRICKS","17-18","WPG","C","L",1981-06-17,36,59,117.62,0,9.7,8.31,7.32,5.3,0,12.79,13.72,127.7,16.79,185.25,21.15,267.82,0.86,15.37,-12.79,-113.98,-168.46,-246.67,-14.51,0,89.98
"Matt Hunwick","MATT.HUNWICK","09-10","BOS","D","L",1985-05-21,24,75,95.58,16.95,17.21,15.18,14.93,13.73,1.01,4.95,17.79,85.59,20.66,115.43,25.75,146.73,1.8,11.31,-3.94,-67.8,-94.77,-120.98,-9.51,5.68,94.22
"Matt Hunwick","MATT.HUNWICK","10-11","COL","D","L",1985-05-21,25,51,114,4.07,12.6,11.48,10.02,6.23,1.01,23.8,17.57,121.88,22.14,170.75,25,224.59,1.07,16.11,-22.79,-104.31,-148.61,-199.59,-15.04,5.75,80.47
"Matt Hunwick","MATT.HUNWICK","12-13","COL","D","L",1985-05-21,27,42,106.05,17.86,15.64,13.66,13.18,12,2.92,13.43,19.02,102.63,21.99,139.01,27.6,181.8,1.76,12.91,-10.51,-83.61,-117.02,-154.2,-11.15,15.35,86.91
"Matt Hunwick","MATT.HUNWICK","15-16","TOR","D","L",1985-05-21,30,60,212.82,0,15.82,13.5,11.59,11.52,0,26.16,31.85,169.43,36.94,236.73,42.86,327.05,2.66,20.44,-26.16,-137.58,-199.79,-284.19,-17.78,0,84.56
"Matt Hunwick","MATT.HUNWICK","16-17","TOR","D","L",1985-05-21,31,70,181.88,5.58,17.49,14.27,11.41,12.05,0.99,16.76,31.98,150.82,36.6,219.88,39.53,306.82,2.96,21.6,-15.77,-118.84,-183.28,-267.29,-18.64,3.1,88.89
"Matt Hunwick","MATT.HUNWICK","17-18","PIT","D","L",1985-05-21,32,42,85.87,15.08,11.22,10.79,8.6,4.15,1.8,10.14,9.4,74.4,11.29,93.32,12.26,130.29,0.41,9.48,-8.34,-65,-82.03,-118.03,-9.07,19.15,86.37
"Matt Irwin","MATT.IRWIN","16-17","NSH","D","L",1987-11-29,28,73,89.18,30.15,11.65,11.67,10.83,11.94,4.01,9.29,10.9,82.68,14.34,108.54,16.39,134.89,1.29,9.51,-5.28,-71.78,-94.2,-118.5,-8.22,36.79,88.76
"Matt Jones","MATT.JONES","07-08","ARI","D","L",1983-08-08,24,44,62.92,12.63,11.44,12.41,11.52,9.34,1.18,8.16,6.27,48.55,9.39,66.27,11.37,87.34,0.59,5.73,-6.98,-42.28,-56.88,-75.97,-5.14,18.82,83.19
"Matt Martin","MATT.MARTIN","10-11","NYI","L","L",1989-05-08,21,68,52.57,24.69,8.29,7.98,8.56,6.86,0.99,3.02,4.65,51.47,6.34,73.12,8.48,90.55,0.48,6.52,-2.03,-46.82,-66.78,-82.07,-6.04,21.29,94.13
"Matt Martin","MATT.MARTIN","11-12","NYI","L","L",1989-05-08,22,76,100.73,14.58,16.74,15,12.31,17.11,2.18,12.77,18.19,90.46,22.93,129.96,24.85,176.96,2.37,11.48,-10.59,-72.27,-107.03,-152.11,-9.11,11.98,85.88
"Matt Martin","MATT.MARTIN","12-13","NYI","L","L",1989-05-08,23,47,76.3,0,10.17,10.13,10.84,13.11,0,9.04,7.82,69.09,9.83,87.22,13.66,112.38,1.1,7.29,-9.04,-61.27,-77.39,-98.72,-6.19,0,86.92
"Matt Martin","MATT.MARTIN","13-14","NYI","L","L",1989-05-08,24,79,54.27,0,9.66,9.35,8.54,7.49,0,10.55,4.8,44.9,7.65,74.19,9.56,102.36,0.53,6.55,-10.55,-40.1,-66.54,-92.8,-6.02,0,76.5
"Matt Nieto","MATT.NIETO","14-15","S.J","L","L",1992-11-05,21,69,71.53,8.05,20.33,17.55,14.57,15.77,0.99,11.31,14.92,58.46,18.9,88.77,21.54,126.33,1.55,8.28,-10.32,-43.54,-69.87,-104.79,-6.73,6.64,80.65
"Matt Nieto","MATT.NIETO","15-16","S.J","L","L",1992-11-05,22,66,79.52,17.42,17.19,17.05,14.97,15.51,2,9.48,12.73,61.32,16.82,81.84,19.13,108.7,1.19,6.48,-7.48,-48.59,-65.02,-89.57,-5.29,15.71,84.54
"Matt Nieto","MATT.NIETO","16-17","COL","L","L",1992-11-05,23,43,73.03,8.93,5.58,6.16,5.21,6,0.87,8.87,3.66,61.95,5.58,85.07,6.52,118.73,0.5,7.84,-8,-58.29,-79.49,-112.21,-7.34,23.77,85.68
"Matt Nieto","MATT.NIETO","17-18","COL","L","L",1992-11-05,24,73,164.8,9.08,14.88,12.27,10.73,12.63,2.15,21.52,26.34,150.63,31.2,223.14,36.65,304.76,2.53,17.5,-19.37,-124.29,-191.94,-268.11,-14.97,8.16,85.71
"Matt Nieto","MATT.NIETO","18-19","COL","L","L",1992-11-05,25,64,163.78,32.46,23.14,20.82,16.25,15.96,6.6,13.73,46.23,153.54,50.37,191.51,53.11,273.8,2.93,15.43,-7.13,-107.31,-141.14,-220.69,-12.5,14.28,91.06
"Matt Nieto","MATT.NIETO","19-20","COL","L","L",1992-11-05,26,70,155.33,13.91,15.36,12.71,10.72,6.89,3.15,19.5,27.62,152.23,29.8,204.68,32.79,273.02,1.47,19.87,-16.35,-124.61,-174.88,-240.23,-18.4,11.4,87.19
"Matt Niskanen","MATT.NISKANEN","07-08","DAL","D","R",1986-12-06,20,78,164.15,22.45,17.7,14.11,12.89,13.33,2.73,9.43,19.94,92.74,23.43,142.59,27.51,185.9,1.85,12.03,-6.7,-72.8,-119.16,-158.39,-10.18,13.69,89.83
"Matt Niskanen","MATT.NISKANEN","08-09","DAL","D","R",1986-12-06,21,80,142.05,0,15.1,14.19,12.59,7.09,0,18.45,17.45,98.09,25.75,155.76,29.38,204.06,1.16,15.21,-18.45,-80.64,-130.01,-174.68,-14.05,0,81.19
"Matt Niskanen","MATT.NISKANEN","13-14","PIT","D","R",1986-12-06,26,81,55.77,0,6.97,9.72,7.89,9.63,0,4.92,4.05,54.08,7.72,71.74,7.76,90.62,0.72,6.76,-4.92,-50.03,-64.02,-82.86,-6.04,0,90.9
"Matt Niskanen","MATT.NISKANEN","14-15","WSH","D","R",1986-12-06,27,79,175.88,9.19,16.25,15.47,12.36,9.61,1.08,10.67,26.36,135.86,34.41,188.09,38.72,274.66,1.51,14.2,-9.59,-109.5,-153.68,-235.94,-12.69,4.1,92.15
"Matt Niskanen","MATT.NISKANEN","15-16","WSH","D","R",1986-12-06,28,80,220.63,5.25,9.13,7.69,5.89,4.36,1.18,21.28,17.38,172.98,21.24,254.91,22.3,356.5,0.95,20.85,-20.1,-155.6,-233.67,-334.2,-19.9,6.79,87.7
"Matt Niskanen","MATT.NISKANEN","16-17","WSH","D","R",1986-12-06,29,77,199.1,9.24,23.36,18.56,16.38,14.4,2.01,19.74,39.26,128.81,43.36,190.3,50.42,257.32,3.15,18.72,-17.73,-89.55,-146.94,-206.9,-15.57,5.12,84.68
"Matt Niskanen","MATT.NISKANEN","17-18","WSH","D","R",1986-12-06,30,67,175.75,6.21,12.93,13.83,11.41,11.9,1.18,17.82,22.09,148.71,34.16,212.85,36.25,281.37,2.76,20.44,-16.64,-126.62,-178.69,-245.12,-17.68,5.34,88.02
"Matt Niskanen","MATT.NISKANEN","18-19","WSH","D","R",1986-12-06,31,79,211.08,5.83,19.09,16.66,14.23,6.19,1.93,31.16,40.23,170.52,45.62,228.28,50.64,305.29,1.52,23.02,-29.23,-130.29,-182.66,-254.65,-21.5,4.8,81.73
"Matt Niskanen","MATT.NISKANEN","19-20","PHI","D","R",1986-12-06,32,66,170.7,18.57,22.65,20.77,17.85,15.19,4.04,17.71,36.05,123.14,42.18,160.87,46.12,212.23,3.01,16.81,-13.67,-87.09,-118.69,-166.11,-13.8,11.21,85.62
"Matt Pettinger","MATT.PETTINGER","07-08","WSH","L","L",1980-10-22,26,56,133.25,0,17.57,15.12,13.19,12.51,0,10.43,22.52,105.62,25.38,142.47,28.5,187.52,1.55,10.84,-10.43,-83.1,-117.09,-159.02,-9.29,0,90.12
"Matt Pettinger","MATT.PETTINGER","08-09","T.B","L","L",1980-10-22,27,59,63.33,0,13.77,10.72,9.5,21.82,0,7.06,7.11,44.52,8.1,67.43,8.89,84.73,1.37,4.91,-7.06,-37.41,-59.33,-75.84,-3.54,0,84.14
"Matt Read","MATT.READ","11-12","PHI","R","R",1986-06-14,25,77,202.4,9.04,21.9,19.96,17.38,15.01,2.18,21.94,38.89,138.66,51.28,205.67,60.91,289.62,3.39,19.19,-19.76,-99.77,-154.39,-228.71,-15.8,5.61,84.18
"Matt Read","MATT.READ","12-13","PHI","R","R",1986-06-14,26,42,85.13,0,22.64,21.42,19.69,13.81,0,4.26,15.03,51.36,19.6,71.89,22.63,92.28,0.99,6.18,-4.26,-36.33,-52.29,-69.65,-5.19,0,91.71
"Matt Read","MATT.READ","13-14","PHI","R","R",1986-06-14,27,75,229.32,20.19,20.54,18.01,15.42,10.92,5.18,20.47,45.45,175.81,55.25,251.58,61.04,334.7,2.65,21.62,-15.29,-130.36,-196.33,-273.66,-18.97,11.4,88.36
"Matt Read","MATT.READ","14-15","PHI","R","R",1986-06-14,28,80,158.93,0,17.3,14.39,12.94,4.85,0,26.65,25.65,122.64,30.52,181.5,37.26,250.7,0.92,18.05,-26.65,-96.99,-150.98,-213.44,-17.13,0,78.27
"Matt Read","MATT.READ","15-16","PHI","R","R",1986-06-14,29,78,129.05,0,16.64,13.25,11.36,10.8,0,12.59,20.75,103.92,21.72,142.23,23.64,184.4,1.55,12.8,-12.59,-83.17,-120.51,-160.76,-11.25,0,87.88
"Matt Read","MATT.READ","16-17","PHI","R","R",1986-06-14,30,62,55.2,0,8.81,6.47,4.35,0.37,0,5.04,4.32,44.73,4.35,62.86,4.33,95.2,0.02,5.35,-5.04,-40.41,-58.51,-90.87,-5.33,0,88.73
"Matt Roy","MATT.ROY","19-20","L.A","D","R",1995-03-01,24,70,95.78,0,13.02,10.72,11.04,7.11,0,10.96,11.12,74.29,12.99,108.23,16.73,134.8,0.83,10.84,-10.96,-63.17,-95.24,-118.07,-10.01,0,85.25
"Matt Smaby","MATT.SMABY","08-09","T.B","D","L",1984-10-14,23,43,128.38,4.8,5.6,7.33,6.07,6.12,0.87,17.26,7.57,127.53,14.19,179.29,15.98,247.36,0.96,14.73,-16.39,-119.96,-165.1,-231.38,-13.77,11.49,86.47
