"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Kris Versteeg","KRIS.VERSTEEG","10-11","TOR","R","R",1986-05-13,24,53,732.93,40.95,49.04,49.16,48.77,47.93,24.2,34.9,339.91,353.15,488.46,505.11,706.35,742.1,24.73,26.87,-10.7,-13.24,-16.65,-35.75,-2.14,7.12,90.12
"Kris Versteeg","KRIS.VERSTEEG","11-12","FLA","R","R",1986-05-13,25,71,1052.12,52.7,50.43,51.14,50.68,48.96,43.29,38.86,525.11,516.09,720.49,688.44,927.1,902.36,34.98,36.47,4.43,9.02,32.05,24.74,-1.49,8.24,92.47
"Kris Versteeg","KRIS.VERSTEEG","12-13","FLA","R","R",1986-05-13,26,10,133.57,24.2,37.26,39.85,41.77,37.81,3.88,12.15,39.32,66.2,57.68,87.08,80.15,111.72,2.87,4.72,-8.27,-26.88,-29.4,-31.57,-1.85,9.87,81.65
"Kris Versteeg","KRIS.VERSTEEG","13-14","CHI","R","R",1986-05-13,27,63,740.53,57.23,53.97,54.01,55.2,53.84,30.23,22.59,380.39,324.48,504.11,429.31,695.92,564.79,29.48,25.27,7.64,55.91,74.8,131.13,4.21,7.95,93.04
"Kris Versteeg","KRIS.VERSTEEG","13-14","FLA","R","R",1986-05-13,27,18,231.1,32.73,47.21,48.85,49.29,42.95,7.9,16.24,115.85,129.52,161.49,169.09,205.1,211,6.85,9.1,-8.34,-13.67,-7.6,-5.9,-2.25,6.82,87.46
"Kris Versteeg","KRIS.VERSTEEG","14-15","CHI","R","R",1986-05-13,28,61,825.12,60.54,53.1,52.95,54.66,49.5,37.08,24.17,462.12,408.15,613.03,544.8,852.56,707.3,30.05,30.66,12.91,53.97,68.23,145.26,-0.61,8.02,94.08
"Kris Versteeg","KRIS.VERSTEEG","15-16","CAR","R","R",1986-05-13,29,63,879.92,48.13,55.86,55.17,56.27,55.58,27.85,30.01,468.98,370.61,679.1,551.92,929.46,722.22,41.2,32.93,-2.16,98.37,127.18,207.24,8.27,5.94,91.9
"Kris Versteeg","KRIS.VERSTEEG","15-16","L.A","R","R",1986-05-13,29,14,133.87,72.76,61.95,62.31,62.37,59.39,8.12,3.04,69.38,42.62,101.33,61.3,144.78,87.34,4.65,3.18,5.08,26.76,40.03,57.44,1.47,11.7,92.87
"Kris Versteeg","KRIS.VERSTEEG","16-17","CGY","R","R",1986-05-13,30,69,808.13,49.63,46.12,45.78,47.21,41.5,25.53,25.91,337.34,394.08,465.12,550.81,649.51,726.41,22.04,31.07,-0.38,-56.74,-85.69,-76.9,-9.03,7.57,93.43
"Kris Versteeg","KRIS.VERSTEEG","17-18","CGY","R","R",1986-05-13,31,24,233.73,43.51,45.79,47.25,46.88,44.2,3.82,4.96,107.94,127.8,158.11,176.52,214.53,243.05,6.75,8.52,-1.14,-19.86,-18.41,-28.52,-1.77,3.54,96.12
"Kristian Huselius","KRISTIAN.HUSELIUS","07-08","CGY","L","L",1978-11-10,28,81,1061.52,56.78,54.66,55.27,57.53,57.3,51.81,39.44,550.25,456.46,771.4,624.4,1029.57,760.11,44.14,32.89,12.37,93.79,147,269.46,11.25,9.42,91.36
"Kristian Huselius","KRISTIAN.HUSELIUS","08-09","CBJ","L","L",1978-11-10,29,74,1073.6,52.15,53.21,53.44,54.55,53.22,51.39,47.15,554.79,487.93,749.85,653.4,988.89,824.07,40.71,35.79,4.24,66.86,96.45,164.82,4.92,9.26,90.34
"Kristian Huselius","KRISTIAN.HUSELIUS","09-10","CBJ","L","L",1978-11-10,30,73,1019.92,47.05,47.45,47.27,47.47,47.86,44.78,50.4,451.46,499.95,596,664.76,794.51,879.25,33.54,36.54,-5.62,-48.49,-68.76,-84.74,-3,9.92,89.92
"Kristian Huselius","KRISTIAN.HUSELIUS","10-11","CBJ","L","L",1978-11-10,31,39,512.72,38.5,51.53,53.37,54.24,51.72,16.88,26.96,268.42,252.53,376.03,328.48,503.43,424.68,19.99,18.66,-10.08,15.89,47.55,78.75,1.33,6.29,89.32
"Krys Barch","KRYS.BARCH","07-08","DAL","R","L",1980-03-26,27,48,306.68,41.32,46.79,47.97,50.68,50.64,7,9.94,108.82,123.75,150.78,163.55,207.79,202.2,7.52,7.33,-2.94,-14.93,-12.77,5.59,0.19,6.43,91.97
"Krys Barch","KRYS.BARCH","08-09","DAL","R","L",1980-03-26,28,72,459.55,51.54,46.85,46.55,44.79,44.37,17.06,16.04,170.63,193.6,234.85,269.63,298.55,367.96,11.12,13.94,1.02,-22.97,-34.78,-69.41,-2.82,10,91.71
"Krys Barch","KRYS.BARCH","09-10","DAL","R","L",1980-03-26,29,62,431.97,52.85,44.13,40.75,41.35,36.57,10.12,9.03,166.39,210.62,218.74,318,288.92,409.76,8.35,14.48,1.09,-44.23,-99.26,-120.84,-6.13,6.08,95.71
"Krys Barch","KRYS.BARCH","10-11","DAL","R","L",1980-03-26,30,44,223.9,23.64,40.22,40.94,42.55,41.38,3.09,9.98,75.28,111.89,112.59,162.45,152.47,205.85,6.48,9.18,-6.89,-36.61,-49.86,-53.38,-2.7,4.1,91.08
"Krys Barch","KRYS.BARCH","11-12","DAL","R","L",1980-03-26,31,10,67.02,0,45.78,48.62,46.76,45.53,0,2.14,25.41,30.1,45.68,48.27,59.05,67.23,1.58,1.89,-2.14,-4.69,-2.59,-8.18,-0.31,0,92.89
"Krys Barch","KRYS.BARCH","11-12","FLA","R","L",1980-03-26,31,41,303.63,58.13,43.99,43.93,43.21,48.38,6.83,4.92,112.57,143.32,152.06,194.06,198.99,261.5,7.89,8.42,1.91,-30.75,-42,-62.51,-0.53,6.07,96.57
"Krys Barch","KRYS.BARCH","12-13","N.J","R","L",1980-03-26,32,22,128.67,57.64,43.82,51.95,49.64,42.01,4,2.94,35.45,45.45,59.55,55.07,76.07,77.16,2.68,3.7,1.06,-10,4.48,-1.09,-1.02,11.28,93.53
"Krys Barch","KRYS.BARCH","13-14","FLA","R","L",1980-03-26,33,55,325.65,21.13,39.65,39.52,42.87,39.44,4.07,15.19,111.18,169.23,159.51,244.1,228.88,305.05,8.96,13.76,-11.12,-58.05,-84.59,-76.17,-4.8,3.66,91.02
"Krys Kolanos","KRYS.KOLANOS","08-09","MIN","C","R",1981-07-27,27,21,177.18,67.19,40.81,44.05,46.12,42.1,6.02,2.94,65.71,95.31,107.43,136.44,143.29,167.38,5.06,6.96,3.08,-29.6,-29.01,-24.09,-1.9,9.16,96.92
"Krys Kolanos","KRYS.KOLANOS","11-12","CGY","C","R",1981-07-27,30,13,114.18,39.55,52.3,52.57,53.47,53.86,1.93,2.95,60.63,55.3,80.74,72.85,108.61,94.52,4.12,3.53,-1.02,5.33,7.89,14.09,0.59,3.18,94.67
"Kurt Sauer","KURT.SAUER","07-08","COL","D","L",1981-01-16,26,54,800.17,60.92,47.98,46.37,45.11,45.62,33.89,21.74,331.73,359.7,430.26,497.61,549.3,668.27,24.62,29.35,12.15,-27.97,-67.35,-118.97,-4.73,10.22,93.96
"Kurt Sauer","KURT.SAUER","08-09","ARI","D","L",1981-01-16,27,67,1113.27,42.43,43.63,42.1,40.39,44.33,30.05,40.77,429.39,554.75,570.89,785.07,754.26,1113.16,31.83,39.98,-10.72,-125.36,-214.18,-358.9,-8.15,7,92.65
"Kurtis Foster","KURTIS.FOSTER","07-08","MIN","D","R",1981-11-24,25,56,701.3,52.72,50.98,51.68,52.8,48.57,29.27,26.25,331.63,318.84,476.45,445.44,622.31,556.36,20.72,21.94,3.02,12.79,31.01,65.95,-1.22,8.83,91.77
"Kurtis Foster","KURTIS.FOSTER","08-09","MIN","D","R",1981-11-24,26,10,105.28,64.38,45.29,46.42,48.74,49.6,7.05,3.9,45.55,55.02,63.68,73.5,90.02,94.66,3.74,3.8,3.15,-9.47,-9.82,-4.64,-0.06,15.48,92.91
"Kurtis Foster","KURTIS.FOSTER","09-10","T.B","D","R",1981-11-24,27,71,883.25,51.07,48.53,48.74,49.04,49.45,39.75,38.08,421.82,447.46,583.54,613.62,777.05,807.43,33.41,34.16,1.67,-25.64,-30.08,-30.38,-0.75,9.42,91.49
"Kurtis Foster","KURTIS.FOSTER","10-11","EDM","D","R",1981-11-24,28,74,955.85,42.16,44.64,44.55,44.68,42.38,27.87,38.24,411.68,510.49,575.62,716.57,779.68,965.4,33.83,45.99,-10.37,-98.81,-140.95,-185.72,-12.16,6.77,92.51
"Kurtis Foster","KURTIS.FOSTER","11-12","ANA","D","R",1981-11-24,29,9,110.8,26.9,44.36,42.45,39.5,42.2,1.88,5.11,50.19,62.94,74.32,100.75,87.95,134.73,3.95,5.41,-3.23,-12.75,-26.43,-46.78,-1.46,3.75,91.88
"Kurtis Foster","KURTIS.FOSTER","11-12","MIN","D","R",1981-11-24,29,14,146.58,45.03,42.48,40.64,41.62,47.88,4.89,5.97,56.2,76.11,79.29,115.82,114.3,160.3,4.63,5.04,-1.08,-19.91,-36.53,-46,-0.41,8.7,92.16
"Kurtis Foster","KURTIS.FOSTER","11-12","N.J","D","R",1981-11-24,29,28,360.98,42.48,49.23,47.35,47.48,50.35,9.86,13.35,164.05,169.19,215.28,239.33,276.56,305.91,12.33,12.16,-3.49,-5.14,-24.05,-29.35,0.17,6.01,92.11
"Kurtis Foster","KURTIS.FOSTER","12-13","PHI","D","R",1981-11-24,30,23,261.1,48.47,41.24,42.55,44.03,42.38,11.24,11.95,113.2,161.27,165.43,223.34,223.41,284.03,9.6,13.05,-0.71,-48.07,-57.91,-60.62,-3.45,9.93,92.59
"Kurtis Gabriel","KURTIS.GABRIEL","16-17","MIN","R","R",1993-04-20,23,13,75.27,52.39,32.62,32.01,33.67,40.2,2.08,1.89,21.4,44.2,30.41,64.58,39.99,78.78,1.64,2.44,0.19,-22.8,-34.17,-38.79,-0.8,9.72,95.72
"Kurtis Gabriel","KURTIS.GABRIEL","18-19","N.J","R","R",1993-04-20,25,22,161.12,50.13,35.93,37.38,35.98,34.76,5.95,5.92,55.54,99.02,79.15,132.59,101.59,180.77,3.25,6.1,0.03,-43.48,-53.44,-79.18,-2.85,10.71,94.02
"Kurtis MacDermid","KURTIS.MACDERMID","17-18","L.A","D","L",1994-03-25,23,34,371.98,46.32,43.59,41.72,43.1,38.83,11.25,13.04,163.99,212.26,224.02,312.92,302.28,399,12.29,19.36,-1.79,-48.27,-88.9,-96.72,-7.07,6.86,93.86
"Kurtis MacDermid","KURTIS.MACDERMID","18-19","L.A","D","L",1994-03-25,24,11,96.68,43.56,50.86,49.38,51.23,51.61,3.89,5.04,38.64,37.33,58.53,60,80.66,76.79,3.84,3.6,-1.15,1.31,-1.47,3.87,0.24,10.07,86.5
"Kurtis MacDermid","KURTIS.MACDERMID","19-20","L.A","D","L",1994-03-25,25,45,558.22,35.92,51.35,49.55,50.7,45.84,14.91,26.6,290.96,275.69,402.81,410.08,541.52,526.53,21.8,25.76,-11.69,15.27,-7.27,14.99,-3.96,5.12,90.35
"Kyle Brodziak","KYLE.BRODZIAK","07-08","EDM","C","R",1984-05-25,23,80,794.48,43.97,47.38,46.52,46.75,50.06,34.39,43.83,356.06,395.45,494.55,568.63,652.27,743.06,31.62,31.55,-9.44,-39.39,-74.08,-90.79,0.07,9.66,88.92
"Kyle Brodziak","KYLE.BRODZIAK","08-09","EDM","C","R",1984-05-25,24,79,763.03,48.76,43.27,42.99,42.84,46.22,29.64,31.15,305.94,401.08,428.57,568.45,566.77,756.18,27.25,31.71,-1.51,-95.14,-139.88,-189.41,-4.46,9.69,92.23
"Kyle Brodziak","KYLE.BRODZIAK","09-10","MIN","C","R",1984-05-25,25,82,995.77,46.2,46.05,46.14,44.91,51.77,34.25,39.89,425.5,498.44,599.73,700.01,771.96,946.88,34.74,32.37,-5.64,-72.94,-100.28,-174.92,2.37,8.05,92
"Kyle Brodziak","KYLE.BRODZIAK","10-11","MIN","C","R",1984-05-25,26,80,980.68,47.14,46.8,47.44,47.05,49.2,38.04,42.65,463.85,527.34,657.67,728.67,863.16,971.4,34.73,35.86,-4.61,-63.49,-71,-108.24,-1.13,8.2,91.91
"Kyle Brodziak","KYLE.BRODZIAK","11-12","MIN","C","R",1984-05-25,27,82,1140.68,42.56,45.53,44.39,43.71,48.99,32.19,43.44,499.46,597.42,692.25,867.29,931.96,1200.32,39.87,41.52,-11.25,-97.96,-175.04,-268.36,-1.65,6.44,92.73
"Kyle Brodziak","KYLE.BRODZIAK","12-13","MIN","C","R",1984-05-25,28,48,644.35,35.12,50.97,49.4,49.29,48.35,18.36,33.92,287.83,276.9,386.91,396.31,528.82,544.02,20.02,21.39,-15.56,10.93,-9.4,-15.2,-1.37,6.38,87.75
"Kyle Brodziak","KYLE.BRODZIAK","13-14","MIN","C","R",1984-05-25,29,81,1047.85,47.59,43.06,43.32,43.92,44.43,26.8,29.51,375.56,496.55,528.98,692.15,744.52,950.76,27.53,34.43,-2.71,-120.99,-163.17,-206.24,-6.9,7.14,94.06
"Kyle Brodziak","KYLE.BRODZIAK","14-15","MIN","C","R",1984-05-25,30,73,754.28,42.32,46.35,46.28,44.8,48.61,27.04,36.85,312.11,361.25,437.27,507.64,585.21,721.08,23.26,24.59,-9.81,-49.14,-70.37,-135.87,-1.33,8.66,89.8
"Kyle Brodziak","KYLE.BRODZIAK","15-16","STL","C","R",1984-05-25,31,76,678.68,45.73,49.36,50.26,51.07,48.28,15.35,18.22,263.18,270.02,375.63,371.69,536.24,513.85,19.46,20.85,-2.87,-6.84,3.94,22.39,-1.39,5.83,93.25
"Kyle Brodziak","KYLE.BRODZIAK","16-17","STL","C","R",1984-05-25,32,69,625.4,49.83,46.47,45.78,45.37,45.3,22.91,23.07,258.67,297.99,345.48,409.13,462.38,556.66,18.32,22.12,-0.16,-39.32,-63.65,-94.28,-3.8,8.86,92.26
"Kyle Brodziak","KYLE.BRODZIAK","17-18","STL","C","R",1984-05-25,33,81,922.68,56.76,51.84,50.44,47.86,49.98,38.06,29,475.52,441.69,624.56,613.59,827.36,901.29,31.84,31.86,9.06,33.83,10.97,-73.93,-0.02,8,93.43
"Kyle Brodziak","KYLE.BRODZIAK","18-19","EDM","C","R",1984-05-25,34,70,681.13,30.98,45.61,46.82,45.76,43.4,14.06,31.33,299.13,356.7,424.87,482.68,574.38,680.9,21.79,28.42,-17.27,-57.57,-57.81,-106.52,-6.63,4.7,91.22
"Kyle Calder","KYLE.CALDER","07-08","L.A","L","L",1979-01-05,28,65,632.05,43.68,45.28,44.6,45.27,46.32,20.85,26.88,259.06,313.1,358.74,445.65,485.2,586.58,23.47,27.2,-6.03,-54.04,-86.91,-101.38,-3.73,8.05,91.41
"Kyle Calder","KYLE.CALDER","08-09","L.A","L","L",1979-01-05,29,74,848.55,52.06,51.25,52,52.74,53.91,28.99,26.7,424.22,403.58,615.96,568.59,819.62,734.34,34.28,29.31,2.29,20.64,47.37,85.28,4.97,6.83,93.38
"Kyle Calder","KYLE.CALDER","09-10","ANA","L","L",1979-01-05,30,14,164.1,27.58,54.25,51.85,49.57,52.88,3.02,7.93,83.43,70.36,112,104,132.71,135,6.51,5.8,-4.91,13.07,8,-2.29,0.71,3.62,88.73
"Kyle Capobianco","KYLE.CAPOBIANCO","19-20","ARI","D","L",1997-08-13,22,9,121.25,44.11,46.84,46.85,49.45,48.17,4.01,5.08,58.12,65.95,80.89,91.76,119.13,121.78,4.22,4.54,-1.07,-7.83,-10.87,-2.65,-0.32,6.9,92.3
"Kyle Chipchura","KYLE.CHIPCHURA","07-08","MTL","C","L",1986-02-19,21,36,330.55,43.62,45.85,45.14,46.81,43.16,9.98,12.9,149.26,176.25,203.29,247.05,294.97,335.23,10.47,13.79,-2.92,-26.99,-43.76,-40.26,-3.32,6.69,92.68
"Kyle Chipchura","KYLE.CHIPCHURA","08-09","MTL","C","L",1986-02-19,22,13,120.75,27.1,38.14,39.81,41.77,37.96,2.94,7.91,41.6,67.48,60.07,90.82,82.57,115.11,3.12,5.1,-4.97,-25.88,-30.75,-32.54,-1.98,7.07,88.28
"Kyle Chipchura","KYLE.CHIPCHURA","09-10","ANA","C","L",1986-02-19,23,55,537.37,42.82,44.92,44.16,44.19,43.61,14.88,19.87,239,293,334.87,423.47,433.89,548.01,17.61,22.77,-4.99,-54,-88.6,-114.12,-5.16,6.23,93.22
"Kyle Chipchura","KYLE.CHIPCHURA","09-10","MTL","C","L",1986-02-19,23,19,146.65,0,46.91,52.17,53.48,55.39,0,9.01,53.34,60.37,85.03,77.96,132.7,115.45,4.42,3.56,-9.01,-7.03,7.07,17.25,0.86,0,85.08
"Kyle Chipchura","KYLE.CHIPCHURA","10-11","ANA","C","L",1986-02-19,24,40,284.42,53.99,46.33,45.35,45,39.19,5.96,5.08,128.67,149.05,175.81,211.84,223.52,273.15,8.47,13.14,0.88,-20.38,-36.03,-49.63,-4.67,4.63,96.59
"Kyle Chipchura","KYLE.CHIPCHURA","11-12","ARI","C","L",1986-02-19,25,53,535.8,50.96,47.54,47.83,48.88,48.03,20.14,19.38,256.88,283.49,362.81,395.66,481.84,503.85,18.88,20.43,0.76,-26.61,-32.85,-22.01,-1.55,7.84,93.16
"Kyle Chipchura","KYLE.CHIPCHURA","12-13","ARI","C","L",1986-02-19,26,46,421,49.73,49.71,49.98,49.46,46.67,15.77,15.94,199.36,201.67,291.72,291.94,379.63,387.9,14.66,16.75,-0.17,-2.31,-0.22,-8.27,-2.09,7.91,92.1
"Kyle Chipchura","KYLE.CHIPCHURA","13-14","ARI","C","L",1986-02-19,27,80,758.45,52.78,49.56,50.04,51.85,47.18,28.66,25.64,362.82,369.3,492.83,491.97,691.97,642.66,23.31,26.1,3.02,-6.48,0.86,49.31,-2.79,7.9,93.06
"Kyle Chipchura","KYLE.CHIPCHURA","14-15","ARI","C","L",1986-02-19,28,70,824.45,31.58,48.32,47.73,48.74,46.99,13.85,30,392.63,419.96,552.74,605.22,768.05,807.88,28.36,31.99,-16.15,-27.33,-52.48,-39.83,-3.63,3.53,92.86
"Kyle Chipchura","KYLE.CHIPCHURA","15-16","ARI","C","L",1986-02-19,29,70,638.07,37.21,45.59,42.91,44.06,42.67,14.87,25.09,260.97,311.46,359.42,478.11,485.53,616.35,18.29,24.57,-10.22,-50.49,-118.69,-130.82,-6.28,5.7,91.94
"Kyle Clifford","KYLE.CLIFFORD","10-11","L.A","L","L",1991-01-13,19,76,716.6,39.95,46.76,48.27,48.53,46.88,20.09,30.2,292.47,332.97,422.95,453.33,584.45,619.94,20.28,22.98,-10.11,-40.5,-30.38,-35.49,-2.7,6.87,90.93
"Kyle Clifford","KYLE.CLIFFORD","11-12","L.A","L","L",1991-01-13,20,81,724.48,43.56,51.77,51.46,52.17,47.79,17.08,22.13,316.2,294.59,455.56,429.68,602.31,552.25,21.25,23.22,-5.05,21.61,25.88,50.06,-1.97,5.4,92.49
"Kyle Clifford","KYLE.CLIFFORD","12-13","L.A","L","L",1991-01-13,21,48,468.3,50.5,51.39,52.7,54.45,55.12,19.1,18.72,218.46,206.61,317.35,284.8,425.34,355.82,18.31,14.91,0.38,11.85,32.55,69.52,3.4,8.74,90.94
"Kyle Clifford","KYLE.CLIFFORD","13-14","L.A","L","L",1991-01-13,22,71,684.47,59.39,52.56,52.96,54.28,50.48,19.32,13.21,291.17,262.82,437.49,388.61,612.98,516.29,21.22,20.82,6.11,28.35,48.88,96.69,0.4,6.64,94.97
"Kyle Clifford","KYLE.CLIFFORD","14-15","L.A","L","L",1991-01-13,23,80,840.78,55.64,54.49,53.54,54.51,51.96,31.38,25.02,411.8,343.94,565.29,490.56,770.31,642.92,29.64,27.4,6.36,67.86,74.73,127.39,2.24,7.62,92.73
"Kyle Clifford","KYLE.CLIFFORD","15-16","L.A","L","L",1991-01-13,24,57,514,48.99,51.44,53.7,53.95,52.03,13.31,13.86,246.36,232.61,364.03,313.86,493.74,421.51,19.77,18.23,-0.55,13.75,50.17,72.23,1.54,5.4,94.04
"Kyle Clifford","KYLE.CLIFFORD","16-17","L.A","L","L",1991-01-13,25,73,768.12,46.41,57.35,56.47,55.92,53.64,13.76,15.89,370.41,275.52,532.62,410.5,720.71,568.12,27.73,23.97,-2.13,94.89,122.12,152.59,3.76,3.71,94.23
"Kyle Clifford","KYLE.CLIFFORD","17-18","L.A","L","L",1991-01-13,26,50,515.77,42.64,54.07,54.13,52.78,52.35,11.99,16.13,274.36,233.06,371.99,315.2,480.26,429.7,20.52,18.68,-4.14,41.3,56.79,50.56,1.84,4.37,93.08
"Kyle Clifford","KYLE.CLIFFORD","18-19","L.A","L","L",1991-01-13,27,72,734.92,52.51,51.58,50.98,50.69,50.51,26.7,24.15,378.24,355.11,541,520.22,716.3,696.72,30.92,30.29,2.55,23.13,20.78,19.58,0.63,7.06,93.2
"Kyle Clifford","KYLE.CLIFFORD","19-20","L.A","L","L",1991-01-13,28,53,598.85,43.41,54.3,54.97,54.64,55.29,21.16,27.59,332.43,279.82,486.26,398.37,629.5,522.56,26.61,21.52,-6.43,52.61,87.89,106.94,5.09,6.37,90.14
"Kyle Clifford","KYLE.CLIFFORD","19-20","TOR","L","L",1991-01-13,28,16,149.3,46.15,46.63,47.04,46.91,45.92,5.04,5.88,65.82,75.33,96.58,108.73,126.26,142.91,5.23,6.16,-0.84,-9.51,-12.15,-16.65,-0.93,7.66,92.19
"Kyle Connor","KYLE.CONNOR","16-17","WPG","L","L",1996-12-09,19,20,211.33,31.31,43.51,45.26,42.65,39.12,5.97,13.1,88.71,115.17,124.9,151.07,155.66,209.34,6.15,9.57,-7.13,-26.46,-26.17,-53.68,-3.42,6.73,88.63
"Kyle Connor","KYLE.CONNOR","17-18","WPG","L","L",1996-12-09,20,76,1051.07,53.7,51.82,51.25,50.55,52.83,48.76,42.04,585.9,544.73,790.63,752.13,1031.03,1008.5,46.53,41.55,6.72,41.17,38.5,22.53,4.98,8.32,92.28
"Kyle Connor","KYLE.CONNOR","18-19","WPG","L","L",1996-12-09,21,82,1167.22,48.02,48.11,48.56,48.87,46.84,58.61,63.45,636.61,686.53,864.28,915.58,1127.79,1180.17,48.24,54.74,-4.84,-49.92,-51.3,-52.38,-6.5,9.21,90.76
"Kyle Connor","KYLE.CONNOR","19-20","WPG","L","L",1996-12-09,22,71,1105.65,49.58,46.97,46.6,47.78,41.56,52.53,53.41,562.9,635.58,773.25,886.09,1025.72,1120.85,42.05,59.12,-0.88,-72.68,-112.84,-95.13,-17.07,9.33,91.6
"Kyle Criscuolo","KYLE.CRISCUOLO","17-18","BUF","C","R",1992-05-05,25,9,68.07,0,48.19,47.02,43.61,50.56,0,4.13,32.19,34.61,40.49,45.62,50.58,65.39,1.82,1.78,-4.13,-2.42,-5.13,-14.81,0.04,0,88.07
"Kyle Cumiskey","KYLE.CUMISKEY","07-08","COL","D","L",1986-12-02,20,38,396.95,45.31,52.29,52.4,51.87,58.71,13.87,16.74,189.33,172.76,260.84,236.95,329.58,305.79,15.71,11.05,-2.87,16.57,23.89,23.79,4.66,7.33,90.31
"Kyle Cumiskey","KYLE.CUMISKEY","09-10","COL","D","L",1986-12-02,22,61,927.73,48.63,48.8,48.83,47.73,50.86,40.15,42.41,433.99,455.41,595.3,623.87,774.12,847.8,34.72,33.54,-2.26,-21.42,-28.57,-73.68,1.18,9.25,90.69
"Kyle Cumiskey","KYLE.CUMISKEY","10-11","COL","D","L",1986-12-02,23,18,247.02,50.85,51.12,49.38,47.79,53.33,14.9,14.4,141.03,134.84,184.75,189.37,224.85,245.66,11.3,9.89,0.5,6.19,-4.62,-20.81,1.41,10.57,89.32
"Kyle Cumiskey","KYLE.CUMISKEY","14-15","CHI","D","L",1986-12-02,27,7,84.55,38.52,48.69,50.24,52.66,47.91,1.93,3.08,42.56,44.85,61.19,60.61,84.64,76.08,3.09,3.36,-1.15,-2.29,0.58,8.56,-0.27,4.53,93.13
"Kyle McLaren","KYLE.MCLAREN","07-08","S.J","D","L",1977-06-18,30,61,906.45,52.65,54.33,53.71,53.51,52,38.5,34.63,443.45,372.8,607.89,523.93,794.42,690.33,35.17,32.46,3.87,70.65,83.96,104.09,2.71,8.68,90.71
"Kyle Okposo","KYLE.OKPOSO","07-08","NYI","R","R",1988-04-16,19,9,117.73,81.16,43.98,43,44.97,46.23,4.05,0.94,50.77,64.66,69.93,92.71,102.47,125.39,4.48,5.21,3.11,-13.89,-22.78,-22.92,-0.73,7.98,98.55
"Kyle Okposo","KYLE.OKPOSO","08-09","NYI","R","R",1988-04-16,20,65,819.62,46.46,46.66,46.1,46.19,48.06,26.93,31.04,353.61,404.3,484.6,566.59,688.6,802.27,29.31,31.67,-4.11,-50.69,-81.99,-113.67,-2.36,7.62,92.32
"Kyle Okposo","KYLE.OKPOSO","09-10","NYI","R","R",1988-04-16,21,79,1041.6,39.44,50.69,51,50.06,49.63,36.73,56.39,509.74,495.77,709.85,681.92,971.5,969.02,43.36,44,-19.66,13.97,27.93,2.48,-0.64,7.21,88.63
"Kyle Okposo","KYLE.OKPOSO","10-11","NYI","R","R",1988-04-16,22,38,485.68,60.45,57.17,55.35,53.44,57.32,25.94,16.97,286.2,214.42,383.16,309.15,506.24,441.15,26.55,19.77,8.97,71.78,74.01,65.09,6.78,9.06,92.09
"Kyle Okposo","KYLE.OKPOSO","11-12","NYI","R","R",1988-04-16,23,79,1150.3,46.89,50.29,48.53,48.56,50.62,46.25,52.38,570.54,563.88,770.04,816.82,1060.17,1122.87,50.64,49.4,-6.13,6.66,-46.78,-62.7,1.24,8.11,90.71
"Kyle Okposo","KYLE.OKPOSO","12-13","NYI","R","R",1988-04-16,24,48,704.37,51.2,51.25,50.77,50.37,52.29,33.27,31.71,350.97,333.79,481.35,466.72,661.33,651.59,31.87,29.08,1.56,17.18,14.63,9.74,2.79,9.48,90.5
"Kyle Okposo","KYLE.OKPOSO","13-14","NYI","R","R",1988-04-16,25,71,1097.77,51.14,48.7,48.11,49.01,49.04,58.8,56.17,579.94,610.82,793.13,855.47,1098.87,1143.21,52.18,54.23,2.63,-30.88,-62.34,-44.34,-2.05,10.14,90.8
"Kyle Okposo","KYLE.OKPOSO","14-15","NYI","R","R",1988-04-16,26,60,904.4,47.67,54.64,55.29,54.61,54.18,39.07,42.89,510.96,424.24,726.73,587.69,981.56,815.84,47.39,40.07,-3.82,86.72,139.04,165.72,7.32,7.65,89.89
"Kyle Okposo","KYLE.OKPOSO","15-16","NYI","R","R",1988-04-16,27,79,1125.25,51.51,51.67,52.52,50.86,51.27,43.3,40.76,546.16,510.88,770.48,696.63,1052.05,1016.61,44.87,42.65,2.54,35.28,73.85,35.44,2.22,7.93,92.02
"Kyle Okposo","KYLE.OKPOSO","16-17","BUF","R","R",1988-04-16,28,65,952.62,49.53,46.47,45.83,46.9,48.46,32.29,32.9,462.86,533.18,616.91,729.24,823.74,932.73,34.7,36.91,-0.61,-70.32,-112.33,-108.99,-2.21,6.98,93.83
"Kyle Okposo","KYLE.OKPOSO","17-18","BUF","R","R",1988-04-16,29,76,974.52,37.79,44.68,43.89,45.11,42.46,28.79,47.39,434.09,537.41,581.87,743.97,782.5,952.22,28.49,38.61,-18.6,-103.32,-162.1,-169.72,-10.12,6.63,91.18
"Kyle Okposo","KYLE.OKPOSO","18-19","BUF","R","R",1988-04-16,30,78,901.9,46.3,47.17,46.75,46.88,44.7,29.91,34.69,421.88,472.59,568.02,647.09,744.78,843.84,27.64,34.2,-4.78,-50.71,-79.07,-99.06,-6.56,7.09,92.66
