"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS%","NZS%","DZS%","OTF%","OZF%","NZF%","DZF%","Ice_F","Ice_A","Ice%"
"Joakim Nordstrom","JOAKIM.NORDSTROM","16-17","CAR","C","L",1992-02-25,24,77,131.22,1.7,40.04,1.37,13.24,43.84,41.55,3.59,21.56,74.85,0,0,0
"Joakim Nordstrom","JOAKIM.NORDSTROM","17-18","CAR","C","L",1992-02-25,25,69,124.47,1.8,45.62,0.47,7.98,50.23,41.31,0.64,15.38,83.97,1,4,80
"Joakim Nordstrom","JOAKIM.NORDSTROM","18-19","BOS","C","L",1992-02-25,26,69,111.68,1.62,33.95,1.74,8.14,27.91,62.21,11.63,18.6,69.77,0,3,100
"Joakim Nordstrom","JOAKIM.NORDSTROM","19-20","BOS","C","L",1992-02-25,27,48,90.75,1.89,36.56,2.05,8.22,47.26,42.47,6.6,16.04,77.36,0,1,100
"Joakim Ryan","JOAKIM.RYAN","19-20","L.A","D","L",1993-06-17,26,35,56.33,1.61,37.83,0,6.56,55.74,37.7,1.75,12.28,85.96,0,1,100
"Jochen Hecht","JOCHEN.HECHT","07-08","BUF","C","L",1977-06-21,30,73,194.05,2.66,40.49,2.2,26.37,37,34.43,4.33,40.69,54.98,0,2,100
"Jochen Hecht","JOCHEN.HECHT","08-09","BUF","C","L",1977-06-21,31,69,148.28,2.15,36.01,1.3,10.43,44.35,43.91,4.85,20.61,74.55,0,3,100
"Jochen Hecht","JOCHEN.HECHT","09-10","BUF","C","L",1977-06-21,32,77,164.48,2.14,38.48,0.8,8.03,24.9,66.27,5.77,27.88,66.35,0,1,100
"Jochen Hecht","JOCHEN.HECHT","10-11","BUF","C","L",1977-06-21,33,67,128.45,1.92,33.61,1.46,10.24,28.29,60,6.54,27.1,66.36,0,2,100
"Jochen Hecht","JOCHEN.HECHT","12-13","BUF","C","L",1977-06-21,35,46,72.92,1.59,27.88,1.92,9.62,39.42,49.04,6.02,22.89,71.08,0,1,100
"Joe Corvo","JOE.CORVO","08-09","CAR","D","R",1977-06-20,31,80,158.07,1.98,34.39,0.95,11.37,48.82,38.86,2.86,19.43,77.71,0,2,100
"Joe Corvo","JOE.CORVO","09-10","CAR","D","R",1977-06-20,32,33,108.53,3.29,48.39,0,7.04,56.34,36.62,1.57,13.39,85.04,0,1,100
"Joe Corvo","JOE.CORVO","10-11","CAR","D","R",1977-06-20,33,79,210.08,2.66,51.28,1.75,9.47,52.28,36.49,4.03,16.53,79.44,0,1,100
"Joe Pavelski","JOE.PAVELSKI","07-08","S.J","C","R",1984-07-11,23,81,81.98,1.01,17.7,0,10.16,17.19,72.66,10.17,35.59,54.24,0,0,0
"Joe Pavelski","JOE.PAVELSKI","08-09","S.J","C","R",1984-07-11,24,79,160.12,2.03,36.75,0.73,8.73,50.18,40.36,1.95,17.07,80.98,0,4,100
"Joe Pavelski","JOE.PAVELSKI","09-10","S.J","C","R",1984-07-11,25,65,148,2.28,36.16,1.65,9.47,58.44,30.45,2.7,13.96,83.33,0,1,100
"Joe Pavelski","JOE.PAVELSKI","10-11","S.J","C","R",1984-07-11,26,73,134.23,1.84,35.38,1.27,7.17,67.09,24.47,2.07,11.98,85.95,0,0,0
"Joe Pavelski","JOE.PAVELSKI","11-12","S.J","C","R",1984-07-11,27,77,122.17,1.59,35.48,1.38,7.37,63.13,28.11,1.48,11.33,87.19,0,1,100
"Joe Pavelski","JOE.PAVELSKI","12-13","S.J","C","R",1984-07-11,28,44,73.52,1.67,33.25,1.37,8.22,58.9,31.51,2.38,11.11,86.51,0,0,0
"Joe Pavelski","JOE.PAVELSKI","13-14","S.J","C","R",1984-07-11,29,79,127.78,1.62,36.26,1.85,3.7,58.8,35.65,4.1,5.13,90.77,0,1,100
"Joe Pavelski","JOE.PAVELSKI","14-15","S.J","C","R",1984-07-11,30,78,119.08,1.53,34.21,2.88,2.4,58.65,36.06,4.6,3.45,91.95,0,2,100
"Joe Pavelski","JOE.PAVELSKI","18-19","S.J","C","R",1984-07-11,34,71,51.03,0.72,15,1.68,3.36,65.55,29.41,3.06,4.08,92.86,0,1,100
"Joe Pavelski","JOE.PAVELSKI","19-20","DAL","C","R",1984-07-11,35,66,52.33,0.79,15.14,2.02,2.02,65.66,30.3,3.9,3.9,92.21,0,1,100
"Joe Thornton","JOE.THORNTON","09-10","S.J","C","L",1979-07-02,30,77,75.62,0.98,16.15,3.41,7.95,25.57,63.07,11.39,21.52,67.09,0,1,100
"Joe Thornton","JOE.THORNTON","10-11","S.J","C","L",1979-07-02,31,78,92.18,1.18,22.57,4.37,7.1,32.24,56.28,9.43,18.87,71.7,0,4,100
"Joe Thornton","JOE.THORNTON","11-12","S.J","C","L",1979-07-02,32,77,84.07,1.09,24.41,1.23,7.36,44.17,47.24,2.04,13.27,84.69,0,1,100
"Joe Vitale","JOE.VITALE","14-15","ARI","C","R",1985-08-20,29,68,141.83,2.09,37.24,3.03,6.49,52.38,38.1,6.11,11.67,82.22,0,3,100
"Joel Armia","JOEL.ARMIA","16-17","WPG","R","R",1993-05-31,23,56,103.27,1.84,37.11,2.27,9.09,41.48,47.16,4.27,19.66,76.07,0,0,0
"Joel Armia","JOEL.ARMIA","17-18","WPG","R","R",1993-05-31,24,78,88.57,1.14,21.6,1.25,9.38,41.88,47.5,4.17,18.75,77.08,0,0,0
"Joel Armia","JOEL.ARMIA","18-19","MTL","R","R",1993-05-31,25,54,89.08,1.65,31.98,1.25,6.88,26.25,65.62,8.86,24.05,67.09,0,2,100
"Joel Armia","JOEL.ARMIA","19-20","MTL","R","R",1993-05-31,26,58,93.35,1.61,32.65,1.9,2.53,30.38,65.19,8.86,15.19,75.95,0,3,100
"Joel Edmundson","JOEL.EDMUNDSON","15-16","STL","D","L",1993-06-28,22,66,72.68,1.1,19.47,3.31,9.09,23.97,63.64,7.14,27.14,65.71,0,1,100
"Joel Edmundson","JOEL.EDMUNDSON","16-17","STL","D","L",1993-06-28,23,69,126.17,1.83,35.12,1.98,3.96,28.22,65.84,6.19,14.43,79.38,0,1,100
"Joel Edmundson","JOEL.EDMUNDSON","17-18","STL","D","L",1993-06-28,24,68,149.05,2.19,48.11,0.5,6.47,46.77,46.27,3.07,14.72,82.21,0,4,100
"Joel Edmundson","JOEL.EDMUNDSON","18-19","STL","D","L",1993-06-28,25,62,128.93,2.08,42.75,1.61,5.91,40.86,51.61,5.6,17.6,76.8,0,0,0
"Joel Edmundson","JOEL.EDMUNDSON","19-20","CAR","D","L",1993-06-28,26,68,178.5,2.62,45.5,1.82,5.91,44.55,47.73,6.49,15.68,77.84,0,6,100
"Joel Eriksson Ek","JOEL.ERIKSSON EK","17-18","MIN","C","L",1997-01-29,20,75,80.37,1.07,21.41,5.07,7.25,14.49,73.19,14.58,33.33,52.08,0,0,0
"Joel Eriksson Ek","JOEL.ERIKSSON EK","18-19","MIN","C","L",1997-01-29,21,57,79.08,1.39,29.94,2.36,4.72,30.71,62.2,11.11,14.29,74.6,0,2,100
"Joel Eriksson Ek","JOEL.ERIKSSON EK","19-20","MIN","C","L",1997-01-29,22,62,115.28,1.86,40.9,1.1,12.15,51.93,34.81,1.95,18.18,79.87,0,2,100
"Joel Ward","JOEL.WARD","08-09","NSH","R","R",1980-12-02,27,78,176.05,2.26,36.25,2.02,6.73,27.27,63.97,8.39,22.58,69.03,0,6,100
"Joel Ward","JOEL.WARD","09-10","NSH","R","R",1980-12-02,28,70,134.7,1.92,43.26,0.44,8.37,48.46,42.73,1.7,16.48,81.82,0,0,0
"Joel Ward","JOEL.WARD","10-11","NSH","R","R",1980-12-02,29,79,148.37,1.88,34.38,1.59,7.14,24.21,67.06,7.32,21.95,70.73,0,1,100
"Joel Ward","JOEL.WARD","13-14","WSH","R","R",1980-12-02,32,79,149.05,1.89,33.14,1.67,8.75,31.67,57.92,3.97,18.25,77.78,0,0,0
"Joel Ward","JOEL.WARD","14-15","WSH","R","R",1980-12-02,33,79,134.78,1.71,32.01,1.81,4.07,26.24,67.87,7.41,15.74,76.85,0,1,100
"Joel Ward","JOEL.WARD","15-16","S.J","R","R",1980-12-02,34,78,97.55,1.25,27.25,2.29,7.43,46.86,43.43,3.15,12.6,84.25,0,0,0
"Joel Ward","JOEL.WARD","16-17","S.J","R","R",1980-12-02,35,76,105.05,1.38,31.18,2.06,5.15,44.85,47.94,3.88,10.85,85.27,0,1,100
"Joel Ward","JOEL.WARD","17-18","S.J","R","R",1980-12-02,36,50,54.9,1.1,23.22,1.71,6.84,39.32,52.14,4.55,18.18,77.27,1,0,0
"Joey Crabb","JOEY.CRABB","08-09","ATL","R","R",1983-04-03,25,29,62.93,2.17,34.63,1.94,2.91,42.72,52.43,3.28,9.84,86.89,0,0,0
"Joey Crabb","JOEY.CRABB","11-12","TOR","R","R",1983-04-03,28,61,104.68,1.72,35.7,1.75,8.77,43.86,45.61,3.05,16.79,80.15,0,0,0
"Joffrey Lupul","JOFFREY.LUPUL","07-08","PHI","R","R",1983-09-23,23,56,71.92,1.28,17.87,6.25,13.28,30.47,50,10.84,30.12,59.04,0,0,0
"Johan Franzen","JOHAN.FRANZEN","07-08","DET","C","L",1979-12-23,27,72,138.37,1.92,29.53,2.07,13.22,26.45,58.26,7.38,36.07,56.56,0,1,100
"Johan Franzen","JOHAN.FRANZEN","08-09","DET","C","L",1979-12-23,28,70,56.5,0.81,13.74,1.61,3.23,33.87,61.29,6.56,16.39,77.05,0,1,100
"Johan Larsson","JOHAN.LARSSON","17-18","BUF","L","L",1992-07-25,25,78,148.08,1.9,40.99,0.98,9.31,53.92,35.78,1.18,17.16,81.66,0,2,100
"Johan Larsson","JOHAN.LARSSON","18-19","BUF","L","L",1992-07-25,26,71,166.77,2.35,54.78,0.81,9.76,58.13,31.3,2.16,13.36,84.48,0,2,100
"Johan Larsson","JOHAN.LARSSON","19-20","BUF","L","L",1992-07-25,27,61,121.98,2,47.44,1.17,4.09,46.2,48.54,5.07,9.42,85.51,1,2,66.67
"John-Michael Liles","JOHN-MICHAEL.LILES","10-11","COL","D","L",1980-11-25,29,76,78.5,1.03,17.59,5.11,12.41,26.28,56.2,13.92,29.11,56.96,0,0,0
"John-Michael Liles","JOHN-MICHAEL.LILES","15-16","CAR","D","L",1980-11-25,34,59,97.25,1.65,37.5,0.71,5.67,29.08,64.54,5.33,18.67,76,0,2,100
"John Carlson","JOHN.CARLSON","10-11","WSH","D","R",1990-01-10,20,80,184.73,2.31,38.64,2.11,7.17,31.65,59.07,5.71,20.57,73.71,0,2,100
"John Carlson","JOHN.CARLSON","11-12","WSH","D","R",1990-01-10,21,81,200.28,2.47,47.51,1.47,6.23,53.11,39.19,2.77,13.44,83.79,0,0,0
"John Carlson","JOHN.CARLSON","12-13","WSH","D","R",1990-01-10,22,48,126.57,2.64,50.37,0.62,12.96,54.32,32.1,2.42,18.18,79.39,1,0,0
"John Carlson","JOHN.CARLSON","13-14","WSH","D","R",1990-01-10,23,79,290.8,3.68,64.66,1.08,8.66,65.7,24.55,3.89,14.6,81.51,0,4,100
"John Carlson","JOHN.CARLSON","14-15","WSH","D","R",1990-01-10,24,79,228.08,2.89,54.16,1.03,11.03,51.03,36.9,3.16,15.44,81.4,0,2,100
"John Carlson","JOHN.CARLSON","15-16","WSH","D","R",1990-01-10,25,54,116.63,2.16,43.28,1.75,6.43,38.6,53.22,7.94,12.7,79.37,0,2,100
"John Carlson","JOHN.CARLSON","16-17","WSH","D","R",1990-01-10,26,71,209.22,2.95,50.29,1.41,7.75,53.87,36.97,5.14,14.62,80.24,0,2,100
"John Carlson","JOHN.CARLSON","17-18","WSH","D","R",1990-01-10,27,80,204.7,2.56,47.72,1.65,8.23,52.26,37.86,5.06,14.35,80.59,0,2,100
"John Carlson","JOHN.CARLSON","18-19","WSH","D","R",1990-01-10,28,79,192.63,2.44,46.66,1.29,10.78,46.55,41.38,2.87,18.18,78.95,0,1,100
"John Carlson","JOHN.CARLSON","19-20","WSH","D","R",1990-01-10,29,68,89.32,1.31,22.77,0,13.33,34.81,51.85,1.96,23.53,74.51,0,0,0
"John Erskine","JOHN.ERSKINE","07-08","WSH","D","L",1980-06-26,27,51,109.52,2.15,31.52,2.56,15.38,28.85,53.21,4.39,40.35,55.26,0,2,100
"John Erskine","JOHN.ERSKINE","08-09","WSH","D","L",1980-06-26,28,52,82.67,1.59,22.47,2.27,6.82,21.97,68.94,12.12,25.76,62.12,1,2,66.67
"John Erskine","JOHN.ERSKINE","09-10","WSH","D","L",1980-06-26,29,50,57.33,1.15,20.18,2.27,2.27,32.95,62.5,9.68,12.9,77.42,0,0,0
"John Erskine","JOHN.ERSKINE","10-11","WSH","D","L",1980-06-26,30,71,94.02,1.32,21.81,1.32,9.27,15.23,74.17,6.67,33.33,60,0,0,0
"John Erskine","JOHN.ERSKINE","12-13","WSH","D","L",1980-06-26,32,30,62.73,2.09,38.57,0,12.05,57.83,30.12,1.19,14.29,84.52,0,0,0
"John Erskine","JOHN.ERSKINE","13-14","WSH","D","L",1980-06-26,33,36,75.25,2.09,35.01,0,8.65,21.15,70.19,1.96,25.49,72.55,0,1,100
"John Klingberg","JOHN.KLINGBERG","17-18","DAL","D","R",1992-08-14,25,81,89.87,1.11,20.02,1.27,10.76,31.65,56.33,4.82,24.1,71.08,0,1,100
"John Madden","JOHN.MADDEN","07-08","N.J","C","L",1973-05-04,34,80,263.55,3.29,53.62,1.42,23.08,44.44,31.05,3.01,29.78,67.21,0,1,100
"John Madden","JOHN.MADDEN","08-09","N.J","C","L",1973-05-04,35,76,229.97,3.03,49.17,1.93,9.65,57.56,30.87,3.24,16.18,80.58,0,2,100
"John Madden","JOHN.MADDEN","09-10","CHI","C","L",1973-05-04,36,75,171.03,2.28,42.89,1,11.04,56.52,31.44,2.29,17.18,80.53,0,1,100
"John Madden","JOHN.MADDEN","10-11","MIN","C","L",1973-05-04,37,74,182.42,2.47,42.26,1.75,8.07,50.88,39.3,4.55,13.64,81.82,0,2,100
"John Marino","JOHN.MARINO","19-20","PIT","D","R",1997-05-21,22,55,110.97,2.02,45.06,0.62,10.49,37.65,51.23,4.31,20.69,75,0,2,100
"John Mitchell","JOHN.MITCHELL","08-09","TOR","C","L",1985-01-22,23,75,96.67,1.29,22.72,2.53,9.49,22.78,65.19,7.89,30.26,61.84,0,0,0
"John Mitchell","JOHN.MITCHELL","09-10","TOR","C","L",1985-01-22,24,60,87.47,1.46,26.04,0.74,7.35,35.29,56.62,2.67,21.33,76,0,1,100
"John Mitchell","JOHN.MITCHELL","12-13","COL","C","L",1985-01-22,27,46,54.98,1.2,20,3.42,1.71,67.52,27.35,4.17,3.12,92.71,0,0,0
"John Mitchell","JOHN.MITCHELL","13-14","COL","C","L",1985-01-22,28,72,132.52,1.84,35.17,1.94,9.22,32.04,56.8,3.6,22.52,73.87,0,2,100
"John Mitchell","JOHN.MITCHELL","15-16","COL","C","L",1985-01-22,30,71,137.98,1.94,37.89,0.93,5.14,46.73,47.2,3.92,12.42,83.66,1,0,0
"John Moore","JOHN.MOORE","11-12","CBJ","D","L",1990-11-19,20,67,88.28,1.32,25.02,0.8,5.6,20.8,72.8,11.29,22.58,66.13,0,2,100
"John Moore","JOHN.MOORE","15-16","N.J","D","L",1990-11-19,24,70,141.6,2.02,35.74,0.96,8.17,24.52,66.35,9.8,20.59,69.61,0,0,0
"John Moore","JOHN.MOORE","16-17","N.J","D","L",1990-11-19,25,63,111.75,1.77,35.83,0.61,6.71,21.34,71.34,5.41,25.68,68.92,0,4,100
"John Moore","JOHN.MOORE","17-18","N.J","D","L",1990-11-19,26,79,146.58,1.86,35.34,1.26,6.28,21.34,71.13,10.2,21.43,68.37,0,3,100
"John Moore","JOHN.MOORE","18-19","BOS","D","L",1990-11-19,27,61,125.23,2.05,44.3,0.71,6.38,45.39,47.52,4.69,14.84,80.47,0,3,100
"John Tavares","JOHN.TAVARES","16-17","NYI","C","L",1990-09-20,25,72,68.78,0.96,19.69,0.78,7.75,54.26,37.21,0.98,12.75,86.27,0,0,0
"John Tavares","JOHN.TAVARES","17-18","NYI","C","L",1990-09-20,26,81,125.57,1.55,33.56,1.47,6.37,46.57,45.59,3.68,13.5,82.82,0,2,100
"Johnny Boychuk","JOHNNY.BOYCHUK","09-10","BOS","D","R",1984-01-19,25,50,55.53,1.11,21.61,1.11,5.56,25.56,67.78,6.38,25.53,68.09,0,0,0
"Johnny Boychuk","JOHNNY.BOYCHUK","10-11","BOS","D","R",1984-01-19,26,69,141.38,2.05,41.37,1.63,6.52,52.72,39.13,5.46,13.11,81.42,0,0,0
"Johnny Boychuk","JOHNNY.BOYCHUK","11-12","BOS","D","R",1984-01-19,27,74,162.6,2.2,43.58,0,12.82,35.38,51.79,3.74,24.6,71.66,1,0,0
"Johnny Boychuk","JOHNNY.BOYCHUK","12-13","BOS","D","R",1984-01-19,28,43,103.05,2.4,43.31,2.27,10.61,31.82,55.3,8.33,26.85,64.81,0,3,100
"Johnny Boychuk","JOHNNY.BOYCHUK","13-14","BOS","D","R",1984-01-19,29,73,207.07,2.84,53.99,0.85,7.63,64.41,27.12,2.85,14.59,82.56,0,6,100
"Johnny Boychuk","JOHNNY.BOYCHUK","14-15","NYI","D","R",1984-01-19,30,70,142.83,2.04,48.72,1.42,8.96,42.45,47.17,4.73,19.53,75.74,0,3,100
"Johnny Boychuk","JOHNNY.BOYCHUK","15-16","NYI","D","R",1984-01-19,31,68,153.45,2.26,50.28,0.48,5.74,47.37,46.41,4.79,15.96,79.26,0,3,100
"Johnny Boychuk","JOHNNY.BOYCHUK","16-17","NYI","D","R",1984-01-19,32,63,129.23,2.05,41.92,1.1,6.08,46.41,46.41,4.05,14.86,81.08,0,1,100
"Johnny Boychuk","JOHNNY.BOYCHUK","17-18","NYI","D","R",1984-01-19,33,58,145,2.5,53.1,0.52,7.85,57.07,34.55,2.93,11.71,85.37,0,4,100
"Johnny Boychuk","JOHNNY.BOYCHUK","18-19","NYI","D","R",1984-01-19,34,73,98.75,1.35,32.9,0.68,3.38,48.65,47.3,2.63,13.16,84.21,0,1,100
"Johnny Boychuk","JOHNNY.BOYCHUK","19-20","NYI","D","R",1984-01-19,35,59,122.55,2.08,47.92,2.03,4.73,46.62,46.62,7.76,12.07,80.17,0,0,0
"Johnny Oduya","JOHNNY.ODUYA","07-08","N.J","D","L",1981-10-01,25,75,101.23,1.35,22.24,2.17,20.29,29.71,47.83,5.83,35.92,58.25,0,0,0
"Johnny Oduya","JOHNNY.ODUYA","08-09","N.J","D","L",1981-10-01,26,82,223.12,2.72,44.57,2.95,7.01,34.69,55.35,7.54,18.59,73.87,1,1,50
"Johnny Oduya","JOHNNY.ODUYA","09-10","ATL","D","L",1981-10-01,27,27,103.75,3.84,58.88,2.38,10.32,53.97,33.33,4.93,15.49,79.58,0,1,100
"Johnny Oduya","JOHNNY.ODUYA","09-10","N.J","D","L",1981-10-01,27,40,58.53,1.46,29.34,1.01,11.11,30.3,57.58,5.45,30.91,63.64,0,2,100
"Johnny Oduya","JOHNNY.ODUYA","10-11","ATL","D","L",1981-10-01,28,81,236.57,2.92,56.93,1.4,10.88,57.54,30.18,5.28,18.32,76.4,0,1,100
"Johnny Oduya","JOHNNY.ODUYA","11-12","WPG","D","L",1981-10-01,29,63,136.55,2.17,38.97,2.33,6.4,16.86,74.42,16.33,31.63,52.04,0,3,100
"Johnny Oduya","JOHNNY.ODUYA","12-13","CHI","D","L",1981-10-01,30,47,111.92,2.38,48.56,1.27,5.1,41.4,52.23,6.96,13.04,80,0,3,100
"Johnny Oduya","JOHNNY.ODUYA","13-14","CHI","D","L",1981-10-01,31,75,154.97,2.07,42.91,1.33,9.78,32,56.89,5.48,22.6,71.92,0,4,100
"Johnny Oduya","JOHNNY.ODUYA","14-15","CHI","D","L",1981-10-01,32,75,132.4,1.77,40.9,3.33,6.67,20,70,9.43,27.36,63.21,0,0,0
"Johnny Oduya","JOHNNY.ODUYA","15-16","DAL","D","L",1981-10-01,33,79,215.35,2.73,55.4,0.75,8.96,56.72,33.58,4.91,14.74,80.35,0,2,100
"Johnny Oduya","JOHNNY.ODUYA","16-17","DAL","D","L",1981-10-01,34,37,86.13,2.33,48.74,0.88,7.96,46.9,44.25,4.12,17.53,78.35,0,1,100
"Johnny Oduya","JOHNNY.ODUYA","17-18","OTT","D","L",1981-10-01,35,51,96.4,1.89,41.21,1.52,12.12,42.42,43.94,1.82,22.73,75.45,0,0,0
"Jon Merrill","JON.MERRILL","14-15","N.J","D","L",1992-02-03,22,65,112.2,1.73,32.29,4.58,7.84,31.37,56.21,12.77,20.21,67.02,0,2,100
"Jon Merrill","JON.MERRILL","15-16","N.J","D","L",1992-02-03,23,46,58.17,1.26,23.58,1.08,5.38,16.13,77.42,11.11,22.22,66.67,0,1,100
"Jon Merrill","JON.MERRILL","16-17","N.J","D","L",1992-02-03,24,51,73.88,1.45,30.45,0,9.17,34.86,55.96,0,23.68,76.32,0,0,0
"Jon Merrill","JON.MERRILL","18-19","VGK","D","L",1992-02-03,26,56,68.7,1.23,27.15,1.9,4.76,20,73.33,12.77,29.79,57.45,0,2,100
"Jon Merrill","JON.MERRILL","19-20","VGK","D","L",1992-02-03,27,46,64.93,1.41,27.19,1.16,1.16,23.26,74.42,11.43,14.29,74.29,0,0,0
"Jonas Brodin","JONAS.BRODIN","12-13","MIN","D","L",1993-07-12,19,44,90.3,2.05,43.47,1.46,9.49,45.26,43.8,5.66,16.04,78.3,0,1,100
"Jonas Brodin","JONAS.BRODIN","13-14","MIN","D","L",1993-07-12,20,76,178.9,2.35,45.46,3.86,9.65,40.15,46.33,7.61,18.78,73.6,0,1,100
"Jonas Brodin","JONAS.BRODIN","14-15","MIN","D","L",1993-07-12,21,69,152.88,2.22,46.35,2.28,8.68,36.53,52.51,9.09,18.79,72.12,0,5,100
"Jonas Brodin","JONAS.BRODIN","15-16","MIN","D","L",1993-07-12,22,65,112.8,1.74,45.28,1.19,6.55,40.48,51.79,4.24,16.95,78.81,0,3,100
"Jonas Brodin","JONAS.BRODIN","16-17","MIN","D","L",1993-07-12,23,67,117.52,1.75,39.69,1.22,5.49,42.07,51.22,4.24,14.41,81.36,0,0,0
"Jonas Brodin","JONAS.BRODIN","17-18","MIN","D","L",1993-07-12,24,73,169.98,2.33,43.04,2.51,8.04,35.68,53.77,7.05,23.72,69.23,0,1,100
"Jonas Brodin","JONAS.BRODIN","18-19","MIN","D","L",1993-07-12,25,81,165.12,2.04,43.13,0.53,6.95,48.13,44.39,4.55,15.58,79.87,0,2,100
"Jonas Brodin","JONAS.BRODIN","19-20","MIN","D","L",1993-07-12,26,69,134.83,1.95,43.95,0,8.64,43.21,48.15,5.56,15.28,79.17,0,5,100
"Jonas Frogren","JONAS.FROGREN","08-09","TOR","D","L",1980-08-28,28,41,67.32,1.64,28.66,1.03,9.28,32.99,56.7,6.15,20,73.85,0,0,0
"Jonas Holos","JONAS.HOLOS","10-11","COL","D","R",1987-08-27,23,39,57.82,1.48,26.86,2.11,10.53,34.74,52.63,3.64,21.82,74.55,0,2,100
"Jonas Siegenthaler","JONAS.SIEGENTHALER","19-20","WSH","D","L",1997-05-06,22,63,190.32,3.02,51.16,0.46,7.37,64.98,27.19,2.23,11.61,86.16,0,1,100
"Jonathan Ericsson","JONATHAN.ERICSSON","09-10","DET","D","L",1984-03-02,25,62,115.57,1.86,37.31,0,7.45,43.48,49.07,2.26,16.54,81.2,0,1,100
"Jonathan Ericsson","JONATHAN.ERICSSON","10-11","DET","D","L",1984-03-02,26,74,104.47,1.41,25.5,1.16,5.81,29.65,63.37,4.49,20.22,75.28,0,0,0
"Jonathan Ericsson","JONATHAN.ERICSSON","11-12","DET","D","L",1984-03-02,27,68,136.85,2.01,36.9,1.55,7.73,36.08,54.64,4.38,21.9,73.72,0,0,0
"Jonathan Ericsson","JONATHAN.ERICSSON","12-13","DET","D","L",1984-03-02,28,42,133.53,3.18,59.2,0.61,11.59,56.71,31.1,1.71,16,82.29,0,1,100
"Jonathan Ericsson","JONATHAN.ERICSSON","13-14","DET","D","L",1984-03-02,29,48,131.8,2.75,50.42,1.76,10,55.29,32.94,4.6,18.39,77.01,0,5,100
"Jonathan Ericsson","JONATHAN.ERICSSON","14-15","DET","D","L",1984-03-02,30,82,205.17,2.5,46.44,1.63,10.46,50.65,37.25,6.27,15.29,78.43,0,3,100
"Jonathan Ericsson","JONATHAN.ERICSSON","15-16","DET","D","L",1984-03-02,31,70,175.37,2.51,47.17,0.37,13.38,46.84,39.41,2.75,23.39,73.85,0,3,100
"Jonathan Ericsson","JONATHAN.ERICSSON","16-17","DET","D","L",1984-03-02,32,49,99.3,2.03,41.84,0,7.94,50.79,41.27,4.27,15.38,80.34,0,1,100
"Jonathan Ericsson","JONATHAN.ERICSSON","17-18","DET","D","L",1984-03-02,33,80,202.42,2.53,51.11,0.43,8.51,51.91,39.15,2.01,16.06,81.93,0,2,100
"Jonathan Ericsson","JONATHAN.ERICSSON","18-19","DET","D","L",1984-03-02,34,51,119.4,2.34,48.12,0,7.89,42.76,49.34,2.44,19.51,78.05,0,0,0
"Jonathan Toews","JONATHAN.TOEWS","07-08","CHI","C","L",1988-04-29,19,64,94.48,1.48,20.24,2.37,8.88,42.01,46.75,5.66,17.92,76.42,0,0,0
"Jonathan Toews","JONATHAN.TOEWS","08-09","CHI","C","L",1988-04-29,20,81,50.1,0.62,10.3,3.28,4.92,12.3,79.51,17.02,38.3,44.68,0,4,100
"Jonathan Toews","JONATHAN.TOEWS","09-10","CHI","C","L",1988-04-29,21,72,112.12,1.56,29.34,2.65,2.65,21.68,73.01,11.25,17.5,71.25,0,1,100
"Jonathan Toews","JONATHAN.TOEWS","10-11","CHI","C","L",1988-04-29,22,75,148.43,1.98,38.06,2.37,8.81,40.68,48.14,4.46,17.82,77.72,0,1,100
"Jonathan Toews","JONATHAN.TOEWS","11-12","CHI","C","L",1988-04-29,23,55,107.58,1.96,36.99,0,10.19,31.55,58.25,1.72,24.14,74.14,0,1,100
"Jonathan Toews","JONATHAN.TOEWS","12-13","CHI","C","L",1988-04-29,24,46,65.37,1.42,28.86,3.52,4.23,19.72,72.54,14.55,16.36,69.09,0,2,100
"Jonathan Toews","JONATHAN.TOEWS","13-14","CHI","C","L",1988-04-29,25,75,110.93,1.48,30.4,2.24,7.17,17.04,73.54,11.69,29.87,58.44,0,3,100
"Jonathan Toews","JONATHAN.TOEWS","14-15","CHI","C","L",1988-04-29,26,79,108.05,1.37,31.13,2.39,2.87,23.44,71.29,8,17.33,74.67,0,1,100
"Jonathan Toews","JONATHAN.TOEWS","15-16","CHI","C","L",1988-04-29,27,77,107.67,1.4,30.11,1.47,2.94,31.86,63.73,6.06,10.1,83.84,0,1,100
"Jonathan Toews","JONATHAN.TOEWS","16-17","CHI","C","L",1988-04-29,28,66,87.95,1.33,30.08,1.12,6.7,54.75,37.43,1.42,10.64,87.94,0,0,0
"Jonathan Toews","JONATHAN.TOEWS","17-18","CHI","C","L",1988-04-29,29,74,122.33,1.65,35.57,1.63,8.54,48.37,41.46,4.35,14.13,81.52,0,4,100
"Jonathan Toews","JONATHAN.TOEWS","18-19","CHI","C","L",1988-04-29,30,80,130.32,1.63,36.87,1.58,7.91,61.26,29.25,3.11,10.22,86.67,0,0,0
"Jonathan Toews","JONATHAN.TOEWS","19-20","CHI","C","L",1988-04-29,31,68,130.3,1.92,39.85,0.83,6.64,61.41,31.12,2.69,9.42,87.89,0,5,100
"Jonathon Blum","JONATHON.BLUM","11-12","NSH","D","R",1989-01-30,22,33,52.57,1.59,29.02,3.85,7.69,44.87,43.59,8.93,12.5,78.57,0,1,100
