"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","G","A1","A2","Points","iSF","iFF","iCF","ixG","Sh%","FSh%","xFSh%","iBLK","GIVE","TAKE","iHF","iHA","iPENT2","iPEND2","iPENT5","iPEND5","iPEN±","FOW","FOL","FO±"
"Maxim Afinogenov","MAXIM.AFINOGENOV","09-10","ATL","R","L",1979-09-04,30,82,249.43,5,4,6,15,34,43,55,4.22,14.71,11.63,9.81,0,11,2,1,3,0,0,0,0,0,0,0,0
"Maxime Lajoie","MAXIME.LAJOIE","18-19","OTT","D","L",1997-11-05,20,55,92.2,4,1,3,8,14,18,29,1.46,28.57,22.22,8.11,5,3,0,0,7,0,1,0,0,1,0,0,0
"Melker Karlsson","MELKER.KARLSSON","14-15","S.J","C","R",1990-07-18,24,53,54.08,1,0,0,1,1,2,3,0.39,100,50,19.5,1,1,0,1,5,0,0,0,0,0,5,7,-2
"Michael Amadio","MICHAEL.AMADIO","19-20","L.A","C","R",1996-05-13,23,66,97.75,0,1,2,3,19,22,29,2.41,0,0,10.95,1,5,3,2,2,0,0,0,0,0,3,2,1
"Michael Del Zotto","MICHAEL.DEL ZOTTO","09-10","NYR","D","L",1990-06-24,19,80,300.5,4,11,6,21,30,43,61,2.92,13.33,9.3,6.79,7,14,4,9,9,4,4,0,0,0,0,0,0
"Michael Del Zotto","MICHAEL.DEL ZOTTO","10-11","NYR","D","L",1990-06-24,20,45,167.72,2,4,0,6,23,36,54,2.29,8.7,5.56,6.36,1,5,3,4,8,1,0,0,0,-1,0,0,0
"Michael Del Zotto","MICHAEL.DEL ZOTTO","11-12","NYR","D","L",1990-06-24,21,76,311.97,1,5,8,14,32,44,75,2.42,3.12,2.27,5.5,8,4,2,8,7,2,1,0,0,-1,0,0,0
"Michael Del Zotto","MICHAEL.DEL ZOTTO","12-13","NYR","D","L",1990-06-24,22,46,130.13,0,3,5,8,13,21,33,1.3,0,0,6.19,2,6,1,3,2,0,1,0,0,1,0,0,0
"Michael Del Zotto","MICHAEL.DEL ZOTTO","13-14","NYR","D","L",1990-06-24,23,42,79,1,4,0,5,9,13,26,0.6,11.11,7.69,4.62,0,2,0,2,3,0,1,0,0,1,0,0,0
"Michael Del Zotto","MICHAEL.DEL ZOTTO","14-15","PHI","D","L",1990-06-24,24,63,107.55,2,2,5,9,14,18,33,1.02,14.29,11.11,5.67,0,1,1,2,7,2,0,0,0,-2,0,0,0
"Michael Del Zotto","MICHAEL.DEL ZOTTO","15-16","PHI","D","L",1990-06-24,25,52,69.37,0,1,1,2,8,10,18,0.55,0,0,5.5,0,2,0,0,1,0,0,0,0,0,0,0,0
"Michael Del Zotto","MICHAEL.DEL ZOTTO","17-18","VAN","D","L",1990-06-24,27,81,73.42,0,1,4,5,12,13,18,0.52,0,0,4,1,2,0,0,2,1,0,0,0,-1,0,0,0
"Michael Frolik","MICHAEL.FROLIK","08-09","FLA","C","L",1988-02-17,20,77,172.1,1,4,7,12,25,32,48,2.99,4,3.12,9.34,1,6,3,4,11,0,0,0,0,0,9,15,-6
"Michael Frolik","MICHAEL.FROLIK","09-10","FLA","C/R","L",1988-02-17,21,82,220.37,6,2,2,10,35,47,64,4.53,17.14,12.77,9.64,0,6,6,1,7,2,1,0,0,-1,4,3,1
"Michael Frolik","MICHAEL.FROLIK","10-11","FLA","R","L",1988-02-17,22,52,105.18,1,1,2,4,17,26,34,2.18,5.88,3.85,8.38,0,1,1,2,3,2,1,0,0,-1,1,1,0
"Michael Frolik","MICHAEL.FROLIK","13-14","WPG","R","L",1988-02-17,25,79,78.42,1,0,1,2,8,14,18,1.49,12.5,7.14,10.64,0,0,0,0,3,1,0,0,0,-1,2,2,0
"Michael Frolik","MICHAEL.FROLIK","14-15","WPG","R","L",1988-02-17,26,79,131.92,3,0,4,7,18,22,30,2.58,16.67,13.64,11.73,0,1,2,2,7,2,0,0,0,-2,1,7,-6
"Michael Frolik","MICHAEL.FROLIK","16-17","CGY","R","L",1988-02-17,28,80,95.75,3,2,3,8,14,21,27,2.16,21.43,14.29,10.29,1,2,1,2,3,1,0,0,0,-1,2,2,0
"Michael Grabner","MICHAEL.GRABNER","10-11","NYI","R","L",1987-10-05,22,76,68.67,1,1,0,2,12,15,19,1.54,8.33,6.67,10.27,0,1,5,1,2,0,2,0,0,2,0,0,0
"Michael Grabner","MICHAEL.GRABNER","11-12","NYI","R","L",1987-10-05,23,74,59.82,1,0,1,2,4,5,6,0.59,25,20,11.8,0,3,0,0,0,0,0,0,0,0,0,0,0
"Michael Kostka","MICHAEL.KOSTKA","12-13","TOR","D","R",1985-11-28,26,34,85.73,0,1,2,3,8,11,18,0.55,0,0,5,1,1,0,1,2,0,1,0,0,1,0,0,0
"Michael Nylander","MICHAEL.NYLANDER","07-08","WSH","C","L",1972-10-03,34,40,187.83,5,7,5,17,27,31,39,3.55,18.52,16.13,11.45,2,4,2,0,7,0,2,0,0,2,70,53,17
"Michael Nylander","MICHAEL.NYLANDER","08-09","WSH","C","L",1972-10-03,35,72,154.78,3,5,1,9,11,15,21,1.58,27.27,20,10.53,0,7,4,0,9,3,0,0,0,-3,31,31,0
"Michael Peca","MICHAEL.PECA","07-08","CBJ","C","R",1974-03-26,33,65,154.57,2,7,3,12,14,17,23,1.93,14.29,11.76,11.35,0,3,0,4,7,1,0,0,0,-1,86,47,39
"Michael Peca","MICHAEL.PECA","08-09","CBJ","C","R",1974-03-26,34,69,60.15,0,1,0,1,4,9,12,0.72,0,0,8,1,1,0,2,1,0,0,0,0,0,21,16,5
"Michael Raffl","MICHAEL.RAFFL","15-16","PHI","L","L",1988-12-01,26,82,104.9,2,1,0,3,14,21,24,2.98,14.29,9.52,14.19,1,1,0,4,9,0,0,0,0,0,7,6,1
"Michael Rasmussen","MICHAEL.RASMUSSEN","18-19","DET","C","L",1999-04-17,19,61,108.48,3,0,0,3,16,22,22,3.36,18.75,13.64,15.27,0,4,0,0,4,1,0,0,0,-1,4,10,-6
"Michael Ryder","MICHAEL.RYDER","07-08","MTL","R","R",1980-03-31,27,70,134,1,4,4,9,30,44,55,3.94,3.33,2.27,8.95,1,3,2,15,9,1,1,0,0,0,1,3,-2
"Michael Ryder","MICHAEL.RYDER","08-09","BOS","R","R",1980-03-31,28,73,219.93,9,1,6,16,58,68,84,7.17,15.52,13.24,10.54,1,3,4,10,9,1,2,0,0,1,0,0,0
"Michael Ryder","MICHAEL.RYDER","09-10","BOS","R","R",1980-03-31,29,81,180.18,6,2,1,9,35,44,64,4.52,17.14,13.64,10.27,1,2,0,12,9,3,0,0,0,-3,0,8,-8
"Michael Ryder","MICHAEL.RYDER","10-11","BOS","R","R",1980-03-31,30,77,164.3,7,4,2,13,34,44,57,5.45,20.59,15.91,12.39,0,1,1,3,9,0,0,0,0,0,0,0,0
"Michael Ryder","MICHAEL.RYDER","11-12","DAL","R","R",1980-03-31,31,78,210.72,7,2,1,10,33,49,68,5.77,21.21,14.29,11.78,1,9,1,6,14,2,1,0,0,-1,7,6,1
"Michael Ryder","MICHAEL.RYDER","12-13","DAL","R","R",1980-03-31,32,19,54.67,2,2,1,5,14,19,27,1.94,14.29,10.53,10.21,0,0,1,2,2,0,1,0,0,1,1,2,-1
"Michael Ryder","MICHAEL.RYDER","12-13","MTL","R","R",1980-03-31,32,27,75.25,6,2,3,11,17,20,26,2.3,35.29,30,11.5,0,2,1,1,4,0,0,0,0,0,0,2,-2
"Michael Ryder","MICHAEL.RYDER","13-14","N.J","R","R",1980-03-31,33,82,184.6,3,1,1,5,27,39,53,3.25,11.11,7.69,8.33,0,4,2,1,10,1,1,0,0,0,0,4,-4
"Michael Ryder","MICHAEL.RYDER","14-15","N.J","R","R",1980-03-31,34,45,66.58,0,1,1,2,10,15,21,1.43,0,0,9.53,0,4,1,1,1,0,0,0,0,0,0,1,-1
"Michael Stone","MICHAEL.STONE","13-14","ARI","D","R",1990-06-07,23,70,88.43,2,3,2,7,17,23,33,1.01,11.76,8.7,4.39,4,1,0,3,4,2,0,0,0,-2,0,0,0
"Michael Stone","MICHAEL.STONE","14-15","ARI","D","R",1990-06-07,24,77,88.02,0,4,0,4,26,38,54,1.74,0,0,4.58,1,2,0,3,1,0,1,0,0,1,0,0,0
"Michael Stone","MICHAEL.STONE","15-16","ARI","D","R",1990-06-07,25,75,196.93,0,5,4,9,41,55,80,2.44,0,0,4.44,2,5,0,2,8,3,0,0,0,-3,0,0,0
"Michael Stone","MICHAEL.STONE","16-17","ARI","D","R",1990-06-07,26,44,72.08,0,1,2,3,11,17,20,0.64,0,0,3.76,2,1,1,1,0,0,0,0,0,0,0,0,0
"Michael York","MICHAEL.YORK","07-08","ARI","L","R",1978-01-03,29,62,105.8,4,1,1,6,23,27,33,2.96,17.39,14.81,10.96,0,1,1,1,2,0,1,0,0,1,9,4,5
"Michal Handzus","MICHAL.HANDZUS","08-09","L.A","C","L",1977-03-11,31,81,230.32,5,5,2,12,21,36,39,4.98,23.81,13.89,13.83,0,2,1,4,7,4,0,0,0,-4,127,77,50
"Michal Handzus","MICHAL.HANDZUS","09-10","L.A","C","L",1977-03-11,32,80,188.88,5,4,1,10,23,31,32,4.91,21.74,16.13,15.84,0,5,2,7,12,5,2,0,0,-3,86,75,11
"Michal Handzus","MICHAL.HANDZUS","10-11","L.A","C","L",1977-03-11,33,80,215.85,4,3,2,9,25,37,45,5,16,10.81,13.51,0,6,1,2,10,2,1,0,0,-1,103,66,37
"Michal Handzus","MICHAL.HANDZUS","11-12","S.J","C","L",1977-03-11,34,67,70.8,2,2,1,5,9,12,13,2.12,22.22,16.67,17.67,0,2,1,2,6,4,0,0,0,-4,43,27,16
"Michal Rozsival","MICHAL.ROZSIVAL","07-08","NYR","D","R",1978-09-03,29,80,281.2,5,3,7,15,38,53,70,3.34,13.16,9.43,6.3,4,8,4,3,13,3,0,0,0,-3,0,0,0
"Michal Rozsival","MICHAL.ROZSIVAL","08-09","NYR","D","R",1978-09-03,30,76,241.82,1,5,2,8,27,43,67,2.37,3.7,2.33,5.51,2,3,4,6,8,2,0,0,0,-2,0,0,0
"Michal Rozsival","MICHAL.ROZSIVAL","09-10","NYR","D","R",1978-09-03,31,82,152.88,1,1,2,4,12,19,26,1.14,8.33,5.26,6,5,3,0,5,10,3,1,0,0,-2,0,0,0
"Michal Rozsival","MICHAL.ROZSIVAL","10-11","NYR","D","R",1978-09-03,32,32,95.02,0,0,6,6,6,12,19,0.61,0,0,5.08,2,2,0,2,8,1,0,0,0,-1,0,0,0
"Micheal Ferland","MICHEAL.FERLAND","15-16","CGY","L","L",1992-04-20,23,70,69.45,0,0,1,1,8,12,13,1.81,0,0,15.08,0,1,0,8,2,1,0,0,0,-1,1,2,-1
"Micheal Ferland","MICHEAL.FERLAND","17-18","CGY","L","L",1992-04-20,25,76,139.08,6,0,0,6,36,50,57,6.82,16.67,12,13.64,0,2,1,2,7,1,0,0,0,-1,0,0,0
"Micheal Ferland","MICHEAL.FERLAND","18-19","CAR","L","L",1992-04-20,26,69,133.47,7,3,2,12,24,35,39,5.17,29.17,20,14.77,0,12,3,7,8,1,0,0,0,-1,5,12,-7
"Michel Ouellet","MICHEL.OUELLET","07-08","T.B","R","R",1982-03-05,25,64,119.42,5,2,1,8,17,30,35,2.75,29.41,16.67,9.17,1,1,2,3,9,1,0,0,0,-1,2,3,-1
"Mika Zibanejad","MIKA.ZIBANEJAD","12-13","OTT","C","R",1993-04-18,19,40,76.62,3,1,0,4,19,26,30,2.46,15.79,11.54,9.46,0,3,0,0,3,0,0,0,0,0,23,27,-4
"Mika Zibanejad","MIKA.ZIBANEJAD","13-14","OTT","C","R",1993-04-18,20,69,128.35,3,4,0,7,20,34,40,2.81,15,8.82,8.26,0,3,3,3,5,1,0,0,0,-1,19,35,-16
"Mika Zibanejad","MIKA.ZIBANEJAD","14-15","OTT","C","R",1993-04-18,21,80,201.25,2,4,4,10,28,44,58,3.65,7.14,4.55,8.3,0,6,1,6,10,1,3,0,0,2,93,102,-9
"Mika Zibanejad","MIKA.ZIBANEJAD","15-16","OTT","C","R",1993-04-18,22,79,190.67,2,3,5,10,34,54,73,3.9,5.88,3.7,7.22,0,8,3,2,14,0,1,0,0,1,57,51,6
"Mika Zibanejad","MIKA.ZIBANEJAD","16-17","NYR","C","R",1993-04-18,23,52,128.12,4,3,4,11,28,46,57,4.2,14.29,8.7,9.13,1,9,1,0,4,0,0,0,0,0,56,33,23
"Mika Zibanejad","MIKA.ZIBANEJAD","17-18","NYR","C","R",1993-04-18,24,71,207.1,13,3,4,20,61,91,115,7.51,21.31,14.29,8.25,0,18,3,1,12,0,0,0,0,0,94,96,-2
"Mika Zibanejad","MIKA.ZIBANEJAD","18-19","NYR","C","R",1993-04-18,25,78,220.93,11,6,6,23,66,82,105,5.87,16.67,13.41,7.16,1,19,3,5,10,0,0,1,0,-1,97,89,8
"Mika Zibanejad","MIKA.ZIBANEJAD","19-20","NYR","C","R",1993-04-18,26,56,195.03,15,5,5,25,57,78,95,8.26,26.32,19.23,10.59,1,6,2,1,12,0,1,0,0,1,89,82,7
"Mikael Backlund","MIKAEL.BACKLUND","13-14","CGY","C","L",1989-03-17,24,70,129.62,3,3,3,9,19,30,33,3.41,15.79,10,11.37,0,7,1,1,5,2,1,0,0,-1,58,66,-8
"Mikael Backlund","MIKAEL.BACKLUND","14-15","CGY","C","L",1989-03-17,25,51,86.27,0,0,1,1,9,14,16,1.92,0,0,13.71,0,7,1,1,8,1,2,0,0,1,33,45,-12
"Mikael Backlund","MIKAEL.BACKLUND","15-16","CGY","C","L",1989-03-17,26,81,126.3,3,2,3,8,15,24,29,2.4,20,12.5,10,0,6,1,2,4,0,0,0,0,0,36,41,-5
"Mikael Backlund","MIKAEL.BACKLUND","16-17","CGY","C","L",1989-03-17,27,79,162.18,7,7,2,16,25,36,48,5.2,28,19.44,14.44,0,11,3,1,2,1,0,0,0,-1,75,46,29
"Mikael Backlund","MIKAEL.BACKLUND","17-18","CGY","C","L",1989-03-17,28,81,171.32,3,3,4,10,25,34,45,3.34,12,8.82,9.82,0,7,6,2,7,2,0,0,0,-2,41,45,-4
"Mikael Backlund","MIKAEL.BACKLUND","18-19","CGY","C","L",1989-03-17,29,75,124.45,1,0,1,2,20,24,35,2.97,5,4.17,12.38,0,5,2,0,2,3,2,0,0,-1,26,34,-8
"Mikael Backlund","MIKAEL.BACKLUND","19-20","CGY","C","L",1989-03-17,30,68,95.95,3,4,3,10,17,23,32,2.73,17.65,13.04,11.87,0,7,4,2,2,5,0,0,0,-5,24,31,-7
"Mikael Granlund","MIKAEL.GRANLUND","13-14","MIN","C","L",1992-02-26,21,63,155.17,1,4,5,10,16,23,28,1.79,6.25,4.35,7.78,0,4,2,0,13,0,2,0,0,2,56,36,20
"Mikael Granlund","MIKAEL.GRANLUND","14-15","MIN","C","L",1992-02-26,22,66,139.45,0,4,2,6,16,20,29,1.57,0,0,7.85,0,4,0,0,10,0,0,0,0,0,37,38,-1
"Mikael Granlund","MIKAEL.GRANLUND","15-16","MIN","C","L",1992-02-26,23,80,201.45,2,5,3,10,29,38,45,3.28,6.9,5.26,8.63,1,6,4,1,14,1,1,0,0,0,44,39,5
"Mikael Granlund","MIKAEL.GRANLUND","16-17","MIN","C","L",1992-02-26,24,81,173.97,7,9,4,20,22,37,49,5.32,31.82,18.92,14.38,0,9,0,1,14,1,0,0,0,-1,3,4,-1
"Mikael Granlund","MIKAEL.GRANLUND","17-18","MIN","C","L",1992-02-26,25,76,186.52,7,5,6,18,45,61,68,6.89,15.56,11.48,11.3,0,4,0,1,10,3,1,0,0,-2,17,11,6
"Mikael Granlund","MIKAEL.GRANLUND","18-19","MIN","C","L",1992-02-26,26,60,162.42,2,8,3,13,23,28,40,2.39,8.7,7.14,8.54,1,7,2,1,15,0,0,0,0,0,12,13,-1
"Mikael Granlund","MIKAEL.GRANLUND","19-20","NSH","C","L",1992-02-26,27,62,147.42,4,2,0,6,25,28,31,3.77,16,14.29,13.46,1,8,0,3,7,1,0,0,0,-1,31,28,3
"Mikael Samuelsson","MIKAEL.SAMUELSSON","07-08","DET","R","R",1976-12-23,30,73,188.77,4,1,5,10,51,60,84,3.86,7.84,6.67,6.43,1,4,1,1,6,1,1,0,0,0,0,2,-2
"Mikael Samuelsson","MIKAEL.SAMUELSSON","08-09","DET","R","R",1976-12-23,31,80,210.38,6,2,10,18,60,78,105,4.64,10,7.69,5.95,4,6,1,3,2,2,3,0,0,1,0,0,0
"Mikael Samuelsson","MIKAEL.SAMUELSSON","09-10","VAN","R","R",1976-12-23,32,74,216.25,6,4,2,12,42,62,77,5.43,14.29,9.68,8.76,0,5,3,5,5,7,7,0,0,0,0,1,-1
"Mikael Samuelsson","MIKAEL.SAMUELSSON","10-11","VAN","R","R",1976-12-23,33,73,181.98,5,10,4,19,39,48,77,3.14,12.82,10.42,6.54,0,8,1,3,1,4,1,0,0,-3,2,2,0
"Mikael Samuelsson","MIKAEL.SAMUELSSON","11-12","FLA","R","R",1976-12-23,34,48,105.85,6,4,1,11,30,39,53,2.66,20,15.38,6.82,1,2,2,2,1,0,0,0,0,0,2,3,-1
"Mikael Samuelsson","MIKAEL.SAMUELSSON","13-14","DET","R","R",1976-12-23,36,25,60.25,0,1,0,1,10,14,19,0.69,0,0,4.93,0,2,0,0,1,0,2,0,0,2,0,0,0
"Mike Cammalleri","MIKE.CAMMALLERI","07-08","L.A","C/L","L",1982-06-08,25,63,235.13,7,7,1,15,70,95,114,9.37,10,7.37,9.86,0,17,1,0,8,1,3,0,0,2,72,50,22
"Mike Cammalleri","MIKE.CAMMALLERI","08-09","CGY","L","L",1982-06-08,26,79,304.05,18,6,5,29,75,95,110,9.91,24,18.95,10.43,1,17,2,1,7,2,0,0,0,-2,59,38,21
"Mike Cammalleri","MIKE.CAMMALLERI","09-10","MTL","L","L",1982-06-08,27,63,171.73,4,4,5,13,43,49,59,4.25,9.3,8.16,8.67,0,10,3,1,4,1,3,0,0,2,5,5,0
"Mike Cammalleri","MIKE.CAMMALLERI","10-11","MTL","L","L",1982-06-08,28,66,190.28,6,6,5,17,48,60,75,5.37,12.5,10,8.95,0,6,3,0,7,3,0,1,1,-3,8,5,3
"Mike Cammalleri","MIKE.CAMMALLERI","11-12","CGY","L","L",1982-06-08,29,27,81.28,2,1,3,6,19,20,24,1.9,10.53,10,9.5,0,4,1,1,2,2,1,0,0,-1,16,12,4
"Mike Cammalleri","MIKE.CAMMALLERI","11-12","MTL","L","L",1982-06-08,29,38,109.05,1,2,1,4,28,37,48,3.06,3.57,2.7,8.27,0,5,0,0,5,0,0,0,0,0,4,6,-2
"Mike Cammalleri","MIKE.CAMMALLERI","12-13","CGY","L","L",1982-06-08,30,43,118.28,3,6,3,12,16,26,36,2.32,18.75,11.54,8.92,0,6,1,1,2,0,0,1,1,0,40,32,8
"Mike Cammalleri","MIKE.CAMMALLERI","13-14","CGY","L","L",1982-06-08,31,57,174.57,6,4,3,13,42,55,74,4.35,14.29,10.91,7.91,0,4,2,0,4,3,1,0,0,-2,22,27,-5
"Mike Cammalleri","MIKE.CAMMALLERI","14-15","N.J","L","L",1982-06-08,32,64,138.88,9,2,0,11,28,37,47,3.89,32.14,24.32,10.51,2,4,1,1,2,1,0,0,0,-1,14,7,7
"Mike Cammalleri","MIKE.CAMMALLERI","15-16","N.J","L","L",1982-06-08,33,42,112.63,2,3,2,7,24,32,39,2.21,8.33,6.25,6.91,2,8,1,0,4,0,0,0,0,0,0,1,-1
"Mike Cammalleri","MIKE.CAMMALLERI","16-17","N.J","L","L",1982-06-08,34,61,146.95,1,6,2,9,38,58,72,4.23,2.63,1.72,7.29,0,5,2,0,2,0,1,0,0,1,1,1,0
"Mike Cammalleri","MIKE.CAMMALLERI","17-18","EDM","L","L",1982-06-08,35,49,51.78,1,1,0,2,17,24,30,1.69,5.88,4.17,7.04,0,4,0,0,2,0,0,0,0,0,10,1,9
"Mike Commodore","MIKE.COMMODORE","08-09","CBJ","D","R",1979-11-07,28,78,77.53,0,1,1,2,19,24,33,1,0,0,4.17,3,0,0,0,1,0,0,0,0,0,0,0,0
"Mike Comrie","MIKE.COMRIE","07-08","NYI","C","L",1980-09-11,27,76,264.88,4,6,6,16,33,41,53,5.02,12.12,9.76,12.24,1,18,7,4,17,4,2,0,0,-2,123,109,14
"Mike Comrie","MIKE.COMRIE","08-09","NYI","C","L",1980-09-11,28,41,118.85,1,1,0,2,15,18,23,2.19,6.67,5.56,12.17,0,12,2,0,9,2,0,0,0,-2,30,19,11
"Mike Comrie","MIKE.COMRIE","09-10","EDM","C","L",1980-09-11,29,43,121.15,5,3,1,9,24,30,36,2.81,20.83,16.67,9.37,1,5,1,0,3,3,3,0,0,0,7,3,4
"Mike Fisher","MIKE.FISHER","07-08","OTT","C","R",1980-06-05,27,78,215.85,6,0,1,7,23,40,59,4.09,26.09,15,10.22,1,8,1,11,14,3,1,0,0,-2,64,47,17
"Mike Fisher","MIKE.FISHER","08-09","OTT","C","R",1980-06-05,28,78,191.85,1,3,2,6,25,40,62,3.88,4,2.5,9.7,3,2,3,8,11,4,3,0,0,-1,27,27,0
"Mike Fisher","MIKE.FISHER","09-10","OTT","C","R",1980-06-05,29,77,208.3,9,2,0,11,47,61,75,7.41,19.15,14.75,12.15,0,5,6,12,12,2,4,1,1,2,81,50,31
"Mike Fisher","MIKE.FISHER","10-11","NSH","C","R",1980-06-05,30,26,52.28,1,2,1,4,11,12,16,1.55,9.09,8.33,12.92,0,0,0,0,5,0,0,0,0,0,30,22,8
"Mike Fisher","MIKE.FISHER","10-11","OTT","C","R",1980-06-05,30,55,131.85,3,3,1,7,24,32,36,3.84,12.5,9.38,12,0,4,0,2,2,3,1,1,1,-2,51,48,3
"Mike Fisher","MIKE.FISHER","11-12","NSH","C","R",1980-06-05,31,70,156.42,5,3,5,13,24,29,33,3.3,20.83,17.24,11.38,0,8,0,6,4,1,0,0,0,-1,67,76,-9
"Mike Fisher","MIKE.FISHER","12-13","NSH","C","R",1980-06-05,32,37,93.67,1,1,3,5,8,11,15,1.4,12.5,9.09,12.73,1,6,0,0,5,3,1,1,1,-2,47,39,8
"Mike Fisher","MIKE.FISHER","13-14","NSH","C","R",1980-06-05,33,73,193.9,4,5,2,11,38,46,59,4.36,10.53,8.7,9.48,0,7,1,3,6,1,0,0,0,-1,54,47,7
"Mike Fisher","MIKE.FISHER","14-15","NSH","C","R",1980-06-05,34,58,154.88,6,3,1,10,18,25,26,3.47,33.33,24,13.88,1,5,0,4,4,0,1,1,1,1,95,85,10
"Mike Fisher","MIKE.FISHER","15-16","NSH","C","R",1980-06-05,35,70,157.15,3,1,1,5,14,16,19,2.65,21.43,18.75,16.56,0,2,0,4,3,2,0,0,0,-2,77,74,3
"Mike Fisher","MIKE.FISHER","16-17","NSH","C","R",1980-06-05,36,71,163.7,6,6,4,16,18,25,28,2.55,33.33,24,10.2,0,1,2,4,3,1,0,0,0,-1,98,68,30
"Mike Green","MIKE.GREEN","07-08","WSH","D","R",1985-10-12,21,82,358.18,5,10,5,20,58,85,115,5.66,8.62,5.88,6.66,2,14,11,9,27,4,3,0,0,-1,0,0,0
"Mike Green","MIKE.GREEN","08-09","WSH","D","R",1985-10-12,22,68,348.4,17,7,12,36,91,119,155,7.7,18.68,14.29,6.47,3,14,10,10,9,5,0,0,0,-5,0,0,0
"Mike Green","MIKE.GREEN","09-10","WSH","D","R",1985-10-12,23,74,352.38,9,13,8,30,69,108,156,6.73,13.04,8.33,6.23,3,3,9,6,17,1,4,0,0,3,0,0,0
"Mike Green","MIKE.GREEN","10-11","WSH","D","R",1985-10-12,24,47,201.2,5,3,1,9,47,63,77,4.41,10.64,7.94,7,3,8,4,7,6,1,1,0,0,0,0,0,0
"Mike Green","MIKE.GREEN","11-12","WSH","D","R",1985-10-12,25,30,81.33,2,0,0,2,15,23,37,1.29,13.33,8.7,5.61,3,2,6,3,0,0,0,0,0,0,0,0,0
"Mike Green","MIKE.GREEN","12-13","WSH","D","R",1985-10-12,26,35,132.6,3,6,2,11,27,37,62,1.76,11.11,8.11,4.76,2,2,3,4,3,0,0,0,0,0,0,0,0
"Mike Green","MIKE.GREEN","13-14","WSH","D","R",1985-10-12,27,69,178.4,3,10,1,14,35,55,76,2.89,8.57,5.45,5.25,3,5,4,2,7,1,1,0,0,0,0,0,0
"Mike Green","MIKE.GREEN","14-15","WSH","D","R",1985-10-12,28,70,187.23,1,10,5,16,33,46,61,2.49,3.03,2.17,5.41,3,4,5,1,5,1,0,0,0,-1,0,0,0
"Mike Green","MIKE.GREEN","15-16","DET","D","R",1985-10-12,29,73,190.22,3,5,8,16,28,48,72,2.69,10.71,6.25,5.6,3,4,2,4,6,1,0,0,0,-1,0,0,0
"Mike Green","MIKE.GREEN","16-17","DET","D","R",1985-10-12,30,69,179.25,3,5,1,9,24,35,59,1.84,12.5,8.57,5.26,3,8,1,1,4,1,0,0,0,-1,0,0,0
"Mike Green","MIKE.GREEN","17-18","DET","D","R",1985-10-12,31,65,140.38,1,3,5,9,22,31,57,1.71,4.55,3.23,5.52,0,4,2,2,2,0,0,0,0,0,0,0,0
"Mike Green","MIKE.GREEN","18-19","DET","D","R",1985-10-12,32,41,80.65,0,1,1,2,9,17,23,0.83,0,0,4.88,2,6,1,1,1,1,0,0,0,-1,0,0,0
"Mike Green","MIKE.GREEN","19-20","DET","D","R",1985-10-12,33,47,113.62,1,2,0,3,14,18,26,1.13,7.14,5.56,6.28,1,1,0,1,1,1,0,0,0,-1,0,0,0
"Mike Hoffman","MIKE.HOFFMAN","13-14","OTT","C","L",1989-11-24,23,25,54.42,1,1,1,3,13,19,23,1.26,7.69,5.26,6.63,1,0,0,0,1,0,0,0,0,0,0,0,0
"Mike Hoffman","MIKE.HOFFMAN","14-15","OTT","C","L",1989-11-24,24,79,134.7,1,1,1,3,18,32,51,2.37,5.56,3.12,7.41,0,7,3,0,5,0,1,0,0,1,1,0,1
"Mike Hoffman","MIKE.HOFFMAN","15-16","OTT","C","L",1989-11-24,25,76,176.87,9,2,1,12,53,70,94,3.88,16.98,12.86,5.54,1,8,4,1,6,1,0,0,0,-1,0,0,0
"Mike Hoffman","MIKE.HOFFMAN","16-17","OTT","C","L",1989-11-24,26,74,217.58,10,7,5,22,70,93,119,6.78,14.29,10.75,7.29,0,10,3,3,4,1,0,0,0,-1,2,1,1
"Mike Hoffman","MIKE.HOFFMAN","17-18","OTT","C","L",1989-11-24,27,82,237.98,7,4,6,17,69,94,118,5.98,10.14,7.45,6.36,0,11,3,0,7,3,2,0,0,-1,2,3,-1
"Mike Hoffman","MIKE.HOFFMAN","18-19","FLA","C","L",1989-11-24,28,82,268.68,14,5,8,27,78,101,136,7.34,17.95,13.86,7.27,1,21,5,3,14,0,1,0,0,1,3,6,-3
"Mike Hoffman","MIKE.HOFFMAN","19-20","FLA","C","L",1989-11-24,29,69,244.98,11,4,5,20,82,115,178,8.65,13.41,9.57,7.52,1,15,4,1,7,3,0,0,0,-3,1,4,-3
"Mike Knuble","MIKE.KNUBLE","07-08","PHI","R","R",1972-07-04,35,81,340.87,12,7,5,24,54,78,82,10.81,22.22,15.38,13.86,1,4,0,3,17,9,0,0,0,-9,0,0,0
"Mike Knuble","MIKE.KNUBLE","08-09","PHI","R","R",1972-07-04,36,82,225.67,11,5,3,19,30,60,63,7.9,36.67,18.33,13.17,1,4,2,10,5,4,2,0,0,-2,1,3,-2
"Mike Knuble","MIKE.KNUBLE","09-10","WSH","R","R",1972-07-04,37,69,161.63,4,2,5,11,21,41,45,4.45,19.05,9.76,10.85,1,1,4,8,8,3,0,1,1,-3,0,1,-1
