"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","G/60","A1/60","A2/60","Points/60","iSF/60","iFF/60","iCF/60","ixG/60","Sh%","FSh%","xFSh%","iBLK/60","GIVE/60","TAKE/60","iHF/60","iHA/60","iPENT2/60","iPEND2/60","iPENT5/60","iPEND5/60","iPEN±/60","FOW/60","FOL/60","FO±/60"
"Jordie Benn","JORDIE.BENN","19-20","VAN","D","L",1987-07-26,32,44,101.08,0,0,0,0,2.37,2.37,2.37,0.01,0,0,0.5,7.12,0.59,0,2.37,0.59,0,0.59,0,0,0.59,0,0,0
"Jori Lehtera","JORI.LEHTERA","15-16","STL","C","L",1987-12-23,27,78,63.33,0,0,0,0,2.84,2.84,3.79,0.14,0,0,5,2.84,2.84,3.79,2.84,2.84,0,0.95,0,0,0.95,10.42,14.21,-3.79
"Josef Melichar","JOSEF.MELICHAR","08-09","T.B","D","L",1979-01-20,29,24,52.97,0,0,0,0,1.13,1.13,1.13,0.02,0,0,2,6.8,2.27,0,4.53,0,1.13,0,0,0,-1.13,0,0,0
"Josef Vasicek","JOSEF.VASICEK","07-08","NYI","C","L",1980-09-12,27,80,111.18,1.08,0,0,1.08,1.62,2.7,3.24,0.25,66.67,40,9.4,4.32,0,3.78,0.54,0,0.54,0.54,0,0,0,28.6,30.22,-1.62
"Josh Anderson","JOSH.ANDERSON","17-18","CBJ","R","R",1994-05-07,23,59,61.27,0,0,0,0,3.92,5.88,6.85,0.55,0,0,9.33,1.96,0,2.94,0.98,1.96,0,0,0,0,0,0,0,0
"Josh Anderson","JOSH.ANDERSON","18-19","CBJ","R","R",1994-05-07,24,78,107.63,0,0.56,0,0.56,7.25,9.48,9.48,0.77,0,0,8.12,2.79,0,6.69,0.56,2.23,0,0.56,0,0,0.56,1.11,4.46,-3.34
"Josh Archibald","JOSH.ARCHIBALD","18-19","ARI","R","R",1992-10-06,25,67,108.15,0,0.55,0,0.55,3.88,3.88,4.99,0.32,0,0,8.14,2.77,0,1.66,2.77,1.11,0.55,1.11,0,0,0.55,1.11,3.88,-2.77
"Josh Archibald","JOSH.ARCHIBALD","19-20","EDM","R","R",1992-10-06,26,59,139.5,0.43,0.43,0,0.86,2.58,3.44,3.87,0.12,16.67,12.5,3.62,3.87,0.43,3.44,3.87,1.72,0,0,0,0,0,0,0.43,-0.43
"Josh Bailey","JOSH.BAILEY","10-11","NYI","C","L",1989-10-02,20,70,162.2,0,1.11,0,1.11,1.48,2.96,4.44,0.33,0,0,11,5.92,1.11,5.55,1.48,1.85,0,1.48,0,0,1.48,12.95,19.24,-6.29
"Josh Bailey","JOSH.BAILEY","11-12","NYI","C","L",1989-10-02,21,76,125.55,1.91,0,0,1.91,3.82,4.3,4.78,0.86,50,44.44,20,1.43,1.91,6.21,0.48,0.96,0.48,0.48,0,0,0,20.07,31.06,-10.99
"Josh Bailey","JOSH.BAILEY","19-20","NYI","C","L",1989-10-02,29,63,93.18,0.64,0,0,0.64,1.93,1.93,1.93,0.16,33.33,33.33,8.33,3.22,1.29,3.22,0,0,0,0.64,0,0,0.64,0,2.58,-2.58
"Josh Gorges","JOSH.GORGES","07-08","MTL","D","L",1984-08-14,23,62,79.02,0,0,0,0,2.28,3.04,3.8,0.08,0,0,2.5,12.15,6.83,1.52,3.04,1.52,1.52,0,0,0,-1.52,0,0,0
"Josh Gorges","JOSH.GORGES","08-09","MTL","D","L",1984-08-14,24,81,218.5,0,0,0.27,0.27,0.55,0.82,1.1,0.09,0,0,10.67,12.08,4.39,0.82,2.47,1.92,0,0.82,0,0,0.82,0,0,0
"Josh Gorges","JOSH.GORGES","09-10","MTL","D","L",1984-08-14,25,81,234.87,0,0,0,0,1.02,1.53,1.79,0.16,0,0,10.33,9.71,2.04,0.77,3.58,1.28,0.26,0.26,0,0,0,0,0,0
"Josh Gorges","JOSH.GORGES","10-11","MTL","D","L",1984-08-14,26,36,127.88,0,0,0,0,0.47,0.94,0.94,0.02,0,0,2,13.61,1.88,0.47,5.63,0.94,0,0.47,0,0,0.47,0,0,0
"Josh Gorges","JOSH.GORGES","11-12","MTL","D","L",1984-08-14,27,81,295.85,0,0,0,0,0.81,0.81,0.81,0.04,0,0,4.75,13.99,1.83,1.01,2.43,0.61,0.2,0.2,0,0,0,0,0,0
"Josh Gorges","JOSH.GORGES","12-13","MTL","D","L",1984-08-14,28,46,140.43,0,0,0,0,0.43,0.43,0.43,0.01,0,0,2,10.68,2.14,0.85,2.14,1.71,0,0,0,0,0,0,0,0
"Josh Gorges","JOSH.GORGES","13-14","MTL","D","L",1984-08-14,29,65,212.23,0,0,0.28,0.28,0.57,0.57,0.57,0.01,0,0,1,12.72,1.13,1.7,2.54,1.13,0,0.28,0,0,0.28,0,0,0
"Josh Gorges","JOSH.GORGES","14-15","BUF","D","L",1984-08-14,30,46,129.3,0,0,0.46,0.46,0,0,0,0,0,0,0,15.78,1.86,0,2.78,0.46,0,0.46,0,0,0.46,0,0,0
"Josh Gorges","JOSH.GORGES","15-16","BUF","D","L",1984-08-14,31,72,163.5,0,0,0,0,0,0.37,0.37,0.03,0,0,9,11.01,0.73,0,3.3,0.37,0.73,1.1,0,0,0.37,0,0,0
"Josh Gorges","JOSH.GORGES","16-17","BUF","D","L",1984-08-14,32,62,167.47,0,0,0,0,0,0,0,0,0,0,0,13.26,0,0,5.37,0.36,0.72,0.72,0,0,0,0,0,0
"Josh Gorges","JOSH.GORGES","17-18","BUF","D","L",1984-08-14,33,34,64.28,0,0,0,0,0,0,0,0,0,0,0,16.8,0,0,4.67,0.93,0,0,0,0,0,0,0,0
"Josh Jooris","JOSH.JOORIS","14-15","CGY","R","R",1990-07-14,24,55,65.53,0,0,0,0,3.66,3.66,3.66,0.43,0,0,11.75,4.58,0.92,2.75,0,0.92,0,0.92,0,0,0.92,17.4,21.97,-4.58
"Josh Jooris","JOSH.JOORIS","15-16","CGY","R","R",1990-07-14,25,56,89.35,0,1.34,0,1.34,2.01,2.01,2.69,0.13,0,0,6.33,6.04,0.67,1.34,1.34,0,0.67,0.67,0,0,0,12.09,24.17,-12.09
"Josh Jooris","JOSH.JOORIS","16-17","ARI","R","R",1990-07-14,26,41,76.18,0,0,0.79,0.79,1.58,1.58,2.36,0.2,0,0,12.5,3.94,0,3.15,0,0.79,0,0.79,0,0,0.79,16.54,24.42,-7.88
"Josh Manson","JOSH.MANSON","15-16","ANA","D","R",1991-10-07,23,71,143.32,0,0,0,0,2.51,3.35,3.35,0.31,0,0,9.12,9.63,4.19,0.84,8.37,2.93,0.84,1.26,0,0,0.42,0,0,0
"Josh Manson","JOSH.MANSON","16-17","ANA","D","R",1991-10-07,24,82,187.07,0.32,0,0.32,0.64,1.92,1.92,1.92,0.09,16.67,16.67,4.5,3.53,2.25,1.28,14.11,1.28,0.96,1.28,0,0,0.32,0,0,0
"Josh Manson","JOSH.MANSON","17-18","ANA","D","R",1991-10-07,25,78,184.65,0,0,0.32,0.32,2.92,3.25,3.9,0.06,0,0,1.8,3.25,1.62,3.57,8.45,1.62,0,0.65,0.32,0.32,0.65,0,0,0
"Josh Manson","JOSH.MANSON","18-19","ANA","D","R",1991-10-07,26,71,221.23,0,0.27,0,0.27,1.08,1.9,1.9,0.12,0,0,6.29,5.7,3.25,2.98,6.51,1.08,0.54,0.54,0,0,0,0,0,0
"Josh Manson","JOSH.MANSON","19-20","ANA","D","R",1991-10-07,27,48,114.05,0,0,0.53,0.53,1.58,1.58,1.58,0.01,0,0,0.33,8.42,2.1,1.05,7.89,0,0,1.05,0,0,1.05,0,0,0
"Josh Morrissey","JOSH.MORRISSEY","16-17","WPG","D","L",1995-03-28,21,80,66.02,0,0,0,0,0.91,0.91,1.82,0,0,0,0,8.18,1.82,0.91,6.36,0,0,0,0,0,0,0,0,0
"Josh Morrissey","JOSH.MORRISSEY","17-18","WPG","D","L",1995-03-28,22,80,185.32,0,0,0,0,0.32,0.32,0.32,0.1,0,0,30,7.77,2.27,0,6.15,0.97,0.32,0.32,0,0,0,0,0,0
"Josh Morrissey","JOSH.MORRISSEY","18-19","WPG","D","L",1995-03-28,23,57,160.82,0,0,0.37,0.37,0.37,0.75,0.75,0.04,0,0,5.5,4.85,2.24,1.49,2.61,0.75,0,0.37,0,0,0.37,0,0,0
"Josh Morrissey","JOSH.MORRISSEY","19-20","WPG","D","L",1995-03-28,24,63,61.43,0,0,0,0,2.93,2.93,2.93,0.32,0,0,11,1.95,0.98,0,0.98,0,0.98,0,0,0,-0.98,0,0,0
"Jozef Stumpel","JOZEF.STUMPEL","07-08","FLA","C","R",1972-07-20,35,52,84.28,0,0,0,0,3.56,4.27,5.7,0.53,0,0,12.33,2.14,1.42,2.14,0.71,1.42,0,0,0,0,0,26.34,32.04,-5.7
"Juho Lammikko","JUHO.LAMMIKKO","18-19","FLA","L","L",1996-01-29,22,39,67.35,0,0.89,0,0.89,2.67,3.56,4.45,0.32,0,0,9,6.24,0.89,2.67,3.56,0,0,0,0,0,0,16.93,27.62,-10.69
"Jujhar Khaira","JUJHAR.KHAIRA","17-18","EDM","L","L",1994-08-13,23,68,102.05,0.59,0.59,0,1.18,2.35,2.94,4.7,0.23,25,20,7.8,7.06,1.18,1.76,1.76,0.59,0,0,0,0,0,12.93,14.11,-1.18
"Jujhar Khaira","JUJHAR.KHAIRA","18-19","EDM","L","L",1994-08-13,24,60,68.92,0.87,0.87,0,1.74,6.96,7.84,7.84,0.91,12.5,11.11,11.67,6.09,1.74,3.48,0,0,0,0.87,0,0,0.87,3.48,7.84,-4.35
"Jujhar Khaira","JUJHAR.KHAIRA","19-20","EDM","L","L",1994-08-13,25,62,99.65,0,0,0,0,2.41,4.21,4.21,0.29,0,0,6.86,5.42,1.81,1.81,3.01,1.81,0,0.6,0,0,0.6,1.2,1.2,0
"Jussi Jokinen","JUSSI.JOKINEN","08-09","T.B","L","L",1983-04-01,25,46,106.37,0,0,0,0,1.69,2.82,3.38,0.1,0,0,3.4,6.77,1.13,0.56,0,0,0.56,0,0,0,-0.56,21.43,27.08,-5.64
"Jussi Jokinen","JUSSI.JOKINEN","10-11","CAR","L","L",1983-04-01,27,68,57.42,0,0,0,0,4.18,5.22,5.22,0.19,0,0,3.6,4.18,1.04,4.18,0,1.04,0,3.13,0,0,3.13,18.81,22.99,-4.18
"Jussi Jokinen","JUSSI.JOKINEN","11-12","CAR","L","L",1983-04-01,28,77,98.7,1.22,0,0,1.22,3.65,4.86,4.86,0.53,33.33,25,10.88,4.86,0.61,3.04,0,0.61,0.61,0.61,0,0,0,21.88,14.59,7.29
"Jussi Jokinen","JUSSI.JOKINEN","14-15","FLA","L","L",1983-04-01,31,77,136.47,0,0,0,0,1.76,2.2,2.2,0.15,0,0,6.8,6.16,0,2.2,1.32,0.44,1.76,0.44,0,0,-1.32,4.84,5.28,-0.44
"Jussi Jokinen","JUSSI.JOKINEN","15-16","FLA","L","L",1983-04-01,32,81,173.27,0,0.35,0,0.35,1.39,1.73,1.73,0.14,0,0,8.2,4.85,1.39,1.73,0,0.35,0.35,1.39,0,0,1.04,6.93,5.89,1.04
"Jussi Jokinen","JUSSI.JOKINEN","16-17","FLA","L","L",1983-04-01,33,67,90.6,0.66,0,0,0.66,3.31,3.31,5.3,0.32,20,20,9.8,3.31,0.66,4.64,0,0,1.32,0,0,0,-1.32,4.64,1.32,3.31
"Justin Abdelkader","JUSTIN.ABDELKADER","10-11","DET","L","L",1987-02-25,23,74,126.17,0,0.48,0,0.48,2.85,3.8,4.28,0.2,0,0,5.25,5.71,0.48,2.38,2.38,0.95,1.43,0.95,0,0,-0.48,11.41,9.51,1.9
"Justin Abdelkader","JUSTIN.ABDELKADER","11-12","DET","L","L",1987-02-25,24,80,114.82,0,0,0,0,3.14,3.14,3.14,0.19,0,0,6.17,8.36,2.09,2.09,0.52,1.05,0,0,0,0,0,10.45,13.59,-3.14
"Justin Abdelkader","JUSTIN.ABDELKADER","14-15","DET","L","L",1987-02-25,27,71,65.57,0,0,0,0,4.58,6.41,7.32,0.57,0,0,8.86,7.32,1.83,2.75,1.83,1.83,0,0.92,0,0,0.92,0,0,0
"Justin Abdelkader","JUSTIN.ABDELKADER","15-16","DET","L","L",1987-02-25,28,81,127.07,0,0,0,0,0.94,0.94,1.42,0.04,0,0,4.5,7.08,0.94,4.72,5.19,3.31,0.94,0.47,0,0,-0.47,1.42,0.94,0.47
"Justin Abdelkader","JUSTIN.ABDELKADER","16-17","DET","L","L",1987-02-25,29,63,77.83,0,0.77,0,0.77,1.54,1.54,2.31,0.22,0,0,14.5,3.85,1.54,1.54,2.31,0.77,0.77,0.77,0,0,0,0,1.54,-1.54
"Justin Abdelkader","JUSTIN.ABDELKADER","17-18","DET","L","L",1987-02-25,30,74,103.1,0,0,0,0,3.49,4.07,5.24,0.31,0,0,7.57,5.82,1.16,2.91,0.58,1.75,1.16,0,0,0,-1.16,8.15,5.82,2.33
"Justin Abdelkader","JUSTIN.ABDELKADER","18-19","DET","L","L",1987-02-25,31,69,131.85,0.46,0,0,0.46,3.19,3.64,4.1,0.55,14.29,12.5,15.12,2.73,1.37,1.82,2.28,0,0.46,0.46,0,0,0,3.64,4.1,-0.46
"Justin Abdelkader","JUSTIN.ABDELKADER","19-20","DET","L","L",1987-02-25,32,47,56.65,0,0,0,0,1.06,1.06,3.18,0.15,0,0,14,4.24,3.18,2.12,2.12,2.12,0,0,0,0,0,4.24,1.06,3.18
"Justin Braun","JUSTIN.BRAUN","11-12","S.J","D","R",1987-02-10,24,61,65.3,0,0,0,0,0.92,1.84,1.84,0.06,0,0,3,11.03,0,0.92,4.59,2.76,0.92,0.92,0,0,0,0,0,0
"Justin Braun","JUSTIN.BRAUN","12-13","S.J","D","R",1987-02-10,25,37,60.82,0,0,0,0,1.97,1.97,1.97,0.01,0,0,0.5,7.89,0,0,1.97,0.99,0,0.99,0,0,0.99,0,0,0
"Justin Braun","JUSTIN.BRAUN","13-14","S.J","D","R",1987-02-10,26,79,176.02,0,0,0,0,1.36,1.36,1.7,0.01,0,0,1,12.27,0.68,1.02,1.7,2.05,0,0,0,0,0,0,0,0
"Justin Braun","JUSTIN.BRAUN","14-15","S.J","D","R",1987-02-10,27,66,144.1,0,0,0,0,1.25,1.25,1.25,0.14,0,0,11,10.83,0.42,0.42,2.08,1.67,0,0,0,0,0,0,0,0
"Justin Braun","JUSTIN.BRAUN","15-16","S.J","D","R",1987-02-10,28,79,150.5,0,0,0,0,0.8,1.2,1.2,0.12,0,0,10.33,7.18,1.59,1.59,4.78,0.4,0,0.4,0,0,0.4,0,0,0
"Justin Braun","JUSTIN.BRAUN","16-17","S.J","D","R",1987-02-10,29,79,168.97,0,0.36,0.36,0.71,1.07,1.07,1.07,0.01,0,0,1.33,12.07,2.13,0.36,4.97,1.78,0,0,0,0,0,0,0,0
"Justin Braun","JUSTIN.BRAUN","17-18","S.J","D","R",1987-02-10,30,77,206.85,0,0,0,0,1.16,1.45,1.45,0.02,0,0,1.2,6.96,1.45,0.58,5.8,0.87,0.29,0,0,0,-0.29,0,0,0
"Justin Braun","JUSTIN.BRAUN","18-19","S.J","D","R",1987-02-10,31,74,168.9,0,0,0,0,2.13,3.2,3.2,0.12,0,0,3.89,12.08,0.36,0.36,3.2,0.71,0,0.36,0,0,0.36,0,0,0
"Justin Braun","JUSTIN.BRAUN","19-20","PHI","D","R",1987-02-10,32,60,114.45,0,0,0,0,0.52,0.52,0.52,0,0,0,0,6.29,2.1,0.52,6.29,1.05,0,0,0,0,0,0,0,0
"Justin Falk","JUSTIN.FALK","11-12","MIN","D","L",1988-10-11,22,46,104.65,0,0,0,0,1.72,3.44,3.44,0.14,0,0,4.17,11.47,0.57,0.57,2.29,1.15,1.15,1.72,0,0,0.57,0,0,0
"Justin Falk","JUSTIN.FALK","17-18","BUF","D","L",1988-10-11,28,44,70.97,0,0,0.85,0.85,1.69,1.69,1.69,0.01,0,0,0.5,18.6,0.85,0.85,5.92,0,0.85,0,0,0,-0.85,0,0,0
"Justin Faulk","JUSTIN.FAULK","11-12","CAR","D","R",1992-03-20,19,65,112.97,0,0,0,0,1.59,1.59,1.59,0.01,0,0,0.67,6.37,1.06,0.53,1.59,0.53,0.53,0,0,0,-0.53,0,0,0
"Justin Faulk","JUSTIN.FAULK","12-13","CAR","D","R",1992-03-20,20,37,105.62,0.57,0,0,0.57,1.7,1.7,1.7,0.03,33.33,33.33,1.67,6.25,1.14,1.7,3.98,1.14,0,0,0,0,0,0,0,0
"Justin Faulk","JUSTIN.FAULK","13-14","CAR","D","R",1992-03-20,21,73,176.05,0,0.34,0,0.34,0.68,1.02,1.7,0.03,0,0,3.33,5.11,0.68,0.34,3.41,1.7,0,0.68,0,0,0.68,0,0,0
"Justin Faulk","JUSTIN.FAULK","14-15","CAR","D","R",1992-03-20,22,76,160.22,0.75,0,0,0.75,1.87,1.87,1.87,0.18,40,40,9.8,3.74,1.5,2.25,7.49,1.87,0.37,0.37,0,0,0,0,0,0
"Justin Faulk","JUSTIN.FAULK","15-16","CAR","D","R",1992-03-20,23,59,117.53,0,0,0,0,1.02,1.02,1.53,0.01,0,0,1,1.02,1.02,1.53,6.13,1.53,1.02,0.51,0.51,0.51,-0.51,0,0,0
"Justin Faulk","JUSTIN.FAULK","16-17","CAR","D","R",1992-03-20,24,71,52.3,0,0,0,0,3.44,3.44,4.59,0.15,0,0,4.33,2.29,3.44,1.15,5.74,1.15,1.15,0,0,0,-1.15,0,0,0
"Justin Faulk","JUSTIN.FAULK","18-19","CAR","D","R",1992-03-20,26,81,139.27,0,0,0,0,2.15,2.15,2.58,0.03,0,0,1.2,6.03,3.88,2.15,4.74,1.29,0,0.43,0,0,0.43,0,0,0
"Justin Faulk","JUSTIN.FAULK","19-20","STL","D","R",1992-03-20,27,66,76.3,0,0,0,0,0,0,0.79,0,0,0,0,6.29,5.5,0.79,2.36,0,0,0,0,0,0,0,0,0
"Justin Fontaine","JUSTIN.FONTAINE","15-16","MIN","R","R",1987-11-06,27,57,64.75,0,0.93,0,0.93,3.71,4.63,4.63,0.18,0,0,3.8,2.78,0,6.49,0,0.93,0,0,0,0,0,0.93,0,0.93
"Justin Holl","JUSTIN.HOLL","19-20","TOR","D","R",1992-01-30,27,67,128.93,0,0,0,0,0.47,0.47,0.93,0,0,0,0,6.98,0.93,1.86,3.72,0.93,0,0,0,0,0,0,0,0
"Justin Schultz","JUSTIN.SCHULTZ","13-14","EDM","D","R",1990-07-06,23,73,70.93,0,0,0,0,0.85,0.85,0.85,0.01,0,0,1,9.3,2.54,0.85,0.85,1.69,0,0,0,0,0,0,0,0
"Justin Williams","JUSTIN.WILLIAMS","07-08","CAR","R","R",1981-10-04,25,37,86.07,0,0,0,0,5.58,8.37,10.46,0.54,0,0,6.5,4.88,0.7,2.09,0,2.79,0.7,0.7,0,0,0,0.7,0.7,0
"Justin Williams","JUSTIN.WILLIAMS","13-14","L.A","R","R",1981-10-04,31,80,52.92,0,0,0,0,2.27,3.4,4.54,0.16,0,0,4.67,2.27,1.13,1.13,0,4.54,0,0,0,0,0,0,0,0
"Justin Williams","JUSTIN.WILLIAMS","15-16","WSH","R","R",1981-10-04,33,80,78.8,0,0.76,0,0.76,1.52,1.52,1.52,0.06,0,0,4,6.09,1.52,3.81,0,2.28,0,0.76,0,0,0.76,4.57,9.9,-5.33
"Kamil Kreps","KAMIL.KREPS","07-08","FLA","C","R",1984-11-18,22,76,137.32,0,0,0,0,3.5,4.37,5.68,0.24,0,0,5.5,4.37,0.87,2.62,1.75,0,0.44,0.44,0,0,0,21.41,22.72,-1.31
"Kamil Kreps","KAMIL.KREPS","08-09","FLA","C","R",1984-11-18,23,66,153.12,0.39,0,0,0.39,1.18,1.57,3.13,0.25,33.33,25,15.75,3.53,0.39,1.96,0,0,0,0,0,0,0,29,43.1,-14.11
"Kamil Kreps","KAMIL.KREPS","09-10","FLA","C","R",1984-11-18,24,76,141.62,0,0.42,0,0.42,2.54,3.81,4.66,0.11,0,0,2.89,7.2,0.85,2.12,1.27,1.27,0,0,0,0,0,25.42,36.44,-11.02
"Karel Rachunek","KAREL.RACHUNEK","07-08","N.J","D","R",1979-08-27,28,47,57.03,0,0,0,0,0,0,0,0,0,0,0,8.42,0,1.05,4.21,0,2.1,1.05,0,0,-1.05,0,0,0
"Karl Alzner","KARL.ALZNER","08-09","WSH","D","L",1988-09-24,19,30,89.4,0,0,0,0,0,0,0,0,0,0,0,11.41,7.38,1.34,2.68,3.36,0,0,0,0,0,0,0,0
"Karl Alzner","KARL.ALZNER","10-11","WSH","D","L",1988-09-24,21,80,168.43,0,0,0,0,0.36,0.36,0.71,0,0,0,0,7.12,2.14,0.71,3.92,1.42,0.36,0,0,0,-0.36,0,0,0
"Karl Alzner","KARL.ALZNER","11-12","WSH","D","L",1988-09-24,22,81,214.82,0,0,0,0,0,0,0,0,0,0,0,6.42,1.4,0.84,2.23,1.12,0.56,0,0,0,-0.56,0,0,0
"Karl Alzner","KARL.ALZNER","12-13","WSH","D","L",1988-09-24,23,48,111.4,0,0,0,0,0.54,1.08,1.08,0.02,0,0,1.5,11.31,1.62,1.62,2.69,2.15,0.54,0.54,0,0,0,0,0,0
"Karl Alzner","KARL.ALZNER","13-14","WSH","D","L",1988-09-24,24,79,273.58,0,0.22,0.22,0.44,0.44,0.66,1.1,0.02,0,0,2.33,9.21,1.54,0.44,1.32,1.32,0.44,0,0,0,-0.44,0,0,0
"Karl Alzner","KARL.ALZNER","14-15","WSH","D","L",1988-09-24,25,79,170.4,0,0,0,0,1.06,1.06,1.41,0.01,0,0,1,8.8,0.35,0.35,3.52,1.41,0,0.35,0,0,0.35,0,0,0
"Karl Alzner","KARL.ALZNER","15-16","WSH","D","L",1988-09-24,26,80,219.23,0,0,0,0,0.27,0.55,0.55,0,0,0,0.5,13.14,1.92,0.55,6.29,0.55,0.27,0.27,0,0,0,0,0,0
"Karl Alzner","KARL.ALZNER","16-17","WSH","D","L",1988-09-24,27,80,244.55,0,0,0,0,0.98,1.23,1.23,0.04,0,0,3.4,8.59,2.94,1.72,4.17,0.98,0,0,0,0,0,0,0,0
"Karl Alzner","KARL.ALZNER","17-18","MTL","D","L",1988-09-24,28,82,223.22,0,0,0.27,0.27,0,0.27,0.27,0,0,0,0,9.95,5.38,0.54,1.61,1.08,0.27,0.27,0,0,0,0,0,0
"Karlis Skrastins","KARLIS.SKRASTINS","07-08","COL","D","L",1974-07-09,33,43,106.68,0,0,0,0,1.12,1.12,1.69,0.19,0,0,16.5,8.44,0.56,2.25,3.37,2.25,0,0,0,0,0,0,0,0
"Karlis Skrastins","KARLIS.SKRASTINS","08-09","FLA","D","L",1974-07-09,34,79,246.88,0,0,0.24,0.24,0.24,0.24,0.24,0,0,0,0,7.53,0.73,0.97,0.73,1.7,0.24,0.24,0,0,0,0,0,0
"Karlis Skrastins","KARLIS.SKRASTINS","09-10","DAL","D","L",1974-07-09,35,76,240.27,0,0,0,0,0.25,0.5,0.5,0.01,0,0,1.5,10.24,1,1.5,1.25,3,0.25,0.25,0,0,0,0,0,0
"Karlis Skrastins","KARLIS.SKRASTINS","10-11","DAL","D","L",1974-07-09,36,73,227.68,0,0,0.26,0.26,0.26,0.53,0.53,0.03,0,0,6,10.8,0.79,1.84,1.58,1.84,0.26,0,0,0,-0.26,0,0,0
"Kaspars Daugavins","KASPARS.DAUGAVINS","11-12","OTT","L","L",1988-05-18,23,64,123.83,0,0.48,0,0.48,3.39,4.36,5.33,0.18,0,0,4.22,5.81,2.42,4.36,0.97,0.97,0,0.97,0,0,0.97,2.42,2.91,-0.48
"Kasperi Kapanen","KASPERI.KAPANEN","18-19","TOR","R","R",1996-07-23,22,76,124.83,0.96,0,0,0.96,4.33,6.25,7.21,0.57,22.22,15.38,9.15,2.4,0.48,3.85,1.92,1.44,0,0,0,0,0,0.96,0.96,0
"Kasperi Kapanen","KASPERI.KAPANEN","19-20","TOR","R","R",1996-07-23,23,68,111.4,1.08,0,0,1.08,3.23,5.39,8.08,0.61,33.33,20,11.3,2.15,0,4.85,1.62,2.15,0.54,1.08,0,0,0.54,0.54,4.31,-3.77
"Keaton Ellerby","KEATON.ELLERBY","12-13","L.A","D","L",1988-11-05,23,34,60.05,0,0,0,0,1,1,1,0,0,0,0,6,1,3,5,1,1,1,0,0,0,0,0,0
"Keith Aulie","KEITH.AULIE","10-11","TOR","D","L",1989-06-11,21,39,80.32,0,0,0,0,1.49,1.49,1.49,0.01,0,0,1,5.23,5.23,0.75,5.23,1.49,0,0,0,0,0,0,0,0
"Keith Ballard","KEITH.BALLARD","07-08","ARI","D","L",1982-11-26,24,81,266.6,0.23,0,0,0.23,2.25,2.7,3.15,0.05,10,8.33,1.75,10.8,0.68,1.8,7.65,2.48,0.23,0.9,0,0,0.68,0,0,0
"Keith Ballard","KEITH.BALLARD","08-09","FLA","D","L",1982-11-26,25,81,187.85,0,0,0.32,0.32,0.96,1.28,1.6,0.05,0,0,4.25,9.58,1.92,0.64,7.99,1.92,0.64,0.32,0.32,0.32,-0.32,0,0,0
"Keith Ballard","KEITH.BALLARD","09-10","FLA","D","L",1982-11-26,26,82,207.58,0,0,0.29,0.29,0,0,0.29,0,0,0,0,11.56,2.02,0.29,5.2,1.16,0.58,0.58,0.29,0.29,0,0,0,0
"Keith Ballard","KEITH.BALLARD","10-11","VAN","D","L",1982-11-26,27,65,100.92,0,0,0,0,0.59,1.78,1.78,0.05,0,0,2.67,10.11,1.19,1.78,4.76,2.38,1.78,1.19,0,0,-0.59,0,0,0
"Keith Yandle","KEITH.YANDLE","10-11","ARI","D","L",1986-09-09,24,79,55.2,0,0,1.09,1.09,1.09,1.09,2.17,0.05,0,0,5,5.43,3.26,1.09,1.09,2.17,0,0,0,0,0,0,0,0
"Keith Yandle","KEITH.YANDLE","16-17","FLA","D","L",1986-09-09,30,80,133.98,0,0,0.45,0.45,1.34,2.24,2.69,0.03,0,0,1.2,1.34,2.69,0.9,1.34,0,0.45,1.34,0,0,0.9,0,0,0
"Keith Yandle","KEITH.YANDLE","17-18","FLA","D","L",1986-09-09,31,76,172.57,0,0.7,0,0.7,1.74,2.09,2.09,0.01,0,0,0.67,4.52,3.13,1.39,1.04,0.7,0.35,0.35,0,0,0,0,0,0
"Ken Klee","KEN.KLEE","07-08","ATL","D","R",1971-04-24,36,72,180.95,0,0,0.33,0.33,0,0,0,0,0,0,0,10.61,1.66,0.99,3.65,0.33,0.99,0.66,0,0,-0.33,0,0,0
"Ken Klee","KEN.KLEE","08-09","ARI","D","R",1971-04-24,37,65,115.58,0,0,0,0,0,0,0.52,0,0,0,0,10.9,1.04,0.52,5.19,0,0,0.52,0,0,0.52,0,0,0
"Kent Huskins","KENT.HUSKINS","07-08","ANA","D","L",1979-05-04,28,76,82.22,0,0,0,0,0,0.73,1.46,0.03,0,0,4,7.3,0,0.73,1.46,2.92,0,0,0,0,0,0,0,0
"Kent Huskins","KENT.HUSKINS","08-09","ANA","D","L",1979-05-04,29,33,83.75,0,0,0,0,0,0,1.43,0,0,0,0,8.6,0,2.15,2.87,2.87,0.72,1.43,0,0,0.72,0,0,0
"Kent Huskins","KENT.HUSKINS","09-10","S.J","D","L",1979-05-04,30,80,126.97,0,0,0,0,0.95,1.42,1.42,0.06,0,0,4.33,10.87,0.47,0.95,0.95,1.89,0,0.95,0,0,0.95,0,0,0
"Kent Huskins","KENT.HUSKINS","10-11","S.J","D","L",1979-05-04,31,49,71.48,0,0,0,0,0.84,0.84,0.84,0.13,0,0,16,8.39,0.84,0,0.84,1.68,0.84,0,0,0,-0.84,0,0,0
