"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"John Moore","JOHN.MOORE","13-14","NYR","D","L",1990-11-19,22,73,78.85,100,92.52,90.8,91.7,93.84,7.18,0,71.62,5.79,96.91,9.82,132.92,12.03,8.84,0.58,7.18,65.83,87.09,120.89,8.26,10.03,100
"John Moore","JOHN.MOORE","15-16","N.J","D","L",1990-11-19,24,72,104.98,100,84.73,83.03,84.65,84.82,9.3,0,69.92,12.6,95.72,19.57,123.61,22.42,8.49,1.52,9.3,57.32,76.15,101.19,6.97,13.3,100
"John Moore","JOHN.MOORE","16-17","N.J","D","L",1990-11-19,25,62,73.68,80.72,76.21,78.28,83.1,73.19,4.94,1.18,46.33,14.46,66.37,18.41,90.93,18.49,5.95,2.18,3.76,31.87,47.96,72.44,3.77,10.66,91.84
"John Tavares","JOHN.TAVARES","09-10","NYI","C","L",1990-09-20,18,79,335.45,94.61,87.5,88.43,90.5,91.73,34.9,1.99,299.23,42.74,429.2,56.18,586.97,61.65,43.82,3.95,32.91,256.49,373.02,525.32,39.87,11.66,95.34
"John Tavares","JOHN.TAVARES","10-11","NYI","C","L",1990-09-20,19,79,273.27,93.54,88.02,89.17,89.61,93.98,27.96,1.93,235.65,32.07,321.73,39.07,441.81,51.24,33.38,2.14,26.03,203.58,282.66,390.57,31.24,11.87,93.98
"John Tavares","JOHN.TAVARES","11-12","NYI","C","L",1990-09-20,20,78,259.98,96.88,84.8,84.31,86.9,86.66,36.65,1.18,243.45,43.63,317.83,59.15,445.15,67.12,35.47,5.46,35.47,199.82,258.68,378.03,30.01,15.05,97.3
"John Tavares","JOHN.TAVARES","12-13","NYI","C","L",1990-09-20,21,45,163.75,100,93.95,92.65,92.13,96.69,22.45,0,154.56,9.96,213.29,16.92,291.78,24.91,24.54,0.84,22.45,144.6,196.37,266.87,23.7,14.53,100
"John Tavares","JOHN.TAVARES","13-14","NYI","C","L",1990-09-20,22,59,236.15,88.21,90.1,90.93,91.8,91.64,31.88,4.26,210.64,23.14,282.91,28.23,390.21,34.84,30.48,2.78,27.62,187.5,254.68,355.37,27.7,15.13,81.59
"John Tavares","JOHN.TAVARES","14-15","NYI","C","L",1990-09-20,23,82,298.92,95.71,89.06,89.87,91.01,92.66,43.31,1.94,299.65,36.8,412.67,46.53,518.35,51.23,45.55,3.61,41.37,262.85,366.14,467.12,41.94,14.45,94.73
"John Tavares","JOHN.TAVARES","15-16","NYI","C","L",1990-09-20,24,76,242.7,94.85,89.13,90.35,91.95,92.17,35.52,1.93,224.59,27.39,309.71,33.09,437.97,38.34,31.54,2.68,33.59,197.2,276.62,399.63,28.86,15.82,92.95
"John Tavares","JOHN.TAVARES","16-17","NYI","C","L",1990-09-20,25,75,233.55,84.38,86.55,86.92,87.95,88.27,22.85,4.23,231,35.9,325.86,49.03,418.61,57.35,34.16,4.54,18.62,195.1,276.83,361.26,29.62,9.89,88.22
"John Tavares","JOHN.TAVARES","17-18","NYI","C","L",1990-09-20,26,81,254.98,84.65,85.34,86.98,89,88.26,39.53,7.17,264.64,45.47,348.63,52.17,456.8,56.43,35.63,4.74,32.36,219.17,296.46,400.37,30.89,14.94,84.23
"John Tavares","JOHN.TAVARES","18-19","TOR","C","L",1990-09-20,27,78,210.28,86.94,86.82,88.89,89.81,90.98,33.75,5.07,253.54,38.48,361.46,45.2,451.53,51.23,40.35,4,28.68,215.06,316.26,400.3,36.35,13.31,86.82
"John Tavares","JOHN.TAVARES","19-20","TOR","C","L",1990-09-20,28,61,186.77,91.41,81.89,83.43,85.67,86.79,32.76,3.08,185.85,41.09,260.14,51.68,320.01,53.51,24.71,3.76,29.68,144.76,208.46,266.5,20.95,17.63,92.5
"Johnny Boychuk","JOHNNY.BOYCHUK","09-10","BOS","D","R",1984-01-19,25,51,60.3,100,87.34,88.56,90.08,93.33,7.36,0,56.42,8.18,79.47,10.27,103.77,11.43,7.28,0.52,7.36,48.24,69.2,92.34,6.76,13.05,100
"Johnny Boychuk","JOHNNY.BOYCHUK","10-11","BOS","D","R",1984-01-19,26,66,69.93,100,89.87,85.94,89.62,87.57,3.87,0,60.42,6.81,74.1,12.12,104.28,12.08,4.79,0.68,3.87,53.61,61.98,92.2,4.11,6.41,100
"Johnny Boychuk","JOHNNY.BOYCHUK","14-15","NYI","D","R",1984-01-19,30,72,188.72,92.38,88.85,88.75,90.28,90.63,24.86,2.05,170.96,21.45,238.54,30.24,305.63,32.9,24.86,2.57,22.81,149.51,208.3,272.73,22.29,14.54,90.44
"Johnny Boychuk","JOHNNY.BOYCHUK","15-16","NYI","D","R",1984-01-19,31,67,67.07,77.05,88.71,89.35,88.96,91.32,7.22,2.15,55.5,7.06,77.97,9.29,99.68,12.37,8,0.76,5.07,48.44,68.68,87.31,7.24,13.01,69.55
"Johnny Boychuk","JOHNNY.BOYCHUK","16-17","NYI","D","R",1984-01-19,32,64,115.18,68.61,88.6,89.64,90.79,91.33,8.96,4.1,106.71,13.73,160.82,18.59,207.89,21.1,15.27,1.45,4.86,92.98,142.23,186.79,13.82,8.4,70.14
"Johnny Boychuk","JOHNNY.BOYCHUK","18-19","NYI","D","R",1984-01-19,34,72,50,75.49,86.69,86.42,88.25,92.95,3.11,1.01,37.11,5.7,48.23,7.58,57,7.59,4.48,0.34,2.1,31.41,40.65,49.41,4.14,8.38,82.28
"Johnny Gaudreau","JOHNNY.GAUDREAU","14-15","CGY","L","L",1993-08-13,21,79,219.07,96.08,86.45,86.17,87.51,91.87,28.93,1.18,194.68,30.52,271.74,43.63,376.81,53.78,26.43,2.34,27.75,164.16,228.11,323.03,24.09,14.86,96.13
"Johnny Gaudreau","JOHNNY.GAUDREAU","15-16","CGY","L","L",1993-08-13,22,78,279.97,91.1,86.94,87.07,89,90.53,29.98,2.93,257.64,38.71,353.31,52.48,481.4,59.47,32.41,3.39,27.05,218.93,300.83,421.93,29.02,11.64,92.43
"Johnny Gaudreau","JOHNNY.GAUDREAU","16-17","CGY","L","L",1993-08-13,23,70,230.07,86.4,86.13,86.64,88.94,89.36,27.63,4.35,218.7,35.23,298.92,46.08,412.83,51.33,28.29,3.37,23.28,183.47,252.84,361.5,24.92,12.63,87.65
"Johnny Gaudreau","JOHNNY.GAUDREAU","17-18","CGY","L","L",1993-08-13,24,79,279.32,81.93,83.81,85.52,87.93,90.25,33.27,7.34,300.26,57.99,425.14,72.01,577.44,79.24,44.52,4.81,25.93,242.27,353.13,498.2,39.71,11.08,87.34
"Johnny Gaudreau","JOHNNY.GAUDREAU","18-19","CGY","L","L",1993-08-13,25,80,271.4,91.22,81.22,84.37,85.97,89.83,42.6,4.1,263.95,61.05,361.96,67.07,470.95,76.86,38.17,4.32,38.5,202.9,294.89,394.09,33.85,16.14,93.28
"Johnny Gaudreau","JOHNNY.GAUDREAU","19-20","CGY","L","L",1993-08-13,26,68,196.97,87.27,83.85,85.41,86.19,88.93,26.39,3.85,186.16,35.85,258.49,44.14,325.56,52.17,24.02,2.99,22.54,150.31,214.35,273.39,21.03,14.18,89.26
"Johnny Oduya","JOHNNY.ODUYA","07-08","N.J","D","L",1981-10-01,25,74,150.87,93.19,94.31,94.03,93.78,94.02,13.54,0.99,149.76,9.04,204.11,12.97,259.65,17.21,18.08,1.15,12.55,140.72,191.14,242.44,16.93,9.04,89.05
"Johnny Oduya","JOHNNY.ODUYA","08-09","N.J","D","L",1981-10-01,26,81,73.23,88.43,95.16,93.41,91.3,93.04,7.72,1.01,78.81,4.01,105.17,7.42,132.81,12.66,8.69,0.65,6.71,74.8,97.75,120.15,8.04,9.8,74.81
"Johnny Oduya","JOHNNY.ODUYA","09-10","N.J","D","L",1981-10-01,27,40,63.32,60.73,66.5,70,74.85,64.94,3.17,2.05,36.2,18.24,56.63,24.27,75.11,25.24,4.26,2.3,1.12,17.96,32.36,49.87,1.96,8.76,88.76
"Johnny Oduya","JOHNNY.ODUYA","10-11","ATL","D","L",1981-10-01,28,81,67.07,100,81.6,83.12,83.12,80.95,4.88,0,54.55,12.3,70.67,14.35,91.95,18.67,5.78,1.36,4.88,42.25,56.32,73.28,4.42,8.95,100
"Jon Merrill","JON.MERRILL","13-14","N.J","D","L",1992-02-03,21,52,76.95,100,82.14,82.28,83.83,78.31,5.25,0,54.31,11.81,68.48,14.75,90.6,17.48,5.09,1.41,5.25,42.5,53.73,73.12,3.68,9.67,100
"Jon Merrill","JON.MERRILL","14-15","N.J","D","L",1992-02-03,22,65,65.55,100,91.59,93.76,93.88,98.7,12.26,0,42.46,3.9,58.61,3.9,76.57,4.99,6.08,0.08,12.26,38.56,54.71,71.58,6,28.87,100
"Jon Sim","JON.SIM","08-09","NYI","L","L",1977-09-29,30,49,74.13,90.56,88.17,82.87,81.24,86.22,10.36,1.08,62.61,8.4,80.92,16.73,98.37,22.72,7.32,1.17,9.28,54.21,64.19,75.65,6.15,16.55,87.14
"Jonas Brodin","JONAS.BRODIN","12-13","MIN","D","L",1993-07-12,19,43,58.58,100,88.19,86.7,86.24,95.33,5.86,0,37.4,5.01,51.63,7.92,69.76,11.13,4.49,0.22,5.86,32.39,43.71,58.63,4.27,15.67,100
"Jonas Brodin","JONAS.BRODIN","13-14","MIN","D","L",1993-07-12,20,78,112.32,90.99,85.56,85.62,87.4,84.19,10,0.99,66.68,11.25,90.86,15.26,126.54,18.24,7.99,1.5,9.01,55.43,75.6,108.3,6.49,15,91.2
"Jonas Brodin","JONAS.BRODIN","14-15","MIN","D","L",1993-07-12,21,69,67.82,100,89.25,89.59,89.97,96.38,5.99,0,59.72,7.19,70.21,8.16,90.82,10.13,6.13,0.23,5.99,52.53,62.05,80.69,5.9,10.03,100
"Jonas Brodin","JONAS.BRODIN","16-17","MIN","D","L",1993-07-12,23,68,102.85,94.02,92.03,92.14,92.95,96,14.63,0.93,88.73,7.68,122.32,10.44,171.81,13.04,12.24,0.51,13.7,81.05,111.88,158.77,11.73,16.49,87.89
"Jonas Brodin","JONAS.BRODIN","17-18","MIN","D","L",1993-07-12,24,72,56.77,86.17,85.06,85.72,87.95,92.17,7.35,1.18,52.55,9.23,72.59,12.09,88.14,12.08,6,0.51,6.17,43.32,60.5,76.06,5.49,13.99,87.22
"Jonas Holos","JONAS.HOLOS","10-11","COL","D","R",1987-08-27,23,38,63.93,79,75.3,77.56,81.7,86.78,7.56,2.01,42.34,13.89,54.84,15.87,71.19,15.95,5.45,0.83,5.55,28.45,38.97,55.24,4.62,17.86,85.53
"Jonathan Cheechoo","JONATHAN.CHEECHOO","07-08","S.J","R","R",1980-07-15,27,69,229.92,88.43,86.41,87.03,88.49,91.42,24.46,3.2,217.98,34.27,282.12,42.03,368.71,47.97,29.83,2.8,21.26,183.71,240.09,320.74,27.03,11.22,90.66
"Jonathan Cheechoo","JONATHAN.CHEECHOO","08-09","S.J","R","R",1980-07-15,28,66,134.78,72.54,85.29,85.34,87.2,86.92,13.55,5.13,131.87,22.75,179.78,30.88,244.41,35.87,18.34,2.76,8.42,109.12,148.9,208.54,15.58,10.28,77.45
"Jonathan Cheechoo","JONATHAN.CHEECHOO","09-10","OTT","R","R",1980-07-15,29,59,66.15,63.14,85.27,85.05,86.28,82.9,1.73,1.01,51.25,8.85,68.85,12.1,87.29,13.88,6.01,1.24,0.72,42.4,56.75,73.41,4.77,3.38,88.59
"Jonathan Drouin","JONATHAN.DROUIN","14-15","T.B","L","L",1995-03-28,19,68,133.88,85.77,81.31,83.88,88.2,82.63,12.05,2,71.19,16.36,111.89,21.5,167.6,22.43,8.56,1.8,10.05,54.83,90.39,145.17,6.76,16.93,87.78
"Jonathan Drouin","JONATHAN.DROUIN","16-17","T.B","L","L",1995-03-28,21,73,221.8,90.06,86.79,87.79,89.6,90.95,33.9,3.74,190.4,28.99,270.44,37.6,357.38,41.49,22.4,2.23,30.16,161.41,232.84,315.89,20.17,17.8,87.1
"Jonathan Drouin","JONATHAN.DROUIN","17-18","MTL","L","L",1995-03-28,22,75,247.87,86.97,84.23,84.35,86.08,86.55,28.89,4.33,250.76,46.95,347.44,64.46,460.75,74.5,33.92,5.27,24.56,203.81,282.98,386.25,28.65,11.52,90.78
"Jonathan Drouin","JONATHAN.DROUIN","18-19","MTL","L","L",1995-03-28,23,77,230.73,88,79.14,83,85.32,87.68,21.85,2.98,186.84,49.24,272.54,55.83,366.21,63.02,21.84,3.07,18.87,137.6,216.71,303.19,18.77,11.69,93.95
"Jonathan Drouin","JONATHAN.DROUIN","19-20","MTL","L","L",1995-03-28,24,26,64.02,100,75.95,75.82,79.77,79.41,4.04,0,50.72,16.06,63.48,20.25,83.49,21.17,4.59,1.19,4.04,34.66,43.23,62.32,3.4,7.97,100
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","12-13","FLA","C","L",1993-06-04,19,47,113.48,100,87.27,86.22,86.86,86.45,12.77,0,95.87,13.99,121.61,19.44,149.46,22.61,12.06,1.89,12.77,81.88,102.17,126.85,10.17,13.32,100
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","13-14","FLA","C","L",1993-06-04,20,69,135.48,75.03,87.79,87.41,88.47,86.71,5.8,1.93,88.9,12.37,132.4,19.07,181.53,23.65,11.22,1.72,3.87,76.53,113.33,157.88,9.5,6.52,84.4
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","14-15","FLA","C","L",1993-06-04,21,79,180.28,82.8,85.32,85.74,87.3,88.17,18.68,3.88,157.89,27.16,208.48,34.67,262.21,38.14,18.48,2.48,14.8,130.73,173.81,224.07,16,11.83,85.71
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","15-16","FLA","C","L",1993-06-04,22,74,202.02,85.78,85.41,86.18,87.91,88.76,20.75,3.44,165.77,28.31,222.73,35.73,297.71,40.96,22.11,2.8,17.31,137.46,187,256.75,19.31,12.52,87.85
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","16-17","FLA","C","L",1993-06-04,23,30,77.37,83.66,89.26,91.12,92.21,88.93,9.52,1.86,84.95,10.22,127.24,12.4,158.07,13.36,12.85,1.6,7.66,74.73,114.84,144.71,11.25,11.21,81.8
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","17-18","FLA","C","L",1993-06-04,24,80,276.82,91.72,84.06,86.18,87.97,90.21,31.11,2.81,283.25,53.71,397.93,63.83,526.33,71.99,36.75,3.99,28.3,229.54,334.1,454.34,32.76,10.98,94.77
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","18-19","FLA","C","L",1993-06-04,25,82,276.6,84.01,82,83.86,85.74,84.99,46.17,8.79,267.51,58.74,382.53,73.6,496.68,82.61,34.83,6.15,37.38,208.77,308.93,414.07,28.68,17.26,85.04
"Jonathan Huberdeau","JONATHAN.HUBERDEAU","19-20","FLA","C","L",1993-06-04,26,69,243.15,94.47,81.03,83.44,86.55,86.42,36.21,2.12,234.86,54.98,335.34,66.56,462.3,71.86,31.68,4.98,34.09,179.88,268.78,390.44,26.7,15.42,96.14
"Jonathan Marchessault","JONATHAN.MARCHESSAULT","15-16","T.B","C","R",1990-12-27,24,44,125.67,92.96,83.95,84.73,86.36,92.11,14.27,1.08,101.76,19.46,141.24,25.46,182.5,28.82,12.96,1.11,13.19,82.3,115.78,153.68,11.85,14.02,94.45
"Jonathan Marchessault","JONATHAN.MARCHESSAULT","16-17","FLA","C","R",1990-12-27,25,73,199.78,87.17,87.94,90.16,91.48,89.47,21.4,3.15,195.17,26.76,274.56,29.97,355.17,33.06,24.9,2.93,18.25,168.41,244.59,322.11,21.97,10.96,88.23
"Jonathan Marchessault","JONATHAN.MARCHESSAULT","17-18","VGK","C","R",1990-12-27,26,75,188.67,92.52,89.06,89.03,89.68,95.02,24.86,2.01,199.97,24.57,279.7,34.47,371.52,42.74,27.64,1.45,22.85,175.4,245.23,328.78,26.19,12.43,91.82
"Jonathan Marchessault","JONATHAN.MARCHESSAULT","18-19","VGK","C","R",1990-12-27,27,82,219.37,95.36,83.73,86.2,88.46,87.68,24.24,1.18,214.73,41.73,297.7,47.66,391.46,51.08,28.55,4.01,23.06,173,250.04,340.38,24.54,11.29,97.17
"Jonathan Marchessault","JONATHAN.MARCHESSAULT","19-20","VGK","C","R",1990-12-27,28,64,145.45,94.7,91.72,92.83,94.16,95.27,19.31,1.08,172.71,15.59,225.95,17.45,300.12,18.6,22.58,1.12,18.23,157.12,208.5,281.52,21.46,11.18,93.07
"Jonathan Toews","JONATHAN.TOEWS","07-08","CHI","C","L",1988-04-29,19,63,222.55,94.84,90.52,90.84,90.92,93.46,33.08,1.8,187.28,19.61,244.93,24.71,313.74,31.33,24.29,1.7,31.28,167.67,220.22,282.41,22.59,17.66,90.82
"Jonathan Toews","JONATHAN.TOEWS","08-09","CHI","C","L",1988-04-29,20,82,321.8,97.64,88.1,88,90.04,89.87,40.96,0.99,283.58,38.3,385.64,52.57,496.75,54.95,29.28,3.3,39.97,245.28,333.07,441.8,25.98,14.44,97.42
"Jonathan Toews","JONATHAN.TOEWS","09-10","CHI","C","L",1988-04-29,21,75,226.27,97.54,93.97,93.24,93.72,94.95,36.85,0.93,248.25,15.93,347.65,25.22,478.73,32.09,32.17,1.71,35.92,232.32,322.43,446.64,30.46,14.84,94.16
"Jonathan Toews","JONATHAN.TOEWS","10-11","CHI","C","L",1988-04-29,22,79,243.22,93.38,86.59,88.43,89.85,88.15,38.64,2.74,249.71,38.68,340.18,44.53,436.59,49.34,33.32,4.48,35.9,211.03,295.65,387.25,28.84,15.47,92.92
"Jonathan Toews","JONATHAN.TOEWS","11-12","CHI","C","L",1988-04-29,23,58,191.4,100,91.16,91.24,90.86,92.64,20.43,0,173.29,16.8,224.95,21.59,305.46,30.73,21.15,1.68,20.43,156.49,203.36,274.73,19.47,11.79,100
"Jonathan Toews","JONATHAN.TOEWS","12-13","CHI","C","L",1988-04-29,24,46,126.02,76.66,85.9,87.03,90.09,88.45,13.43,4.09,106.34,17.45,144.43,21.53,221.42,24.37,12.64,1.65,9.34,88.89,122.9,197.05,10.99,12.63,76.56
"Jonathan Toews","JONATHAN.TOEWS","13-14","CHI","C","L",1988-04-29,25,75,240.98,87.5,84.78,86.49,88.5,89.66,34.01,4.86,228.07,40.95,333.85,52.13,440.53,57.23,29.32,3.38,29.15,187.12,281.72,383.3,25.94,14.91,88.13
"Jonathan Toews","JONATHAN.TOEWS","14-15","CHI","C","L",1988-04-29,26,79,269.3,90.61,88.94,89.84,91.56,92.06,31.57,3.27,262.54,32.64,369.46,41.79,524.01,48.29,33.72,2.91,28.3,229.9,327.67,475.72,30.81,12.02,89.98
"Jonathan Toews","JONATHAN.TOEWS","15-16","CHI","C","L",1988-04-29,27,80,192.02,100,91.38,91.7,93.06,94.23,26.57,0,170.26,16.07,232.72,21.06,308.56,23.02,24.35,1.49,26.57,154.19,211.66,285.54,22.86,15.61,100
"Jonathan Toews","JONATHAN.TOEWS","16-17","CHI","C","L",1988-04-29,28,71,187.2,77.31,84.45,84.13,85.63,87.67,20.37,5.98,185.35,34.12,234.07,44.15,312.37,52.42,22.19,3.12,14.39,151.23,189.92,259.95,19.07,10.99,82.47
"Jonathan Toews","JONATHAN.TOEWS","17-18","CHI","C","L",1988-04-29,29,74,231.75,96.56,85.8,86.51,89.41,89.49,24.39,0.87,214.86,35.57,304.78,47.53,448.25,53.12,26.23,3.08,23.52,179.29,257.25,395.13,23.15,11.35,97.55
"Jonathan Toews","JONATHAN.TOEWS","18-19","CHI","C","L",1988-04-29,30,80,263.17,92.84,84.97,86.87,89.09,90.33,38.13,2.94,246.76,43.65,335.14,50.67,444.41,54.4,31.3,3.35,35.19,203.11,284.47,390.01,27.95,15.45,93.26
"Jonathan Toews","JONATHAN.TOEWS","19-20","CHI","C","L",1988-04-29,31,69,230.65,77.95,83.83,86.33,88.69,89.11,24.71,6.99,232.49,44.86,315.93,50.02,416.15,53.09,31.49,3.85,17.72,187.63,265.91,363.06,27.64,10.63,84.42
"Joni Pitkanen","JONI.PITKANEN","07-08","EDM","D","L",1983-09-19,23,63,255.18,73.27,80.31,82.54,81.41,86.4,22.34,8.15,175.67,43.07,238.24,50.38,316.09,72.17,21.28,3.35,14.19,132.6,187.86,243.92,17.93,12.72,81.08
"Joni Pitkanen","JONI.PITKANEN","08-09","CAR","D","L",1983-09-19,24,70,283.67,94.47,84.35,85.58,87.24,86.18,34.31,2.01,243.48,45.18,338.81,57.08,466.67,68.23,30.06,4.82,32.3,198.3,281.73,398.44,25.24,14.09,95.55
"Joni Pitkanen","JONI.PITKANEN","09-10","CAR","D","L",1983-09-19,25,70,310.07,92.16,84.7,84.89,86.43,88.94,32.11,2.73,249.01,44.99,363.17,64.66,491.53,77.15,37.17,4.62,29.38,204.02,298.51,414.38,32.55,12.9,93.93
"Joni Pitkanen","JONI.PITKANEN","10-11","CAR","D","L",1983-09-19,26,71,290.58,90.17,84.98,85.31,87.59,89.06,27.62,3.01,215.48,38.08,305.56,52.6,425.95,60.36,26.53,3.26,24.61,177.4,252.96,365.59,23.27,12.82,92.1
"Joni Pitkanen","JONI.PITKANEN","11-12","CAR","D","L",1983-09-19,27,30,114.12,85.79,86.47,86.34,88.15,91.64,13.16,2.18,117.94,18.45,156.02,24.69,198.62,26.7,15.34,1.4,10.98,99.49,131.33,171.92,13.94,11.16,88.18
"Joni Pitkanen","JONI.PITKANEN","12-13","CAR","D","L",1983-09-19,28,22,70.12,100,87.99,84.93,85.34,86.19,4.93,0,50.31,6.87,74.11,13.15,101.72,17.48,6.68,1.07,4.93,43.44,60.96,84.24,5.61,9.8,100
"Joonas Donskoi","JOONAS.DONSKOI","15-16","S.J","R","R",1992-04-13,23,73,110.9,85.34,85.99,85.7,86.03,90.11,11.7,2.01,76.7,12.5,110.07,18.36,143.62,23.32,10.02,1.1,9.69,64.2,91.71,120.3,8.92,15.25,83.92
"Joonas Donskoi","JOONAS.DONSKOI","16-17","S.J","R","R",1992-04-13,24,61,84.97,84.63,93.13,89.16,89.67,93.15,5.12,0.93,73.48,5.42,90.78,11.04,123.02,14.17,8.16,0.6,4.19,68.06,79.74,108.85,7.56,6.97,82.84
"Joonas Donskoi","JOONAS.DONSKOI","17-18","S.J","R","R",1992-04-13,25,65,107.13,93.31,84.04,85.71,87.58,91.89,12.98,0.93,100.4,19.06,133.02,22.17,177.08,25.11,12.92,1.14,12.05,81.34,110.85,151.97,11.78,12.93,95.12
"Joonas Donskoi","JOONAS.DONSKOI","19-20","COL","R","R",1992-04-13,27,65,139.55,81.9,75.94,79.9,83.59,83.18,14.71,3.25,107.44,34.04,152.56,38.39,206.26,40.48,12.91,2.61,11.46,73.4,114.17,165.78,10.3,13.69,90.45
"Jordan Eberle","JORDAN.EBERLE","10-11","EDM","C","R",1990-05-15,20,69,173.63,100,78.37,78.69,82.95,84.69,14.86,0,114.22,31.52,149.65,40.53,217.51,44.7,13.72,2.48,14.86,82.7,109.12,172.81,11.24,13.01,100
"Jordan Eberle","JORDAN.EBERLE","11-12","EDM","C","R",1990-05-15,21,76,228.58,91.07,88.43,89.09,89.58,89.97,31.4,3.08,181.5,23.75,246.82,30.23,318.95,37.12,24.48,2.73,28.32,157.75,216.59,281.83,21.75,17.3,87.03
"Jordan Eberle","JORDAN.EBERLE","12-13","EDM","C","R",1990-05-15,22,44,149.83,95.52,88.38,87.2,86.8,85.98,18.55,0.87,118.45,15.57,155.73,22.86,208.04,31.64,14.6,2.38,17.68,102.88,132.87,176.4,12.22,15.66,94.41
"Jordan Eberle","JORDAN.EBERLE","13-14","EDM","C","R",1990-05-15,23,78,238.08,81.97,82.11,84.28,87.02,87.36,28.24,6.21,208.1,45.34,277.39,51.74,373.67,55.75,27.93,4.04,22.03,162.76,225.65,317.92,23.89,13.57,86.3
"Jordan Eberle","JORDAN.EBERLE","14-15","EDM","C","R",1990-05-15,24,76,208.22,83.42,87.16,86.79,89.12,87.79,26.01,5.17,180.84,26.63,255.82,38.94,364.5,44.5,25.32,3.52,20.84,154.21,216.88,320,21.8,14.38,80.59
"Jordan Eberle","JORDAN.EBERLE","15-16","EDM","C","R",1990-05-15,25,68,177.62,86.67,84.1,85.37,87.23,85.98,19.51,3,161.25,30.48,218.07,37.37,276.68,40.5,20.73,3.38,16.51,130.77,180.7,236.18,17.35,12.1,90.16
"Jordan Eberle","JORDAN.EBERLE","16-17","EDM","C","R",1990-05-15,26,80,182.73,86.05,88.69,89.07,91.2,89.88,23.51,3.81,166.21,21.2,235.3,28.87,338.01,32.63,23.44,2.64,19.7,145.01,206.43,305.38,20.8,14.14,82.03
"Jordan Eberle","JORDAN.EBERLE","17-18","NYI","C","R",1990-05-15,27,80,154.12,69.17,73.53,76.96,81.02,81.55,11.35,5.06,118.11,42.52,154.42,46.24,206.18,48.31,13.97,3.16,6.29,75.59,108.18,157.87,10.81,9.61,88.1
"Jordan Eberle","JORDAN.EBERLE","18-19","NYI","C","R",1990-05-15,28,76,218.57,100,83.53,85.91,88.25,90.4,23.54,0,202.88,40.01,275.57,45.18,346.81,46.16,28.9,3.07,23.54,162.87,230.39,300.65,25.83,11.6,100
"Jordan Eberle","JORDAN.EBERLE","19-20","NYI","C","R",1990-05-15,29,56,149.35,87.76,91.99,92.34,92.77,93.58,16.21,2.26,140.27,12.21,184.11,15.27,252.11,19.66,18.66,1.28,13.95,128.06,168.84,232.45,17.38,11.56,81.49
"Jordan Greenway","JORDAN.GREENWAY","18-19","MIN","L","L",1997-02-16,21,78,52.87,74.3,71.33,76.53,78.8,85.39,2.92,1.01,29.06,11.68,41.52,12.73,52.01,13.99,3.39,0.58,1.91,17.38,28.79,38.02,2.81,10.05,91.35
"Jordan Leopold","JORDAN.LEOPOLD","07-08","COL","D","L",1980-08-03,27,43,60.87,82.28,84.67,86.38,87.08,95.68,4.04,0.87,46.01,8.33,60.72,9.57,79.29,11.76,6.2,0.28,3.17,37.68,51.15,67.53,5.92,8.78,89.56
"Jordan Leopold","JORDAN.LEOPOLD","08-09","COL","D","L",1980-08-03,28,64,145.82,92.75,86.69,85.45,87.38,86.39,11.9,0.93,112.78,17.32,157.08,26.75,200.77,28.99,13.14,2.07,10.97,95.46,130.33,171.78,11.07,10.55,94.63
"Jordan Leopold","JORDAN.LEOPOLD","09-10","FLA","D","L",1980-08-03,29,61,65.68,84.39,78.47,80.79,83.6,84.77,5.84,1.08,47.75,13.1,67.36,16.02,95.18,18.67,6.9,1.24,4.76,34.65,51.34,76.51,5.66,12.23,91.76
"Jordan Leopold","JORDAN.LEOPOLD","10-11","BUF","D","L",1980-08-03,30,71,192.7,80.71,82.97,83.82,85.56,86.93,22.85,5.46,169.81,34.85,232.71,44.91,307.82,51.94,21.01,3.16,17.39,134.96,187.8,255.88,17.85,13.46,84.33
"Jordan Leopold","JORDAN.LEOPOLD","11-12","BUF","D","L",1980-08-03,31,77,158.45,85.64,78.97,79.47,82.91,79.03,11.99,2.01,131.22,34.94,170.87,44.13,238.67,49.19,13,3.45,9.98,96.28,126.74,189.48,9.55,9.14,94.25
"Jordan Leopold","JORDAN.LEOPOLD","12-13","BUF","D","L",1980-08-03,32,24,53.03,66.77,91.05,86.18,87.51,90.25,2.17,1.08,41.72,4.1,52.32,8.39,66.55,9.5,4.26,0.46,1.09,37.62,43.93,57.05,3.8,5.2,73.66
"Jordan Oesterle","JORDAN.OESTERLE","17-18","CHI","D","L",1992-06-25,25,54,58.87,100,79.01,80.77,85.68,82.45,5.67,0,45.62,12.12,67.79,16.14,101.93,17.03,5.92,1.26,5.67,33.5,51.65,84.9,4.66,12.43,100
