"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS%","NZS%","DZS%","OTF%","OZF%","NZF%","DZF%","Ice_F","Ice_A","Ice%"
"Mats Sundin","MATS.SUNDIN","08-09","VAN","C","R",1971-02-13,37,40,133.32,3.33,49.6,53.9,9.09,2.6,34.42,79.88,15.85,4.27,1,0,0
"Mats Zuccarello","MATS.ZUCCARELLO","10-11","NYR","C","L",1987-09-01,23,40,104.97,2.62,44.11,55.56,8.33,2.78,33.33,77.97,15.25,6.78,1,0,0
"Mats Zuccarello","MATS.ZUCCARELLO","13-14","NYR","C","L",1987-09-01,26,76,200.95,2.64,48.45,40.93,9.3,2.33,47.44,75.88,19.1,5.03,4,0,0
"Mats Zuccarello","MATS.ZUCCARELLO","14-15","NYR","C","L",1987-09-01,27,74,150.32,2.03,41.58,34.64,11.73,3.35,50.28,70.27,22.3,7.43,4,0,0
"Mats Zuccarello","MATS.ZUCCARELLO","15-16","NYR","C","L",1987-09-01,28,78,217.95,2.79,59.39,66.83,11.54,1.44,20.19,79.26,13.7,7.04,9,0,0
"Mats Zuccarello","MATS.ZUCCARELLO","16-17","NYR","C","L",1987-09-01,29,76,217.35,2.86,55.69,59.36,10.96,1.83,27.85,79.53,15.35,5.12,3,0,0
"Mats Zuccarello","MATS.ZUCCARELLO","17-18","NYR","C","L",1987-09-01,30,78,218.08,2.8,56.6,71,7.5,0,21.5,86.22,9.45,4.33,6,0,0
"Mats Zuccarello","MATS.ZUCCARELLO","18-19","NYR","C","L",1987-09-01,31,45,135.52,3.01,63.36,70.43,16.52,1.74,11.3,79.88,16.46,3.66,3,0,0
"Mats Zuccarello","MATS.ZUCCARELLO","19-20","MIN","C","L",1987-09-01,32,63,157.97,2.51,48.5,52.94,8.5,0,38.56,78.71,17.42,3.87,2,0,0
"Matt Beleskey","MATT.BELESKEY","13-14","ANA","L","L",1988-06-07,25,55,68.72,1.25,21.89,34.44,11.11,1.11,53.33,71.88,20.31,7.81,3,0,0
"Matt Beleskey","MATT.BELESKEY","14-15","ANA","L","L",1988-06-07,26,63,99.18,1.57,29.1,45.61,9.65,0,44.74,79.09,17.27,3.64,2,0,0
"Matt Beleskey","MATT.BELESKEY","15-16","BOS","L","L",1988-06-07,27,76,97.17,1.28,26.67,31.85,7.41,0.74,60,77.42,15.05,7.53,2,0,0
"Matt Beleskey","MATT.BELESKEY","16-17","BOS","L","L",1988-06-07,28,47,71.57,1.52,29.85,29.76,9.52,1.19,59.52,72.88,20.34,6.78,2,0,0
"Matt Benning","MATT.BENNING","17-18","EDM","D","R",1994-05-25,23,70,64.33,0.92,20.55,32.95,9.09,2.27,55.68,79.1,14.93,5.97,1,0,0
"Matt Calvert","MATT.CALVERT","13-14","CBJ","L","L",1989-12-24,23,54,86.8,1.61,27.54,47.57,6.8,0,45.63,82.76,14.94,2.3,0,0,0
"Matt Carle","MATT.CARLE","07-08","S.J","D","L",1984-09-25,22,62,191.37,3.09,40.93,30.65,23.12,1.61,44.62,57.45,35.64,6.91,4,0,0
"Matt Carle","MATT.CARLE","08-09","PHI","D","L",1984-09-25,23,64,151.03,2.36,42.35,34.42,12.34,4.55,48.7,74.17,19.87,5.96,0,1,100
"Matt Carle","MATT.CARLE","09-10","PHI","D","L",1984-09-25,24,80,200.37,2.5,40.62,31.2,11.6,2.8,54.4,72.19,21.39,6.42,2,1,33.33
"Matt Carle","MATT.CARLE","10-11","PHI","D","L",1984-09-25,25,82,188.6,2.3,38,29.44,10.82,4.76,54.98,67.5,23.75,8.75,0,0,0
"Matt Carle","MATT.CARLE","11-12","PHI","D","L",1984-09-25,26,80,216.63,2.71,39.62,33.19,9.36,2.98,54.47,75.69,17.68,6.63,2,0,0
"Matt Carle","MATT.CARLE","12-13","T.B","D","L",1984-09-25,27,48,122.5,2.55,45.44,35.71,11.9,2.38,50,66.1,27.12,6.78,2,0,0
"Matt Carle","MATT.CARLE","13-14","T.B","D","L",1984-09-25,28,82,117.47,1.43,26.43,22.58,9.03,3.87,64.52,65.59,24.73,9.68,1,0,0
"Matt Cooke","MATT.COOKE","09-10","PIT","L","L",1978-09-07,31,78,73.6,0.94,14.9,33.94,11.01,2.75,52.29,65.71,25.71,8.57,0,0,0
"Matt Cooke","MATT.COOKE","10-11","PIT","L","L",1978-09-07,32,67,52.73,0.79,12.48,32.05,16.67,1.28,50,66.18,29.41,4.41,2,0,0
"Matt Cooke","MATT.COOKE","11-12","PIT","L","L",1978-09-07,33,80,97.22,1.22,21.09,23.08,15.38,2.8,58.74,51.06,38.3,10.64,2,0,0
"Matt Cullen","MATT.CULLEN","07-08","CAR","C","L",1976-11-02,30,59,293.52,4.97,58.31,56.65,28.33,0.86,14.16,62.91,32.05,5.04,7,0,0
"Matt Cullen","MATT.CULLEN","08-09","CAR","C","L",1976-11-02,31,68,138.3,2.03,26.81,45.83,8.33,4.17,41.67,77.42,16.13,6.45,1,0,0
"Matt Cullen","MATT.CULLEN","09-10","CAR","C","L",1976-11-02,32,59,199.37,3.38,50.96,60.85,11.11,1.06,26.98,78.48,17.94,3.59,2,0,0
"Matt Cullen","MATT.CULLEN","09-10","OTT","C","L",1976-11-02,32,21,80.95,3.85,59.21,67.21,9.84,1.64,21.31,76.14,17.05,6.82,0,0,0
"Matt Cullen","MATT.CULLEN","10-11","MIN","C","L",1976-11-02,33,77,239.42,3.11,55.23,62.96,5.56,2.31,29.17,82.53,13.38,4.09,1,0,0
"Matt Cullen","MATT.CULLEN","11-12","MIN","C","L",1976-11-02,34,73,194.57,2.67,50.92,51.53,10.2,2.55,35.71,77.07,20,2.93,0,0,0
"Matt Cullen","MATT.CULLEN","12-13","MIN","C","L",1976-11-02,35,41,80.83,1.97,33.8,30.97,8.85,2.65,57.52,71.88,20.31,7.81,2,0,0
"Matt Cullen","MATT.CULLEN","13-14","NSH","C","L",1976-11-02,36,75,169.13,2.26,44.61,40.59,7.65,1.18,50.59,79.85,14.93,5.22,2,0,0
"Matt D'agostini","MATT.D'AGOSTINI","08-09","MTL","R","R",1986-10-23,21,52,106.07,2.04,28.33,49.62,10.53,1.5,38.35,70.31,21.88,7.81,2,0,0
"Matt D'agostini","MATT.D'AGOSTINI","10-11","STL","R","R",1986-10-23,23,82,134.95,1.65,29.34,36.65,4.97,0,58.39,80.15,14.5,5.34,0,0,0
"Matt D'agostini","MATT.D'AGOSTINI","11-12","STL","R","R",1986-10-23,24,55,97,1.76,32.78,46.09,8.59,1.56,43.75,78.64,15.53,5.83,2,0,0
"Matt D'agostini","MATT.D'AGOSTINI","13-14","BUF","R","R",1986-10-23,26,47,86.03,1.83,32.07,30.09,9.73,3.54,56.64,59.52,27.38,13.1,1,0,0
"Matt Donovan","MATT.DONOVAN","13-14","NYI","D","L",1990-05-09,23,51,85.4,1.67,28.54,32.32,14.14,4.04,49.49,68.48,23.91,7.61,3,0,0
"Matt Duchene","MATT.DUCHENE","09-10","COL","C","L",1991-01-16,18,81,242.5,2.99,49.23,51.71,13.25,0.85,34.19,78.06,19.42,2.52,0,0,0
"Matt Duchene","MATT.DUCHENE","10-11","COL","C","L",1991-01-16,19,79,224.83,2.85,52.36,55.77,9.13,1.44,33.65,83.26,14.16,2.58,0,0,0
"Matt Duchene","MATT.DUCHENE","11-12","COL","C","L",1991-01-16,20,55,136.07,2.47,49.32,46.09,13.04,1.74,39.13,79.71,18.12,2.17,1,0,0
"Matt Duchene","MATT.DUCHENE","12-13","COL","C","L",1991-01-16,21,47,128.77,2.74,57.33,64.91,9.65,0.88,24.56,84.83,11.03,4.14,1,0,0
"Matt Duchene","MATT.DUCHENE","13-14","COL","C","L",1991-01-16,22,69,193.23,2.8,53.65,53.38,16.89,0.68,29.05,80.37,17.76,1.87,2,0,0
"Matt Duchene","MATT.DUCHENE","14-15","COL","C","L",1991-01-16,23,81,179.15,2.21,44.65,45.73,6.1,1.22,46.95,80.7,12.28,7.02,3,0,0
"Matt Duchene","MATT.DUCHENE","15-16","COL","C","L",1991-01-16,24,74,207.32,2.8,50.79,48.39,9.68,2.69,39.25,83.04,12.95,4.02,1,0,0
"Matt Duchene","MATT.DUCHENE","16-17","COL","C","L",1991-01-16,25,73,187.1,2.56,48.84,47.25,10.99,2.2,39.56,76.96,16.75,6.28,5,0,0
"Matt Duchene","MATT.DUCHENE","17-18","OTT","C","L",1991-01-16,26,68,184.75,2.72,55.83,57.75,14.08,2.11,26.06,83.73,12.92,3.35,2,0,0
"Matt Duchene","MATT.DUCHENE","18-19","CBJ","C","L",1991-01-16,27,21,53.62,2.55,61.7,76.6,14.89,0,8.51,84.85,15.15,0,0,0,0
"Matt Duchene","MATT.DUCHENE","18-19","OTT","C","L",1991-01-16,27,50,131.42,2.63,57.08,58.33,14.81,1.85,25,74.84,16.98,8.18,2,0,0
"Matt Duchene","MATT.DUCHENE","19-20","NSH","C","L",1991-01-16,28,65,172.63,2.66,50.16,58.49,8.81,2.52,30.19,83.94,11.92,4.15,1,0,0
"Matt Dumba","MATT.DUMBA","14-15","MIN","D","R",1994-07-25,20,56,89.6,1.6,32.9,26.55,8.85,2.65,61.95,71.79,24.36,3.85,0,0,0
"Matt Dumba","MATT.DUMBA","15-16","MIN","D","R",1994-07-25,21,79,175.53,2.22,40.57,44.13,9.5,2.23,44.13,78.8,17.39,3.8,1,0,0
"Matt Dumba","MATT.DUMBA","16-17","MIN","D","R",1994-07-25,22,76,171,2.25,48.51,44.87,10.26,1.92,42.95,79.66,17.51,2.82,0,0,0
"Matt Dumba","MATT.DUMBA","17-18","MIN","D","R",1994-07-25,23,81,191.13,2.36,49.55,47.09,6.4,0,46.51,82.8,15.59,1.61,2,0,0
"Matt Dumba","MATT.DUMBA","18-19","MIN","D","R",1994-07-25,24,31,85.18,2.75,52.63,67.09,5.06,2.53,25.32,82.83,13.13,4.04,0,0,0
"Matt Dumba","MATT.DUMBA","19-20","MIN","D","R",1994-07-25,25,67,183.08,2.73,51.16,38.22,10.19,1.27,50.32,74.01,19.77,6.21,5,0,0
"Matt Gilroy","MATT.GILROY","09-10","NYR","D","R",1984-07-20,25,69,102.68,1.49,25.05,19.71,11.68,6.57,62.04,53.09,33.33,13.58,0,0,0
"Matt Gilroy","MATT.GILROY","10-11","NYR","D","R",1984-07-20,26,55,72.07,1.31,21.4,29.73,16.22,2.7,51.35,61.97,29.58,8.45,1,0,0
"Matt Grzelcyk","MATT.GRZELCYK","17-18","BOS","D","L",1994-01-05,23,61,67.83,1.11,23.11,29.21,15.73,4.49,50.56,64.86,27.03,8.11,2,0,0
"Matt Grzelcyk","MATT.GRZELCYK","18-19","BOS","D","L",1994-01-05,24,65,102.6,1.58,33.3,28.35,12.6,3.15,55.91,62.64,28.57,8.79,2,0,0
"Matt Grzelcyk","MATT.GRZELCYK","19-20","BOS","D","L",1994-01-05,25,68,108.15,1.59,30.72,28.03,15.91,3.03,53.03,68.1,24.14,7.76,2,0,0
"Matt Hunwick","MATT.HUNWICK","08-09","BOS","D","L",1985-05-21,23,52,82.4,1.58,25.79,47,12,2,39,73.91,20.65,5.43,2,0,0
"Matt Hunwick","MATT.HUNWICK","10-11","BOS","D","L",1985-05-21,25,22,50.55,2.3,35.64,35.85,13.21,7.55,43.4,60.71,26.79,12.5,0,0,0
"Matt Hunwick","MATT.HUNWICK","10-11","COL","D","L",1985-05-21,25,50,77.27,1.55,28.94,21.9,12.38,3.81,61.9,53.33,31.67,15,0,0,0
"Matt Irwin","MATT.IRWIN","12-13","S.J","D","L",1987-11-29,24,36,66.47,1.85,34.86,34.07,12.09,5.49,48.35,65.62,21.88,12.5,1,1,50
"Matt Irwin","MATT.IRWIN","13-14","S.J","D","L",1987-11-29,25,62,124.9,2.01,35.15,27.61,9.82,6.75,55.83,57.55,27.36,15.09,2,0,0
"Matt Irwin","MATT.IRWIN","14-15","S.J","D","L",1987-11-29,26,53,70.92,1.34,26.45,26.53,8.16,5.1,60.2,62.07,24.14,13.79,0,0,0
"Matt Moulson","MATT.MOULSON","09-10","NYI","L","L",1983-11-01,25,79,245.77,3.11,46.54,51.29,11.64,0.43,36.64,82.52,14.23,3.25,2,0,0
"Matt Moulson","MATT.MOULSON","10-11","NYI","L","L",1983-11-01,26,82,271.5,3.31,54.2,60.32,8.73,3.17,27.78,80.26,15.21,4.53,1,0,0
"Matt Moulson","MATT.MOULSON","11-12","NYI","L","L",1983-11-01,27,78,257.03,3.3,64.21,72.73,11.93,0,15.34,83.28,15.08,1.64,0,0,0
"Matt Moulson","MATT.MOULSON","12-13","NYI","L","L",1983-11-01,28,44,155.8,3.54,64.96,69.05,14.29,1.59,15.08,82.74,12.69,4.57,2,1,33.33
"Matt Moulson","MATT.MOULSON","13-14","BUF","L","L",1983-11-01,29,42,137.27,3.27,59.79,62.39,15.38,1.71,20.51,78.21,17.31,4.49,0,0,0
"Matt Moulson","MATT.MOULSON","13-14","MIN","L","L",1983-11-01,29,20,55.5,2.77,53.15,53.06,18.37,4.08,24.49,75.38,21.54,3.08,0,0,0
"Matt Moulson","MATT.MOULSON","14-15","BUF","L","L",1983-11-01,30,73,207.27,2.84,58.68,58.96,15.61,2.89,22.54,76.69,16.53,6.78,5,0,0
"Matt Moulson","MATT.MOULSON","15-16","BUF","L","L",1983-11-01,31,79,156.8,1.98,36.87,42.25,12.3,0,45.45,73.55,23.87,2.58,1,0,0
"Matt Moulson","MATT.MOULSON","16-17","BUF","L","L",1983-11-01,32,78,170.25,2.18,45.14,51.37,6.56,3.28,38.8,80.65,13.98,5.38,2,0,0
"Matt Nieto","MATT.NIETO","13-14","S.J","L","L",1992-11-05,20,66,55.28,0.84,14.64,23.91,8.7,3.26,64.13,59.09,31.82,9.09,1,0,0
"Matt Nieto","MATT.NIETO","14-15","S.J","L","L",1992-11-05,21,72,69.5,0.97,17.92,28.85,10.58,3.85,56.73,59.42,27.54,13.04,2,0,0
"Matt Niskanen","MATT.NISKANEN","07-08","DAL","D","R",1986-12-06,20,78,168.98,2.17,31.37,24.02,20.67,5.59,49.72,52.63,38.16,9.21,2,0,0
"Matt Niskanen","MATT.NISKANEN","08-09","DAL","D","R",1986-12-06,21,80,203.45,2.54,36.54,40.19,15.79,0.96,43.06,72.77,24.75,2.48,1,0,0
"Matt Niskanen","MATT.NISKANEN","09-10","DAL","D","R",1986-12-06,22,73,217.45,2.98,46.02,51.4,9.35,3.27,35.98,80.88,13.94,5.18,1,0,0
"Matt Niskanen","MATT.NISKANEN","10-11","DAL","D","R",1986-12-06,23,45,95.82,2.13,33.88,46.73,13.08,1.87,38.32,75.21,19.01,5.79,2,0,0
"Matt Niskanen","MATT.NISKANEN","11-12","PIT","D","R",1986-12-06,24,73,166.08,2.28,39.72,37.71,17.71,2.86,41.71,69.7,27.27,3.03,0,0,0
"Matt Niskanen","MATT.NISKANEN","12-13","PIT","D","R",1986-12-06,25,39,80.42,2.06,36.82,43.75,18.75,2.5,35,66.98,26.42,6.6,2,0,0
"Matt Niskanen","MATT.NISKANEN","13-14","PIT","D","R",1986-12-06,26,81,241.87,2.99,55.38,56.22,9.45,1.99,32.34,78.57,12.86,8.57,9,0,0
"Matt Niskanen","MATT.NISKANEN","14-15","WSH","D","R",1986-12-06,27,80,87.28,1.09,23.68,39.71,15.44,2.21,42.65,70.97,24.19,4.84,1,0,0
"Matt Niskanen","MATT.NISKANEN","15-16","WSH","D","R",1986-12-06,28,80,195.82,2.45,48.87,51.35,10.81,2.16,35.68,77.09,17.62,5.29,2,0,0
"Matt Niskanen","MATT.NISKANEN","16-17","WSH","D","R",1986-12-06,29,76,139.12,1.83,36.11,41.78,10.96,3.42,43.84,77.3,14.72,7.98,3,0,0
"Matt Niskanen","MATT.NISKANEN","19-20","PHI","D","R",1986-12-06,32,68,138.63,2.04,38.75,24.12,10,1.76,64.12,66.33,24.49,9.18,0,0,0
"Matt Pettinger","MATT.PETTINGER","07-08","WSH","L","L",1980-10-22,26,56,71.28,1.27,19.77,30.59,18.82,1.18,49.41,59.7,35.82,4.48,0,0,0
"Matt Read","MATT.READ","11-12","PHI","R","R",1986-06-14,25,77,189.87,2.47,36.18,35.32,9.17,1.38,54.13,73.29,19.88,6.83,3,0,0
"Matt Read","MATT.READ","12-13","PHI","R","R",1986-06-14,26,42,78.05,1.86,31.74,23.3,10.68,2.91,63.11,56.25,35.94,7.81,0,0,0
"Matt Read","MATT.READ","13-14","PHI","R","R",1986-06-14,27,75,120.27,1.6,27.24,26.58,13.92,3.8,55.7,57,33,10,2,0,0
"Matt Read","MATT.READ","14-15","PHI","R","R",1986-06-14,28,79,128.12,1.62,31.15,26.92,13.74,4.4,54.95,56.88,30.28,12.84,3,0,0
"Matt Read","MATT.READ","15-16","PHI","R","R",1986-06-14,29,79,102.53,1.3,22.88,24.68,12.66,2.53,60.13,64.29,28.57,7.14,1,0,0
"Matt Stajan","MATT.STAJAN","07-08","TOR","C","L",1983-12-19,23,82,144.77,1.77,25.52,23.35,14.72,5.08,56.85,55.92,34.21,9.87,4,0,0
"Matt Stajan","MATT.STAJAN","08-09","TOR","C","L",1983-12-19,24,74,173.42,2.34,36.27,47.6,10.58,2.88,38.94,74.04,19.23,6.73,3,0,0
"Matt Stajan","MATT.STAJAN","09-10","CGY","C","L",1983-12-19,25,27,74.72,2.77,52.08,56.92,9.23,1.54,32.31,80.72,15.66,3.61,1,0,0
"Matt Stajan","MATT.STAJAN","09-10","TOR","C","L",1983-12-19,25,54,147.32,2.73,43.93,62.4,13.6,1.6,22.4,75.94,19.25,4.81,4,0,0
"Matt Stajan","MATT.STAJAN","10-11","CGY","C","L",1983-12-19,26,76,79.9,1.05,16.81,44.55,6.36,1.82,47.27,79.35,14.13,6.52,0,0,0
"Matt Taormina","MATT.TAORMINA","10-11","N.J","D","L",1986-10-20,23,17,52,3.06,55.87,47.37,18.42,0,34.21,74.47,23.4,2.13,0,0,0
"Matthew Lombardi","MATTHEW.LOMBARDI","07-08","CGY","C","L",1982-03-18,25,82,91.85,1.12,16.43,18.01,9.32,4.35,68.32,53.16,32.91,13.92,1,0,0
"Matthew Lombardi","MATTHEW.LOMBARDI","08-09","ARI","C","L",1982-03-18,26,18,63.82,3.55,51.37,44.64,10.71,1.79,42.86,76.92,16.92,6.15,1,0,0
"Matthew Lombardi","MATTHEW.LOMBARDI","08-09","CGY","C","L",1982-03-18,26,48,89.32,1.86,25.84,30.08,13.82,2.44,53.66,64.71,28.24,7.06,1,0,0
"Matthew Lombardi","MATTHEW.LOMBARDI","09-10","ARI","C","L",1982-03-18,27,76,256.43,3.37,51.55,57.66,11.26,1.35,29.73,79.63,15.93,4.44,3,1,25
"Matthew Tkachuk","MATTHEW.TKACHUK","16-17","CGY","L","L",1997-12-11,18,74,153.53,2.07,38.6,25.95,8.65,1.62,63.78,68.85,21.31,9.84,5,0,0
"Matthew Tkachuk","MATTHEW.TKACHUK","17-18","CGY","L","L",1997-12-11,19,67,197.37,2.95,52.46,48.09,10.38,1.09,40.44,80.1,15.92,3.98,2,1,33.33
"Matthew Tkachuk","MATTHEW.TKACHUK","18-19","CGY","L","L",1997-12-11,20,78,253.68,3.25,57.99,63.51,11.85,0.95,23.7,83.33,14.39,2.27,2,0,0
"Matthew Tkachuk","MATTHEW.TKACHUK","19-20","CGY","L","L",1997-12-11,21,67,190.85,2.85,62.5,71.32,13.95,0,14.73,86.55,12.56,0.9,0,0,0
"Mattias Ekholm","MATTIAS.EKHOLM","15-16","NSH","D","L",1990-05-24,25,82,92.85,1.13,21.66,36.36,7.27,3.64,52.73,80,11.25,8.75,0,0,0
"Mattias Ekholm","MATTIAS.EKHOLM","16-17","NSH","D","L",1990-05-24,26,81,116.17,1.43,27.34,45.04,9.92,3.82,41.22,76.47,15.97,7.56,1,0,0
"Mattias Ekholm","MATTIAS.EKHOLM","17-18","NSH","D","L",1990-05-24,27,78,151.15,1.94,35.27,42.68,15.24,1.22,40.85,75.97,20.13,3.9,2,2,50
"Mattias Ekholm","MATTIAS.EKHOLM","18-19","NSH","D","L",1990-05-24,28,79,108.75,1.38,26.23,38.89,11.11,2.78,47.22,71.2,21.6,7.2,1,0,0
"Mattias Ekholm","MATTIAS.EKHOLM","19-20","NSH","D","L",1990-05-24,29,67,88.27,1.32,24.8,30.53,6.11,1.53,61.83,78.95,14.47,6.58,2,0,0
"Mattias Janmark","MATTIAS.JANMARK","17-18","DAL","C","L",1992-12-08,24,78,125,1.6,31.98,33.53,10.4,3.47,52.6,68.22,20.56,11.21,3,0,0
"Mattias Ohlund","MATTIAS.OHLUND","07-08","VAN","D","L",1976-09-09,31,53,184.42,3.48,49.01,38.54,15.62,2.6,43.23,66.04,27.36,6.6,3,0,0
"Mattias Ohlund","MATTIAS.OHLUND","08-09","VAN","D","L",1976-09-09,32,81,191.72,2.37,33.63,30.56,9.13,2.78,57.54,71.84,21.26,6.9,3,0,0
"Mattias Ohlund","MATTIAS.OHLUND","09-10","T.B","D","L",1976-09-09,33,67,81.23,1.21,18.49,29.6,12,7.2,51.2,56.52,26.09,17.39,1,0,0
"Mattias Tedenby","MATTIAS.TEDENBY","10-11","N.J","L","L",1990-02-21,20,56,108.33,1.93,39.03,30.88,7.35,2.21,59.56,75.9,19.28,4.82,1,0,0
"Max Comtois","MAX.COMTOIS","19-20","ANA","L","L",1999-01-08,20,28,63.5,2.27,46.44,52.17,10.14,0,37.68,81.36,15.25,3.39,1,0,0
"Max Domi","MAX.DOMI","15-16","ARI","C","L",1995-03-02,20,81,237.62,2.93,48.82,43.08,13.46,1.15,42.31,73.7,20.37,5.93,3,0,0
"Max Domi","MAX.DOMI","16-17","ARI","C","L",1995-03-02,21,56,149.72,2.67,53.52,65.38,13.08,0.77,20.77,80,16.47,3.53,3,0,0
"Max Domi","MAX.DOMI","17-18","ARI","C","L",1995-03-02,22,81,211.9,2.62,53.55,53.85,12.82,1.54,31.79,80.67,15.55,3.78,3,0,0
"Max Domi","MAX.DOMI","18-19","MTL","C","L",1995-03-02,23,78,210.18,2.69,53.64,55.08,11.23,1.6,32.09,80.19,17.45,2.36,0,0,0
"Max Domi","MAX.DOMI","19-20","MTL","C","L",1995-03-02,24,68,160.95,2.37,50.94,57.59,8.23,0.63,33.54,83.91,12.07,4.02,4,0,0
"Max Pacioretty","MAX.PACIORETTY","10-11","MTL","L","L",1988-11-20,21,37,88.78,2.4,41.53,55.79,10.53,1.05,32.63,79.65,17.7,2.65,1,0,0
"Max Pacioretty","MAX.PACIORETTY","11-12","MTL","L","L",1988-11-20,22,79,247.25,3.13,52.12,54.44,12.5,1.61,31.45,79.26,16.05,4.68,3,0,0
"Max Pacioretty","MAX.PACIORETTY","12-13","MTL","L","L",1988-11-20,23,44,131.33,2.98,44.93,53.49,14.73,3.88,27.91,77.63,18.42,3.95,0,0,0
"Max Pacioretty","MAX.PACIORETTY","13-14","MTL","L","L",1988-11-20,24,72,217.73,3.02,52.68,61.78,12.57,1.57,24.08,80.31,15.35,4.33,5,1,16.67
"Max Pacioretty","MAX.PACIORETTY","14-15","MTL","L","L",1988-11-20,25,78,205.73,2.64,52.37,68.32,11.88,1.49,18.32,83.83,12.77,3.4,3,0,0
"Max Pacioretty","MAX.PACIORETTY","15-16","MTL","L","L",1988-11-20,26,79,236.27,2.99,54.61,63.37,13.99,1.65,20.99,78.85,17.2,3.94,2,0,0
"Max Pacioretty","MAX.PACIORETTY","16-17","MTL","L","L",1988-11-20,27,81,216.03,2.67,57.91,64.8,12.85,0.56,21.79,80.26,16.31,3.43,2,0,0
"Max Pacioretty","MAX.PACIORETTY","17-18","MTL","L","L",1988-11-20,28,62,194.48,3.14,61.59,70.44,10.69,1.26,17.61,82.43,15.48,2.09,1,0,0
"Max Pacioretty","MAX.PACIORETTY","18-19","VGK","L","L",1988-11-20,29,66,166.3,2.52,53.7,62.96,7.41,0.74,28.89,86.19,11.6,2.21,2,0,0
"Max Pacioretty","MAX.PACIORETTY","19-20","VGK","L","L",1988-11-20,30,69,172.63,2.5,55.32,61.25,10,1.25,27.5,82.69,14.9,2.4,2,0,0
"Maxim Afinogenov","MAXIM.AFINOGENOV","07-08","BUF","R","L",1979-09-04,28,55,177.97,3.24,43.09,27.43,13.71,4.57,54.29,61.99,28.65,9.36,2,0,0
"Maxim Afinogenov","MAXIM.AFINOGENOV","08-09","BUF","R","L",1979-09-04,29,48,108.75,2.27,32.68,33.86,7.87,3.15,55.12,72.55,20.59,6.86,0,0,0
"Maxim Afinogenov","MAXIM.AFINOGENOV","09-10","ATL","R","L",1979-09-04,30,82,253.47,3.09,47.96,46.4,8.8,2,42.8,75.86,18.1,6.03,1,0,0
"Maxime Lajoie","MAXIME.LAJOIE","18-19","OTT","D","L",1997-11-05,20,55,92.2,1.68,34.01,40.52,7.76,1.72,50,74.07,20.99,4.94,0,0,0
"Melker Karlsson","MELKER.KARLSSON","14-15","S.J","C","R",1990-07-18,24,53,55.05,1.04,20.46,27.71,9.64,6.02,56.63,60.42,27.08,12.5,0,0,0
"Michael Amadio","MICHAEL.AMADIO","19-20","L.A","C","R",1996-05-13,23,66,98.67,1.5,32.61,35.11,3.82,1.53,59.54,82.42,10.99,6.59,2,0,0
"Michael Del Zotto","MICHAEL.DEL ZOTTO","09-10","NYR","D","L",1990-06-24,19,80,304.8,3.81,64.52,69.9,15.53,0.97,13.59,82.15,15.3,2.55,4,0,0
"Michael Del Zotto","MICHAEL.DEL ZOTTO","10-11","NYR","D","L",1990-06-24,20,45,175.28,3.9,59.81,62.4,13.6,4,20,79.27,15.54,5.18,4,0,0
"Michael Del Zotto","MICHAEL.DEL ZOTTO","11-12","NYR","D","L",1990-06-24,21,76,320.13,4.21,72.8,73.23,13.13,0.51,13.13,81.68,16.77,1.55,1,0,0
"Michael Del Zotto","MICHAEL.DEL ZOTTO","12-13","NYR","D","L",1990-06-24,22,46,131.78,2.86,52.55,54.29,11.43,0.95,33.33,81.1,15.75,3.15,2,0,0
"Michael Del Zotto","MICHAEL.DEL ZOTTO","13-14","NYR","D","L",1990-06-24,23,42,81.12,1.93,35.26,32.65,8.16,5.1,54.08,67.53,19.48,12.99,3,0,0
"Michael Del Zotto","MICHAEL.DEL ZOTTO","14-15","PHI","D","L",1990-06-24,24,63,110.77,1.76,33.15,20.69,14.48,4.83,60,60.2,29.59,10.2,1,0,0
"Michael Del Zotto","MICHAEL.DEL ZOTTO","15-16","PHI","D","L",1990-06-24,25,52,73.05,1.4,26.31,32,11,5,52,67.65,22.06,10.29,0,0,0
"Michael Del Zotto","MICHAEL.DEL ZOTTO","17-18","VAN","D","L",1990-06-24,27,81,75.35,0.93,19.43,28,10,2,60,68.66,22.39,8.96,1,0,0
"Michael Frolik","MICHAEL.FROLIK","08-09","FLA","C","L",1988-02-17,20,77,175.18,2.28,36.05,24.42,8.76,2.3,64.52,69.75,24.37,5.88,1,0,0
"Michael Frolik","MICHAEL.FROLIK","09-10","FLA","C/R","L",1988-02-17,21,82,226.2,2.76,44.7,44.87,12.55,3.04,39.54,75.95,18.99,5.06,1,0,0
"Michael Frolik","MICHAEL.FROLIK","10-11","FLA","R","L",1988-02-17,22,52,107.68,2.07,35.61,28.26,14.49,2.9,54.35,64.52,29.03,6.45,0,0,0
"Michael Frolik","MICHAEL.FROLIK","13-14","WPG","R","L",1988-02-17,25,79,79.77,1.01,18.91,34.15,12.2,1.63,52.03,69.23,24.18,6.59,3,0,0
"Michael Frolik","MICHAEL.FROLIK","14-15","WPG","R","L",1988-02-17,26,79,133.47,1.69,29.46,28.81,8.47,5.08,57.63,60.98,25.2,13.82,4,0,0
"Michael Frolik","MICHAEL.FROLIK","16-17","CGY","R","L",1988-02-17,28,80,96.4,1.21,22.31,27.82,8.27,1.5,62.41,70.59,21.18,8.24,4,0,0
