"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS","NZS","DZS","OTF","OZF","NZF","DZF","Ice_F","Ice_A"
"Max Reinhart","MAX.REINHART","13-14","CGY","C","L",1992-02-04,21,8,85.62,10.7,17.84,17,17,12,78,22,25,23,6,4
"Max Talbot","MAX.TALBOT","07-08","PIT","C","L",1984-02-11,23,63,974,15.46,25.43,116,265,199,737,169,341,323,42,43
"Max Talbot","MAX.TALBOT","08-09","PIT","C","L",1984-02-11,24,75,1060.15,14.14,23.1,163,252,259,711,216,325,405,45,49
"Max Talbot","MAX.TALBOT","09-10","PIT","C","L",1984-02-11,25,45,549.85,12.22,20.12,82,128,107,399,121,192,159,22,20
"Max Talbot","MAX.TALBOT","10-11","PIT","C","L",1984-02-11,26,82,1235.57,15.07,24.63,186,274,254,874,300,382,446,61,50
"Max Talbot","MAX.TALBOT","11-12","PHI","C","L",1984-02-11,27,81,1295.97,16,26.25,176,367,422,758,276,490,651,51,87
"Max Talbot","MAX.TALBOT","12-13","PHI","C","L",1984-02-11,28,35,540.12,15.43,25.47,53,135,153,333,93,190,279,36,31
"Max Talbot","MAX.TALBOT","13-14","COL","C","L",1984-02-11,29,70,1142.4,16.32,26.67,157,224,289,815,268,322,510,76,84
"Max Talbot","MAX.TALBOT","13-14","PHI","C","L",1984-02-11,29,11,166.47,15.13,25.22,18,32,53,127,42,46,87,9,21
"Max Talbot","MAX.TALBOT","14-15","BOS","C","L",1984-02-11,30,18,219.93,12.22,19.61,32,43,36,189,59,57,74,12,20
"Max Talbot","MAX.TALBOT","14-15","COL","C","L",1984-02-11,30,63,882.52,14.01,22.84,138,188,257,614,220,261,386,50,71
"Max Talbot","MAX.TALBOT","15-16","BOS","C","L",1984-02-11,31,38,426.12,11.21,18.44,50,92,112,361,90,144,179,35,32
"Max Veronneau","MAX.VERONNEAU","18-19","OTT","R","R",1995-12-12,22,12,150.25,12.52,20.81,19,36,13,122,37,53,24,6,7
"Maxim Afinogenov","MAXIM.AFINOGENOV","07-08","BUF","R","L",1979-09-04,28,55,891.57,16.21,26.59,155,162,86,578,280,271,165,29,29
"Maxim Afinogenov","MAXIM.AFINOGENOV","08-09","BUF","R","L",1979-09-04,29,48,605.13,12.61,20.73,136,124,83,458,212,168,134,25,35
"Maxim Afinogenov","MAXIM.AFINOGENOV","09-10","ATL","R","L",1979-09-04,30,82,1426.28,17.39,28.59,298,286,175,723,504,441,347,72,68
"Maxim Lapierre","MAXIM.LAPIERRE","07-08","MTL","C","R",1985-03-29,22,53,697.6,13.16,21.66,74,171,111,524,128,257,233,47,35
"Maxim Lapierre","MAXIM.LAPIERRE","08-09","MTL","C","R",1985-03-29,23,79,1169,14.8,24.27,138,244,205,884,261,371,397,69,55
"Maxim Lapierre","MAXIM.LAPIERRE","09-10","MTL","C","R",1985-03-29,24,76,932.53,12.27,20.09,131,186,141,890,217,272,263,48,44
"Maxim Lapierre","MAXIM.LAPIERRE","10-11","ANA","C","R",1985-03-29,25,21,243.15,11.58,19,39,56,35,218,58,81,64,15,16
"Maxim Lapierre","MAXIM.LAPIERRE","10-11","MTL","C","R",1985-03-29,25,38,444.55,11.7,19.43,68,75,55,412,113,120,112,26,28
"Maxim Lapierre","MAXIM.LAPIERRE","10-11","VAN","C","R",1985-03-29,25,19,219.18,11.54,18.98,13,53,52,230,18,72,77,10,11
"Maxim Lapierre","MAXIM.LAPIERRE","11-12","VAN","C","R",1985-03-29,26,82,920.53,11.23,18.33,86,182,311,862,124,268,459,73,47
"Maxim Lapierre","MAXIM.LAPIERRE","12-13","VAN","C","R",1985-03-29,27,48,604.58,12.6,20.54,66,125,244,464,97,175,388,51,49
"Maxim Lapierre","MAXIM.LAPIERRE","13-14","STL","C","R",1985-03-29,28,71,792.87,11.17,18.32,104,170,204,725,169,237,310,70,60
"Maxim Lapierre","MAXIM.LAPIERRE","14-15","PIT","C","R",1985-03-29,29,35,390.92,11.17,18.38,60,81,115,322,81,114,171,21,29
"Maxim Lapierre","MAXIM.LAPIERRE","14-15","STL","C","R",1985-03-29,29,45,465.87,10.35,16.96,57,91,141,443,100,114,225,41,36
"Maxim Mamin","MAXIM.MAMIN","17-18","FLA","C","L",1995-01-13,22,26,273.53,10.52,17.35,51,63,22,262,79,91,63,31,18
"Maxim Mamin","MAXIM.MAMIN","18-19","FLA","C","L",1995-01-13,23,7,51.43,7.35,12.09,6,14,3,56,16,15,6,2,2
"Maxim Noreau","MAXIM.NOREAU","10-11","MIN","D","R",1987-05-24,23,5,71.43,14.29,23.81,17,9,10,65,25,19,15,3,2
"Maxime Fortunus","MAXIME.FORTUNUS","09-10","DAL","D","R",1983-07-28,26,8,121.15,15.14,25.24,19,20,12,107,40,36,21,3,6
"Maxime Lajoie","MAXIME.LAJOIE","18-19","OTT","D","L",1997-11-05,20,56,1058.72,18.91,31.35,176,248,210,747,292,356,379,70,63
"Maxime MacEnauer","MAXIME.MACENAUER","11-12","ANA","C","L",1989-01-04,22,29,313.63,10.81,17.76,59,66,117,214,70,87,172,12,13
"Melker Karlsson","MELKER.KARLSSON","14-15","S.J","C","R",1990-07-18,24,53,818.05,15.43,25.47,166,204,142,674,306,288,278,69,71
"Melker Karlsson","MELKER.KARLSSON","15-16","S.J","C","R",1990-07-18,25,65,879.03,13.52,22.26,132,229,134,817,234,317,288,95,61
"Melker Karlsson","MELKER.KARLSSON","16-17","S.J","C","R",1990-07-18,26,67,857.65,12.8,21.15,122,182,154,867,228,280,276,67,40
"Melker Karlsson","MELKER.KARLSSON","17-18","S.J","C","R",1990-07-18,27,71,940.62,13.25,21.78,143,245,191,850,223,354,360,100,52
"Melker Karlsson","MELKER.KARLSSON","18-19","S.J","C","R",1990-07-18,28,79,908.47,11.5,19,118,212,126,938,201,297,258,83,68
"Melker Karlsson","MELKER.KARLSSON","19-20","S.J","C","R",1990-07-18,29,61,748.42,12.27,20.28,93,149,189,669,155,212,337,67,38
"Michael Amadio","MICHAEL.AMADIO","17-18","L.A","C","R",1996-05-13,21,37,344.52,9.31,15.33,91,79,24,291,135,103,57,25,26
"Michael Amadio","MICHAEL.AMADIO","18-19","L.A","C","R",1996-05-13,22,43,438.87,10.21,16.75,79,77,39,407,133,117,85,27,39
"Michael Amadio","MICHAEL.AMADIO","19-20","L.A","C","R",1996-05-13,23,68,884.68,13.01,21.47,178,165,106,733,292,231,225,69,61
"Michael Bournival","MICHAEL.BOURNIVAL","13-14","MTL","L","L",1992-05-31,21,60,619.12,10.32,17,106,161,103,507,155,213,202,53,48
"Michael Bournival","MICHAEL.BOURNIVAL","14-15","MTL","L","L",1992-05-31,22,29,228.75,7.89,12.88,41,47,45,203,56,58,80,27,10
"Michael Bournival","MICHAEL.BOURNIVAL","16-17","T.B","L","L",1992-05-31,24,19,192.8,10.15,16.73,28,49,53,152,41,59,90,14,9
"Michael Chaput","MICHAEL.CHAPUT","13-14","CBJ","C","L",1992-04-09,21,17,151.2,8.89,14.63,25,38,20,144,44,53,40,7,15
"Michael Chaput","MICHAEL.CHAPUT","14-15","CBJ","C","L",1992-04-09,22,33,336.57,10.2,16.73,54,81,80,284,80,111,136,30,21
"Michael Chaput","MICHAEL.CHAPUT","15-16","CBJ","C","L",1992-04-09,23,8,71.98,9,14.55,17,21,8,58,27,33,17,5,10
"Michael Chaput","MICHAEL.CHAPUT","16-17","VAN","C","L",1992-04-09,24,68,749.5,11.02,18.17,92,172,115,723,176,238,232,61,56
"Michael Chaput","MICHAEL.CHAPUT","17-18","VAN","C","L",1992-04-09,25,9,88.08,9.79,16.08,0,20,39,89,3,26,57,10,7
"Michael Chaput","MICHAEL.CHAPUT","18-19","MTL","C","L",1992-04-09,26,32,359.13,11.22,18.63,43,69,52,377,73,115,100,19,19
"Michael Dal Colle","MICHAEL.DAL COLLE","17-18","NYI","L","L",1996-06-20,21,4,53.42,13.36,22.09,7,14,6,34,11,16,16,7,4
"Michael Dal Colle","MICHAEL.DAL COLLE","18-19","NYI","L","L",1996-06-20,22,28,339.03,12.11,19.82,57,61,40,275,104,92,83,23,23
"Michael Dal Colle","MICHAEL.DAL COLLE","19-20","NYI","L","L",1996-06-20,23,53,625.32,11.8,19.37,101,136,85,524,153,189,194,55,33
"Michael Del Zotto","MICHAEL.DEL ZOTTO","09-10","NYR","D","L",1990-06-24,19,80,1517.58,18.97,31.24,342,288,147,997,674,423,277,65,88
"Michael Del Zotto","MICHAEL.DEL ZOTTO","10-11","NYR","D","L",1990-06-24,20,47,915.82,19.49,32.04,181,176,89,614,344,270,183,48,42
"Michael Del Zotto","MICHAEL.DEL ZOTTO","11-12","NYR","D","L",1990-06-24,21,77,1727.73,22.44,36.83,317,280,185,1150,614,442,357,94,95
"Michael Del Zotto","MICHAEL.DEL ZOTTO","12-13","NYR","D","L",1990-06-24,22,46,1066.18,23.18,37.98,213,201,110,695,409,287,243,61,86
"Michael Del Zotto","MICHAEL.DEL ZOTTO","13-14","NSH","D","L",1990-06-24,23,25,407.45,16.3,26.67,59,73,48,351,123,110,111,27,39
"Michael Del Zotto","MICHAEL.DEL ZOTTO","13-14","NYR","D","L",1990-06-24,23,42,745.47,17.75,29.29,168,151,67,582,269,205,159,48,42
"Michael Del Zotto","MICHAEL.DEL ZOTTO","14-15","PHI","D","L",1990-06-24,24,64,1403.15,21.92,35.78,196,289,241,1035,426,406,446,89,95
"Michael Del Zotto","MICHAEL.DEL ZOTTO","15-16","PHI","D","L",1990-06-24,25,52,1217.47,23.41,38.23,158,242,211,888,345,370,414,70,79
"Michael Del Zotto","MICHAEL.DEL ZOTTO","16-17","PHI","D","L",1990-06-24,26,51,994.7,19.5,31.82,130,206,134,837,307,307,273,70,83
"Michael Del Zotto","MICHAEL.DEL ZOTTO","17-18","VAN","D","L",1990-06-24,27,82,1705.93,20.8,34.3,227,326,277,1316,492,486,590,146,131
"Michael Del Zotto","MICHAEL.DEL ZOTTO","18-19","ANA","D","L",1990-06-24,28,12,211.18,17.6,29.33,35,44,24,179,60,58,43,10,8
"Michael Del Zotto","MICHAEL.DEL ZOTTO","18-19","STL","D","L",1990-06-24,28,7,91.28,13.04,21.48,12,23,6,78,24,30,17,5,3
"Michael Del Zotto","MICHAEL.DEL ZOTTO","18-19","VAN","D","L",1990-06-24,28,23,412.73,17.94,29.58,57,78,67,317,122,122,143,24,37
"Michael Del Zotto","MICHAEL.DEL ZOTTO","19-20","ANA","D","L",1990-06-24,29,49,916.92,18.71,30.74,142,152,131,751,262,225,265,75,69
"Michael Frolik","MICHAEL.FROLIK","08-09","FLA","C","L",1988-02-17,20,79,1169.83,14.81,24.28,210,229,181,906,321,335,321,73,44
"Michael Frolik","MICHAEL.FROLIK","09-10","FLA","C/R","L",1988-02-17,21,82,1433.23,17.48,28.62,296,332,213,1010,490,463,389,79,37
"Michael Frolik","MICHAEL.FROLIK","10-11","CHI","R","L",1988-02-17,22,28,413.68,14.77,24.06,71,94,38,379,120,137,93,25,28
"Michael Frolik","MICHAEL.FROLIK","10-11","FLA","R","L",1988-02-17,22,52,833.72,16.03,26.32,149,198,116,614,262,276,233,45,35
"Michael Frolik","MICHAEL.FROLIK","11-12","CHI","R","L",1988-02-17,23,63,811.02,12.87,21,118,219,160,691,193,307,272,47,46
"Michael Frolik","MICHAEL.FROLIK","12-13","CHI","R","L",1988-02-17,24,45,563.3,12.52,20.37,79,98,152,479,146,158,247,36,39
"Michael Frolik","MICHAEL.FROLIK","13-14","WPG","R","L",1988-02-17,25,81,1350.52,16.67,27.27,220,348,194,1001,391,489,380,87,100
"Michael Frolik","MICHAEL.FROLIK","14-15","WPG","R","L",1988-02-17,26,82,1434.48,17.49,28.63,283,350,269,1063,468,503,492,88,116
"Michael Frolik","MICHAEL.FROLIK","15-16","CGY","R","L",1988-02-17,27,64,1011.77,15.81,25.99,166,227,218,857,273,294,381,89,65
"Michael Frolik","MICHAEL.FROLIK","16-17","CGY","R","L",1988-02-17,28,82,1400.73,17.08,28.16,195,341,426,877,339,470,681,97,95
"Michael Frolik","MICHAEL.FROLIK","17-18","CGY","R","L",1988-02-17,29,70,1184.58,16.92,27.94,165,300,245,724,321,419,492,87,95
"Michael Frolik","MICHAEL.FROLIK","18-19","CGY","R","L",1988-02-17,30,65,868.48,13.36,22.15,146,205,125,651,227,266,222,55,73
"Michael Frolik","MICHAEL.FROLIK","19-20","BUF","R","L",1988-02-17,31,19,255.73,13.46,22.27,37,32,62,205,61,43,105,13,22
"Michael Frolik","MICHAEL.FROLIK","19-20","CGY","R","L",1988-02-17,31,38,453.27,11.93,19.54,66,98,76,383,115,133,131,35,36
"Michael Grabner","MICHAEL.GRABNER","09-10","VAN","R","L",1987-10-05,21,20,278.12,13.91,22.76,57,71,34,236,96,86,69,9,15
"Michael Grabner","MICHAEL.GRABNER","10-11","NYI","R","L",1987-10-05,22,76,1146.32,15.08,24.66,186,323,206,853,311,449,370,62,52
"Michael Grabner","MICHAEL.GRABNER","11-12","NYI","R","L",1987-10-05,23,78,1212.43,15.54,25.47,171,288,257,872,289,426,440,57,58
"Michael Grabner","MICHAEL.GRABNER","12-13","NYI","R","L",1987-10-05,24,45,665.72,14.79,24.23,94,139,150,531,165,204,275,46,43
"Michael Grabner","MICHAEL.GRABNER","13-14","NYI","R","L",1987-10-05,25,64,908.37,14.19,23.21,145,216,224,721,242,311,378,62,53
"Michael Grabner","MICHAEL.GRABNER","14-15","NYI","R","L",1987-10-05,26,34,439.8,12.94,21.25,69,114,127,362,110,146,206,33,27
"Michael Grabner","MICHAEL.GRABNER","15-16","TOR","R","L",1987-10-05,27,80,1157.53,14.47,23.74,185,305,424,894,272,410,668,76,67
"Michael Grabner","MICHAEL.GRABNER","16-17","NYR","R","L",1987-10-05,28,76,1071.2,14.09,23.23,168,296,185,1032,254,369,363,102,79
"Michael Grabner","MICHAEL.GRABNER","17-18","N.J","R","L",1987-10-05,29,21,307.73,14.65,24.31,54,70,72,229,105,103,142,29,31
"Michael Grabner","MICHAEL.GRABNER","17-18","NYR","R","L",1987-10-05,29,59,877.75,14.88,24.49,142,226,190,730,215,287,350,89,67
"Michael Grabner","MICHAEL.GRABNER","18-19","ARI","R","L",1987-10-05,30,41,590.02,14.39,23.77,82,139,230,440,132,183,365,57,41
"Michael Grabner","MICHAEL.GRABNER","19-20","ARI","R","L",1987-10-05,31,46,568.88,12.37,20.27,58,150,175,488,91,206,297,63,37
"Michael Kapla","MICHAEL.KAPLA","16-17","N.J","D","L",1994-09-19,21,5,87.2,17.44,29.07,18,15,6,71,44,28,19,8,7
"Michael Kostka","MICHAEL.KOSTKA","12-13","TOR","D","R",1985-11-28,26,35,772.78,22.08,36.52,122,194,137,545,244,278,270,59,47
"Michael Kostka","MICHAEL.KOSTKA","13-14","CHI","D","R",1985-11-28,27,9,129.97,14.44,23.53,18,26,13,124,31,40,31,9,5
"Michael Kostka","MICHAEL.KOSTKA","13-14","T.B","D","R",1985-11-28,27,19,301.97,15.89,25.85,49,45,26,260,92,75,53,12,17
"Michael Kostka","MICHAEL.KOSTKA","14-15","NYR","D","R",1985-11-28,28,7,107.7,15.39,24.94,19,22,13,100,35,31,26,9,10
"Michael Kostka","MICHAEL.KOSTKA","15-16","OTT","D","R",1985-11-28,29,15,222.72,14.85,24.42,23,35,33,199,51,60,81,24,7
"Michael Latta","MICHAEL.LATTA","13-14","WSH","C","R",1991-05-25,22,17,131.08,7.71,12.41,26,39,26,112,38,50,42,10,9
"Michael Latta","MICHAEL.LATTA","14-15","WSH","C","R",1991-05-25,23,53,444.05,8.38,13.76,59,101,71,380,120,148,128,35,31
"Michael Latta","MICHAEL.LATTA","15-16","WSH","C","R",1991-05-25,24,43,347.68,8.09,13.29,62,88,43,294,95,113,95,34,25
"Michael McCarron","MICHAEL.MCCARRON","15-16","MTL","R","R",1995-03-07,20,20,233.63,11.68,19.3,58,64,56,172,82,88,79,12,16
"Michael McCarron","MICHAEL.MCCARRON","16-17","MTL","R","R",1995-03-07,21,31,306.55,9.89,16.28,52,72,30,296,77,96,62,21,25
"Michael McCarron","MICHAEL.MCCARRON","17-18","MTL","R","R",1995-03-07,22,18,157.72,8.76,14.52,19,34,22,157,39,51,52,17,10
"Michael McLeod","MICHAEL.MCLEOD","18-19","N.J","C","R",1998-02-03,20,21,256.12,12.2,20,32,47,26,230,71,75,63,16,18
"Michael McLeod","MICHAEL.MCLEOD","19-20","N.J","C","R",1998-02-03,21,12,122.75,10.23,16.99,11,30,13,103,16,35,36,16,8
"Michael Mersch","MICHAEL.MERSCH","15-16","L.A","L","L",1992-10-02,22,17,176.47,10.38,17.05,29,31,18,181,49,50,52,18,14
"Michael Nylander","MICHAEL.NYLANDER","07-08","WSH","C","L",1972-10-03,34,40,766.68,19.17,31.67,147,149,52,414,319,223,131,37,46
"Michael Nylander","MICHAEL.NYLANDER","08-09","WSH","C","L",1972-10-03,35,72,1010.6,14.04,23.08,173,217,62,663,347,326,184,55,56
"Michael Peca","MICHAEL.PECA","07-08","CBJ","C","R",1974-03-26,33,65,1207.42,18.58,30.56,203,324,262,863,332,442,420,45,47
"Michael Peca","MICHAEL.PECA","08-09","CBJ","C","R",1974-03-26,34,71,1001.35,14.1,23.05,147,213,281,832,250,291,399,35,51
"Michael Raffl","MICHAEL.RAFFL","13-14","PHI","L","L",1988-12-01,24,68,883.38,12.99,21.33,164,261,140,717,249,330,230,53,53
"Michael Raffl","MICHAEL.RAFFL","14-15","PHI","L","L",1988-12-01,25,67,951.12,14.2,23.19,222,249,160,747,365,316,283,68,90
"Michael Raffl","MICHAEL.RAFFL","15-16","PHI","L","L",1988-12-01,26,82,1172.55,14.3,23.39,264,329,181,849,432,434,322,67,79
"Michael Raffl","MICHAEL.RAFFL","16-17","PHI","L","L",1988-12-01,27,52,689.63,13.26,21.68,151,209,111,510,267,260,199,37,68
"Michael Raffl","MICHAEL.RAFFL","17-18","PHI","L","L",1988-12-01,28,76,1007.35,13.25,21.78,189,251,149,844,288,354,298,66,71
"Michael Raffl","MICHAEL.RAFFL","18-19","PHI","L","L",1988-12-01,29,67,764.83,11.42,18.83,85,196,127,668,139,247,231,63,38
"Michael Raffl","MICHAEL.RAFFL","19-20","PHI","L","L",1988-12-01,30,58,717.3,12.37,20.26,123,178,124,684,189,236,201,50,50
"Michael Rasmussen","MICHAEL.RASMUSSEN","18-19","DET","C","L",1999-04-17,19,62,748.72,12.08,19.75,171,186,116,524,254,249,222,64,63
"Michael Ryan","MICHAEL.RYAN","07-08","BUF","C","L",1980-05-16,27,46,454.62,9.88,16.19,74,97,69,365,107,144,119,20,21
"Michael Ryan","MICHAEL.RYAN","08-09","CAR","C","L",1980-05-16,28,18,147.62,8.2,13.48,29,34,14,134,47,51,26,7,9
"Michael Ryder","MICHAEL.RYDER","07-08","MTL","R","R",1980-03-31,27,70,926.35,13.23,21.7,201,243,96,602,323,355,221,58,32
"Michael Ryder","MICHAEL.RYDER","08-09","BOS","R","R",1980-03-31,28,73,1089.55,14.93,24.56,276,217,125,710,475,327,250,44,47
"Michael Ryder","MICHAEL.RYDER","09-10","BOS","R","R",1980-03-31,29,82,1254.13,15.29,24.92,252,239,141,881,449,361,297,56,64
"Michael Ryder","MICHAEL.RYDER","10-11","BOS","R","R",1980-03-31,30,79,1144.38,14.49,23.87,209,228,120,826,380,362,265,57,48
"Michael Ryder","MICHAEL.RYDER","11-12","DAL","R","R",1980-03-31,31,82,1425.32,17.38,28.57,312,319,156,908,512,463,325,76,72
"Michael Ryder","MICHAEL.RYDER","12-13","DAL","R","R",1980-03-31,32,19,311.07,16.37,27.07,75,66,34,196,129,102,70,21,27
"Michael Ryder","MICHAEL.RYDER","12-13","MTL","R","R",1980-03-31,32,27,427.17,15.82,26.14,106,110,34,287,167,159,86,29,30
"Michael Ryder","MICHAEL.RYDER","13-14","N.J","R","R",1980-03-31,33,82,1294.15,15.78,25.81,250,264,147,968,435,421,291,71,85
"Michael Ryder","MICHAEL.RYDER","14-15","N.J","R","R",1980-03-31,34,47,680.58,14.48,23.72,130,147,100,510,219,218,209,50,44
"Michael Sauer","MICHAEL.SAUER","10-11","NYR","D","R",1987-08-07,23,76,1329.73,17.5,28.73,180,258,192,1100,327,378,358,71,60
"Michael Sauer","MICHAEL.SAUER","11-12","NYR","D","R",1987-08-07,24,19,355.92,18.73,30.71,40,71,62,314,75,108,98,14,17
"Michael Sgarbossa","MICHAEL.SGARBOSSA","12-13","COL","C","L",1992-07-25,20,6,62.18,10.36,17.08,9,10,10,53,17,14,17,5,4
"Michael Sgarbossa","MICHAEL.SGARBOSSA","16-17","ANA","C","L",1992-07-25,24,9,85.22,9.47,15.74,25,22,10,74,42,26,22,8,9
"Michael Sgarbossa","MICHAEL.SGARBOSSA","16-17","FLA","C","L",1992-07-25,24,29,338.62,11.68,19.3,56,83,51,300,93,116,100,28,22
"Michael Stone","MICHAEL.STONE","11-12","ARI","D","R",1990-06-07,21,13,180.48,13.88,22.25,27,42,23,162,50,54,44,11,9
"Michael Stone","MICHAEL.STONE","12-13","ARI","D","R",1990-06-07,22,40,667.47,16.69,27.13,72,140,105,548,185,212,206,48,48
"Michael Stone","MICHAEL.STONE","13-14","ARI","D","R",1990-06-07,23,70,1274.45,18.21,29.7,210,248,183,1093,406,373,345,79,83
"Michael Stone","MICHAEL.STONE","14-15","ARI","D","R",1990-06-07,24,81,1690.3,20.87,34.25,289,389,306,1284,594,590,586,112,115
"Michael Stone","MICHAEL.STONE","15-16","ARI","D","R",1990-06-07,25,75,1684.98,22.47,37.15,303,378,322,1231,653,574,608,115,107
"Michael Stone","MICHAEL.STONE","16-17","ARI","D","R",1990-06-07,26,45,910.1,20.22,33.18,121,177,193,707,275,268,362,83,52
"Michael Stone","MICHAEL.STONE","16-17","CGY","D","R",1990-06-07,26,19,358.22,18.85,31.11,59,82,84,265,107,126,140,24,17
"Michael Stone","MICHAEL.STONE","17-18","CGY","D","R",1990-06-07,27,82,1373.27,16.75,27.58,193,299,244,1017,381,445,469,107,104
"Michael Stone","MICHAEL.STONE","18-19","CGY","D","R",1990-06-07,28,14,223.1,15.94,26.54,34,49,35,184,71,70,70,15,15
"Michael Stone","MICHAEL.STONE","19-20","CGY","D","R",1990-06-07,29,33,538.68,16.32,26.89,78,100,107,418,173,151,201,40,34
"Michael Vernace","MICHAEL.VERNACE","08-09","COL","D","L",1986-05-26,22,12,235.88,19.66,32.06,33,52,41,196,55,74,74,9,5
"Michael Vernace","MICHAEL.VERNACE","10-11","T.B","D","L",1986-05-26,24,10,87,8.7,14.28,9,24,3,99,16,30,9,3,5
"Michael York","MICHAEL.YORK","07-08","ARI","L","R",1978-01-03,29,63,754.7,11.98,19.66,162,165,127,558,243,217,215,38,32
"Michael Zigomanis","MICHAEL.ZIGOMANIS","07-08","ARI","C","R",1981-01-17,26,33,409.37,12.41,20.52,52,93,132,304,79,122,192,17,19
"Michael Zigomanis","MICHAEL.ZIGOMANIS","08-09","PIT","C","R",1981-01-17,27,22,251.43,11.43,18.45,53,54,125,149,71,72,183,10,16
"Michael Zigomanis","MICHAEL.ZIGOMANIS","10-11","TOR","C","R",1981-01-17,29,8,55.8,6.97,11.47,6,6,16,60,11,13,19,1,1
"Michal Handzus","MICHAL.HANDZUS","07-08","L.A","C","L",1977-03-11,30,82,1249.73,15.24,25.11,180,336,313,857,264,465,523,50,61
"Michal Handzus","MICHAL.HANDZUS","08-09","L.A","C","L",1977-03-11,31,82,1550.12,18.9,30.99,344,322,469,884,509,451,709,51,48
"Michal Handzus","MICHAL.HANDZUS","09-10","L.A","C","L",1977-03-11,32,81,1482.92,18.31,29.91,305,338,424,909,442,466,671,58,50
"Michal Handzus","MICHAL.HANDZUS","10-11","L.A","C","L",1977-03-11,33,82,1422.33,17.35,28.48,331,295,442,887,481,435,672,62,56
"Michal Handzus","MICHAL.HANDZUS","11-12","S.J","C","L",1977-03-11,34,67,968.28,14.45,23.64,172,217,177,862,280,311,320,68,46
"Michal Handzus","MICHAL.HANDZUS","12-13","CHI","C","L",1977-03-11,35,11,133.2,12.11,19.71,30,24,39,113,45,40,59,9,7
"Michal Handzus","MICHAL.HANDZUS","12-13","S.J","C","L",1977-03-11,35,28,379.05,13.54,22,62,75,79,365,104,114,144,28,29
"Michal Handzus","MICHAL.HANDZUS","13-14","CHI","C","L",1977-03-11,36,59,805.15,13.65,22.28,158,181,203,658,259,255,324,51,54
"Michal Jordan","MICHAL.JORDAN","12-13","CAR","D","L",1990-07-17,22,5,53.43,10.69,17.81,15,11,6,47,27,14,12,4,15
"Michal Jordan","MICHAL.JORDAN","14-15","CAR","D","L",1990-07-17,24,38,605.92,15.95,26.29,106,126,70,547,228,187,134,36,62
"Michal Jordan","MICHAL.JORDAN","15-16","CAR","D","L",1990-07-17,25,36,545.9,15.16,24.75,72,106,56,503,154,174,110,19,42
"Michal Kempny","MICHAL.KEMPNY","16-17","CHI","D","L",1990-09-08,26,50,748.3,14.97,24.68,98,113,97,683,223,204,207,63,66
"Michal Kempny","MICHAL.KEMPNY","17-18","CHI","D","L",1990-09-08,27,31,475.05,15.32,25.42,84,102,77,379,157,145,133,33,47
"Michal Kempny","MICHAL.KEMPNY","17-18","WSH","D","L",1990-09-08,27,22,368.33,16.74,27.8,41,76,59,252,111,124,127,29,26
"Michal Kempny","MICHAL.KEMPNY","18-19","WSH","D","L",1990-09-08,28,71,1362.27,19.19,31.56,171,311,202,866,402,456,441,101,110
"Michal Kempny","MICHAL.KEMPNY","19-20","WSH","D","L",1990-09-08,29,58,1080.63,18.63,30.64,131,293,170,666,328,415,366,98,77
"Michal Repik","MICHAL.REPIK","09-10","FLA","R","R",1988-12-31,20,19,162.97,8.58,14.19,27,33,22,167,41,52,38,10,8
"Michal Repik","MICHAL.REPIK","10-11","FLA","R","R",1988-12-31,21,31,396.35,12.79,20.96,68,78,68,322,102,119,129,29,19
"Michal Repik","MICHAL.REPIK","11-12","FLA","R","R",1988-12-31,22,17,176.12,10.36,16.9,32,47,26,160,45,55,39,8,8
"Michal Rozsival","MICHAL.ROZSIVAL","07-08","NYR","D","R",1978-09-03,29,80,1964.82,24.56,40.13,256,458,245,1376,624,720,460,65,98
"Michal Rozsival","MICHAL.ROZSIVAL","08-09","NYR","D","R",1978-09-03,30,76,1710.25,22.5,36.81,247,310,255,1275,586,519,407,48,75
"Michal Rozsival","MICHAL.ROZSIVAL","09-10","NYR","D","R",1978-09-03,31,82,1757.65,21.43,35.31,240,365,267,1320,477,532,458,84,81
"Michal Rozsival","MICHAL.ROZSIVAL","10-11","ARI","D","R",1978-09-03,32,33,659.68,19.99,32.72,75,126,141,526,157,191,252,37,33
"Michal Rozsival","MICHAL.ROZSIVAL","10-11","NYR","D","R",1978-09-03,32,32,705.47,22.05,36.33,126,154,94,484,214,240,170,35,33
"Michal Rozsival","MICHAL.ROZSIVAL","11-12","ARI","D","R",1978-09-03,33,54,1043.78,19.33,31.62,94,192,171,813,210,314,328,58,45
"Michal Rozsival","MICHAL.ROZSIVAL","12-13","CHI","D","R",1978-09-03,34,27,489.02,18.11,29.58,85,67,51,393,174,123,101,22,35
"Michal Rozsival","MICHAL.ROZSIVAL","13-14","CHI","D","R",1978-09-03,35,42,698.6,16.63,27.42,118,107,68,609,250,181,149,42,55
"Michal Rozsival","MICHAL.ROZSIVAL","14-15","CHI","D","R",1978-09-03,36,65,1105.88,17.01,27.93,165,221,135,926,355,322,287,88,70
"Michal Rozsival","MICHAL.ROZSIVAL","15-16","CHI","D","R",1978-09-03,37,51,824.18,16.16,26.6,91,147,78,771,224,230,184,57,60
"Michal Rozsival","MICHAL.ROZSIVAL","16-17","CHI","D","R",1978-09-03,38,22,340.9,15.5,25.35,42,47,44,330,96,74,80,21,26
