"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Jody Shelley","JODY.SHELLEY","11-12","PHI","L","L",1976-02-07,35,30,165.22,20.1,46.43,45.73,43.77,46.89,2.02,8.03,71.97,83.04,96.14,114.11,122.4,157.24,4.45,5.04,-6.01,-11.07,-17.97,-34.84,-0.59,2.81,90.33
"Joe Callahan","JOE.CALLAHAN","08-09","NYI","D","R",1982-12-20,25,18,238.07,66.8,44.02,41.69,43.72,47.71,9.7,4.82,93.68,119.14,129.43,181.06,191.45,246.48,8.13,8.91,4.88,-25.46,-51.63,-55.03,-0.78,10.35,95.95
"Joe Callahan","JOE.CALLAHAN","10-11","FLA","D","R",1982-12-20,27,27,404.03,43.95,46.28,46.38,45.61,49.91,13.67,17.43,182.38,211.69,238.61,275.87,323.81,386.08,14.19,14.24,-3.76,-29.31,-37.26,-62.27,-0.05,7.5,91.77
"Joe Colborne","JOE.COLBORNE","11-12","TOR","C","L",1990-01-30,21,10,129.05,60.44,42.27,43.86,41.54,39.3,7.18,4.7,46.26,63.19,69.37,88.78,86.09,121.18,3.01,4.65,2.48,-16.93,-19.41,-35.09,-1.64,15.52,92.56
"Joe Colborne","JOE.COLBORNE","13-14","CGY","C","L",1990-01-30,23,80,993.23,41.81,46.39,45.82,44.51,43.36,32.65,45.45,396.82,458.65,569.12,672.88,783.76,976.92,31.93,41.71,-12.8,-61.83,-103.76,-193.16,-9.78,8.23,90.09
"Joe Colborne","JOE.COLBORNE","14-15","CGY","C","L",1990-01-30,24,64,823.5,50.87,42.48,42.6,41.88,44.12,27.92,26.97,303.09,410.32,430.09,579.41,615.25,853.7,23.56,29.84,0.95,-107.23,-149.32,-238.45,-6.28,9.21,93.43
"Joe Colborne","JOE.COLBORNE","15-16","CGY","C","L",1990-01-30,25,73,912.82,50.01,48.84,47.95,47.99,48.5,44.86,44.85,433.04,453.52,581.7,631.4,808.84,876.74,35.79,38.01,0.01,-20.48,-49.7,-67.9,-2.22,10.36,90.11
"Joe Colborne","JOE.COLBORNE","16-17","COL","C","L",1990-01-30,26,62,580.88,25.53,40.1,44.3,45.15,41.6,11.04,32.21,215.67,322.19,323.31,406.59,445.56,541.37,14.61,20.51,-21.17,-106.52,-83.28,-95.81,-5.9,5.12,90
"Joe Corvo","JOE.CORVO","07-08","CAR","D","R",1977-06-20,30,23,334.37,60.14,54.2,52.73,55.59,50.08,14.89,9.87,193.09,163.14,254.54,228.16,351.05,280.49,12.65,12.61,5.02,29.95,26.38,70.56,0.04,7.71,93.95
"Joe Corvo","JOE.CORVO","07-08","OTT","D","R",1977-06-20,30,51,701.55,60.45,54.98,53.4,55.81,53.48,39.09,25.57,404.67,331.36,527.23,460.02,715.91,566.84,31.43,27.34,13.52,73.31,67.21,149.07,4.09,9.66,92.28
"Joe Corvo","JOE.CORVO","08-09","CAR","D","R",1977-06-20,31,81,1411.58,52.39,51.03,51.37,51.66,49.73,59.2,53.79,768.51,737.59,1080.08,1022.67,1417.38,1326.21,61,61.67,5.41,30.92,57.41,91.17,-0.67,7.7,92.71
"Joe Corvo","JOE.CORVO","09-10","CAR","D","R",1977-06-20,32,33,551.72,45.87,52.03,52.57,55.43,50.36,18.21,21.49,292.66,269.83,425.25,383.74,573.2,460.83,25.32,24.96,-3.28,22.83,41.51,112.37,0.36,6.22,92.04
"Joe Corvo","JOE.CORVO","09-10","WSH","D","R",1977-06-20,32,18,307.08,43.62,53.55,53.15,54.4,56.07,10.98,14.19,167.28,145.11,236.6,208.56,335.81,281.44,13.21,10.35,-3.21,22.17,28.04,54.37,2.86,6.56,90.22
"Joe Corvo","JOE.CORVO","10-11","CAR","D","R",1977-06-20,33,81,1432.88,45.56,46.77,46.86,48.6,45.67,49.31,58.93,713.82,812.51,1025.03,1162.42,1416.94,1498.84,59.42,70.7,-9.62,-98.69,-137.39,-81.9,-11.28,6.91,92.75
"Joe Corvo","JOE.CORVO","11-12","BOS","D","R",1977-06-20,34,75,1192.03,55.72,53.11,53.87,54.59,53.23,61.17,48.61,677.48,598.16,928.85,795.29,1238.19,1029.94,48.41,42.53,12.56,79.32,133.56,208.25,5.88,9.03,91.87
"Joe Corvo","JOE.CORVO","12-13","CAR","D","R",1977-06-20,35,40,622.05,51.52,51.15,50.06,50.6,46.55,30.17,28.39,350.72,334.94,475.8,474.74,649.07,633.67,27.95,32.09,1.78,15.78,1.06,15.4,-4.14,8.6,91.52
"Joe Corvo","JOE.CORVO","13-14","OTT","D","R",1977-06-20,36,25,382.15,43.13,50.69,49.8,50.78,45.77,13.08,17.25,208.79,203.13,287.94,290.26,377.96,366.35,14.06,16.66,-4.17,5.66,-2.32,11.61,-2.6,6.26,91.51
"Joe Dipenta","JOE.DIPENTA","07-08","ANA","D","R",1979-02-25,28,23,217.13,52.11,49.32,51.87,51.81,54.77,9.88,9.08,70.04,71.97,107.19,99.48,138.13,128.49,5.51,4.55,0.8,-1.93,7.71,9.64,0.96,14.11,87.38
"Joe Finley","JOE.FINLEY","12-13","NYI","D","L",1987-06-29,25,16,186.7,24.56,39.99,41.93,43.7,42.33,1.96,6.02,56.74,85.15,87.5,121.18,132.47,170.65,5.41,7.37,-4.06,-28.41,-33.68,-38.18,-1.96,3.45,92.93
"Joe Hicketts","JOE.HICKETTS","17-18","DET","D","L",1996-05-04,21,5,66.27,82.85,50.7,50.7,50.25,49.23,5.12,1.06,33.45,32.52,44.13,42.92,64.19,63.54,2.56,2.64,4.06,0.93,1.21,0.65,-0.08,15.31,96.74
"Joe Hicketts","JOE.HICKETTS","18-19","DET","D","L",1996-05-04,22,11,174.62,15.56,37.61,39.57,38.07,38.89,2,10.85,66.78,110.76,93.39,142.6,121.7,197.97,4.99,7.84,-8.85,-43.98,-49.21,-76.27,-2.85,2.99,90.2
"Joe Hicketts","JOE.HICKETTS","19-20","DET","D","L",1996-05-04,23,6,93.65,30.49,50.18,48.97,46.21,45.6,3.04,6.93,43.69,43.37,59.21,61.7,73.29,85.31,3.42,4.08,-3.89,0.32,-2.49,-12.02,-0.66,6.96,84.02
"Joe Morrow","JOE.MORROW","14-15","BOS","D","L",1992-12-09,21,15,235.72,66.26,44.53,46.39,49.22,51.15,5.97,3.04,89.62,111.64,131.93,152.45,200.4,206.72,7.35,7.02,2.93,-22.02,-20.52,-6.32,0.33,6.66,97.28
"Joe Morrow","JOE.MORROW","15-16","BOS","D","L",1992-12-09,22,33,480.07,43.44,47.09,46.15,46.62,49.59,20.16,26.25,236.6,265.83,311.4,363.29,410.64,470.17,18.95,19.26,-6.09,-29.23,-51.89,-59.53,-0.31,8.52,90.13
"Joe Morrow","JOE.MORROW","16-17","BOS","D","L",1992-12-09,23,17,249.23,32.05,50.51,52.18,51.94,49.56,3.84,8.14,117.16,114.81,169.92,155.72,236.31,218.68,7.9,8.04,-4.3,2.35,14.2,17.63,-0.14,3.28,92.91
"Joe Morrow","JOE.MORROW","17-18","MTL","D","L",1992-12-09,24,38,602.75,37.6,49.08,48.26,48.84,49.53,12.09,20.06,333.61,346.05,447.74,479.98,624.22,653.95,26.26,26.76,-7.97,-12.44,-32.24,-29.73,-0.5,3.62,94.2
"Joe Morrow","JOE.MORROW","17-18","WPG","D","L",1992-12-09,24,18,252.3,61.7,57.25,56.65,56.42,56.69,12.84,7.97,173.66,129.69,227.52,174.13,307.72,237.69,12.62,9.64,4.87,43.97,53.39,70.03,2.98,7.39,93.85
"Joe Morrow","JOE.MORROW","18-19","WPG","D","L",1992-12-09,25,41,560.68,50.43,43.72,44.86,45.71,44.37,28.44,27.96,257.39,331.32,379.4,466.26,520.92,618.6,21.13,26.49,0.48,-73.93,-86.86,-97.68,-5.36,11.05,91.56
"Joe Motzko","JOE.MOTZKO","07-08","WSH","R","R",1980-03-14,27,8,81.13,48.23,49.44,52.55,50.96,49.39,5.72,6.14,32.02,32.74,47.36,42.77,67.16,64.64,2.85,2.92,-0.42,-0.72,4.59,2.52,-0.07,17.86,81.25
"Joe Motzko","JOE.MOTZKO","08-09","ATL","R","R",1980-03-14,28,6,60.1,100,39.77,43.42,45.96,43.43,3.06,0,29.34,44.43,43.66,56.9,55.69,65.48,2.84,3.7,3.06,-15.09,-13.24,-9.79,-0.86,10.43,100
"Joe Pavelski","JOE.PAVELSKI","07-08","S.J","C","R",1984-07-11,23,82,873.18,55.12,58,57.6,54.2,62.61,29.11,23.7,426.07,308.51,596.54,439.1,754.43,637.54,37.96,22.67,5.41,117.56,157.44,116.89,15.29,6.83,92.32
"Joe Pavelski","JOE.PAVELSKI","08-09","S.J","C","R",1984-07-11,24,80,1077.37,52.64,58.63,57.7,55.91,56.7,39.52,35.56,613.26,432.76,836.9,613.55,1076.12,848.67,47.29,36.12,3.96,180.5,223.35,227.45,11.17,6.44,91.78
"Joe Pavelski","JOE.PAVELSKI","09-10","S.J","C","R",1984-07-11,25,66,902.55,48.67,52.92,53.05,53.51,53.44,40.27,42.47,529.89,471.34,732.88,648.57,977.17,849.08,43.39,37.8,-2.2,58.55,84.31,128.09,5.59,7.6,90.99
"Joe Pavelski","JOE.PAVELSKI","10-11","S.J","C","R",1984-07-11,26,74,1038.77,56.71,57.45,58.59,57.73,62.04,44.61,34.05,627.91,465.09,873.26,617.24,1157.15,847.38,54.53,33.37,10.56,162.82,256.02,309.77,21.16,7.1,92.68
"Joe Pavelski","JOE.PAVELSKI","11-12","S.J","C","R",1984-07-11,27,82,1261.15,58.59,54.67,55.17,54.75,56.82,55.92,39.52,711.77,590.16,1003.96,815.95,1357.89,1122.16,56.83,43.19,16.4,121.61,188.01,235.73,13.64,7.86,93.3
"Joe Pavelski","JOE.PAVELSKI","12-13","S.J","C","R",1984-07-11,28,48,670.95,52.64,55.2,54.71,53,55.78,24.93,22.43,352.5,286.13,505.32,418.25,682.21,604.93,27.17,21.54,2.5,66.37,87.07,77.28,5.63,7.07,92.16
"Joe Pavelski","JOE.PAVELSKI","13-14","S.J","C","R",1984-07-11,29,82,1169.82,63.46,56.52,56.95,56.99,59.19,51.68,29.76,690.49,531.09,979.62,740.49,1339.28,1010.66,57.91,39.92,21.92,159.4,239.13,328.62,17.99,7.48,94.4
"Joe Pavelski","JOE.PAVELSKI","14-15","S.J","C","R",1984-07-11,30,82,1217.48,56.66,55.69,57.45,56.98,58.18,51.03,39.04,657.09,522.73,966.88,716.13,1343.36,1014.14,55.96,40.23,11.99,134.36,250.75,329.22,15.73,7.77,92.53
"Joe Pavelski","JOE.PAVELSKI","15-16","S.J","C","R",1984-07-11,31,82,1232.48,67.22,56.99,56.62,55.14,57.77,68.02,33.17,669.46,505.24,941.34,721.31,1263.85,1028.03,55.05,40.24,34.85,164.22,220.03,235.82,14.81,10.16,93.43
"Joe Pavelski","JOE.PAVELSKI","16-17","S.J","C","R",1984-07-11,32,81,1202.67,55.62,52.75,53.1,52.25,53.93,53.88,42.99,603.57,540.66,888.43,784.74,1218.58,1113.63,51.42,43.92,10.89,62.91,103.69,104.95,7.5,8.93,92.05
"Joe Pavelski","JOE.PAVELSKI","17-18","S.J","C","R",1984-07-11,33,82,1240.53,51.98,53.4,53.61,52.93,53.68,51.63,47.7,704.41,614.7,985.19,852.34,1344.03,1195.12,55.81,48.15,3.93,89.71,132.85,148.91,7.66,7.33,92.24
"Joe Pavelski","JOE.PAVELSKI","18-19","S.J","C","R",1984-07-11,34,75,1108,48.67,55.51,55.28,55.43,56.05,50.55,53.32,643.28,515.52,899.07,727.27,1214.69,976.9,58.85,46.15,-2.77,127.76,171.8,237.79,12.7,7.86,89.66
"Joe Pavelski","JOE.PAVELSKI","19-20","DAL","C","R",1984-07-11,35,67,864.77,55.16,50.65,50.05,50.75,54.02,32.74,26.61,431.66,420.66,588.22,587.16,807.77,784,37.61,32.01,6.13,11,1.06,23.77,5.6,7.58,93.67
"Joe Piskula","JOE.PISKULA","11-12","CGY","D","L",1984-07-05,27,5,53.75,0,45.41,41.99,45.23,53.38,0,4.86,26.18,31.47,32.41,44.78,45.86,55.54,2.84,2.48,-4.86,-5.29,-12.37,-9.68,0.36,0,84.56
"Joe Sakic","JOE.SAKIC","07-08","COL","C","L",1969-07-07,38,44,607.67,47.36,46.21,46.08,46.72,49.1,29.13,32.38,257.31,299.49,349.42,408.87,462.08,526.88,22.11,22.92,-3.25,-42.18,-59.45,-64.8,-0.81,11.32,89.19
"Joe Sakic","JOE.SAKIC","08-09","COL","C","L",1969-07-07,39,15,182.15,35.43,49.06,45.92,45.37,48.59,7.82,14.25,81.05,84.16,106.34,125.25,137.53,165.6,6.57,6.95,-6.43,-3.11,-18.91,-28.07,-0.38,9.65,83.07
"Joe Thornton","JOE.THORNTON","07-08","S.J","C","L",1979-07-02,28,82,1279.62,65.29,58.64,58.6,58.71,59.83,63.74,33.89,652.27,460.06,912.22,644.57,1207.38,849.15,58.97,39.6,29.85,192.21,267.65,358.23,19.37,9.77,92.63
"Joe Thornton","JOE.THORNTON","08-09","S.J","C","L",1979-07-02,29,82,1243.27,58.3,55.73,55.35,56.35,56.78,59.82,42.79,718.36,570.61,962.66,776.68,1277.47,989.53,59.62,45.39,17.03,147.75,185.98,287.94,14.23,8.33,92.5
"Joe Thornton","JOE.THORNTON","09-10","S.J","C","L",1979-07-02,30,78,1180.35,58.02,49.62,50.2,51.93,51.86,64.65,46.78,611.81,621.15,857.26,850.35,1176.16,1088.54,54.45,50.54,17.87,-9.34,6.91,87.62,3.91,10.57,92.47
"Joe Thornton","JOE.THORNTON","10-11","S.J","C","L",1979-07-02,31,80,1190.43,54.08,51.73,53.4,53.92,53.76,54.16,45.99,605.63,565.21,861.6,751.82,1187.41,1014.58,50.31,43.27,8.17,40.42,109.78,172.83,7.04,8.94,91.86
"Joe Thornton","JOE.THORNTON","11-12","S.J","C","L",1979-07-02,32,82,1273.62,59.89,55.7,55.93,55.6,56.96,55.98,37.49,733.55,583.42,1022.03,805.32,1383.93,1105.14,59.5,44.96,18.49,150.13,216.71,278.79,14.54,7.63,93.57
"Joe Thornton","JOE.THORNTON","12-13","S.J","C","L",1979-07-02,33,48,682.78,57.26,54.79,54.1,54.07,57.87,29.57,22.07,344.23,284.09,503.45,427.18,715.2,607.59,31.19,22.71,7.5,60.14,76.27,107.61,8.48,8.59,92.23
"Joe Thornton","JOE.THORNTON","13-14","S.J","C","L",1979-07-02,34,82,1183.07,59.71,58.61,58.5,58.8,59.07,64.98,43.84,725.2,512.19,1022.01,725.16,1401.81,982.37,58.24,40.35,21.14,213.01,296.85,419.44,17.89,8.96,91.44
"Joe Thornton","JOE.THORNTON","14-15","S.J","C","L",1979-07-02,35,78,1121.92,47.55,56.84,58.93,58.53,57.56,42.12,46.46,637.37,483.98,927.84,646.63,1289.09,913.26,53.93,39.77,-4.34,153.39,281.21,375.83,14.16,6.61,90.4
"Joe Thornton","JOE.THORNTON","15-16","S.J","C","L",1979-07-02,36,82,1161.87,70.61,58.23,57.98,56.16,59.95,68.01,28.31,642.4,460.82,902.81,654.38,1197.27,934.54,54.48,36.39,39.7,181.58,248.43,262.73,18.09,10.59,93.86
"Joe Thornton","JOE.THORNTON","16-17","S.J","C","L",1979-07-02,37,79,1116.48,53.99,54.44,54.34,53.94,54.71,47.92,40.84,575.99,481.98,834.7,701.43,1154.01,985.42,48.46,40.11,7.08,94.01,133.27,168.59,8.35,8.32,91.53
"Joe Thornton","JOE.THORNTON","17-18","S.J","C","L",1979-07-02,38,47,668.95,43.38,53.8,54,53.87,49.21,25.08,32.73,359.24,308.48,515.85,439.38,729.04,624.25,27.35,28.23,-7.65,50.76,76.47,104.79,-0.88,6.98,89.39
"Joe Thornton","JOE.THORNTON","18-19","S.J","C","L",1979-07-02,39,73,976.78,56.59,56.06,55.96,56.82,54.38,51.34,39.39,527.09,413.06,732.31,576.35,1007.31,765.49,41.81,35.08,11.95,114.03,155.96,241.82,6.73,9.74,90.46
"Joe Thornton","JOE.THORNTON","19-20","S.J","C","L",1979-07-02,40,70,910.68,40.56,51.07,51.7,52.21,47.5,31.79,46.58,455.17,436.07,626.27,584.98,860.71,787.92,36.55,40.39,-14.79,19.1,41.29,72.79,-3.84,6.98,89.32
"Joe Vitale","JOE.VITALE","10-11","PIT","C","R",1985-08-20,25,9,89.85,41.57,52.27,51.52,53.43,47.13,2.07,2.91,43.9,40.09,52.74,49.62,80.16,69.86,2.3,2.58,-0.84,3.81,3.12,10.3,-0.28,4.72,92.74
"Joe Vitale","JOE.VITALE","11-12","PIT","C","R",1985-08-20,26,68,705.8,44.58,48.82,50.81,50.73,51.22,19.11,23.76,293.56,307.73,427.82,414.21,581.32,564.59,21.58,20.55,-4.65,-14.17,13.61,16.73,1.03,6.51,92.28
"Joe Vitale","JOE.VITALE","12-13","PIT","C","R",1985-08-20,27,33,307.55,28.31,45.83,46.8,42.56,43.45,5.09,12.89,116.3,137.46,165.81,188.5,217.79,293.95,8.32,10.83,-7.8,-21.16,-22.69,-76.16,-2.51,4.38,90.62
"Joe Vitale","JOE.VITALE","13-14","PIT","C","R",1985-08-20,28,53,541.05,48.5,48.09,46.87,46.02,46.24,15.96,16.95,223.17,240.94,302.98,343.46,415.45,487.28,14.56,16.93,-0.99,-17.77,-40.48,-71.83,-2.37,7.15,92.97
"Joe Vitale","JOE.VITALE","14-15","ARI","C","R",1985-08-20,29,70,630.32,34.11,41.95,41.1,41.12,44.23,10.89,21.04,262.98,363.86,358.33,513.51,498.24,713.49,20.3,25.6,-10.15,-100.88,-155.18,-215.25,-5.3,4.14,94.22
"Joel Armia","JOEL.ARMIA","15-16","WPG","R","R",1993-05-31,22,43,478.48,48.35,51.25,50.81,49.96,52.75,15.08,16.11,202.33,192.46,287.21,278.04,400.58,401.21,17.46,15.64,-1.03,9.87,9.17,-0.63,1.82,7.45,91.63
"Joel Armia","JOEL.ARMIA","16-17","WPG","R","R",1993-05-31,23,57,697.05,40.13,45.31,45.8,46.01,48.59,21.01,31.34,336.77,406.54,444.99,526.7,588.5,690.61,28.16,29.8,-10.33,-69.77,-81.71,-102.11,-1.64,6.24,92.29
"Joel Armia","JOEL.ARMIA","17-18","WPG","R","R",1993-05-31,24,79,780.17,49.63,51.12,53.27,53.55,54.67,30.53,30.98,395.09,377.85,562,492.96,768.14,666.21,30.49,25.28,-0.45,17.24,69.04,101.93,5.21,7.73,91.8
"Joel Armia","JOEL.ARMIA","18-19","MTL","R","R",1993-05-31,25,57,696.62,46.82,54.56,53.62,53.97,53.02,23.03,26.16,404.16,336.54,529.25,457.74,730.76,623.3,28.23,25.01,-3.13,67.62,71.51,107.46,3.22,5.7,92.23
"Joel Armia","JOEL.ARMIA","19-20","MTL","R","R",1993-05-31,26,58,767.17,49.01,49.88,50.44,51.85,50.95,33.8,35.17,398.48,400.36,550.57,540.88,747.22,693.89,31.02,29.86,-1.37,-1.88,9.69,53.33,1.16,8.48,91.22
"Joel Edmundson","JOEL.EDMUNDSON","15-16","STL","D","L",1993-06-28,22,67,915.07,47.8,51.82,53.8,54.32,52.54,27.47,30,464.44,431.73,673.88,578.66,903.75,759.93,34.59,31.24,-2.53,32.71,95.22,143.82,3.35,5.91,93.05
"Joel Edmundson","JOEL.EDMUNDSON","16-17","STL","D","L",1993-06-28,23,69,1080.63,53.42,48.82,48.44,49,46.65,36.71,32.01,515.19,540.18,707.47,753.08,966.03,1005.38,36.44,41.67,4.7,-24.99,-45.61,-39.35,-5.23,7.13,94.07
"Joel Edmundson","JOEL.EDMUNDSON","17-18","STL","D","L",1993-06-28,24,69,1236.98,45.61,51.71,52.95,51.92,50.74,46.79,55.79,662.85,618.89,946.79,841.46,1259.09,1165.84,49.4,47.95,-9,43.96,105.33,93.25,1.45,7.06,90.99
"Joel Edmundson","JOEL.EDMUNDSON","18-19","STL","D","L",1993-06-28,25,64,1079.5,52.02,53.16,52.25,51.71,53.24,46.07,42.5,568.03,500.45,762.69,696.89,1020.21,952.91,44.67,39.23,3.57,67.58,65.8,67.3,5.44,8.11,91.51
"Joel Edmundson","JOEL.EDMUNDSON","19-20","CAR","D","L",1993-06-28,26,68,1048.98,50.64,49.02,50.36,51.23,47.9,44.95,43.81,533.44,554.68,739.7,729.26,989.42,941.84,43.86,47.7,1.14,-21.24,10.44,47.58,-3.84,8.43,92.1
"Joel Eriksson Ek","JOEL.ERIKSSON EK","16-17","MIN","C","L",1997-01-29,19,15,154.83,56.1,41.64,44.66,44.32,45.45,7.27,5.69,67.26,94.27,98.82,122.43,125.07,157.13,4.15,4.98,1.58,-27.01,-23.61,-32.06,-0.83,10.81,93.96
"Joel Eriksson Ek","JOEL.ERIKSSON EK","17-18","MIN","C","L",1997-01-29,20,75,861.32,49.44,53.33,50.5,48.6,53.01,23.07,23.59,430.63,376.78,567.08,555.95,745.76,788.67,28.79,25.52,-0.52,53.85,11.13,-42.91,3.27,5.36,93.74
"Joel Eriksson Ek","JOEL.ERIKSSON EK","18-19","MIN","C","L",1997-01-29,21,58,685.92,44.52,54.57,51.82,51.08,55.6,25.1,31.28,371.42,309.21,494.56,459.91,653.44,625.89,26.62,21.26,-6.18,62.21,34.65,27.55,5.36,6.76,89.88
"Joel Eriksson Ek","JOEL.ERIKSSON EK","19-20","MIN","C","L",1997-01-29,22,62,823.5,54.56,50.46,48.85,48.45,54.17,40.82,33.99,409.11,401.72,540.08,565.52,698.52,743.13,28.6,24.2,6.83,7.39,-25.44,-44.61,4.4,9.98,91.54
"Joel Farabee","JOEL.FARABEE","19-20","PHI","L","L",2000-02-25,19,52,639.15,53.98,47.86,47.41,48.99,48.1,28.54,24.33,277.3,302.06,392.11,434.96,531.77,553.61,23.84,25.72,4.21,-24.76,-42.85,-21.84,-1.88,10.29,91.95
"Joel Hanley","JOEL.HANLEY","15-16","MTL","D","L",1991-06-08,24,10,141.8,49.78,50.93,50.9,47.7,46.65,8,8.07,68.68,66.16,87.61,84.52,113.46,124.38,4.52,5.17,-0.07,2.52,3.09,-10.92,-0.65,11.65,87.8
"Joel Hanley","JOEL.HANLEY","16-17","MTL","D","L",1991-06-08,25,7,70.75,19.72,52.64,50.6,50.54,50.33,0.99,4.03,29.21,26.28,38.11,37.21,56.45,55.24,2.32,2.29,-3.04,2.93,0.9,1.21,0.03,3.39,84.67
"Joel Hanley","JOEL.HANLEY","17-18","ARI","D","L",1991-06-08,26,5,54.87,50.25,51.81,53.74,50.64,53.45,2.99,2.96,29.44,27.38,44.51,38.32,55.05,53.65,2.48,2.16,0.03,2.06,6.19,1.4,0.32,10.16,89.19
"Joel Hanley","JOEL.HANLEY","18-19","DAL","D","L",1991-06-08,27,16,207.57,49.55,55.44,55.1,52.51,62.94,4.95,5.04,97.25,78.15,136.58,111.29,179.29,162.13,9.63,5.67,-0.09,19.1,25.29,17.16,3.96,5.09,93.55
"Joel Hanley","JOEL.HANLEY","19-20","DAL","D","L",1991-06-08,28,8,88.37,50.19,54.31,51.56,50.38,55.48,4.06,4.03,44.41,37.36,59.67,56.06,79.16,77.98,3.39,2.72,0.03,7.05,3.61,1.18,0.67,9.14,89.21
"Joel Kellman","JOEL.KELLMAN","19-20","S.J","C","L",1994-05-25,25,31,328.65,46.05,47.3,45.98,46.56,47.65,6.94,8.13,128.37,143.05,181.93,213.78,246.1,282.5,9.72,10.68,-1.19,-14.68,-31.85,-36.4,-0.96,5.41,94.32
"Joel Kiviranta","JOEL.KIVIRANTA","19-20","DAL","L","L",1996-03-23,23,11,114.8,35.45,58.73,57.53,56.84,56.57,1.06,1.93,61.43,43.16,85.18,62.88,110.25,83.72,4.48,3.44,-0.87,18.27,22.3,26.53,1.04,1.73,95.53
"Joel Kwiatkowski","JOEL.KWIATKOWSKI","07-08","ATL","D","L",1977-03-22,30,18,283.42,36.81,43.77,44.81,44.51,43.75,7.77,13.34,130.32,167.45,173.32,213.5,213.61,266.3,8.22,10.57,-5.57,-37.13,-40.18,-52.69,-2.35,5.96,92.03
"Joel L'Esperance","JOEL.L'ESPERANCE","18-19","DAL","R","R",1995-08-18,23,18,195.6,17.48,47.46,47.89,47.97,49.25,1.07,5.05,96.01,106.3,125.3,136.32,184.13,199.68,6.55,6.75,-3.98,-10.29,-11.02,-15.55,-0.2,1.11,95.25
"Joel Lundqvist","JOEL.LUNDQVIST","07-08","DAL","C","L",1982-03-02,25,55,541.38,43.54,51.8,51.51,52.24,47.93,15.97,20.71,228.65,212.78,310.85,292.67,410.09,374.99,14.25,15.48,-4.74,15.87,18.18,35.1,-1.23,6.98,90.27
"Joel Lundqvist","JOEL.LUNDQVIST","08-09","DAL","C","L",1982-03-02,26,43,424.15,32.76,45.3,48.04,46.21,43.2,7.82,16.05,157.04,189.61,237.25,256.63,314.46,366.05,9.75,12.82,-8.23,-32.57,-19.38,-51.59,-3.07,4.98,91.54
"Joel Perrault","JOEL.PERRAULT","07-08","ARI","C","R",1983-04-06,24,49,588.62,42.27,49.14,48.35,48.89,47.65,19.16,26.17,303.11,313.73,411.78,439.89,533.3,557.52,22.29,24.49,-7.01,-10.62,-28.11,-24.22,-2.2,6.32,91.66
"Joel Perrault","JOEL.PERRAULT","08-09","ARI","C","R",1983-04-06,25,7,79.15,74.7,53.17,46.74,48.66,46.95,3.16,1.07,38.54,33.94,50.04,57.01,68.9,72.7,2.46,2.78,2.09,4.6,-6.97,-3.8,-0.32,8.2,96.85
"Joel Persson","JOEL.PERSSON","19-20","EDM","D","R",1994-03-04,25,13,194.4,46.83,46.77,48.6,49.23,49.38,7.1,8.06,88.17,100.35,129.49,136.97,174.64,180.09,7.96,8.16,-0.96,-12.18,-7.48,-5.45,-0.2,8.05,91.97
"Joel Rechlicz","JOEL.RECHLICZ","08-09","NYI","R","R",1987-06-14,21,17,81.7,39.5,31.92,34.21,32.94,37.91,1.88,2.88,20.66,44.06,35.42,68.13,47.17,96.03,2.21,3.62,-1,-23.4,-32.71,-48.86,-1.41,9.1,93.46
"Joel Vermin","JOEL.VERMIN","16-17","T.B","R","L",1992-02-05,24,18,178,59.53,46.1,45.73,43.78,47.11,5.84,3.97,74.53,87.14,106.15,125.95,138.83,178.31,5.79,6.5,1.87,-12.61,-19.8,-39.48,-0.71,7.84,95.44
"Joel Ward","JOEL.WARD","08-09","NSH","R","R",1980-12-02,27,79,970.35,49.69,49.1,49.57,49.35,49.47,33.76,34.18,459.16,476.01,626.92,637.79,813.01,834.42,36.45,37.23,-0.42,-16.85,-10.87,-21.41,-0.78,7.35,92.82
"Joel Ward","JOEL.WARD","09-10","NSH","R","R",1980-12-02,28,71,1008.07,46.9,47.84,49.7,49.36,46.51,32.44,36.73,413.58,450.88,618.87,626.34,812.83,833.79,32.7,37.61,-4.29,-37.3,-7.47,-20.96,-4.91,7.84,91.85
"Joel Ward","JOEL.WARD","10-11","NSH","R","R",1980-12-02,29,80,1074.65,45.65,50.73,50.61,51.51,51.68,33.76,40.19,521.2,506.15,691.63,674.93,937.2,882.36,40.66,38.01,-6.43,15.05,16.7,54.84,2.65,6.48,92.06
"Joel Ward","JOEL.WARD","11-12","WSH","R","R",1980-12-02,30,73,833.77,58.36,50.43,48.99,48.75,49.02,27.58,19.68,365.78,359.61,491.57,511.77,674.64,709.19,25.64,26.67,7.9,6.17,-20.2,-34.55,-1.03,7.54,94.53
"Joel Ward","JOEL.WARD","12-13","WSH","R","R",1980-12-02,31,39,457.83,58.17,49.75,49.89,50.2,48.73,20.93,15.05,221,223.2,287.9,289.2,402.42,399.25,15.53,16.34,5.88,-2.2,-1.3,3.17,-0.81,9.47,93.26
