"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","G/60","A1/60","A2/60","Points/60","iSF/60","iFF/60","iCF/60","ixG/60","Sh%","FSh%","xFSh%","iBLK/60","GIVE/60","TAKE/60","iHF/60","iHA/60","iPENT2/60","iPEND2/60","iPENT5/60","iPEND5/60","iPEN±/60","FOW/60","FOL/60","FO±/60"
"Martin St  Louis","MARTIN.ST. LOUIS","11-12","T.B","R","L",1975-06-18,36,77,1742.72,0.86,1.03,0.65,2.55,6.37,9.05,11.84,0.67,13.51,9.51,7.37,1.34,1.82,2.27,0.59,2.24,0.28,0.76,0,0,0.48,0.62,0.79,-0.17
"Martin St  Louis","MARTIN.ST. LOUIS","12-13","T.B","R","L",1975-06-18,37,48,1055.2,0.97,0.97,1.48,3.41,6.37,8.64,10.92,0.71,15.18,11.18,8.24,1.82,2.27,2.45,1.31,2.56,0.4,1.08,0,0,0.68,0.68,0.91,-0.23
"Martin St  Louis","MARTIN.ST. LOUIS","13-14","NYR","R","L",1975-06-18,38,19,351.37,0.17,0.85,0.34,1.37,6.32,9.05,12.47,0.64,2.7,1.89,7.11,2.73,1.88,2.39,1.54,2.73,0.34,1.02,0,0,0.68,0.17,1.02,-0.85
"Martin St  Louis","MARTIN.ST. LOUIS","13-14","T.B","R","L",1975-06-18,38,62,1344.82,1.29,0.8,0.62,2.72,7.45,10.71,13.25,0.84,17.37,12.08,7.88,0.98,1.87,2.28,0.67,2.72,0.13,0.67,0,0,0.54,2.99,4.15,-1.16
"Martin St  Louis","MARTIN.ST. LOUIS","14-15","NYR","R","L",1975-06-18,39,74,1299.65,0.97,0.88,0.55,2.4,6.65,9.05,11.13,0.89,14.58,10.71,9.82,1.71,1.99,1.89,0.6,3.09,0.46,0.83,0,0,0.37,2.35,2.72,-0.37
"Martin St  Pierre","MARTIN.ST. PIERRE","07-08","CHI","C","L",1983-08-11,24,5,76.4,0,0,0,0,1.57,1.57,2.36,0.33,0,0,21,0.79,2.36,1.57,2.36,3.14,0,1.57,0,0,1.57,25.92,20.42,5.5
"Martin St  Pierre","MARTIN.ST. PIERRE","08-09","BOS","C","L",1983-08-11,25,14,159.6,0.75,0.75,0,1.5,5.64,8.27,9.77,0.75,13.33,9.09,9.09,2.26,0.75,2.26,3.01,2.26,0.75,1.88,0,0,1.13,16.17,21.8,-5.64
"Martin Straka","MARTIN.STRAKA","07-08","NYR","C","L",1972-09-03,35,65,1209.28,0.69,0.65,0.69,2.03,5.76,8.04,9.92,0.67,12.07,8.64,8.28,1.59,1.59,1.54,1.19,2.13,0.55,0.79,0,0,0.25,0.35,0.6,-0.25
"Martins Karsums","MARTINS.KARSUMS","08-09","BOS","R","R",1986-02-26,22,6,58.47,0,1.03,0,1.03,6.16,6.16,6.16,0.43,0,0,7,1.03,1.03,2.05,11.29,4.1,0,1.03,0,0,1.03,0,1.03,-1.03
"Martins Karsums","MARTINS.KARSUMS","08-09","T.B","R","R",1986-02-26,22,18,210.12,0.29,1.14,0,1.43,6.28,7.14,8.85,0.47,4.55,4,6.52,2.86,1.43,1.43,10.28,6.28,0.86,1.14,0,0,0.29,0.57,0,0.57
"Marty Reasoner","MARTY.REASONER","07-08","EDM","C","L",1977-02-26,30,82,1226.8,0.54,0.39,0.29,1.22,5.53,8.17,10.17,0.58,9.73,6.59,7.1,2.59,1.66,2.2,1.12,2.84,1.22,0.64,0,0.05,-0.54,23.38,20.93,2.45
"Marty Reasoner","MARTY.REASONER","08-09","ATL","C","L",1977-02-26,31,79,1209.27,0.69,0.45,0.35,1.49,6.5,8.83,10.97,0.71,10.69,7.87,8.06,2.98,0.89,3.42,2.03,3.77,0.89,1.29,0,0,0.4,29.92,26.64,3.27
"Marty Reasoner","MARTY.REASONER","09-10","ATL","C","L",1977-02-26,32,80,1000.9,0.24,0.54,0.24,1.02,5.16,7.01,9.71,0.47,4.65,3.42,6.72,2.94,0.72,3.06,1.98,3.78,0.72,0.9,0,0,0.18,30.69,29.55,1.14
"Marty Reasoner","MARTY.REASONER","10-11","FLA","C","L",1977-02-26,33,82,1407.25,0.6,0.47,0.3,1.36,5.29,7.63,9.89,0.59,11.29,7.82,7.68,2.43,0.72,2.22,3.03,3.84,0.47,0.72,0,0,0.26,29.85,24.9,4.95
"Marty Reasoner","MARTY.REASONER","11-12","NYI","C","L",1977-02-26,34,61,708.18,0.08,0.08,0.34,0.51,5.85,7.2,9.32,0.52,1.45,1.18,7.25,2.63,1.27,2.12,3.64,4.24,1.44,0.42,0,0,-1.02,25.67,22.79,2.88
"Marty Reasoner","MARTY.REASONER","12-13","NYI","C","L",1977-02-26,35,31,348,0,0.34,0.52,0.86,5.86,7.24,9.31,0.62,0,0,8.6,2.41,0.17,2.41,3.62,5.52,0.34,0.86,0,0.17,0.69,27.07,24.48,2.59
"Mason Appleton","MASON.APPLETON","18-19","WPG","C","R",1996-01-15,22,36,295.35,0.61,1.02,0.41,2.03,5.89,8.33,10.77,0.5,10.34,7.32,6,2.44,1.02,0.81,5.69,6.09,0.41,0,0,0,-0.41,0,0.2,-0.2
"Mason Appleton","MASON.APPLETON","19-20","WPG","C","R",1996-01-15,23,46,513.47,0.58,0.23,0.12,0.93,6.43,8.88,10.75,0.6,9.09,6.58,6.71,1.4,1.17,1.29,2.34,8.06,0.58,1.29,0,0,0.7,0.58,0.93,-0.35
"Mason Raymond","MASON.RAYMOND","07-08","VAN","L","L",1985-09-17,21,49,613.65,0.88,0.78,0.39,2.05,7.82,10.17,12.71,0.73,11.25,8.65,7.21,0.78,1.56,1.17,2.25,5.87,0.1,1.47,0,0,1.37,2.35,3.81,-1.47
"Mason Raymond","MASON.RAYMOND","08-09","VAN","L","L",1985-09-17,22,71,972.62,0.68,0.31,0.49,1.48,9.01,12.21,14.74,0.88,7.53,5.56,7.24,1.11,1.36,1.48,2.59,5.86,0.74,1.42,0,0,0.68,1.05,2.04,-0.99
"Mason Raymond","MASON.RAYMOND","09-10","VAN","L","L",1985-09-17,23,82,1421.25,1.06,0.76,0.42,2.24,9.16,12.2,14.65,0.93,11.52,8.65,7.64,0.8,0.68,1.86,2.7,5.28,0.8,1.56,0,0,0.76,0.34,0.63,-0.3
"Mason Raymond","MASON.RAYMOND","10-11","VAN","L","L",1985-09-17,24,70,1105.93,0.81,0.65,0.65,2.12,10.69,14.11,17.85,0.91,7.61,5.77,6.47,0.76,0.76,1.9,2.06,4.72,0.27,1.3,0,0,1.03,1.41,2.12,-0.71
"Mason Raymond","MASON.RAYMOND","11-12","VAN","L","L",1985-09-17,25,55,857.25,0.7,0.49,0.21,1.4,8.75,10.92,14.28,0.64,8,6.41,5.87,0.91,0.84,1.4,2.24,4.55,0.63,0.84,0,0,0.21,0.49,1.26,-0.77
"Mason Raymond","MASON.RAYMOND","12-13","VAN","L","L",1985-09-17,26,46,727.93,0.82,0.74,0.25,1.81,6.51,8.41,11.46,0.58,12.66,9.8,6.95,0.66,1.48,1.4,1.48,3.71,0.66,0.66,0,0,0,1.4,2.72,-1.32
"Mason Raymond","MASON.RAYMOND","13-14","TOR","L","L",1985-09-17,27,82,1422.17,0.8,0.68,0.42,1.9,7.51,9.66,12.61,0.61,10.67,8.3,6.27,1.01,1.65,1.1,1.6,4.09,0.46,0.68,0,0,0.21,0.3,0.38,-0.08
"Mason Raymond","MASON.RAYMOND","14-15","CGY","L","L",1985-09-17,28,57,844.38,0.85,0.5,0.28,1.63,8.74,10.45,15.06,0.57,9.76,8.16,5.49,0.92,1.99,1.71,0.5,3.34,0.28,0.64,0,0,0.36,0,0.21,-0.21
"Mason Raymond","MASON.RAYMOND","15-16","CGY","L","L",1985-09-17,29,29,357.9,0.67,0,0.17,0.84,8.89,11.4,14.59,0.71,7.55,5.88,6.26,1.17,1.84,1.34,2.01,2.35,0.67,0.67,0,0,0,0.5,0.67,-0.17
"Mat Clark","MAT.CLARK","14-15","ANA","D","R",1990-10-17,23,7,89.4,0,0.67,0,0.67,1.34,2.01,4.7,0.03,0,0,1.33,3.36,1.34,0.67,6.71,6.71,2.01,1.34,0,0,-0.67,0,0,0
"Mathew Barzal","MATHEW.BARZAL","17-18","NYI","C","R",1997-05-26,20,82,1456.78,0.91,1.44,1.15,3.5,7,8.53,10.71,0.74,12.94,10.63,8.71,1.28,3.62,2.68,0.86,3.67,0.66,1.65,0,0,0.99,14.62,19.73,-5.11
"Mathew Barzal","MATHEW.BARZAL","18-19","NYI","C","R",1997-05-26,21,82,1469.68,0.73,0.94,0.86,2.53,7.31,9.39,11.96,0.83,10.06,7.83,8.87,2.29,4.78,2.69,1.02,4.53,0.94,1.31,0,0,0.37,9.84,13.84,-4
"Mathew Barzal","MATHEW.BARZAL","19-20","NYI","C","R",1997-05-26,22,68,1362.92,0.84,1.32,0.48,2.64,7.53,9.86,12.99,0.85,11.11,8.48,8.58,1.89,4.53,3.08,0.97,3.96,0.97,1.19,0,0,0.22,10.04,14.09,-4.05
"Mathias Tjarnqvist","MATHIAS.TJARNQVIST","07-08","ARI","L","L",1979-04-15,28,78,1064.18,0.23,0.23,0.17,0.62,5.07,7.33,8.96,0.45,4.44,3.08,6.17,4.4,0.96,1.01,4.85,5.64,0.96,1.18,0,0,0.23,0.85,1.75,-0.9
"Mathieu Dandenault","MATHIEU.DANDENAULT","07-08","MTL","D","R",1976-02-03,31,61,679.22,0.8,0.27,0.18,1.24,6.1,8.75,10.42,0.61,13.04,9.09,7.01,2.3,1.68,1.5,6.18,4.86,1.06,0.35,0,0,-0.71,0,0.09,-0.09
"Mathieu Dandenault","MATHIEU.DANDENAULT","08-09","MTL","R","R",1976-02-03,32,41,481.9,0.5,0.87,0.12,1.49,5.73,7.35,9.34,0.42,8.7,6.78,5.71,3.61,2.12,1.12,5.23,5.23,0.75,0.75,0.12,0.12,0,0.25,0.37,-0.12
"Mathieu Darche","MATHIEU.DARCHE","07-08","T.B","L","L",1976-11-26,30,73,1053.27,0.4,0.57,0.28,1.25,6.84,9.06,11.68,0.6,5.83,4.4,6.6,2.22,0.68,1.88,7.12,5.53,0.57,0.74,0,0,0.17,2.45,2.62,-0.17
"Mathieu Darche","MATHIEU.DARCHE","09-10","MTL","L","L",1976-11-26,32,29,314.48,0.95,0.57,0.38,1.91,8.2,10.11,11.83,0.82,11.63,9.43,8.11,2.29,0.76,1.91,7.44,8.2,0.38,0.38,0,0,0,0.57,0.38,0.19
"Mathieu Darche","MATHIEU.DARCHE","10-11","MTL","L","L",1976-11-26,33,59,664.73,1.08,0.99,0.27,2.35,8.12,11.28,13.9,0.96,13.33,9.6,8.48,2.71,0.9,1.35,6.59,7.13,0.45,0.81,0,0,0.36,0.63,1.26,-0.63
"Mathieu Darche","MATHIEU.DARCHE","11-12","MTL","L","L",1976-11-26,34,61,739.87,0.41,0.24,0.32,0.97,6.24,8.35,10.62,0.67,6.49,4.85,8.04,3.65,0.73,1.22,6.41,6.33,0.73,1.22,0,0,0.49,0.49,1.05,-0.57
"Mathieu Joseph","MATHIEU.JOSEPH","18-19","T.B","R","L",1997-02-09,21,70,795.1,0.98,0.75,0.23,1.96,7.17,9.51,12.22,0.65,13.68,10.32,6.85,1.06,1.81,2.11,9.73,8.9,0.98,1.13,0,0,0.15,0.75,1.81,-1.06
"Mathieu Joseph","MATHIEU.JOSEPH","19-20","T.B","R","L",1997-02-09,22,37,426.3,0.56,0.14,0.28,0.99,4.93,7.74,10.13,0.62,11.43,7.27,8,1.41,1.69,2.39,6.62,6.33,1.13,1.27,0,0,0.14,0.56,1.41,-0.84
"Mathieu Olivier","MATHIEU.OLIVIER","19-20","NSH","R","R",1997-02-11,22,8,60.37,0,0.99,0,0.99,5.96,7.95,8.94,0.38,0,0,4.75,0.99,2.98,0,16.9,7.95,1.99,0,0,0,-1.99,0,0,0
"Mathieu Perreault","MATHIEU.PERREAULT","09-10","WSH","C","L",1988-01-05,21,21,238.37,1.01,1.01,0.25,2.27,6.8,8.56,9.56,0.74,14.81,11.76,8.65,1.51,2.52,3.78,1.76,4.78,0.76,2.52,0,0,1.76,23.91,28.95,-5.03
"Mathieu Perreault","MATHIEU.PERREAULT","10-11","WSH","C","L",1988-01-05,22,34,404.03,1.04,0.59,0.45,2.08,6.09,8.46,11.43,0.69,17.07,12.28,8.18,1.19,1.63,2.97,1.93,4.31,1.34,1.04,0,0,-0.3,19.75,23.17,-3.42
"Mathieu Perreault","MATHIEU.PERREAULT","11-12","WSH","C","L",1988-01-05,23,64,769.7,1.25,0.7,0.39,2.34,4.76,7.25,10.06,0.6,26.23,17.2,8.3,2.26,0.94,2.57,3.82,4.13,0.94,1.17,0,0,0.23,17.85,17.31,0.55
"Mathieu Perreault","MATHIEU.PERREAULT","12-13","WSH","C","L",1988-01-05,24,39,455.03,0.79,1.32,0.13,2.24,6.2,8.7,11.6,0.7,12.77,9.09,8.05,1.05,0.92,1.19,3.69,4.48,1.32,1.19,0,0.13,0,22.15,20.7,1.45
"Mathieu Perreault","MATHIEU.PERREAULT","13-14","ANA","C","L",1988-01-05,25,69,956.87,1.13,0.88,0.75,2.76,7.52,9.78,12.67,0.88,15,11.54,9.03,0.94,1.19,1.19,4.58,5.27,1.13,1.19,0,0,0.06,27.4,24.64,2.76
"Mathieu Perreault","MATHIEU.PERREAULT","14-15","WPG","C","L",1988-01-05,26,62,1006.92,1.07,1.07,0.3,2.44,7.69,10.01,13.17,0.9,13.95,10.71,8.97,0.77,1.25,2.56,4.65,3.75,1.13,1.01,0,0,-0.12,13.47,12.63,0.83
"Mathieu Perreault","MATHIEU.PERREAULT","15-16","WPG","C","L",1988-01-05,27,71,1174.98,0.46,0.71,0.92,2.09,6.79,9.09,13.17,0.74,6.77,5.06,8.16,1.69,1.33,1.58,4.24,3.32,0.92,1.07,0,0,0.15,4.8,5.57,-0.77
"Mathieu Perreault","MATHIEU.PERREAULT","16-17","WPG","C","L",1988-01-05,28,65,1058.75,0.74,1.02,0.79,2.55,7.59,10.43,12.35,0.99,9.7,7.07,9.46,1.47,1.13,1.87,5.5,2.21,0.85,1.19,0,0,0.34,5.5,5.21,0.28
"Mathieu Perreault","MATHIEU.PERREAULT","17-18","WPG","C","L",1988-01-05,29,70,1012.08,1.01,0.53,0.77,2.31,8.24,10.91,13.64,1.06,12.23,9.24,9.72,1.48,1.48,2.49,7.11,3.85,1.19,1.36,0,0.06,0.24,1.96,1.54,0.41
"Mathieu Perreault","MATHIEU.PERREAULT","18-19","WPG","C","L",1988-01-05,30,82,1003.03,0.9,0.3,0.66,1.85,5.68,8.14,10.11,0.64,15.79,11.03,7.86,1.5,1.02,1.85,7.6,3.71,1.38,0.9,0,0,-0.48,1.56,1.62,-0.06
"Mathieu Perreault","MATHIEU.PERREAULT","19-20","WPG","C","L",1988-01-05,31,49,642.25,0.65,0.19,0.56,1.4,6.63,8.97,11.12,0.66,9.86,7.29,7.36,1.78,1.03,1.59,6.45,1.68,0.65,0.47,0,0.09,-0.09,1.21,0.56,0.65
"Mathieu Roy","MATHIEU.ROY","07-08","EDM","D","R",1983-08-10,24,13,135.07,0,0,0.44,0.44,3.55,4,6.66,0.1,0,0,2.56,4,0.44,0.44,3.11,4,0.44,1.33,1.33,0.89,0.44,0,0,0
"Mathieu Roy","MATHIEU.ROY","09-10","CBJ","D","R",1983-08-10,26,30,550.72,0,0.11,0.98,1.09,3.38,5.23,7.95,0.08,0,0,1.58,6.54,0.65,0.54,5.88,7.52,0.65,0.65,0.11,0.11,0,0.11,0,0.11
"Mathieu Schneider","MATHIEU.SCHNEIDER","07-08","ANA","D","L",1969-06-12,38,65,1449.42,0.5,0.66,0.46,1.61,5.75,9.11,12.79,0.36,8.63,5.45,4,2.32,1.41,1.45,3.23,2.11,1.03,0.33,0,0,-0.7,0,0,0
"Mathieu Schneider","MATHIEU.SCHNEIDER","08-09","ATL","D","L",1969-06-12,39,44,925.1,0.26,0.32,0.39,0.97,5.32,7.72,11.09,0.32,4.88,3.36,4.13,4.93,1.17,2.08,3.7,1.49,1.62,0.13,0,0,-1.49,0,0,0
"Mathieu Schneider","MATHIEU.SCHNEIDER","08-09","MTL","D","L",1969-06-12,39,23,481.72,0.62,0.75,0.75,2.12,5.73,10.09,13.95,0.42,10.87,6.17,4.19,5.23,2.86,2.12,1.74,2.99,0.87,0.25,0,0,-0.62,0,0,0
"Mathieu Schneider","MATHIEU.SCHNEIDER","09-10","ARI","D","L",1969-06-12,40,8,166.63,0,0.72,0.72,1.44,8.28,11.88,16.56,0.46,0,0,3.91,5.76,1.8,0.72,5.76,4.32,0.72,0,0,0,-0.72,0,0,0
"Mathieu Schneider","MATHIEU.SCHNEIDER","09-10","VAN","D","L",1969-06-12,40,17,259.17,0.46,0.69,0,1.16,3.24,7.87,12.04,0.26,14.29,5.88,3.35,3.94,2.08,1.39,2.55,2.55,1.39,0.23,0,0,-1.16,0,0,0
"Mats Sundin","MATS.SUNDIN","07-08","TOR","C","R",1971-02-13,36,74,1481.05,1.3,1.13,0.73,3.16,10.53,14.5,18.15,1.03,12.31,8.94,7.13,1.38,2.19,0.85,1.34,2.63,1.34,1.34,0,0,0,38.28,31.11,7.17
"Mats Sundin","MATS.SUNDIN","08-09","VAN","C","R",1971-02-13,37,40,676.2,0.8,1.42,0.27,2.48,7.28,10.47,14.2,0.93,10.98,7.63,8.85,1.24,1.6,0.89,1.24,2.13,1.24,0.8,0,0,-0.44,28.84,23.43,5.41
"Mats Zuccarello","MATS.ZUCCARELLO","10-11","NYR","C","L",1987-09-01,23,42,595.23,0.6,0.81,0.91,2.32,7.46,10.38,12.2,0.81,8.11,5.83,7.78,1.92,0.6,1.61,5.64,4.03,0.2,0.71,0,0,0.5,0.81,0.71,0.1
"Mats Zuccarello","MATS.ZUCCARELLO","11-12","NYR","C","L",1987-09-01,24,10,100.43,1.19,0,0.6,1.79,5.97,8.96,11.35,1.13,20,13.33,12.6,1.79,1.19,1.19,4.78,4.18,1.79,0.6,0,0,-1.19,0,0,0
"Mats Zuccarello","MATS.ZUCCARELLO","12-13","NYR","C","L",1987-09-01,25,15,246.37,0.73,0.97,0.24,1.95,6.58,9.25,12.66,0.88,11.11,7.89,9.5,3.65,1.22,1.46,6.58,3.41,0.97,0.73,0,0,-0.24,0,0.97,-0.97
"Mats Zuccarello","MATS.ZUCCARELLO","13-14","NYR","C","L",1987-09-01,26,77,1319.75,0.86,1.23,0.59,2.68,7.73,10.55,13.37,0.95,11.18,8.19,8.97,1.86,1.73,2,5.27,4.73,0.73,1.55,0,0,0.82,0.14,0.23,-0.09
"Mats Zuccarello","MATS.ZUCCARELLO","14-15","NYR","C","L",1987-09-01,27,78,1346.2,0.67,0.94,0.58,2.18,6.86,9.63,12.88,0.72,9.74,6.94,7.46,1.87,1.83,2.67,5.35,4.72,0.89,1.07,0.04,0.04,0.18,0.71,0.94,-0.22
"Mats Zuccarello","MATS.ZUCCARELLO","15-16","NYR","C","L",1987-09-01,28,81,1496.6,1.04,1.08,0.32,2.45,6.66,9.54,12.87,0.68,15.66,10.92,7.09,2.77,1.72,2.37,3.53,2.93,0.68,0.92,0,0,0.24,0.2,0.24,-0.04
"Mats Zuccarello","MATS.ZUCCARELLO","16-17","NYR","C","L",1987-09-01,29,80,1506.13,0.6,0.92,0.84,2.35,7.53,9.96,13.03,0.73,7.94,6,7.35,2.07,2.15,2.79,3.39,3.74,0.56,0.88,0,0,0.32,0.24,0.28,-0.04
"Mats Zuccarello","MATS.ZUCCARELLO","17-18","NYR","C","L",1987-09-01,30,80,1513.93,0.63,0.91,0.55,2.1,7.05,9.47,11.53,0.74,8.99,6.69,7.84,2.66,2.3,2.73,2.46,3.69,0.71,0.79,0,0,0.08,0.83,2.34,-1.51
"Mats Zuccarello","MATS.ZUCCARELLO","18-19","NYR","C","L",1987-09-01,31,46,920.9,0.72,0.98,0.72,2.41,6.45,9.19,11.47,0.69,11.11,7.8,7.53,2.74,1.82,2.35,3.71,2.28,0.46,0.65,0,0,0.2,0.65,1.3,-0.65
"Mats Zuccarello","MATS.ZUCCARELLO","19-20","MIN","C","L",1987-09-01,32,65,1036.07,0.87,0.64,0.64,2.14,5.56,7.3,9.5,0.51,15.62,11.9,7.02,2.08,0.98,1.91,0.75,2.9,0.58,1.16,0,0,0.58,0.52,0.29,0.23
"Matt Bartkowski","MATT.BARTKOWSKI","10-11","BOS","D","L",1988-06-04,22,6,55.23,0,0,0,0,2.17,4.35,8.69,0.05,0,0,1.25,2.17,1.09,0,4.35,1.09,2.17,1.09,0,0,-1.09,0,0,0
"Matt Bartkowski","MATT.BARTKOWSKI","12-13","BOS","D","L",1988-06-04,24,11,148.32,0,0.4,0.4,0.81,3.64,6.88,11.73,0.09,0,0,1.29,1.21,2.02,0.4,4.45,6.88,1.21,0.4,0,0,-0.81,0,0,0
"Matt Bartkowski","MATT.BARTKOWSKI","13-14","BOS","D","L",1988-06-04,25,64,1250.32,0,0.34,0.53,0.86,4.37,6.24,9.98,0.14,0,0,2.32,2.69,1.34,0.53,7.44,3.89,0.72,0.19,0,0,-0.53,0,0,0
"Matt Bartkowski","MATT.BARTKOWSKI","14-15","BOS","D","L",1988-06-04,26,47,796.23,0,0.3,0,0.3,5.05,8.29,10.78,0.19,0,0,2.33,1.81,1.88,0.45,6.63,4.22,0.45,0.38,0.23,0.15,-0.15,0,0,0
"Matt Bartkowski","MATT.BARTKOWSKI","15-16","VAN","D","L",1988-06-04,27,80,1489.48,0.24,0.2,0.28,0.73,3.42,4.91,7.98,0.16,7.06,4.92,3.31,1.69,1.97,0.73,5.68,2.94,1.01,0.36,0,0,-0.64,0,0,0
"Matt Bartkowski","MATT.BARTKOWSKI","16-17","CGY","D","L",1988-06-04,28,24,369.3,0.16,0,0.16,0.32,2.6,4.55,7.96,0.1,6.25,3.57,2.18,1.95,2.11,0.49,7.47,3.41,0.49,0.16,0.32,0.32,-0.32,0,0,0
"Matt Bartkowski","MATT.BARTKOWSKI","17-18","CGY","D","L",1988-06-04,29,18,240.22,0,0.25,0.5,0.75,5.25,6.49,9.24,0.15,0,0,2.31,3.25,4.5,0.75,7.74,3,0.75,0,0,0,-0.75,0,0,0
"Matt Beleskey","MATT.BELESKEY","09-10","ANA","L","L",1988-06-07,21,60,839.4,0.79,0.36,0.14,1.29,8.79,11.65,14.15,0.59,8.94,6.75,5.1,1.64,1.36,0.71,6.72,5.29,0.71,0.71,0.21,0.21,0,0.57,0.86,-0.29
"Matt Beleskey","MATT.BELESKEY","10-11","ANA","L","L",1988-06-07,22,35,454.4,0.4,0.53,0.4,1.32,7.66,9.77,12.41,0.65,5.17,4.05,6.64,2.64,1.32,0.92,8.45,4.62,1.72,0.92,0.26,0.4,-0.66,0.4,0.66,-0.26
"Matt Beleskey","MATT.BELESKEY","11-12","ANA","L","L",1988-06-07,23,70,718.55,0.33,0.5,0.42,1.25,6.26,9.27,13.03,0.52,5.33,3.6,5.57,1.67,0.84,0.84,8.68,5.01,1.34,1.25,0.67,0.67,-0.08,0.92,1.25,-0.33
"Matt Beleskey","MATT.BELESKEY","12-13","ANA","L","L",1988-06-07,24,42,504.68,0.95,0.48,0.12,1.55,7.25,10.11,13.2,0.63,13.11,9.41,6.19,1.9,1.31,0.95,12.25,5.23,1.55,0.71,0.71,0.71,-0.83,0.71,1.55,-0.83
"Matt Beleskey","MATT.BELESKEY","13-14","ANA","L","L",1988-06-07,25,55,683.92,0.79,0.79,0.53,2.11,9.83,14.04,18.25,0.95,8.04,5.62,6.75,2.11,1.14,1.23,11.58,6.4,1.49,0.79,0.35,0.35,-0.7,0.7,0.88,-0.18
"Matt Beleskey","MATT.BELESKEY","14-15","ANA","L","L",1988-06-07,26,65,941.03,1.4,0.32,0.32,2.04,9.25,14.66,19.96,0.89,15.17,9.57,6.05,1.59,2.04,0.57,10.14,4.97,0.83,0.83,0.06,0.06,0,0.51,0.7,-0.19
"Matt Beleskey","MATT.BELESKEY","15-16","BOS","L","L",1988-06-07,27,80,1268.55,0.71,0.52,0.52,1.75,7.95,12.58,17.12,0.75,8.93,5.64,5.96,2.08,1.23,1.28,12.3,4.87,0.71,0.47,0.24,0.24,-0.24,0.28,0.9,-0.61
"Matt Beleskey","MATT.BELESKEY","16-17","BOS","L","L",1988-06-07,28,49,650.02,0.28,0.09,0.37,0.74,7.29,10.43,13.75,0.52,3.8,2.65,5.02,1.66,1.11,0.65,9.05,4.62,1.48,0.74,0.28,0.28,-0.74,2.68,3.78,-1.11
"Matt Beleskey","MATT.BELESKEY","17-18","BOS","L","L",1988-06-07,29,14,152,0,0,0,0,6.71,11.45,14.21,0.57,0,0,4.97,1.58,0.79,1.97,10.66,3.95,0.39,0.79,1.18,1.18,0.39,0.79,1.97,-1.18
"Matt Benning","MATT.BENNING","16-17","EDM","D","R",1994-05-25,22,62,1029.85,0.17,0.35,0.35,0.87,4.02,5.71,8.86,0.17,4.35,3.06,2.94,3.73,2.85,0.41,6.47,5.53,0.76,0.82,0.06,0.06,0.06,0,0,0
"Matt Benning","MATT.BENNING","17-18","EDM","D","R",1994-05-25,23,73,1261.6,0.29,0.33,0.38,1,5.28,7.8,11.27,0.26,5.41,3.66,3.36,3.9,2.9,0.86,7.09,6.47,0.86,0.62,0.05,0.05,-0.24,0,0,0
"Matt Benning","MATT.BENNING","18-19","EDM","D","R",1994-05-25,24,70,1046.17,0.29,0.29,0.4,0.97,5.39,7.4,10.38,0.17,5.32,3.88,2.25,3.38,2.81,0.57,6.25,5.74,0.8,0.52,0.06,0.11,-0.23,0,0,0
"Matt Benning","MATT.BENNING","19-20","EDM","D","R",1994-05-25,25,43,568.77,0.11,0.53,0.21,0.84,4.01,6.12,8.54,0.13,2.63,1.72,2.12,3.59,2,1.27,8.23,8.33,0.53,0.53,0.11,0.11,0,0,0,0
"Matt Bradley","MATT.BRADLEY","07-08","WSH","R","R",1978-06-13,29,77,769.62,0.55,0.55,0.31,1.4,8.65,10.84,13.49,0.76,6.31,5.04,6.98,1.33,1.56,1.64,9.82,5.38,0.94,1.25,0.78,0.78,0.31,1.09,1.4,-0.31
"Matt Bradley","MATT.BRADLEY","08-09","WSH","R","R",1978-06-13,30,81,859.35,0.35,0.42,0,0.77,6.84,8.59,11.59,0.56,5.1,4.07,6.55,1.12,1.54,1.47,8.03,6.14,0.49,0.98,0.63,0.63,0.49,0.7,0.98,-0.28
"Matt Bradley","MATT.BRADLEY","09-10","WSH","R","R",1978-06-13,31,77,849.32,0.71,0.64,0.35,1.7,6.92,9.4,13.63,0.64,10.2,7.52,6.81,1.34,0.57,1.91,7.98,5.86,0.42,0.71,0.35,0.49,0.42,0.78,1.2,-0.42
"Matt Bradley","MATT.BRADLEY","10-11","WSH","R","R",1978-06-13,32,60,628.45,0.38,0.1,0.57,1.05,5.54,7.45,9.83,0.52,6.9,5.13,6.95,1.43,0.48,1.15,14.89,7.83,0.86,0.48,0.95,0.95,-0.38,0.38,0.57,-0.19
"Matt Bradley","MATT.BRADLEY","11-12","FLA","R","R",1978-06-13,33,45,489.32,0.37,0.12,0.49,0.98,4.29,5.03,7.48,0.38,8.57,7.32,7.59,1.35,0.25,0.86,16.43,7.73,0.37,0.98,0.61,0.61,0.61,1.47,1.96,-0.49
"Matt Calvert","MATT.CALVERT","10-11","CBJ","L","L",1989-12-24,20,42,465.93,1.42,0.64,0.52,2.58,6.44,8.63,10.82,0.7,22,16.42,8.13,1.03,1.03,0.9,6.57,6.7,0.77,2.19,0,0,1.42,0.39,0.77,-0.39
"Matt Calvert","MATT.CALVERT","11-12","CBJ","L","L",1989-12-24,21,13,118.67,0,0,1.52,1.52,2.02,3.54,6.07,0.25,0,0,7,0.51,1.01,1.52,4.04,4.55,1.52,1.52,0,0,0,0,0,0
