"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Derek Stepan","DEREK.STEPAN","11-12","NYR","C","R",1990-06-18,21,53,54.38,72.09,55.18,61.32,59.63,61.83,3.08,1.19,33.99,27.62,50.53,31.88,59.45,40.24,4.18,2.58,1.89,6.38,18.66,19.21,1.6,9.06,95.69
"Derick Brassard","DERICK.BRASSARD","10-11","CBJ","C","L",1987-09-22,22,53,50.83,48.2,58.2,51.85,50.03,50.22,2.37,2.55,36.58,26.28,42.46,39.43,57.72,57.65,2.73,2.7,-0.18,10.3,3.03,0.07,0.02,6.49,90.3
"Dion Phaneuf","DION.PHANEUF","07-08","CGY","D","L",1985-04-10,22,58,76.58,71.47,56.28,52.8,56.08,54.29,4.24,1.69,39.33,30.55,53.4,47.75,69.62,54.53,3.82,3.21,2.55,8.78,5.66,15.09,0.6,10.78,94.46
"Dion Phaneuf","DION.PHANEUF","08-09","CGY","D","L",1985-04-10,23,52,58.25,28.27,52.14,51,55.79,50.35,2.07,5.25,30.06,27.58,38.16,36.67,54.65,43.3,2.24,2.2,-3.18,2.47,1.49,11.35,0.03,6.89,80.96
"Dion Phaneuf","DION.PHANEUF","10-11","TOR","D","L",1985-04-10,25,35,51.22,65.05,46.32,43.14,46.19,43.09,2.35,1.27,32.6,37.78,46.76,61.64,63.07,73.47,2.78,3.67,1.09,-5.18,-14.88,-10.4,-0.89,7.22,96.65
"Dion Phaneuf","DION.PHANEUF","11-12","TOR","D","L",1985-04-10,26,49,54.53,100,58.85,56.04,58.97,61.58,5.61,0,39.15,27.38,48.94,38.39,64.43,44.84,3.51,2.19,5.61,11.77,10.55,19.6,1.32,14.33,100
"Dion Phaneuf","DION.PHANEUF","13-14","TOR","D","L",1985-04-10,28,51,68.18,32.46,42.21,43.58,47.22,35.76,1.64,3.41,29.73,40.7,40.98,53.05,56.75,63.44,1.81,3.26,-1.77,-10.97,-12.07,-6.69,-1.44,5.51,91.63
"Dion Phaneuf","DION.PHANEUF","14-15","TOR","D","L",1985-04-10,29,43,52.33,47.45,41.98,46.32,46.97,49.91,3.2,3.54,28.34,39.18,40.93,47.45,54.74,61.79,3.15,3.16,-0.34,-10.84,-6.51,-7.05,-0.01,11.29,90.96
"Dmitry Kulikov","DMITRY.KULIKOV","11-12","FLA","D","L",1990-10-29,20,37,52.1,35.08,43.88,47.3,49.64,51.16,2.31,4.28,30.82,39.41,45.66,50.88,54.69,55.47,2.79,2.66,-1.97,-8.59,-5.22,-0.78,0.13,7.51,89.13
"Dmitry Kulikov","DMITRY.KULIKOV","14-15","FLA","D","L",1990-10-29,23,46,60.68,0,55.6,51.42,48.6,58.81,0,1.84,29.44,23.5,34.32,32.42,42.09,44.53,2.15,1.5,-1.84,5.93,1.9,-2.43,0.64,0,92.18
"Dmitry Orlov","DMITRY.ORLOV","13-14","WSH","D","L",1991-07-23,22,38,52.48,57.5,56.2,59.31,61.41,58.35,4.78,3.53,42.76,33.33,58.61,40.21,73.26,46.03,3.16,2.25,1.25,9.43,18.4,27.23,0.9,11.18,89.4
"Douglas Murray","DOUGLAS.MURRAY","09-10","S.J","D","L",1980-03-12,29,53,61.28,50,56,52.68,51.44,57.67,2.88,2.88,32.26,25.35,42.39,38.07,55.52,52.4,3.24,2.38,0,6.91,4.32,3.11,0.86,8.92,88.64
"Drew Doughty","DREW.DOUGHTY","08-09","L.A","D","R",1989-12-08,18,57,78.87,65.93,64.65,57.82,58.82,66.67,3.18,1.64,44.7,24.44,51.43,37.52,63.42,44.4,4.14,2.07,1.54,20.26,13.91,19.03,2.07,7.11,93.28
"Drew Doughty","DREW.DOUGHTY","09-10","L.A","D","R",1989-12-08,19,53,92.33,84.18,49.2,47.84,51.19,49.32,3.22,0.6,27.81,28.71,39.31,42.86,51.02,48.64,2.12,2.18,2.61,-0.9,-3.55,2.38,-0.06,11.57,97.89
"Drew Doughty","DREW.DOUGHTY","10-11","L.A","D","R",1989-12-08,20,50,70.48,44.7,61.43,55.36,57.07,55.75,2.77,3.42,33.56,21.07,47.48,38.28,63.98,48.13,3.18,2.52,-0.66,12.49,9.19,15.84,0.66,8.24,83.76
"Drew Doughty","DREW.DOUGHTY","11-12","L.A","D","R",1989-12-08,21,51,75.68,25,51.54,49.55,49.58,51.18,0.74,2.21,33.5,31.51,46.38,47.22,58.07,59.06,2.58,2.47,-1.47,2,-0.84,-0.98,0.12,2.2,92.98
"Drew Doughty","DREW.DOUGHTY","13-14","L.A","D","R",1989-12-08,23,52,67.95,37.58,56.08,58.74,59.13,54.34,1.64,2.73,26.62,20.85,43.32,30.43,59.66,41.24,2.1,1.77,-1.09,5.77,12.89,18.43,0.34,6.17,86.91
"Drew Doughty","DREW.DOUGHTY","14-15","L.A","D","R",1989-12-08,24,48,73.53,32.46,52.88,56.09,58.1,47.42,1.52,3.16,33.38,29.74,51.87,40.61,66.57,48.01,2.62,2.9,-1.64,3.64,11.26,18.56,-0.29,4.55,89.38
"Duncan Keith","DUNCAN.KEITH","07-08","CHI","D","L",1983-07-16,24,68,76.78,50.98,55.79,56.91,53.96,54.39,3.27,3.14,37.11,29.41,48.2,36.49,56.23,47.97,3.34,2.8,0.13,7.71,11.71,8.26,0.54,8.8,89.32
"Duncan Keith","DUNCAN.KEITH","08-09","CHI","D","L",1983-07-16,25,49,75.22,84.59,52.38,51.37,52.87,46.51,8.14,1.48,32.54,29.59,42.2,39.94,55.1,49.11,2.39,2.75,6.66,2.96,2.26,5.99,-0.36,25.02,94.99
"Duncan Keith","DUNCAN.KEITH","09-10","CHI","D","L",1983-07-16,26,61,99.77,60.6,59.69,59.11,57.14,52.83,4.01,2.6,40.59,27.41,51.62,35.71,63.86,47.89,3.54,3.16,1.4,13.18,15.91,15.97,0.38,9.87,90.5
"Duncan Keith","DUNCAN.KEITH","10-11","CHI","D","L",1983-07-16,27,40,61.68,60,62.91,64.48,58.02,58.73,2.71,1.81,45.81,27,59.41,32.72,73.28,53.02,3.6,2.53,0.9,18.8,26.68,20.26,1.07,5.92,93.3
"Duncan Keith","DUNCAN.KEITH","11-12","CHI","D","L",1983-07-16,28,39,63.52,61.25,45.11,47.94,53.06,52.4,2.78,1.76,27.13,33,40.87,44.39,62.34,55.14,2.89,2.63,1.02,-5.88,-3.51,7.2,0.26,10.24,94.68
"Duncan Keith","DUNCAN.KEITH","13-14","CHI","D","L",1983-07-16,30,54,63.37,56.86,57.44,52.03,51.65,57.76,4.83,3.66,34.23,25.36,41.92,38.65,54.38,50.89,3.28,2.4,1.16,8.87,3.27,3.48,0.88,14.11,85.55
"Duncan Keith","DUNCAN.KEITH","14-15","CHI","D","L",1983-07-16,31,43,75.02,48.76,58.22,55.88,58.5,63.22,2.35,2.47,42.55,30.54,52.87,41.74,70.15,49.75,3.77,2.19,-0.12,12.01,11.13,20.39,1.58,5.53,91.91
"Dustin Brown","DUSTIN.BROWN","08-09","L.A","L","R",1984-11-04,23,57,53.58,51.8,62.37,56.58,56.4,65.95,2.42,2.25,39.16,23.63,45.68,35.05,56.91,44,3.43,1.77,0.17,15.53,10.63,12.91,1.66,6.18,90.47
"Dustin Brown","DUSTIN.BROWN","09-10","L.A","L","R",1984-11-04,24,53,52.47,75.06,53.55,56.98,55.39,48.74,3.72,1.23,29.7,25.76,43.36,32.74,52.37,42.18,2.44,2.56,2.48,3.93,10.62,10.19,-0.13,12.51,95.21
"Dustin Brown","DUSTIN.BROWN","11-12","L.A","L","R",1984-11-04,26,54,56.93,33.33,58.35,54.89,55.68,61.81,0.98,1.96,35.26,25.17,48.33,39.72,60.3,47.99,3.17,1.96,-0.98,10.1,8.61,12.31,1.21,2.78,92.21
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","10-11","ATL","D/R","R",1985-03-27,25,59,73.72,55.36,52.1,52.38,55.43,53.55,3.91,3.15,41.17,37.86,53.47,48.61,74.23,59.69,3.81,3.3,0.76,3.31,4.86,14.54,0.5,9.49,91.68
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","11-12","WPG","D","R",1985-03-27,26,46,59.75,57.82,56.05,51.72,53.33,46.74,5.12,3.74,38.27,30.01,51.45,48.03,61.48,53.8,3.52,4.02,1.39,8.26,3.42,7.67,-0.49,13.38,87.55
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","13-14","WPG","D","R",1985-03-27,28,54,76.45,51.31,51.05,55.63,54.69,56.02,2.31,2.19,34.55,33.13,55.31,44.11,72.35,59.94,3.29,2.58,0.12,1.42,11.2,12.41,0.71,6.68,93.39
"Dustin Byfuglien","DUSTIN.BYFUGLIEN","14-15","WPG","D","R",1985-03-27,29,46,63.55,66.09,52.25,55.34,57.15,54.52,5.41,2.78,38.87,35.52,56.8,45.84,73.79,55.33,4.44,3.7,2.63,3.35,10.96,18.47,0.74,13.92,92.19
"Dustin Penner","DUSTIN.PENNER","09-10","EDM","R","L",1982-09-28,26,55,52.85,38.75,56.71,57.59,55.12,55.48,2.11,3.34,32.86,25.08,45.08,33.2,55.04,44.81,2.65,2.12,-1.23,7.78,11.89,10.23,0.52,6.43,86.69
"Ed Jovanovski","ED.JOVANOVSKI","07-08","ARI","D","L",1976-06-26,31,56,72.7,36.73,44.17,42.48,43.92,46.02,0.89,1.54,28.75,36.35,40.99,55.5,52.02,66.41,3.05,3.58,-0.64,-7.59,-14.51,-14.39,-0.53,3.1,95.78
"Ed Jovanovski","ED.JOVANOVSKI","09-10","ARI","D","L",1976-06-26,33,46,66.78,100,45.7,42.56,41.25,37.33,1.81,0,27.2,32.31,31.69,42.78,43.58,62.08,1.51,2.53,1.81,-5.11,-11.09,-18.5,-1.02,6.64,100
"Eric Brewer","ERIC.BREWER","07-08","STL","D","L",1979-04-17,28,54,70.72,45.82,53.35,50.15,53.39,47.04,4.33,5.12,32.77,28.66,42.74,42.49,59.52,51.96,2.29,2.58,-0.79,4.11,0.25,7.57,-0.29,13.2,82.15
"Eric Brewer","ERIC.BREWER","09-10","STL","D","L",1979-04-17,30,45,58.47,100,46.34,41.56,41.66,43.42,1.11,0,30.68,35.53,39.01,54.86,50.11,70.16,2.27,2.96,1.11,-4.84,-15.84,-20.05,-0.69,3.61,100
"Eric Brewer","ERIC.BREWER","11-12","T.B","D","L",1979-04-17,32,52,52.42,72.07,49.72,47.65,49.85,46.08,5.49,2.13,31.95,32.3,44.43,48.82,57.89,58.24,2.76,3.23,3.37,-0.35,-4.38,-0.34,-0.47,17.2,93.41
"Eric Staal","ERIC.STAAL","07-08","CAR","C","L",1984-10-29,22,55,50.55,0,53.9,55.78,57.24,65.3,0,2.21,39.32,33.64,59.09,46.84,76.3,57,4.53,2.41,-2.21,5.69,12.25,19.3,2.12,0,93.44
"Eric Staal","ERIC.STAAL","08-09","CAR","C","L",1984-10-29,23,55,54.98,68.37,48.67,52.21,53.8,60.95,4.39,2.03,32.23,33.98,50.4,46.13,64.5,55.39,4.19,2.68,2.36,-1.76,4.27,9.1,1.51,13.61,94.03
"Eric Staal","ERIC.STAAL","09-10","CAR","C","L",1984-10-29,24,44,51.58,51.31,43.83,40.69,48.35,39.01,3.42,3.25,32.65,41.84,40.78,59.45,66.28,70.82,3.65,5.71,0.17,-9.19,-18.67,-4.54,-2.06,10.47,92.24
"Eric Staal","ERIC.STAAL","10-11","CAR","C","L",1984-10-29,25,59,75.08,45.77,45.98,45.49,48.9,45.79,5.32,6.31,37.26,43.78,49.95,59.85,68.17,71.24,4.08,4.83,-0.98,-6.52,-9.9,-3.07,-0.75,14.29,85.6
"Eric Staal","ERIC.STAAL","11-12","CAR","C","L",1984-10-29,26,56,58.83,0,52.43,49.86,50.22,45.7,0,4.1,39.21,35.57,51.38,51.68,70.86,70.23,3.47,4.12,-4.1,3.64,-0.3,0.63,-0.65,0,88.47
"Erik Cole","ERIK.COLE","10-11","CAR","L","L",1978-11-06,31,59,57.18,58.11,39.13,38.03,40.23,36.37,4.06,2.93,32.96,51.28,44.44,72.4,55.83,82.94,3.39,5.93,1.13,-18.32,-27.96,-27.1,-2.54,12.32,94.29
"Erik Johnson","ERIK.JOHNSON","09-10","STL","D","R",1988-03-21,21,57,75.48,48.69,58.29,52.59,52.31,56.98,2.22,2.34,36.24,25.93,46.36,41.79,60.79,55.42,2.79,2.11,-0.12,10.31,4.57,5.37,0.68,6.12,90.99
"Erik Johnson","ERIK.JOHNSON","11-12","COL","D","R",1988-03-21,23,41,51.77,41.88,64.32,57.1,55.32,55.19,2.33,3.23,41.38,22.95,50.76,38.14,67.08,54.17,2.96,2.4,-0.9,18.43,12.62,12.91,0.56,5.63,85.91
"Erik Johnson","ERIK.JOHNSON","13-14","COL","D","R",1988-03-21,25,47,56.42,52.5,45.15,41.75,41.65,37.66,3.46,3.13,31.12,37.8,40.85,57,50.55,70.8,1.85,3.06,0.33,-6.68,-16.15,-20.26,-1.21,11.11,91.73
"Erik Karlsson","ERIK.KARLSSON","10-11","OTT","D","R",1990-05-31,20,45,56.15,13.06,47.27,45.37,48.84,33.01,0.99,6.61,32.92,36.73,44.78,53.93,63.75,66.77,2.56,5.2,-5.62,-3.8,-9.15,-3.02,-2.64,3.02,81.99
"Erik Karlsson","ERIK.KARLSSON","11-12","OTT","D","R",1990-05-31,21,53,76.95,36.57,53.77,53.07,51.83,48.39,2.29,3.98,37.33,32.1,49.59,43.86,63.18,58.73,2.93,3.13,-1.68,5.23,5.73,4.45,-0.19,6.14,87.61
"Erik Karlsson","ERIK.KARLSSON","13-14","OTT","D","R",1990-05-31,23,65,101.35,0,42.77,43.84,46.81,41.78,0,3.11,27.95,37.4,37.43,47.95,52.9,60.12,2.2,3.06,-3.11,-9.45,-10.51,-7.22,-0.86,0,91.67
"Erik Karlsson","ERIK.KARLSSON","14-15","OTT","D","R",1990-05-31,24,54,107.58,51.98,50.23,53.11,55.41,49.16,3.36,3.11,33.07,32.77,48.35,42.68,64.1,51.59,3.08,3.19,0.26,0.31,5.67,12.51,-0.11,10.17,90.52
"Evander Kane","EVANDER.KANE","13-14","WPG","L","L",1991-08-02,22,45,52.3,33.33,38.06,46.8,48.83,35.24,2.31,4.61,21.33,34.7,42.7,48.54,58.31,61.11,2.33,4.28,-2.31,-13.38,-5.84,-2.8,-1.95,10.81,86.71
"Evgeni Malkin","EVGENI.MALKIN","07-08","PIT","C","L",1986-07-31,21,52,54.15,100,53.67,51.89,52.15,51.33,1.03,0,33.02,28.5,44,40.79,51.71,47.45,2.36,2.24,1.03,4.52,3.21,4.27,0.12,3.12,100
"Evgeni Malkin","EVGENI.MALKIN","08-09","PIT","C","L",1986-07-31,22,60,69.37,63.75,43.75,45.52,43.83,48.99,7.76,4.41,29.42,37.81,41.54,49.72,50.15,64.27,2.95,3.07,3.35,-8.4,-8.17,-14.12,-0.12,26.37,88.33
"Evgeni Malkin","EVGENI.MALKIN","09-10","PIT","C","L",1986-07-31,23,47,58.28,58.86,57.57,53.84,53.19,59.03,3.18,2.22,43.04,31.73,61.53,52.75,72.89,64.14,4.78,3.32,0.96,11.31,8.78,8.75,1.46,7.39,92.99
"Evgeni Malkin","EVGENI.MALKIN","11-12","PIT","C","L",1986-07-31,25,52,62.65,59.39,55.3,54.95,61.16,54.61,2.82,1.92,37.49,30.3,50.89,41.72,74.6,47.39,3.63,3.02,0.89,7.19,9.17,27.22,0.61,7.51,93.65
"Evgeni Malkin","EVGENI.MALKIN","14-15","PIT","C","L",1986-07-31,28,49,52.08,51.31,61.15,62.06,61.97,64.05,3.39,3.21,42.73,27.14,57.85,35.36,70.96,43.55,3.76,2.11,0.17,15.59,22.49,27.41,1.65,7.93,88.16
"Fedor Tyutin","FEDOR.TYUTIN","07-08","NYR","D","L",1983-07-19,24,62,69.65,48.06,60.71,62.11,58.17,48.87,3.2,3.46,38.15,24.69,52.2,31.85,61,43.87,2.41,2.52,-0.26,13.46,20.35,17.13,-0.11,8.4,85.97
"Fedor Tyutin","FEDOR.TYUTIN","08-09","CBJ","D","L",1983-07-19,25,59,83.95,43.54,43.9,46.16,45.04,46.91,3.32,4.31,25.73,32.88,34.33,40.05,42.82,52.25,1.95,2.21,-0.99,-7.15,-5.71,-9.43,-0.26,12.92,86.89
"Fedor Tyutin","FEDOR.TYUTIN","09-10","CBJ","D","L",1983-07-19,26,53,62.37,50,44.75,45.29,48.18,53.57,0.89,0.89,29.59,36.54,37.43,45.21,49.04,52.75,2.6,2.25,0,-6.95,-7.78,-3.7,0.35,3.02,97.55
"Fedor Tyutin","FEDOR.TYUTIN","10-11","CBJ","D","L",1983-07-19,27,59,72.27,73.88,59.55,53.74,55.49,59.9,4.37,1.54,41.78,28.38,47.47,40.87,58.39,46.83,3.79,2.54,2.82,13.4,6.6,11.56,1.25,10.45,94.56
"Fedor Tyutin","FEDOR.TYUTIN","12-13","CBJ","D","L",1983-07-19,29,34,57.55,58.86,51.75,54.78,52.79,47.57,3.22,2.25,37.23,34.71,49.64,40.97,60.91,54.46,2.66,2.93,0.97,2.52,8.66,6.44,-0.27,8.65,93.51
"Filip Kuba","FILIP.KUBA","11-12","OTT","D","L",1976-12-29,34,47,57.62,38.75,48.39,48.8,49.84,47.52,1.94,3.06,32.2,34.34,46.49,48.77,62.84,63.25,3,3.31,-1.12,-2.15,-2.28,-0.41,-0.31,6.02,91.09
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","07-08","ANA","D","L",1980-06-04,27,65,113.03,63.27,50.69,53.2,55.31,49.03,1.97,1.15,26.88,26.15,41.22,36.26,52.96,42.78,2.54,2.64,0.83,0.73,4.96,10.18,-0.1,7.35,95.62
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","09-10","TOR","D","L",1980-06-04,29,55,72.63,57.5,60.65,59.48,57.93,57.05,3.45,2.55,39.71,25.77,56.19,38.27,73.41,53.3,3.58,2.69,0.9,13.94,17.92,20.11,0.88,8.7,90.09
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","11-12","ANA","D","L",1980-06-04,31,47,60.95,42.24,39.04,38.23,47.28,36.44,2.89,3.96,20.49,31.99,30.21,48.82,48.33,53.89,2.08,3.62,-1.06,-11.51,-18.61,-5.55,-1.55,14.13,87.63
"Francois Beauchemin","FRANCOIS.BEAUCHEMIN","13-14","ANA","D","L",1980-06-04,33,48,55.55,100,70.58,70.17,62.82,64.81,4.68,0,57.22,23.85,71.48,30.38,76,44.98,4.51,2.45,4.68,33.38,41.1,31.02,2.06,8.17,100
"Frans Nielsen","FRANS.NIELSEN","09-10","NYI","C","L",1984-04-24,25,43,53.12,75.97,53.03,50.05,50.39,54.5,3.32,1.05,31.54,27.93,41.61,41.53,53.66,52.83,2.53,2.11,2.27,3.6,0.08,0.84,0.42,10.53,96.24
"Frans Nielsen","FRANS.NIELSEN","13-14","NYI","C","L",1984-04-24,29,49,51.8,0,39.39,43.2,44.24,49.35,0,2.33,24.24,37.3,34.61,45.5,46.3,58.34,2.65,2.72,-2.33,-13.05,-10.89,-12.05,-0.07,0,93.76
"Greg Zanon","GREG.ZANON","09-10","MIN","D","L",1980-06-05,29,52,70.5,60.37,42.17,43.74,42.44,48.56,4.21,2.77,18.6,25.5,27.9,35.88,37.86,51.34,2.01,2.13,1.45,-6.9,-7.98,-13.48,-0.12,22.65,89.15
"Greg Zanon","GREG.ZANON","10-11","MIN","D","L",1980-06-05,30,49,51.88,53.73,52.78,54.05,51.77,50.12,2.5,2.15,28.43,25.43,44.72,38.03,52.91,49.3,2.39,2.38,0.35,3,6.7,3.61,0.01,8.79,91.54
"Hampus Lindholm","HAMPUS.LINDHOLM","13-14","ANA","D","L",1994-01-20,19,52,63.37,48.2,61.43,60.76,56.03,52.93,1.9,2.05,37.75,23.7,48.37,31.25,56.25,44.14,2.99,2.66,-0.14,14.05,17.13,12.11,0.33,5.04,91.37
"Hampus Lindholm","HAMPUS.LINDHOLM","14-15","ANA","D","L",1994-01-20,20,50,63.4,82.52,49.43,43.12,46.54,46.99,4.83,1.02,33.51,34.28,40.99,54.07,54.07,62.1,2.74,3.09,3.8,-0.77,-13.08,-8.03,-0.35,14.4,97.02
"Henrik Sedin","HENRIK.SEDIN","07-08","VAN","C","L",1980-09-26,26,60,79.57,65.82,58.12,52.99,49.22,51.78,2.92,1.52,34.04,24.53,44.05,39.08,50.19,51.79,2.52,2.35,1.4,9.51,4.98,-1.6,0.17,8.57,93.82
"Henrik Sedin","HENRIK.SEDIN","08-09","VAN","C","L",1980-09-26,27,56,60.23,42.35,51.82,57.03,57.56,67.29,2.15,2.93,38.21,35.52,52.43,39.5,66.64,49.14,3.95,1.92,-0.78,2.69,12.93,17.5,2.03,5.63,91.76
"Henrik Sedin","HENRIK.SEDIN","09-10","VAN","C","L",1980-09-26,28,52,64.97,21.18,48.24,49.24,50.7,43.18,1,3.71,31.87,34.2,41.08,42.35,50.02,48.64,1.96,2.58,-2.72,-2.33,-1.27,1.38,-0.62,3.13,89.14
"Henrik Sedin","HENRIK.SEDIN","11-12","VAN","C","L",1980-09-26,30,59,70.13,51.31,58.79,62.33,61.97,55.21,2.52,2.39,40.01,28.05,51.99,31.42,64.86,39.81,3.35,2.72,0.13,11.97,20.58,25.05,0.63,6.29,91.49
"Henrik Sedin","HENRIK.SEDIN","13-14","VAN","C","L",1980-09-26,32,49,68.07,0,58.51,61.51,60.8,56.09,0,1.77,30.05,21.3,46.92,29.36,59.27,38.21,2.96,2.32,-1.77,8.74,17.56,21.06,0.64,0,91.68
"Henrik Sedin","HENRIK.SEDIN","14-15","VAN","C","L",1980-09-26,33,47,54.02,67.22,52.03,52.9,52.64,54.45,6.7,3.27,23.92,22.06,37.18,33.1,42.71,38.42,2.79,2.33,3.43,1.87,4.08,4.29,0.46,27.99,85.2
"Henrik Tallinder","HENRIK.TALLINDER","07-08","BUF","D","L",1979-01-10,28,48,70.77,25.97,52.97,50.22,49.17,39.43,1.7,4.86,30.97,27.5,41.98,41.6,49.72,51.4,1.99,3.06,-3.15,3.47,0.37,-1.68,-1.07,5.5,82.34
"Henrik Tallinder","HENRIK.TALLINDER","08-09","BUF","D","L",1979-01-10,29,53,56.43,50,46.58,50.56,50.93,41.79,3.29,3.29,26.25,30.11,36.17,35.37,50.07,48.24,1.84,2.56,0,-3.86,0.8,1.83,-0.72,12.52,89.09
"Henrik Tallinder","HENRIK.TALLINDER","09-10","BUF","D","L",1979-01-10,30,57,73.83,63.43,56.91,47.82,47.26,44.26,4.14,2.39,32.41,24.53,38.59,42.1,53.13,59.29,2.19,2.76,1.76,7.87,-3.52,-6.16,-0.57,12.79,90.26
"Henrik Zetterberg","HENRIK.ZETTERBERG","07-08","DET","L","L",1980-10-09,26,57,57.83,34.95,68.66,59.59,62.2,59.61,1.12,2.09,48.02,21.91,55.48,37.62,73.9,44.9,3.51,2.38,-0.96,26.1,17.86,29,1.13,2.33,90.48
"Henrik Zetterberg","HENRIK.ZETTERBERG","09-10","DET","L","L",1980-10-09,28,48,55.65,57.5,58.38,56.74,59.16,59.1,4.51,3.33,42.65,30.4,61.23,46.67,75.41,52.06,3.82,2.64,1.18,12.25,14.56,23.34,1.18,10.57,89.04
"Henrik Zetterberg","HENRIK.ZETTERBERG","14-15","DET","L","L",1980-10-09,33,50,55.63,44.64,43.87,45.61,43.51,35.54,4.17,5.18,28.85,36.92,36.39,43.39,47.37,61.5,1.68,3.05,-1,-8.07,-7,-14.13,-1.37,14.47,85.98
"Ian White","IAN.WHITE","08-09","TOR","D","R",1984-06-04,24,48,63.97,52.5,46.85,45.56,43.62,43.65,3.05,2.76,30.8,34.94,37.23,44.48,46.31,59.85,2.35,3.04,0.29,-4.14,-7.25,-13.54,-0.68,9.9,92.11
"Ian White","IAN.WHITE","11-12","DET","D","R",1984-06-04,27,47,59.47,19.38,52.47,50.85,51.25,42.83,0.94,3.9,35.28,31.96,45.5,43.99,52.74,50.17,2.41,3.22,-2.97,3.32,1.51,2.56,-0.81,2.66,87.78
"Ilya Kovalchuk","ILYA.KOVALCHUK","07-08","ATL","L","R",1983-04-15,24,53,67.2,100,44.11,47.41,41.85,41.9,0.83,0,30.93,39.19,44.37,49.21,46.88,65.15,1.89,2.62,0.83,-8.26,-4.84,-18.27,-0.73,2.68,100
"Ilya Kovalchuk","ILYA.KOVALCHUK","08-09","ATL","L","R",1983-04-15,25,52,69.27,36.05,44.8,44.76,47.93,40.08,2.42,4.29,33.13,40.82,46.01,56.8,57.56,62.54,2.64,3.95,-1.87,-7.69,-10.78,-4.98,-1.31,7.29,89.5
"Ilya Kovalchuk","ILYA.KOVALCHUK","11-12","N.J","L","R",1983-04-15,28,44,61.78,44.14,47.54,46.65,49.53,49.9,2.86,3.61,33.82,37.32,40.53,46.35,49.4,50.35,2.49,2.5,-0.76,-3.51,-5.82,-0.94,-0.01,8.44,90.32
"Jack Johnson","JACK.JOHNSON","09-10","L.A","D","L",1987-01-13,22,52,87.32,70.48,51.78,48.71,48.85,49.37,3.3,1.38,29.83,27.78,42.76,45.02,52.28,54.74,2.44,2.5,1.92,2.05,-2.26,-2.46,-0.06,11.06,95.03
"Jack Johnson","JACK.JOHNSON","10-11","L.A","D","L",1987-01-13,23,52,70.57,42.5,45.62,43.85,47.91,35.98,2.63,3.55,24.11,28.74,36.24,46.4,49.31,53.61,1.96,3.49,-0.93,-4.63,-10.17,-4.3,-1.53,10.9,87.63
"Jack Johnson","JACK.JOHNSON","11-12","L.A","D","L",1987-01-13,24,42,51.58,40,60.28,52.17,51.36,58.64,2.16,3.25,35.05,23.09,47.95,43.96,60.1,56.93,3.2,2.26,-1.08,11.96,3.99,3.18,0.94,6.17,85.94
"Jack Johnson","JACK.JOHNSON","12-13","CBJ","D","L",1987-01-13,25,30,54.42,100,43.74,40.07,43.41,36.82,1.03,0,30.51,39.24,36.01,53.85,52.33,68.22,2.37,4.07,1.03,-8.73,-17.84,-15.9,-1.7,3.36,100
"Jack Johnson","JACK.JOHNSON","13-14","CBJ","D","L",1987-01-13,26,53,60.1,34.95,55.75,60.4,57.15,64.72,1.08,2.01,38.7,30.72,61.74,40.47,70.91,53.16,3.53,1.93,-0.93,7.98,21.26,17.75,1.61,2.79,93.47
"Jack Johnson","JACK.JOHNSON","14-15","CBJ","D","L",1987-01-13,27,42,60.95,73.13,50.19,45.46,47.43,48.58,2.89,1.06,35.59,35.31,43.4,52.07,58.35,64.68,2.86,3.03,1.83,0.28,-8.66,-6.33,-0.17,8.13,96.99
"Jacob Trouba","JACOB.TROUBA","14-15","WPG","D","R",1994-02-26,20,44,52.95,60.31,51.81,52.78,50.34,57.18,6.66,4.39,44.46,41.36,53.6,47.94,64.17,63.3,4.78,3.58,2.28,3.1,5.65,0.87,1.2,14.98,89.4
"Jake Gardiner","JAKE.GARDINER","11-12","TOR","D","L",1990-07-04,21,45,54.7,66.7,35.72,45.24,48.93,53.12,6.79,3.39,25.62,46.11,46.43,56.19,60.92,63.6,3.08,2.72,3.4,-20.49,-9.76,-2.68,0.36,26.5,92.65
"Jake Gardiner","JAKE.GARDINER","13-14","TOR","D","L",1990-07-04,23,51,68.97,33.33,47.02,46.77,46.6,39.85,0.81,1.62,33.92,38.23,45.88,52.22,59.5,68.18,2.37,3.58,-0.81,-4.31,-6.34,-8.67,-1.21,2.39,95.77
"Jake Gardiner","JAKE.GARDINER","14-15","TOR","D","L",1990-07-04,24,46,72.15,46.27,51.04,46.45,47.29,43.64,0.77,0.9,28.88,27.7,36.33,41.88,45.27,50.46,2,2.58,-0.12,1.18,-5.55,-5.19,-0.58,2.68,96.76
