"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Kurtis Gabriel","KURTIS.GABRIEL","16-17","MIN","R","R",1993-04-20,23,13,75.65,52.39,32.62,32.01,33.67,40.2,2.08,1.89,21.4,44.2,30.41,64.58,39.99,78.78,1.64,2.44,0.19,-22.8,-34.17,-38.79,-0.8,9.72,95.72
"Kurtis Gabriel","KURTIS.GABRIEL","18-19","N.J","R","R",1993-04-20,25,22,162.2,50.13,35.7,37.21,36.09,34.54,5.95,5.92,55.54,100.03,79.15,133.59,102.64,181.78,3.25,6.16,0.03,-44.49,-54.44,-79.14,-2.91,10.71,94.08
"Kurtis MacDermid","KURTIS.MACDERMID","17-18","L.A","D","L",1994-03-25,23,34,394.53,46.98,43.79,42.22,43.84,40.32,12.43,14.03,173.12,222.21,235.89,322.89,321.87,412.29,13.68,20.25,-1.6,-49.09,-87,-90.42,-6.57,7.18,93.69
"Kurtis MacDermid","KURTIS.MACDERMID","18-19","L.A","D","L",1994-03-25,24,11,102.82,43.56,47.9,47.95,50.45,49.3,3.89,5.04,38.64,42.02,59.61,64.7,82.94,81.46,3.87,3.98,-1.15,-3.38,-5.09,1.48,-0.11,10.07,88.01
"Kurtis MacDermid","KURTIS.MACDERMID","19-20","L.A","D","L",1994-03-25,25,45,617.1,34.9,49.21,47.35,48.16,42.88,17.92,33.42,306.46,316.26,420.32,467.31,564.27,607.4,23.29,31.02,-15.5,-9.8,-46.99,-43.13,-7.73,5.85,89.43
"Kyle Brodziak","KYLE.BRODZIAK","07-08","EDM","C","R",1984-05-25,23,80,1033.4,39.55,42.31,41.26,41.08,43.25,40.68,62.17,399.2,544.33,551.55,785.08,727.9,1044.04,37.45,49.13,-21.49,-145.13,-233.53,-316.14,-11.68,10.19,88.58
"Kyle Brodziak","KYLE.BRODZIAK","08-09","EDM","C","R",1984-05-25,24,79,1005.13,39.05,36,36.02,36.25,37.51,37.67,58.79,351.49,624.77,490.28,870.79,645.41,1135.18,34.01,56.65,-21.12,-273.28,-380.51,-489.77,-22.64,10.72,90.59
"Kyle Brodziak","KYLE.BRODZIAK","09-10","MIN","C","R",1984-05-25,25,82,1257.35,41.13,42.38,42.73,41.7,45.31,44.4,63.54,494.73,672.63,700.36,938.5,899.69,1257.74,43.61,52.64,-19.14,-177.9,-238.14,-358.05,-9.03,8.97,90.55
"Kyle Brodziak","KYLE.BRODZIAK","10-11","MIN","C","R",1984-05-25,26,80,1262.08,42.81,45.05,45.9,45.48,46.46,51.53,68.85,574.06,700.14,819.4,965.85,1075.25,1288.78,48.79,56.23,-17.32,-126.08,-146.45,-213.53,-7.44,8.98,90.17
"Kyle Brodziak","KYLE.BRODZIAK","11-12","MIN","C","R",1984-05-25,27,82,1562.42,40.33,43.86,43.45,42.8,45.61,52.2,77.24,667.14,853.81,936.3,1218.44,1254.68,1676.74,62.9,75.01,-25.04,-186.67,-282.14,-422.06,-12.11,7.82,90.95
"Kyle Brodziak","KYLE.BRODZIAK","12-13","MIN","C","R",1984-05-25,28,48,833.03,36.26,50.88,49.85,49.19,51.1,27.98,49.19,385.01,371.65,518.21,521.25,692.58,715.29,32.6,31.2,-21.21,13.36,-3.04,-22.71,1.4,7.27,86.76
"Kyle Brodziak","KYLE.BRODZIAK","13-14","MIN","C","R",1984-05-25,29,81,1313.82,39.88,36.92,37.48,37.95,36.79,35.96,54.22,421.47,720.03,591.21,986.31,820.82,1342.15,35.29,60.62,-18.26,-298.56,-395.1,-521.33,-25.33,8.53,92.47
"Kyle Brodziak","KYLE.BRODZIAK","14-15","MIN","C","R",1984-05-25,30,73,952.23,38.16,39.69,39.49,37.91,40.5,32.16,52.12,335.03,509.13,473.73,726.01,631.03,1033.48,28.72,42.2,-19.96,-174.1,-252.28,-402.45,-13.48,9.6,89.76
"Kyle Brodziak","KYLE.BRODZIAK","15-16","STL","C","R",1984-05-25,31,76,821.18,38.78,43.61,44.19,44.99,40.61,19.19,30.3,281.38,363.81,400.89,506.22,567.13,693.48,22.15,32.39,-11.11,-82.43,-105.33,-126.35,-10.24,6.82,91.67
"Kyle Brodziak","KYLE.BRODZIAK","16-17","STL","C","R",1984-05-25,32,69,773.23,40.61,40.11,39.24,38.7,37.1,26.93,39.39,278.3,415.51,369.86,572.75,491.66,778.79,21.85,37.05,-12.46,-137.21,-202.89,-287.13,-15.2,9.68,90.52
"Kyle Brodziak","KYLE.BRODZIAK","17-18","STL","C","R",1984-05-25,33,81,1090.48,45.64,46.89,45.51,43.32,40.81,44.11,52.54,519.67,588.61,677.54,811.13,891.31,1166.18,36.01,52.22,-8.43,-68.94,-133.59,-274.87,-16.21,8.49,91.07
"Kyle Brodziak","KYLE.BRODZIAK","18-19","EDM","C","R",1984-05-25,34,70,818.43,26.82,40.83,42.22,41.67,38.03,18.4,50.2,325.28,471.31,463.12,633.73,621.93,870.59,25.92,42.23,-31.8,-146.03,-170.61,-248.66,-16.31,5.66,89.35
"Kyle Calder","KYLE.CALDER","07-08","L.A","L","L",1979-01-05,28,65,844.88,55.64,55.04,54.95,55.8,57.76,40.12,31.99,416.76,340.44,588.33,482.28,796.67,630.99,43.97,32.15,8.13,76.32,106.05,165.68,11.82,9.63,90.6
"Kyle Calder","KYLE.CALDER","08-09","L.A","L","L",1979-01-05,29,74,974.32,57.6,56.54,57.19,58.2,60.68,41.63,30.65,539.18,414.47,782.34,585.63,1055.72,758.19,48.85,31.65,10.98,124.71,196.71,297.53,17.2,7.72,92.61
"Kyle Calder","KYLE.CALDER","09-10","ANA","L","L",1979-01-05,30,14,197.65,37.84,56.67,56.01,54.2,58.47,6.02,9.89,107.58,82.26,148.87,116.94,178.5,150.82,10.04,7.13,-3.87,25.32,31.93,27.68,2.91,5.6,87.98
"Kyle Capobianco","KYLE.CAPOBIANCO","19-20","ARI","D","L",1997-08-13,22,9,132.87,40.3,46.61,46.22,48.69,49.26,4.01,5.94,64.11,73.43,86.87,101.08,125.17,131.93,4.98,5.13,-1.93,-9.32,-14.21,-6.76,-0.15,6.25,91.91
"Kyle Chipchura","KYLE.CHIPCHURA","07-08","MTL","C","L",1986-02-19,21,36,409.35,37.09,39.42,38.25,39.87,34.39,12.94,21.95,166.87,256.49,224.59,362.59,323.3,487.68,11.77,22.46,-9.01,-89.62,-138,-164.38,-10.69,7.75,91.44
"Kyle Chipchura","KYLE.CHIPCHURA","08-09","MTL","C","L",1986-02-19,22,13,133.92,24.64,34.7,36.57,38.32,34.8,2.94,8.99,43.6,82.04,63.11,109.45,85.62,137.8,3.41,6.39,-6.05,-38.44,-46.34,-52.18,-2.98,6.74,89.04
"Kyle Chipchura","KYLE.CHIPCHURA","09-10","ANA","C","L",1986-02-19,23,55,686.42,34.82,38.07,37.53,37.69,34.66,18.8,35.19,265.37,431.6,369.24,614.5,478.57,791.2,20.77,39.16,-16.39,-166.23,-245.26,-312.63,-18.39,7.08,91.85
"Kyle Chipchura","KYLE.CHIPCHURA","09-10","MTL","C","L",1986-02-19,23,19,163.95,0,40.4,45.33,47.66,41.84,0,12.05,56.23,82.94,87.93,106.03,137.41,150.88,4.54,6.31,-12.05,-26.71,-18.1,-13.47,-1.77,0,85.47
"Kyle Chipchura","KYLE.CHIPCHURA","10-11","ANA","C","L",1986-02-19,24,40,319.75,35.08,41.93,40.95,40.08,35.12,5.96,11.03,131.61,182.27,179.86,259.35,228.55,341.72,8.85,16.35,-5.07,-50.66,-79.49,-113.17,-7.5,4.53,93.95
"Kyle Chipchura","KYLE.CHIPCHURA","11-12","ARI","C","L",1986-02-19,25,53,557.83,49.76,45.4,45.92,47.28,45.48,21.11,21.31,262.01,315.07,368.94,434.48,489.28,545.68,19.99,23.96,-0.2,-53.06,-65.54,-56.4,-3.97,8.06,93.24
"Kyle Chipchura","KYLE.CHIPCHURA","12-13","ARI","C","L",1986-02-19,26,46,445.98,51.07,50.5,50.33,49.95,48.55,18.85,18.06,215,210.77,310.3,306.19,404.48,405.3,17.12,18.14,0.79,4.23,4.11,-0.82,-1.02,8.77,91.43
"Kyle Chipchura","KYLE.CHIPCHURA","13-14","ARI","C","L",1986-02-19,27,80,777.45,51.83,49.16,49.64,51.4,46.81,28.66,26.64,364.74,377.25,497.74,504.91,699.87,661.67,23.46,26.66,2.02,-12.51,-7.17,38.2,-3.2,7.86,92.94
"Kyle Chipchura","KYLE.CHIPCHURA","14-15","ARI","C","L",1986-02-19,28,70,937.98,29.25,44.96,44.64,45.46,40.57,16.78,40.59,423.09,518,593.77,736.36,822.99,987.55,32,46.87,-23.81,-94.91,-142.59,-164.56,-14.87,3.97,92.16
"Kyle Chipchura","KYLE.CHIPCHURA","15-16","ARI","C","L",1986-02-19,29,70,716.42,31.56,43.53,41.24,41.74,40.74,17.79,38.57,279.25,362.3,385.4,549.04,519.29,724.76,21.47,31.23,-20.78,-83.05,-163.64,-205.47,-9.76,6.37,89.35
"Kyle Clifford","KYLE.CLIFFORD","10-11","L.A","L","L",1991-01-13,19,76,722.35,39.95,46.86,48.39,48.58,47.37,20.09,30.2,295.42,334.95,427.91,456.33,592.15,626.87,20.89,23.21,-10.11,-39.53,-28.42,-34.72,-2.32,6.8,90.98
"Kyle Clifford","KYLE.CLIFFORD","11-12","L.A","L","L",1991-01-13,20,81,761.98,40.72,50.12,50.42,51.46,46.9,17.08,24.86,322.2,320.62,469.7,461.93,624.22,588.91,22.53,25.51,-7.78,1.58,7.77,35.31,-2.98,5.3,92.25
"Kyle Clifford","KYLE.CLIFFORD","12-13","L.A","L","L",1991-01-13,21,48,509.1,50.34,51.13,52.59,53.95,54.81,20.07,19.8,232.92,222.6,338.68,305.29,455.65,388.94,20.34,16.77,0.27,10.32,33.39,66.71,3.57,8.62,91.11
"Kyle Clifford","KYLE.CLIFFORD","13-14","L.A","L","L",1991-01-13,22,71,721.43,57.74,52.41,52.8,53.84,49.21,19.32,14.14,303.99,276.05,458.22,409.68,636.64,545.93,22.94,23.68,5.18,27.94,48.54,90.71,-0.74,6.36,94.88
"Kyle Clifford","KYLE.CLIFFORD","14-15","L.A","L","L",1991-01-13,23,80,859.07,53.63,54.48,53.47,54.33,51.98,31.38,27.13,419.91,350.82,576.25,501.46,782.35,657.77,30.65,28.32,4.25,69.09,74.79,124.58,2.33,7.47,92.27
"Kyle Clifford","KYLE.CLIFFORD","15-16","L.A","L","L",1991-01-13,24,57,524.27,48.51,51.29,53.76,53.91,51.82,14.17,15.04,251.91,239.23,372.58,320.51,502.2,429.38,20.37,18.94,-0.87,12.68,52.07,72.82,1.43,5.63,93.71
"Kyle Clifford","KYLE.CLIFFORD","16-17","L.A","L","L",1991-01-13,25,73,782.8,46.45,57.64,56.78,56.2,54.2,15.7,18.1,382.14,280.82,546.35,415.81,743.2,579.23,29.4,24.84,-2.4,101.32,130.54,163.97,4.56,4.11,93.55
"Kyle Clifford","KYLE.CLIFFORD","17-18","L.A","L","L",1991-01-13,26,50,527.47,43.25,53.42,53.57,52.31,52.42,13.03,17.1,275.35,240.11,375.21,325.24,485.4,442.59,21.31,19.34,-4.07,35.24,49.97,42.81,1.97,4.73,92.88
"Kyle Clifford","KYLE.CLIFFORD","18-19","L.A","L","L",1991-01-13,27,72,755.07,53.27,51.79,51.23,50.98,52.03,28.6,25.09,389.2,362.32,557,530.27,737.23,708.77,33.65,31.02,3.51,26.88,26.73,28.46,2.63,7.35,93.08
"Kyle Clifford","KYLE.CLIFFORD","19-20","L.A","L","L",1991-01-13,28,53,619.37,43.7,54.38,54.73,54.41,54.67,22.19,28.59,342.02,286.96,497.84,411.74,644.25,539.71,28.18,23.37,-6.4,55.06,86.1,104.54,4.81,6.49,90.04
"Kyle Clifford","KYLE.CLIFFORD","19-20","TOR","L","L",1991-01-13,28,16,152.83,46.15,47.33,47.52,46.59,46.15,5.04,5.88,67.69,75.33,98.44,108.73,128.08,146.81,5.28,6.16,-0.84,-7.64,-10.29,-18.73,-0.88,7.45,92.19
"Kyle Connor","KYLE.CONNOR","16-17","WPG","L","L",1996-12-09,19,20,244.42,37.41,50.21,51.04,48.35,50.85,7.83,13.1,122.02,121.02,165.65,158.87,203.33,217.17,10.45,10.1,-5.27,1,6.78,-13.84,0.35,6.42,89.18
"Kyle Connor","KYLE.CONNOR","17-18","WPG","L","L",1996-12-09,20,76,1284.93,62.53,57.42,57.01,56.3,61.55,82.05,49.17,805.23,597.15,1087.37,819.89,1408.38,1093.01,74.69,46.65,32.88,208.08,267.48,315.37,28.04,10.19,91.77
"Kyle Connor","KYLE.CONNOR","18-19","WPG","L","L",1996-12-09,21,82,1578.72,59.09,54.19,55.13,55.36,56.18,121,83.77,1000.21,845.51,1378.6,1122.14,1777.38,1432.97,101.28,79.01,37.23,154.7,256.46,344.41,22.27,12.1,90.09
"Kyle Connor","KYLE.CONNOR","19-20","WPG","L","L",1996-12-09,22,71,1497.22,55.65,52.93,52.7,53.78,50.86,104.93,83.61,910.56,809.62,1240.75,1113.78,1612.1,1385.74,91.67,88.57,21.32,100.94,126.97,226.36,3.1,11.52,89.67
"Kyle Criscuolo","KYLE.CRISCUOLO","17-18","BUF","C","R",1992-05-05,25,9,72.13,0,46.56,45.89,42.12,44.39,0,4.13,33.03,37.91,42.42,50.02,52.5,72.13,1.86,2.33,-4.13,-4.88,-7.6,-19.63,-0.47,0,89.11
"Kyle Cumiskey","KYLE.CUMISKEY","07-08","COL","D","L",1986-12-02,20,38,460.88,51.83,55.3,55.09,55.1,62.05,19.95,18.54,226.26,182.9,308.28,251.28,392.85,320.15,19.59,11.98,1.41,43.36,57,72.7,7.61,8.82,89.86
"Kyle Cumiskey","KYLE.CUMISKEY","08-09","COL","D","L",1986-12-02,21,6,51.23,33,67.33,60.67,57.12,58.29,0.99,2.01,34.69,16.83,43.37,28.11,53.78,40.37,2.18,1.56,-1.02,17.86,15.26,13.41,0.62,2.85,88.06
"Kyle Cumiskey","KYLE.CUMISKEY","09-10","COL","D","L",1986-12-02,22,61,1207.53,53.17,49.2,48.72,48.18,51.78,61.27,53.97,565.18,583.5,770.13,810.48,1013.86,1090.27,50.56,47.09,7.3,-18.32,-40.35,-76.41,3.47,10.84,90.75
"Kyle Cumiskey","KYLE.CUMISKEY","10-11","COL","D","L",1986-12-02,23,18,353.97,42.41,46.43,44.18,42.92,44.53,18.7,25.39,180.88,208.73,237.13,299.66,290.87,386.78,17.06,21.25,-6.69,-27.85,-62.53,-95.91,-4.19,10.34,87.84
"Kyle Cumiskey","KYLE.CUMISKEY","14-15","CHI","D","L",1986-12-02,27,7,93.07,32.11,50.49,50.39,52.04,47.4,1.93,4.08,47.75,46.82,67.51,66.47,90.95,83.82,3.37,3.74,-2.15,0.93,1.04,7.13,-0.37,4.04,91.29
"Kyle McLaren","KYLE.MCLAREN","07-08","S.J","D","L",1977-06-18,30,61,1119.2,46.79,50.2,49.78,48.96,47.31,42.33,48.14,493.77,489.93,685.93,691.87,897.89,936,43.01,47.9,-5.81,3.84,-5.94,-38.11,-4.89,8.57,90.17
"Kyle Okposo","KYLE.OKPOSO","07-08","NYI","R","R",1988-04-16,19,9,148.15,71.13,48.33,47.63,48.94,48.64,7.07,2.87,73.68,78.76,98.92,108.75,138.43,144.44,6.28,6.63,4.2,-5.08,-9.83,-6.01,-0.35,9.6,96.36
"Kyle Okposo","KYLE.OKPOSO","08-09","NYI","R","R",1988-04-16,20,65,1170.65,53.83,51.77,52.03,52.33,54.7,54.23,46.51,591.2,550.68,820.03,756.11,1137.4,1036.29,61.05,50.56,7.72,40.52,63.92,101.11,10.49,9.17,91.55
"Kyle Okposo","KYLE.OKPOSO","09-10","NYI","R","R",1988-04-16,21,79,1622.25,48.93,55.45,55.94,55.41,57.32,79.68,83.17,889.43,714.62,1244.13,979.96,1692.49,1362.24,95.65,71.21,-3.49,174.81,264.17,330.25,24.44,8.96,88.36
"Kyle Okposo","KYLE.OKPOSO","10-11","NYI","R","R",1988-04-16,22,38,630.15,59.99,59.4,58.08,56.99,60.76,38.89,25.94,376.36,257.29,512.94,370.19,689.56,520.5,39.73,25.66,12.95,119.07,142.75,169.06,14.07,10.33,89.92
"Kyle Okposo","KYLE.OKPOSO","11-12","NYI","R","R",1988-04-16,23,79,1348.3,46.41,52.7,51.01,51.21,52.93,59.26,68.44,699.83,628.11,941.96,904.74,1303.21,1241.58,68.38,60.82,-9.18,71.72,37.22,61.63,7.56,8.47,89.1
"Kyle Okposo","KYLE.OKPOSO","12-13","NYI","R","R",1988-04-16,24,48,813.88,52.56,54.16,53.63,53.55,56.98,40.95,36.96,424.1,359.01,583.3,504.38,809.76,702.5,42.71,32.24,3.99,65.09,78.92,107.26,10.47,9.66,89.71
"Kyle Okposo","KYLE.OKPOSO","13-14","NYI","R","R",1988-04-16,25,71,1450.17,55.84,56.11,55.85,56.7,57.37,99.1,78.36,873.29,683.07,1202.61,950.56,1656.22,1265.03,94.17,69.98,20.74,190.22,252.05,391.19,24.19,11.35,88.53
"Kyle Okposo","KYLE.OKPOSO","14-15","NYI","R","R",1988-04-16,26,60,1173.27,58.92,61.43,61.99,61.4,63.84,71.82,50.08,763.52,479.4,1080.53,662.64,1436.89,903.5,86.51,49.01,21.74,284.12,417.89,533.39,37.5,9.41,89.55
"Kyle Okposo","KYLE.OKPOSO","15-16","NYI","R","R",1988-04-16,27,79,1438.25,60.64,57.26,58.02,57.39,59.23,86.97,56.46,813.34,607.07,1130.07,817.59,1566.6,1162.91,86.48,59.52,30.51,206.27,312.48,403.69,26.96,10.69,90.7
"Kyle Okposo","KYLE.OKPOSO","16-17","BUF","R","R",1988-04-16,28,65,1233.05,62.29,54.48,54.18,55.03,58.71,75.71,45.84,736.59,615.35,989.43,836.82,1304.05,1065.73,73.14,51.43,29.87,121.24,152.61,238.32,21.71,10.28,92.55
"Kyle Okposo","KYLE.OKPOSO","17-18","BUF","R","R",1988-04-16,29,76,1294.07,49.56,54.58,54.73,55.57,54.06,69.23,70.47,734.26,611.12,1022.82,846.12,1343.81,1074.63,68.16,57.93,-1.24,123.14,176.7,269.18,10.23,9.43,88.47
"Kyle Okposo","KYLE.OKPOSO","18-19","BUF","R","R",1988-04-16,30,78,1075.25,52.64,53.27,52.66,52.91,50.53,49.7,44.72,582.65,511.07,777.87,699.28,1013.6,902,44.82,43.88,4.98,71.58,78.59,111.6,0.94,8.53,91.25
"Kyle Okposo","KYLE.OKPOSO","19-20","BUF","R","R",1988-04-16,31,52,668.07,47.9,51.46,52.09,52.03,54.29,23.89,25.98,314.92,297.04,422.36,388.45,543.6,501.21,26.83,22.59,-2.09,17.88,33.91,42.39,4.24,7.59,91.25
"Kyle Palmieri","KYLE.PALMIERI","10-11","ANA","C","R",1991-02-01,19,10,86.87,38.77,42.37,39.12,38.61,32.33,1.95,3.08,32.24,43.85,47.48,73.88,56.39,89.65,1.83,3.83,-1.13,-11.61,-26.4,-33.26,-2,6.05,92.98
"Kyle Palmieri","KYLE.PALMIERI","11-12","ANA","C","R",1991-02-01,20,18,207.37,62.94,53.05,51.79,51.97,53.04,12.06,7.1,100.3,88.77,143.76,133.84,194.51,179.79,9.24,8.18,4.96,11.53,9.92,14.72,1.06,12.02,92
"Kyle Palmieri","KYLE.PALMIERI","12-13","ANA","C","R",1991-02-01,21,42,517.73,56.03,54.5,54.61,54.32,56.34,24.77,19.44,258.77,216.03,368.17,306.03,488.78,411.08,23.77,18.42,5.33,42.74,62.14,77.7,5.35,9.57,91
"Kyle Palmieri","KYLE.PALMIERI","13-14","ANA","C","R",1991-02-01,22,71,847.9,57.24,54.79,54.45,53.32,56.05,45.34,33.87,461.88,381.09,663.12,554.82,861.83,754.45,42.44,33.28,11.47,80.79,108.3,107.38,9.16,9.82,91.11
"Kyle Palmieri","KYLE.PALMIERI","14-15","ANA","C","R",1991-02-01,23,57,803.52,57.02,53.09,55.5,55.82,56.33,40.39,30.45,421.06,372.06,639.86,512.94,845.51,669.16,41.54,32.2,9.94,49,126.92,176.35,9.34,9.59,91.82
"Kyle Palmieri","KYLE.PALMIERI","15-16","N.J","C","R",1991-02-01,24,82,1460.32,63.07,51.75,51.74,51.26,53.13,76.53,44.81,681.16,634.97,911.91,850.72,1205.28,1146.22,67.59,59.63,31.72,46.19,61.19,59.06,7.96,11.24,92.94
"Kyle Palmieri","KYLE.PALMIERI","16-17","N.J","C","R",1991-02-01,25,80,1387.92,57.75,50.39,50.67,51.5,50.86,78.2,57.21,690.98,680.31,952.57,927.48,1279.77,1205.24,69.57,67.21,20.99,10.67,25.09,74.53,2.36,11.32,91.59
"Kyle Palmieri","KYLE.PALMIERI","17-18","N.J","C","R",1991-02-01,26,62,1073.2,62.18,55.35,56.06,55.2,56.69,69.55,42.3,662.99,534.92,931.66,730.23,1177.61,955.63,64.15,49,27.25,128.07,201.43,221.98,15.15,10.49,92.09
"Kyle Palmieri","KYLE.PALMIERI","18-19","N.J","C","R",1991-02-01,27,74,1343.48,55.88,55.55,55.32,54.64,57.58,84.73,66.89,781.87,625.59,1070.36,864.49,1379.29,1145.25,78.61,57.92,17.84,156.28,205.87,234.04,20.69,10.84,89.31
"Kyle Palmieri","KYLE.PALMIERI","19-20","N.J","C","R",1991-02-01,28,65,1111.55,59.37,55.73,57.16,55.5,61.43,70.38,48.16,658.38,523.06,940.84,705.1,1167.99,936.48,70,43.95,22.22,135.32,235.74,231.51,26.05,10.69,90.79
"Kyle Quincey","KYLE.QUINCEY","07-08","DET","D","L",1985-08-12,22,6,83.83,0,44.67,43.23,47.08,25.24,0,3.99,34.38,42.58,44.4,58.3,63.44,71.31,1.83,5.42,-3.99,-8.2,-13.9,-7.87,-3.59,0,90.63
"Kyle Quincey","KYLE.QUINCEY","08-09","L.A","D","L",1985-08-12,23,72,1510.78,57.1,59.13,59.66,59.28,59.64,86,64.62,854.21,590.31,1269.68,858.58,1674.53,1150.03,82.91,56.1,21.38,263.9,411.1,524.5,26.81,10.07,89.05
"Kyle Quincey","KYLE.QUINCEY","09-10","COL","D","L",1985-08-12,24,79,1865.22,50.39,47.36,46.29,45.8,50.21,87.74,86.39,878.12,976.12,1167.52,1354.78,1514.51,1791.95,88.18,87.44,1.35,-98,-187.26,-277.44,0.74,9.99,91.15
"Kyle Quincey","KYLE.QUINCEY","10-11","COL","D","L",1985-08-12,25,21,411.22,42.39,52.96,51.6,50.17,51.61,19.07,25.92,228.51,202.99,289.99,272.05,362.37,359.88,19.73,18.5,-6.85,25.52,17.94,2.49,1.23,8.35,87.23
"Kyle Quincey","KYLE.QUINCEY","11-12","COL","D","L",1985-08-12,26,54,1207.27,50.97,52.6,51.17,52.13,50.43,59.77,57.5,647,582.95,849.37,810.52,1147.85,1054.02,53.98,53.07,2.27,64.05,38.85,93.83,0.91,9.24,90.14
"Kyle Quincey","KYLE.QUINCEY","11-12","DET","D","L",1985-08-12,26,18,366.63,41.71,50.46,50.32,52.3,45.93,13.43,18.77,168.94,165.84,231.87,228.93,327.12,298.3,13.04,15.35,-5.34,3.1,2.94,28.82,-2.31,7.95,88.68
"Kyle Quincey","KYLE.QUINCEY","12-13","DET","D","L",1985-08-12,27,36,692,51.31,53.36,52.89,52.2,53.29,29.22,27.73,350.89,306.76,475.05,423.11,626.67,573.87,30.16,26.44,1.49,44.13,51.94,52.8,3.72,8.33,90.96
"Kyle Quincey","KYLE.QUINCEY","13-14","DET","D","L",1985-08-12,28,82,1706.02,39.55,45.96,46.04,45.35,44.65,52.57,80.34,744.91,875.76,987.97,1157.87,1286.82,1550.96,56.66,70.23,-27.77,-130.85,-169.9,-264.14,-13.57,7.06,90.83
"Kyle Quincey","KYLE.QUINCEY","14-15","DET","D","L",1985-08-12,29,73,1421.93,47.59,45.66,46.1,47.87,45.76,51.32,56.51,597.94,711.6,822.24,961.34,1141.31,1242.92,47.95,56.83,-5.19,-113.66,-139.1,-101.61,-8.88,8.58,92.06
"Kyle Quincey","KYLE.QUINCEY","15-16","DET","D","L",1985-08-12,30,47,928.88,41.68,44.23,43.48,43.84,45.52,32.12,44.95,389.81,491.59,532.44,692.05,696.72,892.42,34.91,41.78,-12.83,-101.78,-159.61,-195.7,-6.87,8.24,90.86
"Kyle Quincey","KYLE.QUINCEY","16-17","CBJ","D","L",1985-08-12,31,20,318.42,42.06,41.26,40.84,41.01,43.03,7.94,10.94,136.63,194.55,177.84,257.59,241.18,346.9,13.64,18.06,-3,-57.92,-79.75,-105.72,-4.42,5.81,94.38
"Kyle Quincey","KYLE.QUINCEY","16-17","N.J","D","L",1985-08-12,31,53,987.83,45.29,44.91,43.79,43.53,42.31,38.39,46.37,434.36,532.75,570.79,732.77,742.71,963.39,35.48,48.38,-7.98,-98.39,-161.98,-220.68,-12.9,8.84,91.3
"Kyle Quincey","KYLE.QUINCEY","17-18","MIN","D","L",1985-08-12,32,18,256.97,31.63,36,35.99,35.07,38.43,7.86,16.99,97.55,173.45,130.8,232.65,164.33,304.21,8.84,14.16,-9.13,-75.9,-101.85,-139.88,-5.32,8.06,90.2
"Kyle Rau","KYLE.RAU","15-16","FLA","C","L",1992-10-24,22,9,113.32,48.27,48.61,50.57,53.07,58.88,2.93,3.14,50.11,52.98,76.86,75.13,100.22,88.64,4.71,3.29,-0.21,-2.87,1.73,11.58,1.42,5.85,94.07
"Kyle Rau","KYLE.RAU","16-17","FLA","C","L",1992-10-24,23,24,230.4,39.49,45.26,49.46,48.64,48.23,5.07,7.77,93.12,112.62,143.18,146.32,190.31,200.96,7.78,8.35,-2.7,-19.5,-3.14,-10.65,-0.57,5.44,93.1
"Kyle Turris","KYLE.TURRIS","07-08","ARI","C","R",1989-08-14,18,3,59.27,31.62,46.28,48.32,48.51,42.23,2.15,4.65,33.38,38.75,45.38,48.54,53.03,56.29,3.15,4.31,-2.5,-5.37,-3.16,-3.26,-1.16,6.44,88
"Kyle Turris","KYLE.TURRIS","08-09","ARI","C","R",1989-08-14,19,62,797.7,51.03,50.82,50.09,49.95,53.13,35.29,33.87,399.75,386.9,543.45,541.52,722.76,724.17,32.89,29.02,1.42,12.85,1.93,-1.41,3.87,8.83,91.25
"Kyle Turris","KYLE.TURRIS","10-11","ARI","C","R",1989-08-14,21,65,732.75,53.08,53.3,52.95,55.82,52.62,37.78,33.39,404.49,354.41,564.99,502.07,781.13,618.17,33.39,30.07,4.39,50.08,62.92,162.96,3.32,9.34,90.58
"Kyle Turris","KYLE.TURRIS","11-12","ARI","C","R",1989-08-14,22,6,76.48,0,41.96,43.6,47.38,43.08,0,1.98,31.02,42.91,46.72,60.44,70.04,77.8,2.52,3.33,-1.98,-11.89,-13.72,-7.76,-0.81,0,95.39
"Kyle Turris","KYLE.TURRIS","11-12","OTT","C","R",1989-08-14,22,49,850.48,65.22,54.94,54.92,57.23,57.52,42.75,22.8,504.27,413.58,685.57,562.72,964.26,720.77,41.98,31,19.95,90.69,122.85,243.49,10.98,8.48,94.49
"Kyle Turris","KYLE.TURRIS","12-13","OTT","C","R",1989-08-14,23,48,943.3,57.95,52.18,53.44,55.71,54.89,43.01,31.21,562.65,515.73,774.25,674.68,1091.7,867.89,50.03,41.11,11.8,46.92,99.57,223.81,8.92,7.64,93.95
"Kyle Turris","KYLE.TURRIS","13-14","OTT","C","R",1989-08-14,24,82,1534.43,58.53,49.29,51.36,52.94,51.68,95.46,67.63,889.41,915.05,1257.1,1190.39,1652.51,1468.83,79.82,74.64,27.83,-25.64,66.71,183.68,5.18,10.73,92.61
