"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","G","A1","A2","Points","iSF","iFF","iCF","ixG","Sh%","FSh%","xFSh%","iBLK","GIVE","TAKE","iHF","iHA","iPENT2","iPEND2","iPENT5","iPEND5","iPEN±","FOW","FOL","FO±"
"Kyle Okposo","KYLE.OKPOSO","18-19","BUF","R","R",1988-04-16,30,77,146.25,7,2,2,11,34,41,52,4.26,20.59,17.07,10.39,1,1,1,8,6,0,0,0,0,0,15,18,-3
"Kyle Palmieri","KYLE.PALMIERI","12-13","ANA","C","R",1991-02-01,21,42,56.85,2,0,1,3,11,16,21,1.59,18.18,12.5,9.94,0,1,0,3,9,0,0,0,0,0,0,0,0
"Kyle Palmieri","KYLE.PALMIERI","13-14","ANA","C","R",1991-02-01,22,71,91.6,0,0,0,0,22,30,35,2.53,0,0,8.43,3,2,0,6,8,0,1,0,0,1,2,0,2
"Kyle Palmieri","KYLE.PALMIERI","14-15","ANA","C","R",1991-02-01,23,54,97.53,5,3,3,11,24,33,39,3.26,20.83,15.15,9.88,0,5,2,3,10,1,1,0,0,0,2,1,1
"Kyle Palmieri","KYLE.PALMIERI","15-16","N.J","C","R",1991-02-01,24,81,211,9,8,4,21,76,100,133,7.37,11.84,9,7.37,1,9,3,5,6,0,1,0,0,1,0,1,-1
"Kyle Palmieri","KYLE.PALMIERI","16-17","N.J","C","R",1991-02-01,25,79,209.95,8,6,5,19,60,90,126,8.1,13.33,8.89,9,2,8,0,3,8,0,5,0,0,5,3,3,0
"Kyle Palmieri","KYLE.PALMIERI","17-18","N.J","C","R",1991-02-01,26,61,171.07,11,5,7,23,60,95,123,7,18.33,11.58,7.37,3,2,4,7,11,1,1,0,0,0,4,4,0
"Kyle Palmieri","KYLE.PALMIERI","18-19","N.J","C","R",1991-02-01,27,73,238.98,11,5,2,18,82,111,151,9.24,13.41,9.91,8.32,2,4,2,2,15,2,1,0,0,-1,1,3,-2
"Kyle Palmieri","KYLE.PALMIERI","19-20","N.J","C","R",1991-02-01,28,64,203.48,10,2,5,17,42,66,76,7.74,23.81,15.15,11.73,1,2,1,9,7,1,1,0,0,0,1,1,0
"Kyle Quincey","KYLE.QUINCEY","08-09","L.A","D","L",1985-08-12,23,72,245.45,2,17,7,26,59,97,159,4.3,3.39,2.06,4.43,3,11,1,10,6,3,3,0,0,0,0,0,0
"Kyle Quincey","KYLE.QUINCEY","09-10","COL","D","L",1985-08-12,24,79,242.45,1,4,6,11,46,73,125,3.28,2.17,1.37,4.49,1,9,1,4,7,3,3,0,0,0,0,0,0
"Kyle Quincey","KYLE.QUINCEY","11-12","COL","D","L",1985-08-12,26,49,125.17,3,0,5,8,33,42,67,2.01,9.09,7.14,4.79,1,3,1,5,9,3,0,0,0,-3,0,0,0
"Kyle Turris","KYLE.TURRIS","08-09","ARI","C","R",1989-08-14,19,61,153.05,3,5,3,11,24,34,41,2.89,12.5,8.82,8.5,0,7,3,2,16,0,1,0,0,1,41,55,-14
"Kyle Turris","KYLE.TURRIS","10-11","ARI","C","R",1989-08-14,21,63,93.45,0,1,0,1,13,18,22,1.78,0,0,9.89,0,5,0,1,5,2,0,0,0,-2,37,42,-5
"Kyle Turris","KYLE.TURRIS","11-12","OTT","C","R",1989-08-14,22,48,92.22,1,2,2,5,13,15,20,1.3,7.69,6.67,8.67,0,2,1,1,3,0,0,0,0,0,46,45,1
"Kyle Turris","KYLE.TURRIS","12-13","OTT","C","R",1989-08-14,23,47,127.98,3,3,2,8,15,21,26,1.55,20,14.29,7.38,1,4,1,1,9,2,0,0,0,-2,57,81,-24
"Kyle Turris","KYLE.TURRIS","13-14","OTT","C","R",1989-08-14,24,82,191.75,6,4,4,14,25,37,54,3.63,24,16.22,9.81,0,5,4,1,7,3,0,0,0,-3,84,68,16
"Kyle Turris","KYLE.TURRIS","14-15","OTT","C","R",1989-08-14,25,82,247.23,4,8,5,17,43,63,96,4.24,9.3,6.35,6.73,1,11,0,4,12,2,1,0,2,1,113,87,26
"Kyle Turris","KYLE.TURRIS","15-16","OTT","C","R",1989-08-14,26,56,179.52,2,3,2,7,24,37,53,2.52,8.33,5.41,6.81,0,2,0,0,12,2,1,0,0,-1,93,85,8
"Kyle Turris","KYLE.TURRIS","16-17","OTT","C","R",1989-08-14,27,78,225.18,6,8,3,17,33,53,77,3.95,18.18,11.32,7.45,0,22,2,0,9,0,1,0,0,1,114,99,15
"Kyle Turris","KYLE.TURRIS","17-18","NSH","C","R",1989-08-14,28,62,134.08,5,5,7,17,17,27,38,1.69,29.41,18.52,6.26,0,7,2,0,4,1,1,0,0,0,18,16,2
"Kyle Turris","KYLE.TURRIS","18-19","NSH","C","R",1989-08-14,29,54,121.05,4,1,1,6,13,20,26,1.71,30.77,20,8.55,0,6,2,2,6,1,0,0,0,-1,24,19,5
"Kyle Turris","KYLE.TURRIS","19-20","NSH","C","R",1989-08-14,30,61,140.92,2,3,5,10,20,26,33,1.89,10,7.69,7.27,1,3,1,0,3,1,0,0,0,-1,20,28,-8
"Kyle Wellwood","KYLE.WELLWOOD","07-08","TOR","C","R",1983-05-16,24,59,173.6,5,4,3,12,25,37,43,5,20,13.51,13.51,1,3,1,2,10,0,2,0,0,2,17,10,7
"Kyle Wellwood","KYLE.WELLWOOD","08-09","VAN","C","R",1983-05-16,25,73,218.53,9,2,1,12,39,49,50,7.54,23.08,18.37,15.39,0,11,3,1,5,1,1,0,0,0,66,35,31
"Kyle Wellwood","KYLE.WELLWOOD","09-10","VAN","C","R",1983-05-16,26,75,134.25,2,1,1,4,8,16,18,1.93,25,12.5,12.06,0,6,2,5,5,0,0,0,0,0,21,26,-5
"Kyle Wellwood","KYLE.WELLWOOD","11-12","WPG","C","R",1983-05-16,28,75,151.77,5,3,3,11,11,15,20,2.17,45.45,33.33,14.47,0,4,0,0,6,0,1,0,0,1,37,25,12
"Ladislav Nagy","LADISLAV.NAGY","07-08","L.A","L","L",1979-06-01,28,38,109.95,2,5,5,12,19,26,33,2.72,10.53,7.69,10.46,1,6,1,1,6,0,4,0,0,4,35,20,15
"Ladislav Smid","LADISLAV.SMID","10-11","EDM","D","L",1986-02-01,24,78,59.2,0,0,1,1,6,7,14,0.32,0,0,4.57,1,2,0,0,1,0,0,0,0,0,0,0,0
"Lars Eller","LARS.ELLER","11-12","MTL","C","L",1989-05-08,22,79,52.32,2,1,0,3,11,13,14,1.51,18.18,15.38,11.62,0,1,0,1,5,2,0,0,0,-2,11,6,5
"Lars Eller","LARS.ELLER","13-14","MTL","C","L",1989-05-08,24,77,85.3,2,0,1,3,12,20,26,2.08,16.67,10,10.4,0,1,0,2,11,0,0,0,0,0,48,37,11
"Lars Eller","LARS.ELLER","15-16","MTL","C","L",1989-05-08,26,77,73.82,1,0,0,1,11,15,17,1.21,9.09,6.67,8.07,0,1,1,0,2,0,0,0,0,0,15,21,-6
"Lars Eller","LARS.ELLER","17-18","WSH","C","L",1989-05-08,28,78,94.22,3,1,2,6,15,18,28,2,20,16.67,11.11,1,6,3,0,3,1,0,0,0,-1,35,40,-5
"Lars Eller","LARS.ELLER","18-19","WSH","C","L",1989-05-08,29,80,102.82,0,0,2,2,9,15,17,1.61,0,0,10.73,0,5,1,0,6,1,1,0,0,0,36,33,3
"Lars Eller","LARS.ELLER","19-20","WSH","C","L",1989-05-08,30,68,118,2,1,3,6,18,26,31,3.39,11.11,7.69,13.04,0,1,3,1,6,0,0,0,0,0,44,24,20
"Lauri Korpikoski","LAURI.KORPIKOSKI","10-11","ARI","L","L",1986-07-28,24,77,52.33,0,0,1,1,3,3,6,0.71,0,0,23.67,0,1,0,2,6,0,0,0,0,0,15,21,-6
"Lauri Korpikoski","LAURI.KORPIKOSKI","11-12","ARI","L","L",1986-07-28,25,81,57.9,0,2,0,2,4,9,16,0.69,0,0,7.67,0,1,0,3,6,0,1,0,0,1,3,7,-4
"Lauri Korpikoski","LAURI.KORPIKOSKI","13-14","ARI","L","L",1986-07-28,27,64,51.83,1,0,1,2,14,15,16,1.61,7.14,6.67,10.73,2,1,0,0,5,0,1,0,0,1,0,0,0
"Lauri Korpikoski","LAURI.KORPIKOSKI","14-15","ARI","L","L",1986-07-28,28,66,64.62,5,3,0,8,12,20,21,2.49,41.67,25,12.45,0,2,0,1,5,0,0,0,0,0,0,1,-1
"Lauri Korpikoski","LAURI.KORPIKOSKI","15-16","EDM","L","L",1986-07-28,29,70,56.98,2,2,2,6,10,11,13,1.72,20,18.18,15.64,1,1,1,0,5,0,0,0,0,0,1,1,0
"Lee Stempniak","LEE.STEMPNIAK","07-08","STL","R","R",1983-02-04,24,80,210.28,3,4,3,10,41,61,74,7.12,7.32,4.92,11.67,1,4,4,7,8,0,1,0,0,1,1,1,0
"Lee Stempniak","LEE.STEMPNIAK","08-09","STL","R","R",1983-02-04,25,14,64.63,0,4,1,5,14,17,26,0.9,0,0,5.29,0,1,0,0,2,0,1,0,0,1,0,0,0
"Lee Stempniak","LEE.STEMPNIAK","08-09","TOR","R","R",1983-02-04,25,60,144.25,3,0,4,7,31,36,51,4.13,9.68,8.33,11.47,0,1,2,6,9,3,0,0,0,-3,1,2,-1
"Lee Stempniak","LEE.STEMPNIAK","09-10","TOR","R","R",1983-02-04,26,61,166.38,5,3,3,11,39,52,61,3.46,12.82,9.62,6.65,1,5,4,7,6,0,1,0,0,1,0,0,0
"Lee Stempniak","LEE.STEMPNIAK","10-11","ARI","R","R",1983-02-04,27,80,147.48,2,0,4,6,25,34,38,3.94,8,5.88,11.59,0,1,1,7,12,0,2,0,0,2,2,7,-5
"Lee Stempniak","LEE.STEMPNIAK","11-12","CGY","R","R",1983-02-04,28,60,112.1,2,2,1,5,18,24,31,1.98,11.11,8.33,8.25,0,1,1,1,6,0,0,0,0,0,0,1,-1
"Lee Stempniak","LEE.STEMPNIAK","12-13","CGY","R","R",1983-02-04,29,46,78.92,4,0,1,5,13,18,19,2.07,30.77,22.22,11.5,0,1,1,3,2,1,1,0,0,0,1,3,-2
"Lee Stempniak","LEE.STEMPNIAK","13-14","CGY","R","R",1983-02-04,30,49,99.23,0,2,2,4,19,32,36,4.33,0,0,13.53,0,2,2,3,0,1,0,1,1,-1,2,0,2
"Lee Stempniak","LEE.STEMPNIAK","14-15","NYR","R","R",1983-02-04,31,51,53.87,0,0,0,0,10,12,20,1.2,0,0,10,0,4,0,0,4,0,0,0,0,0,0,5,-5
"Lee Stempniak","LEE.STEMPNIAK","15-16","N.J","R","R",1983-02-04,32,62,145.7,3,5,3,11,12,23,27,3.02,25,13.04,13.13,0,2,1,1,6,1,0,0,0,-1,1,0,1
"Lee Stempniak","LEE.STEMPNIAK","16-17","CAR","R","R",1983-02-04,33,78,159.28,2,2,2,6,15,21,24,2.65,13.33,9.52,12.62,0,7,2,2,8,2,0,0,0,-2,0,0,0
"Leo Komarov","LEO.KOMAROV","15-16","TOR","C","L",1987-01-23,28,64,146.65,4,2,1,7,24,36,36,4.53,16.67,11.11,12.58,2,1,2,9,3,0,0,0,0,0,2,2,0
"Leo Komarov","LEO.KOMAROV","16-17","TOR","C","L",1987-01-23,29,81,169.17,4,4,2,10,18,22,24,3.36,22.22,18.18,15.27,0,6,0,3,6,1,0,0,0,-1,3,4,-1
"Leo Komarov","LEO.KOMAROV","17-18","TOR","C","L",1987-01-23,30,73,50.47,2,0,1,3,8,12,12,1.5,25,16.67,12.5,0,1,1,5,0,0,0,0,0,0,1,0,1
"Leon Draisaitl","LEON.DRAISAITL","14-15","EDM","C","L",1995-10-27,18,36,68.02,1,0,1,2,10,14,16,1.49,10,7.14,10.64,0,5,0,0,4,0,0,0,0,0,16,29,-13
"Leon Draisaitl","LEON.DRAISAITL","15-16","EDM","C","L",1995-10-27,19,71,178.7,5,3,1,9,19,29,35,3.59,26.32,17.24,12.38,0,8,1,2,8,0,0,0,0,0,54,70,-16
"Leon Draisaitl","LEON.DRAISAITL","16-17","EDM","C","L",1995-10-27,20,80,236.52,10,12,5,27,51,75,87,9.51,19.61,13.33,12.68,0,13,6,2,3,1,0,0,0,-1,75,68,7
"Leon Draisaitl","LEON.DRAISAITL","17-18","EDM","C","L",1995-10-27,21,75,216.4,6,3,2,11,42,69,94,7.33,14.29,8.7,10.62,2,13,2,2,10,2,1,0,0,-1,64,63,1
"Leon Draisaitl","LEON.DRAISAITL","18-19","EDM","C","L",1995-10-27,22,82,271.42,16,7,6,29,67,86,115,10.46,23.88,18.6,12.16,0,19,3,2,10,2,2,0,0,0,120,129,-9
"Leon Draisaitl","LEON.DRAISAITL","19-20","EDM","C","L",1995-10-27,23,70,270,15,16,11,42,60,100,139,10.02,25,15,10.02,0,17,3,1,15,0,0,0,0,0,159,112,47
"Linden Vey","LINDEN.VEY","14-15","VAN","R","R",1991-07-17,23,72,137.27,4,1,1,6,15,21,25,2.72,26.67,19.05,12.95,0,3,1,1,3,2,0,0,0,-2,21,25,-4
"Linden Vey","LINDEN.VEY","15-16","VAN","R","R",1991-07-17,24,39,91.68,3,0,2,5,8,13,15,1.9,37.5,23.08,14.62,0,2,0,0,3,0,0,0,0,0,17,22,-5
"Linus Omark","LINUS.OMARK","10-11","EDM","L","L",1987-02-05,23,51,132.47,1,5,2,8,14,22,33,2.24,7.14,4.55,10.18,0,2,2,2,3,2,1,0,0,-1,0,0,0
"Logan Couture","LOGAN.COUTURE","10-11","S.J","C","L",1989-03-28,21,78,171.17,10,4,0,14,49,66,82,8.2,20.41,15.15,12.42,0,3,1,0,9,1,2,0,0,1,77,61,16
"Logan Couture","LOGAN.COUTURE","11-12","S.J","C","L",1989-03-28,22,80,211.83,11,10,5,26,47,66,88,7.16,23.4,16.67,10.85,1,12,5,0,9,1,2,0,0,1,44,32,12
"Logan Couture","LOGAN.COUTURE","12-13","S.J","C","L",1989-03-28,23,46,148.58,7,1,4,12,39,57,75,5.61,17.95,12.28,9.84,1,7,1,1,2,0,1,0,0,1,4,5,-1
"Logan Couture","LOGAN.COUTURE","13-14","S.J","C","L",1989-03-28,24,65,220.78,4,4,5,13,65,91,121,8.9,6.15,4.4,9.78,1,7,2,0,14,1,1,0,0,0,26,22,4
"Logan Couture","LOGAN.COUTURE","14-15","S.J","C","L",1989-03-28,25,82,261.4,6,7,10,23,60,95,122,9.85,10,6.32,10.37,0,15,7,0,8,1,1,0,0,0,19,11,8
"Logan Couture","LOGAN.COUTURE","15-16","S.J","C","L",1989-03-28,26,50,187.15,5,4,6,15,44,61,88,7.28,11.36,8.2,11.93,1,5,7,1,6,1,1,0,0,0,0,6,-6
"Logan Couture","LOGAN.COUTURE","16-17","S.J","C","L",1989-03-28,27,73,217.17,11,3,1,15,50,75,104,6.96,22,14.67,9.28,4,15,5,2,10,1,0,0,0,-1,3,5,-2
"Logan Couture","LOGAN.COUTURE","17-18","S.J","C","L",1989-03-28,28,76,237.35,10,5,6,21,65,89,125,6.86,15.38,11.24,7.71,1,13,2,1,5,0,1,0,0,1,6,8,-2
"Logan Couture","LOGAN.COUTURE","18-19","S.J","C","L",1989-03-28,29,79,230.27,6,5,7,18,58,85,109,5.91,10.34,7.06,6.95,2,5,3,2,12,2,1,0,0,-1,13,16,-3
"Logan Couture","LOGAN.COUTURE","19-20","S.J","C","L",1989-03-28,30,51,138.78,0,4,5,9,42,53,78,4.27,0,0,8.06,2,8,3,1,3,0,0,0,0,0,6,3,3
"Logan Shaw","LOGAN.SHAW","15-16","FLA","R","R",1992-10-05,22,52,54.1,1,0,0,1,9,11,12,1.49,11.11,9.09,13.55,0,0,1,1,3,0,1,0,0,1,0,1,-1
"Loui Eriksson","LOUI.ERIKSSON","07-08","DAL","L","L",1985-07-17,22,69,103.92,4,1,1,6,10,17,22,2.97,40,23.53,17.47,2,2,1,0,6,1,0,0,0,-1,1,2,-1
"Loui Eriksson","LOUI.ERIKSSON","08-09","DAL","L","L",1985-07-17,23,82,239.72,8,2,3,13,31,38,41,4.83,25.81,21.05,12.71,0,7,4,0,12,1,3,0,0,2,0,1,-1
"Loui Eriksson","LOUI.ERIKSSON","09-10","DAL","L","L",1985-07-17,24,81,258.65,7,1,5,13,40,59,63,8.26,17.5,11.86,14,0,8,4,1,22,2,3,0,0,1,0,0,0
"Loui Eriksson","LOUI.ERIKSSON","10-11","DAL","L","L",1985-07-17,25,78,266.15,10,9,6,25,49,69,78,8.96,20.41,14.49,12.99,0,6,4,2,8,0,4,0,0,4,0,0,0
"Loui Eriksson","LOUI.ERIKSSON","11-12","DAL","L","L",1985-07-17,26,78,210.07,5,4,3,12,33,40,48,5.08,15.15,12.5,12.7,0,4,3,0,11,0,1,0,0,1,0,0,0
"Loui Eriksson","LOUI.ERIKSSON","12-13","DAL","L","L",1985-07-17,27,47,155.6,2,3,5,10,25,36,41,4.89,8,5.56,13.58,0,1,1,0,8,0,0,0,0,0,2,4,-2
"Loui Eriksson","LOUI.ERIKSSON","13-14","BOS","L","L",1985-07-17,28,58,120.23,2,2,7,11,18,20,25,2.25,11.11,10,11.25,0,3,0,0,4,1,0,0,0,-1,0,0,0
"Loui Eriksson","LOUI.ERIKSSON","14-15","BOS","L","L",1985-07-17,29,77,192.57,6,3,1,10,32,44,49,6.63,18.75,13.64,15.07,0,3,1,0,7,0,2,0,0,2,0,0,0
"Loui Eriksson","LOUI.ERIKSSON","15-16","BOS","L","L",1985-07-17,30,78,234.73,10,3,2,15,39,55,59,7.48,25.64,18.18,13.6,0,3,0,0,10,1,0,0,0,-1,0,1,-1
"Loui Eriksson","LOUI.ERIKSSON","16-17","VAN","L","L",1985-07-17,31,64,158.72,5,2,0,7,29,32,39,3.47,17.24,15.62,10.84,0,3,1,0,8,0,0,0,0,0,0,0,0
"Loui Eriksson","LOUI.ERIKSSON","17-18","VAN","L","L",1985-07-17,32,49,70.03,0,3,0,3,9,11,13,1.38,0,0,12.55,0,1,0,0,2,1,0,0,0,-1,0,0,0
"Loui Eriksson","LOUI.ERIKSSON","18-19","VAN","L","L",1985-07-17,33,79,101.47,1,1,1,3,14,16,20,1.85,7.14,6.25,11.56,0,1,1,0,1,0,0,0,0,0,1,0,1
"Lubomir Visnovsky","LUBOMIR.VISNOVSKY","07-08","L.A","D","L",1976-08-11,31,82,369.13,2,8,11,21,42,63,89,4.89,4.76,3.17,7.76,4,23,4,2,6,1,1,0,0,0,0,0,0
"Lubomir Visnovsky","LUBOMIR.VISNOVSKY","08-09","EDM","D","L",1976-08-11,32,50,249.85,5,5,7,17,30,45,56,2.65,16.67,11.11,5.89,3,12,2,2,5,0,1,0,0,1,0,0,0
"Lubomir Visnovsky","LUBOMIR.VISNOVSKY","09-10","ANA","D","L",1976-08-11,33,15,81,1,3,2,6,17,27,37,1.29,5.88,3.7,4.78,0,2,0,1,1,0,0,0,0,0,0,0,0
"Lubomir Visnovsky","LUBOMIR.VISNOVSKY","09-10","EDM","D","L",1976-08-11,33,56,189.3,4,3,9,16,21,32,47,2.19,19.05,12.5,6.84,5,7,2,2,1,1,0,0,0,-1,0,0,0
"Lubomir Visnovsky","LUBOMIR.VISNOVSKY","10-11","ANA","D","L",1976-08-11,34,79,327.62,5,8,17,30,41,68,99,3.9,12.2,7.35,5.74,4,4,6,1,10,0,0,0,0,0,0,0,0
"Lubomir Visnovsky","LUBOMIR.VISNOVSKY","11-12","ANA","D","L",1976-08-11,35,67,238.58,1,1,8,10,44,59,79,3.56,2.27,1.69,6.03,1,9,2,4,2,3,0,0,0,-3,1,0,1
"Lubomir Visnovsky","LUBOMIR.VISNOVSKY","12-13","NYI","D","L",1976-08-11,36,33,112.12,1,2,5,8,15,18,29,1.43,6.67,5.56,7.94,2,9,0,0,3,1,0,0,0,-1,0,0,0
"Lubomir Visnovsky","LUBOMIR.VISNOVSKY","13-14","NYI","D","L",1976-08-11,37,23,93.83,2,1,4,7,17,21,37,1.52,11.76,9.52,7.24,0,4,5,1,1,1,0,0,0,-1,0,0,0
"Lubomir Visnovsky","LUBOMIR.VISNOVSKY","14-15","NYI","D","L",1976-08-11,38,53,137.6,2,3,0,5,16,24,37,1.66,12.5,8.33,6.92,1,6,5,2,1,0,0,0,0,0,0,1,-1
"Luca Sbisa","LUCA.SBISA","08-09","PHI","D","L",1990-01-30,18,39,68.4,0,2,2,4,7,10,16,0.55,0,0,5.5,0,3,1,2,3,1,0,0,0,-1,0,0,0
"Luca Sbisa","LUCA.SBISA","10-11","ANA","D","L",1990-01-30,20,66,88.4,1,0,0,1,17,20,29,1.45,5.88,5,7.25,1,1,1,3,5,0,0,0,0,0,0,0,0
"Luca Sbisa","LUCA.SBISA","11-12","ANA","D","L",1990-01-30,21,79,53.88,0,1,2,3,8,13,21,0.58,0,0,4.46,2,4,0,3,1,0,0,0,0,0,0,0,0
"Lucas Wallmark","LUCAS.WALLMARK","18-19","CAR","C","L",1995-09-05,23,79,100.1,2,1,4,7,13,14,26,1.6,15.38,14.29,11.43,0,6,2,1,8,0,2,0,0,2,24,31,-7
"Lucas Wallmark","LUCAS.WALLMARK","19-20","CAR","C","L",1995-09-05,24,60,67.4,3,1,2,6,9,15,23,1.18,33.33,20,7.87,0,1,3,1,2,0,0,0,0,0,19,10,9
"Lukas Krajicek","LUKAS.KRAJICEK","07-08","VAN","D","L",1983-03-11,24,39,104.38,1,2,2,5,7,12,20,0.71,14.29,8.33,5.92,3,0,1,0,1,3,0,0,0,-3,0,0,0
"Lukas Krajicek","LUKAS.KRAJICEK","08-09","T.B","D","L",1983-03-11,25,71,54.52,0,2,1,3,4,4,5,0.23,0,0,5.75,0,3,1,0,1,0,0,0,0,0,0,0,0
"Luke Adam","LUKE.ADAM","11-12","BUF","C","L",1990-06-18,21,51,83.9,0,1,2,3,18,24,28,3.07,0,0,12.79,0,3,2,0,3,1,1,0,0,0,12,13,-1
"Luke Kunin","LUKE.KUNIN","18-19","MIN","C","R",1997-12-04,20,46,62.57,0,0,1,1,3,6,11,0.57,0,0,9.5,0,2,0,0,3,0,0,0,0,0,12,6,6
"Luke Kunin","LUKE.KUNIN","19-20","MIN","C","R",1997-12-04,21,61,51.98,0,1,1,2,9,12,14,1.56,0,0,13,0,0,0,1,2,0,0,0,0,0,16,19,-3
"Luke Schenn","LUKE.SCHENN","10-11","TOR","D","R",1989-11-02,20,82,81.33,0,0,0,0,10,16,27,0.5,0,0,3.12,1,1,3,2,2,0,0,0,0,0,0,0,0
"Magnus Paajarvi","MAGNUS.PAAJARVI","10-11","EDM","L","L",1991-04-12,19,80,146.18,3,3,3,9,22,31,45,2.53,13.64,9.68,8.16,1,5,2,1,4,2,2,0,0,0,0,0,0
"Magnus Paajarvi","MAGNUS.PAAJARVI","12-13","EDM","L","L",1991-04-12,21,38,58.75,2,0,0,2,5,8,9,1.33,40,25,16.62,0,0,1,1,3,0,0,0,0,0,1,0,1
"Manny Malhotra","MANNY.MALHOTRA","07-08","CBJ","C","L",1980-05-18,27,71,83.08,2,0,1,3,9,9,11,1.43,22.22,22.22,15.89,0,0,0,2,4,1,0,0,0,-1,58,50,8
"Manny Malhotra","MANNY.MALHOTRA","08-09","CBJ","C","L",1980-05-18,28,75,81.75,0,3,3,6,6,11,14,1.3,0,0,11.82,0,0,0,2,2,0,1,0,0,1,56,34,22
"Manny Malhotra","MANNY.MALHOTRA","09-10","S.J","C","L",1980-05-18,29,70,97.57,2,3,3,8,15,18,22,2.5,13.33,11.11,13.89,1,3,1,1,3,0,0,0,0,0,45,26,19
"Manny Malhotra","MANNY.MALHOTRA","10-11","VAN","C","L",1980-05-18,30,70,54.78,3,0,3,6,7,9,10,1.05,42.86,33.33,11.67,0,0,1,0,5,0,1,0,0,1,45,22,23
"Marc-Andre Bergeron","MARC-ANDRE.BERGERON","07-08","NYI","D","L",1980-10-13,26,46,207.87,8,2,4,14,47,61,98,3.43,17.02,13.11,5.62,0,15,4,2,3,0,1,0,0,1,0,0,0
"Marc-Andre Bergeron","MARC-ANDRE.BERGERON","08-09","MIN","D","L",1980-10-13,27,71,236.98,7,5,6,18,48,69,110,3.87,14.58,10.14,5.61,1,7,2,2,4,1,1,0,0,0,0,0,0
"Marc-Andre Bergeron","MARC-ANDRE.BERGERON","09-10","MTL","D","L",1980-10-13,28,59,175.92,7,5,10,22,47,71,105,3.98,14.89,9.86,5.61,2,5,5,4,3,0,1,0,0,1,0,0,0
"Marc-Andre Bergeron","MARC-ANDRE.BERGERON","10-11","T.B","D","L",1980-10-13,29,22,77.57,0,2,1,3,11,18,23,1.02,0,0,5.67,1,5,0,0,1,0,0,0,0,0,0,0,0
"Marc-Andre Bergeron","MARC-ANDRE.BERGERON","11-12","T.B","D","L",1980-10-13,30,43,117.33,1,2,6,9,23,32,48,1.57,4.35,3.12,4.91,4,3,2,1,1,3,3,0,0,0,0,0,0
"Marc-Andre Gragnani","MARC-ANDRE.GRAGNANI","11-12","BUF","D","L",1987-03-11,24,43,118.67,1,0,5,6,10,16,20,0.68,10,6.25,4.25,0,1,1,1,0,1,0,0,0,-1,0,0,0
"Marc-Antoine Pouliot","MARC-ANTOINE.POULIOT","08-09","EDM","C","R",1985-05-22,23,63,63.73,0,1,1,2,8,12,16,1.5,0,0,12.5,1,3,0,2,4,0,0,0,0,0,6,11,-5
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","07-08","S.J","D","L",1987-03-30,20,82,70.43,1,2,1,4,7,12,17,0.55,14.29,8.33,4.58,0,1,1,0,2,0,0,0,0,0,0,0,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","08-09","S.J","D","L",1987-03-30,21,82,240.42,3,5,13,21,33,41,76,2.4,9.09,7.32,5.85,2,3,0,4,7,1,1,0,0,0,0,0,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","09-10","S.J","D","L",1987-03-30,22,63,109.77,1,1,0,2,22,30,42,1.66,4.55,3.33,5.53,1,4,2,3,4,0,0,0,0,0,0,0,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","10-11","S.J","D","L",1987-03-30,23,79,69.35,0,0,1,1,14,20,32,1.34,0,0,6.7,0,1,1,1,1,0,0,0,0,0,0,0,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","13-14","S.J","D","L",1987-03-30,26,81,56.78,0,1,0,1,8,12,19,0.55,0,0,4.58,0,0,1,1,2,0,0,0,0,0,0,0,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","14-15","S.J","D","L",1987-03-30,27,70,99.25,0,0,3,3,14,21,32,1.04,0,0,4.95,0,2,2,3,2,0,0,0,0,0,0,0,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","15-16","S.J","D","L",1987-03-30,28,64,134.8,2,4,3,9,21,33,52,1.44,9.52,6.06,4.36,1,0,3,0,1,0,0,0,0,0,0,0,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","16-17","S.J","D","L",1987-03-30,29,75,140.68,1,3,2,6,23,35,56,1.53,4.35,2.86,4.37,1,8,3,0,2,0,0,0,0,0,0,0,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","17-18","S.J","D","L",1987-03-30,30,79,92.03,1,1,3,5,18,21,37,0.94,5.56,4.76,4.48,4,3,0,1,1,0,0,0,0,0,0,0,0
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","18-19","S.J","D","L",1987-03-30,31,70,54.55,0,1,0,1,9,11,14,0.98,0,0,8.91,3,0,2,0,0,0,0,0,0,0,0,0,0
"Marc Savard","MARC.SAVARD","07-08","BOS","C","L",1977-07-17,30,73,311.88,4,8,20,32,40,54,76,4.49,10,7.41,8.31,1,23,5,0,9,4,0,0,0,-4,176,131,45
