"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","G/60","A1/60","A2/60","Points/60","iSF/60","iFF/60","iCF/60","ixG/60","Sh%","FSh%","xFSh%","iBLK/60","GIVE/60","TAKE/60","iHF/60","iHA/60","iPENT2/60","iPEND2/60","iPENT5/60","iPEND5/60","iPEN±/60","FOW/60","FOL/60","FO±/60"
"Kyle Cumiskey","KYLE.CUMISKEY","07-08","COL","D","L",1986-12-02,20,38,54.98,0,0,1.09,1.09,3.27,5.46,7.64,0.25,0,0,4.6,0,0,1.09,0,3.27,1.09,0,0,0,-1.09,0,0,0
"Kyle Cumiskey","KYLE.CUMISKEY","09-10","COL","D","L",1986-12-02,22,61,121.3,0.99,0.99,1.48,3.46,9.4,12.37,14.84,0.72,10.53,8,5.84,1.48,1.98,2.47,0.99,3.96,0,0.49,0,0,0.49,0,0,0
"Kyle Okposo","KYLE.OKPOSO","08-09","NYI","R","R",1988-04-16,20,65,206.15,2.33,0.58,0.58,3.49,12.52,17.75,25.9,1.75,18.6,13.11,9.84,0.29,2.33,1.46,0.58,2.04,0.29,0.87,0,0,0.58,0,0.29,-0.29
"Kyle Okposo","KYLE.OKPOSO","09-10","NYI","R","R",1988-04-16,21,77,338.9,0.71,1.24,1.77,3.72,10.27,16.11,21.07,1.65,6.9,4.4,10.26,0,2.3,0.71,0.71,4.43,0.35,0,0,0,-0.35,1.95,1.42,0.53
"Kyle Okposo","KYLE.OKPOSO","10-11","NYI","R","R",1988-04-16,22,38,94.13,0,1.27,1.27,2.55,5.74,12.11,17.85,1,0,0,8.26,0,3.19,1.27,1.91,5.1,0.64,0,0,0,-0.64,1.27,1.91,-0.64
"Kyle Okposo","KYLE.OKPOSO","11-12","NYI","R","R",1988-04-16,23,75,131.47,1.37,0.46,0.91,2.74,5.02,8.67,13.23,1.12,27.27,15.79,12.89,0.46,0.91,0.91,0.91,3.65,1.37,1.37,0,0,0,7.76,9.58,-1.83
"Kyle Okposo","KYLE.OKPOSO","12-13","NYI","R","R",1988-04-16,24,45,73.75,0,0.81,1.63,2.44,8.95,10.58,15.46,1.27,0,0,12,0,1.63,0.81,0.81,4.88,0.81,1.63,0,0,0.81,7.32,4.07,3.25
"Kyle Okposo","KYLE.OKPOSO","13-14","NYI","R","R",1988-04-16,25,70,276.02,1.09,1.3,1.09,3.48,10.87,14.35,21.3,1.63,10,7.58,11.35,0,1.52,0,0.22,2.61,0.43,0.22,0,0,-0.22,6.09,6.09,0
"Kyle Okposo","KYLE.OKPOSO","14-15","NYI","R","R",1988-04-16,26,60,222.53,1.62,1.62,1.89,5.12,11.59,17.53,21.84,1.84,13.95,9.23,10.52,0,2.16,0.81,0.27,3.77,0,0.27,0,0,0.27,5.39,6.47,-1.08
"Kyle Okposo","KYLE.OKPOSO","15-16","NYI","R","R",1988-04-16,27,76,232.27,1.81,1.81,2.32,5.94,10.85,13.95,21.18,1.46,16.67,12.96,10.5,0,1.03,1.03,1.55,3.87,0,0.52,0.26,0.26,0.52,0.52,0.52,0
"Kyle Okposo","KYLE.OKPOSO","16-17","BUF","R","R",1988-04-16,28,63,206.82,2.03,1.74,2.9,6.67,12.47,16.83,21.18,1.83,16.28,12.07,10.9,0,2.9,0,0,0.87,0,0,0,0,0,6.67,4.06,2.61
"Kyle Okposo","KYLE.OKPOSO","17-18","BUF","R","R",1988-04-16,29,74,251.97,1.43,1.67,1.9,5,13.57,17.86,21.19,1.78,10.53,8,9.96,0,0.95,0.24,0.48,1.67,0.48,0.24,0,0,-0.24,0.71,1.19,-0.48
"Kyle Okposo","KYLE.OKPOSO","18-19","BUF","R","R",1988-04-16,30,77,146.25,2.87,0.82,0.82,4.51,13.95,16.82,21.33,1.75,20.59,17.07,10.39,0.41,0.41,0.41,3.28,2.46,0,0,0,0,0,6.15,7.38,-1.23
"Kyle Palmieri","KYLE.PALMIERI","12-13","ANA","C","R",1991-02-01,21,42,56.85,2.11,0,1.06,3.17,11.61,16.89,22.16,1.68,18.18,12.5,9.94,0,1.06,0,3.17,9.5,0,0,0,0,0,0,0,0
"Kyle Palmieri","KYLE.PALMIERI","13-14","ANA","C","R",1991-02-01,22,71,91.6,0,0,0,0,14.41,19.65,22.93,1.66,0,0,8.43,1.97,1.31,0,3.93,5.24,0,0.66,0,0,0.66,1.31,0,1.31
"Kyle Palmieri","KYLE.PALMIERI","14-15","ANA","C","R",1991-02-01,23,54,97.53,3.08,1.85,1.85,6.77,14.76,20.3,23.99,2.01,20.83,15.15,9.88,0,3.08,1.23,1.85,6.15,0.62,0.62,0,0,0,1.23,0.62,0.62
"Kyle Palmieri","KYLE.PALMIERI","15-16","N.J","C","R",1991-02-01,24,81,211,2.56,2.27,1.14,5.97,21.61,28.44,37.82,2.1,11.84,9,7.37,0.28,2.56,0.85,1.42,1.71,0,0.28,0,0,0.28,0,0.28,-0.28
"Kyle Palmieri","KYLE.PALMIERI","16-17","N.J","C","R",1991-02-01,25,79,209.95,2.29,1.71,1.43,5.43,17.15,25.72,36.01,2.31,13.33,8.89,9,0.57,2.29,0,0.86,2.29,0,1.43,0,0,1.43,0.86,0.86,0
"Kyle Palmieri","KYLE.PALMIERI","17-18","N.J","C","R",1991-02-01,26,61,171.07,3.86,1.75,2.46,8.07,21.04,33.32,43.14,2.46,18.33,11.58,7.37,1.05,0.7,1.4,2.46,3.86,0.35,0.35,0,0,0,1.4,1.4,0
"Kyle Palmieri","KYLE.PALMIERI","18-19","N.J","C","R",1991-02-01,27,73,238.98,2.76,1.26,0.5,4.52,20.59,27.87,37.91,2.32,13.41,9.91,8.32,0.5,1,0.5,0.5,3.77,0.5,0.25,0,0,-0.25,0.25,0.75,-0.5
"Kyle Palmieri","KYLE.PALMIERI","19-20","N.J","C","R",1991-02-01,28,64,203.48,2.95,0.59,1.47,5.01,12.38,19.46,22.41,2.28,23.81,15.15,11.73,0.29,0.59,0.29,2.65,2.06,0.29,0.29,0,0,0,0.29,0.29,0
"Kyle Quincey","KYLE.QUINCEY","08-09","L.A","D","L",1985-08-12,23,72,245.45,0.49,4.16,1.71,6.36,14.42,23.71,38.87,1.05,3.39,2.06,4.43,0.73,2.69,0.24,2.44,1.47,0.73,0.73,0,0,0,0,0,0
"Kyle Quincey","KYLE.QUINCEY","09-10","COL","D","L",1985-08-12,24,79,242.45,0.25,0.99,1.48,2.72,11.38,18.07,30.93,0.81,2.17,1.37,4.49,0.25,2.23,0.25,0.99,1.73,0.74,0.74,0,0,0,0,0,0
"Kyle Quincey","KYLE.QUINCEY","11-12","COL","D","L",1985-08-12,26,49,125.17,1.44,0,2.4,3.83,15.82,20.13,32.12,0.96,9.09,7.14,4.79,0.48,1.44,0.48,2.4,4.31,1.44,0,0,0,-1.44,0,0,0
"Kyle Turris","KYLE.TURRIS","08-09","ARI","C","R",1989-08-14,19,61,153.05,1.18,1.96,1.18,4.31,9.41,13.33,16.07,1.13,12.5,8.82,8.5,0,2.74,1.18,0.78,6.27,0,0.39,0,0,0.39,16.07,21.56,-5.49
"Kyle Turris","KYLE.TURRIS","10-11","ARI","C","R",1989-08-14,21,63,93.45,0,0.64,0,0.64,8.35,11.56,14.13,1.14,0,0,9.89,0,3.21,0,0.64,3.21,1.28,0,0,0,-1.28,23.76,26.97,-3.21
"Kyle Turris","KYLE.TURRIS","11-12","OTT","C","R",1989-08-14,22,48,92.22,0.65,1.3,1.3,3.25,8.46,9.76,13.01,0.85,7.69,6.67,8.67,0,1.3,0.65,0.65,1.95,0,0,0,0,0,29.93,29.28,0.65
"Kyle Turris","KYLE.TURRIS","12-13","OTT","C","R",1989-08-14,23,47,127.98,1.41,1.41,0.94,3.75,7.03,9.85,12.19,0.73,20,14.29,7.38,0.47,1.88,0.47,0.47,4.22,0.94,0,0,0,-0.94,26.72,37.97,-11.25
"Kyle Turris","KYLE.TURRIS","13-14","OTT","C","R",1989-08-14,24,82,191.75,1.88,1.25,1.25,4.38,7.82,11.58,16.9,1.14,24,16.22,9.81,0,1.56,1.25,0.31,2.19,0.94,0,0,0,-0.94,26.28,21.28,5.01
"Kyle Turris","KYLE.TURRIS","14-15","OTT","C","R",1989-08-14,25,82,247.23,0.97,1.94,1.21,4.13,10.44,15.29,23.3,1.03,9.3,6.35,6.73,0.24,2.67,0,0.97,2.91,0.49,0.24,0,0.49,0.24,27.42,21.11,6.31
"Kyle Turris","KYLE.TURRIS","15-16","OTT","C","R",1989-08-14,26,56,179.52,0.67,1,0.67,2.34,8.02,12.37,17.71,0.84,8.33,5.41,6.81,0,0.67,0,0,4.01,0.67,0.33,0,0,-0.33,31.08,28.41,2.67
"Kyle Turris","KYLE.TURRIS","16-17","OTT","C","R",1989-08-14,27,78,225.18,1.6,2.13,0.8,4.53,8.79,14.12,20.52,1.05,18.18,11.32,7.45,0,5.86,0.53,0,2.4,0,0.27,0,0,0.27,30.38,26.38,4
"Kyle Turris","KYLE.TURRIS","17-18","NSH","C","R",1989-08-14,28,62,134.08,2.24,2.24,3.13,7.61,7.61,12.08,17,0.76,29.41,18.52,6.26,0,3.13,0.89,0,1.79,0.45,0.45,0,0,0,8.05,7.16,0.89
"Kyle Turris","KYLE.TURRIS","18-19","NSH","C","R",1989-08-14,29,54,121.05,1.98,0.5,0.5,2.97,6.44,9.91,12.89,0.85,30.77,20,8.55,0,2.97,0.99,0.99,2.97,0.5,0,0,0,-0.5,11.9,9.42,2.48
"Kyle Turris","KYLE.TURRIS","19-20","NSH","C","R",1989-08-14,30,61,140.92,0.85,1.28,2.13,4.26,8.52,11.07,14.05,0.8,10,7.69,7.27,0.43,1.28,0.43,0,1.28,0.43,0,0,0,-0.43,8.52,11.92,-3.41
"Kyle Wellwood","KYLE.WELLWOOD","07-08","TOR","C","R",1983-05-16,24,59,173.6,1.73,1.38,1.04,4.15,8.64,12.79,14.86,1.73,20,13.51,13.51,0.35,1.04,0.35,0.69,3.46,0,0.69,0,0,0.69,5.88,3.46,2.42
"Kyle Wellwood","KYLE.WELLWOOD","08-09","VAN","C","R",1983-05-16,25,73,218.53,2.47,0.55,0.27,3.29,10.71,13.45,13.73,2.07,23.08,18.37,15.39,0,3.02,0.82,0.27,1.37,0.27,0.27,0,0,0,18.12,9.61,8.51
"Kyle Wellwood","KYLE.WELLWOOD","09-10","VAN","C","R",1983-05-16,26,75,134.25,0.89,0.45,0.45,1.79,3.58,7.15,8.04,0.86,25,12.5,12.06,0,2.68,0.89,2.23,2.23,0,0,0,0,0,9.39,11.62,-2.23
"Kyle Wellwood","KYLE.WELLWOOD","11-12","WPG","C","R",1983-05-16,28,75,151.77,1.98,1.19,1.19,4.35,4.35,5.93,7.91,0.86,45.45,33.33,14.47,0,1.58,0,0,2.37,0,0.4,0,0,0.4,14.63,9.88,4.74
"Ladislav Nagy","LADISLAV.NAGY","07-08","L.A","L","L",1979-06-01,28,38,109.95,1.09,2.73,2.73,6.55,10.37,14.19,18.01,1.48,10.53,7.69,10.46,0.55,3.27,0.55,0.55,3.27,0,2.18,0,0,2.18,19.1,10.91,8.19
"Ladislav Smid","LADISLAV.SMID","10-11","EDM","D","L",1986-02-01,24,78,59.2,0,0,1.01,1.01,6.08,7.09,14.19,0.32,0,0,4.57,1.01,2.03,0,0,1.01,0,0,0,0,0,0,0,0
"Lars Eller","LARS.ELLER","11-12","MTL","C","L",1989-05-08,22,79,52.32,2.29,1.15,0,3.44,12.61,14.91,16.06,1.73,18.18,15.38,11.62,0,1.15,0,1.15,5.73,2.29,0,0,0,-2.29,12.61,6.88,5.73
"Lars Eller","LARS.ELLER","13-14","MTL","C","L",1989-05-08,24,77,85.3,1.41,0,0.7,2.11,8.44,14.07,18.29,1.46,16.67,10,10.4,0,0.7,0,1.41,7.74,0,0,0,0,0,33.76,26.03,7.74
"Lars Eller","LARS.ELLER","15-16","MTL","C","L",1989-05-08,26,77,73.82,0.81,0,0,0.81,8.94,12.19,13.82,0.98,9.09,6.67,8.07,0,0.81,0.81,0,1.63,0,0,0,0,0,12.19,17.07,-4.88
"Lars Eller","LARS.ELLER","17-18","WSH","C","L",1989-05-08,28,78,94.22,1.91,0.64,1.27,3.82,9.55,11.46,17.83,1.27,20,16.67,11.11,0.64,3.82,1.91,0,1.91,0.64,0,0,0,-0.64,22.29,25.47,-3.18
"Lars Eller","LARS.ELLER","18-19","WSH","C","L",1989-05-08,29,80,102.82,0,0,1.17,1.17,5.25,8.75,9.92,0.94,0,0,10.73,0,2.92,0.58,0,3.5,0.58,0.58,0,0,0,21.01,19.26,1.75
"Lars Eller","LARS.ELLER","19-20","WSH","C","L",1989-05-08,30,68,118,1.02,0.51,1.53,3.05,9.15,13.22,15.76,1.72,11.11,7.69,13.04,0,0.51,1.53,0.51,3.05,0,0,0,0,0,22.37,12.2,10.17
"Lauri Korpikoski","LAURI.KORPIKOSKI","10-11","ARI","L","L",1986-07-28,24,77,52.33,0,0,1.15,1.15,3.44,3.44,6.88,0.81,0,0,23.67,0,1.15,0,2.29,6.88,0,0,0,0,0,17.2,24.08,-6.88
"Lauri Korpikoski","LAURI.KORPIKOSKI","11-12","ARI","L","L",1986-07-28,25,81,57.9,0,2.07,0,2.07,4.15,9.33,16.58,0.72,0,0,7.67,0,1.04,0,3.11,6.22,0,1.04,0,0,1.04,3.11,7.25,-4.15
"Lauri Korpikoski","LAURI.KORPIKOSKI","13-14","ARI","L","L",1986-07-28,27,64,51.83,1.16,0,1.16,2.32,16.21,17.36,18.52,1.86,7.14,6.67,10.73,2.32,1.16,0,0,5.79,0,1.16,0,0,1.16,0,0,0
"Lauri Korpikoski","LAURI.KORPIKOSKI","14-15","ARI","L","L",1986-07-28,28,66,64.62,4.64,2.79,0,7.43,11.14,18.57,19.5,2.31,41.67,25,12.45,0,1.86,0,0.93,4.64,0,0,0,0,0,0,0.93,-0.93
"Lauri Korpikoski","LAURI.KORPIKOSKI","15-16","EDM","L","L",1986-07-28,29,70,56.98,2.11,2.11,2.11,6.32,10.53,11.58,13.69,1.81,20,18.18,15.64,1.05,1.05,1.05,0,5.27,0,0,0,0,0,1.05,1.05,0
"Lee Stempniak","LEE.STEMPNIAK","07-08","STL","R","R",1983-02-04,24,80,210.28,0.86,1.14,0.86,2.85,11.7,17.41,21.11,2.03,7.32,4.92,11.67,0.29,1.14,1.14,2,2.28,0,0.29,0,0,0.29,0.29,0.29,0
"Lee Stempniak","LEE.STEMPNIAK","08-09","STL","R","R",1983-02-04,25,14,64.63,0,3.71,0.93,4.64,13,15.78,24.14,0.84,0,0,5.29,0,0.93,0,0,1.86,0,0.93,0,0,0.93,0,0,0
"Lee Stempniak","LEE.STEMPNIAK","08-09","TOR","R","R",1983-02-04,25,60,144.25,1.25,0,1.66,2.91,12.89,14.97,21.21,1.72,9.68,8.33,11.47,0,0.42,0.83,2.5,3.74,1.25,0,0,0,-1.25,0.42,0.83,-0.42
"Lee Stempniak","LEE.STEMPNIAK","09-10","TOR","R","R",1983-02-04,26,61,166.38,1.8,1.08,1.08,3.97,14.06,18.75,22,1.25,12.82,9.62,6.65,0.36,1.8,1.44,2.52,2.16,0,0.36,0,0,0.36,0,0,0
"Lee Stempniak","LEE.STEMPNIAK","10-11","ARI","R","R",1983-02-04,27,80,147.48,0.81,0,1.63,2.44,10.17,13.83,15.46,1.6,8,5.88,11.59,0,0.41,0.41,2.85,4.88,0,0.81,0,0,0.81,0.81,2.85,-2.03
"Lee Stempniak","LEE.STEMPNIAK","11-12","CGY","R","R",1983-02-04,28,60,112.1,1.07,1.07,0.54,2.68,9.63,12.85,16.59,1.06,11.11,8.33,8.25,0,0.54,0.54,0.54,3.21,0,0,0,0,0,0,0.54,-0.54
"Lee Stempniak","LEE.STEMPNIAK","12-13","CGY","R","R",1983-02-04,29,46,78.92,3.04,0,0.76,3.8,9.88,13.68,14.45,1.57,30.77,22.22,11.5,0,0.76,0.76,2.28,1.52,0.76,0.76,0,0,0,0.76,2.28,-1.52
"Lee Stempniak","LEE.STEMPNIAK","13-14","CGY","R","R",1983-02-04,30,49,99.23,0,1.21,1.21,2.42,11.49,19.35,21.77,2.62,0,0,13.53,0,1.21,1.21,1.81,0,0.6,0,0.6,0.6,-0.6,1.21,0,1.21
"Lee Stempniak","LEE.STEMPNIAK","14-15","NYR","R","R",1983-02-04,31,51,53.87,0,0,0,0,11.14,13.37,22.28,1.34,0,0,10,0,4.46,0,0,4.46,0,0,0,0,0,0,5.57,-5.57
"Lee Stempniak","LEE.STEMPNIAK","15-16","N.J","R","R",1983-02-04,32,62,145.7,1.24,2.06,1.24,4.53,4.94,9.47,11.12,1.24,25,13.04,13.13,0,0.82,0.41,0.41,2.47,0.41,0,0,0,-0.41,0.41,0,0.41
"Lee Stempniak","LEE.STEMPNIAK","16-17","CAR","R","R",1983-02-04,33,78,159.28,0.75,0.75,0.75,2.26,5.65,7.91,9.04,1,13.33,9.52,12.62,0,2.64,0.75,0.75,3.01,0.75,0,0,0,-0.75,0,0,0
"Leo Komarov","LEO.KOMAROV","15-16","TOR","C","L",1987-01-23,28,64,146.65,1.64,0.82,0.41,2.86,9.82,14.73,14.73,1.85,16.67,11.11,12.58,0.82,0.41,0.82,3.68,1.23,0,0,0,0,0,0.82,0.82,0
"Leo Komarov","LEO.KOMAROV","16-17","TOR","C","L",1987-01-23,29,81,169.17,1.42,1.42,0.71,3.55,6.38,7.8,8.51,1.19,22.22,18.18,15.27,0,2.13,0,1.06,2.13,0.35,0,0,0,-0.35,1.06,1.42,-0.35
"Leo Komarov","LEO.KOMAROV","17-18","TOR","C","L",1987-01-23,30,73,50.47,2.38,0,1.19,3.57,9.51,14.27,14.27,1.78,25,16.67,12.5,0,1.19,1.19,5.94,0,0,0,0,0,0,1.19,0,1.19
"Leon Draisaitl","LEON.DRAISAITL","14-15","EDM","C","L",1995-10-27,18,36,68.02,0.88,0,0.88,1.76,8.82,12.35,14.11,1.31,10,7.14,10.64,0,4.41,0,0,3.53,0,0,0,0,0,14.11,25.58,-11.47
"Leon Draisaitl","LEON.DRAISAITL","15-16","EDM","C","L",1995-10-27,19,71,178.7,1.68,1.01,0.34,3.02,6.38,9.74,11.75,1.21,26.32,17.24,12.38,0,2.69,0.34,0.67,2.69,0,0,0,0,0,18.13,23.5,-5.37
"Leon Draisaitl","LEON.DRAISAITL","16-17","EDM","C","L",1995-10-27,20,80,236.52,2.54,3.04,1.27,6.85,12.94,19.03,22.07,2.41,19.61,13.33,12.68,0,3.3,1.52,0.51,0.76,0.25,0,0,0,-0.25,19.03,17.25,1.78
"Leon Draisaitl","LEON.DRAISAITL","17-18","EDM","C","L",1995-10-27,21,75,216.4,1.66,0.83,0.55,3.05,11.65,19.13,26.06,2.03,14.29,8.7,10.62,0.55,3.6,0.55,0.55,2.77,0.55,0.28,0,0,-0.28,17.74,17.47,0.28
"Leon Draisaitl","LEON.DRAISAITL","18-19","EDM","C","L",1995-10-27,22,82,271.42,3.54,1.55,1.33,6.41,14.81,19.01,25.42,2.31,23.88,18.6,12.16,0,4.2,0.66,0.44,2.21,0.44,0.44,0,0,0,26.53,28.52,-1.99
"Leon Draisaitl","LEON.DRAISAITL","19-20","EDM","C","L",1995-10-27,23,70,270,3.33,3.56,2.44,9.33,13.33,22.22,30.89,2.23,25,15,10.02,0,3.78,0.67,0.22,3.33,0,0,0,0,0,35.33,24.89,10.44
"Linden Vey","LINDEN.VEY","14-15","VAN","R","R",1991-07-17,23,72,137.27,1.75,0.44,0.44,2.62,6.56,9.18,10.93,1.19,26.67,19.05,12.95,0,1.31,0.44,0.44,1.31,0.87,0,0,0,-0.87,9.18,10.93,-1.75
"Linden Vey","LINDEN.VEY","15-16","VAN","R","R",1991-07-17,24,39,91.68,1.96,0,1.31,3.27,5.24,8.51,9.82,1.24,37.5,23.08,14.62,0,1.31,0,0,1.96,0,0,0,0,0,11.13,14.4,-3.27
"Linus Omark","LINUS.OMARK","10-11","EDM","L","L",1987-02-05,23,51,132.47,0.45,2.26,0.91,3.62,6.34,9.96,14.95,1.01,7.14,4.55,10.18,0,0.91,0.91,0.91,1.36,0.91,0.45,0,0,-0.45,0,0,0
"Logan Couture","LOGAN.COUTURE","10-11","S.J","C","L",1989-03-28,21,78,171.17,3.51,1.4,0,4.91,17.18,23.13,28.74,2.87,20.41,15.15,12.42,0,1.05,0.35,0,3.15,0.35,0.7,0,0,0.35,26.99,21.38,5.61
"Logan Couture","LOGAN.COUTURE","11-12","S.J","C","L",1989-03-28,22,80,211.83,3.12,2.83,1.42,7.36,13.31,18.69,24.93,2.03,23.4,16.67,10.85,0.28,3.4,1.42,0,2.55,0.28,0.57,0,0,0.28,12.46,9.06,3.4
"Logan Couture","LOGAN.COUTURE","12-13","S.J","C","L",1989-03-28,23,46,148.58,2.83,0.4,1.62,4.85,15.75,23.02,30.29,2.27,17.95,12.28,9.84,0.4,2.83,0.4,0.4,0.81,0,0.4,0,0,0.4,1.62,2.02,-0.4
"Logan Couture","LOGAN.COUTURE","13-14","S.J","C","L",1989-03-28,24,65,220.78,1.09,1.09,1.36,3.53,17.66,24.73,32.88,2.42,6.15,4.4,9.78,0.27,1.9,0.54,0,3.8,0.27,0.27,0,0,0,7.07,5.98,1.09
"Logan Couture","LOGAN.COUTURE","14-15","S.J","C","L",1989-03-28,25,82,261.4,1.38,1.61,2.3,5.28,13.77,21.81,28,2.26,10,6.32,10.37,0,3.44,1.61,0,1.84,0.23,0.23,0,0,0,4.36,2.52,1.84
"Logan Couture","LOGAN.COUTURE","15-16","S.J","C","L",1989-03-28,26,50,187.15,1.6,1.28,1.92,4.81,14.11,19.56,28.21,2.33,11.36,8.2,11.93,0.32,1.6,2.24,0.32,1.92,0.32,0.32,0,0,0,0,1.92,-1.92
"Logan Couture","LOGAN.COUTURE","16-17","S.J","C","L",1989-03-28,27,73,217.17,3.04,0.83,0.28,4.14,13.81,20.72,28.73,1.92,22,14.67,9.28,1.11,4.14,1.38,0.55,2.76,0.28,0,0,0,-0.28,0.83,1.38,-0.55
"Logan Couture","LOGAN.COUTURE","17-18","S.J","C","L",1989-03-28,28,76,237.35,2.53,1.26,1.52,5.31,16.43,22.5,31.6,1.73,15.38,11.24,7.71,0.25,3.29,0.51,0.25,1.26,0,0.25,0,0,0.25,1.52,2.02,-0.51
"Logan Couture","LOGAN.COUTURE","18-19","S.J","C","L",1989-03-28,29,79,230.27,1.56,1.3,1.82,4.69,15.11,22.15,28.4,1.54,10.34,7.06,6.95,0.52,1.3,0.78,0.52,3.13,0.52,0.26,0,0,-0.26,3.39,4.17,-0.78
"Logan Couture","LOGAN.COUTURE","19-20","S.J","C","L",1989-03-28,30,51,138.78,0,1.73,2.16,3.89,18.16,22.91,33.72,1.85,0,0,8.06,0.86,3.46,1.3,0.43,1.3,0,0,0,0,0,2.59,1.3,1.3
"Logan Shaw","LOGAN.SHAW","15-16","FLA","R","R",1992-10-05,22,52,54.1,1.11,0,0,1.11,9.98,12.2,13.31,1.65,11.11,9.09,13.55,0,0,1.11,1.11,3.33,0,1.11,0,0,1.11,0,1.11,-1.11
"Loui Eriksson","LOUI.ERIKSSON","07-08","DAL","L","L",1985-07-17,22,69,103.92,2.31,0.58,0.58,3.46,5.77,9.82,12.7,1.71,40,23.53,17.47,1.15,1.15,0.58,0,3.46,0.58,0,0,0,-0.58,0.58,1.15,-0.58
"Loui Eriksson","LOUI.ERIKSSON","08-09","DAL","L","L",1985-07-17,23,82,239.72,2,0.5,0.75,3.25,7.76,9.51,10.26,1.21,25.81,21.05,12.71,0,1.75,1,0,3,0.25,0.75,0,0,0.5,0,0.25,-0.25
"Loui Eriksson","LOUI.ERIKSSON","09-10","DAL","L","L",1985-07-17,24,81,258.65,1.62,0.23,1.16,3.02,9.28,13.69,14.61,1.92,17.5,11.86,14,0,1.86,0.93,0.23,5.1,0.46,0.7,0,0,0.23,0,0,0
"Loui Eriksson","LOUI.ERIKSSON","10-11","DAL","L","L",1985-07-17,25,78,266.15,2.25,2.03,1.35,5.64,11.05,15.56,17.58,2.02,20.41,14.49,12.99,0,1.35,0.9,0.45,1.8,0,0.9,0,0,0.9,0,0,0
"Loui Eriksson","LOUI.ERIKSSON","11-12","DAL","L","L",1985-07-17,26,78,210.07,1.43,1.14,0.86,3.43,9.43,11.42,13.71,1.45,15.15,12.5,12.7,0,1.14,0.86,0,3.14,0,0.29,0,0,0.29,0,0,0
"Loui Eriksson","LOUI.ERIKSSON","12-13","DAL","L","L",1985-07-17,27,47,155.6,0.77,1.16,1.93,3.86,9.64,13.88,15.81,1.89,8,5.56,13.58,0,0.39,0.39,0,3.08,0,0,0,0,0,0.77,1.54,-0.77
"Loui Eriksson","LOUI.ERIKSSON","13-14","BOS","L","L",1985-07-17,28,58,120.23,1,1,3.49,5.49,8.98,9.98,12.48,1.12,11.11,10,11.25,0,1.5,0,0,2,0.5,0,0,0,-0.5,0,0,0
"Loui Eriksson","LOUI.ERIKSSON","14-15","BOS","L","L",1985-07-17,29,77,192.57,1.87,0.93,0.31,3.12,9.97,13.71,15.27,2.07,18.75,13.64,15.07,0,0.93,0.31,0,2.18,0,0.62,0,0,0.62,0,0,0
"Loui Eriksson","LOUI.ERIKSSON","15-16","BOS","L","L",1985-07-17,30,78,234.73,2.56,0.77,0.51,3.83,9.97,14.06,15.08,1.91,25.64,18.18,13.6,0,0.77,0,0,2.56,0.26,0,0,0,-0.26,0,0.26,-0.26
"Loui Eriksson","LOUI.ERIKSSON","16-17","VAN","L","L",1985-07-17,31,64,158.72,1.89,0.76,0,2.65,10.96,12.1,14.74,1.31,17.24,15.62,10.84,0,1.13,0.38,0,3.02,0,0,0,0,0,0,0,0
"Loui Eriksson","LOUI.ERIKSSON","17-18","VAN","L","L",1985-07-17,32,49,70.03,0,2.57,0,2.57,7.71,9.42,11.14,1.18,0,0,12.55,0,0.86,0,0,1.71,0.86,0,0,0,-0.86,0,0,0
"Loui Eriksson","LOUI.ERIKSSON","18-19","VAN","L","L",1985-07-17,33,79,101.47,0.59,0.59,0.59,1.77,8.28,9.46,11.83,1.09,7.14,6.25,11.56,0,0.59,0.59,0,0.59,0,0,0,0,0,0.59,0,0.59
"Lubomir Visnovsky","LUBOMIR.VISNOVSKY","07-08","L.A","D","L",1976-08-11,31,82,369.13,0.33,1.3,1.79,3.41,6.83,10.24,14.47,0.79,4.76,3.17,7.76,0.65,3.74,0.65,0.33,0.98,0.16,0.16,0,0,0,0,0,0
"Lubomir Visnovsky","LUBOMIR.VISNOVSKY","08-09","EDM","D","L",1976-08-11,32,50,249.85,1.2,1.2,1.68,4.08,7.2,10.81,13.45,0.64,16.67,11.11,5.89,0.72,2.88,0.48,0.48,1.2,0,0.24,0,0,0.24,0,0,0
"Lubomir Visnovsky","LUBOMIR.VISNOVSKY","09-10","ANA","D","L",1976-08-11,33,15,81,0.74,2.22,1.48,4.44,12.59,20,27.41,0.96,5.88,3.7,4.78,0,1.48,0,0.74,0.74,0,0,0,0,0,0,0,0
"Lubomir Visnovsky","LUBOMIR.VISNOVSKY","09-10","EDM","D","L",1976-08-11,33,56,189.3,1.27,0.95,2.85,5.07,6.66,10.14,14.9,0.69,19.05,12.5,6.84,1.58,2.22,0.63,0.63,0.32,0.32,0,0,0,-0.32,0,0,0
"Lubomir Visnovsky","LUBOMIR.VISNOVSKY","10-11","ANA","D","L",1976-08-11,34,79,327.62,0.92,1.47,3.11,5.49,7.51,12.45,18.13,0.71,12.2,7.35,5.74,0.73,0.73,1.1,0.18,1.83,0,0,0,0,0,0,0,0
"Lubomir Visnovsky","LUBOMIR.VISNOVSKY","11-12","ANA","D","L",1976-08-11,35,67,238.58,0.25,0.25,2.01,2.51,11.07,14.84,19.87,0.9,2.27,1.69,6.03,0.25,2.26,0.5,1.01,0.5,0.75,0,0,0,-0.75,0.25,0,0.25
