"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Logan Couture","LOGAN.COUTURE","10-11","S.J","C","L",1989-03-28,21,77,84.17,0,18.49,16.35,13.66,16.3,0,6.09,11.54,50.89,13.67,69.94,15.69,99.21,1.21,6.22,-6.09,-39.35,-56.26,-83.52,-5.01,0,88.02
"Logan Couture","LOGAN.COUTURE","11-12","S.J","C","L",1989-03-28,22,75,87.87,16.22,15.63,15.8,12.38,13.67,1.42,7.33,7.57,40.83,10.37,55.25,12.28,86.92,0.85,5.35,-5.91,-33.27,-44.89,-74.64,-4.5,18.77,82.04
"Logan Couture","LOGAN.COUTURE","13-14","S.J","C","L",1989-03-28,24,63,88.23,35.04,23.56,21.15,16.65,21.97,2.98,5.52,13.32,43.2,17.09,63.73,19.08,95.46,1.69,5.99,-2.54,-29.88,-46.64,-76.38,-4.3,22.37,87.22
"Logan Couture","LOGAN.COUTURE","14-15","S.J","C","L",1989-03-28,25,78,117.25,10.77,25.84,22.83,18.69,18.62,0.99,8.22,17.58,50.46,21.2,71.65,23.38,101.68,1.54,6.71,-7.23,-32.88,-50.45,-78.3,-5.17,5.65,83.7
"Logan Couture","LOGAN.COUTURE","16-17","S.J","C","L",1989-03-28,27,71,79.13,0,10.26,8.46,8.39,7.22,0,6.1,5.47,47.88,6.25,67.6,8.74,95.48,0.39,5.07,-6.1,-42.4,-61.35,-86.74,-4.67,0,87.25
"Logan Couture","LOGAN.COUTURE","17-18","S.J","C","L",1989-03-28,28,74,107.73,18.98,19.64,17.24,14.97,13.49,1.7,7.27,12.06,49.35,14.85,71.27,16.41,93.23,1.15,7.36,-5.57,-37.29,-56.42,-76.82,-6.21,14.13,85.26
"Logan Couture","LOGAN.COUTURE","18-19","S.J","C","L",1989-03-28,29,77,126.47,17.48,22.68,20.5,18.49,14.4,1.48,6.99,17.07,58.21,20.16,78.16,21.71,95.7,1.41,8.38,-5.51,-41.13,-58,-73.99,-6.97,8.67,87.99
"Logan Couture","LOGAN.COUTURE","19-20","S.J","C","L",1989-03-28,30,52,87.68,30.87,14.58,13.3,13.67,12.55,2.17,4.86,9.52,55.76,11.34,73.93,13.92,87.93,1.09,7.58,-2.69,-46.25,-62.59,-74.01,-6.49,22.79,91.29
"Logan Shaw","LOGAN.SHAW","16-17","ANA","R","R",1992-10-05,23,55,80.37,36.92,12.92,14.4,14.03,12.26,2.25,3.85,7.88,53.09,12.31,73.16,14.62,89.64,1.05,7.48,-1.6,-45.21,-60.85,-75.01,-6.44,28.63,92.74
"Logan Shaw","LOGAN.SHAW","17-18","ANA","R","R",1992-10-05,24,41,85.5,22.46,16.13,15.08,13.09,9.25,1.41,4.87,10.4,54.06,14.07,79.24,14.95,99.26,0.71,6.95,-3.46,-43.66,-65.17,-84.31,-6.25,13.56,90.99
"Loui Eriksson","LOUI.ERIKSSON","08-09","DAL","L","L",1985-07-17,23,82,157.77,3.61,22.09,18.85,16.69,7.93,0.35,9.44,11.72,41.33,14.85,63.92,16.63,83.05,0.52,6.05,-9.09,-29.61,-49.07,-66.41,-5.53,3.02,77.15
"Loui Eriksson","LOUI.ERIKSSON","09-10","DAL","L","L",1985-07-17,24,79,135.92,12.85,14.26,12.16,11.36,14.36,1.29,8.74,9.92,59.69,11.65,84.12,13.81,107.78,1.15,6.85,-7.45,-49.76,-72.47,-93.97,-5.7,12.99,85.36
"Loui Eriksson","LOUI.ERIKSSON","10-11","DAL","L","L",1985-07-17,25,78,105.92,26.13,16.14,16.89,13.59,9.59,1.24,3.51,7.86,40.84,12.02,59.17,13.03,82.86,0.57,5.39,-2.27,-32.98,-47.15,-69.83,-4.82,15.78,91.41
"Loui Eriksson","LOUI.ERIKSSON","11-12","DAL","L","L",1985-07-17,26,80,144.92,19.44,16.23,16.19,14.18,13.4,1.29,5.35,10.2,52.65,13.5,69.85,15.74,95.24,0.92,5.94,-4.06,-42.45,-56.35,-79.5,-5.02,12.67,89.83
"Loui Eriksson","LOUI.ERIKSSON","12-13","DAL","L","L",1985-07-17,27,48,77.2,13.38,15.42,16.17,15.03,16.7,0.72,4.68,10.21,56.01,15.49,80.32,18.54,104.82,1.52,7.6,-3.96,-45.8,-64.83,-86.28,-6.08,7.08,91.65
"Loui Eriksson","LOUI.ERIKSSON","13-14","BOS","L","L",1985-07-17,28,59,87.22,12.76,19.25,15.94,13.19,11.38,0.81,5.55,10.22,42.88,10.87,57.32,11.45,75.35,0.61,4.71,-4.74,-32.66,-46.45,-63.9,-4.11,7.94,87.05
"Loui Eriksson","LOUI.ERIKSSON","14-15","BOS","L","L",1985-07-17,29,79,127.32,9.59,24.52,21.28,16.73,11.08,0.56,5.24,14.62,44.99,17.02,62.96,17.48,86.99,0.72,5.79,-4.68,-30.37,-45.94,-69.51,-5.07,3.8,88.35
"Loui Eriksson","LOUI.ERIKSSON","15-16","BOS","L","L",1985-07-17,30,77,147.03,21.21,18.73,15.79,13.09,12.42,1.23,4.58,8.95,38.85,11.41,60.89,13.3,88.27,0.68,4.81,-3.35,-29.89,-49.48,-74.98,-4.13,13.76,88.21
"Loui Eriksson","LOUI.ERIKSSON","16-17","VAN","L","L",1985-07-17,31,65,92.58,8.81,16.06,13.24,11.98,9.54,0.65,6.77,10.21,53.4,11.02,72.26,12.76,93.77,0.75,7.06,-6.12,-43.18,-61.23,-81.01,-6.32,6.41,87.32
"Loui Eriksson","LOUI.ERIKSSON","17-18","VAN","L","L",1985-07-17,32,49,114.18,16.51,23.73,19.16,15.55,20.35,1.54,7.79,13.87,44.57,14.94,63.03,16.37,88.88,1.29,5.06,-6.25,-30.7,-48.09,-72.51,-3.77,11.1,82.53
"Loui Eriksson","LOUI.ERIKSSON","18-19","VAN","L","L",1985-07-17,33,80,95.42,0,26.14,21.44,17.72,18.56,0,3.02,12.95,36.61,15.92,58.33,16.54,76.78,1.12,4.91,-3.02,-23.66,-42.41,-60.25,-3.79,0,91.76
"Loui Eriksson","LOUI.ERIKSSON","19-20","VAN","L","L",1985-07-17,34,49,68.9,0,13.25,11.47,9.24,3.22,0,7.11,7.83,51.24,8.76,67.64,8.8,86.34,0.23,6.8,-7.11,-43.41,-58.88,-77.55,-6.57,0,86.11
"Lubomir Visnovsky","LUBOMIR.VISNOVSKY","07-08","L.A","D","L",1976-08-11,31,82,113.72,14.66,11.92,12.89,12.32,11.24,1.1,6.39,6.65,49.15,9.91,66.98,11.93,84.96,0.68,5.33,-5.29,-42.5,-57.07,-73.02,-4.66,16.49,87
"Luca Sbisa","LUCA.SBISA","10-11","ANA","D","L",1990-01-30,20,67,103.62,34.04,19.54,16.1,13.25,16.86,2.96,5.73,12.73,52.4,14.43,75.18,15.58,101.99,1.37,6.74,-2.77,-39.68,-60.75,-86.42,-5.37,23.25,89.06
"Luca Sbisa","LUCA.SBISA","11-12","ANA","D","L",1990-01-30,21,79,131.53,0,7.91,8.92,8.41,7.35,0,6.71,4.5,52.37,7.37,75.23,9.53,103.75,0.55,6.9,-6.71,-47.88,-67.86,-94.22,-6.35,0,87.18
"Luca Sbisa","LUCA.SBISA","12-13","ANA","D","L",1990-01-30,22,39,76.78,29.08,19.41,20.27,17.51,13.75,2.24,5.47,12.54,52.07,17.44,68.6,20.18,95.02,1.11,6.96,-3.23,-39.53,-51.16,-74.85,-5.85,17.88,89.49
"Luca Sbisa","LUCA.SBISA","14-15","VAN","D","L",1990-01-30,24,74,153.52,9.66,18.54,16.64,13.98,11.92,0.46,4.31,12.32,54.14,14.74,73.87,16.36,100.71,0.97,7.13,-3.85,-41.82,-59.13,-84.35,-6.17,3.74,92.03
"Luca Sbisa","LUCA.SBISA","15-16","VAN","D","L",1990-01-30,25,40,72.98,22.09,14.58,17.16,17.41,15.43,1.69,5.94,8.36,48.98,13.29,64.12,17.34,82.26,1.06,5.81,-4.26,-40.61,-50.83,-64.92,-4.75,20.16,87.86
"Luca Sbisa","LUCA.SBISA","16-17","VAN","D","L",1990-01-30,26,82,179.08,7,9.12,8.39,8.3,6.19,0.67,8.9,6.24,62.2,7.55,82.44,9.09,100.43,0.49,7.47,-8.23,-55.96,-74.89,-91.34,-6.98,10.74,85.69
"Luca Sbisa","LUCA.SBISA","17-18","VGK","D","L",1990-01-30,27,29,70.17,22.92,13.74,15.13,14.17,11.21,1.77,5.95,11.47,71.96,15.79,88.58,17.42,105.49,1.03,8.12,-4.18,-60.5,-72.78,-88.07,-7.1,15.44,91.73
"Luca Sbisa","LUCA.SBISA","19-20","WPG","D","L",1990-01-30,29,42,86.07,13.15,17.04,15.76,14.29,18.96,1.4,9.26,12.52,60.96,15.66,83.68,18.45,110.62,2.01,8.61,-7.86,-48.44,-68.02,-92.18,-6.59,11.19,84.81
"Lucas Wallmark","LUCAS.WALLMARK","18-19","CAR","C","L",1995-09-05,23,80,69.33,0,17.86,14.61,12.22,7.49,0,6.98,9.61,44.21,11.45,66.92,12.57,90.27,0.57,7.05,-6.98,-34.59,-55.47,-77.71,-6.48,0,84.22
"Lucas Wallmark","LUCAS.WALLMARK","19-20","CAR","C","L",1995-09-05,24,60,61.05,20.45,14.32,11.96,9.61,8.9,0.99,3.86,10.9,65.19,10.91,80.29,11.81,111.09,0.86,8.75,-2.87,-54.29,-69.38,-99.27,-7.89,9.11,94.08
"Lukas Krajicek","LUKAS.KRAJICEK","08-09","T.B","D","L",1983-03-11,25,71,165.48,12.09,7.52,7.53,6.69,7.57,1.13,8.25,5.78,71.03,7.71,94.7,8.67,120.95,0.67,8.15,-7.12,-65.26,-86.99,-112.28,-7.48,19.65,88.38
"Luke Glendening","LUKE.GLENDENING","13-14","DET","C","R",1989-04-28,24,56,148.9,0,7.04,6.63,5.77,7.48,0,6.53,3.99,52.61,5.17,72.79,6.4,104.48,0.58,7.13,-6.53,-48.62,-67.62,-98.08,-6.56,0,87.59
"Luke Glendening","LUKE.GLENDENING","14-15","DET","C","R",1989-04-28,25,82,272.63,3.24,9.94,8.99,7.89,5.04,0.24,7.11,6.16,55.84,7.72,78.15,9.11,106.39,0.37,7.05,-6.87,-49.68,-70.43,-97.29,-6.68,3.86,87.27
"Luke Glendening","LUKE.GLENDENING","15-16","DET","C","R",1989-04-28,26,80,252.3,0,10.42,8.76,7.36,7.83,0,6.26,5.83,50.07,6.97,72.62,8.24,103.58,0.58,6.83,-6.26,-44.24,-65.65,-95.35,-6.25,0,87.5
"Luke Glendening","LUKE.GLENDENING","16-17","DET","C","R",1989-04-28,27,71,166.7,0,9.84,10.7,9.9,7.97,0,6.91,6.34,58.13,10.5,87.65,12.69,115.59,0.68,7.89,-6.91,-51.79,-77.15,-102.89,-7.21,0,88.12
"Luke Glendening","LUKE.GLENDENING","17-18","DET","C","R",1989-04-28,28,69,185.07,12.18,18.78,15.82,13.77,12.66,0.99,7.15,13.38,57.85,16.15,85.97,18.41,115.31,1.13,7.81,-6.16,-44.47,-69.81,-96.9,-6.68,7.41,87.64
"Luke Glendening","LUKE.GLENDENING","18-19","DET","C","R",1989-04-28,29,76,195.55,16.52,17.67,13.73,12.17,11.49,1.63,8.22,13.18,61.42,14.15,88.9,15.53,112.12,1.11,8.54,-6.59,-48.24,-74.75,-96.58,-7.43,12.34,86.62
"Luke Glendening","LUKE.GLENDENING","19-20","DET","C","R",1989-04-28,30,58,170.5,11.52,15.81,13.19,11.29,10.5,1.18,9.03,12.46,66.34,12.85,84.57,13.89,109.14,0.95,8.13,-7.85,-53.88,-71.73,-95.25,-7.17,9.43,86.39
"Luke Kunin","LUKE.KUNIN","18-19","MIN","C","R",1997-12-04,20,49,70.08,0,10.55,9.35,8.35,1.61,0,6.82,7.53,63.87,9.05,87.73,10.49,115.19,0.12,7.3,-6.82,-56.34,-78.68,-104.7,-7.18,0,89.33
"Luke Kunin","LUKE.KUNIN","19-20","MIN","C","R",1997-12-04,21,63,85.75,4.12,8.09,8.55,8.18,4.64,0.61,14.17,6.16,70.03,8.45,90.3,9.78,109.81,0.42,8.63,-13.56,-63.86,-81.86,-100.02,-8.21,9.88,79.77
"Luke Schenn","LUKE.SCHENN","08-09","TOR","D","R",1989-11-02,18,68,213.6,2.51,10.31,9.53,8.28,7.08,0.28,10.8,6.85,59.58,8.86,84.08,10.3,114.08,0.62,8.18,-10.52,-52.74,-75.22,-103.77,-7.56,4.06,81.87
"Luke Schenn","LUKE.SCHENN","09-10","TOR","D","R",1989-11-02,19,79,142.85,3.89,17.49,14.2,11.67,8.72,0.42,10.47,10.9,51.43,12.94,78.2,13.28,100.48,0.71,7.48,-10.05,-40.53,-65.26,-87.2,-6.76,3.89,79.64
"Luke Schenn","LUKE.SCHENN","10-11","TOR","D","R",1989-11-02,20,81,222.23,5.63,18.61,17.4,15.23,9.92,0.54,9.09,11.83,51.74,15.36,72.95,18.34,102.09,0.76,6.87,-8.55,-39.91,-57.58,-83.75,-6.11,4.59,82.42
"Luke Schenn","LUKE.SCHENN","11-12","TOR","D","R",1989-11-02,21,73,105.17,10.61,10.85,9.44,9.71,6.89,1.24,10.47,6.77,55.64,8.44,80.97,11.85,110.19,0.52,7.02,-9.23,-48.87,-72.53,-98.34,-6.5,18.37,81.18
"Luke Schenn","LUKE.SCHENN","12-13","PHI","D","R",1989-11-02,22,47,128.22,0,21.47,18.31,15.71,13.55,0,4.29,10.94,40.01,13.93,62.14,15.82,84.86,0.91,5.82,-4.29,-29.07,-48.22,-69.04,-4.91,0,89.27
"Luke Schenn","LUKE.SCHENN","13-14","PHI","D","R",1989-11-02,23,79,168.97,11.66,18.24,18.77,15.44,14.66,0.42,3.17,8.7,38.99,11.88,51.42,13.81,75.63,0.8,4.63,-2.76,-30.3,-39.54,-61.83,-3.84,4.82,91.86
"Luke Schenn","LUKE.SCHENN","14-15","PHI","D","R",1989-11-02,24,58,133.42,0,10.53,8.93,8.6,5.85,0,7.68,6.11,51.86,7.35,74.92,9.52,101.26,0.43,6.88,-7.68,-45.76,-67.57,-91.73,-6.45,0,85.19
"Luke Schenn","LUKE.SCHENN","15-16","L.A","D","R",1989-11-02,25,43,87.18,10.96,15.6,9.99,7.3,6.3,0.74,6.04,8,43.3,8.02,72.29,8,101.59,0.45,6.65,-5.29,-35.29,-64.27,-93.59,-6.2,9.29,86.06
"Luke Schenn","LUKE.SCHENN","15-16","PHI","D","R",1989-11-02,25,29,64.72,8.88,13.65,14.18,10.14,11.69,0.92,9.42,8.42,53.25,10.21,61.79,10.2,90.4,0.75,5.67,-8.5,-44.83,-51.58,-80.2,-4.92,10.9,82.31
"Luke Schenn","LUKE.SCHENN","16-17","ARI","D","R",1989-11-02,26,76,173.52,10.1,16.9,13.08,11.21,13.73,0.76,6.74,9.91,48.74,11.95,79.38,13.59,107.66,1.19,7.46,-5.99,-38.83,-67.43,-94.06,-6.27,7.64,86.17
"Luke Schenn","LUKE.SCHENN","17-18","ARI","D","R",1989-11-02,27,62,121.8,8.72,13.56,11.92,10.94,5.46,0.85,8.93,8.22,52.42,10.51,77.66,12.34,100.49,0.41,7.16,-8.07,-44.2,-67.15,-88.15,-6.75,10.37,82.97
"Mackenzie Weegar","MACKENZIE.WEEGAR","18-19","FLA","D","R",1994-01-07,24,63,92.37,12.41,21.05,16.43,13.39,16.12,0.66,4.63,10.7,40.12,11.37,57.84,12.63,81.67,1.12,5.85,-3.98,-29.42,-46.46,-69.04,-4.72,6.13,88.46
"Mackenzie Weegar","MACKENZIE.WEEGAR","19-20","FLA","D","R",1994-01-07,25,44,79.23,0,17.38,15.98,12.8,13.34,0,8.22,12.5,59.39,14.72,77.43,15.46,105.26,1.11,7.23,-8.22,-46.89,-62.7,-89.8,-6.12,0,86.16
"Madison Bowey","MADISON.BOWEY","19-20","DET","D","R",1995-04-22,24,51,71.32,7.5,11.95,10.46,9.32,3.91,0.78,9.65,9.05,66.68,10.78,92.24,11.68,113.58,0.39,9.51,-8.87,-57.63,-81.46,-101.9,-9.13,8.64,85.53
"Magnus Paajarvi","MAGNUS.PAAJARVI","17-18","OTT","L","L",1991-04-12,26,35,54.3,0,21.96,16.96,16.07,6.64,0,5.3,12.57,44.67,13.79,67.51,17.37,90.73,0.41,5.75,-5.3,-32.1,-53.72,-73.36,-5.34,0,88.13
"Magnus Paajarvi","MAGNUS.PAAJARVI","17-18","STL","L","L",1991-04-12,26,43,54.32,0,15.57,14.28,11.38,13.23,0,5.5,9.26,50.2,11.54,69.31,11.52,89.7,0.93,6.09,-5.5,-40.95,-57.77,-78.18,-5.16,0,89.04
"Magnus Paajarvi","MAGNUS.PAAJARVI","18-19","OTT","L","L",1991-04-12,27,77,153.28,10.62,13.95,11.97,11.27,9.62,0.86,7.21,11.05,68.17,12.54,92.25,14.53,114.44,0.78,7.36,-6.36,-57.12,-79.71,-99.91,-6.57,7.75,89.42
"Manny Malhotra","MANNY.MALHOTRA","07-08","CBJ","C","L",1980-05-18,27,71,173.58,5.43,20.41,20.87,18.15,13.02,0.37,6.5,12.46,48.59,16.26,61.66,17.4,78.47,0.87,5.84,-6.13,-36.13,-45.39,-61.07,-4.97,3,86.62
"Manny Malhotra","MANNY.MALHOTRA","08-09","CBJ","C","L",1980-05-18,28,77,213.3,7.98,14.23,12.98,12.51,9.88,0.64,7.33,8.01,48.29,10.42,69.83,13.83,96.68,0.63,5.72,-6.7,-40.28,-59.41,-82.86,-5.09,7.94,84.81
"Manny Malhotra","MANNY.MALHOTRA","09-10","S.J","C","L",1980-05-18,29,70,149.05,0,7.24,7.89,6.43,3.88,0,7.4,4.46,57.19,7.02,81.95,7.03,102.27,0.33,8.28,-7.4,-52.73,-74.93,-95.24,-7.95,0,87.05
"Manny Malhotra","MANNY.MALHOTRA","10-11","VAN","C","L",1980-05-18,30,72,194.05,11.91,16.01,14.22,13.14,11.38,0.66,4.85,10.03,52.62,12.12,73.07,14.09,93.11,0.9,7.03,-4.19,-42.59,-60.96,-79.02,-6.13,6.54,90.79
"Manny Malhotra","MANNY.MALHOTRA","11-12","VAN","C","L",1980-05-18,31,77,187.18,10.29,10.02,9.89,8.23,7.55,0.7,6.09,6.01,53.99,7.67,69.88,8.7,96.93,0.56,6.83,-5.39,-47.98,-62.21,-88.24,-6.27,11.62,88.72
"Manny Malhotra","MANNY.MALHOTRA","13-14","CAR","C","L",1980-05-18,33,67,111.12,7.82,12.22,10.72,10.59,5.64,0.55,6.43,7.86,56.45,9.43,78.57,12.06,101.84,0.42,7.05,-5.88,-48.6,-69.14,-89.77,-6.63,6.94,88.62
"Manny Malhotra","MANNY.MALHOTRA","14-15","MTL","C","L",1980-05-18,34,57,137.52,0,6.44,7,5.8,5.29,0,6.24,3.48,50.54,5.33,70.79,6.31,102.41,0.39,6.95,-6.24,-47.06,-65.46,-96.1,-6.56,0,87.65
"Marc-Andre Cliche","MARC-ANDRE.CLICHE","13-14","COL","R","R",1987-03-23,26,73,190.85,3.75,12.75,10.15,8.97,6.35,0.29,7.51,8.76,59.94,9.48,83.87,10.42,105.74,0.5,7.42,-7.22,-51.18,-74.4,-95.32,-6.92,3.34,87.48
"Marc-Andre Cliche","MARC-ANDRE.CLICHE","14-15","COL","R","R",1987-03-23,27,70,151.15,6.81,9.85,8.61,7.87,3.26,0.35,4.73,7.59,69.48,8.86,94.1,10.48,122.81,0.3,8.94,-4.38,-61.89,-85.24,-112.33,-8.64,4.55,93.2
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","07-08","S.J","D","L",1987-03-30,20,81,254.07,3.23,15.79,15.6,13.05,11.03,0.22,6.59,8.75,46.66,11.85,64.1,13.8,91.96,0.83,6.72,-6.37,-37.91,-52.25,-78.16,-5.89,2.51,85.88
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","08-09","S.J","D","L",1987-03-30,21,81,213.72,20.34,13.62,14.71,13.21,10.07,1.63,6.38,8.3,52.69,12.84,74.41,14.54,95.47,0.83,7.42,-4.75,-44.38,-61.57,-80.94,-6.59,19.61,87.89
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","09-10","S.J","D","L",1987-03-30,22,63,189.2,24.36,13.04,12.16,11.37,11.89,1.72,5.35,8.8,58.73,11.59,83.71,13.53,105.47,1.09,8.06,-3.62,-49.92,-72.12,-91.94,-6.97,19.56,90.9
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","10-11","S.J","D","L",1987-03-30,23,78,179.95,6.37,11.23,10.46,10.36,7.36,0.65,9.5,7.04,55.64,9.54,81.6,11.99,103.79,0.63,7.98,-8.86,-48.6,-72.07,-91.8,-7.35,9.19,82.92
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","11-12","S.J","D","L",1987-03-30,24,77,172.78,3.32,9.95,12.47,9.72,5.15,0.3,8.8,5.74,51.95,10.11,70.98,10.75,99.83,0.37,6.84,-8.5,-46.21,-60.86,-89.08,-6.47,5.26,83.06
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","12-13","S.J","D","L",1987-03-30,25,45,102.42,33.71,15.97,12.77,10.25,11.66,1.21,2.38,7.71,40.57,8.92,60.92,10,87.59,0.71,5.37,-1.17,-32.86,-52,-77.59,-4.66,15.73,94.12
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","13-14","S.J","D","L",1987-03-30,26,78,176.32,18.59,20.74,18.65,15.76,20.65,1.42,6.21,12.61,48.21,15.48,67.5,18.06,96.48,1.59,6.09,-4.79,-35.59,-52.02,-78.42,-4.51,11.25,87.11
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","14-15","S.J","D","L",1987-03-30,27,66,163.23,7.5,17.42,16.59,13.09,11.76,0.71,8.75,11.72,55.54,15.32,77.06,15.66,104,0.95,7.11,-8.04,-43.82,-61.73,-88.34,-6.16,6.05,84.25
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","15-16","S.J","D","L",1987-03-30,28,66,149.87,8.57,8.24,10.17,8.97,9.15,0.8,8.59,4.71,52.4,8.43,74.47,10.63,107.87,0.67,6.68,-7.78,-47.69,-66.05,-97.24,-6.01,17.09,83.61
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","16-17","S.J","D","L",1987-03-30,29,73,154.35,13.7,13.23,10.06,7.74,7.64,1.11,7,9.25,60.67,9.63,86.09,10.04,119.56,0.59,7.19,-5.89,-51.42,-76.46,-109.52,-6.6,12.02,88.45
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","17-18","S.J","D","L",1987-03-30,30,77,226.4,8.14,16.64,14.48,11.91,7.03,0.53,5.95,11.06,55.39,13.92,82.16,14.45,106.84,0.61,8.03,-5.42,-44.33,-68.25,-92.39,-7.42,4.77,89.26
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","18-19","S.J","D","L",1987-03-30,31,68,185.88,4.09,16.35,14.95,13.78,9.17,0.33,7.64,10.92,55.85,14.25,81.09,16.43,102.82,0.82,8.09,-7.32,-44.93,-66.84,-86.39,-7.27,2.99,86.31
"Marc-Edouard Vlasic","MARC-EDOUARD.VLASIC","19-20","S.J","D","L",1987-03-30,32,70,194.9,16.64,13.2,11.72,9.36,7.74,0.92,4.6,8.87,58.34,10.39,78.31,10.37,100.42,0.63,7.52,-3.68,-49.47,-67.92,-90.05,-6.89,10.34,92.12
"Marc Methot","MARC.METHOT","08-09","CBJ","D","L",1985-06-21,23,66,110.67,0,17.55,16.32,15.48,11.39,0,6.54,9.8,46.06,11.75,60.25,15.45,84.33,0.54,4.17,-6.54,-36.25,-48.5,-68.89,-3.64,0,85.8
"Marc Methot","MARC.METHOT","09-10","CBJ","D","L",1985-06-21,24,58,170.63,14.43,11.81,11.92,9.54,10.18,1.03,6.11,7.3,54.5,9.5,70.17,9.51,90.21,0.65,5.77,-5.08,-47.2,-60.67,-80.7,-5.12,14.11,88.79
"Marc Methot","MARC.METHOT","10-11","CBJ","D","L",1985-06-21,25,74,217.77,6.11,9.32,10.16,8.99,7.9,0.62,9.57,6.05,58.88,9.01,79.66,10.76,108.95,0.54,6.27,-8.95,-52.82,-70.65,-98.18,-5.73,10.29,83.74
"Marc Methot","MARC.METHOT","11-12","CBJ","D","L",1985-06-21,26,45,105.23,10.7,14.8,14.99,13.69,12.16,1.11,9.23,10.37,59.71,13.42,76.1,14.44,91.03,0.98,7.08,-8.13,-49.34,-62.68,-76.59,-6.1,10.67,84.54
"Marc Methot","MARC.METHOT","12-13","OTT","D","L",1985-06-21,27,47,147.2,0,16.09,16.77,15.02,8.89,0,5.23,10.02,52.27,14.05,69.69,16.07,90.93,0.63,6.48,-5.23,-42.25,-55.64,-74.85,-5.85,0,90
"Marc Methot","MARC.METHOT","13-14","OTT","D","L",1985-06-21,28,74,199.73,8.09,16.81,15.98,15.46,11.87,0.6,6.83,11.55,57.16,14.52,76.36,17.33,94.8,0.91,6.74,-6.23,-45.61,-61.84,-77.47,-5.83,5.2,88.05
"Marc Methot","MARC.METHOT","14-15","OTT","D","L",1985-06-21,29,43,78.7,0,15.09,15.04,15.29,11.32,0,8.64,11.61,65.31,15.96,90.14,19.04,105.5,1.16,9.08,-8.64,-53.7,-74.19,-86.46,-7.92,0,86.77
"Marc Methot","MARC.METHOT","15-16","OTT","D","L",1985-06-21,30,69,149.5,23.39,12.93,11.65,10.4,11.24,2.59,8.48,8.63,58.09,10.31,78.12,11.55,99.43,0.87,6.84,-5.89,-49.46,-67.82,-87.88,-5.98,30,85.4
"Marc Methot","MARC.METHOT","16-17","OTT","D","L",1985-06-21,31,65,138.17,13.03,18.98,17.09,15.44,15.73,0.9,6.03,11.46,48.93,14.97,72.61,18.19,99.59,1.19,6.4,-5.12,-37.47,-57.64,-81.4,-5.2,7.88,87.68
"Marc Methot","MARC.METHOT","17-18","DAL","D","L",1985-06-21,32,36,75.4,27.53,17.53,15.91,14.27,11.87,1.54,4.04,11.55,54.37,14.67,77.49,16.28,97.82,0.94,6.97,-2.51,-42.81,-62.82,-81.54,-6.03,13.29,92.56
"Marc Savard","MARC.SAVARD","07-08","BOS","C","L",1977-07-17,30,74,64.2,37.39,17.19,14.75,13.92,12.08,2.76,4.62,11.89,57.28,14.01,80.98,15.59,96.41,0.97,7.07,-1.86,-45.39,-66.97,-80.82,-6.1,23.19,91.94
"Marc Savard","MARC.SAVARD","08-09","BOS","C","L",1977-07-17,31,81,127.8,19.07,18.02,14.3,12.56,13.12,1.11,4.72,9.34,42.51,10.3,61.69,11.75,81.81,0.83,5.5,-3.61,-33.17,-51.39,-70.06,-4.67,11.91,88.89
"Marc Staal","MARC.STAAL","07-08","NYR","D","L",1987-01-13,20,80,169.7,8,9.68,9.14,8.92,4.08,0.66,7.61,5.74,53.6,7.55,75.02,9.36,95.54,0.28,6.65,-6.94,-47.86,-67.48,-86.19,-6.37,11.51,85.81
"Marc Staal","MARC.STAAL","08-09","NYR","D","L",1987-01-13,21,81,238.45,19.95,15.17,14.73,12.76,12.04,1.27,5.1,8.49,47.47,12.2,70.58,13.17,89.98,1,7.34,-3.83,-38.99,-58.38,-76.81,-6.33,14.97,89.26
"Marc Staal","MARC.STAAL","09-10","NYR","D","L",1987-01-13,22,82,284.4,3.14,14.54,13.62,12.94,10.54,0.21,6.44,8.08,47.51,11.07,70.23,14.63,98.43,0.82,7,-6.23,-39.43,-59.16,-83.81,-6.18,2.58,86.44
"Marc Staal","MARC.STAAL","10-11","NYR","D","L",1987-01-13,23,76,241.6,23.67,17.28,15.56,13.62,15.5,1.76,5.68,10.17,48.71,12.53,67.95,15.78,100.06,1.06,5.77,-3.92,-38.54,-55.43,-84.28,-4.71,17.33,88.33
